Username,Trial,Condition.Number,Condition.Notes,Stimuli.Cue,Procedure.Item,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,POS,Lemma
w992701_mem,25,10,List 60,pharmacy,1777,24137,1263,21504,medicine,medicine,JJ,medicine
w992701_mem,26,10,List 60,juice,1785,21916,1013,21448,drink,drink,NN,drink
w992701_mem,26,10,List 60,juice,1785,21916,1013,21448,smell,smell,NN,smell
w992701_mem,26,10,List 60,juice,1785,21916,1013,21448,cool,cool,VBP,cool
w992701_mem,26,10,List 60,juice,1785,21916,1013,21448,something,something,NN,something
w992701_mem,27,10,List 60,douche,1784,73238,5886,72412,clean,clean,JJ,clean
w992701_mem,27,10,List 60,douche,1784,73238,5886,72412,remove,remove,VB,remove
w992701_mem,27,10,List 60,douche,1784,73238,5886,72412,odor,odor,NN,odor
w992701_mem,27,10,List 60,douche,1784,73238,5886,72412,filter,filter,NN,filter
w992701_mem,28,10,List 60,ear,1792,25380,2028,24459,listen,listen,JJ,listen
w992701_mem,28,10,List 60,ear,1792,25380,2028,24459,balance,balance,NN,balance
w992701_mem,28,10,List 60,ear,1792,25380,2028,24459,equilibrium,equilibrium,NN,equilibrium
w992701_mem,29,10,List 60,visor,1783,26726,1568,25964,style,style,NN,style
w992701_mem,29,10,List 60,visor,1783,26726,1568,25964,protection,protection,NN,protection
w992701_mem,29,10,List 60,visor,1783,26726,1568,25964,disguise,disguise,NN,disguise
w992701_mem,30,10,List 60,wingman,1774,12254,2084,8566,help,help,NN,help
w992701_mem,31,10,List 60,scraper,1788,124749,107900,123020,cut,cut,VB,cut
w992701_mem,31,10,List 60,scraper,1788,124749,107900,123020,gather,gather,JJ,gather
w992701_mem,31,10,List 60,scraper,1788,124749,107900,123020,tear,tear,JJ,tear
w992701_mem,31,10,List 60,scraper,1788,124749,107900,123020,scratch,scratch,NN,scratch
w992701_mem,31,10,List 60,scraper,1788,124749,107900,123020,rub,rub,NN,rub
w992701_mem,32,10,List 60,femur,1780,25325,2232,24993,walk,walk,VBP,walk
w992701_mem,32,10,List 60,femur,1780,25325,2232,24993,run,run,VBN,run
w992701_mem,32,10,List 60,femur,1780,25325,2232,24993,sit,sit,RB,sit
w992701_mem,32,10,List 60,femur,1780,25325,2232,24993,jump,jump,NN,jump
w992701_mem,33,10,List 60,helmet,1799,30216,5954,24695,riding,riding,VBG,rid
w992701_mem,33,10,List 60,helmet,1799,30216,5954,24695,bike,bike,NN,bike
w992701_mem,33,10,List 60,helmet,1799,30216,5954,24695,riding,riding,VBG,rid
w992701_mem,33,10,List 60,helmet,1799,30216,5954,24695,motorcycle,motorcycle,NN,motorcycle
w992701_mem,33,10,List 60,helmet,1799,30216,5954,24695,football,football,NN,football
w992701_mem,33,10,List 60,helmet,1799,30216,5954,24695,baseball,baseball,NN,baseball
w992701_mem,34,10,List 60,lounge,1793,4308,1306,3898,sit,sit,NN,sit
w992701_mem,34,10,List 60,lounge,1793,4308,1306,3898,study,study,NN,study
w992701_mem,34,10,List 60,lounge,1793,4308,1306,3898,eat,eat,VBD,eat
w992701_mem,35,10,List 60,woodwind,1776,5283,1485,4947,play,play,NNS,play
w992701_mem,35,10,List 60,woodwind,1776,5283,1485,4947,listen,listen,JJ,listen
w992701_mem,36,10,List 60,flooring,1796,8479,934,7813,stand,stand,VBP,stand
w992701_mem,37,10,List 60,lance,1795,60907,52266,60326,kill,kill,VB,kill
w992701_mem,37,10,List 60,lance,1795,60907,52266,60326,hunt,hunt,NN,hunt
w992701_mem,38,10,List 60,wolfhound,1790,14261,2126,5584,hunt,hunt,NN,hunt
w992701_mem,38,10,List 60,wolfhound,1790,14261,2126,5584,kill,kill,NN,kill
w992701_mem,39,10,List 60,spreader,1800,56733,42742,56241,cut,cut,VBN,cut
w992701_mem,39,10,List 60,spreader,1800,56733,42742,56241,spread,spread,JJ,spread
w992701_mem,39,10,List 60,spreader,1800,56733,42742,56241,things,things,NNS,thing
w992701_mem,39,10,List 60,spreader,1800,56733,42742,56241,kill,kill,VBP,kill
w994700_adb,11,19,List 94,garland,2820,26098,2704,23167,decorated,decorated,VBN,decorate
w994700_adb,11,19,List 94,garland,2820,26098,2704,23167,torn,torn,JJ,torn
w994700_adb,11,19,List 94,garland,2820,26098,2704,23167,part,part,NN,part
w994700_adb,11,19,List 94,garland,2820,26098,2704,23167,wrapped,wrapped,VBD,wrap
w994700_adb,11,19,List 94,garland,2820,26098,2704,23167,around,around,IN,around
w994700_adb,11,19,List 94,garland,2820,26098,2704,23167,something,something,NN,something
w994700_adb,11,19,List 94,garland,2820,26098,2704,23167,colored,colored,JJ,colored
w994700_adb,12,19,List 94,cafe,2815,32485,7899,32260,place,place,NN,place
w994700_adb,12,19,List 94,cafe,2815,32485,7899,32260,gather,gather,NN,gather
w994700_adb,12,19,List 94,cafe,2815,32485,7899,32260,place,place,NN,place
w994700_adb,12,19,List 94,cafe,2815,32485,7899,32260,enjoy,enjoy,VBP,enjoy
w994700_adb,12,19,List 94,cafe,2815,32485,7899,32260,coffee,coffee,NN,coffee
w994700_adb,12,19,List 94,cafe,2815,32485,7899,32260,place,place,NN,place
w994700_adb,12,19,List 94,cafe,2815,32485,7899,32260,homework,homework,NN,homework
w994700_adb,12,19,List 94,cafe,2815,32485,7899,32260,place,place,NN,place
w994700_adb,12,19,List 94,cafe,2815,32485,7899,32260,eat,eat,NN,eat
w994700_adb,12,19,List 94,cafe,2815,32485,7899,32260,place,place,NN,place
w994700_adb,12,19,List 94,cafe,2815,32485,7899,32260,relax,relax,NN,relax
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,can,can,MD,can
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,cracked,cracked,VB,crack
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,open,open,JJ,open
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,can,can,MD,can
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,fried,fried,VBN,fry
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,can,can,MD,can
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,boiled,boiled,VB,boil
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,can,can,MD,can
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,seasoned,seasoned,VB,season
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,can,can,MD,can
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,thrown,thrown,VB,throw
w994700_adb,13,19,List 94,oyster,2814,20013,1522,19831,ocean,ocean,NN,ocean
w994700_adb,15,19,List 94,bassinet,2809,85458,2092,84914,used,used,VBN,use
w994700_adb,15,19,List 94,bassinet,2809,85458,2092,84914,hold,hold,JJ,hold
w994700_adb,15,19,List 94,bassinet,2809,85458,2092,84914,child,child,NN,child
w994700_adb,15,19,List 94,bassinet,2809,85458,2092,84914,can,can,MD,can
w994700_adb,15,19,List 94,bassinet,2809,85458,2092,84914,hold,hold,VB,hold
w994700_adb,15,19,List 94,bassinet,2809,85458,2092,84914,toys,toys,RP,toys
w994700_adb,16,19,List 94,aircraft,2802,71440,1231,71291,fly,fly,JJ,fly
w994700_adb,16,19,List 94,aircraft,2802,71440,1231,71291,carry,carry,NN,carry
w994700_adb,16,19,List 94,aircraft,2802,71440,1231,71291,lift,lift,NN,lift
w994700_adb,16,19,List 94,aircraft,2802,71440,1231,71291,hold,hold,VBP,hold
w994700_adb,16,19,List 94,aircraft,2802,71440,1231,71291,go,go,VB,go
w994700_adb,16,19,List 94,aircraft,2802,71440,1231,71291,fast,fast,RB,fast
w994700_adb,17,19,List 94,kernel,2798,11431,2260,10829,can,can,MD,can
w994700_adb,17,19,List 94,kernel,2798,11431,2260,10829,popped,popped,VB,pop
w994700_adb,17,19,List 94,kernel,2798,11431,2260,10829,eaten,eaten,VB,eat
w994700_adb,17,19,List 94,kernel,2798,11431,2260,10829,crushed,crushed,VBN,crush
w994700_adb,18,19,List 94,jeep,2813,18053,1207,17896,can,can,MD,can
w994700_adb,18,19,List 94,jeep,2813,18053,1207,17896,driven,driven,VB,drive
w994700_adb,18,19,List 94,jeep,2813,18053,1207,17896,crashed,crashed,VB,crash
w994700_adb,18,19,List 94,jeep,2813,18053,1207,17896,washed,washed,NNS,washed
w994700_adb,18,19,List 94,jeep,2813,18053,1207,17896,turned,turned,VBD,turn
w994700_adb,18,19,List 94,jeep,2813,18053,1207,17896,can,can,MD,can
w994700_adb,18,19,List 94,jeep,2813,18053,1207,17896,drive,drive,VB,drive
w994700_adb,18,19,List 94,jeep,2813,18053,1207,17896,can,can,MD,can
w994700_adb,18,19,List 94,jeep,2813,18053,1207,17896,get,get,VB,get
w994700_adb,18,19,List 94,jeep,2813,18053,1207,17896,someone,someone,NN,someone
w994700_adb,18,19,List 94,jeep,2813,18053,1207,17896,destination,destination,NN,destination
w994700_adb,19,19,List 94,pork,2797,25206,855,25090,can,can,MD,can
w994700_adb,19,19,List 94,pork,2797,25206,855,25090,baked,baked,VB,bake
w994700_adb,19,19,List 94,pork,2797,25206,855,25090,fried,fried,VBN,fry
w994700_adb,19,19,List 94,pork,2797,25206,855,25090,eaten,eaten,JJ,eaten
w994700_adb,19,19,List 94,pork,2797,25206,855,25090,cut,cut,NN,cut
w994700_adb,19,19,List 94,pork,2797,25206,855,25090,pieces,pieces,NNS,piece
w994700_adb,19,19,List 94,pork,2797,25206,855,25090,cut,cut,VBD,cut
w994700_adb,19,19,List 94,pork,2797,25206,855,25090,animal,animal,JJ,animal
w994700_adb,19,19,List 94,pork,2797,25206,855,25090,packaged,packaged,VBN,package
w994700_adb,19,19,List 94,pork,2797,25206,855,25090,frozen,frozen,NNS,frozen
w994700_adb,19,19,List 94,pork,2797,25206,855,25090,seasoned,seasoned,VBD,season
w994700_adb,20,19,List 94,maggot,2792,31143,1029,23835,can,can,MD,can
w994700_adb,20,19,List 94,maggot,2792,31143,1029,23835,hit,hit,VB,hit
w994700_adb,20,19,List 94,maggot,2792,31143,1029,23835,stepped,stepped,JJ,stepped
w994700_adb,20,19,List 94,maggot,2792,31143,1029,23835,sprayed,sprayed,VBN,spray
w994700_adb,21,19,List 94,catnip,2805,8046,1157,6169,can,can,MD,can
w994700_adb,21,19,List 94,catnip,2805,8046,1157,6169,eaten,eaten,VB,eat
w994700_adb,21,19,List 94,catnip,2805,8046,1157,6169,smelled,smelled,JJ,smelled
w994700_adb,21,19,List 94,catnip,2805,8046,1157,6169,thrown,thrown,VBN,throw
w994700_adb,21,19,List 94,catnip,2805,8046,1157,6169,away,away,RB,away
w994700_adb,22,19,List 94,bridge,2811,8528,852,7844,can,can,MD,can
w994700_adb,22,19,List 94,bridge,2811,8528,852,7844,crossed,crossed,VBN,cross
w994700_adb,22,19,List 94,bridge,2811,8528,852,7844,destroyed,destroyed,RB,destroyed
w994700_adb,22,19,List 94,bridge,2811,8528,852,7844,lifted,lifted,VBN,lift
w994700_adb,23,19,List 94,girl,2810,13127,1001,12860,can,can,MD,can
w994700_adb,23,19,List 94,girl,2810,13127,1001,12860,hugged,hugged,VB,hug
w994700_adb,23,19,List 94,girl,2810,13127,1001,12860,loved,loved,VBN,love
w994700_adb,23,19,List 94,girl,2810,13127,1001,12860,played,played,NNS,played
w994700_adb,24,19,List 94,sheet,2794,61715,924,61584,can,can,MD,can
w994700_adb,24,19,List 94,sheet,2794,61715,924,61584,fitted,fitted,VBN,fit
w994700_adb,24,19,List 94,sheet,2794,61715,924,61584,loose,loose,RB,loose
w994700_adb,24,19,List 94,sheet,2794,61715,924,61584,covered,covered,VBN,cover
w994700_adb,24,19,List 94,sheet,2794,61715,924,61584,washed,washed,VBD,wash
w994700_adb,24,19,List 94,sheet,2794,61715,924,61584,rolled,rolled,VBN,roll
w994700_adb,24,19,List 94,sheet,2794,61715,924,61584,ball,ball,NN,ball
w994700_adb,25,19,List 94,omelet,2807,14396,774,12795,can,can,MD,can
w994700_adb,25,19,List 94,omelet,2807,14396,774,12795,cooked,cooked,VB,cook
w994700_adb,25,19,List 94,omelet,2807,14396,774,12795,folded,folded,JJ,folded
w994700_adb,25,19,List 94,omelet,2807,14396,774,12795,eaten,eaten,NNS,eaten
w994700_adb,25,19,List 94,omelet,2807,14396,774,12795,seasoned,seasoned,VBD,season
w994700_adb,26,19,List 94,dispenser,2800,11524,1607,11373,can,can,MD,can
w994700_adb,26,19,List 94,dispenser,2800,11524,1607,11373,give,give,VB,give
w994700_adb,26,19,List 94,dispenser,2800,11524,1607,11373,things,things,NNS,thing
w994700_adb,28,19,List 94,nutcrackers,2795,18130,1186,15424,can,can,MD,can
w994700_adb,28,19,List 94,nutcrackers,2795,18130,1186,15424,used,used,VBN,use
w994700_adb,28,19,List 94,nutcrackers,2795,18130,1186,15424,decorations,decorations,NNS,decoration
w994700_adb,28,19,List 94,nutcrackers,2795,18130,1186,15424,can,can,MD,can
w994700_adb,28,19,List 94,nutcrackers,2795,18130,1186,15424,used,used,VBN,use
w994700_adb,28,19,List 94,nutcrackers,2795,18130,1186,15424,toys,toys,NNS,toy
w994700_adb,30,19,List 94,lighthouse,2796,11390,877,11150,can,can,MD,can
w994700_adb,30,19,List 94,lighthouse,2796,11390,877,11150,give,give,VB,give
w994700_adb,30,19,List 94,lighthouse,2796,11390,877,11150,light,light,NN,light
w994700_adb,30,19,List 94,lighthouse,2796,11390,877,11150,can,can,MD,can
w994700_adb,30,19,List 94,lighthouse,2796,11390,877,11150,used,used,VBN,use
w994700_adb,30,19,List 94,lighthouse,2796,11390,877,11150,direction,direction,NN,direction
w994700_adb,30,19,List 94,lighthouse,2796,11390,877,11150,can,can,MD,can
w994700_adb,30,19,List 94,lighthouse,2796,11390,877,11150,dim,dim,VB,dim
w994700_adb,31,19,List 94,fishbone,2817,7716,1026,7375,can,can,MD,can
w994700_adb,31,19,List 94,fishbone,2817,7716,1026,7375,thrown,thrown,VB,throw
w994700_adb,31,19,List 94,fishbone,2817,7716,1026,7375,away,away,RB,away
w994700_adb,31,19,List 94,fishbone,2817,7716,1026,7375,broken,broken,JJ,broken
w994700_adb,31,19,List 94,fishbone,2817,7716,1026,7375,given,given,VBN,give
w994700_adb,31,19,List 94,fishbone,2817,7716,1026,7375,pet,pet,NN,pet
w994700_adb,33,19,List 94,cheerleader,2819,15588,1037,15482,can,can,MD,can
w994700_adb,33,19,List 94,cheerleader,2819,15588,1037,15482,tossed,tossed,VB,toss
w994700_adb,33,19,List 94,cheerleader,2819,15588,1037,15482,air,air,NN,air
w994700_adb,33,19,List 94,cheerleader,2819,15588,1037,15482,can,can,MD,can
w994700_adb,33,19,List 94,cheerleader,2819,15588,1037,15482,cheerful,cheerful,VB,cheerful
w994700_adb,33,19,List 94,cheerleader,2819,15588,1037,15482,can,can,MD,can
w994700_adb,33,19,List 94,cheerleader,2819,15588,1037,15482,smile,smile,VB,smile
w994700_adb,33,19,List 94,cheerleader,2819,15588,1037,15482,can,can,MD,can
w994700_adb,33,19,List 94,cheerleader,2819,15588,1037,15482,popular,popular,JJ,popular
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,can,can,MD,can
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,thrown,thrown,VB,throw
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,away,away,RB,away
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,can,can,MD,can
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,bought,bought,VB,buy
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,can,can,MD,can
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,used,used,VBN,use
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,brush,brush,VB,brush
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,teeth,teeth,NNS,teeth
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,can,can,MD,can
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,accidentally,accidentally,RB,accidentally
w994700_adb,34,19,List 94,toothpaste,2806,22822,789,22714,swallowed,swallowed,VB,swallow
w994700_adb,35,19,List 94,sackcloth,2803,11741,1563,4553,can,can,MD,can
w994700_adb,35,19,List 94,sackcloth,2803,11741,1563,4553,used,used,VBN,use
w994700_adb,35,19,List 94,sackcloth,2803,11741,1563,4553,cover,cover,VB,cover
w994700_adb,36,19,List 94,snorkel,2808,11674,1066,11577,can,can,MD,can
w994700_adb,36,19,List 94,snorkel,2808,11674,1066,11577,used,used,VBN,use
w994700_adb,36,19,List 94,snorkel,2808,11674,1066,11577,breathing,breathing,VBG,breathe
w994700_adb,36,19,List 94,snorkel,2808,11674,1066,11577,protecting,protecting,VBG,protect
w994700_adb,36,19,List 94,snorkel,2808,11674,1066,11577,face,face,NN,face
w994700_adb,38,19,List 94,cigar,2812,8236,760,7918,can,can,MD,can
w994700_adb,38,19,List 94,cigar,2812,8236,760,7918,smoked,smoked,VB,smoke
w994700_adb,38,19,List 94,cigar,2812,8236,760,7918,licked,licked,JJ,licked
w994700_adb,38,19,List 94,cigar,2812,8236,760,7918,smelled,smelled,VBN,smell
w994700_adb,38,19,List 94,cigar,2812,8236,760,7918,dipped,dipped,VBD,dip
w994700_adb,39,19,List 94,kazoo,2793,4620,1379,3625,can,can,MD,can
w994700_adb,39,19,List 94,kazoo,2793,4620,1379,3625,blown,blown,VB,blow
w994700_adb,40,19,List 94,sack,2818,57147,1653,56558,can,can,MD,can
w994700_adb,40,19,List 94,sack,2818,57147,1653,56558,used,used,VBN,use
w994700_adb,40,19,List 94,sack,2818,57147,1653,56558,carry,carry,VB,carry
w994700_adb,40,19,List 94,sack,2818,57147,1653,56558,things,things,NNS,thing
w994700_adb,40,19,List 94,sack,2818,57147,1653,56558,can,can,MD,can
w994700_adb,40,19,List 94,sack,2818,57147,1653,56558,woven,woven,VB,weave
w996870_krh,11,24,List 49,sneaker,1444,29480,4969,29131,wear,wear,JJ,wear
w996870_krh,11,24,List 49,sneaker,1444,29480,4969,29131,tie,tie,JJ,tie
w996870_krh,11,24,List 49,sneaker,1444,29480,4969,29131,wash,wash,NN,wash
w996870_krh,11,24,List 49,sneaker,1444,29480,4969,29131,store,store,NN,store
w996870_krh,12,24,List 49,fixture,1452,12476,9571,12292,hang,hang,NN,hang
w996870_krh,12,24,List 49,fixture,1452,12476,9571,12292,stuff,stuff,NN,stuff
w996870_krh,13,24,List 49,pillowcase,1454,9866,1795,9613,wash,wash,NN,wash
w996870_krh,13,24,List 49,pillowcase,1454,9866,1795,9613,snuggle,snuggle,NN,snuggle
w996870_krh,13,24,List 49,pillowcase,1454,9866,1795,9613,sleep,sleep,NN,sleep
w996870_krh,13,24,List 49,pillowcase,1454,9866,1795,9613,fold,fold,JJ,fold
w996870_krh,14,24,List 49,soles,1463,8469,4051,6292,step,step,NN,step
w996870_krh,15,24,List 49,boathouse,1470,71100,5100,70778,live,live,JJ,live
w996870_krh,15,24,List 49,boathouse,1470,71100,5100,70778,sail,sail,NN,sail
w996870_krh,15,24,List 49,boathouse,1470,71100,5100,70778,clean,clean,NN,clean
w996870_krh,15,24,List 49,boathouse,1470,71100,5100,70778,host,host,NN,host
w996870_krh,15,24,List 49,boathouse,1470,71100,5100,70778,party,party,NN,party
w996870_krh,15,24,List 49,boathouse,1470,71100,5100,70778,fish,fish,JJ,fish
w996870_krh,16,24,List 49,lady,1449,17188,3516,16847,marry,marry,NN,marry
w996870_krh,16,24,List 49,lady,1449,17188,3516,16847,cherish,cherish,JJ,cherish
w996870_krh,16,24,List 49,lady,1449,17188,3516,16847,protect,protect,NN,protect
w996870_krh,16,24,List 49,lady,1449,17188,3516,16847,love,love,NN,love
w996870_krh,17,24,List 49,washstand,1447,13691,2208,13488,wash,wash,NN,wash
w996870_krh,17,24,List 49,washstand,1447,13691,2208,13488,clothes,clothes,NNS,clothes
w996870_krh,17,24,List 49,washstand,1447,13691,2208,13488,dry,dry,JJ,dry
w996870_krh,17,24,List 49,washstand,1447,13691,2208,13488,things,things,NNS,thing
w996870_krh,18,24,List 49,icing,1461,12434,4023,11989,eat,eat,VBP,eat
w996870_krh,18,24,List 49,icing,1461,12434,4023,11989,lick,lick,JJ,lick
w996870_krh,18,24,List 49,icing,1461,12434,4023,11989,make,make,VBP,make
w996870_krh,18,24,List 49,icing,1461,12434,4023,11989,decorate,decorate,JJ,decorate
w996870_krh,19,24,List 49,lobe,1448,11013,4210,10808,think,think,NN,think
w996870_krh,19,24,List 49,lobe,1448,11013,4210,10808,communicate,communicate,NN,communicate
w996870_krh,20,24,List 49,pushcart,1471,5134,1956,4804,push,push,NN,push
w996870_krh,21,24,List 49,neckwear,1467,18911,3000,18463,wear,wear,NN,wear
w996870_krh,21,24,List 49,neckwear,1467,18911,3000,18463,store,store,NN,store
w996870_krh,21,24,List 49,neckwear,1467,18911,3000,18463,feel,feel,NN,feel
w996870_krh,21,24,List 49,neckwear,1467,18911,3000,18463,great,great,JJ,great
w996870_krh,22,24,List 49,lawyer,1453,44225,6884,43892,pay,pay,NN,pay
w996870_krh,22,24,List 49,lawyer,1453,44225,6884,43892,use,use,NN,use
w996870_krh,22,24,List 49,lawyer,1453,44225,6884,43892,fight,fight,VBD,fight
w996870_krh,22,24,List 49,lawyer,1453,44225,6884,43892,thank,thank,NN,thank
w996870_krh,23,24,List 49,Leaf,1451,33711,22720,32821,kick,kick,NNS,kick
w996870_krh,23,24,List 49,Leaf,1451,33711,22720,32821,rake,rake,VBP,rake
w996870_krh,23,24,List 49,Leaf,1451,33711,22720,32821,plant,plant,NN,plant
w996870_krh,23,24,List 49,Leaf,1451,33711,22720,32821,eat,eat,NN,eat
w996870_krh,24,24,List 49,gavel,1464,3508,2415,3225,bang,bang,VBD,bang
w996870_krh,25,24,List 49,stomp,1445,18536,8759,18262,crush,crush,JJ,crush
w996870_krh,25,24,List 49,stomp,1445,18536,8759,18262,squish,squish,JJ,squish
w996870_krh,25,24,List 49,stomp,1445,18536,8759,18262,smash,smash,NN,smash
w996870_krh,26,24,List 49,doghouse,1446,8297,3714,8094,keep,keep,VB,keep
w996870_krh,26,24,List 49,doghouse,1446,8297,3714,8094,dog,dog,NN,dog
w996870_krh,26,24,List 49,doghouse,1446,8297,3714,8094,safe,safe,JJ,safe
w996870_krh,26,24,List 49,doghouse,1446,8297,3714,8094,loved,loved,VBD,love
w996870_krh,27,24,List 49,abdomen,1457,6092,3381,5939,keeps,keeps,NNS,keep
w996870_krh,27,24,List 49,abdomen,1457,6092,3381,5939,us,us,PRP,us
w996870_krh,27,24,List 49,abdomen,1457,6092,3381,5939,living,living,VBG,live
w996870_krh,28,24,List 49,latrine,1459,8704,6502,8520,potty,potty,JJ,potty
w996870_krh,29,24,List 49,finger,1462,43353,3149,43093,stroke,stroke,NN,stroke
w996870_krh,29,24,List 49,finger,1462,43353,3149,43093,pinch,pinch,NN,pinch
w996870_krh,29,24,List 49,finger,1462,43353,3149,43093,touch,touch,JJ,touch
w996870_krh,29,24,List 49,finger,1462,43353,3149,43093,feel,feel,NN,feel
w996870_krh,29,24,List 49,finger,1462,43353,3149,43093,express,express,RB,express
w996870_krh,29,24,List 49,finger,1462,43353,3149,43093,care,care,NN,care
w996870_krh,30,24,List 49,scissor,1468,11402,1901,11014,cut,cut,NN,cut
w996870_krh,30,24,List 49,scissor,1468,11402,1901,11014,slice,slice,NN,slice
w996870_krh,30,24,List 49,scissor,1468,11402,1901,11014,stab,stab,VBD,stab
w996870_krh,31,24,List 49,wounds,1465,14951,8270,14014,care,care,NN,care
w996870_krh,32,24,List 49,opium,1442,4374,2066,3570,kill,kill,NN,kill
w996870_krh,32,24,List 49,opium,1442,4374,2066,3570,pain,pain,VBP,pain
w996870_krh,33,24,List 49,eyedrop,1443,8719,3034,8422,water,water,NN,water
w996870_krh,33,24,List 49,eyedrop,1443,8719,3034,8422,eyes,eyes,NNS,eye
w996870_krh,34,24,List 49,Food,1460,9285,1495,8993,eat,eat,VBP,eat
w996870_krh,34,24,List 49,Food,1460,9285,1495,8993,grow,grow,JJ,grow
w996870_krh,34,24,List 49,Food,1460,9285,1495,8993,store,store,NN,store
w996870_krh,34,24,List 49,Food,1460,9285,1495,8993,donate,donate,NN,donate
w996870_krh,35,24,List 49,maple,1456,5326,2585,5086,make,make,VBP,make
w996870_krh,35,24,List 49,maple,1456,5326,2585,5086,syrup,syrup,NNS,syrup
w996870_krh,36,24,List 49,sweetener,1450,14751,1828,12420,make,make,VBP,make
w996870_krh,36,24,List 49,sweetener,1450,14751,1828,12420,things,things,NNS,thing
w996870_krh,36,24,List 49,sweetener,1450,14751,1828,12420,sweeter,sweeter,RBR,sweeter
w996870_krh,36,24,List 49,sweetener,1450,14751,1828,12420,poison,poison,NN,poison
w996870_krh,36,24,List 49,sweetener,1450,14751,1828,12420,people,people,NNS,people
w996870_krh,36,24,List 49,sweetener,1450,14751,1828,12420,diabetes,diabetes,VBZ,diabetes
w996870_krh,37,24,List 49,staff,1455,36239,3004,36070,hit,hit,JJ,hit
w996870_krh,37,24,List 49,staff,1455,36239,3004,36070,guide,guide,NN,guide
w996870_krh,37,24,List 49,staff,1455,36239,3004,36070,use,use,NN,use
w996870_krh,37,24,List 49,staff,1455,36239,3004,36070,costume,costume,NN,costume
w996870_krh,37,24,List 49,staff,1455,36239,3004,36070,use,use,NN,use
w996870_krh,37,24,List 49,staff,1455,36239,3004,36070,guide,guide,NN,guide
w996870_krh,37,24,List 49,staff,1455,36239,3004,36070,use,use,NN,use
w996870_krh,37,24,List 49,staff,1455,36239,3004,36070,herd,herd,NN,herd
w996870_krh,37,24,List 49,staff,1455,36239,3004,36070,animals,animals,NNS,animal
w996870_krh,38,24,List 49,absinthe,1469,8426,4714,6153,get,get,VBP,get
w996870_krh,38,24,List 49,absinthe,1469,8426,4714,6153,litty,kitty,JJ,kitty
w996870_krh,39,24,List 49,tugboat,1458,8205,3681,7933,sail,sail,NN,sail
w996870_krh,39,24,List 49,tugboat,1458,8205,3681,7933,tug,tug,NN,tug
w996870_krh,39,24,List 49,tugboat,1458,8205,3681,7933,things,things,NNS,thing
w996870_krh,40,24,List 49,thumb,1466,33067,8371,32880,give,give,VBP,give
w996870_krh,40,24,List 49,thumb,1466,33067,8371,32880,thumbs,thumbs,JJ,thumbs
w996870_krh,40,24,List 49,thumb,1466,33067,8371,32880,things,things,NNS,thing
w996870_krh,40,24,List 49,thumb,1466,33067,8371,32880,make,make,VBP,make
w996870_krh,40,24,List 49,thumb,1466,33067,8371,32880,humans,humans,NNS,human
w996870_krh,40,24,List 49,thumb,1466,33067,8371,32880,special,special,JJ,special
w996897_tn,11,6,List 6,footballer,166,66239,35819,63886,run,run,VBP,run
w996897_tn,11,6,List 6,footballer,166,66239,35819,63886,kick,kick,JJ,kick
w996897_tn,11,6,List 6,footballer,166,66239,35819,63886,compete,compete,NN,compete
w996897_tn,11,6,List 6,footballer,166,66239,35819,63886,sprint,sprint,NN,sprint
w996897_tn,11,6,List 6,footballer,166,66239,35819,63886,block,block,NN,block
w996897_tn,11,6,List 6,footballer,166,66239,35819,63886,guard,guard,NN,guard
w996897_tn,11,6,List 6,footballer,166,66239,35819,63886,pass,pass,NN,pas
w996897_tn,11,6,List 6,footballer,166,66239,35819,63886,score,score,NN,score
w996897_tn,12,6,List 6,tabasco,174,47869,5816,43972,condiment,condiment,NN,condiment
w996897_tn,12,6,List 6,tabasco,174,47869,5816,43972,eaten,eaten,VBP,eat
w996897_tn,12,6,List 6,tabasco,174,47869,5816,43972,drunk,drunk,NN,drunk
w996897_tn,12,6,List 6,tabasco,174,47869,5816,43972,season,season,NN,season
w996897_tn,12,6,List 6,tabasco,174,47869,5816,43972,sauce,sauce,NN,sauce
