Username,Condition.Description,Stimuli.Cue,Procedure.Trial.Type,affordance_parsed,word,lemma,POS,Source
J00708242EC,Version 13,liqueur,BOI,make drinks,make,make,VERB,USA
J00708242EC,Version 13,liqueur,BOI,make drinks,drinks,drink,NOUN,USA
J00708242EC,Version 13,liqueur,BOI,taste,taste,taste,VERB,USA
J00708242EC,Version 13,playroom,BOI,play,play,play,VERB,USA
J00708242EC,Version 13,playroom,BOI,learn,learn,learn,VERB,USA
J00708242EC,Version 13,playroom,BOI,socialize,socialize,socialize,VERB,USA
J00708242EC,Version 13,glycerine,BOI,drink,drink,drink,VERB,USA
J00708242EC,Version 13,glycerine,BOI,mix in,mix,mix,VERB,USA
J00708242EC,Version 13,crawfish,BOI,eat,eat,eat,VERB,USA
J00708242EC,Version 13,crawfish,BOI,boil,boil,boil,VERB,USA
J00708242EC,Version 13,crawfish,BOI,peel,peel,peel,VERB,USA
J00708242EC,Version 13,crawfish,BOI,put in sauce,put,put,VERB,USA
J00708242EC,Version 13,crawfish,BOI,put in sauce,sauce,sauce,NOUN,USA
J00708242EC,Version 13,crawfish,BOI,fry,fry,fry,VERB,USA
J00708242EC,Version 13,crawfish,BOI,dip,dip,dip,VERB,USA
J00708242EC,Version 13,eraser,BOI,erase,erase,erase,VERB,USA
J00708242EC,Version 13,eraser,BOI,poke,poke,poke,VERB,USA
J00708242EC,Version 13,kelp,BOI,touch,touch,touch,VERB,USA
J00708242EC,Version 13,kelp,BOI,feel,feel,feel,VERB,USA
J00708242EC,Version 13,kelp,BOI,eat,eat,eat,VERB,USA
J00708242EC,Version 13,spareribs,BOI,eat,eat,eat,VERB,USA
J00708242EC,Version 13,spareribs,BOI,bake,bake,bake,VERB,USA
J00708242EC,Version 13,spareribs,BOI,grill,grill,grill,VERB,USA
J00708242EC,Version 13,spareribs,BOI,smoke,smoke,smoke,VERB,USA
J00708242EC,Version 13,topsoil,BOI,spread,spread,spread,VERB,USA
J00708242EC,Version 13,topsoil,BOI,pour,pour,pour,VERB,USA
J00708242EC,Version 13,topsoil,BOI,cover,cover,cover,VERB,USA
J00708242EC,Version 13,oxtail,BOI,eat,eat,eat,VERB,USA
J00708242EC,Version 13,cabinet,BOI, close,close,close,VERB,USA
J00708242EC,Version 13,cabinet,BOI,open,open,open,VERB,USA
J00708242EC,Version 13,cabinet,BOI,slam,slam,slam,VERB,USA
J00708242EC,Version 13,wagon,BOI,drag,drag,drag,VERB,USA
J00708242EC,Version 13,wagon,BOI,roll,roll,roll,VERB,USA
J00708242EC,Version 13,cotton,BOI,make clothes,make,make,VERB,USA
J00708242EC,Version 13,cotton,BOI,make clothes,clothes,clothes,NOUN,USA
J00708242EC,Version 13,cotton,BOI,feel,feel,feel,VERB,USA
J00708242EC,Version 13,soil,BOI,spread,spread,spread,VERB,USA
J00708242EC,Version 13,soil,BOI,pour,pour,pour,VERB,USA
J00708242EC,Version 13,soil,BOI,spread,spread,spread,VERB,USA
J00708242EC,Version 13,vest,BOI,wear,wear,wear,VERB,USA
J00708242EC,Version 13,amulet,BOI,wear,wear,wear,VERB,USA
J00708242EC,Version 13,amulet,BOI,flaunt,flaunt,flaunt,VERB,USA
J00708242EC,Version 13,amulet,BOI,shine,shine,shine,VERB,USA
J00708242EC,Version 13,rake,BOI,rake leaves,rake,rake,VERB,USA
J00708242EC,Version 13,rake,BOI,rake leaves,leaves,leave,VERB,USA
J00708242EC,Version 13,rake,BOI,get spider webs,get,get,VERB,USA
J00708242EC,Version 13,rake,BOI,get spider webs,spider,spider,NOUN,USA
J00708242EC,Version 13,rake,BOI,get spider webs,webs,web,NOUN,USA
J00708242EC,Version 13,jogger,BOI,run,run,run,VERB,USA
J00708242EC,Version 13,kitty,BOI,hold,hold,hold,VERB,USA
J00708242EC,Version 13,kitty,BOI,touch,touch,touch,VERB,USA
J00708242EC,Version 13,kitty,BOI,feel,feel,feel,VERB,USA
J00708242EC,Version 13,kitty,BOI,play with,play,play,VERB,USA
J00708242EC,Version 13,trinket,BOI,play with,play,play,VERB,USA
J00708242EC,Version 13,trinket,BOI,admire,admire,admire,VERB,USA
J00708242EC,Version 13,trinket,BOI,decorate,decorate,decorate,VERB,USA
J00708242EC,Version 13,vein,BOI,draw blood,draw,dree,VERB,USA
J00708242EC,Version 13,vein,BOI,draw blood,blood,blood,NOUN,USA
J00708242EC,Version 13,vein,BOI,find heartbeat,find,find,VERB,USA
J00708242EC,Version 13,vein,BOI,find heartbeat,heartbeat,heartbeat,X,USA
J00708242EC,Version 13,panhandler,BOI,get money,get,get,VERB,USA
J00708242EC,Version 13,panhandler,BOI,get money,money,money,NOUN,USA
J00708242EC,Version 13,vine,BOI,decorate,decorate,decorate,VERB,USA
J00708242EC,Version 13,squirrel,BOI,pet,pet,pet,VERB,USA
J00708242EC,Version 13,squirrel,BOI,chase,chase,chase,VERB,USA
J00708533_bmf,Version 22,television,BOI,watch,watch,watch,VERB,USA
J00708533_bmf,Version 22,television,BOI,read,read,read,VERB,USA
J00708533_bmf,Version 22,television,BOI,listen,listen,listen,VERB,USA
J00708533_bmf,Version 22,pumpernickel,BOI,cook,cook,cake,VERB,USA
J00708533_bmf,Version 22,pumpernickel,BOI,smell,smell,smell,VERB,USA
J00708533_bmf,Version 22,nightstick,BOI,glow,glow,glow,VERB,USA
J00708533_bmf,Version 22,nightstick,BOI,look,look,look,VERB,USA
J00708533_bmf,Version 22,nightstick,BOI,snap,snap,snap,VERB,USA
J00708533_bmf,Version 22,diaphragm,BOI,measure,measure,measure,VERB,USA
J00708533_bmf,Version 22,drone,BOI,fly,fly,fly,VERB,USA
J00708533_bmf,Version 22,drone,BOI,video,video,video,VERB,USA
J00708533_bmf,Version 22,drone,BOI,fun,fun,fun,NOUN,USA
J00708533_bmf,Version 22,wigmaker,BOI,make wigs,make,make,VERB,USA
J00708533_bmf,Version 22,wigmaker,BOI,make wigs,wigs,wig,NOUN,USA
J00708533_bmf,Version 22,parachute,BOI,catch when fall,catch,catch,VERB,USA
J00708533_bmf,Version 22,parachute,BOI,catch when fall,fall,fall,VERB,USA
J00708533_bmf,Version 22,parachute,BOI,jump,jump,jump,VERB,USA
J00708533_bmf,Version 22,parachute,BOI,tent,tent,tent,VERB,USA
J00708533_bmf,Version 22,stool,BOI,sit,sit,sit,VERB,USA
J00708533_bmf,Version 22,stool,BOI,stand ,stand,stand,VERB,USA
J00708533_bmf,Version 22,tutor,BOI,help,help,help,VERB,USA
J00708533_bmf,Version 22,tutor,BOI,study,study,study,VERB,USA
J00708533_bmf,Version 22,tutor,BOI,learn,learn,learn,VERB,USA
J00708533_bmf,Version 22,clam,BOI,look,look,look,VERB,USA
J00708533_bmf,Version 22,clam,BOI,eat,eat,eat,VERB,USA
J00708533_bmf,Version 22,clam,BOI,shell,shell,shell,VERB,USA
J00708533_bmf,Version 22,boomerang,BOI,throw,throw,throw,VERB,USA
J00708533_bmf,Version 22,boomerang,BOI,catch,catch,catch,VERB,USA
J00708533_bmf,Version 22,rosebush,BOI,smell,smell,smell,VERB,USA
J00708533_bmf,Version 22,rosebush,BOI,pick,pick,pick,VERB,USA
J00708533_bmf,Version 22,carport,BOI,park,park,park,VERB,USA
J00708533_bmf,Version 22,carport,BOI,drive,drive,drive,VERB,USA
J00708533_bmf,Version 22,carport,BOI,protect,protect,protect,VERB,USA
J00708533_bmf,Version 22,seawater,BOI,swim,swim,swim,VERB,USA
J00708533_bmf,Version 22,seawater,BOI,heal,heal,heal,VERB,USA
J00708533_bmf,Version 22,seawater,BOI,find,find,find,VERB,USA
J00708533_bmf,Version 22,needlepoint,BOI,poke,poke,poke,VERB,USA
J00708533_bmf,Version 22,needlepoint,BOI,draw blood,draw,dree,VERB,USA
J00708533_bmf,Version 22,needlepoint,BOI,draw blood,blood,blood,NOUN,USA
J00708533_bmf,Version 22,needlepoint,BOI,iv,iv,iv,X,USA
J00708533_bmf,Version 22,junk,BOI,throw away,throw,throw,VERB,USA
J00708533_bmf,Version 22,junk,BOI,throw away,away,away,ADV,USA
J00708533_bmf,Version 22,junk,BOI,use,use,use,VERB,USA
J00708533_bmf,Version 22,shed,BOI,store,store,store,VERB,USA
J00708533_bmf,Version 22,shed,BOI,work,work,work,VERB,USA
J00708533_bmf,Version 22,peephole,BOI,look,look,look,VERB,USA
J00708533_bmf,Version 22,peephole,BOI,block,block,block,VERB,USA
J00708533_bmf,Version 22,artist,BOI,paint,paint,paint,VERB,USA
J00708533_bmf,Version 22,artist,BOI,sell,sell,sell,VERB,USA
J00708533_bmf,Version 22,artist,BOI,create,create,create,VERB,USA
J00708533_bmf,Version 22,beach,BOI,sand,sand,sand,NOUN,USA
J00708533_bmf,Version 22,beach,BOI,play,play,play,VERB,USA
J00708533_bmf,Version 22,beach,BOI,tan,tan,tan,VERB,USA
J00708533_bmf,Version 22,beach,BOI,relax,relax,relax,VERB,USA
J00708533_bmf,Version 22,stockbroker,BOI,money,money,money,NOUN,USA
J00708533_bmf,Version 22,buckwheat,BOI,eat,eat,eat,VERB,USA
J00708533_bmf,Version 22,buckwheat,BOI,hunt,hunt,hunt,VERB,USA
J00708533_bmf,Version 22,rabbit,BOI,eat,eat,eat,VERB,USA
J00708533_bmf,Version 22,rabbit,BOI,jump,jump,jump,VERB,USA
J00708533_bmf,Version 22,boat,BOI,drive,drive,drive,VERB,USA
J00708533_bmf,Version 22,boat,BOI,sit,sit,sit,VERB,USA
J00708533_bmf,Version 22,boat,BOI,swim,swim,swim,VERB,USA
J00708533_bmf,Version 22,clipper,BOI,cut,cut,cut,VERB,USA
J00708533_bmf,Version 22,clipper,BOI,pick,pick,pick,VERB,USA
J00708533_bmf,Version 22,mountainside,BOI,climb,climb,climb,VERB,USA
J00708533_bmf,Version 22,mountainside,BOI,jump,jump,jump,VERB,USA
J00708533_bmf,Version 22,mountainside,BOI,sled,sled,sl,VERB,USA
J00708533_bmf,Version 22,puddle,BOI,jump in,jump,jump,VERB,USA
J00708533_bmf,Version 22,puddle,BOI,jump over,jump,jump,VERB,USA
J00708533_bmf,Version 22,puddle,BOI,drink,drink,drink,VERB,USA
J00708533_bmf,Version 22,trunk,BOI,store,store,store,VERB,USA
J00708533_bmf,Version 22,trunk,BOI,close,close,close,VERB,USA
J00708533_bmf,Version 22,trunk,BOI,sit,sit,sit,VERB,USA
J00708533_bmf,Version 22,dress,BOI,wear,wear,wear,VERB,USA
J00708533_bmf,Version 22,dress,BOI,dance,dance,dance,VERB,USA
J00708533_bmf,Version 22,shield,BOI,block,block,block,VERB,USA
J00708533_bmf,Version 22,shield,BOI,protect,protect,protect,VERB,USA
J00708585,Version 85,turtle,BOI,pet,pet,pet,VERB,USA
J00708585,Version 85,turtle,BOI,swim,swim,swim,VERB,USA
J00708585,Version 85,turtle,BOI,eat,eat,eat,VERB,USA
J00708585,Version 85,tong,BOI,grab,grab,grab,VERB,USA
J00708585,Version 85,yolk,BOI,cook,cook,cake,VERB,USA
J00708585,Version 85,yolk,BOI,scramble,scramble,scramble,VERB,USA
J00708585,Version 85,yolk,BOI,crack,crack,crack,VERB,USA
J00708585,Version 85,yolk,BOI,eat,eat,eat,VERB,USA
J00708585,Version 85,handcart,BOI,hold,hold,hold,VERB,USA
J00708585,Version 85,handcart,BOI,drop,drop,drop,VERB,USA
J00708585,Version 85,dermatologist,BOI,see,see,see,VERB,USA
J00708585,Version 85,dermatologist,BOI,schedule appointmement with,schedule,schedule,VERB,USA
J00708585,Version 85,dermatologist,BOI,schedule appointmement with,appointment,appointment,VERB,USA
J00708585,Version 85,dermatologist,BOI,call,call,call,VERB,USA
J00708585,Version 85,hookah,BOI,smoke,smoke,smoke,VERB,USA
J00708585,Version 85,hookah,BOI,grab,grab,grab,VERB,USA
J00708585,Version 85,hookah,BOI,drop,drop,drop,VERB,USA
J00708585,Version 85,cottage,BOI,live,live,live,VERB,USA
J00708585,Version 85,cottage,BOI,sleep,sleep,sleep,VERB,USA
J00708585,Version 85,cottage,BOI,clean,clean,clean,VERB,USA
J00708585,Version 85,testicle,BOI,hide,hide,hide,VERB,USA
J00708585,Version 85,wristwatch,BOI,wear,wear,wear,VERB,USA
J00708585,Version 85,wristwatch,BOI,crack,crack,crack,VERB,USA
J00708585,Version 85,wristwatch,BOI,look at,look,look,VERB,USA
J00708585,Version 85,wristwatch,BOI,tell time on,tell,tell,VERB,USA
J00708585,Version 85,wristwatch,BOI,tell time on,time,time,VERB,USA
J00708585,Version 85,midshipman,BOI,date,date,date,VERB,USA
J00708585,Version 85,midshipman,BOI,push,push,push,VERB,USA
J00708585,Version 85,tea,BOI,drink,drink,drink,VERB,USA
J00708585,Version 85,tea,BOI,make,make,make,VERB,USA
J00708585,Version 85,tea,BOI,spill,spill,spill,VERB,USA
J00708585,Version 85,tire,BOI,push,push,push,VERB,USA
J00708585,Version 85,tire,BOI,drop,drop,drop,VERB,USA
J00708585,Version 85,tire,BOI,put on car,put,put,VERB,USA
J00708585,Version 85,tire,BOI,put on car,car,car,NOUN,USA
J00708585,Version 85,tire,BOI,flatten,flatten,flatten,VERB,USA
J00708585,Version 85,mud,BOI,jump in,jump,jump,VERB,USA
J00708585,Version 85,mud,BOI,spread,spread,spread,VERB,USA
J00708585,Version 85,mud,BOI,walk around,walk,walk,VERB,USA
J00708585,Version 85,mud,BOI,walk around,around,around,ADV,USA
J00708585,Version 85,orthodontist,BOI,see,see,see,VERB,USA
J00708585,Version 85,orthodontist,BOI,make appointment,make,make,VERB,USA
J00708585,Version 85,orthodontist,BOI,make appointment,appointment,appointment,VERB,USA
J00708585,Version 85,orthodontist,BOI,call,call,call,VERB,USA
J00708585,Version 85,drink,BOI,spill,spill,spill,VERB,USA
J00708585,Version 85,drink,BOI,make,make,make,VERB,USA
J00708585,Version 85,drink,BOI,drink,drink,drink,VERB,USA
J00708585,Version 85,drink,BOI,drop,drop,drop,VERB,USA
J00708585,Version 85,scalp,BOI,brush,brush,brush,VERB,USA
J00708585,Version 85,scalp,BOI,shave,shave,shave,VERB,USA
J00708585,Version 85,scalp,BOI,itch,itch,itch,VERB,USA
J00708585,Version 85,root,BOI,trip,trip,trip,VERB,USA
J00708585,Version 85,root,BOI,pull up,pull,pull,VERB,USA
J00708585,Version 85,root,BOI,plant,plant,plant,NOUN,USA
J00708585,Version 85,bicycle,BOI,ride,ride,ride,VERB,USA
J00708585,Version 85,bicycle,BOI,fall off,fall,fall,VERB,USA
J00708585,Version 85,bicycle,BOI,break,break,break,VERB,USA
J00708585,Version 85,bicycle,BOI,fix,fix,fix,VERB,USA
J00708585,Version 85,bisque,BOI,drink,drink,drink,VERB,USA
J00708585,Version 85,bisque,BOI,eat,eat,eat,VERB,USA
J00708585,Version 85,bisque,BOI,make,make,make,VERB,USA
J00708585,Version 85,bisque,BOI,season,season,season,VERB,USA
J00708585,Version 85,bisque,BOI,spill ,spill,spill,VERB,USA
J00708585,Version 85,insulin,BOI,shot,shot,shot,NOUN,USA
J00708585,Version 85,teacup,BOI,drink,drink,drink,VERB,USA
J00708585,Version 85,teacup,BOI,hold,hold,hold,VERB,USA
J00708585,Version 85,teacup,BOI,spill,spill,spill,VERB,USA
J00708585,Version 85,teacup,BOI,crack,crack,crack,VERB,USA
J00708585,Version 85,paperweight,BOI,drop,drop,drop,VERB,USA
J00708585,Version 85,paperweight,BOI,put on paper,put,put,VERB,USA
J00708585,Version 85,paperweight,BOI,put on paper,paper,paper,NOUN,USA
J00708585,Version 85,paperweight,BOI,hold papers,hold,hold,VERB,USA
J00708585,Version 85,paperweight,BOI,hold papers,papers,paper,NOUN,USA
J00708585,Version 85,dip,BOI,eat,eat,eat,VERB,USA
J00708585,Version 85,dip,BOI,make,make,make,VERB,USA
J00708585,Version 85,dip,BOI,spill,spill,spill,VERB,USA
J00708585,Version 85,granite,BOI,make,make,make,VERB,USA
J00708585,Version 85,granite,BOI,counters,counters,counters,NOUN,USA
J00708585,Version 85,nose,BOI,pick,pick,pick,VERB,USA
J00708585,Version 85,nose,BOI,blow,blow,blow,VERB,USA
J00708585,Version 85,sunglasses,BOI,wear,wear,wear,VERB,USA
J00708585,Version 85,sunglasses,BOI,break,break,break,VERB,USA
J00708585,Version 85,sunglasses,BOI,drop,drop,drop,VERB,USA
J00708585,Version 85,sunglasses,BOI,lose,lose,lose,VERB,USA
J00708585,Version 85,applicator,BOI,use on face,use,use,VERB,USA
J00708585,Version 85,applicator,BOI,use on face,face,face,NOUN,USA
J00708585,Version 85,applicator,BOI,makeup ,makeup,makeup,NOUN,USA
J00709028A.N.,Version 8,shelter,BOI,hide in it,hide,hide,VERB,USA
J00709028A.N.,Version 8,shelter,BOI,build one,build,build,VERB,USA
J00709028A.N.,Version 8,shelter,BOI,build one,one,one,NUM,USA
J00709028A.N.,Version 8,shelter,BOI,tear down one,tear,tear,VERB,USA
J00709028A.N.,Version 8,shelter,BOI,tear down one,one,one,NUM,USA
J00709028A.N.,Version 8,matter,BOI,reconstruct it,reconstruct,reconstruct,VERB,USA
J00709028A.N.,Version 8,groundsman,BOI,do they ground various minerals?,ground,ground,NOUN,USA
J00709028A.N.,Version 8,groundsman,BOI,do they ground various minerals?,various,various,ADJ,USA
J00709028A.N.,Version 8,groundsman,BOI,do they ground various minerals?,minerals,mineral,NOUN,USA
J00709028A.N.,Version 8,drug,BOI,inject it,inject,inject,VERB,USA
J00709028A.N.,Version 8,drug,BOI,smoke it,smoke,smoke,VERB,USA
J00709028A.N.,Version 8,drug,BOI,snort it,snort,snort,VERB,USA
J00709028A.N.,Version 8,drug,BOI,make it,make,make,VERB,USA
J00709028A.N.,Version 8,drug,BOI,sell it,sell,sell,VERB,USA
J00709028A.N.,Version 8,drug,BOI,steal it,steal,steal,VERB,USA
J00709028A.N.,Version 8,drug,BOI,share it,share,share,VERB,USA
J00709028A.N.,Version 8,drug,BOI,destroy it,destroy,destroy,VERB,USA
J00709028A.N.,Version 8,pantry,BOI,put food in it,put,put,VERB,USA
J00709028A.N.,Version 8,pantry,BOI,put food in it,food,food,NOUN,USA
J00709028A.N.,Version 8,pantry,BOI,put tools in it,put,put,VERB,USA
J00709028A.N.,Version 8,pantry,BOI,put tools in it,tools,tool,NOUN,USA
J00709028A.N.,Version 8,pantry,BOI,put silverware in it,put,put,VERB,USA
J00709028A.N.,Version 8,pantry,BOI,put silverware in it,silverware,silverware,NOUN,USA
J00709028A.N.,Version 8,pantry,BOI,put charcoal in it,put,put,VERB,USA
J00709028A.N.,Version 8,pantry,BOI,put charcoal in it,charcoal,charcoal,NOUN,USA
J00709028A.N.,Version 8,fruit,BOI,eat it,eat,eat,VERB,USA
J00709028A.N.,Version 8,fruit,BOI,sell it,sell,sell,VERB,USA
J00709028A.N.,Version 8,fruit,BOI,steal it,steal,steal,VERB,USA
J00709028A.N.,Version 8,fruit,BOI,crush it,crush,crush,VERB,USA
J00709028A.N.,Version 8,fruit,BOI,let it rot,let,let,VERB,USA
J00709028A.N.,Version 8,fruit,BOI,let it rot,rot,rot,VERB,USA
J00709028A.N.,Version 8,beef,BOI,eat it,eat,eat,VERB,USA
J00709028A.N.,Version 8,beef,BOI,cook it,cook,cake,VERB,USA
J00709028A.N.,Version 8,beef,BOI,buy it,buy,buy,VERB,USA
J00709028A.N.,Version 8,beef,BOI,sell it,sell,sell,VERB,USA
J00709028A.N.,Version 8,beef,BOI,let it rot,let,let,VERB,USA
J00709028A.N.,Version 8,beef,BOI,let it rot,rot,rot,VERB,USA
J00709028A.N.,Version 8,paperback,BOI,use for book,use,use,VERB,USA
J00709028A.N.,Version 8,paperback,BOI,use for book,book,book,NOUN,USA
J00709028A.N.,Version 8,plum,BOI,eat it,eat,eat,VERB,USA
J00709028A.N.,Version 8,plum,BOI,sell it,sell,sell,VERB,USA
J00709028A.N.,Version 8,plum,BOI,buy it,buy,buy,VERB,USA
J00709028A.N.,Version 8,plum,BOI,crush it,crush,crush,VERB,USA
J00709028A.N.,Version 8,plum,BOI,let it rot,let,let,VERB,USA
J00709028A.N.,Version 8,plum,BOI,let it rot,rot,rot,VERB,USA
J00709028A.N.,Version 8,seating,BOI,form groups,form,form,NOUN,USA
J00709028A.N.,Version 8,seating,BOI,form groups,groups,group,NOUN,USA
J00709028A.N.,Version 8,seating,BOI,separate healthy and sick people,separate,separate,VERB,USA
J00709028A.N.,Version 8,seating,BOI,separate healthy and sick people,healthy,healthy,ADJ,USA
J00709028A.N.,Version 8,seating,BOI,separate healthy and sick people,sick,sick,ADJ,USA
J00709028A.N.,Version 8,seating,BOI,separate healthy and sick people,people,people,NOUN,USA
J00709028A.N.,Version 8,client,BOI,treat,treat,treat,VERB,USA
J00709028A.N.,Version 8,client,BOI,harm,harm,harm,VERB,USA
J00709028A.N.,Version 8,eggplant,BOI,eat,eat,eat,VERB,USA
J00709028A.N.,Version 8,eggplant,BOI,cook,cook,cake,VERB,USA
J00709028A.N.,Version 8,eggplant,BOI,buy,buy,buy,VERB,USA
J00709028A.N.,Version 8,eggplant,BOI,sell,sell,sell,VERB,USA
J00709028A.N.,Version 8,eggplant,BOI,crush,crush,crush,VERB,USA
J00709028A.N.,Version 8,eggplant,BOI,let it rot,let,let,VERB,USA
J00709028A.N.,Version 8,eggplant,BOI,let it rot,rot,rot,VERB,USA
J00709028A.N.,Version 8,avocado,BOI,eat,eat,eat,VERB,USA
J00709028A.N.,Version 8,avocado,BOI,use in other foods,use,use,VERB,USA
J00709028A.N.,Version 8,avocado,BOI,use in other foods,foods,food,NOUN,USA
J00709028A.N.,Version 8,avocado,BOI,buy it,buy,buy,VERB,USA
J00709028A.N.,Version 8,avocado,BOI,sell it,sell,sell,VERB,USA
J00709028A.N.,Version 8,avocado,BOI,steal it,steal,steal,VERB,USA
J00709028A.N.,Version 8,avocado,BOI,crush it,crush,crush,VERB,USA
J00709028A.N.,Version 8,avocado,BOI,let it rot,let,let,VERB,USA
J00709028A.N.,Version 8,avocado,BOI,let it rot,rot,rot,VERB,USA
J00709028A.N.,Version 8,ashcan,BOI,put cigarettes in it? is an ashcan an ashtray?,put,put,VERB,USA
J00709028A.N.,Version 8,ashcan,BOI,put cigarettes in it? is an ashcan an ashtray?,cigarettes,cigarettes,NOUN,USA
J00709028A.N.,Version 8,ashcan,BOI,put cigarettes in it? is an ashcan an ashtray?,ashcan,ashcan,ADJ,USA
J00709028A.N.,Version 8,ashcan,BOI,put cigarettes in it? is an ashcan an ashtray?,ashtray,ashtray,INTJ,USA
J00709028A.N.,Version 8,arrow,BOI,shoot it,shoot,shoot,VERB,USA
J00709028A.N.,Version 8,arrow,BOI,break it,break,break,VERB,USA
J00709028A.N.,Version 8,arrow,BOI,impale someone with it,impale,impale,VERB,USA
J00709028A.N.,Version 8,arrow,BOI,impale someone with it,someone,someone,PRON,USA
J00709028A.N.,Version 8,arrow,BOI,make it,make,make,VERB,USA
J00709028A.N.,Version 8,arrow,BOI,buy it,buy,buy,VERB,USA
J00709028A.N.,Version 8,arrow,BOI,sell it,sell,sell,VERB,USA
J00709028A.N.,Version 8,arrow,BOI,steal it,steal,steal,VERB,USA
J00709028A.N.,Version 8,motel,BOI,stay in it,stay,stay,VERB,USA
J00709028A.N.,Version 8,motel,BOI,buy it,buy,buy,VERB,USA
J00709028A.N.,Version 8,motel,BOI,sell it,sell,sell,VERB,USA
J00709028A.N.,Version 8,motel,BOI,clean it,clean,clean,VERB,USA
J00709028A.N.,Version 8,motel,BOI,make it dirty,make,make,VERB,USA
J00709028A.N.,Version 8,motel,BOI,make it dirty,dirty,dirty,ADJ,USA
J00709028A.N.,Version 8,motel,BOI,tear it down,tear,tear,VERB,USA
J00709028A.N.,Version 8,torchlight,BOI,set fire to something with it,set,set,VERB,USA
J00709028A.N.,Version 8,torchlight,BOI,set fire to something with it,fire,fire,NOUN,USA
J00709028A.N.,Version 8,torchlight,BOI,set fire to something with it,something,something,PRON,USA
J00709028A.N.,Version 8,torchlight,BOI,put the flame out,put,put,VERB,USA
J00709028A.N.,Version 8,torchlight,BOI,put the flame out,flame,flame,NOUN,USA
J00709028A.N.,Version 8,torchlight,BOI,buy it,buy,buy,VERB,USA
J00709028A.N.,Version 8,torchlight,BOI,sell it,sell,sell,VERB,USA
J00709028A.N.,Version 8,torchlight,BOI,make it,make,make,VERB,USA
J00709028A.N.,Version 8,torchlight,BOI,destroy it,destroy,destroy,VERB,USA
J00709028A.N.,Version 8,torchlight,BOI,steal it,steal,steal,VERB,USA
J00709028A.N.,Version 8,body,BOI,clean it,clean,clean,VERB,USA
J00709028A.N.,Version 8,body,BOI,make it dirty,make,make,VERB,USA
J00709028A.N.,Version 8,body,BOI,make it dirty,dirty,dirty,ADJ,USA
J00709028A.N.,Version 8,body,BOI,heal it,heal,heal,VERB,USA
J00709028A.N.,Version 8,body,BOI,harm it,harm,harm,VERB,USA
J00709028A.N.,Version 8,body,BOI,paint it,paint,paint,VERB,USA
J00709028A.N.,Version 8,body,BOI,spray scents on it,spray,spray,VERB,USA
J00709028A.N.,Version 8,body,BOI,spray scents on it,scents,scent,NOUN,USA
J00709028A.N.,Version 8,body,BOI,groom it,groom,groom,VERB,USA
J00709028A.N.,Version 8,illustrator,BOI,hire one,hire,hire,VERB,USA
J00709028A.N.,Version 8,illustrator,BOI,hire one,one,one,NUM,USA
J00709028A.N.,Version 8,illustrator,BOI,illustrator can draw,illustrator,illustrate,VERB,USA
J00709028A.N.,Version 8,illustrator,BOI,illustrator can draw,can,can,AUX,USA
J00709028A.N.,Version 8,illustrator,BOI,illustrator can draw,draw,dree,VERB,USA
J00709028A.N.,Version 8,illustrator,BOI,become one,become,become,VERB,USA
J00709028A.N.,Version 8,illustrator,BOI,become one,one,one,NUM,USA
J00709028A.N.,Version 8,illustrator,BOI,fire one,fire,fire,VERB,USA
J00709028A.N.,Version 8,illustrator,BOI,fire one,one,one,NUM,USA
J00709028A.N.,Version 8,accordion,BOI,play it,play,play,VERB,USA
J00709028A.N.,Version 8,accordion,BOI,break it,break,break,VERB,USA
J00709028A.N.,Version 8,accordion,BOI,buy it,buy,buy,VERB,USA
J00709028A.N.,Version 8,accordion,BOI,sell it,sell,sell,VERB,USA
J00709028A.N.,Version 8,accordion,BOI,steal it,steal,steal,VERB,USA
J00709028A.N.,Version 8,accordion,BOI,make it,make,make,VERB,USA
J00709028A.N.,Version 8,stick,BOI,hit someone with it,hit,hit,VERB,USA
J00709028A.N.,Version 8,stick,BOI,hit someone with it,someone,someone,PRON,USA
J00709028A.N.,Version 8,stick,BOI,break it,break,break,VERB,USA
J00709028A.N.,Version 8,stick,BOI,burn it,burn,burn,VERB,USA
J00709028A.N.,Version 8,stick,BOI,make it,make,make,VERB,USA
J00709028A.N.,Version 8,stick,BOI,buy it(yardstick),buy,buy,VERB,USA
J00709028A.N.,Version 8,stick,BOI,buy it(yardstick),yardstick,yardstick,VERB,USA
J00709028A.N.,Version 8,roll,BOI,eat it,eat,eat,VERB,USA
J00709028A.N.,Version 8,roll,BOI,make it,make,make,VERB,USA
J00709028A.N.,Version 8,roll,BOI,bake it,bake,bake,VERB,USA
J00709028A.N.,Version 8,roll,BOI,crush it,crush,crush,VERB,USA
J00709028A.N.,Version 8,roll,BOI,buy it,buy,buy,VERB,USA
J00709028A.N.,Version 8,roll,BOI,sell it,sell,sell,VERB,USA
J00709028A.N.,Version 8,roll,BOI,steal it,steal,steal,VERB,USA
J00709028A.N.,Version 8,case,BOI,buy it,buy,buy,VERB,USA
J00709028A.N.,Version 8,case,BOI,make it,make,make,VERB,USA
J00709028A.N.,Version 8,case,BOI,sell it,sell,sell,VERB,USA
J00709028A.N.,Version 8,case,BOI,put it on a phone,put,put,VERB,USA
J00709028A.N.,Version 8,case,BOI,put it on a phone,phone,phone,NOUN,USA
J00709028A.N.,Version 8,case,BOI,break it,break,break,VERB,USA
