"Username","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","word","lemma","POS"
"M20289871_CJ","Version 59","knitting",1752,"to make a beanie","make","make","VERB"
"M20289871_CJ","Version 59","knitting",1752,"to make a beanie","beanie","beanies","NOUN"
"M20289871_CJ","Version 59","knitting",1752,"to make any type of clothing","make","make","VERB"
"M20289871_CJ","Version 59","knitting",1752,"to make any type of clothing","type","type","NOUN"
"M20289871_CJ","Version 59","knitting",1752,"to make any type of clothing","clothing","clothing","NOUN"
"M20289871_CJ","Version 59","baggage",1750,"to carry belongings","carry","carry","VERB"
"M20289871_CJ","Version 59","baggage",1750,"to carry belongings","belongings","belonging","NOUN"
"M20289871_CJ","Version 59","baggage",1750,"to stow on a plane or car","stow","stow","NOUN"
"M20289871_CJ","Version 59","baggage",1750,"to stow on a plane or car","plane","plane","NOUN"
"M20289871_CJ","Version 59","baggage",1750,"to stow on a plane or car","car","car","NOUN"
"M20289871_CJ","Version 59","baggage",1750,"to break something with","break","break","NOUN"
"M20289871_CJ","Version 59","baggage",1750,"to break something with","something","something","PRON"
"M20289871_CJ","Version 59","baggage",1750,"use as protection","use","use","VERB"
"M20289871_CJ","Version 59","baggage",1750,"use as protection","protection","protection","NOUN"
"M20289871_CJ","Version 59","baggage",1750,"use as a weapon","use","use","VERB"
"M20289871_CJ","Version 59","baggage",1750,"use as a weapon","weapon","weapon","NOUN"
"M20289871_CJ","Version 59","slush",1764,"to drink","drink","drink","NOUN"
"M20289871_CJ","Version 59","slush",1764,"to make yourself or someone else happy","make","make","VERB"
"M20289871_CJ","Version 59","slush",1764,"to make yourself or someone else happy","someone","someone","PRON"
"M20289871_CJ","Version 59","slush",1764,"to make yourself or someone else happy","else","else","ADJ"
"M20289871_CJ","Version 59","slush",1764,"to make yourself or someone else happy","happy","happy","ADJ"
"M20289871_CJ","Version 59","slush",1764,"to sell","sell","sell","VERB"
"M20289871_CJ","Version 59","outhouse",1756,"as a bathroom","bathroom","bathroom","NOUN"
"M20289871_CJ","Version 59","outhouse",1756,"use as a hiding place","use","use","VERB"
"M20289871_CJ","Version 59","outhouse",1756,"use as a hiding place","hiding","hi","VERB"
"M20289871_CJ","Version 59","outhouse",1756,"use as a hiding place","place","place","NOUN"
"M20289871_CJ","Version 59","trolley",1744,"use to roll stuff one","use","use","VERB"
"M20289871_CJ","Version 59","trolley",1744,"use to roll stuff one","roll","roll","VERB"
"M20289871_CJ","Version 59","trolley",1744,"use to roll stuff one","stuff","stuff","NOUN"
"M20289871_CJ","Version 59","trolley",1744,"use to roll stuff one","one","one","NUM"
"M20289871_CJ","Version 59","trolley",1744,"use to ride","use","use","VERB"
"M20289871_CJ","Version 59","trolley",1744,"use to ride","ride","ride","NOUN"
"M20289871_CJ","Version 59","tenant",1757,"use to get a house","use","use","VERB"
"M20289871_CJ","Version 59","tenant",1757,"use to get a house","get","get","VERB"
"M20289871_CJ","Version 59","tenant",1757,"use to get a house","house","house","NOUN"
"M20289871_CJ","Version 59","tenant",1757,"use to pay money to","use","use","VERB"
"M20289871_CJ","Version 59","tenant",1757,"use to pay money to","pay","pay","VERB"
"M20289871_CJ","Version 59","tenant",1757,"use to pay money to","money","money","NOUN"
"M20289871_CJ","Version 59","tenant",1757,"use to help fix a house or apartment","use","use","VERB"
"M20289871_CJ","Version 59","tenant",1757,"use to help fix a house or apartment","help","help","VERB"
"M20289871_CJ","Version 59","tenant",1757,"use to help fix a house or apartment","fix","fix","VERB"
"M20289871_CJ","Version 59","tenant",1757,"use to help fix a house or apartment","house","house","NOUN"
"M20289871_CJ","Version 59","tenant",1757,"use to help fix a house or apartment","apartment","apartment","NOUN"
"M20289871_CJ","Version 59","tile",1763,"to put on your belongings to not lose it","put","put","VERB"
"M20289871_CJ","Version 59","tile",1763,"to put on your belongings to not lose it","belongings","belonging","NOUN"
"M20289871_CJ","Version 59","tile",1763,"to put on your belongings to not lose it","lose","lose","VERB"
"M20289871_CJ","Version 59","tile",1763,"to put on the floor or walls for decoration","put","put","VERB"
"M20289871_CJ","Version 59","tile",1763,"to put on the floor or walls for decoration","floor","floor","NOUN"
"M20289871_CJ","Version 59","tile",1763,"to put on the floor or walls for decoration","walls","wall","NOUN"
"M20289871_CJ","Version 59","tile",1763,"to put on the floor or walls for decoration","decoration","decoration","NOUN"
"M20289871_CJ","Version 59","shoehorn",1771,"to put your shoes on","put","put","VERB"
"M20289871_CJ","Version 59","shoehorn",1771,"to put your shoes on","shoes","shoe","VERB"
"M20289871_CJ","Version 59","shoehorn",1771,"to wedge something ","wedge","wedge","NOUN"
"M20289871_CJ","Version 59","shoehorn",1771,"to wedge something ","something","something","PRON"
"M20289871_CJ","Version 59","triceps",1759,"to lift weights","lift","lift","VERB"
"M20289871_CJ","Version 59","triceps",1759,"to lift weights","weights","weight","NOUN"
"M20289871_CJ","Version 59","triceps",1759,"to push something","push","push","INTJ"
"M20289871_CJ","Version 59","triceps",1759,"to push something","something","something","PRON"
"M20289871_CJ","Version 59","triceps",1759,"to flex","flex","flex","SYM"
"M20289871_CJ","Version 59","triceps",1759,"to make money","make","make","VERB"
"M20289871_CJ","Version 59","triceps",1759,"to make money","money","money","NOUN"
"M20289871_CJ","Version 59","axes",1765,"to throw","throw","throw","INTJ"
"M20289871_CJ","Version 59","axes",1765,"to cut down something","cut","cut","VERB"
"M20289871_CJ","Version 59","axes",1765,"to cut down something","something","something","PRON"
"M20289871_CJ","Version 59","axes",1765,"use as protection","use","use","VERB"
"M20289871_CJ","Version 59","axes",1765,"use as protection","protection","protection","NOUN"
"M20289871_CJ","Version 59","axes",1765,"use as a weapon","use","use","VERB"
"M20289871_CJ","Version 59","axes",1765,"use as a weapon","weapon","weapon","NOUN"
"M20293014_ANM","Version 85","root",2549,"plant","plant","plant","NOUN"
"M20293014_ANM","Version 85","root",2549,"tree","tree","tree","NOUN"
"M20293014_ANM","Version 85","root",2549,"start","start","start","VERB"
"M20293014_ANM","Version 85","root",2549,"growth","growth","growth","NOUN"
"M20293014_ANM","Version 85","tea",2537,"england","england","england","NOUN"
"M20293014_ANM","Version 85","tea",2537,"sweet","sweet","sweet","ADJ"
"M20293014_ANM","Version 85","tea",2537,"texas","texas","texa","NOUN"
"M20293014_ANM","Version 85","tea",2537,"grandma","grandma","grandma","NOUN"
"M20293014_ANM","Version 85","sunglasses",2533,"sun","sun","sun","NOUN"
"M20293014_ANM","Version 85","sunglasses",2533,"vacation","vacation","vacation","NOUN"
"M20293014_ANM","Version 85","testicle",2524,"men","men","men","NOUN"
"M20293014_ANM","Version 85","testicle",2524,"husband","husband","husband","NOUN"
"M20293014_ANM","Version 85","testicle",2524,"children","children","child","NOUN"
"M20293014_ANM","Version 85","granite",2532,"counter","counter","counter","NOUN"
"M20293014_ANM","Version 85","teacup",2531,"party","party","party","NOUN"
"M20293014_ANM","Version 85","teacup",2531,"plate","plate","plate","NOUN"
"M20293014_ANM","Version 85","teacup",2531,"celebration","celebration","celebration","NOUN"
"M20293014_ANM","Version 85","oar",2526,"kyak","kayak","kayak","NOUN"
"M20293014_ANM","Version 85","dermatologist",2547,"doctor","doctor","doctor","NOUN"
"M20293014_ANM","Version 85","dermatologist",2547,"pimple","pimple","pimple","NOUN"
"M20293014_ANM","Version 85","dermatologist",2547,"gross","gross","gross","ADJ"
"M20293014_ANM","Version 85","dermatologist",2547,"hard work","hard","hard","ADJ"
"M20293014_ANM","Version 85","dermatologist",2547,"hard work","work","work","NOUN"
"M20293014_ANM","Version 85","paperweight",2535,"heavy","heavy","heavy","ADJ"
"M20293014_ANM","Version 85","paperweight",2535,"workload","workload","workload","NOUN"
"M20293014_ANM","Version 85","nose",2523,"stuffy","stuffy","stuffy","NOUN"
"M20293014_ANM","Version 85","nose",2523,"mucus","mucus","mucus","NOUN"
"M20293014_ANM","Version 85","nose",2523,"smell","smell","smell","INTJ"
"M20293014_ANM","Version 85","nose",2523,"stink","stink","stink","NOUN"
"M20293014_ANM","Version 85","nose",2523,"nature","nature","nature","NOUN"
"M20293014_ANM","Version 85","scalp",2543,"hair","hair","hair","NOUN"
"M20293014_ANM","Version 85","scalp",2543,"sunburn","sunburn","sunburn","VERB"
"M20293014_ANM","Version 85","handcart",2527,"milk","milk","milk","NOUN"
"M20293014_ANM","Version 85","hookah",2546,"heritage","heritage","heritage","NOUN"
"M20293014_ANM","Version 85","hookah",2546,"culture","culture","culture","NOUN"
"M20293014_ANM","Version 85","mud",2550,"dirty","dirty","dirty","ADJ"
"M20293014_ANM","Version 85","mud",2550,"messy","messy","messy","ADJ"
"M20293014_ANM","Version 85","mud",2550,"brown","brown","brown","ADJ"
"M20293014_ANM","Version 85","mud",2550,"everywhere","everywhere","everywhere","ADV"
"M20293014_ANM","Version 85","dip",2522,"queso","queso","queso","ADV"
"M20293014_ANM","Version 85","dip",2522,"pool","pool","pool","INTJ"
"M20293014_ANM","Version 85","dip",2522,"chip","chip","chip","NOUN"
"M20293014_ANM","Version 85","dip",2522,"road","road","road","NOUN"
"M20293014_ANM","Version 85","drink",2545,"water","water","water","NOUN"
"M20293014_ANM","Version 85","drink",2545,"cup","cup","cup","NOUN"
"M20293014_ANM","Version 85","drink",2545,"soda","soda","soda","NOUN"
"M20293014_ANM","Version 85","drink",2545,"tea","tea","tea","NOUN"
"M20293014_ANM","Version 85","orthodontist",2530,"teeth","teeth","tooth","NOUN"
"M20293014_ANM","Version 85","orthodontist",2530,"braces","braces","brace","NOUN"
"M20293014_ANM","Version 85","orthodontist",2530,"clean","clean","clean","ADJ"
"M20293014_ANM","Version 85","orthodontist",2530,"enamal","enamel","enamel","NOUN"
"M20293014_ANM","Version 85","wristwatch",2541,"apple watch","apple","apple","NOUN"
"M20293014_ANM","Version 85","wristwatch",2541,"apple watch","watch","watch","VERB"
"M20293014_ANM","Version 85","wristwatch",2541,"time","time","time","NOUN"
"M20293014_ANM","Version 85","wristwatch",2541,"late","late","late","ADJ"
"M20293014_ANM","Version 85","wristwatch",2541,"early","early","early","ADV"
"M20293014_ANM","Version 85","applicator",2534,"lipstick","lipstick","lipstick","NOUN"
"M20293014_ANM","Version 85","applicator",2534,"makeup","makeup","makeup","NOUN"
"M20293014_ANM","Version 85","applicator",2534,"tampon","tampon","tampon","NOUN"
"M20293014_ANM","Version 85","applicator",2534,"lube","lube","lube","NOUN"
"M20293014_ANM","Version 85","bicycle",2529,"wheels","wheels","wheels","NOUN"
"M20293014_ANM","Version 85","bicycle",2529,"travel","travel","travel","NOUN"
"M20293014_ANM","Version 85","bicycle",2529,"italy","italy","itally","ADV"
"M20293014_ANM","Version 85","bicycle",2529,"campus","campus","campus","NOUN"
"M20293014_ANM","Version 85","turtle",2544,"upright","upright","upright","INTJ"
"M20293014_ANM","Version 85","turtle",2544,"green","green","green","ADJ"
"M20293014_ANM","Version 85","turtle",2544,"brown","brown","brown","ADJ"
"M20293014_ANM","Version 85","turtle",2544,"swim","swim","swim","NOUN"
"M20293014_ANM","Version 85","insulin",2536,"diabetes","diabetes","diabete","NOUN"
"M20293014_ANM","Version 85","insulin",2536,"type","type","type","NOUN"
"M20293014_ANM","Version 85","cottage",2540,"house","house","house","NOUN"
"M20293014_ANM","Version 85","cottage",2540,"sweden","sweden","sweden","ADV"
"M20293014_ANM","Version 85","yolk",2525,"egg","egg","egg","NOUN"
"M20293014_ANM","Version 85","yolk",2525,"yellow","yellow","yellow","ADJ"
"M20293014_ANM","Version 85","yolk",2525,"chick","chick","chick","NOUN"
"M20293014_ANM","Version 85","tire",2551,"vehicle","vehicle","vehicle","NOUN"
"M20293014_ANM","Version 85","tire",2551,"air","air","air","NOUN"
"M20293014_ANM","Version 85","tire",2551,"round","round","round","ADV"
"M20293014_ANM","Version 85","tire",2551,"black","black","black","ADJ"
"M20299243","Version 57","clamshell",1701,"digging","digging","digge","VERB"
"M20299243","Version 57","projector",1702,"present presentations","present","present","ADJ"
"M20299243","Version 57","projector",1702,"present presentations","presentations","presentation","NOUN"
"M20299243","Version 57","projector",1702,"play movies","play","play","VERB"
"M20299243","Version 57","projector",1702,"play movies","movies","movy","NOUN"
"M20299243","Version 57","panties",1684,"covering your butt","covering","cover","VERB"
"M20299243","Version 57","panties",1684,"covering your butt","butt","butt","NOUN"
"M20299243","Version 57","panties",1684,"hiding your vagina","hiding","hi","VERB"
"M20299243","Version 57","panties",1684,"hiding your vagina","vagina","vagina","NOUN"
"M20299243","Version 57","gooseberry",1706,"compote","compote","compote","NOUN"
"M20299243","Version 57","gooseberry",1706,"jams","jams","jam","NOUN"
"M20299243","Version 57","almond",1692,"milk","milk","milk","NOUN"
"M20299243","Version 57","almond",1692,"food","food","food","NOUN"
"M20299243","Version 57","almond",1692,"nuts","nuts","nut","NOUN"
"M20299243","Version 57","cosmetics",1704,"makeup","makeup","makeup","NOUN"
"M20299243","Version 57","cosmetics",1704,"beauty","beauty","beauty","NOUN"
"M20299243","Version 57","throne",1708,"chair","chair","chair","NOUN"
"M20299243","Version 57","Platform",1698,"stage","stage","stage","NOUN"
"M20299243","Version 57","Platform",1698,"bottoms of a show","bottoms","bottom","NOUN"
"M20299243","Version 57","Platform",1698,"bottoms of a show","show","show","VERB"
"M20299243","Version 57","cornflower",1693,"herb","herb","herb","X"
"M20299243","Version 57","cornflower",1693,"medicine","medicine","medicine","NOUN"
"M20299243","Version 57","knob",1695,"door","door","door","NOUN"
"M20299243","Version 57","knob",1695,"something you can grab","something","something","PRON"
"M20299243","Version 57","knob",1695,"something you can grab","can","can","AUX"
"M20299243","Version 57","knob",1695,"something you can grab","grab","grab","VERB"
"M20299243","Version 57","frosting",1710,"cakes","cakes","cake","NOUN"
"M20299243","Version 57","frosting",1710,"cupcakes","cupcakes","cupcake","NOUN"
"M20299243","Version 57","frosting",1710,"icing","icing","icing","NOUN"
"M20299243","Version 57","bowl",1689,"food","food","food","NOUN"
"M20299243","Version 57","bowl",1689,"cooking","cooking","cook","NOUN"
"M20299243","Version 57","newsreader",1711,"entertainment","entertainment","entertainment","NOUN"
"M20299243","Version 57","banknote",1686,"note","note","note","NOUN"
"M20299243","Version 57","banknote",1686,"money","money","money","NOUN"
"M20299243","Version 57","speedboat",1699,"driving on water","driving","drive","VERB"
"M20299243","Version 57","speedboat",1699,"driving on water","water","water","NOUN"
"M20299243","Version 57","vanilla",1694,"baking","baking","baking","NOUN"
"M20299243","Version 57","vanilla",1694,"eating","eating","eat","VERB"
"M20299243","Version 57","basketball",1688,"sports","sports","sport","NOUN"
"M20299243","Version 57","basketball",1688,"entertainment","entertainment","entertainment","NOUN"
"M20299243","Version 57","blowtorch",1687,"fire","fire","fire","NOUN"
"M20299243","Version 57","orchid",1697,"flower","flower","flower","NOUN"
"M20299243","Version 57","plate",1683,"holds food","holds","hold","NOUN"
"M20299243","Version 57","plate",1683,"holds food","food","food","NOUN"
"M20299243","Version 57","collarbone",1709,"bone in the body","bone","bone","NOUN"
"M20299243","Version 57","collarbone",1709,"bone in the body","body","body","NOUN"
"M20299243","Version 57","marbles",1705,"games","games","game","NOUN"
"M20299243","Version 57","mascot",1707,"school spiritual animal or thing","school","school","NOUN"
"M20299243","Version 57","mascot",1707,"school spiritual animal or thing","spiritual","spiritual","ADJ"
"M20299243","Version 57","mascot",1707,"school spiritual animal or thing","animal","animal","NOUN"
"M20299243","Version 57","mascot",1707,"school spiritual animal or thing","thing","thing","NOUN"
"M20299243","Version 57","lubricant",1682,"massage","massage","massage","NOUN"
"M20299243","Version 57","lubricant",1682,"getting things unstuck","getting","get","VERB"
"M20299243","Version 57","lubricant",1682,"getting things unstuck","things","thing","NOUN"
"M20299243","Version 57","lubricant",1682,"getting things unstuck","unstuck","unstuck","ADJ"
"M20299243","Version 57","fishpond",1696,"recreational fishing","recreational","recreational","ADJ"
"M20299243","Version 57","fishpond",1696,"recreational fishing","fishing","fishing","NOUN"
"M20299243","Version 57","cannabis",1685,"stress reliever","stress","stress","NOUN"
"M20299243","Version 57","cannabis",1685,"stress reliever","reliever","reliever","NOUN"
"M20299243","Version 57","corsage",1690,"prom dates","prom","prom","X"
"M20299243","Version 57","corsage",1690,"prom dates","dates","date","NOUN"
"M20299243","Version 57","corsage",1690,"weddings","weddings","wedding","NOUN"
"M20299243","Version 57","corsage",1690,"decorations","decorations","decoration","NOUN"
"M20299243","Version 57","corsage",1690,"funerals","funerals","funeral","NOUN"
"M20300175AE","Version 81","adult",2405,"human","human","human","ADJ"
"M20300175AE","Version 81","adult",2405,"animal ","animal","animal","NOUN"
"M20300175AE","Version 81","cruiser",2419,"transportation ","transportation","transportation","NOUN"
"M20300175AE","Version 81","hallway",2402,"connecting spaces ","connecting","connect","VERB"
"M20300175AE","Version 81","hallway",2402,"connecting spaces ","spaces","space","NOUN"
"M20300175AE","Version 81","meat",2412,"food","food","food","NOUN"
"M20300175AE","Version 81","pants",2403,"cover up","cover","cover","NOUN"
"M20300175AE","Version 81","log",2404,"warmth","warmth","warmth","NOUN"
"M20300175AE","Version 81","log",2404,"homes ","homes","home","NOUN"
"M20300175AE","Version 81","snow",2424,"snow angels ","snow","snow","NOUN"
"M20300175AE","Version 81","snow",2424,"snow angels ","angels","angel","NOUN"
"M20300175AE","Version 81","soybean",2431,"food","food","food","NOUN"
"M20300175AE","Version 81","soybean",2431,"sauces ","sauces","sauce","NOUN"
"M20300175AE","Version 81","mouse",2427,"snakes","snakes","snake","NOUN"
"M20300175AE","Version 81","mouse",2427,"hawks","hawks","hawks","NOUN"
"M20300175AE","Version 81","mouse",2427,"computers ","computers","computers","NOUN"
"M20300175AE","Version 81","syringes",2409,"blood","blood","blood","NOUN"
"M20300175AE","Version 81","syringes",2409,"suction ","suction","suction","NOUN"
"M20300175AE","Version 81","guardsman",2407,"protection","protection","protection","NOUN"
"M20300175AE","Version 81","brushes",2430,"teeth","teeth","tooth","NOUN"
"M20300175AE","Version 81","brushes",2430,"hair","hair","hair","NOUN"
"M20300175AE","Version 81","brushes",2430,"cleaning","cleaning","cleaning","NOUN"
"M20300175AE","Version 81","blanket",2421,"warmth","warmth","warmth","NOUN"
"M20300175AE","Version 81","footbridge",2413,"walk over ","walk","walk","VERB"
"M20300175AE","Version 81","shawl",2414,"cover shoulders ","cover","cover","NOUN"
"M20300175AE","Version 81","shawl",2414,"cover shoulders ","shoulders","shoulder","NOUN"
"M20300175AE","Version 81","pear",2411,"food ","food","food","NOUN"
"M20300175AE","Version 81","children",2418,"adulting ","adulting","adulte","NOUN"
"M20300175AE","Version 81","fork",2417,"food","food","food","NOUN"
"M20300175AE","Version 81","fork",2417,"cook","cook","cake","VERB"
"M20300175AE","Version 81","boots",2410,"walk","walk","walk","VERB"
"M20300175AE","Version 81","boots",2410,"style","style","style","NOUN"
"M20300175AE","Version 81","boots",2410,"work","work","work","NOUN"
"M20300175AE","Version 81","mouth",2425,"talk","talk","talk","VERB"
"M20300175AE","Version 81","mouth",2425,"eat","eat","eat","VERB"
"M20300175AE","Version 81","mouth",2425,"snore ","snore","snore","NOUN"
"M20300175AE","Version 81","weed",2422,"smoke","smoke","smoke","NOUN"
"M20300175AE","Version 81","Mug",2416,"cup","cup","cup","NOUN"
"M20300175AE","Version 81","Mug",2416,"drink","drink","drink","NOUN"
"M20300175AE","Version 81","Mug",2416,"conceal ","conceal","conceal","ADJ"
"M20300175AE","Version 81","thesaurus",2420,"definitions ","definitions","definition","NOUN"
"M20300175AE","Version 81","dividers",2428,"separate","separate","separate","ADJ"
"M20300175AE","Version 81","dividers",2428,"hold","hold","hold","INTJ"
"M20300175AE","Version 81","yachtsman",2408,"director","director","director","NOUN"
"M20300175AE","Version 81","chiropractor",2406,"adjust bones","adjust","adjust","VERB"
"M20300175AE","Version 81","chiropractor",2406,"adjust bones","bones","bone","NOUN"
"M20300175AE","Version 81","desk",2429,"work","work","work","NOUN"
"M20300175AE","Version 81","desk",2429,"sit","sit","sit","VERB"
"M20300175AE","Version 81","desk",2429,"hold","hold","hold","INTJ"
"M20300175AE","Version 81","beachwear",2426,"swim","swim","swim","NOUN"
"M20300403LB","Version 84","flycatcher",2492,"catch and eat flies","catch","catch","VERB"
"M20300403LB","Version 84","flycatcher",2492,"catch and eat flies","eat","eat","VERB"
"M20300403LB","Version 84","flycatcher",2492,"catch and eat flies","flies","flie","VERB"
"M20300403LB","Version 84","insole",2511,"shoes","shoes","shoe","VERB"
"M20300403LB","Version 84","insole",2511,"take pressure off feet","take","take","VERB"
"M20300403LB","Version 84","insole",2511,"take pressure off feet","pressure","pressure","NOUN"
"M20300403LB","Version 84","insole",2511,"take pressure off feet","feet","foot","NOUN"
"M20300403LB","Version 84","insole",2511,"comfortable","comfortable","comfortable","ADJ"
"M20300403LB","Version 84","insole",2511,"more supporting ","supporting","support","VERB"
"M20300403LB","Version 84","board",2519,"write","write","write","X"
"M20300403LB","Version 84","board",2519,"posters","posters","poster","NOUN"
"M20300403LB","Version 84","board",2519,"flashcards","flashcards","flashcard","NOUN"
"M20300403LB","Version 84","board",2519,"works","works","work","VERB"
"M20300403LB","Version 84","lifeguard",2521,"swim","swim","swim","NOUN"
"M20300403LB","Version 84","lifeguard",2521,"prevent drowning","prevent","prevent","VERB"
"M20300403LB","Version 84","lifeguard",2521,"prevent drowning","drowning","drown","VERB"
"M20300403LB","Version 84","lifeguard",2521,"swim with a tube","swim","swim","NOUN"
"M20300403LB","Version 84","lifeguard",2521,"swim with a tube","tube","tube","NOUN"
"M20300403LB","Version 84","grocery",2513,"food","food","food","NOUN"
"M20300403LB","Version 84","grocery",2513,"health","health","health","NOUN"
"M20300403LB","Version 84","grocery",2513,"eating","eating","eat","VERB"
"M20300403LB","Version 84","grocery",2513,"storing","storing","storing","NOUN"
"M20300403LB","Version 84","grocery",2513,"food bank","food","food","NOUN"
"M20300403LB","Version 84","grocery",2513,"food bank","bank","bank","NOUN"
"M20300403LB","Version 84","grocery",2513,"cooking","cooking","cook","NOUN"
"M20300403LB","Version 84","ecologist",2494,"observation","observation","observation","NOUN"
"M20300403LB","Version 84","ecologist",2494,"modeling","modeling","modeling","NOUN"
"M20300403LB","Version 84","ecologist",2494,"experimenttion","experimentation","experimentation","NOUN"
"M20300403LB","Version 84","lamplighter",2515,"street light. lampost","street","street","NOUN"
"M20300403LB","Version 84","lamplighter",2515,"street light. lampost","light","light","NOUN"
"M20300403LB","Version 84","lamplighter",2515,"street light. lampost","lamppost","lamppost","NOUN"
"M20300403LB","Version 84","lamplighter",2515,"gas street light","gas","gas","NOUN"
"M20300403LB","Version 84","lamplighter",2515,"gas street light","street","street","NOUN"
"M20300403LB","Version 84","lamplighter",2515,"gas street light","light","light","NOUN"
"M20300403LB","Version 84","spade",2497,"grass cut","grass","grass","NOUN"
"M20300403LB","Version 84","spade",2497,"grass cut","cut","cut","VERB"
"M20300403LB","Version 84","spade",2497,"edging flower beds or lawns","edging","edge","NOUN"
"M20300403LB","Version 84","spade",2497,"edging flower beds or lawns","flower","flower","NOUN"
"M20300403LB","Version 84","spade",2497,"edging flower beds or lawns","beds","bed","NOUN"
"M20300403LB","Version 84","spade",2497,"edging flower beds or lawns","lawns","lawn","NOUN"
"M20300403LB","Version 84","spade",2497,"digging holes or trenches","digging","digge","VERB"
"M20300403LB","Version 84","spade",2497,"digging holes or trenches","holes","hole","NOUN"
"M20300403LB","Version 84","spade",2497,"digging holes or trenches","trenches","trench","NOUN"
"M20300403LB","Version 84","woodpile",2509,"chipping","chipping","chipping","NOUN"
"M20300403LB","Version 84","woodpile",2509,"burning it on the stove","burning","burn","VERB"
"M20300403LB","Version 84","woodpile",2509,"burning it on the stove","stove","stove","NOUN"
"M20300403LB","Version 84","plank",2517,"high plank","high","high","INTJ"
"M20300403LB","Version 84","plank",2517,"high plank","plank","plank","NOUN"
"M20300403LB","Version 84","plank",2517,"pluse plank","pulse","pulse","NOUN"
"M20300403LB","Version 84","plank",2517,"pluse plank","plank","plank","NOUN"
"M20300403LB","Version 84","plank",2517,"side plank","side","side","NOUN"
"M20300403LB","Version 84","plank",2517,"side plank","plank","plank","NOUN"
"M20300403LB","Version 84","plank",2517,"mountaion climbers","mountain","mountain","NOUN"
"M20300403LB","Version 84","plank",2517,"mountaion climbers","climbers","climber","NOUN"
"M20300403LB","Version 84","plank",2517,"plank jack","plank","plank","NOUN"
"M20300403LB","Version 84","plank",2517,"plank jack","jack","jack","VERB"
"M20300403LB","Version 84","microwave",2520,"heating up food","heating","heating","NOUN"
"M20300403LB","Version 84","microwave",2520,"heating up food","food","food","NOUN"
"M20300403LB","Version 84","microwave",2520,"cooking","cooking","cook","NOUN"
"M20300403LB","Version 84","microwave",2520,"roastin","roasting","roast","VERB"
"M20300403LB","Version 84","microwave",2520,"disnfect","disinfect","disinfect","NOUN"
"M20300403LB","Version 84","shamrock",2508,"floding","flooding","flooding","NOUN"
"M20300403LB","Version 84","shamrock",2508,"tearing","tearing","tear","NOUN"
"M20300403LB","Version 84","shamrock",2508,"painting","painting","paint","NOUN"
"M20300403LB","Version 84","shamrock",2508,"cutting","cutting","cut","VERB"
"M20300403LB","Version 84","shamrock",2508,"pasting","pasting","past","NOUN"
"M20300403LB","Version 84","shamrock",2508,"weaving","weaving","weave","VERB"
"M20300403LB","Version 84","shamrock",2508,"beading","beading","bead","NOUN"
"M20300403LB","Version 84","bait",2504,"fishing","fishing","fishing","NOUN"
"M20300403LB","Version 84","bait",2504,"catcher","catcher","catcher","NOUN"
"M20300403LB","Version 84","bait",2504,"worms","worms","worm","NOUN"
"M20300403LB","Version 84","bait",2504,"crickets","crickets","cricket","NOUN"
"M20300403LB","Version 84","bait",2504,"grasshopper","grasshopper","grasshopper","NOUN"
"M20300403LB","Version 84","bait",2504,"leeches","leeches","leech","NOUN"
"M20300403LB","Version 84","foliage",2512,"improve soil","improve","improve","VERB"
"M20300403LB","Version 84","foliage",2512,"improve soil","soil","soil","NOUN"
"M20300403LB","Version 84","foliage",2512,"create compost pile","create","create","VERB"
"M20300403LB","Version 84","foliage",2512,"create compost pile","compost","compost","VERB"
"M20300403LB","Version 84","foliage",2512,"create compost pile","pile","pile","NOUN"
"M20300403LB","Version 84","foliage",2512,"make leaf mold","make","make","VERB"
"M20300403LB","Version 84","foliage",2512,"make leaf mold","leaf","leaf","NOUN"
"M20300403LB","Version 84","foliage",2512,"make leaf mold","mold","mold","NOUN"
"M20300403LB","Version 84","foliage",2512,"make mulch","make","make","VERB"
"M20300403LB","Version 84","foliage",2512,"make mulch","mulch","mulch","NOUN"
"M20300403LB","Version 84","foliage",2512,"mow into lawn","mow","mow","NOUN"
"M20300403LB","Version 84","foliage",2512,"mow into lawn","lawn","lawn","NOUN"
"M20300403LB","Version 84","chain",2500,"link","link","link","NOUN"
"M20300403LB","Version 84","chain",2500,"holding","holding","hold","NOUN"
"M20300403LB","Version 84","chain",2500,"pulling","pulling","pull","VERB"
"M20300403LB","Version 84","chain",2500,"hoisting","hoisting","hoist","VERB"
"M20300403LB","Version 84","chain",2500,"hauling","hauling","haul","NOUN"
"M20300403LB","Version 84","chain",2500,"conveying","conveying","convey","VERB"
"M20300403LB","Version 84","chain",2500,"transmitting power","transmitting","transmit","VERB"
"M20300403LB","Version 84","chain",2500,"transmitting power","power","power","NOUN"
"M20300403LB","Version 84","hatchback",2514,"truck space","truck","truck","NOUN"
"M20300403LB","Version 84","hatchback",2514,"truck space","space","space","NOUN"
"M20300403LB","Version 84","coffin",2499,"people","people","people","NOUN"
"M20300403LB","Version 84","coffin",2499,"family photo","family","family","NOUN"
"M20300403LB","Version 84","coffin",2499,"family photo","photo","photo","NOUN"
"M20300403LB","Version 84","coffin",2499,"stuffed animals","stuffed","stuff","VERB"
"M20300403LB","Version 84","coffin",2499,"stuffed animals","animals","animal","NOUN"
