Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
postcard,send,send,send,VERB,USM
postcard,mail,mail,mail,NOUN,USM
postcard,hang,hang,hang,VERB,USM
postcard,tape,tape,tape,NOUN,USM
postcard,decorate,decorate,decorate,VERB,USM
postcard,draw,draw,dree,VERB,USM
postcard,locate,locate,locate,NOUN,USM
postcard,collect,collect,collect,VERB,USM
hen,food,food,food,VERB,USM
hen,lay eggs,lay,lay,VERB,USM
hen,lay eggs,eggs,egg,NOUN,USM
hen,keep as pet,keep,keep,VERB,USM
hen,keep as pet,pet,pet,NOUN,USM
hen,wake up/natural alarm,wake,wake,VERB,USM
hen,wake up/natural alarm,natural,natural,ADJ,USM
hen,wake up/natural alarm,alarm,alarm,VERB,USM
hen,makes more chicks,makes,make,VERB,USM
hen,makes more chicks,chicks,chick,NOUN,USM
hen,attracts roosters,attracts,attract,NOUN,USM
hen,attracts roosters,roosters,rooster,NOUN,USM
door,open,open,open,VERB,USM
door,close,close,close,VERB,USM
door,sound barrier,sound,sound,VERB,USM
door,sound barrier,barrier,barrier,NOUN,USM
door,keeps in warmth or cool air,keeps,keep,VERB,USM
door,keeps in warmth or cool air,warmth,warm,VERB,USM
door,keeps in warmth or cool air,cool,cool,ADJ,USM
door,keeps in warmth or cool air,air,air,NOUN,USM
door,hides,hides,hide,VERB,USM
door,privacy,privacy,privacy,VERB,USM
door,protects,protects,protect,VERB,USM
spices,gives food flavor,gives,give,VERB,USM
spices,gives food flavor,food,food,NOUN,USM
spices,gives food flavor,flavor,flavor,VERB,USM
spices,cook,cook,cake,VERB,USM
spices,bake,bake,bake,VERB,USM
spices,season,season,season,VERB,USM
spices,clean cast iron,clean,clean,VERB,USM
spices,clean cast iron,cast,cast,NOUN,USM
spices,clean cast iron,iron,iron,ADJ,USM
spices,home remedies,home,home,ADV,USM
spices,home remedies,remedies,remedy,NOUN,USM
spices,heals,heals,heal,NOUN,USM
spices,awakens,awakens,wake,VERB,USM
spices,storage,storage,store,VERB,USM
squeegee,cleans,cleans,clean,VERB,USM
squeegee,beautifies,beautifies,beautify,VERB,USM
squeegee,can create nice aroma,can,can,AUX,USM
squeegee,can create nice aroma,create,create,VERB,USM
squeegee,can create nice aroma,nice,nice,ADJ,USM
squeegee,can create nice aroma,aroma,aroma,NOUN,USM
squeegee,mops,mops,mop,VERB,USM
squeegee,reusable,reusable,reuse,VERB,USM
sideburns,attracts or repels,attracts,attract,VERB,USM
sideburns,attracts or repels,repels,repel,VERB,USM
sideburns,fashion statement,fashion,fashion,NOUN,USM
sideburns,fashion statement,statement,statement,NOUN,USM
sideburns,keep warm,keep,keep,VERB,USM
sideburns,keep warm,warm,warm,VERB,USM
sideburns,stylish,stylish,stylish,NOUN,USM
jersey,support,support,support,NOUN,USM
jersey,fashion statement,fashion,fashion,NOUN,USM
jersey,fashion statement,statement,statement,NOUN,USM
jersey,wipe up spills,wipe,wipe,VERB,USM
jersey,wipe up spills,spills,spill,VERB,USM
jersey,hide sweat,hide,hide,VERB,USM
jersey,hide sweat,sweat,sweat,X,USM
jersey,expresses team allegiance,expresses,express,VERB,USM
jersey,expresses team allegiance,team,team,NOUN,USM
jersey,expresses team allegiance,allegiance,allegiance,NOUN,USM
jersey,protects,protects,protect,VERB,USM
jersey,cools off players,cools,cool,NOUN,USM
jersey,cools off players,players,player,NOUN,USM
jersey,traditional sportswear ,traditional,traditional,ADJ,USM
jersey,traditional sportswear ,sportswear,sportswear,NOUN,USM
whisker,feels,feels,feel,VERB,USM
whisker,gives cats indication of whether or not they can fit through somewhere,gives,give,VERB,USM
whisker,gives cats indication of whether or not they can fit through somewhere,cats,cat,NOUN,USM
whisker,gives cats indication of whether or not they can fit through somewhere,indication,indicate,VERB,USM
whisker,gives cats indication of whether or not they can fit through somewhere,whether,whether,SCONJ,USM
whisker,gives cats indication of whether or not they can fit through somewhere,can,can,AUX,USM
whisker,gives cats indication of whether or not they can fit through somewhere,fit,fit,VERB,USM
whisker,gives cats indication of whether or not they can fit through somewhere,somewhere,somewhere,ADV,USM
whisker,beautifies,beautifies,beautify,VERB,USM
whisker,attracts,attracts,attract,VERB,USM
ground,supports,supports,support,VERB,USM
ground,brings water,brings,bring,NOUN,USM
ground,brings water,water,water,VERB,USM
ground,significant for burials,significant,significant,ADJ,USM
ground,significant for burials,burials,bury,VERB,USM
ground,sustains,sustains,sustain,VERB,USM
ground,can protect,can,can,AUX,USM
ground,can protect,protect,protect,VERB,USM
ground,build homes from,build,build,VERB,USM
ground,build homes from,homes,home,NOUN,USM
examiner,keeps healthy,keeps,keep,VERB,USM
examiner,keeps healthy,healthy,healthy,ADJ,USM
examiner,diagnoses,diagnoses,diagnose,VERB,USM
examiner,catches problems,catches,catch,VERB,USM
examiner,catches problems,problems,problem,NOUN,USM
examiner,helps people,helps,help,VERB,USM
examiner,helps people,people,people,NOUN,USM
crouton,garnish,garnish,garnish,VERB,USM
crouton,placebo for children,placebo,placebo,NOUN,USM
crouton,placebo for children,children,child,NOUN,USM
crouton,tasty,tasty,tasty,NOUN,USM
crouton,eat,eat,eat,VERB,USM
crouton,make,make,make,VERB,USM
tulip,beautifies,beautifies,beautify,VERB,USM
tulip,creates pleasant aroma,creates,create,VERB,USM
tulip,creates pleasant aroma,pleasant,pleasant,ADJ,USM
tulip,creates pleasant aroma,aroma,aroma,NOUN,USM
tulip,decoration,decoration,decorate,VERB,USM
tulip,express feelings,express,express,VERB,USM
tulip,express feelings,feelings,feeling,NOUN,USM
tulip,attracts,attracts,attract,VERB,USM
Wheelchair,independence,independence,independence,NOUN,USM
Wheelchair,helpful,helpful,helpful,ADJ,USM
Wheelchair,travel,travel,travel,VERB,USM
Wheelchair,carry,carry,carry,VERB,USM
Wheelchair,transports,transports,transport,VERB,USM
Wheelchair,acts as a vehicle,acts,act,NOUN,USM
Wheelchair,acts as a vehicle,vehicle,vehicle,NOUN,USM
tabloid,expresses information on a large scale,expresses,express,NOUN,USM
tabloid,expresses information on a large scale,information,inform,VERB,USM
tabloid,expresses information on a large scale,large,large,ADJ,USM
tabloid,expresses information on a large scale,scale,scale,NOUN,USM
tabloid,updates,updates,update,VERB,USM
tabloid,organizes information,organizes,organize,VERB,USM
tabloid,organizes information,information,inform,VERB,USM
tabloid,entertains,entertains,entertain,NOUN,USM
sketch,pleasing to the eye,pleasing,please,ADJ,USM
sketch,pleasing to the eye,eye,eye,NOUN,USM
sketch,calming,calming,calme,VERB,USM
sketch,makeshift mirror,makeshift,makeshift,VERB,USM
sketch,makeshift mirror,mirror,mirror,NOUN,USM
sketch,fun,fun,fun,NOUN,USM
sketch,entertainment,entertainment,entertain,VERB,USM
sketch,expresses emotion,expresses,express,NOUN,USM
sketch,expresses emotion,emotion,emotion,NOUN,USM
sketch,enjoyment,enjoyment,enjoy,VERB,USM
sketch,taxing,taxing,tax,NOUN,USM
sketch,relaxes,relaxes,relax,VERB,USM
robber,takes,takes,take,VERB,USM
robber,removes,removes,remove,VERB,USM
robber,steals,steals,steal,VERB,USM
robber,strengthens security,strengthens,strengthen,NOUN,USM
robber,strengthens security,security,security,NOUN,USM
robber,scares,scares,scar,NOUN,USM
robber,strengthens people,strengthens,strengthen,NOUN,USM
robber,strengthens people,people,people,NOUN,USM
newsboy,spreads important news to everyone,spreads,spread,VERB,USM
newsboy,spreads important news to everyone,important,important,ADJ,USM
newsboy,spreads important news to everyone,news,news,NOUN,USM
newsboy,spreads important news to everyone,everyone,everyone,PRON,USM
newsboy,markets,markets,market,NOUN,USM
newsboy,sells,sells,sell,VERB,USM
newsboy,convinces,convinces,convince,VERB,USM
newsboy,brings income,brings,bring,NOUN,USM
newsboy,brings income,income,income,NOUN,USM
pan,cook with,cook,cake,VERB,USM
pan,thrown,thrown,throw,VERB,USM
pan,weapon,weapon,weapon,VERB,USM
pan,shovel,shovel,shovel,VERB,USM
kettledrum,music,music,music,NOUN,USM
kettledrum,beat,beat,beat,VERB,USM
kettledrum,tapped,tapped,tap,VERB,USM
nut,ate,ate,eat,VERB,USM
nut,planted,planted,plan,VERB,USM
nut,thrown,thrown,throw,VERB,USM
nut,given to squirrel,given,give,VERB,USM
nut,given to squirrel,squirrel,squirrel,NOUN,USM
belt,being whipped,whipped,whip,VERB,USM
belt,hold up pants,hold,hold,VERB,USM
belt,hold up pants,pants,pants,NOUN,USM
raincoat,to keep dry,keep,keep,VERB,USM
raincoat,to keep dry,dry,dry,VERB,USM
raincoat,style,style,style,NOUN,USM
mongoose,food,food,food,NOUN,USM
mongoose,pet,pet,pet,NOUN,USM
mullets,hairstyle,hairstyle,hairstyle,NOUN,USM
mullets,haircut,haircut,haircut,NOUN,USM
mullets,country boy,country,country,NOUN,USM
mullets,country boy,boy,boy,NOUN,USM
parakeet,pet,pet,pet,VERB,USM
parakeet,bird,bird,bird,NOUN,USM
crust,pizza,pizza,pizza,NOUN,USM
crust,earth,earth,earth,NOUN,USM
crust,edges ,edges,edge,NOUN,USM
butt,sitting,sitting,sit,VERB,USM
butt,insult,insult,insult,VERB,USM
butt,dancing,dancing,dance,VERB,USM
bondsman,money,money,money,NOUN,USM
bondsman,jail,jail,jail,NOUN,USM
flowerpot,holding flowers,holding,hold,VERB,USM
flowerpot,holding flowers,flowers,flower,NOUN,USM
flowerpot,holding dirt,holding,hold,VERB,USM
flowerpot,holding dirt,dirt,dirt,NOUN,USM
flowerpot,light fixture,light,light fixture,VERB,USM
flowerpot,decoration,decoration,decorate,VERB,USM
billiards,entertainment,entertainment,entertain,VERB,USM
billiards,challenges,challenges,challenge,NOUN,USM
rectum,waste,waste,waste,NOUN,USM
hibachi,food,food,food,NOUN,USM
hibachi,entertainment,entertainment,entertain,VERB,USM
hibachi,culture ,culture,culture,NOUN,USM
stepdaughter,family,family,family,NOUN,USM
stepdaughter,friendship,friendship,friendship,NOUN,USM
stepdaughter,daughter,daughter,daughter,NOUN,USM
device,connection,connection,connect,VERB,USM
device,knowledge,knowledge,knowledge,NOUN,USM
device,intelligence,intelligence,intelligence,NOUN,USM
corn,food,food,food,NOUN,USM
corn,festivities,festivities,festivity,NOUN,USM
corn,fall,fall,fall,NOUN,USM
dirt,planting,planting,plan,VERB,USM
dirt,fun,fun,fun,NOUN,USM
dirt,country,country,country,NOUN,USM
dirt,digging,digging,digge,VERB,USM
dirt,throwing,throwing,throw,VERB,USM
trigger,pull,pull,pull,NOUN,USM
trigger,release,release,release,VERB,USM
furnace,fire,fire,fire,NOUN,USM
furnace,warmth,warmth,warm,VERB,USM
furnace,burning wood,burning,burn,VERB,USM
furnace,burning wood,wood,wood,NOUN,USM
teaspoonful,measurement,measurement,measure,VERB,USM
teaspoonful,spoon,spoon,spoon,VERB,USM
teaspoonful,eating,eating,eat,VERB,USM
village,housing,housing,housing,NOUN,USM
village,family,family,family,NOUN,USM
village,community,community,community,NOUN,USM
taffy,food,food,food,NOUN,USM
taffy,candy,candy,candy,NOUN,USM
taffy,fair,fair,fair,ADJ,USM
casserole,food,food,food,NOUN,USM
casserole,sympathy,sympathy,sympathy,NOUN,USM
grandchild,connection,connection,connect,VERB,USM
grandchild,family,family,family,NOUN,USM
grandchild,loved,loved,love,VERB,USM
flatiron,hairstyle,hairstyle,hairstyle,NOUN,USM
flatiron,cooking popcorn,cooking,cook,VERB,USM
flatiron,cooking popcorn,popcorn,popcorn,NOUN,USM
molasses,sweetener,sweetener,sweeten,VERB,USM
molasses,syrup,syrup,syrup,NOUN,USM
apartments,housing,housing,house,VERB,USM
apartments,living,living,live,VERB,USM
apartments,decorating,decorating,decorate,VERB,USM
apartments,friend,friend,friend,NOUN,USM
acupuncture,therapy,therapy,therapy,VERB,USM
acupuncture,stress relief,stress,stress,NOUN,USM
acupuncture,stress relief,relief,relief,VERB,USM
leotard,wear,wear,wear,VERB,USM
leotard,wash,wash,wash,VERB,USM
smuggler,imprison,imprison,imprison,VERB,USM
smuggler,shoot,shoot,shoot,VERB,USM
smuggler,arrest,arrest,arrest,VERB,USM
hibiscus,eat,eat,eat,VERB,USM
hibiscus,plant,plant,plant,VERB,USM
floor,walk on,walk,walk,VERB,USM
floor,lay down,lay,lay,VERB,USM
floor,sweep,sweep,sweep,VERB,USM
floor,mop,mop,mop,VERB,USM
floor,wax,wax,wax,VERB,USM
placard,read,read,read,VERB,USM
bosom,stare,stare,stare,VERB,USM
bosom,grope,grope,grope,VERB,USM
bosom,cover,cover,cover,VERB,USM
charcoal,burn,burn,burn,VERB,USM
sugar,eat,eat,eat,VERB,USM
sugar,dissolve,dissolve,dissolve,VERB,USM
puck,hit,hit,hit,VERB,USM
puck,kick,kick,kick,VERB,USM
shin,kick,kick,kick,VERB,USM
shin,protect,protect,protect,VERB,USM
giblets,eat,eat,eat,VERB,USM
bong,smoke,smoke,smoke,VERB,USM
countrywoman,help,help,help,VERB,USM
countrywoman,talk to,talk,talk,VERB,USM
lampshade,buy,buy,buy,VERB,USM
lampshade,style,style,style,VERB,USM
cactus,hurt oneself,hurt,hurt,VERB,USM
cactus,hurt oneself,oneself,oneself,PRON,USM
cactus,plant,plant,plant,VERB,USM
cactus,water,water,water,VERB,USM
quarters,sleep,sleep,sleep,VERB,USM
quarters,exchange,exchange,exchange,VERB,USM
rock,throw,throw,throw,VERB,USM
rock,toss,toss,toss,VERB,USM
rock,skip,skip,skip,VERB,USM
rock,paint,paint,paint,VERB,USM
gymnasium,exercise,exercise,exercise,VERB,USM
artichoke,eat,eat,eat,VERB,USM
artichoke,plant,plant,plant,VERB,USM
artichoke,pickle,pickle,pickle,VERB,USM
nightlight,buy,buy,buy,VERB,USM
nightlight,charge,charge,charge,VERB,USM
nightlight,plug in,plug,plug,VERB,USM
breast,cover,cover,cover,VERB,USM
breast,respect,respect,respect,VERB,USM
herb,plant,plant,plant,VERB,USM
wildlife,watch,watch,watch,VERB,USM
wildlife,pet,pet,pet,VERB,USM
parcel,ship,ship,ship,VERB,USM
blueberry,eat,eat,eat,VERB,USM
blueberry,plant,plant,plant,VERB,USM
woodpecker,admire,admire,admire,VERB,USM
fir,pick up,pick,pick,VERB,USM
enemy,ignore,ignore,ignore,VERB,USM
harp,play,play,play,VERB,USM
harp,admire,admire,admire,VERB,USM
cricket,stomp,stomp,stomp,VERB,USM
cricket,listen,listen,listen,VERB,USM
whore,used,used,use,VERB,USM
whore,loved,loved,love,VERB,USM
whore,hurt,hurt,hurt,VERB,USM
whore,fornicate,fornicate,fornicate,VERB,USM
whore,helped,helped,help,VERB,USM
organ,played,played,play,VERB,USM
organ,listened,listened,listen,VERB,USM
organ,pumped,pumped,pumpe,VERB,USM
organ,moved,moved,move,VERB,USM
toiletry,used,used,use,VERB,USM
toiletry,wetted,whetted,whet,VERB,USM
toiletry,cleaned,cleaned,clean,VERB,USM
seaweed,eaten,eaten,eat,VERB,USM
seaweed,dried,dried,dry,VERB,USM
seaweed,boiled,boiled,boil,VERB,USM
seaweed,cooked,cooked,cook,VERB,USM
iguana,played with,played,play,VERB,USM
iguana,painted,painted,paint,VERB,USM
iguana,ovserved,observed,observe,VERB,USM
ring,worn,worn,wear,VERB,USM
ring,shown,shown,show,VERB,USM
ring,presented,presented,present,VERB,USM
ring,sold,sold,sell,VERB,USM
ring,called,called,call,VERB,USM
gumdrop,eaten,eaten,eat,VERB,USM
gumdrop,swallowed,swallowed,swallow,VERB,USM
gumdrop,chewed,chewed,chew,VERB,USM
gumdrop,tasted,tasted,taste,VERB,USM
gumdrop,thrown,thrown,throw,VERB,USM
ammo,shot,shot,shoot,VERB,USM
ammo,thrown,thrown,throw,VERB,USM
ammo,dissected,dissected,dissect,VERB,USM
ammo,debated on,debated,debate,VERB,USM
ammo,blown,blown,blow,VERB,USM
placenta,frozen,frozen,freeze,VERB,USM
placenta,removed,removed,remove,VERB,USM
placenta,destroyed,destroyed,destroy,VERB,USM
placenta,eaten,eaten,eat,VERB,USM
bell,ring,ring,ring,VERB,USM
bell,shake,shake,shake,VERB,USM
bell,thrown,thrown,throw,VERB,USM
bell,clean,clean,clean,VERB,USM
sunflower,viewed,viewed,viewed,VERB,USM
sunflower,grown,grown,grow,VERB,USM
sunflower,eaten,eaten,eat,VERB,USM
sunflower,painted,painted,paint,VERB,USM
sunflower,pollination,pollination,pollinate,VERB,USM
cadillac,driven,driven,drive,VERB,USM
cadillac,wrecked,wrecked,wrecke,VERB,USM
cadillac,transporting,transporting,transport,VERB,USM
piano,playing,playing,play,VERB,USM
piano,producing music,producing,produce,VERB,USM
piano,producing music,music,music,VERB,USM
quill,writing,writing,write,VERB,USM
quill,flying,flying,flie,VERB,USM
quill,gifting,gifting,gift,VERB,USM
schoolhouse,teaching,teaching,teach,VERB,USM
schoolhouse,assembly ,assembly,assembly,ADV,USM
washroom,bathing,bathing,bathe,VERB,USM
washroom,fornicating,fornicating,fornicat,VERB,USM
washroom,cleaning,cleaning,clean,VERB,USM
lizard,observing,observing,obserive,VERB,USM
lizard,petting,petting,pet,VERB,USM
frog,observing,observing,obserive,VERB,USM
frog,eating,eating,eat,VERB,USM
snowshoe,wearing,wearing,wear,VERB,USM
snowshoe,warming,warming,warm,VERB,USM
snowshoe,transportaion,transportation,transport,VERB,USM
guesthouse,renting,renting,rent,VERB,USM
guesthouse,expanding,expanding,expand,VERB,USM
bugle,playing,playing,play,VERB,USM
bugle,creating,creating,create,VERB,USM
spinach,eaten,eaten,eat,VERB,USM
spinach,minced,minced,mince,VERB,USM
spinach,chopped,chopped,chop,VERB,USM
spinach,cut,cut,cut,VERB,USM
spinach,mixed,mixed,mix,VERB,USM
gangster,robbing,robbing,robb,VERB,USM
gangster,running,running,run,VERB,USM
gangster,protecting,protecting,protect,VERB,USM
gangster,shooting,shooting,shoot,VERB,USM
gangster,hurting,hurting,hurt,VERB,USM
splint,supporting,supporting,support,VERB,USM
splint,holding,holding,hold,VERB,USM
splint,protecting,protecting,protect,VERB,USM
cutlery,cutting,cutting,cut,VERB,USM
cutlery,slicing,slicing,slice,VERB,USM
cutlery,dicing,dicing,dice,VERB,USM
cutlery,cooking,cooking,cook,VERB,USM
cutlery,creating,creating,create,VERB,USM
cutlery,dissecting,dissecting,dissect,VERB,USM
cutlery,eaten,eaten,eat,VERB,USM
checkerboard,playing,playing,play,VERB,USM
checkerboard,inspiring,inspiring,inspir,VERB,USM
muffler,blowing,blowing,blow,VERB,USM
muffler,audiating,auditing,audit,VERB,USM
muffler,screaming,screaming,scream,VERB,USM
can,holding,holding,hold,VERB,USM
can,throwing,throwing,throw,VERB,USM
can,crunching,crunching,crunch,VERB,USM
can,squeezing,squeezing,squeeze,VERB,USM
can,observing,observing,obserive,VERB,USM
can,cutting,cutting,cut,VERB,USM
steroids,increasing,increasing,increase,VERB,USM
steroids,decreasing,decreasing,decrease,VERB,USM
steroids,harming,harming,harm,VERB,USM
steroids,helping,helping,help,VERB,USM
steroids,taking,taking,take,VERB,USM
condominium,providing,providing,provide,VERB,USM
condominium,supporting,supporting,support,VERB,USM
condominium,sheltering,sheltering,shelter,VERB,USM
condominium,holding,holding,hold,VERB,USM
suds,wiped,wiped,wip,VERB,USM
suds,scrubbed,scrubbed,scrub,VERB,USM
suds,washed,washed,washed,VERB,USM
hairdo,curl,curl,curl,VERB,USM
hairdo,straightened,straightened,straighten,VERB,USM
hairdo,crinkled,crinkled,crinkle,VERB,USM
hairdo,colored,colored,colore,VERB,USM
hairdo,cut,cut,cut,VERB,USM
hairdo,braided,braided,braide,VERB,USM
hairdo,slicked,slicked,slick,VERB,USM
shoulder,throw,throw,throw,VERB,USM
shoulder,shrug,shrug,shrug,VERB,USM
shoulder,hump,hump,hump,VERB,USM
female,kiss,kiss,kiss,VERB,USM
female,pick up,pick,pick,VERB,USM
female,respect,respect,respect,VERB,USM
female,impregnate,impregnate,impregnate,VERB,USM
female,hug,hug,hug,VERB,USM
female,disrespect,disrespect,disrespect,VERB,USM
grater,grate,grate,grate,VERB,USM
volleyball,toss,toss,toss,VERB,USM
volleyball,bounce,bounce,bounce,VERB,USM
volleyball,step on,step,step on,VERB,USM
volleyball,throw,throw,throw,VERB,USM
volleyball,hit,hit,hit,VERB,USM
volleyball,grab,grab,grab,VERB,USM
volleyball,spike,spike,spike,VERB,USM
volleyball,hold,hold,hold,VERB,USM
volleyball,roll,roll,roll,VERB,USM
cauldron,stir,stir,stir,VERB,USM
cauldron,mix,mix,mix,VERB,USM
cauldron,cook,cook,cake,VERB,USM
magnolia,plant,plant,plant,VERB,USM
magnolia,paint,paint,paint,VERB,USM
magnolia,color,color,color,NOUN,USM
magnolia,grow,grow,grow,VERB,USM
nightclub,open,open,open,VERB,USM
nightclub,close,close,close,VERB,USM
nightclub,dance in,dance,dance,VERB,USM
nightclub,drink in,drink,drink,VERB,USM
nightclub,eat in,eat,eat,VERB,USM
nightclub,meet people in,meet,meet,VERB,USM
nightclub,meet people in,people,people,NOUN,USM
editor,meet,meet,meet,VERB,USM
editor,become,become,become,VERB,USM
editor,trust,trust,trust,VERB,USM
spacesuit,wear,wear,wear,VERB,USM
tableware,set,set,set,VERB,USM
tableware,clean ,clean,clean,VERB,USM
tableware,change,change,change,VERB,USM
tableware,eat on,eat,eat,VERB,USM
pizza,eat,eat,eat,VERB,USM
pizza,make,make,make,VERB,USM
pizza,cut,cut,cut,VERB,USM
pizza,slice,slice,slice,VERB,USM
pizza,toss,toss,toss,VERB,USM
shopkeeper,keep the shop,keep,keep,VERB,USM
shopkeeper,keep the shop,shop,shop,VERB,USM
skeleton,use,use,use,VERB,USM
skeleton,move,move,move,VERB,USM
catalogue,read,read,read,VERB,USM
catalogue,fan,fan,fan,VERB,USM
catalogue,toss,toss,toss,VERB,USM
catalogue,fold,fold,fold,VERB,USM
road,drive on,drive,drive,VERB,USM
road,fix,fix,fix,VERB,USM
road,press,press,press,VERB,USM
road,paint,paint,paint,VERB,USM
whiskey,drink,drink,drink,VERB,USM
whiskey,cook,cook,cake,VERB,USM
whiskey,mix,mix,mix,VERB,USM
medics,use,use,use,VERB,USM
milk,drink,drink,drink,VERB,USM
milk,mix,mix,mix,VERB,USM
milk,pour,pour,pour,VERB,USM
milk,boil,boil,boil,VERB,USM
milk,cure,cure,cure,VERB,USM
milk,spoil,spoil,spoil,VERB,USM
footwear,wear,wear,wear,VERB,USM
footwear,cut,cut,cut,VERB,USM
footwear,run in,run,run,VERB,USM
pennant,wear,wear,wear,VERB,USM
pennant,change,change,change,VERB,USM
pennant,take off,take,take,VERB,USM
chauffeur,ride,ride,ride,VERB,USM
leg,tattoo,tattoo,tattoo,VERB,USM
leg,rub,rub,rub,VERB,USM
leg,lotion up,lotion,lotion up,VERB,USM
leg,shave,shave,shave,VERB,USM
leg,run,run,run,VERB,USM
leg,jog,jog,jog,VERB,USM
leg,walk,walk,walk,VERB,USM
crane,watch,watch,watch,VERB,USM
crane,operate,operate,operate,VERB,USM
crane,pick up things,pick,pick,VERB,USM
crane,pick up things,things,thing,VERB,USM
street,walk,walk,walk,VERB,USM
street,paint,paint,paint,VERB,USM
street,run in,run,run,VERB,USM
street,jog in,jog,jog,VERB,USM
street,lay in,lay,lay,VERB,USM
street,drive in ,drive,drive,VERB,USM
street,die in,die,die,VERB,USM
street,beat in ,beat,beat,VERB,USM
tartar,dip,dip,dip,VERB,USM
tartar,eat,eat,eat,VERB,USM
plexiglas,use,use,use,VERB,USM
plexiglas,apply,apply,apply,VERB,USM
plexiglas,lay,lay,lay,VERB,USM
doorstop,stop,stop,stop,VERB,USM
doorstop,leave,leave,leave,VERB,USM
television,watching,watching,watch,VERB,USM
television,advertising,advertising,advertise,VERB,USM
television,and entertainment ,entertainment,entertain,VERB,USM
buckwheat,baking in bread,baking,bake,VERB,USM
buckwheat,baking in bread,bread,bread,VERB,USM
buckwheat,cooking in other foods,cooking,cook,VERB,USM
buckwheat,cooking in other foods,foods,food,VERB,USM
buckwheat,and in alcohol,alcohol,alcohol,NOUN,USM
peephole,enables to see outside and alerts to what you can see,enables,enable,VERB,USM
peephole,enables to see outside and alerts to what you can see,see,see,VERB,USM
peephole,enables to see outside and alerts to what you can see,outside,outside,ADV,USM
peephole,enables to see outside and alerts to what you can see,alerts,alert,VERB,USM
peephole,enables to see outside and alerts to what you can see,can,can,AUX,USM
peephole,enables to see outside and alerts to what you can see,see,see,VERB,USM
trunk,storage and contain future supplied,storage,store,VERB,USM
trunk,storage and contain future supplied,contain,contain,VERB,USM
trunk,storage and contain future supplied,future,future,NOUN,USM
trunk,storage and contain future supplied,supplied,suppli,VERB,USM
beach,playing,playing,play,VERB,USM
beach,relaxing,relaxing,relax,VERB,USM
beach,holds nature lives,holds,hold,VERB,USM
beach,holds nature lives,nature,nature,NOUN,USM
beach,holds nature lives,lives,life,NOUN,USM
beach,and researching ,researching,research,VERB,USM
shield,protection and shelter,protection,protect,VERB,USM
shield,protection and shelter,shelter,shelter,VERB,USM
mountainside,you can analyze the slope of the mountainside,can,can,AUX,USM
mountainside,you can analyze the slope of the mountainside,analyze,analyze,VERB,USM
mountainside,you can analyze the slope of the mountainside,slope,slope,NOUN,USM
mountainside,you can analyze the slope of the mountainside,mountainside,mountainside,NOUN,USM
mountainside,and do further research,research,research,VERB,USM
dress,to wear,wear,wear,VERB,USM
dress,to cover,cover,cover,VERB,USM
dress,and to do arts and crafts on,arts,arts,NOUN,USM
dress,and to do arts and crafts on,crafts,craft,VERB,USM
rabbit,pet and eat,pet,pet,VERB,USM
rabbit,pet and eat,eat,eat,VERB,USM
junk,recycle,recycle,recycle,VERB,USM
junk,reuse,reuse,reuse,VERB,USM
junk,reduce,reduce,reduce,VERB,USM
drone,capture moments and spy,capture,capture,VERB,USM
drone,capture moments and spy,moments,moments,NOUN,USM
drone,capture moments and spy,spy,spy,VERB,USM
parachute,to let you fly so you don't die,let,let,VERB,USM
parachute,to let you fly so you don't die,fly,fly,VERB,USM
parachute,to let you fly so you don't die,die,die,VERB,USM
parachute,and protection,protection,protect,VERB,USM
wigmaker,make wigs and fasten the process ,make,make,VERB,USM
wigmaker,make wigs and fasten the process ,wigs,wig,VERB,USM
wigmaker,make wigs and fasten the process ,fasten,fasten,ADV,USM
wigmaker,make wigs and fasten the process ,process,process,NOUN,USM
tutor,help you become better on a subject,help,help,VERB,USM
tutor,help you become better on a subject,become,become,VERB,USM
tutor,help you become better on a subject,better,better,ADJ,USM
tutor,help you become better on a subject,subject,subject,NOUN,USM
tutor,make materials easier to understand,make,make,VERB,USM
tutor,make materials easier to understand,materials,materials,NOUN,USM
tutor,make materials easier to understand,easier,easier,ADJ,USM
tutor,make materials easier to understand,understand,understand,VERB,USM
puddle,to stomp on,stomp,stomp,VERB,USM
puddle,and it can maybe hold living things,can,can,AUX,USM
puddle,and it can maybe hold living things,maybe,maybe,ADV,USM
puddle,and it can maybe hold living things,hold,hold,VERB,USM
puddle,and it can maybe hold living things,living,live,NOUN,USM
puddle,and it can maybe hold living things,things,thing,NOUN,USM
rosebush,hide items,hide,hide,VERB,USM
rosebush,hide items,items,item,NOUN,USM
rosebush,flower picking,flower,flower,NOUN,USM
rosebush,flower picking,picking,pick,VERB,USM
rosebush,and you can maybe make fragrances from it,can,can,AUX,USM
rosebush,and you can maybe make fragrances from it,maybe,maybe,ADV,USM
rosebush,and you can maybe make fragrances from it,make,make,VERB,USM
rosebush,and you can maybe make fragrances from it,fragrances,fragrance,NOUN,USM
clipper,cut your nails and toes,cut,cut,VERB,USM
clipper,cut your nails and toes,nails,nails,NOUN,USM
clipper,cut your nails and toes,toes,toe,NOUN,USM
clipper,and cut through larger areas ,cut,cut,VERB,USM
clipper,and cut through larger areas ,larger,larger,ADJ,USM
clipper,and cut through larger areas ,areas,area,NOUN,USM
shed,shelter,shelter,shelter,VERB,USM
shed,storage,storage,store,VERB,USM
