Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
w10073422_cas,waiter,to wait on you and bring you food,bring,bring,VERB,USM
w10073422_cas,waiter,to wait on you and bring you food,food,food,NOUN,USM
w10073422_cas,motorist,motocycles,motorcycles,motorcycle,NOUN,USM
w10073422_cas,axe,to cut trees,cut,cut,VERB,USM
w10073422_cas,axe,to cut trees,tree,tree,NOUN,USM
w10073422_cas,footbath,wash your feet,wash,wash,VERB,USM
w10073422_cas,footbath,wash your feet,feet,feet,NOUN,USM
w10073422_cas,penny,one cent,cent,cent,NOUN,USM
w10073422_cas,vaginal,sex,sex,sex,VERB,USM
w10073422_cas,minister,church,church,church,NOUN,USM
w10073422_cas,sink,to wash hands,wash,wash,VERB,USM
w10073422_cas,sink,to wash hands,hand,hand,NOUN,USM
w10073422_cas,granny,family,family,family,NOUN,USM
w10073422_cas,daughter,child,child,child,NOUN,USM
w10073422_cas,marijuana,to get high,get,get,AUX,USM
w10073422_cas,marijuana,to get high,high,high,VERB,USM
w10078722GEC,garage,extra storage,extra,extra,ADJ,USM
w10078722GEC,garage,extra storage,storage,store,VERB,USM
w10078722GEC,garage,cars,cars,car,NOUN,USM
w10078722GEC,garage,bedroom,bedroom,bedroom,NOUN,USM
w10078722GEC,garage,office,office,office,NOUN,USM
w10078722GEC,garage,ping pong table holder,ping pong,ping pong,NOUN,USM
w10078722GEC,garage,ping pong table holder,holder,hold,VERB,USM
w10078722GEC,shack,to hold things,hold,hold,VERB,USM
w10078722GEC,shack,to hold things,thing,thing,NOUN,USM
w10078722GEC,shack,for a she-shed,shed,shed,NOUN,USM
w10078722GEC,shack,extra storage,extra,extra,ADJ,USM
w10078722GEC,shack,extra storage,storage,store,VERB,USM
w10078722GEC,shack,gardening area,gardening,garden,VERB,USM
w10078722GEC,shack,gardening area,area,area,NOUN,USM
w10078722GEC,shack,dog kennel,dog,dog,NOUN,USM
w10078722GEC,shack,dog kennel,kennel,kennel,NOUN,USM
w10078722GEC,seedling,to plant,plant,plant,VERB,USM
w10078722GEC,flapjack,eat,eat,eat,VERB,USM
w10078722GEC,flapjack,name restaurant after,name,name,VERB,USM
w10078722GEC,neurologist,diagnose,diagnose,diagnose,VERB,USM
w10078722GEC,neurologist,treat,treat,treat,VERB,USM
w10078722GEC,neurologist,perform surgery,perform,perform,AUX,USM
w10078722GEC,neurologist,perform surgery,surgery,surgery,VERB,USM
w10078722GEC,neurologist,help people,help,help,VERB,USM
w10078722GEC,neurologist,help people,people,people,NOUN,USM
w10078722GEC,theatergoer,to watch theater,watch,watch,VERB,USM
w10078722GEC,theatergoer,to watch theater,theater,theater,NOUN,USM
w10078722GEC,theatergoer,to judge,judge,judge,VERB,USM
w10078722GEC,theatergoer,to throw tomatoes,throw,throw,VERB,USM
w10078722GEC,theatergoer,to throw tomatoes,tomato,tomoto,NOUN,USM
w10078722GEC,obstetrician,take care of moms,take,take,VERB,USM
w10078722GEC,obstetrician,take care of moms,care,care,VERB,USM
w10078722GEC,obstetrician,take care of moms,mom,mom,NOUN,USM
w10078722GEC,obstetrician,help people have babies,help,help,VERB,USM
w10078722GEC,obstetrician,help people have babies,people,people,NOUN,USM
w10078722GEC,obstetrician,help people have babies,babies,baby,NOUN,USM
w10078722GEC,obstetrician,help people get pregnant,help,help,VERB,USM
w10078722GEC,obstetrician,help people get pregnant,people,people,NOUN,USM
w10078722GEC,obstetrician,help people get pregnant,get,get,AUX,USM
w10078722GEC,obstetrician,help people get pregnant,pregnant,pregnant,NOUN,USM
w10078722GEC,obstetrician,help mothers during labor,help,help,VERB,USM
w10078722GEC,obstetrician,help mothers during labor,mother,mother,NOUN,USM
w10078722GEC,obstetrician,help mothers during labor,labor,labor,NOUN,USM
w10078722GEC,obstetrician,deliver babies,deliver,deliver,VERB,USM
w10078722GEC,obstetrician,deliver babies,babies,baby,NOUN,USM
w10078722GEC,obstetrician,make sure every one is healthy,make,make,AUX,USM
w10078722GEC,obstetrician,make sure every one is healthy,sure,sure,ADJ,USM
w10078722GEC,obstetrician,make sure every one is healthy,healthy,health,VERB,USM
w10078722GEC,obstetrician,perform check ups,perform,perform,VERB,USM
w10078722GEC,obstetrician,perform check ups,check,check,VERB,USM
w10078722GEC,obstetrician,perform check ups,ups,ups,NOUN,USM
w10078722GEC,skittle,to eat,eat,eat,VERB,USM
w10078722GEC,skittle,to sort,sort,sort,VERB,USM
w10078722GEC,cocoa,to drink,drink,drink,VERB,USM
w10078722GEC,cocoa,to eat,eat,eat,VERB,USM
w10078722GEC,cocoa,to bake with,bake,bake,VERB,USM
w10078722GEC,cocoa,to make food brown,make,make,AUX,USM
w10078722GEC,cocoa,to make food brown,food,food,NOUN,USM
w10078722GEC,cocoa,to make food brown,brown,brown,ADJ,USM
w10078722GEC,stepladder,hold for someone else,hold,hold,VERB,USM
w10078722GEC,stepladder,hold for someone else,someone,someone,NOUN,USM
w10078722GEC,stepladder,hold for someone else,else,else,ADV,USM
w10078722GEC,stepladder,to step on,step,step on,VERB,USM
w10078722GEC,stepladder,to get off of,get,get,VERB,USM
w10078722GEC,stepladder,to climb,climb,climb,VERB,USM
w10078722GEC,sedan,to drive,drive,drive,VERB,USM
w10078722GEC,sedan,to sit in,sit,sit,VERB,USM
w10078722GEC,sedan,to listen to music,listen,listen,VERB,USM
w10078722GEC,sedan,to listen to music,music,music,NOUN,USM
w10078722GEC,sedan,to hold groceries,hold,hold,VERB,USM
w10078722GEC,sedan,to hold groceries,groceries,grocery,NOUN,USM
w10078722GEC,tambourine,to play,play,play,VERB,USM
w10078722GEC,tambourine,to shake,shake,shake,VERB,USM
w10078722GEC,tambourine,music,music,music,NOUN,USM
w10078722GEC,crosswalk,to walk across,walk,walk,VERB,USM
w10078722GEC,crosswalk,to walk across,across,across,ADP,USM
w10078722GEC,crosswalk,to drive over,drive,drive,VERB,USM
w10078722GEC,instructor,to teach,teach,teach,VERB,USM
w10078722GEC,instructor,to show,show,show,VERB,USM
w10078722GEC,instructor,to talk,talk,talk,VERB,USM
w10078722GEC,gem,to be pretty,pretty,pretty,ADV,USM
w10078722GEC,gem,make into necklaces,make,make,VERB,USM
w10078722GEC,gem,make into necklaces,necklaces,necklace,NOUN,USM
w10078722GEC,gem,to call a loved one,call,call,VERB,USM
w10078722GEC,gem,to call a loved one,loved,love,VERB,USM
w10078722GEC,gem,to call a loved one,one,one,NUM,USM
w10078722GEC,jam,to eat,eat,eat,VERB,USM
w10078722GEC,jam,to make,make,make,VERB,USM
w10078722GEC,jam,to sit in pantry,sit,sit,VERB,USM
w10078722GEC,jam,to sit in pantry,pantry,pantry,NOUN,USM
w10078722GEC,smock,a dress maybe,dress,dress,NOUN,USM
w10078722GEC,hashish,food maybe,food,food,NOUN,USM
w10078722GEC,dinner,to eat,eat,eat,VERB,USM
w10078722GEC,dinner,to cook,cook,cook,VERB,USM
w10078722GEC,dinner,to serve others,serve,serve,VERB,USM
w10078722GEC,dinner,to serve others,other,other,NOUN,USM
w10078722GEC,dinner,a time of day,time,time,NOUN,USM
w10078722GEC,dinner,a time of day,day,day,NOUN,USM
w10078722GEC,firewood,to burn,burn,burn,VERB,USM
w10078722GEC,firewood,to sit there,sit,sit,VERB,USM
w10078722GEC,firewood,to help,help,help,VERB,USM
w10078722GEC,rodent,to spray stuff on,spray,spray,VERB,USM
w10078722GEC,rodent,to spray stuff on,stuff,stuff,NOUN,USM
w10078722GEC,rodent,to be annoying,annoying,annoy,VERB,USM
w10078722GEC,rodent,to eat,eat,eat,VERB,USM
w10078722GEC,breasts,breastfeeding,breastfeeding,breastfeed,VERB,USM
w10078722GEC,breasts,squeeze,squeeze,squeeze,VERB,USM
w10078722GEC,breasts,to use,use,use,AUX,USM
w10078722GEC,breasts,get into bars for free,get,get,VERB,USM
w10078722GEC,breasts,get into bars for free,bars,bar,NOUN,USM
w10078722GEC,breasts,get into bars for free,free,free,VERB,USM
w10078722GEC,sketchbook,to draw,draw,draw,VERB,USM
w10078722GEC,sketchbook,to write,write,write,VERB,USM
w10078722GEC,sketchbook,to sketch,sketch,sketch,VERB,USM
w10078722GEC,sketchbook,to show others,show,show,VERB,USM
w10078722GEC,sketchbook,to show others,other,other,NOUN,USM
w10078722GEC,craftsman,to craft,craft,craft,VERB,USM
w10078722GEC,craftsman,to make,make,make,VERB,USM
w10078722GEC,craftsman,to talk,talk,talk,VERB,USM
w10078722GEC,novel,to read,read,read,VERB,USM
w10078722GEC,novel,to analyze,analyze,analyze,VERB,USM
w10078722GEC,poinsettia,to look pretty,look,look,VERB,USM
w10078722GEC,poinsettia,to look pretty,pretty,pretty,ADV,USM
w10078722GEC,poinsettia,can kill little animals,can,can,AUX,USM
w10078722GEC,poinsettia,can kill little animals,kill,kill,VERB,USM
w10078722GEC,poinsettia,can kill little animals,little,little,ADJ,USM
w10078722GEC,poinsettia,can kill little animals,kill,kill,VERB,USM
w10078722GEC,pastry,to eat,eat,eat,VERB,USM
w10078722GEC,pastry,to cook,cook,cook,VERB,USM
w10078722GEC,pastry,to brag about making,brag,brag,VERB,USM
w10078722GEC,pastry,to brag about making,making,make,AUX,USM
w10078722GEC,oilcloth,to hold oil maybe,hold,hold,VERB,USM
w10078722GEC,oilcloth,to hold oil maybe,oil,oil,NOUN,USM
W10080760_mns,encyclopedia,read,read,read,VERB,USM
W10080760_mns,encyclopedia,flip through,flip,flip,VERB,USM
W10080760_mns,encyclopedia,study,study,study,VERB,USM
W10080760_mns,encyclopedia,memorize,memorize,memorize,VERB,USM
W10080760_mns,watch,set time,set,set,VERB,USM
W10080760_mns,watch,set time,time,time,VERB,USM
W10080760_mns,watch,look at,look,look,VERB,USM
W10080760_mns,watch,timer,timer,timer,VERB,USM
W10080760_mns,watch,alarm,alarm,alarm,VERB,USM
W10080760_mns,watch,touch,touch,touch,VERB,USM
W10080760_mns,genitalia,fondle,fondle,fondle,VERB,USM
W10080760_mns,genitalia,clean,clean,clean,VERB,USM
W10080760_mns,genitalia,wipe,wipe,wipe,VERB,USM
W10080760_mns,genitalia,penetrate,penetrate,penetrate,VERB,USM
W10080760_mns,genitalia,stroke,stroke,stroke,VERB,USM
W10080760_mns,genitalia,lick,lick,lick,VERB,USM
W10080760_mns,genitalia,suck,suck,suck,VERB,USM
W10080760_mns,genitalia,pee,pee,pee,VERB,USM
W10080760_mns,nurse,check up,check,check up,VERB,USM
W10080760_mns,nurse,talk to,talk,talk,VERB,USM
W10080760_mns,nurse,hug,hug,hug,VERB,USM
W10080760_mns,nurse,prescriptions,prescriptions,prescription,NOUN,USM
W10080760_mns,nurse,listen to my heart,listen,listen,VERB,USM
W10080760_mns,nurse,listen to my heart,heart,heart,NOUN,USM
W10080760_mns,nurse,hear my lungs,hear,hear,VERB,USM
W10080760_mns,nurse,hear my lungs,lungs,lung,NOUN,USM
W10080760_mns,nurse,look at my ears,look,look,VERB,USM
W10080760_mns,nurse,look at my ears,ears,ears,NOUN,USM
W10080760_mns,nurse,look in my throat,look,look,VERB,USM
W10080760_mns,nurse,look in my throat,throat,throat,NOUN,USM
W10080760_mns,fence,hop,hop,hop,VERB,USM
W10080760_mns,fence,close,close,close,VERB,USM
W10080760_mns,fence,open,open,open,VERB,USM
W10080760_mns,fence,build,build,build,VERB,USM
W10080760_mns,fence,jump,jump,jump,VERB,USM
W10080760_mns,fence,climb,climb,climb,VERB,USM
W10080760_mns,fence,clean,clean,clean,VERB,USM
W10080760_mns,fence,paint,paint,paint,VERB,USM
W10080760_mns,fence,trap,trap,trap,VERB,USM
W10080760_mns,farmhand,plant,plant,plant,VERB,USM
W10080760_mns,patrolman,keep watch,keep,keep,AUX,USM
W10080760_mns,patrolman,keep watch,watch,watch,VERB,USM
W10080760_mns,patrolman,write tickets,write,write,VERB,USM
W10080760_mns,patrolman,write tickets,tickets,ticket,NOUN,USM
W10080760_mns,workbook,write,write,write,VERB,USM
W10080760_mns,workbook,read,read,read,VERB,USM
W10080760_mns,workbook,plan,plan,plan,VERB,USM
W10080760_mns,workbook,carry,carry,carry,VERB,USM
W10080760_mns,workbook,doodle,doodle,doodle,VERB,USM
W10080760_mns,workbook,keep track,keep,keep,AUX,USM
W10080760_mns,workbook,keep track,track,track,VERB,USM
W10080760_mns,slipcover,fold,fold,fold,VERB,USM
W10080760_mns,slipcover,wash,wash,wash,VERB,USM
W10080760_mns,caseworker,talk to,talk,talk,VERB,USM
W10080760_mns,caseworker,cry to,cry,cry,VERB,USM
W10080760_mns,caseworker,report,report,report,VERB,USM
W10080760_mns,creamer,mix,mix,mix,VERB,USM
W10080760_mns,creamer,stir,stir,stir,VERB,USM
W10080760_mns,creamer,shake,shake,shake,VERB,USM
W10080760_mns,creamer,flavor,flavor,flavor,NOUN,USM
W10080760_mns,creamer,drink,drink,drink,VERB,USM
W10080760_mns,creamer,throw away,throw,throw away,VERB,USM
W10080760_mns,creamer,buy,buy,buy,VERB,USM
W10080760_mns,creamer,sell,sell,sell,VERB,USM
W10080760_mns,creamer,smell,smell,smell,VERB,USM
W10080760_mns,creamer,drop,drop,drop,VERB,USM
W10080760_mns,scar,bandage,bandage,bandage,VERB,USM
W10080760_mns,scar,pick at,pick,pick,VERB,USM
W10080760_mns,scar,hide,hide,hide,VERB,USM
W10080760_mns,scar,cover,cover,cover,VERB,USM
W10080760_mns,corvette,drive,drive,drive,VERB,USM
W10080760_mns,corvette,wreck,wreck,wreck,VERB,USM
W10080760_mns,corvette,sell,sell,sell,VERB,USM
W10080760_mns,corvette,race,race,race,VERB,USM
W10080760_mns,corvette,wash,wash,wash,VERB,USM
W10080760_mns,corvette,vacuum,vacuum,vacuum,VERB,USM
W10080760_mns,corvette,paint,paint,paint,VERB,USM
W10080760_mns,corvette,change oil,change,change,VERB,USM
W10080760_mns,corvette,change oil,oil,oil,NOUN,USM
W10080760_mns,corvette,sit in,sit,sit,VERB,USM
W10080760_mns,corvette,park,park,park,VERB,USM
W10080760_mns,corvette,steal,steal,steal,VERB,USM
W10080760_mns,receipt,throw away,throw,throw away,VERB,USM
W10080760_mns,receipt,ball up,ball,ball,VERB,USM
W10080760_mns,receipt,save,save,save,VERB,USM
W10080760_mns,receipt,scan,scan,scan,VERB,USM
W10080760_mns,receipt,return,return,return,VERB,USM
W10080760_mns,neck,rub,rub,rub,VERB,USM
W10080760_mns,neck,swallow,swallow,swallow,VERB,USM
W10080760_mns,neck,slice,slice,slice,VERB,USM
W10080760_mns,neck,clean,clean,clean,VERB,USM
W10080760_mns,neck,massage,massage,massage,VERB,USM
W10080760_mns,neck,sprain,sprain,sprain,VERB,USM
W10080760_mns,neck,break,break,break,VERB,USM
W10080760_mns,coke,drink,drink,drink,VERB,USM
W10080760_mns,coke,snort,snort,snort,VERB,USM
W10080760_mns,coke,shake,shake,shake,VERB,USM
W10080760_mns,coke,pour out,pour,pour,VERB,USM
W10080760_mns,coke,sell,sell,sell,VERB,USM
W10080760_mns,coke,buy,buy,buy,VERB,USM
W10080760_mns,coke,trade,trade,trade,VERB,USM
W10080760_mns,coke,gargle,gargle,gargle,VERB,USM
W10080760_mns,cream,stir,stir,stir,VERB,USM
W10080760_mns,cream,mix,mix,mix,VERB,USM
W10080760_mns,cream,add,add,add,VERB,USM
W10080760_mns,cream,store,store,store,VERB,USM
W10080760_mns,stethoscope,look through,look,look,VERB,USM
W10080760_mns,goat,pet,pet,pet,VERB,USM
W10080760_mns,goat,feed,feed,feed,VERB,USM
W10080760_mns,goat,eat,eat,eat,VERB,USM
W10080760_mns,goat,cook,cook,cook,VERB,USM
W10080760_mns,goat,hunt,hunt,hunt,VERB,USM
W10080760_mns,watchmaker,make a watch,make,make,VERB,USM
W10080760_mns,watchmaker,make a watch,watch,watch,VERB,USM
W10080760_mns,crumpet,eat,eat,eat,VERB,USM
W10080760_mns,broom,sweep,sweep,sweep,VERB,USM
W10080760_mns,broom,swat,swat,swat,VERB,USM
W10080760_mns,toboggan,ride,ride,ride,VERB,USM
W10080760_mns,toboggan,buy,buy,buy,VERB,USM
W10080760_mns,toboggan,sell,sell,sell,VERB,USM
W10080760_mns,tobacco,chew,chew,chew,VERB,USM
W10080760_mns,tobacco,smoke,smoke,smoke,VERB,USM
W10080760_mns,tobacco,flavor,flavor,flavor,NOUN,USM
W10080760_mns,tobacco,crush,crush,crush,VERB,USM
W10080760_mns,partner,dnce,dance,dance,VERB,USM
W10080760_mns,partner,play catch,play,play,VERB,USM
W10080760_mns,partner,play catch,catch,catch,VERB,USM
W10080760_mns,partner,marry,marry,marry,VERB,USM
W10080760_mns,partner,have kids,kids,kid,NOUN,USM
W10080760_mns,partner,tennis doubles,tennis,tennis,NOUN,USM
W10080760_mns,partner,tennis doubles,doubles,double,NOUN,USM
W10080760_mns,Toilet,flush,flush,flush,VERB,USM
W10080760_mns,Toilet,clean,clean,clean,VERB,USM
W10080760_mns,Toilet,sit on,sit,sit,VERB,USM
W10080760_mns,Toilet,plunge,plunge,plunge,VERB,USM
W10080760_mns,shortcake,eat,eat,eat,VERB,USM
W10080760_mns,shortcake,cook,cook,cook,VERB,USM
W10080760_mns,lint,pluck,pluck,pluck,VERB,USM
W10080760_mns,lint,throw away,throw,throw away,VERB,USM
W10080760_mns,machetes,swing,swing,swing,VERB,USM
W10080760_mns,machetes,kill,kill,kill,VERB,USM
W10080760_mns,fountain,drink,drink,drink,VERB,USM
W10080760_mns,fountain,flip a coin in,flip,flip,VERB,USM
W10080760_mns,fountain,flip a coin in,coin,coin,NOUN,USM
W10080760_mns,fountain,wash hands,wash,wash,VERB,USM
W10080760_mns,fountain,wash hands,hand,hand,NOUN,USM
W10102414_kmj,harpsichord,play,play,play,VERB,USM
W10102414_kmj,harpsichord,pluck,pluck,pluck,VERB,USM
W10102414_kmj,harpsichord,tune,tune,tune,VERB,USM
W10102414_kmj,spear,throw it,throw,throw,VERB,USM
W10102414_kmj,spear,stab it,stab,stab,VERB,USM
W10102414_kmj,spear,toss it,toss,toss,VERB,USM
W10102414_kmj,spear,sharpen it,sharpen,sharpen,VERB,USM
W10102414_kmj,loin,train it,train,train,VERB,USM
W10102414_kmj,loin,ride it,ride,ride,VERB,USM
W10102414_kmj,loin,hunt it,hunt,hunt,VERB,USM
W10102414_kmj,loin,eat it,eat,eat,VERB,USM
W10102414_kmj,loin,breed it,breed,breed,VERB,USM
W10102414_kmj,animal,keep it as pet,keep,keep,AUX,USM
W10102414_kmj,animal,keep it as pet,pet,pet,NOUN,USM
W10102414_kmj,animal,hunt it,hunt,hunt,VERB,USM
W10102414_kmj,animal,play with it,play,play,VERB,USM
W10102414_kmj,animal,mount it,mount,mount,VERB,USM
W10102414_kmj,confetti,throw it,throw,throw,VERB,USM
W10102414_kmj,confetti,pop it,pop,pop,VERB,USM
W10102414_kmj,confetti,sprinkle it,sprinkle,sprinkle,VERB,USM
W10102414_kmj,confetti,decorate with it,decorate,decorate,VERB,USM
W10102414_kmj,mink,use its fur,use,use,AUX,USM
W10102414_kmj,mink,use its fur,fur,fur,NOUN,USM
W10102414_kmj,comb,brush hair,brush,brush,VERB,USM
W10102414_kmj,comb,brush hair,hair,hair,NOUN,USM
W10102414_kmj,gate,protect property,protect,protect,VERB,USM
W10102414_kmj,gate,protect property,property,property,NOUN,USM
W10102414_kmj,comforter,design,design,design,VERB,USM
W10102414_kmj,comforter,comfort,comfort,comfort,NOUN,USM
W10102414_kmj,comforter,style,style,style,NOUN,USM
W10102414_kmj,chest,chest bumps,chest,chest,NOUN,USM
W10102414_kmj,chest,chest bumps,bumps,bump,VERB,USM
W10102414_kmj,chest,protect organs,protect,protect,VERB,USM
W10102414_kmj,chest,protect organs,organ,organ,NOUN,USM
W10102414_kmj,duckweed,hiding,hiding,hide,VERB,USM
W10102414_kmj,duckweed,food,food,food,NOUN,USM
W10102414_kmj,duckweed,medicine,medicine,medicine,NOUN,USM
W10102414_kmj,hamster,pet,pet,pet,VERB,USM
W10102414_kmj,hamster,experiment,experiment,experiment,VERB,USM
W10102414_kmj,sled,fun,fun,fun,NOUN,USM
W10102414_kmj,sled,going down hills,going,go,AUX,USM
W10102414_kmj,sled,going down hills,down,down,ADJ,USM
W10102414_kmj,sled,moving things,moving,move,VERB,USM
W10102414_kmj,sled,moving things,thing,thing,NOUN,USM
W10102414_kmj,newspaper,knowledge,knowledge,knowledge,NOUN,USM
W10102414_kmj,newspaper,latest updates,latest,latest,ADJ,USM
W10102414_kmj,newspaper,latest updates,updates,update,VERB,USM
W10102414_kmj,newspaper,reading,reading,read,VERB,USM
W10102414_kmj,handkerchief,clean up mess,clean,clean,VERB,USM
W10102414_kmj,handkerchief,clean up mess,mess,mess,NOUN,USM
W10102414_kmj,handkerchief,style,style,style,NOUN,USM
W10102414_kmj,tortoise,attraction,attraction,attraction,NOUN,USM
W10102414_kmj,tortoise,pet,pet,pet,VERB,USM
W10102414_kmj,firstborn,gain knowledge,gain,gain,VERB,USM
W10102414_kmj,firstborn,gain knowledge,knowledge,knowledge,NOUN,USM
W10102414_kmj,firstborn,love and affection,love,love,NOUN,USM
W10102414_kmj,firstborn,love and affection,affection,affection,NOUN,USM
W10102414_kmj,firstborn,make parents more mature,make,make,VERB,USM
W10102414_kmj,firstborn,make parents more mature,parent,parent,VERB,USM
W10102414_kmj,firstborn,make parents more mature,mature,mature,VERB,USM
W10102414_kmj,kit,place things in,place,place,VERB,USM
W10102414_kmj,kit,place things in,things,thing,NOUN,USM
W10102414_kmj,kit,transport things,transport,transport,VERB,USM
W10102414_kmj,kit,transport things,things,thing,NOUN,USM
W10102414_kmj,pet,have fun with,fun,fun,VERB,USM
W10102414_kmj,pet,love it,love,love,VERB,USM
W10102414_kmj,pet,train,train,train,VERB,USM
W10102414_kmj,axle,steering,steering,steer,VERB,USM
W10102414_kmj,axle,braking,braking,brake,VERB,USM
W10102414_kmj,axle,driving,driving,drive,VERB,USM
W10102414_kmj,axle,other mechanical things,mechanical,mechanical,ADJ,USM
W10102414_kmj,axle,other mechanical things,things,thing,NOUN,USM
W10102414_kmj,keepsake,placing things in,placing,place,VERB,USM
W10102414_kmj,keepsake,placing things in,thing,thing,NOUN,USM
W10102414_kmj,keepsake,hiding things,hiding,hide,VERB,USM
W10102414_kmj,keepsake,hiding things,thing,thing,NOUN,USM
W10102414_kmj,apron,cooking,cooking,cook,VERB,USM
W10102414_kmj,apron,cleaning,cleaning,clean,VERB,USM
W10102414_kmj,secretary,take notes,take,take,VERB,USM
W10102414_kmj,secretary,take notes,notes,note,VERB,USM
W10102414_kmj,secretary,take phone calls,take,take,VERB,USM
W10102414_kmj,secretary,take phone calls,phone,phone,NOUN,USM
W10102414_kmj,secretary,take phone calls,calls,call,VERB,USM
W10102414_kmj,secretary,help business,help,help,VERB,USM
W10102414_kmj,headrest,comfort,comfort,comfort,VERB,USM
W10102414_kmj,stream,water,water,water,NOUN,USM
W10102414_kmj,stream,rivers,rivers,rivers,NOUN,USM
W10102414_kmj,floorboard,walk on,walk,walk,VERB,USM
W10102414_kmj,floorboard,crawl on,crawl,crawl,VERB,USM
W10102414_kmj,floorboard,run on,run,run,VERB,USM
W10102414_kmj,newt,photograph it,photograph,photograph,VERB,USM
W10102414_kmj,newt,keep as pet,keep,keep,AUX,USM
W10102414_kmj,newt,keep as pet,pet,pet,NOUN,USM
W10102414_kmj,longbow,shoot it,shoot,shoot,VERB,USM
W10102414_kmj,longbow,hunt with it,hunt,hunt,VERB,USM
W10102414_kmj,longbow,for attraction,attraction,attraction,NOUN,USM
W10102414_kmj,radiologist,help others,help,help,VERB,USM
W10102414_kmj,radiologist,scan patients,scan,scan,VERB,USM
W10102414_kmj,pot,cooking,cooking,cook,VERB,USM
W10102414_kmj,pot,planting,planting,plant,VERB,USM
w10105143_saa,lei,wear,wear,wear,VERB,USM
w10105143_saa,lei,make,make,make,VERB,USM
w10105143_saa,lei,feel,feel,feel,VERB,USM
w10105143_saa,lei,twirl,twirl,twirl,VERB,USM
w10105143_saa,lei,step in,step,step in,VERB,USM
w10105143_saa,lei,break,break,break,VERB,USM
w10105143_saa,lei,stretch,stretch,stretch,VERB,USM
w10105143_saa,lei,place on someone,place,place,VERB,USM
w10105143_saa,lei,chew on,chew,chew,VERB,USM
w10105143_saa,binoculars,see through,see,see,VERB,USM
w10105143_saa,binoculars,wear,wear,wear,VERB,USM
w10105143_saa,binoculars,carry,carry,carry,VERB,USM
w10105143_saa,binoculars,hold,hold,hold,VERB,USM
w10105143_saa,binoculars,look,look,look,VERB,USM
w10105143_saa,binoculars,feel,feel,feel,VERB,USM
w10105143_saa,dildo,insert,insert,insert,VERB,USM
w10105143_saa,dildo,remove,remove,remove,VERB,USM
w10105143_saa,dildo,sit on,sit,sit,VERB,USM
w10105143_saa,dildo,step on,step,step on,VERB,USM
w10105143_saa,dildo,throw,throw,throw,VERB,USM
w10105143_saa,dildo,lick,lick,lick,VERB,USM
w10105143_saa,dildo,bend,bend,bend,VERB,USM
w10105143_saa,dildo,smack,smack,smack,VERB,USM
w10105143_saa,dildo,squish,squish,squish,VERB,USM
w10105143_saa,brickwork,view,view,view,VERB,USM
w10105143_saa,brickwork,tear down,tear,tear,VERB,USM
w10105143_saa,brickwork,build,build,build,VERB,USM
w10105143_saa,brickwork,feel,feel,feel,VERB,USM
w10105143_saa,brickwork,scrap,scrap,scrap,VERB,USM
w10105143_saa,brickwork,paint,paint,paint,VERB,USM
w10105143_saa,bulb,break,break,break,VERB,USM
w10105143_saa,bulb,burn out,burn,burn,VERB,USM
w10105143_saa,bulb,explode,explode,explode,VERB,USM
w10105143_saa,bulb,eat,eat,eat,VERB,USM
w10105143_saa,bulb,plant,plant,plant,VERB,USM
w10105143_saa,cologne,smell,smell,smell,VERB,USM
w10105143_saa,cologne,wear,wear,wear,VERB,USM
w10105143_saa,cologne,buy,buy,buy,VERB,USM
w10105143_saa,cologne,carry,carry,carry,VERB,USM
w10105143_saa,cologne,sell,sell,sell,VERB,USM
w10105143_saa,cologne,give,give,give,VERB,USM
w10105143_saa,cologne,spray,spray,spray,VERB,USM
w10105143_saa,cologne,rub,rub,rub,VERB,USM
w10105143_saa,broccoli,steam,steam,steam,VERB,USM
w10105143_saa,broccoli,roast,roast,roast,VERB,USM
w10105143_saa,broccoli,cook,cook,cook,VERB,USM
w10105143_saa,broccoli,burn,burn,burn,VERB,USM
w10105143_saa,broccoli,eat,eat,eat,VERB,USM
w10105143_saa,broccoli,chew,chew,chew,VERB,USM
w10105143_saa,broccoli,smell,smell,smell,VERB,USM
w10105143_saa,broccoli,throw,throw,throw,VERB,USM
w10105143_saa,damsel,be in distress,distress,distress,NOUN,USM
w10105143_saa,damsel,date,date,date,VERB,USM
w10105143_saa,damsel,hold,hold,hold,VERB,USM
w10105143_saa,damsel,catch,catch,catch,VERB,USM
w10105143_saa,damsel,rescue,rescue,rescue,VERB,USM
w10105143_saa,germ,kill,kill,kill,VERB,USM
w10105143_saa,germ,vaccinate,vaccinate,vaccinate,VERB,USM
w10105143_saa,germ,view,view,view,VERB,USM
w10105143_saa,germ,study,study,study,VERB,USM
w10105143_saa,germ,carry,carry,carry,VERB,USM
w10105143_saa,germ,spread,spread,spread,VERB,USM
w10105143_saa,nutcracker,dance,dance,dance,VERB,USM
w10105143_saa,nutcracker,crack a nut,crack,crack,VERB,USM
w10105143_saa,nutcracker,crack a nut,nut,nut,NOUN,USM
w10105143_saa,nutcracker,decorate,decorate,decorate,VERB,USM
w10105143_saa,salt,sprinkle,sprinkle,sprinkle,VERB,USM
w10105143_saa,salt,pinch,pinch,pinch,VERB,USM
w10105143_saa,salt,add,add,add,VERB,USM
w10105143_saa,salt,remove,remove,remove,VERB,USM
w10105143_saa,salt,taste,taste,taste,VERB,USM
w10105143_saa,salt,feel,feel,feel,VERB,USM
