"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","affordance_corrected"
"w10109361_ccp",34,"Version 21","seaweed",611,"hair mask","hair mask"
"w10109361_ccp",34,"Version 21","seaweed",611,"food","food"
"w10109361_ccp",35,"Version 21","organ",612,"body function","body function"
"w10109361_ccp",35,"Version 21","organ",612,"music","music"
"w10109361_ccp",36,"Version 21","quill",614,"writing","writing"
"w10109361_ccp",36,"Version 21","quill",614,"flying","flying"
"w10109361_ccp",37,"Version 21","washroom",626,"use toilet","use toilet"
"w10109361_ccp",37,"Version 21","washroom",626,"take bath","take bath"
"w10109361_ccp",37,"Version 21","washroom",626,"wash face","wash face"
"w10109361_ccp",38,"Version 21","lizard",607,"kill","kill"
"w10109361_ccp",38,"Version 21","lizard",607,"pet","pet"
"w10109361_ccp",39,"Version 21","sunflower",616,"eat decor","eat decor"
"w10109361_ccp",39,"Version 21","sunflower",616,"plant","plant"
"W10111146_JJ",11,"Version 8","hoe",234,"gardening","gardening"
"W10111146_JJ",11,"Version 8","hoe",234,"cutting","cutting"
"W10111146_JJ",11,"Version 8","hoe",234,"digging","digging"
"W10111146_JJ",12,"Version 8","drug",212,"taken","taken"
"W10111146_JJ",12,"Version 8","drug",212,"flushed","flushed"
"W10111146_JJ",12,"Version 8","drug",212,"drank","drank"
"W10111146_JJ",12,"Version 8","drug",212,"doctors office","doctors office"
"W10111146_JJ",14,"Version 8","avocado",221,"eaten","eaten"
"W10111146_JJ",14,"Version 8","avocado",221,"grown","grown"
"W10111146_JJ",14,"Version 8","avocado",221,"thrown","thrown"
"W10111146_JJ",14,"Version 8","avocado",221,"cut","cut"
"W10111146_JJ",14,"Version 8","avocado",221,"spread","spread"
"W10111146_JJ",15,"Version 8","arrow",214,"computer","computer"
"W10111146_JJ",15,"Version 8","arrow",214,"thrown","thrown"
"W10111146_JJ",16,"Version 8","stick",229,"thrown","thrown"
"W10111146_JJ",16,"Version 8","stick",229,"smores","smores"
"W10111146_JJ",16,"Version 8","stick",229,"broken","broken"
"W10111146_JJ",16,"Version 8","stick",229,"build a fire","build a fire"
"W10111146_JJ",18,"Version 8","roll",213,"eaten","eaten"
"W10111146_JJ",19,"Version 8","paperback",219,"read","read"
"W10111146_JJ",19,"Version 8","paperback",219,"burned","burned"
"W10111146_JJ",19,"Version 8","paperback",219,"sold","sold"
"W10111146_JJ",20,"Version 8","tailcoat",241,"worn","worn"
"W10111146_JJ",20,"Version 8","tailcoat",241,"made","made"
"W10111146_JJ",20,"Version 8","tailcoat",241,"destroyed","destroyed"
"W10111146_JJ",21,"Version 8","body",235,"written","written"
"W10111146_JJ",21,"Version 8","body",235,"sleep","sleep"
"W10111146_JJ",21,"Version 8","body",235,"walk","walk"
"W10111146_JJ",21,"Version 8","body",235,"eat","eat"
"W10111146_JJ",21,"Version 8","body",235,"talk","talk"
"W10111146_JJ",22,"Version 8","torchlight",220,"used for light","used for light"
"W10111146_JJ",22,"Version 8","torchlight",220,"warmth","warmth"
"W10111146_JJ",22,"Version 8","torchlight",220,"cooking","cooking"
"W10111146_JJ",24,"Version 8","pantry",217,"hold food","hold food"
"W10111146_JJ",24,"Version 8","pantry",217,"hold paper cuts","hold paper cuts"
"W10111146_JJ",24,"Version 8","pantry",217,"hold paper plates","hold paper plates"
"W10111146_JJ",25,"Version 8","groundsman",223,"take care of grass","take care of grass"
"W10111146_JJ",25,"Version 8","groundsman",223,"take care of trees","take care of trees"
"W10111146_JJ",25,"Version 8","groundsman",223,"take care of gardens","take care of gardens"
"W10111146_JJ",27,"Version 8","motel",222,"sleep","sleep"
"W10111146_JJ",27,"Version 8","motel",222,"bathroom","bathroom"
"W10111146_JJ",27,"Version 8","motel",222,"shower","shower"
"W10111146_JJ",28,"Version 8","accordion",228,"music","music"
"W10111146_JJ",28,"Version 8","accordion",228,"hobby","hobby"
"W10111146_JJ",29,"Version 8","case",233,"phone case","phone case"
"W10111146_JJ",29,"Version 8","case",233,"instrument case","instrument case"
"W10111146_JJ",29,"Version 8","case",233,"court case","court case"
"W10111146_JJ",30,"Version 8","illustrator",230,"draw pictures","draw pictures"
"W10111146_JJ",32,"Version 8","fruit",231,"eaten","eaten"
"W10111146_JJ",32,"Version 8","fruit",231,"drawn","drawn"
"W10111146_JJ",32,"Version 8","fruit",231,"thrown","thrown"
"W10111146_JJ",34,"Version 8","shelter",237,"live in","live in"
"W10111146_JJ",34,"Version 8","shelter",237,"cook in","cook in"
"W10111146_JJ",34,"Version 8","shelter",237,"sleep in","sleep in"
"W10111146_JJ",35,"Version 8","seating",215,"rest","rest"
"W10111146_JJ",35,"Version 8","seating",215,"eat","eat"
"W10111146_JJ",36,"Version 8","client",232,"have a job done","have a job done"
"W10111146_JJ",37,"Version 8","eggplant",226,"eaten","eaten"
"W10111146_JJ",37,"Version 8","eggplant",226,"fried","fried"
"W10111146_JJ",37,"Version 8","eggplant",226,"baked","baked"
"W10111146_JJ",37,"Version 8","eggplant",226,"boiled","boiled"
"W10111146_JJ",37,"Version 8","eggplant",226,"thrown","thrown"
"W10111146_JJ",38,"Version 8","creek",240,"swim","swim"
"W10111146_JJ",38,"Version 8","creek",240,"fish","fish"
"W10111146_JJ",39,"Version 8","plum",239,"eat","eat"
"W10111146_JJ",39,"Version 8","plum",239,"thrown","thrown"
"W10111146_JJ",40,"Version 8","beef",218,"eaten","eaten"
"W10111146_JJ",40,"Version 8","beef",218,"cooked","cooked"
"W10111146_JJ",40,"Version 8","beef",218,"describe drama between a person","describe drama between a person"
"W10112258__ejg",11,"Version 13","kitty",366,"play with","play with"
"W10112258__ejg",11,"Version 13","kitty",366,"take care of","take care of"
"W10112258__ejg",12,"Version 13","anus",371,"wipe","wipe"
"W10112258__ejg",13,"Version 13","vein",368,"take blood","take blood"
"W10112258__ejg",14,"Version 13","playroom",362,"play","play"
"W10112258__ejg",14,"Version 13","playroom",362,"clean","clean"
"W10112258__ejg",15,"Version 13","wagon",365,"ride in","ride in"
"W10112258__ejg",15,"Version 13","wagon",365,"carry goods in","carry goods in"
"W10112258__ejg",16,"Version 13","blackberry",376,"eat","eat"
"W10112258__ejg",16,"Version 13","blackberry",376,"make pie","make pie"
"W10112258__ejg",16,"Version 13","blackberry",376,"juice","juice"
"W10112258__ejg",17,"Version 13","trinket",372,"look at","look at"
"W10112258__ejg",17,"Version 13","trinket",372,"collect","collect"
"W10112258__ejg",18,"Version 13","amulet",369,"drink","drink"
"W10112258__ejg",19,"Version 13","spareribs",388,"eat","eat"
"W10112258__ejg",20,"Version 13","cabinet",391,"store things in","store things in"
"W10112258__ejg",23,"Version 13","topsoil",370,"plant","plant"
"W10112258__ejg",23,"Version 13","topsoil",370,"throw","throw"
"W10112258__ejg",24,"Version 13","addict",367,"jail","jail"
"W10112258__ejg",25,"Version 13","vine",363,"grapes","grapes"
"W10112258__ejg",25,"Version 13","vine",363,"wine","wine"
"W10112258__ejg",26,"Version 13","liqueur",373,"drink","drink"
"W10112258__ejg",29,"Version 13","menu",382,"settings","settings"
"W10112258__ejg",30,"Version 13","pharmacist",387,"get medicine","get medicine"
"W10112258__ejg",31,"Version 13","soil",381,"grow veggies","grow veggies"
"W10112258__ejg",32,"Version 13","jogger",378,"run","run"
"W10112258__ejg",32,"Version 13","jogger",378,"jog","jog"
"W10112258__ejg",33,"Version 13","vest",379,"wear","wear"
"W10112258__ejg",34,"Version 13","cotton",380,"clothes","clothes"
"W10112258__ejg",34,"Version 13","cotton",380,"decoration","decoration"
"W10112258__ejg",35,"Version 13","crawfish",384,"eat","eat"
"W10112258__ejg",38,"Version 13","squirrel",390,"eat","eat"
"W10112258__ejg",38,"Version 13","squirrel",390,"shoot","shoot"
"W10112258__ejg",39,"Version 13","eraser",385,"erase mistakes","erase mistakes"
"W10112258__ejg",40,"Version 13","rake",386,"rake leaves","rake leaves"
"w10116451",11,"Version 5","cedar",144,"scenting","scenting"
"w10116451",12,"Version 5","doll",149,"playing","playing"
"w10116451",12,"Version 5","doll",149,"decoration","decoration"
"w10116451",13,"Version 5","paprika",148,"seasoning","seasoning"
"w10116451",14,"Version 5","antiques",141,"decoration","decoration"
"w10116451",14,"Version 5","antiques",141,"preservation","preservation"
"w10116451",14,"Version 5","antiques",141,"collection","collection"
"w10116451",15,"Version 5","sandbank",127,"storage","storage"
"w10116451",16,"Version 5","crutch",150,"walk","walk"
"w10116451",17,"Version 5","tranquilizers",128,"removing pain","removing pain"
"w10116451",18,"Version 5","powderpuff",146,"glow","glow"
"w10116451",18,"Version 5","powderpuff",146,"makeup","makeup"
"w10116451",18,"Version 5","powderpuff",146,"hide scars","hide scars"
"w10116451",19,"Version 5","figurine",122,"decor","decor"
"w10116451",19,"Version 5","figurine",122,"art","art"
"w10116451",19,"Version 5","figurine",122,"sculpting","sculpting"
"w10116451",20,"Version 5","wristlet",145,"fashion","fashion"
"w10116451",20,"Version 5","wristlet",145,"beauty","beauty"
"w10116451",20,"Version 5","wristlet",145,"styling","styling"
"w10116451",21,"Version 5","cabbage",133,"eating","eating"
"w10116451",21,"Version 5","cabbage",133,"salad","salad"
"w10116451",21,"Version 5","cabbage",133,"flavouring","flavoring"
"w10116451",22,"Version 5","postman",143,"job","job"
"w10116451",22,"Version 5","postman",143,"delivering","delivering"
"w10116451",23,"Version 5","sheepskin",138,"clothes","clothes"
"w10116451",23,"Version 5","sheepskin",138,"fashion","fashion"
"w10116451",23,"Version 5","sheepskin",138,"shoes","shoes"
"w10116451",23,"Version 5","sheepskin",138,"watches","watches"
"w10116451",24,"Version 5","waste",124,"dispose","dispose"
"w10116451",24,"Version 5","waste",124,"recycle","recycle"
"w10116451",24,"Version 5","waste",124,"store","store"
"w10116451",25,"Version 5","pedal",126,"step up","step up"
"w10116451",25,"Version 5","pedal",126,"stablize ","stabilize "
"w10116451",26,"Version 5","copper",125,"jewllery","jeweler"
"w10116451",26,"Version 5","copper",125,"antiques","antiques"
"w10116451",26,"Version 5","copper",125,"solidify","solidify"
"w10116451",27,"Version 5","Picture Frame",131,"present","present"
"w10116451",27,"Version 5","Picture Frame",131,"display","display"
"w10116451",27,"Version 5","Picture Frame",131,"decorate","decorate"
"w10116451",27,"Version 5","Picture Frame",131,"paint","paint"
"w10116451",28,"Version 5","hoop",135,"play","play"
"w10116451",28,"Version 5","hoop",135,"dance","dance"
"w10116451",28,"Version 5","hoop",135,"excercise ","exercise "
"w10116451",29,"Version 5","laryngoscope",136,"operate","operate"
"w10116451",30,"Version 5","worker",134,"pay","pay"
"w10116451",30,"Version 5","worker",134,"finance","finance"
"w10116451",30,"Version 5","worker",134,"put to work","put to work"
"w10116451",31,"Version 5","keyhole",137,"open locks","open locks"
"w10116451",31,"Version 5","keyhole",137,"spy","spy"
"w10116451",32,"Version 5","pomegranate",140,"eat","eat"
"w10116451",32,"Version 5","pomegranate",140,"salad","salad"
"w10116451",32,"Version 5","pomegranate",140,"juice","juice"
"w10116451",32,"Version 5","pomegranate",140,"scent","scent"
"w10116451",33,"Version 5","woodwork",139,"decor","decor"
"w10116451",33,"Version 5","woodwork",139,"furniture","furniture"
"w10116451",33,"Version 5","woodwork",139,"sculpting","sculpting"
"w10116451",33,"Version 5","woodwork",139,"antiques","antiques"
"w10116451",34,"Version 5","eyepiece",151,"style","style"
"w10116451",34,"Version 5","eyepiece",151,"fashion","fashion"
"w10116451",34,"Version 5","eyepiece",151,"see","see"
"w10116451",35,"Version 5","watercress",129,"salad","salad"
"w10116451",36,"Version 5","stableman",142,"hire","hire"
"w10116451",37,"Version 5","playsuit",132,"wear","wear"
"w10116451",37,"Version 5","playsuit",132,"exercise","exercise"
"w10116451",38,"Version 5","medication",123,"treat","treat"
"w10116451",38,"Version 5","medication",123,"buy","buy"
"w10116451",38,"Version 5","medication",123,"study","study"
"w10116451",39,"Version 5","prosecutor",147,"hire","hire"
"w10116451",40,"Version 5","bazooka",130,"buy","buy"
"w10116451",40,"Version 5","bazooka",130,"display","display"
"w10116451_AA",11,"Version 7","pad",211,"writing","writing"
"w10116451_AA",11,"Version 7","pad",211,"reading","reading"
"w10116451_AA",11,"Version 7","pad",211,"noting","noting"
"w10116451_AA",11,"Version 7","pad",211,"documenting","documenting"
"w10116451_AA",12,"Version 7","eyebath",200,"washing","washing"
"w10116451_AA",12,"Version 7","eyebath",200,"cleaning","cleaning"
"w10116451_AA",12,"Version 7","eyebath",200,"clearing","clearing"
"w10116451_AA",13,"Version 7","controller",203,"guiding","guiding"
"w10116451_AA",13,"Version 7","controller",203,"controlling","controlling"
"w10116451_AA",13,"Version 7","controller",203,"gaming","gaming"
"w10116451_AA",13,"Version 7","controller",203,"aiming","aiming"
"w10116451_AA",14,"Version 7","Guitar",194,"playing","playing"
"w10116451_AA",14,"Version 7","Guitar",194,"singing","singing"
"w10116451_AA",14,"Version 7","Guitar",194,"dancing","dancing"
"w10116451_AA",14,"Version 7","Guitar",194,"tuning","tuning"
"w10116451_AA",14,"Version 7","Guitar",194,"partying","partying"
"w10116451_AA",15,"Version 7","salesman",207,"selling","selling"
"w10116451_AA",15,"Version 7","salesman",207,"hiring","hiring"
"w10116451_AA",16,"Version 7","cheese",188,"eating","eating"
"w10116451_AA",16,"Version 7","cheese",188,"flavoring","flavoring"
"w10116451_AA",16,"Version 7","cheese",188,"grating","grating"
"w10116451_AA",16,"Version 7","cheese",188,"melting","melting"
"w10116451_AA",17,"Version 7","pine",201,"scent","scent"
"w10116451_AA",17,"Version 7","pine",201,"washing","washing"
"w10116451_AA",17,"Version 7","pine",201,"smelling","smelling"
"w10116451_AA",18,"Version 7","banquet",202,"partying","partying"
"w10116451_AA",18,"Version 7","banquet",202,"wedding","wedding"
"w10116451_AA",18,"Version 7","banquet",202,"event","event"
"w10116451_AA",19,"Version 7","store",205,"buying","buying"
"w10116451_AA",19,"Version 7","store",205,"shopping","shopping"
"w10116451_AA",19,"Version 7","store",205,"relaxing","relaxing"
"w10116451_AA",20,"Version 7","eyelid",197,"closing","closing"
"w10116451_AA",20,"Version 7","eyelid",197,"covering","covering"
"w10116451_AA",20,"Version 7","eyelid",197,"cleaning","cleaning"
"w10116451_AA",20,"Version 7","eyelid",197,"protecting","protecting"
"w10116451_AA",21,"Version 7","cushion",191,"relaxing","relaxing"
"w10116451_AA",21,"Version 7","cushion",191,"resting","resting"
"w10116451_AA",21,"Version 7","cushion",191,"comfort","comfort"
"w10116451_AA",21,"Version 7","cushion",191,"styling","styling"
"w10116451_AA",22,"Version 7","motorboat",183,"travelling","traveling"
"w10116451_AA",22,"Version 7","motorboat",183,"speeding","speeding"
"w10116451_AA",22,"Version 7","motorboat",183,"vacation","vacation"
"w10116451_AA",23,"Version 7","peanut",186,"allergy","allergy"
"w10116451_AA",23,"Version 7","peanut",186,"butter and toast","butter and toast"
"w10116451_AA",23,"Version 7","peanut",186,"snacking","snacking"
"w10116451_AA",24,"Version 7","medic",208,"helping","helping"
"w10116451_AA",24,"Version 7","medic",208,"saving","saving"
"w10116451_AA",24,"Version 7","medic",208,"getting broke","getting broke"
"w10116451_AA",25,"Version 7","radish",189,"flavoring","flavoring"
"w10116451_AA",25,"Version 7","radish",189,"cooking","cooking"
"w10116451_AA",25,"Version 7","radish",189,"growing","growing"
"w10116451_AA",26,"Version 7","kilt",196,"knitting","knitting"
"w10116451_AA",27,"Version 7","daddy",184,"controlling","controlling"
"w10116451_AA",27,"Version 7","daddy",184,"authority","authority"
"w10116451_AA",28,"Version 7","people",206,"talking","talking"
"w10116451_AA",28,"Version 7","people",206,"background","background"
"w10116451_AA",28,"Version 7","people",206,"connecting","connecting"
"w10116451_AA",28,"Version 7","people",206,"listening","listening"
"w10116451_AA",29,"Version 7","suspender",195,"finishing","finishing"
"w10116451_AA",29,"Version 7","suspender",195,"quitting","quitting"
"w10116451_AA",29,"Version 7","suspender",195,"ending","ending"
"w10116451_AA",30,"Version 7","tent",190,"organizing","organizing"
"w10116451_AA",30,"Version 7","tent",190,"planning","planning"
"w10116451_AA",30,"Version 7","tent",190,"event","event"
"w10116451_AA",31,"Version 7","mucous",185,"throwing","throwing"
"w10116451_AA",31,"Version 7","mucous",185,"sickness","sickness"
"w10116451_AA",31,"Version 7","mucous",185,"collecting","collecting"
"w10116451_AA",31,"Version 7","mucous",185,"sampling","sampling"
"w10116451_AA",32,"Version 7","silk",182,"clothing","clothing"
"w10116451_AA",32,"Version 7","silk",182,"fashion","fashion"
"w10116451_AA",32,"Version 7","silk",182,"sewing","sewing"
"w10116451_AA",32,"Version 7","silk",182,"decorating","decorating"
"w10116451_AA",33,"Version 7","mulch",209,"gardening","gardening"
"w10116451_AA",34,"Version 7","conductor",204,"controlling","controlling"
"w10116451_AA",34,"Version 7","conductor",204,"guiding","guiding"
"w10116451_AA",34,"Version 7","conductor",204,"authority","authority"
"w10116451_AA",35,"Version 7","storeroom",192,"storing","storing"
"w10116451_AA",35,"Version 7","storeroom",192,"dumping","dumping"
"w10116451_AA",35,"Version 7","storeroom",192,"cleaning","cleaning"
"w10116451_AA",36,"Version 7","person",199,"talking","talking"
"w10116451_AA",36,"Version 7","person",199,"connecting","connecting"
"w10116451_AA",36,"Version 7","person",199,"loving","loving"
"w10116451_AA",36,"Version 7","person",199,"friendship","friendship"
"w10116451_AA",37,"Version 7","grandniece",193,"feeding","feeding"
"w10116451_AA",37,"Version 7","grandniece",193,"gifting","gifting"
"w10116451_AA",37,"Version 7","grandniece",193,"story telling","story telling"
"w10116451_AA",38,"Version 7","grapevine",187,"decorating","decorating"
"w10116451_AA",38,"Version 7","grapevine",187,"growing","growing"
"w10116451_AA",39,"Version 7","funnel",210,"pouring","pouring"
"w10116451_AA",39,"Version 7","funnel",210,"filtering","filtering"
"w10116451_AA",40,"Version 7","goldfish",198,"petting","petting"
"w10116451_AA",40,"Version 7","goldfish",198,"discarding","discarding"
"W10124340_kg",11,"Version 1","Massage",23,"soothing","soothing"
"W10124340_kg",11,"Version 1","Massage",23,"physical therapy","physical therapy"
"W10124340_kg",11,"Version 1","Massage",23,"long","long"
"W10124340_kg",11,"Version 1","Massage",23,"relaxing","relaxing"
"W10124340_kg",11,"Version 1","Massage",23,"spa","spa"
"W10124340_kg",12,"Version 1","solicitor",10,"criminal","criminal"
"W10124340_kg",12,"Version 1","solicitor",10,"gas station","gas station"
"W10124340_kg",12,"Version 1","solicitor",10,"hanging out","hanging out"
"W10124340_kg",13,"Version 1","seat",3,"belt","belt"
"W10124340_kg",13,"Version 1","seat",3,"comfy","comfy"
"W10124340_kg",13,"Version 1","seat",3,"leather","leather"
"W10124340_kg",13,"Version 1","seat",3,"recliner","recliner"
"W10124340_kg",13,"Version 1","seat",3,"movies","movies"
"W10124340_kg",13,"Version 1","seat",3,"car","car"
"W10124340_kg",13,"Version 1","seat",3,"sit","sit"
"W10124340_kg",13,"Version 1","seat",3,"butt","butt"
"W10124340_kg",13,"Version 1","seat",3,"chair","chair"
"W10124340_kg",14,"Version 1","parsley",28,"seasoning","seasoning"
"W10124340_kg",15,"Version 1","pin",30,"sewing","sewing"
"W10124340_kg",15,"Version 1","pin",30,"award","award"
"W10124340_kg",16,"Version 1","petticoat",9,"christmas","christmas"
"W10124340_kg",16,"Version 1","petticoat",9,"warmth","warmth"
"W10124340_kg",16,"Version 1","petticoat",9,"rich","rich"
"W10124340_kg",16,"Version 1","petticoat",9,"101 dalmations","101 dalmatians"
"W10124340_kg",17,"Version 1","bloomers",22,"old","old"
"W10124340_kg",17,"Version 1","bloomers",22,"parities","parities"
"W10124340_kg",17,"Version 1","bloomers",22,"underwear","underwear"
"W10124340_kg",17,"Version 1","bloomers",22,"late","late"
"W10124340_kg",17,"Version 1","bloomers",22,"bathroom","bathroom"
"W10124340_kg",18,"Version 1","hosiery",17,"water","water"
"W10124340_kg",18,"Version 1","hosiery",17,"moist","moist"
"W10124340_kg",19,"Version 1","cayenne",25,"spice","spice"
"W10124340_kg",19,"Version 1","cayenne",25,"seasoning","seasoning"
"W10124340_kg",20,"Version 1","lanyard",5,"accessory","accessory"
"W10124340_kg",20,"Version 1","lanyard",5,"pesky","pesky"
"W10124340_kg",20,"Version 1","lanyard",5,"money","money"
"W10124340_kg",21,"Version 1","mint",4,"breath","breath"
"W10124340_kg",21,"Version 1","mint",4,"spearmint","spearmint"
"W10124340_kg",21,"Version 1","mint",4,"peppermint","peppermint"
"W10124340_kg",21,"Version 1","mint",4,"candy","candy"
"W10124340_kg",22,"Version 1","tablespoon",29,"cooking","cooking"
"W10124340_kg",22,"Version 1","tablespoon",29,"baking","baking"
"W10124340_kg",22,"Version 1","tablespoon",29,"medicine","medicine"
"W10124340_kg",23,"Version 1","boa",26,"hat","hat"
"W10124340_kg",23,"Version 1","boa",26,"play","play"
"W10124340_kg",23,"Version 1","boa",26,"theatre","theater"
"W10124340_kg",24,"Version 1","orangutan",19,"zoo","zoo"
"W10124340_kg",24,"Version 1","orangutan",19,"orange","orange"
"W10124340_kg",25,"Version 1","tit",12,"breast","breast"
"W10124340_kg",25,"Version 1","tit",12,"child","child"
"W10124340_kg",26,"Version 1","handrail",20,"balance","balance"
"W10124340_kg",26,"Version 1","handrail",20,"stairs","stairs"
"W10124340_kg",26,"Version 1","handrail",20,"falling","falling"
"W10124340_kg",27,"Version 1","briefcase",11,"business","business"
"W10124340_kg",27,"Version 1","briefcase",11,"old","old"
"W10124340_kg",27,"Version 1","briefcase",11,"professional","professional"
"W10124340_kg",28,"Version 1","spyglass",31,"detective","detective"
"W10124340_kg",28,"Version 1","spyglass",31,"nacy drew","an drew"
"W10124340_kg",28,"Version 1","spyglass",31,"sherlock holmes","sherlock holmes"
"W10124340_kg",28,"Version 1","spyglass",31,"ispy","an"
"W10124340_kg",28,"Version 1","spyglass",31,"game","game"
"W10124340_kg",29,"Version 1","joint",7,"muscle","muscle"
"W10124340_kg",29,"Version 1","joint",7,"blood","blood"
"W10124340_kg",29,"Version 1","joint",7,"artery","artery"
"W10124340_kg",29,"Version 1","joint",7,"nerve","nerve"
"W10124340_kg",29,"Version 1","joint",7,"arthritis","arthritis"
"W10124340_kg",29,"Version 1","joint",7,"skin","skin"
"W10124340_kg",29,"Version 1","joint",7,"pain","pain"
"W10124340_kg",29,"Version 1","joint",7,"inflammation","inflammation"
"W10124340_kg",29,"Version 1","joint",7,"origin","origin"
"W10124340_kg",29,"Version 1","joint",7,"insertion","insertion"
"W10124340_kg",29,"Version 1","joint",7,"innervation","innervation"
"W10124340_kg",29,"Version 1","joint",7,"motion","motion"
"W10124340_kg",29,"Version 1","joint",7,"shock absorbtion","shock absorption"
"W10124340_kg",30,"Version 1","bread",8,"wheat","wheat"
"W10124340_kg",30,"Version 1","bread",8,"white","white"
"W10124340_kg",30,"Version 1","bread",8,"grain","grain"
"W10124340_kg",30,"Version 1","bread",8,"honey oat","honey oat"
"W10124340_kg",30,"Version 1","bread",8,"burnt","burnt"
"W10124340_kg",30,"Version 1","bread",8,"toast","toast"
"W10124340_kg",31,"Version 1","tomahawk",15,"indian","indian"
"W10124340_kg",31,"Version 1","tomahawk",15,"tent","tent"
"W10124340_kg",32,"Version 1","merchandise",6,"money","money"
"W10124340_kg",32,"Version 1","merchandise",6,"expensive","expensive"
"W10124340_kg",32,"Version 1","merchandise",6,"jewelry","jewelry"
"W10124340_kg",32,"Version 1","merchandise",6,"clothes","clothes"
"W10124340_kg",33,"Version 1","florist",14,"flowers","flowers"
"W10124340_kg",33,"Version 1","florist",14,"pretty","pretty"
"W10124340_kg",33,"Version 1","florist",14,"prom","prom"
"W10124340_kg",33,"Version 1","florist",14,"work","work"
"W10124340_kg",33,"Version 1","florist",14,"dirt","dirt"
"W10124340_kg",33,"Version 1","florist",14,"money","money"
"W10124340_kg",34,"Version 1","sandbox",13,"play","play"
"W10124340_kg",34,"Version 1","sandbox",13,"kids","kids"
"W10124340_kg",34,"Version 1","sandbox",13,"fun","fun"
"W10124340_kg",34,"Version 1","sandbox",13,"messy","messy"
"W10124340_kg",34,"Version 1","sandbox",13,"tiny","tiny"
"W10124340_kg",35,"Version 1","ladle",24,"canoe","canoe"
"W10124340_kg",35,"Version 1","ladle",24,"lake","lake"
"W10124340_kg",36,"Version 1","map",18,"direction","direction"
"W10124340_kg",36,"Version 1","map",18,"road trip","road trip"
"W10124340_kg",36,"Version 1","map",18,"dora the explora","an the an"
"W10124340_kg",36,"Version 1","map",18,"confusing","confusing"
"W10124340_kg",36,"Version 1","map",18,"color","color"
"W10124340_kg",36,"Version 1","map",18,"travel","travel"
"W10124340_kg",37,"Version 1","decor",2,"pretty","pretty"
"W10124340_kg",37,"Version 1","decor",2,"designer","designer"
"W10124340_kg",37,"Version 1","decor",2,"room","room"
"W10124340_kg",37,"Version 1","decor",2,"interior","interior"
"W10124340_kg",37,"Version 1","decor",2,"exterior","exterior"
"W10124340_kg",38,"Version 1","wishbone",21,"chicken","chicken"
"W10124340_kg",38,"Version 1","wishbone",21,"thanksgiving","thanksgiving"
"W10124340_kg",38,"Version 1","wishbone",21,"arguments","arguments"
"W10124340_kg",38,"Version 1","wishbone",21,"luck","luck"
"W10124340_kg",38,"Version 1","wishbone",21,"family","family"
"W10124340_kg",39,"Version 1","grease",16,"movie","movie"
"W10124340_kg",39,"Version 1","grease",16,"gease","ease"
"W10124340_kg",39,"Version 1","grease",16,"dawn soap","dawn soap"
"W10124340_kg",40,"Version 1","stationary",27,"car","car"
"W10124340_kg",40,"Version 1","stationary",27,"train","train"
"W10124340_kg",40,"Version 1","stationary",27,"plane","plane"
"w10126620ZN",11,"Version 33","film",963,"3","3"
"w10126620ZN",12,"Version 33","straw",980,"4","4"
"w10126620ZN",13,"Version 33","outlet",988,"4","4"
"w10126620ZN",14,"Version 33","balloon",966,"2","2"
"w10126620ZN",15,"Version 33","hairpiece",986,"5","5"
"w10126620ZN",16,"Version 33","sculpture",978,"3","3"
"w10126620ZN",17,"Version 33","cowskin",984,"4","4"
"w10126620ZN",18,"Version 33","bobsleigh",973,"5","5"
"w10126620ZN",19,"Version 33","appraiser",981,"21","21"
"w10126620ZN",20,"Version 33","termite",971,"2","2"
"w10126620ZN",21,"Version 33","bedroom",990,"1","1"
"w10126620ZN",22,"Version 33","buoy",991,"2","2"
"w10126620ZN",23,"Version 33","mannequin",983,"3","3"
"w10126620ZN",24,"Version 33","mango",968,"4","4"
"w10126620ZN",25,"Version 33","baseball",976,"4","4"
"w10126620ZN",26,"Version 33","bonbon",975,"4","4"
"w10126620ZN",27,"Version 33","luggage",972,"3","3"
"w10126620ZN",28,"Version 33","sage",985,"2","2"
"w10126620ZN",29,"Version 33","hose",970,"3","3"
"w10126620ZN",30,"Version 33","washcloth",962,"4","4"
"w10126620ZN",31,"Version 33","fabric",965,"4","4"
"w10126620ZN",32,"Version 33","drawing",967,"3","3"
"w10126620ZN",33,"Version 33","pajama",964,"2","2"
"w10126620ZN",34,"Version 33","reindeer",977,"4","4"
"w10126620ZN",35,"Version 33","magician",974,"5","5"
"w10126620ZN",36,"Version 33","handshake",982,"2","2"
"w10126620ZN",37,"Version 33","cadet",987,"1","1"
"w10126620ZN",38,"Version 33","dime",979,"2","2"
"w10126620ZN",39,"Version 33","gazebo",969,"3","3"
"w10126620ZN",40,"Version 33","senorita",989,"4","4"
"w10126653LEJ",11,"Version 25","dude",722,"kiss","kiss"
"w10126653LEJ",11,"Version 25","dude",722,"hit","hit"
"w10126653LEJ",11,"Version 25","dude",722,"marry","marry"
"w10126653LEJ",12,"Version 25","snowflake",724,"eat","eat"
"w10126653LEJ",12,"Version 25","snowflake",724,"see","see"
"w10126653LEJ",12,"Version 25","snowflake",724,"touch","touch"
"w10126653LEJ",12,"Version 25","snowflake",724,"melt","melt"
"w10126653LEJ",13,"Version 25","toupee",750,"wear","wear"
