Username,Trial,Condition.Number,Condition.Notes,Stimuli.Cue,Procedure.Item,Procedure.Max.Time,Procedure.Min.Time,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,affordance_lemma,POS,Lemma
w934823_ecm,11,10,List 10,nostril,298,-,-,25703,3379,21963,smell,smell,smell,VBP,smell
w934823_ecm,11,10,List 10,nostril,298,-,-,25703,3379,21963,filter,filter,filter,RB,filter
w934823_ecm,12,10,List 10,roach,274,-,-,18336,4028,17274,none,none,none,NN,none
w934823_ecm,13,10,List 10,accessory,301,-,-,33543,7796,28350,earring,earring,earring,VBG,earring
w934823_ecm,13,10,List 10,accessory,301,-,-,33543,7796,28350,bracelet,bracelet,bracelet,NN,bracelet
w934823_ecm,13,10,List 10,accessory,301,-,-,33543,7796,28350,necklace,necklace,necklace,NN,necklace
w934823_ecm,13,10,List 10,accessory,301,-,-,33543,7796,28350,decor,decor,decor,NN,decor
w934823_ecm,14,10,List 10,herbivore,280,-,-,17171,5654,15676,meat,meat,meat,NN,meat
w934823_ecm,14,10,List 10,herbivore,280,-,-,17171,5654,15676,plants,plants,plant,NNS,plant
w934823_ecm,15,10,List 10,armband,277,-,-,7737,2004,5833,worn,worn,wear,JJ,worn
w934823_ecm,16,10,List 10,locker,284,-,-,10272,1427,9201,storage,storage,storage,NN,storage
w934823_ecm,16,10,List 10,locker,284,-,-,10272,1427,9201,decoration,decoration,decoration,NN,decoration
w934823_ecm,16,10,List 10,locker,284,-,-,10272,1427,9201,organization,organization,organization,NN,organization
w934823_ecm,17,10,List 10,stewardess,291,-,-,19951,8333,19003,help,help,help,NN,help
w934823_ecm,17,10,List 10,stewardess,291,-,-,19951,8333,19003,service,service,service,NN,service
w934823_ecm,17,10,List 10,stewardess,291,-,-,19951,8333,19003,safety,safety,safety,NN,safety
w934823_ecm,17,10,List 10,stewardess,291,-,-,19951,8333,19003,demonstration,demonstration,demonstration,NN,demonstration
w934823_ecm,18,10,List 10,rind,273,-,-,4821,2867,4062,protection,protection,protection,NN,protection
w934823_ecm,19,10,List 10,biscuit,297,-,-,6030,4624,5330,eaten,eaten,eat,VBP,eat
w934823_ecm,20,10,List 10,handsaw,281,-,-,11441,1880,10450,saw,saw,see,JJ,saw
w934823_ecm,20,10,List 10,handsaw,281,-,-,11441,1880,10450,cut,cut,cut,NN,cut
w934823_ecm,20,10,List 10,handsaw,281,-,-,11441,1880,10450,hang,hang,hang,NN,hang
w934823_ecm,21,10,List 10,cheesecake,282,-,-,6197,1362,5125,eaten,eaten,eat,VBP,eat
w934823_ecm,21,10,List 10,cheesecake,282,-,-,6197,1362,5125,baked,baked,bake,VBN,bake
w934823_ecm,22,10,List 10,battleship,279,-,-,17017,1957,15491,transport,transport,transport,JJ,transport
w934823_ecm,22,10,List 10,battleship,279,-,-,17017,1957,15491,war,war,war,NN,war
w934823_ecm,22,10,List 10,battleship,279,-,-,17017,1957,15491,museum,museum,museum,NN,museum
w934823_ecm,23,10,List 10,plywood,286,-,-,17128,1955,16153,build,build,build,NN,build
w934823_ecm,23,10,List 10,plywood,286,-,-,17128,1955,16153,cut,cut,cut,NN,cut
w934823_ecm,23,10,List 10,plywood,286,-,-,17128,1955,16153,break,break,break,NN,break
w934823_ecm,23,10,List 10,plywood,286,-,-,17128,1955,16153,structure,structure,structure,NN,structure
w934823_ecm,23,10,List 10,plywood,286,-,-,17128,1955,16153,decor,decor,decor,JJ,decor
w934823_ecm,24,10,List 10,brochure,275,-,-,36562,2375,35406,information,information,information,NN,information
w934823_ecm,24,10,List 10,brochure,275,-,-,36562,2375,35406,picture,picture,picture,NN,picture
w934823_ecm,24,10,List 10,brochure,275,-,-,36562,2375,35406,persuade,persuade,persuade,NN,persuade
w934823_ecm,24,10,List 10,brochure,275,-,-,36562,2375,35406,argue,argue,argue,NN,argue
w934823_ecm,25,10,List 10,newsagent,290,-,-,18464,2536,14266,inform,inform,inform,NN,inform
w934823_ecm,25,10,List 10,newsagent,290,-,-,18464,2536,14266,persuade,persuade,persuade,NN,persuade
w934823_ecm,25,10,List 10,newsagent,290,-,-,18464,2536,14266,argue,argue,argue,NN,argue
w934823_ecm,25,10,List 10,newsagent,290,-,-,18464,2536,14266,respond,respond,respond,NN,respond
w934823_ecm,26,10,List 10,blood,272,-,-,32218,2883,29866,transport,transport,transport,NN,transport
w934823_ecm,26,10,List 10,blood,272,-,-,32218,2883,29866,prop,prop,prop,NN,prop
w934823_ecm,26,10,List 10,blood,272,-,-,32218,2883,29866,living,living,live,VBG,live
w934823_ecm,26,10,List 10,blood,272,-,-,32218,2883,29866,transfusion,transfusion,transfusion,NN,transfusion
w934823_ecm,27,10,List 10,book,287,-,-,11084,1428,9973,read,read,read,VBD,read
w934823_ecm,27,10,List 10,book,287,-,-,11084,1428,9973,written,written,write,VBN,write
w934823_ecm,27,10,List 10,book,287,-,-,11084,1428,9973,told,told,tell,JJ,told
w934823_ecm,27,10,List 10,book,287,-,-,11084,1428,9973,weight,weight,weight,NN,weight
w934823_ecm,28,10,List 10,bun,278,-,-,17330,1809,16285,eaten,eaten,eat,VB,eat
w934823_ecm,28,10,List 10,bun,278,-,-,17330,1809,16285,hairstyle,hairstyle,hairstyle,JJ,hairstyle
w934823_ecm,29,10,List 10,scrubber,293,-,-,10648,1704,9669,scrub,scrub,scrub,NN,scrub
w934823_ecm,29,10,List 10,scrubber,293,-,-,10648,1704,9669,scrape,scrape,scrape,NN,scrape
w934823_ecm,29,10,List 10,scrubber,293,-,-,10648,1704,9669,clean,clean,clean,JJ,clean
w934823_ecm,29,10,List 10,scrubber,293,-,-,10648,1704,9669,remove,remove,remove,VB,remove
w934823_ecm,30,10,List 10,horsewhip,299,-,-,15979,3879,15026,lead,lead,lead,JJ,lead
w934823_ecm,30,10,List 10,horsewhip,299,-,-,15979,3879,15026,discipline,discipline,discipline,NN,discipline
w934823_ecm,30,10,List 10,horsewhip,299,-,-,15979,3879,15026,inform,inform,inform,NN,inform
w934823_ecm,30,10,List 10,horsewhip,299,-,-,15979,3879,15026,control,control,control,NN,control
w934823_ecm,31,10,List 10,dagger,285,-,-,12805,1617,11588,stab,stab,stab,NN,stab
w934823_ecm,31,10,List 10,dagger,285,-,-,12805,1617,11588,cut,cut,cut,VBD,cut
w934823_ecm,31,10,List 10,dagger,285,-,-,12805,1617,11588,thrown,thrown,throw,JJ,thrown
w934823_ecm,31,10,List 10,dagger,285,-,-,12805,1617,11588,held,held,hold,VBN,hold
w934823_ecm,32,10,List 10,rhubarb,289,-,-,6756,2729,5786,know,know,know,JJ,know
w934823_ecm,33,10,List 10,wine,292,-,-,25570,1241,22048,drank,drank,drink,NN,drank
w934823_ecm,33,10,List 10,wine,292,-,-,25570,1241,22048,made,made,make,VBD,make
w934823_ecm,33,10,List 10,wine,292,-,-,25570,1241,22048,fermented,fermented,ferment,VBN,ferment
w934823_ecm,33,10,List 10,wine,292,-,-,25570,1241,22048,red,red,red,JJ,red
w934823_ecm,33,10,List 10,wine,292,-,-,25570,1241,22048,white,white,white,JJ,white
w934823_ecm,33,10,List 10,wine,292,-,-,25570,1241,22048,rosé,rose,rise,VBD,rise
w934823_ecm,34,10,List 10,skate,276,-,-,12694,1907,11500,board,board,board,NN,board
w934823_ecm,34,10,List 10,skate,276,-,-,12694,1907,11500,roller,roller,roller,NN,roller
w934823_ecm,34,10,List 10,skate,276,-,-,12694,1907,11500,ice,ice,ice,NN,ice
w934823_ecm,35,10,List 10,teeth,294,-,-,12103,3223,10751,bite,bite,bite,RB,bite
w934823_ecm,35,10,List 10,teeth,294,-,-,12103,3223,10751,smile,smile,smile,JJ,smile
w934823_ecm,35,10,List 10,teeth,294,-,-,12103,3223,10751,tear,tear,tear,JJ,tear
w934823_ecm,35,10,List 10,teeth,294,-,-,12103,3223,10751,clean,clean,clean,JJ,clean
w934823_ecm,36,10,List 10,ferret,288,-,-,5998,2703,5012,pet,pet,pet,NN,pet
w934823_ecm,36,10,List 10,ferret,288,-,-,5998,2703,5012,wild,wild,wild,JJ,wild
w934823_ecm,37,10,List 10,attorney,296,-,-,11265,1797,7526,help,help,help,NN,help
w934823_ecm,37,10,List 10,attorney,296,-,-,11265,1797,7526,work,work,work,NN,work
w934823_ecm,38,10,List 10,pickle,295,-,-,22758,1161,15048,snack,snack,snack,NN,snack
w934823_ecm,38,10,List 10,pickle,295,-,-,22758,1161,15048,topping,topping,top,VBG,top
w934823_ecm,38,10,List 10,pickle,295,-,-,22758,1161,15048,side,side,side,JJ,side
w934823_ecm,39,10,List 10,propeller,283,-,-,5435,1941,3245,propel,propel,propel,NN,propel
w934823_ecm,40,10,List 10,snowdrift,300,-,-,5004,1819,3652,know,know,know,VBP,know
w946833_klc,11,18,List 93,temple,2774,-,-,48115,2321,38190,brain,brain,brain,NN,brain
w946833_klc,11,18,List 93,temple,2774,-,-,48115,2321,38190,massage,massage,massage,NN,massage
w946833_klc,12,18,List 93,hill,2784,-,-,17588,1897,16205,walk,walk,walk,NN,walk
w946833_klc,12,18,List 93,hill,2784,-,-,17588,1897,16205,ride,ride,ride,NN,ride
w946833_klc,12,18,List 93,hill,2784,-,-,17588,1897,16205,accelerate,accelerate,accelerate,VBP,accelerate
w946833_klc,13,18,List 93,sea,2778,-,-,50416,2758,49747,transport,transport,transport,NN,transport
w946833_klc,13,18,List 93,sea,2778,-,-,50416,2758,49747,surf,surf,surf,NN,surf
w946833_klc,13,18,List 93,sea,2778,-,-,50416,2758,49747,sink,sink,sink,VBP,sink
w946833_klc,14,18,List 93,stationmaster,2780,-,-,20415,3898,20093,head,head,head,NN,head
w946833_klc,14,18,List 93,stationmaster,2780,-,-,20415,3898,20093,charge,charge,charge,NN,charge
w946833_klc,14,18,List 93,stationmaster,2780,-,-,20415,3898,20093,train,train,train,VBP,train
w946833_klc,15,18,List 93,rubber,2779,-,-,62719,4848,62355,tough,tough,tough,JJ,tough
w946833_klc,15,18,List 93,rubber,2779,-,-,62719,4848,62355,rubber,rubber,rubber,NN,rubber
w946833_klc,15,18,List 93,rubber,2779,-,-,62719,4848,62355,band,band,band,NN,band
w946833_klc,15,18,List 93,rubber,2779,-,-,62719,4848,62355,tire,tire,tire,NN,tire
w946833_klc,16,18,List 93,nursemaid,2768,-,-,10795,2723,10097,health,health,health,NN,health
w946833_klc,16,18,List 93,nursemaid,2768,-,-,10795,2723,10097,help,help,help,NN,help
w946833_klc,16,18,List 93,nursemaid,2768,-,-,10795,2723,10097,savior,savior,savior,VB,savior
w946833_klc,17,18,List 93,rice,2775,-,-,39561,1782,38927,cook,cook,cook,NN,cook
w946833_klc,17,18,List 93,rice,2775,-,-,39561,1782,38927,wedding,wedding,wed,VBG,wed
w946833_klc,17,18,List 93,rice,2775,-,-,39561,1782,38927,beans,beans,bean,NNS,bean
w946833_klc,17,18,List 93,rice,2775,-,-,39561,1782,38927,gumbo,gumbo,gumbo,JJ,gumbo
w946833_klc,18,18,List 93,ingredient,2765,-,-,31361,5430,30120,list,list,list,JJ,list
w946833_klc,18,18,List 93,ingredient,2765,-,-,31361,5430,30120,part,part,part,NN,part
w946833_klc,18,18,List 93,ingredient,2765,-,-,31361,5430,30120,belonging,belonging,belong,VBG,belong
w946833_klc,20,18,List 93,pulp,2773,-,-,61149,53963,60637,juice,juice,juice,NN,juice
w946833_klc,20,18,List 93,pulp,2773,-,-,61149,53963,60637,n,n,n,JJ,n
w946833_klc,21,18,List 93,mother,2777,-,-,16539,2671,16018,nurture,nurture,nurture,NN,nurture
w946833_klc,21,18,List 93,mother,2777,-,-,16539,2671,16018,protect,protect,protect,NN,protect
w946833_klc,21,18,List 93,mother,2777,-,-,16539,2671,16018,care,care,care,NN,care
w946833_klc,22,18,List 93,aircraftsman,2781,-,-,20435,1649,18956,fly,fly,fly,JJ,fly
w946833_klc,22,18,List 93,aircraftsman,2781,-,-,20435,1649,18956,defend,defend,defend,NN,defend
w946833_klc,22,18,List 93,aircraftsman,2781,-,-,20435,1649,18956,pilot,pilot,pilot,NN,pilot
w946833_klc,22,18,List 93,aircraftsman,2781,-,-,20435,1649,18956,aeronautics,aeronautics,aeronautics,NNS,aeronautics
w946833_klc,23,18,List 93,cola,2786,-,-,11144,2151,10621,drink,drink,drink,VBP,drink
w946833_klc,23,18,List 93,cola,2786,-,-,11144,2151,10621,beverage,beverage,beverage,NN,beverage
w946833_klc,23,18,List 93,cola,2786,-,-,11144,2151,10621,quench,quench,quench,NN,quench
w946833_klc,24,18,List 93,loudspeaker,2764,-,-,12299,2762,8905,project,project,project,NN,project
w946833_klc,24,18,List 93,loudspeaker,2764,-,-,12299,2762,8905,announce,announce,announce,NN,announce
w946833_klc,25,18,List 93,bullfighter,2762,-,-,13120,2976,12586,strong,strong,strong,JJ,strong
w946833_klc,25,18,List 93,bullfighter,2762,-,-,13120,2976,12586,runner,runner,runner,NN,runner
w946833_klc,25,18,List 93,bullfighter,2762,-,-,13120,2976,12586,attacked,attacked,attack,VBD,attack
w946833_klc,26,18,List 93,coachman,2767,-,-,16645,5709,14357,drive,drive,drive,JJ,drive
w946833_klc,26,18,List 93,coachman,2767,-,-,16645,5709,14357,cart,cart,cart,NN,cart
w946833_klc,26,18,List 93,coachman,2767,-,-,16645,5709,14357,buggies,buggies,buggy,NNS,buggy
w946833_klc,27,18,List 93,towel,2763,-,-,10814,2846,10307,rub,rub,rub,VBP,rub
w946833_klc,27,18,List 93,towel,2763,-,-,10814,2846,10307,wash,wash,wash,JJ,wash
w946833_klc,27,18,List 93,towel,2763,-,-,10814,2846,10307,dry,dry,spin-dry,JJ,dry
w946833_klc,27,18,List 93,towel,2763,-,-,10814,2846,10307,remove,remove,remove,NN,remove
w946833_klc,28,18,List 93,swimsuit,2783,-,-,24003,2712,23542,cover,cover,cover,NN,cover
w946833_klc,28,18,List 93,swimsuit,2783,-,-,24003,2712,23542,protect,protect,protect,VBP,protect
w946833_klc,28,18,List 93,swimsuit,2783,-,-,24003,2712,23542,sun,sun,sun,VBZ,sun
w946833_klc,28,18,List 93,swimsuit,2783,-,-,24003,2712,23542,bathe,bathe,bathe,JJ,bathe
w946833_klc,29,18,List 93,greens,2790,-,-,10639,1963,10026,nourish,nourish,nourish,JJ,nourish
w946833_klc,29,18,List 93,greens,2790,-,-,10639,1963,10026,consume,consume,consume,NN,consume
w946833_klc,30,18,List 93,camel,2791,-,-,12930,4404,12501,drink,drink,drink,VB,drink
w946833_klc,30,18,List 93,camel,2791,-,-,12930,4404,12501,transport,transport,transport,NN,transport
w946833_klc,30,18,List 93,camel,2791,-,-,12930,4404,12501,feed,feed,fee,NN,feed
w946833_klc,31,18,List 93,sod,2771,-,-,22173,3589,21724,turn,turn,turn,VBP,turn
w946833_klc,31,18,List 93,sod,2771,-,-,22173,3589,21724,grass,grass,grass,NN,grass
w946833_klc,31,18,List 93,sod,2771,-,-,22173,3589,21724,grind,grind,grind,NN,grind
w946833_klc,31,18,List 93,sod,2771,-,-,22173,3589,21724,garden,garden,garden,NN,garden
w946833_klc,32,18,List 93,wheat,2770,-,-,16085,2132,15513,beer,beer,beer,NN,beer
w946833_klc,32,18,List 93,wheat,2770,-,-,16085,2132,15513,barley,barley,barley,NN,barley
w946833_klc,32,18,List 93,wheat,2770,-,-,16085,2132,15513,grain,grain,grain,NN,grain
w946833_klc,32,18,List 93,wheat,2770,-,-,16085,2132,15513,bread,bread,bread,NN,bread
w946833_klc,33,18,List 93,mantelpiece,2772,-,-,18384,5724,17877,decorating,decorating,decorate,VBG,decorate
w946833_klc,33,18,List 93,mantelpiece,2772,-,-,18384,5724,17877,adorn,adorn,adorn,JJ,adorn
w946833_klc,34,18,List 93,pup,2776,-,-,8081,2165,6165,little,little,little,JJ,little
w946833_klc,34,18,List 93,pup,2776,-,-,8081,2165,6165,baby,baby,baby,NN,baby
w946833_klc,35,18,List 93,handbrake,2785,-,-,13139,2674,12720,emergency,emergency,emergency,NN,emergency
w946833_klc,35,18,List 93,handbrake,2785,-,-,13139,2674,12720,stop,stop,stop,NN,stop
w946833_klc,35,18,List 93,handbrake,2785,-,-,13139,2674,12720,halt,halt,halt,NN,halt
w947690M.A,11,13,List 88,kumquat,2619,-,-,6166,4027,5520,food,food,food,NN,food
w947690M.A,12,13,List 88,bus,2614,-,-,11310,3287,10904,automobile,automobile,automobile,NN,automobile
w947690M.A,12,13,List 88,bus,2614,-,-,11310,3287,10904,clean,clean,clean,JJ,clean
w947690M.A,12,13,List 88,bus,2614,-,-,11310,3287,10904,dishes,dishes,dish,NNS,dish
w947690M.A,13,13,List 88,stenographer,2626,-,-,11176,10039,10527,writer,writer,writer,VBP,writer
w947690M.A,14,13,List 88,bran,2641,-,-,11645,3949,10486,product,product,product,NN,product
w947690M.A,14,13,List 88,bran,2641,-,-,11645,3949,10486,wheat,wheat,wheat,NN,wheat
w947690M.A,14,13,List 88,bran,2641,-,-,11645,3949,10486,proper,proper,proper,JJ,proper
w947690M.A,14,13,List 88,bran,2641,-,-,11645,3949,10486,name,name,name,NN,name
w947690M.A,15,13,List 88,scooter,2638,-,-,26848,10564,26457,kids,kids,kid,NNS,kid
w947690M.A,15,13,List 88,scooter,2638,-,-,26848,10564,26457,toy,toy,toy,VBP,toy
w947690M.A,15,13,List 88,scooter,2638,-,-,26848,10564,26457,someone,someone,someone,NN,someone
w947690M.A,15,13,List 88,scooter,2638,-,-,26848,10564,26457,scoots,scoots,scoot,JJ,scoots
w947690M.A,16,13,List 88,ukulele,2629,-,-,12275,6747,11835,musical,musical,musical,JJ,musical
w947690M.A,16,13,List 88,ukulele,2629,-,-,12275,6747,11835,instrument,instrument,instrument,NN,instrument
w947690M.A,17,13,List 88,cornmeal,2620,-,-,14962,13134,13530,food,food,food,NN,food
w947690M.A,18,13,List 88,me,2628,-,-,10142,4329,8303,personal,personal,personal,JJ,personal
w947690M.A,18,13,List 88,me,2628,-,-,10142,4329,8303,pronoun,pronoun,pronoun,NN,pronoun
w947690M.A,19,13,List 88,bedclothes,2618,-,-,7661,3885,7077,pajamas,pajamas,pajama,NN,pajama
w947690M.A,20,13,List 88,committeewoman,2634,-,-,50440,45775,49506,stays,stays,stay,VBZ,stay
w947690M.A,20,13,List 88,committeewoman,2634,-,-,50440,45775,49506,committee,committee,committee,NN,committee
w947690M.A,21,13,List 88,spout,2624,-,-,8896,2150,6704,water,water,water,NN,water
w947690M.A,21,13,List 88,spout,2624,-,-,8896,2150,6704,speaking,speaking,speak,VBG,speak
w947690M.A,22,13,List 88,scanner,2637,-,-,7955,1919,6892,scans,scans,scan,NNS,scan
w947690M.A,22,13,List 88,scanner,2637,-,-,7955,1919,6892,stuff,stuff,stuff,JJ,stuff
w947690M.A,23,13,List 88,crossbar,2617,-,-,30143,22693,29575,goes,goes,go,VBZ,go
w947690M.A,23,13,List 88,crossbar,2617,-,-,30143,22693,29575,vehicle,vehicle,vehicle,NN,vehicle
w947690M.A,23,13,List 88,crossbar,2617,-,-,30143,22693,29575,gym,gym,gym,NN,gym
w947690M.A,24,13,List 88,balloonist,2640,-,-,6405,1879,5881,makes,makes,make,VBZ,make
w947690M.A,24,13,List 88,balloonist,2640,-,-,6405,1879,5881,balloon,balloon,balloon,NN,balloon
w947690M.A,24,13,List 88,balloonist,2640,-,-,6405,1879,5881,animals,animals,animal,NNS,animal
w947690M.A,25,13,List 88,supermarket,2613,-,-,6814,2751,6493,buy,buy,buy,VBP,buy
w947690M.A,25,13,List 88,supermarket,2613,-,-,6814,2751,6493,groceries,groceries,grocery,NNS,grocery
w947690M.A,26,13,List 88,treat,2635,-,-,10863,6871,10301,food,food,food,NN,food
w947690M.A,26,13,List 88,treat,2635,-,-,10863,6871,10301,something,something,something,NN,something
w947690M.A,26,13,List 88,treat,2635,-,-,10863,6871,10301,special,special,special,JJ,special
w947690M.A,27,13,List 88,skirt,2639,-,-,42730,10452,41803,wear,wear,wear,JJ,wear
w947690M.A,27,13,List 88,skirt,2639,-,-,42730,10452,41803,put,put,put,NN,put
w947690M.A,27,13,List 88,skirt,2639,-,-,42730,10452,41803,bed,bed,bed,VBD,bed
w947690M.A,27,13,List 88,skirt,2639,-,-,42730,10452,41803,walk,walk,walk,NN,walk
w947690M.A,27,13,List 88,skirt,2639,-,-,42730,10452,41803,beside,beside,beside,IN,beside
w947690M.A,27,13,List 88,skirt,2639,-,-,42730,10452,41803,something,something,something,NN,something
w947690M.A,28,13,List 88,Sailboat,2627,-,-,13049,5976,12498,water,water,water,NN,water
w947690M.A,28,13,List 88,Sailboat,2627,-,-,13049,5976,12498,vehicle,vehicle,vehicle,NN,vehicle
w947690M.A,29,13,List 88,donkey,2636,-,-,15382,6895,9333,idiot,idiot,idiot,NN,idiot
w947690M.A,29,13,List 88,donkey,2636,-,-,15382,6895,9333,animal,animal,animal,NN,animal
w947690M.A,30,13,List 88,wiper,2623,-,-,8349,3202,5129,blades,blades,blade,NNS,blade
w947690M.A,30,13,List 88,wiper,2623,-,-,8349,3202,5129,car,car,car,NN,car
w947690M.A,31,13,List 88,fertilizer,2616,-,-,7527,2792,6503,feeds,feeds,feed,VBZ,feed
w947690M.A,31,13,List 88,fertilizer,2616,-,-,7527,2792,6503,plants,plants,plant,NNS,plant
w947690M.A,32,13,List 88,garment,2633,-,-,3229,1416,2827,wear,wear,wear,JJ,wear
w947690M.A,33,13,List 88,attendant,2630,-,-,9279,3252,8936,person,person,person,NN,person
w947690M.A,33,13,List 88,attendant,2630,-,-,9279,3252,8936,cares,cares,care,VBZ,care
w947690M.A,33,13,List 88,attendant,2630,-,-,9279,3252,8936,others,others,other,NNS,others
w947690M.A,34,13,List 88,breakfast,2625,-,-,5818,4502,4741,eat,eat,eat,VBP,eat
w947690M.A,35,13,List 88,crib,2632,-,-,9968,3374,9573,baby,baby,baby,JJ,baby
w947690M.A,35,13,List 88,crib,2632,-,-,9968,3374,9573,sleeps,sleeps,sleep,NNS,sleep
w947690M.A,35,13,List 88,crib,2632,-,-,9968,3374,9573,live,live,live,VBP,live
w947690M.A,36,13,List 88,protractor,2615,-,-,7210,3992,6342,math,math,math,NN,math
w947690M.A,36,13,List 88,protractor,2615,-,-,7210,3992,6342,instrument,instrument,instrument,NN,instrument
w947690M.A,37,13,List 88,uniform,2621,-,-,6571,2661,6181,wear,wear,wear,IN,wear
w947690M.A,38,13,List 88,paintbrush,2631,-,-,5707,3463,5317,paint,paint,paint,NN,paint
w947690M.A,39,13,List 88,youngster,2622,-,-,5896,1924,5559,young,young,young,JJ,young
w947690M.A,39,13,List 88,youngster,2622,-,-,5896,1924,5559,child,child,child,NN,child
w947690M.A,40,13,List 88,grandfather,2612,-,-,29428,16735,23676,parents,parents,parent,NNS,parent
w947690M.A,40,13,List 88,grandfather,2612,-,-,29428,16735,23676,father,father,father,VBP,father
w950038_arr,11,18,List 68,slacks,2026,-,-,9688,4832,9285,wear,wear,wear,JJ,wear
w950038_arr,11,18,List 68,slacks,2026,-,-,9688,4832,9285,dress,dress,dress,NN,dress
w950038_arr,13,18,List 68,pig,2031,-,-,4367,3550,4017,eat,eat,eat,NN,eat
w950038_arr,14,18,List 68,staircase,2023,-,-,3800,1767,3257,walk,walk,walk,VBP,walk
w950038_arr,17,18,List 68,teaspoon,2041,-,-,3877,2079,3496,measure,measure,measure,NN,measure
w950038_arr,18,18,List 68,stoneware,2030,-,-,4797,3441,4181,wall,wall,wall,NN,wall
w950038_arr,19,18,List 68,nursery,2039,-,-,3342,2421,2960,feed,feed,fee,NN,feed
w950038_arr,20,18,List 68,wiring,2018,-,-,5516,3711,4848,lighte,lite,lite,RB,lite
w950038_arr,21,18,List 68,winch,2021,-,-,37923,3225,36249,tighten,tighten,tighten,JJ,tighten
w950038_arr,31,18,List 68,dorm,2037,-,-,2912,1799,2621,sleep,sleep,sleep,JJ,sleep
w950038_arr,33,18,List 68,sketchpad,2016,-,-,2706,1744,2455,draw,draw,draw,NN,draw
w950038_arr,34,18,List 68,questionnaire,2012,-,-,2520,1902,2225,ask,ask,ask,NN,ask
w950038_arr,35,18,List 68,whistle,2015,-,-,2783,1924,2473,call,call,call,NN,call
w950038_arr,36,18,List 68,zucchini,2027,-,-,2106,1499,1802,eat,eat,eat,NN,eat
w950038_arr,37,18,List 68,chickenfeed,2025,-,-,2995,1979,2771,feed,feed,fee,NN,feed
w950038_arr,38,18,List 68,supper,2014,-,-,4088,1804,3878,eat,eat,eat,NN,eat
w950038_arr,38,18,List 68,supper,2014,-,-,4088,1804,3878,dinner,dinner,dinner,NN,dinner
w950038_arr,39,18,List 68,button,2034,-,-,4064,2344,2903,close,close,close,RB,close
w950038_arr,40,18,List 68,stitching,2032,-,-,4708,3734,4268,make,make,make,VBP,make
w952700_ezg,11,16,List 16,rupee,481,-,-,17399,11713,15958,throw,throw,throw,VB,throw
w952700_ezg,11,16,List 16,rupee,481,-,-,17399,11713,15958,away,away,away,RP,away
w952700_ezg,12,16,List 16,paintbox,479,-,-,19171,8598,17316,step,step,step,NN,step
w952700_ezg,12,16,List 16,paintbox,479,-,-,19171,8598,17316,store,store,store,RB,store
w952700_ezg,12,16,List 16,paintbox,479,-,-,19171,8598,17316,items,items,item,NNS,item
w952700_ezg,12,16,List 16,paintbox,479,-,-,19171,8598,17316,throw,throw,throw,VBP,throw
w952700_ezg,13,16,List 16,coal,459,-,-,20530,1608,16720,burn,burn,burn,VBP,burn
w952700_ezg,13,16,List 16,coal,459,-,-,20530,1608,16720,carry,carry,carry,JJ,carry
w952700_ezg,13,16,List 16,coal,459,-,-,20530,1608,16720,crush,crush,crush,NN,crush
w952700_ezg,13,16,List 16,coal,459,-,-,20530,1608,16720,throw,throw,throw,NN,throw
w952700_ezg,14,16,List 16,policewoman,480,-,-,16441,7383,11892,use,use,use,NN,use
w952700_ezg,14,16,List 16,policewoman,480,-,-,16441,7383,11892,witness,witness,witness,NN,witness
w952700_ezg,15,16,List 16,jean,478,-,-,12433,4368,9910,put,put,put,VBD,put
w952700_ezg,15,16,List 16,jean,478,-,-,12433,4368,9910,paint,paint,paint,JJ,paint
w952700_ezg,15,16,List 16,jean,478,-,-,12433,4368,9910,wash,wash,wash,NN,wash
w952700_ezg,15,16,List 16,jean,478,-,-,12433,4368,9910,dry,dry,spin-dry,JJ,dry
w952700_ezg,16,16,List 16,mutton,475,-,-,5172,1718,3563,eat,eat,eat,NN,eat
w952700_ezg,16,16,List 16,mutton,475,-,-,5172,1718,3563,cook,cook,cook,NN,cook
w952700_ezg,17,16,List 16,raindrop,461,-,-,9078,2143,5743,catch,catch,catch,NN,catch
w952700_ezg,17,16,List 16,raindrop,461,-,-,9078,2143,5743,wipe,wipe,wipe,NN,wipe
w952700_ezg,18,16,List 16,soap,453,-,-,9465,2870,7361,use,use,use,NN,use
w952700_ezg,18,16,List 16,soap,453,-,-,9465,2870,7361,clean,clean,clean,JJ,clean
w952700_ezg,18,16,List 16,soap,453,-,-,9465,2870,7361,throw,throw,throw,NN,throw
w952700_ezg,18,16,List 16,soap,453,-,-,9465,2870,7361,smash,smash,smash,NN,smash
w952700_ezg,18,16,List 16,soap,453,-,-,9465,2870,7361,melt,melt,melt,VBD,melt
w952700_ezg,19,16,List 16,apprentice,467,-,-,9925,4274,8780,send,send,send,JJ,send
w952700_ezg,19,16,List 16,apprentice,467,-,-,9925,4274,8780,supplies,supplies,supply,NNS,supply
w952700_ezg,19,16,List 16,apprentice,467,-,-,9925,4274,8780,pay,pay,pay,VBP,pay
w952700_ezg,20,16,List 16,lip,464,-,-,9084,2242,4826,tattoo,tattoo,tattoo,NNS,tattoo
w952700_ezg,20,16,List 16,lip,464,-,-,9084,2242,4826,pierce,pierce,pierce,JJ,pierce
w952700_ezg,21,16,List 16,linen,463,-,-,8414,1693,7051,clean,clean,clean,JJ,clean
