"Submission.id","Participant.id","Status","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status"
"63b8434613b1b64ee7ff9570","574aff1b5bef980007af2745","RETURNED","2023-01-06T15:50:34.863000Z","","","2024-02-23T16:41:49.885578Z",NA,"",2452,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b8437de3f6819443159916","5ce6525a185715001708c627","TIMED-OUT","2023-01-06T15:51:38.336000Z","","","2024-02-23T16:41:50.051433Z",35686212,"",751,"36","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Unemployed (and job seeking)"
"63b843800febb4472e3fd89a","5efcca75b8abd10c16a5966b","RETURNED","2023-01-06T15:51:32.732000Z","","","2024-02-23T16:41:49.862774Z",NA,"",324,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b84380b8bfa1e8db97d96c","5f69f8a030340e0162eb8c76","RETURNED","2023-01-06T15:51:31.250000Z","","","2024-02-23T16:41:55.365403Z",NA,"",722,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b8438d3ddc4353cbff95bb","6310b940e5a073466d04381f","RETURNED","2023-01-06T15:51:48.842000Z","","","2024-02-23T16:41:50.082920Z",NA,"",448,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b843b601dc5c9132114f19","6156fe57a77ed18bda735726","RETURNED","2023-01-06T15:52:25.247000Z","","","2024-02-23T16:41:54.853199Z",NA,"",1098,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b843c307f00b7968852ea9","5c69aa58a70f0f0001606d01","APPROVED","2023-01-06T15:52:43.571000Z","2023-01-06T16:11:54.999000Z","2023-01-06T16:11:55.570000Z","2023-01-06T16:11:55.499648Z",1152,"C1MEQM55",342,"50","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b843f9215fa9c88bb86747","614991f899042a3e2582a626","RETURNED","2023-01-06T15:53:31.641000Z","","","2024-02-23T16:42:00.552414Z",NA,"",439,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b8441befe051e53ffe1e42","620298dbef1cb18a1337c37a","RETURNED","2023-01-06T15:54:07.354000Z","","","2024-02-23T16:42:00.368482Z",NA,"",720,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b85c85523308d60d2413ca","5c3d19e75f5dca00019abdbd","APPROVED","2023-01-06T17:38:17.824000Z","2023-01-06T17:58:08.846000Z","2023-01-06T17:58:09.237000Z","2023-01-06T17:58:09.173699Z",1192,"C1MEQM55",649,"37","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)"
"63b85cc9832c402ab865bcc4","62cc067014b0a89528038073","APPROVED","2023-01-06T17:39:25.412000Z","2023-01-06T17:52:11.474000Z","2023-01-06T17:52:16.144000Z","2023-01-06T17:52:17.470224Z",767,"C1MEQM55",105,"29","Female","Asian","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time"
"63b85cd3a1b01ff0a7d4f4fd","62dc3847e0742087b3033fe5","APPROVED","2023-01-06T17:39:40.740000Z","2023-01-06T17:57:23.824000Z","2023-01-06T17:57:24.222000Z","2023-01-06T17:57:24.149403Z",1064,"C1MEQM55",193,"36","Male","Black","DATA_EXPIRED","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"63b85cd536461f423bbe410b","60abf08a41dea25a8cabd82c","APPROVED","2023-01-06T17:39:36.591000Z","2023-01-06T18:09:02.735000Z","2023-01-06T18:09:03.820000Z","2023-01-06T18:09:03.756808Z",1767,"C1MEQM55",34,"22","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time"
"63b85d29c9213ab88fd7f394","62c5c766683e4c58299aa5dc","APPROVED","2023-01-06T17:41:01.996000Z","2023-01-06T17:54:33.118000Z","2023-01-06T17:54:33.505000Z","2023-01-06T17:54:33.984189Z",812,"C1MEQM55",40,"36","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","DATA_EXPIRED"
"63b864fd15ca948bbade26c9","5e2ee2dd7916f04a5362c88d","APPROVED","2023-01-06T18:14:24.957000Z","2023-01-06T18:58:40.747000Z","2023-01-06T18:58:41.240000Z","2023-01-06T18:58:41.162250Z",2656,"C1MEQM55",343,"57","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b864ff6800e954c9ff95e3","5c14e1972b16ba0001c94560","APPROVED","2023-01-06T18:14:37.541000Z","2023-01-06T18:39:08.158000Z","2023-01-06T18:39:08.663000Z","2023-01-06T18:39:08.565231Z",1471,"C1MEQM55",49,"59","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Due to start a new job within the next month"
"63b864ff893299de8765bc6b","5e7def6e3a915c48aa9d3209","APPROVED","2023-01-06T18:14:26.664000Z","2023-01-06T18:38:59.444000Z","2023-01-06T18:38:59.888000Z","2023-01-06T18:38:59.812368Z",1473,"C1MEQM55",1002,"59","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time"
"63b86500d1a0203089984943","5e8fe65e4b34ff2e1090c547","APPROVED","2023-01-06T18:14:27.712000Z","2023-01-06T18:38:15.675000Z","2023-01-06T18:38:16.167000Z","2023-01-06T18:38:16.094109Z",1428,"C1MEQM55",167,"25","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b865034d3b4d0dccabe3dd","62ea20aa13d454052ce714e1","RETURNED","2023-01-06T18:14:32.811000Z","","","2024-02-23T16:38:56.561013Z",NA,"",1009,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b865059c383af6e4cb200c","5f3d429e599d9708bd5ffb2c","APPROVED","2023-01-06T18:14:33.388000Z","2023-01-06T18:24:11.656000Z","2023-01-06T18:24:12.195000Z","2023-01-06T18:24:12.130776Z",579,"C1MEQM55",708,"41","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b8650830bbe94de703907c","612c124ca9de71dbaebdee34","APPROVED","2023-01-06T18:14:32.472000Z","2023-01-06T18:48:45.291000Z","2023-01-06T18:48:48.028000Z","2023-01-06T18:48:47.949419Z",2053,"C1MEQM55",277,"28","Female","White","Canada","Canada","Canada","English","No","Full-Time"
"63b865090f5dfcab1122ea3f","62fbd2e4a303a0c6ff0874b1","APPROVED","2023-01-06T18:14:33.614000Z","2023-01-06T18:33:23.951000Z","2023-01-06T18:33:24.448000Z","2023-01-06T18:33:24.383815Z",1131,"C1MEQM55",227,"50","Male","Mixed","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b8650a051ebf8361c51d7b","5c98310742270c0014d0287a","APPROVED","2023-01-06T18:14:34.940000Z","2023-01-06T18:52:36.223000Z","2023-01-06T18:52:38.276000Z","2023-01-06T18:52:38.195378Z",2282,"C1MEQM55",579,"20","Male","Asian","Canada","Canada","Canada","English","Yes","Other"
"63b8650b79a35a708b64fcd1","6121ef6ae0e3a6085e8fd707","REJECTED","2023-01-06T18:14:39.912000Z","2023-01-06T18:15:51.628000Z","2023-01-06T18:21:37.686000Z","2024-02-23T16:38:56.569452Z",72,"C19MMP6D",1272,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b8650db8d65f890cb8672c","602ba5af8055272f9a36e3fe","APPROVED","2023-01-06T18:14:37.142000Z","2023-01-06T18:58:45.540000Z","2023-01-06T18:58:45.942000Z","2023-01-06T18:58:45.868102Z",2649,"C1MEQM55",240,"24","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","DATA_EXPIRED"
"63b8650ea99b78f49465bc53","62e18e19076f2303d7e59e7e","APPROVED","2023-01-06T18:14:45.534000Z","2023-01-06T18:28:38.551000Z","2023-01-06T18:28:39.023000Z","2023-01-06T18:28:38.959667Z",834,"C1MEQM55",211,"28","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","No","DATA_EXPIRED"
"63b8650eab492ae1e403908a","5cc5c31a89c84a0001377a39","APPROVED","2023-01-06T18:24:12.499000Z","2023-01-06T18:43:45.820000Z","2023-01-06T18:51:27.835000Z","2023-01-06T18:43:47.444633Z",1174,"NOCODE",420,"50","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)"
"63b86510a8dfb4d83608fdb1","5ce97c72bbc8bd001b07e9bb","RETURNED","2023-01-06T18:14:42.297000Z","","","2024-02-23T16:38:56.575116Z",NA,"",2212,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b8651230bbe94de703907d","6147ba60af7aeb4cbd196caa","RETURNED","2023-01-06T18:14:42.329000Z","","","2024-02-23T16:38:56.582418Z",NA,"",261,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b8653a2f56e37fd13fd82d","54a9b72efdf99b57183eb640","APPROVED","2023-01-06T18:15:28.518000Z","2023-01-06T18:25:34.145000Z","2023-01-06T18:25:34.552000Z","2023-01-06T18:25:34.489803Z",606,"C1MEQM55",76,"34","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b8655ca8a1fdb874114eda","60dcbb9b52603d2081d2ecac","APPROVED","2023-01-06T18:16:03.079000Z","2023-01-06T18:40:14.051000Z","2023-01-06T18:40:18.609000Z","2023-01-06T18:40:19.225730Z",1451,"C1MEQM55",951,"50","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b8655da4590b06c634deb3","5b36fcdeac7a460001f8b302","RETURNED","2023-01-06T18:15:59.850000Z","","","2024-02-23T16:38:56.581674Z",NA,"",663,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b86689d4eef0e22d03905e","5ea00187a318681b9bed99dd","APPROVED","2023-01-06T18:20:59.740000Z","2023-01-06T18:39:50.371000Z","2023-01-06T18:39:50.889000Z","2023-01-06T18:39:50.832817Z",1131,"C1MEQM55",761,"58","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time"
"63b866b1de47a04d6567bff4","5e1e26bc677d6f1913ec0111","APPROVED","2023-01-06T18:21:40.256000Z","2023-01-06T19:18:50.530000Z","2023-01-06T19:18:51.305000Z","2023-01-06T19:18:51.239368Z",3431,"C1MEQM55",1340,"56","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)"
"63b8772b1860616b2e409df5","60f5a1df58e2d70959c0545f","APPROVED","2023-01-06T19:32:00.590000Z","2023-01-06T19:54:56.423000Z","2023-01-06T19:54:56.891000Z","2023-01-06T19:54:56.813773Z",1376,"C1MEQM55",205,"24","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)"
"63b877446d0ccd6cbd65bc6f","5f7a35fd77a52012998ad75f","APPROVED","2023-01-06T19:32:26.982000Z","2023-01-06T20:54:46.398000Z","2023-01-06T20:54:46.634000Z","2024-02-23T16:39:08.615486Z",4940,"Manual Completion",518,"62","Female","White","Canada","Canada","Canada","English","DATA_EXPIRED","DATA_EXPIRED"
"63b8774e94431e72a8de26b2","63b7ac1265de531f228adbe5","APPROVED","2023-01-06T19:32:37.304000Z","2023-01-06T19:52:28.498000Z","2023-01-06T19:52:29.014000Z","2023-01-06T19:52:28.922484Z",1192,"C1MEQM55",0,"26","Male","Mixed","United Kingdom","United Kingdom","United Kingdom","English","No","DATA_EXPIRED"
"63b877708beaa2e96eabab97","5d5167d1374c5d0001b56d8b","APPROVED","2023-01-06T19:33:07.757000Z","2023-01-06T19:55:48.225000Z","2023-01-06T19:55:48.644000Z","2023-01-06T19:55:48.563576Z",1361,"C1MEQM55",644,"53","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)"
"63b877927d704983373fbc20","60170c926648b891f9e5742f","APPROVED","2023-01-06T19:33:41.739000Z","2023-01-06T20:04:21.515000Z","2023-01-06T20:04:21.999000Z","2023-01-06T20:04:21.907611Z",1840,"C1MEQM55",311,"43","Female","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED"
"63b877bf32f2859a2998493c","608b3284b05e2c18ea92c745","APPROVED","2023-01-06T19:34:29.345000Z","2023-01-06T19:59:28.736000Z","2023-01-06T19:59:29.220000Z","2023-01-06T19:59:29.158198Z",1500,"C1MEQM55",0,"37","Female","Black","Bahamas","United Kingdom","Bahamas","English","Yes","Full-Time"
"63b877e099e0713036be40de","5dfe9f9e19232db3171c8341","APPROVED","2023-01-06T19:35:00.524000Z","2023-01-06T19:55:57.788000Z","2023-01-06T19:55:58.269000Z","2023-01-06T19:55:58.208154Z",1258,"C1MEQM55",80,"33","Female","White","Germany","United Kingdom","United Kingdom","English","No","Part-Time"
"63b878115dcfb3104764fcda","5ff0b69123b19b47f50c1f9f","APPROVED","2023-01-06T19:35:48.030000Z","2023-01-06T19:47:22.066000Z","2023-01-06T19:47:26.663000Z","2023-01-06T19:47:25.799333Z",695,"C1MEQM55",252,"28","Female","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED"
"63b87815f8304c0f4d98497a","5e56b022631bcb05f5a8ed44","APPROVED","2023-01-06T19:35:55.367000Z","2023-01-06T19:47:26.802000Z","2023-01-06T19:47:28.928000Z","2023-01-06T19:47:28.863389Z",692,"C1MEQM55",5,"35","Female","White","Canada","Canada","Canada","English","No","Full-Time"
"63b8781707712626aa79810f","627a949111093bf6cf062f93","APPROVED","2023-01-06T19:35:54.919000Z","2023-01-06T19:55:15.270000Z","2023-01-06T19:55:15.690000Z","2023-01-06T19:55:16.224642Z",1161,"C1MEQM55",949,"35","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"63b878250e678fc5403861c8","5d531d67c208c0000167ff54","APPROVED","2023-01-06T19:36:10.776000Z","2023-01-06T20:01:09.652000Z","2023-01-06T20:01:10.245000Z","2023-01-06T20:01:10.182208Z",1499,"C1MEQM55",476,"55","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time"
"63b8783b9f906b194c39e9f6","5e04b2156f6c63f3737380c6","APPROVED","2023-01-06T19:36:33.176000Z","2023-01-06T19:50:19.448000Z","2023-01-06T19:50:19.894000Z","2023-01-06T19:50:19.815941Z",827,"C1MEQM55",900,"45","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b87853cf44af08cf815209","596e4932afd8a4000160f690","APPROVED","2023-01-06T19:36:53.245000Z","2023-01-06T19:47:10.479000Z","2023-01-06T19:47:10.961000Z","2023-01-06T19:47:10.962405Z",618,"C1MEQM55",355,"29","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b878735dcfb3104764fce5","62e9500d5a48042efb992a4a","APPROVED","2023-01-06T19:37:25.787000Z","2023-01-06T19:51:52.163000Z","2023-01-06T19:51:52.603000Z","2023-01-06T19:51:52.523926Z",867,"C1MEQM55",128,"26","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time"
"63b8787648f9a74b471a6ac6","5fee8b9ccb76971c217213e3","APPROVED","2023-01-06T19:38:05.568000Z","2023-01-06T19:51:22.516000Z","2023-01-06T19:51:23.818000Z","2023-01-06T19:51:22.989490Z",797,"C1MEQM55",109,"27","Female","White","Canada","Canada","Canada","English","No","Full-Time"
"63b87893753d7f5c6222e9fd","60343a3b512524256280a70a","APPROVED","2023-01-06T19:37:57.570000Z","2023-01-06T19:56:31.555000Z","2023-01-06T19:56:32.224000Z","2023-01-06T19:56:32.165538Z",1114,"C1MEQM55",144,"24","Male","White","Saudi Arabia","United Kingdom","United Kingdom","English","No","Full-Time"
"63b878c5fdd3e2bd5e34dba6","6126bd1a5d4baa933ca88d37","APPROVED","2023-01-06T19:38:52.728000Z","2023-01-06T20:02:09.636000Z","2023-01-06T20:02:10.084000Z","2023-01-06T20:02:10.023450Z",1397,"C1MEQM55",56,"19","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Unemployed (and job seeking)"
"63b878c9fc5cd5bb5cd7f310","630545e599f4387aed015c7d","TIMED-OUT","2023-01-06T19:38:52.143000Z","","","2024-02-23T16:39:08.617731Z",35672417,"",34,"31","Female","Other","Iran","United Kingdom","Canada","English","DATA_EXPIRED","DATA_EXPIRED"
"63b878f8a14a50512e1a6b0c","5fa0c46d86ec53157b5a3034","RETURNED","2023-01-06T19:39:50.875000Z","","","2024-02-23T16:39:08.617473Z",NA,"",212,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b87901382036102965bca2","5c9a8b5596cb340001b72107","APPROVED","2023-01-06T19:39:49.110000Z","2023-01-06T19:53:52.527000Z","2023-01-06T19:53:52.913000Z","2023-01-06T19:53:52.858990Z",844,"C1MEQM55",157,"22","Male","Asian","Canada","Canada","Canada","English","Yes","DATA_EXPIRED"
"63b87903f301c2345cff1d19","5f0b4fa9f7e4fd4520e646a1","APPROVED","2023-01-06T19:39:51.260000Z","2023-01-06T19:55:21.442000Z","2023-01-06T19:55:22.116000Z","2023-01-06T19:55:22.042170Z",931,"C1MEQM55",196,"45","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b8790b1e07d30d3722ea32","5a585915eedc320001426e89","APPROVED","2023-01-06T19:40:01.925000Z","2023-01-06T20:02:10.510000Z","2023-01-06T20:02:10.957000Z","2023-01-06T20:02:10.879448Z",1329,"C1MEQM55",293,"54","Female","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","Full-Time"
"63b8790dc074c5fb59c51dbf","60ad6674ff744996afd1b531","APPROVED","2023-01-06T19:40:02.099000Z","2023-01-06T20:09:47.726000Z","2023-01-06T20:09:48.207000Z","2023-01-06T20:09:48.134763Z",1786,"C1MEQM55",506,"65","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Unemployed (and job seeking)"
"63b8792ab633a386b13fd86a","5f06234e59035e156f46d69a","APPROVED","2023-01-06T19:40:28.425000Z","2023-01-06T19:54:00.485000Z","2023-01-06T19:54:00.881000Z","2023-01-06T19:54:00.813188Z",813,"C1MEQM55",100,"32","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Due to start a new job within the next month"
"63b87937a83aab2ab6d7f31f","5ec6ea7f483e5c12fb265a28","APPROVED","2023-01-06T19:40:42.391000Z","2023-01-06T19:50:52.932000Z","2023-01-06T19:50:53.360000Z","2023-01-06T19:50:53.289660Z",611,"C1MEQM55",275,"23","Female","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED"
"63b87978fc5cd5bb5cd7f323","5dae162804bd9b0016966f8c","APPROVED","2023-01-06T19:41:50.465000Z","2023-01-06T19:50:57.457000Z","2023-01-06T19:50:58.181000Z","2023-01-06T19:50:58.108226Z",547,"C1MEQM55",105,"45","Female","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","Part-Time"
"63b8799016f2ed21c0fe1e2d","5aad46cf811b2000016f6f3b","APPROVED","2023-01-06T19:42:46.264000Z","2023-01-06T20:01:11.117000Z","2023-01-06T20:01:11.661000Z","2023-01-06T20:01:11.585815Z",1105,"C1MEQM55",271,"30","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)"
"63b879be2f055b53ed5670b0","5f3b14845efc2180b7600665","RETURNED","2023-01-06T19:42:57.347000Z","","","2024-02-23T16:39:08.619516Z",NA,"",440,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"63b879d4f96a202d96ababd9","5d45e85dd7d4b80015384b4e","APPROVED","2023-01-06T19:43:20.332000Z","2023-01-06T19:58:27.203000Z","2023-01-06T19:58:27.701000Z","2023-01-06T19:58:27.621279Z",907,"C1MEQM55",67,"21","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)"
"63b879dde152db1bf2d4f52e","616409d682e9fb900e9ad36f","APPROVED","2023-01-06T19:43:28.256000Z","2023-01-06T19:56:20.920000Z","2023-01-06T19:56:21.354000Z","2023-01-06T19:56:21.323648Z",773,"C1MEQM55",543,"40","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time"
"63b87a0420a600f1c8114ef0","6115eb1577250c23a5f8c561","APPROVED","2023-01-06T19:44:09.645000Z","2023-01-06T20:15:00.361000Z","2023-01-06T20:15:00.998000Z","2023-01-06T20:15:00.923307Z",1851,"C1MEQM55",114,"32","Female","White","Canada","Canada","Canada","English","No","Full-Time"
"63b87a0afdd3e2bd5e34dbc5","60fd5cc1ba2f04dafec89359","APPROVED","2023-01-06T19:44:12.797000Z","2023-01-06T19:57:09.600000Z","2023-01-06T19:57:10.056000Z","2023-01-06T19:57:10.011034Z",777,"C1MEQM55",132,"20","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time"
"63b87a2b98ae7b4f58bad858","5ea4115637284839f59110e1","APPROVED","2023-01-06T19:44:46.711000Z","2023-01-06T20:09:04.447000Z","2023-01-06T20:24:23.931000Z","2023-01-06T20:09:04.876838Z",1458,"NOCODE",616,"60","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)"
"63b87a3c74aa52d4ffc51d63","5c8ec999bb6a3c00014acf5f","APPROVED","2023-01-06T19:45:03.228000Z","2023-01-06T20:03:30.396000Z","2023-01-06T20:03:30.828000Z","2023-01-06T20:03:30.756885Z",1108,"C1MEQM55",1711,"54","Female","White","United States","United States","United States","English","No","Full-Time"
"63b87a4c47628207a6bad8cc","6102d660e2f09dd991f8a13c","APPROVED","2023-01-06T19:47:39.177000Z","2023-01-06T20:08:16.663000Z","2023-01-06T20:08:17.068000Z","2023-01-06T20:08:17.005264Z",1238,"C1MEQM55",393,"19","Female","Asian","Canada","Canada","Canada","English","Yes","Unemployed (and job seeking)"
"63b87a5e70b827c61eff9563","5b63085365bf7000014d7e22","APPROVED","2023-01-06T19:45:38.310000Z","2023-01-06T20:04:39.172000Z","2023-01-06T20:04:39.587000Z","2023-01-06T20:04:39.515990Z",1141,"C1MEQM55",276,"41","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b87a5e41bfd3224a1a6adf","61718775a3668e2707f26d98","APPROVED","2023-01-06T19:45:37.674000Z","2023-01-06T20:19:04.210000Z","2023-01-06T20:19:04.690000Z","2023-01-06T20:19:04.610948Z",2007,"C1MEQM55",456,"65","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)"
"63b87a617771f71ed8852ee9","60adfc977ae7c7221b84b736","APPROVED","2023-01-06T19:45:43.791000Z","2023-01-06T20:01:20.614000Z","2023-01-06T20:01:21.073000Z","2023-01-06T20:01:21.012060Z",937,"C1MEQM55",341,"29","Female","Black","Zimbabwe","United Kingdom","Malawi","English","DATA_EXPIRED","DATA_EXPIRED"
"63b87a698c0ad13104d4f4dd","5dfa74889a993f7c84bc2840","APPROVED","2023-01-06T19:45:48.976000Z","2023-01-06T19:58:15.673000Z","2023-01-06T19:58:16.177000Z","2023-01-06T19:58:16.111861Z",747,"C1MEQM55",467,"23","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time"
"63b87a7bd859f8628eff958b","6173d174b612db48303ee0d2","APPROVED","2023-01-06T19:47:20.458000Z","2023-01-06T20:32:19.983000Z","2023-01-06T20:32:20.756000Z","2023-01-06T20:32:20.677960Z",2700,"C1MEQM55",231,"35","Female","Black","Zimbabwe","United Kingdom","United Kingdom","English","No","Full-Time"
"63b87a7f6cbaf39c35ecfa09","615c80307b3e4558f81aa385","APPROVED","2023-01-06T19:46:10.280000Z","2023-01-06T20:18:35.770000Z","2023-01-06T20:18:37.333000Z","2023-01-06T20:18:37.246809Z",1946,"C1MEQM55",481,"34","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b87a846d6ee806d5386177","5e561d73f35a97121d3c2b67","APPROVED","2023-01-06T19:46:23.335000Z","2023-01-06T20:12:08.921000Z","2023-01-06T20:12:09.391000Z","2023-01-06T20:12:09.310813Z",1546,"C1MEQM55",83,"32","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time"
"63b87a8ba66264b750651ca8","626709eaccacabc451b6ae63","APPROVED","2023-01-06T19:46:26.784000Z","2023-01-06T20:16:33.745000Z","2023-01-06T20:16:34.157000Z","2023-01-06T20:16:34.097181Z",1807,"C1MEQM55",32,"51","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"63b87ab60e7737f8da3fd840","60743e408fd768b1a939ed4c","APPROVED","2023-01-06T19:47:05.830000Z","2023-01-06T19:55:12.909000Z","2023-01-06T19:55:13.327000Z","2023-01-06T19:55:13.236058Z",488,"C1MEQM55",507,"20","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time"
"63b87ab92d4678417597d970","62babbe941ac510ee18744ad","APPROVED","2023-01-06T19:47:08.888000Z","2023-01-06T20:07:05.194000Z","2023-01-06T20:24:23.561000Z","2023-01-06T20:07:05.640097Z",1197,"cc=C1MEQM55",122,"64","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)"
