Username,ID,Gender,Age,Education,Race,Fluent,AgeEnglish,Country,consent
5e8a5b46ec9b336fda76f6f1,1fr3e73a9i,Male,24,"High School Graduate",White,Yes,0,"United Kingdom",on
5c96bf93f6a32b0016d32f6b,wzyw28jpgk,Male,37,"Some College, no degree",White,Yes,0,Canada,on
609bea211aa125abbb0c65e1,vhte6xe9dm,Female,59,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,UK,on
5b65628dcb06ee00015f6c9c,o0gz9ryi5i,Female,37,"High School Graduate",White,Yes,0,UK,on
5e1409c2265c80a3e963e159,m2jyl0lmlm,Male,47,"Graduate degree (Masters, Doctorate, etc.)","Asian/Pacific Islander",Yes,6,Canada,on
575f387c91f8b40006c332e1,hjug38oiui,Male,33,"Some College, no degree",White,Yes,0,England,on
5b65628dcb06ee00015f6c9c,sn43kxsjl6,Female,37,"High School Graduate",White,Yes,0,UK,on
5de3c83c2033793be6591e53,cq8r0a1fm3,Male,39,"Bachelors degree",White,Yes,0,England,on
596e1edd39e9d00001b7bb98,h42frml2ok,Male,47,"Some College, no degree",White,Yes,0,England,on
5c91fad394f7e600172f9d4a,6rnk0pcon9,Female,45,"Some College, no degree",White,Yes,0,UK,on
5e81ad7cb706bb88bc5c2fc8,2tfcsdijvb,Male,34,"Bachelors degree",White,Yes,0,UK,on
5f4e22f75080c69f541d9500,gv4evc29bu,Male,33,"Graduate degree (Masters, Doctorate, etc.)","Asian/Pacific Islander",Yes,0,Canada,on
5bc08c345e8a950001892156,vcu3xmeq4o,Male,54,"Some College, no degree",White,Yes,0,"United Kingdom",on
634e1ee024f356b938137922,bxxd7d6l5z,Male,28,"Graduate degree (Masters, Doctorate, etc.)",Black,Yes,0,UK,on
