Stimuli.Cue,affordance_parsed,word,lemma,POS,School
groceries,pick up,pick,pick,VERB,UCONN
groceries,eat,eat,eat,VERB,UCONN
groceries,wear,wear,wear,VERB,UCONN
plug,put in,put,put,VERB,UCONN
plug,pull out,pull,pull,VERB,UCONN
dollhouse,build,build,build,VERB,UCONN
dollhouse,play,play,play,VERB,UCONN
ax,throw,throw,throw,VERB,UCONN
ax,cut,cut,cut,VERB,UCONN
ax,hurt,hurt,hurt,VERB,UCONN
grave,die,die,die,VERB,UCONN
grave,step,step,step,VERB,UCONN
grave,bury,bury,bury,VERB,UCONN
olive,eat,eat,eat,VERB,UCONN
olive,grow,grow,grow,VERB,UCONN
olive,cook,cook,cake,VERB,UCONN
olive,bake,bake,bake,VERB,UCONN
bike,ride,ride,ride,VERB,UCONN
bike,break,break,break,VERB,UCONN
bike,sit,sit,sit,VERB,UCONN
bike,brake,brake,brake,VERB,UCONN
bookkeeper,read,read,read,VERB,UCONN
bookkeeper,put,put,put,VERB,UCONN
bookkeeper,keep,keep,keep,VERB,UCONN
mallard,kill,kill,kill,VERB,UCONN
mallard,cook,cook,cake,VERB,UCONN
mallard,bake,bake,bake,VERB,UCONN
mallard,play,play,play,VERB,UCONN
badge,show,show,show,VERB,UCONN
badge,put on,put,put,VERB,UCONN
pillow,sleep,sleep,sleep,VERB,UCONN
pillow,wash,wash,wash,VERB,UCONN
pillow,throw,throw,throw,VERB,UCONN
pillow,fight,fight,fight,VERB,UCONN
pillow,rest,rest,rest,VERB,UCONN
copilot,help,help,help,VERB,UCONN
copilot,ride,ride,ride,VERB,UCONN
copilot,fly,fly,fly,VERB,UCONN
copilot,control,control,control,VERB,UCONN
knuckles,punch,punch,punch,VERB,UCONN
knuckles,hit,hit,hit,VERB,UCONN
knuckles,throw,throw,throw,VERB,UCONN
knuckles,wash,wash,wash,VERB,UCONN
knuckles,crack,crack,crack,VERB,UCONN
rifle,shoot,shoot,shoot,VERB,UCONN
rifle,aim,aim,aim,VERB,UCONN
cooler,cool,cool,cool,ADJ,UCONN
cooler,freshen,freshen,freshen,VERB,UCONN
cooler,carry,carry,carry,VERB,UCONN
clove,bake,bake,bake,VERB,UCONN
clove,cook,cook,cake,VERB,UCONN
clove,eat,eat,eat,VERB,UCONN
clove,season,season,season,VERB,UCONN
motorcyclist,ride,ride,ride,VERB,UCONN
motorcyclist,play,play,play,VERB,UCONN
festival,go,go,go,VERB,UCONN
festival,watch,watch,watch,VERB,UCONN
festival,play,play,play,VERB,UCONN
festival,eat,eat,eat,VERB,UCONN
festival,ride,ride,ride,VERB,UCONN
castle,see,see,see,VERB,UCONN
castle,enter,enter,enter,VERB,UCONN
shampoo,wash,wash,wash,VERB,UCONN
shampoo,moisturize,moisturize,moisturize,VERB,UCONN
shampoo,rinse,rinse,rinse,VERB,UCONN
apparel,wear,wear,wear,VERB,UCONN
apparel,wash,wash,wash,VERB,UCONN
apparel,dry,dry,dry,VERB,UCONN
ceramics,make,make,make,VERB,UCONN
ceramics,spin,spin,spin,VERB,UCONN
ceramics,paint,paint,paint,VERB,UCONN
ceramics,dry,dry,dry,VERB,UCONN
seamstress,measure,measure,measure,VERB,UCONN
seamstress,cut,cut,cut,VERB,UCONN
seamstress,hem,hem,hey,X,UCONN
container,put,put,put,VERB,UCONN
container,store,store,store,VERB,UCONN
saddlebag,carry,carry,carry,VERB,UCONN
saddlebag,store,store,store,VERB,UCONN
bluefish,swim,swim,swim,VERB,UCONN
cab,ride,ride,ride,VERB,UCONN
cab,drive,drive,drive,VERB,UCONN
cab,hail,hail,hail,VERB,UCONN
bandage,wear,wear,wear,VERB,UCONN
bandage,put on,put,put,VERB,UCONN
bandage,cover up,cover,cover,VERB,UCONN
bandage,stick,stick,stick,VERB,UCONN
casket,carry,carry,carry,VERB,UCONN
casket,die,die,die,VERB,UCONN
casket,funeral,funeral,funeral,NOUN,UCONN
casket,bury,bury,bury,VERB,UCONN
casket,hold,hold,hold,VERB,UCONN
mace,spray,spray,spray,VERB,UCONN
mace,carry,carry,carry,VERB,UCONN
mace,hold,hold,hold,VERB,UCONN
mace,use,use,use,VERB,UCONN
mace,weapon,weapon,weapon,VERB,UCONN
smooch,kiss,kiss,kiss,NOUN,UCONN
smooch,feel,feel,feel,VERB,UCONN
smooch,cuddle,cuddle,cuddle,VERB,UCONN
smooch,love,love,love,VERB,UCONN
kebab,eat,eat,eat,VERB,UCONN
kebab,grill,grill,grill,VERB,UCONN
kebab,bake,bake,bake,VERB,UCONN
kebab,mix,mix,mix,VERB,UCONN
kebab,form,form,form,VERB,UCONN
kin,family,family,family,NOUN,UCONN
kin,familiarity,familiarity,familiarity,NOUN,UCONN
kin,connections,connections,connect,VERB,UCONN
hickory,plant,plant,plant,VERB,UCONN
hickory,fuel,fuel,fuel,NOUN,UCONN
hickory,smoking,smoking,smoke,VERB,UCONN
hickory,curing,curing,cure,VERB,UCONN
hickory,seasoning,seasoning,season,VERB,UCONN
roosters,guard,guard,guard,VERB,UCONN
roosters,wake up,wake,wake,VERB,UCONN
roosters,alarm,alarm,alarm,NOUN,UCONN
roosters,alert,alert,alert,NOUN,UCONN
gardenia,anxiety,anxiety,anxiety,NOUN,UCONN
gardenia,agitation,agitation,agitage,VERB,UCONN
gardenia,warmth,warmth,warmth,NOUN,UCONN
gardenia,comfort,comfort,comfort,VERB,UCONN
gardenia,health purposes,health,health,NOUN,UCONN
gardenia,health purposes,purposes,purpose,NOUN,UCONN
submarine,boat,boat,boat,NOUN,UCONN
submarine,fishing,fishing,fish,VERB,UCONN
submarine,sightseeing,sightseeing,sightsee,VERB,UCONN
submarine,finding,finding,find,VERB,UCONN
submarine,learning,learning,learn,VERB,UCONN
submarine,examining,examining,examine,VERB,UCONN
submarine,exploring ,exploring,explore,VERB,UCONN
greenback,purchasing,purchasing,purchase,VERB,UCONN
greenback,bribing,bribing,brib,VERB,UCONN
greenback,investing,investing,invest,VERB,UCONN
greenback,giving,giving,give,VERB,UCONN
pitchfork,lift,lift,lift,VERB,UCONN
pitchfork,pitch,pitch,pitch,VERB,UCONN
pitchfork,throw,throw,throw,VERB,UCONN
pitchfork,dig,dig,dig,VERB,UCONN
pitchfork,stab,stab,stab,VERB,UCONN
meal,eat,eat,eat,VERB,UCONN
meal,feed,feed,feed,VERB,UCONN
meal,support,support,support,VERB,UCONN
sandwich,feed,feed,feed,VERB,UCONN
sandwich,divide,divide,divide,VERB,UCONN
sandwich,eat,eat,eat,VERB,UCONN
sandwich,sell,sell,sell,VERB,UCONN
sandwich,buy ,buy,buy,VERB,UCONN
homework,create,create,create,VERB,UCONN
homework,write,write,write,VERB,UCONN
homework,draw,draw,dree,VERB,UCONN
homework,explain,explain,explain,VERB,UCONN
homework,learn,learn,learn,VERB,UCONN
nightgown,sleep,sleep,sleep,VERB,UCONN
nightgown,wear,wear,wear,VERB,UCONN
nightgown,warmth,warmth,warm,VERB,UCONN
syringe,draw,draw,dree,VERB,UCONN
syringe,pick up,pick,pick,VERB,UCONN
syringe,pour out,pour,pour,VERB,UCONN
dachshund,walk,walk,walk,VERB,UCONN
dachshund,eat,eat,eat,VERB,UCONN
dachshund,bark,bark,bark,VERB,UCONN
dachshund,companionship,companionship,companionship,NOUN,UCONN
dachshund,help,help,help,VERB,UCONN
dachshund,aid,aid,aid,VERB,UCONN
dachshund,love,love,love,VERB,UCONN
juror,decide,decide,decide,VERB,UCONN
juror,listen,listen,listen,VERB,UCONN
juror,understand,understand,understand,VERB,UCONN
juror,read,read,read,VERB,UCONN
juror,talk,talk,talk,VERB,UCONN
juror,learn,learn,learn,VERB,UCONN
publisher,write,write,write,VERB,UCONN
publisher,sell,sell,sell,VERB,UCONN
publisher,read,read,read,VERB,UCONN
publisher,talk,talk,talk,VERB,UCONN
publisher,convince,convince,convince,VERB,UCONN
paint,dry,dry,dry,VERB,UCONN
paint,wet,wet,wet,VERB,UCONN
paint,color,color,color,VERB,UCONN
paint,coverup,cover,cover,VERB,UCONN
paint,cover over,cover,cover,VERB,UCONN
paint,hide,hide,hide,VERB,UCONN
asshole,learn,learn,learn,VERB,UCONN
asshole,fight,fight,fight,VERB,UCONN
asshole,argue,argue,argue,VERB,UCONN
asshole,talk,talk,talk,VERB,UCONN
asshole,walk,walk,walk,VERB,UCONN
prune,eat,eat,eat,VERB,UCONN
prune,bake,bake,bake,VERB,UCONN
prune,cook,cook,cake,VERB,UCONN
prune,sell,sell,sell,VERB,UCONN
prune,drink,drink,drink,VERB,UCONN
prune,squeeze,squeeze,squeeze,VERB,UCONN
curd,eat,eat,eat,VERB,UCONN
curd,cook,cook,cake,VERB,UCONN
curd,bake,bake,bake,VERB,UCONN
curd,sell,sell,sell,VERB,UCONN
curd,mix,mix,mix,VERB,UCONN
thermos,heat,heat,heat,VERB,UCONN
thermos,cool,cool,cool,VERB,UCONN
thermos,drink,drink,drink,VERB,UCONN
thermos,wear,wear,wear,VERB,UCONN
thermos,leave out,leave,leave,VERB,UCONN
thermos,cook,cook,cake,VERB,UCONN
mountain,block,block,block,VERB,UCONN
mountain,see,see,see,VERB,UCONN
mountain,climb,climb,climb,VERB,UCONN
floss,gaps,gaps,gap,NOUN,UCONN
floss,get stuff out,get,get,VERB,UCONN
floss,get stuff out,stuff,stuff,NOUN,UCONN
floss,clean out,clean,clean,VERB,UCONN
floss,clear,clear,clear,ADJ,UCONN
floss,divide,divide,divide,VERB,UCONN
grill,cook,cook,cake,VERB,UCONN
grill,fry,fry,fry,VERB,UCONN
grill,char,char,char,VERB,UCONN
grill,warm up,warm,warm,VERB,UCONN
grill,heat,heat,heat,VERB,UCONN
grill,burn,burn,burn,VERB,UCONN
window,see,see,see,VERB,UCONN
window,look out,look,look,VERB,UCONN
window,open,open,open,VERB,UCONN
window,close,close,close,VERB,UCONN
tourist,see,see,see,VERB,UCONN
tourist,learn,learn,learn,VERB,UCONN
tourist,ask,ask,ask,VERB,UCONN
tourist,explore,explore,explore,VERB,UCONN
tourist,understand,understand,understand,VERB,UCONN
lawn,lay,lay,lay,VERB,UCONN
lawn,clean,clean,clean,VERB,UCONN
lawn,make neat,make,make,VERB,UCONN
lawn,make neat,neat,neat,X,UCONN
lawn,trim,trim,trim,VERB,UCONN
lawn,chop,chop,chop,VERB,UCONN
lawn,grow,grow,grow,VERB,UCONN
sandpaper,smooth,smooth,smooth,VERB,UCONN
sandpaper,clear,clear,clear,VERB,UCONN
sandpaper,clear down,clear,clear,VERB,UCONN
nylon,wear,wear,wear,VERB,UCONN
nylon,cover up,cover,cover,VERB,UCONN
nylon,block,block,block,VERB,UCONN
nylon,warm,warm,warm,VERB,UCONN
nylon,comfort,comfort,comfort,VERB,UCONN
street,walking,walking,walk,VERB,UCONN
street,driving,driving,drive,VERB,UCONN
street,directions,directions,direction,NOUN,UCONN
street,biking,biking,bike,VERB,UCONN
street,travelling,traveling,travel,VERB,UCONN
volleyball,play,play,play,VERB,UCONN
volleyball,watch,watch,watch,VERB,UCONN
volleyball,practice,practice,practice,VERB,UCONN
catalogue,read,read,read,VERB,UCONN
catalogue,create,create,create,VERB,UCONN
catalogue,examine,examine,examine,VERB,UCONN
catalogue,edit,edit,edit,NOUN,UCONN
chauffeur,driving,driving,drive,VERB,UCONN
chauffeur,talking,talking,talk,VERB,UCONN
crane,moving,moving,move,VERB,UCONN
crane,constructing,constructing,construct,VERB,UCONN
crane,adjusting,adjusting,adjust,VERB,UCONN
suds,cleaning,cleaning,clean,VERB,UCONN
suds,washing,washing,wash,VERB,UCONN
pizza,eating,eating,eat,VERB,UCONN
pizza,making,making,make,NOUN,UCONN
pizza,enjoying,enjoying,enjoy,VERB,UCONN
female,pregnancy,pregnancy,pregnancy,NOUN,UCONN
female,fertility,fertility,fertility,NOUN,UCONN
tableware,eating,eating,eat,VERB,UCONN
tableware,setting,setting,set,VERB,UCONN
whiskey,drinking,drinking,drink,VERB,UCONN
whiskey,making,making,make,VERB,UCONN
whiskey,offering,offering,offer,VERB,UCONN
whiskey,mixing,mixing,mix,VERB,UCONN
nightclub,dancing,dancing,dance,VERB,UCONN
nightclub,drinking,drinking,drink,VERB,UCONN
nightclub,socializing,socializing,socialize,VERB,UCONN
grater,separating,separating,separate,VERB,UCONN
grater,creating food,creating,create,VERB,UCONN
grater,creating food,food,food,NOUN,UCONN
grater,preparing,preparing,prepare,VERB,UCONN
doorstop,opening,opening,open,NOUN,UCONN
doorstop,welcoming,welcoming,welcome,ADJ,UCONN
tartar,condiment,condiment,condiment,NOUN,UCONN
tartar,offering,offering,offer,VERB,UCONN
tartar,using,using,use,VERB,UCONN
magnolia,examining,examining,examine,VERB,UCONN
magnolia,picking,picking,pick,VERB,UCONN
magnolia,offering,offering,offer,VERB,UCONN
footwear,wearing,wearing,wear,VERB,UCONN
footwear,offering,offering,offer,VERB,UCONN
footwear,buying,buying,buy,VERB,UCONN
footwear,selling,selling,sell,VERB,UCONN
spacesuit,wearing,wearing,wear,VERB,UCONN
spacesuit,buying,buying,buy,VERB,UCONN
spacesuit,observing,observing,obserive,VERB,UCONN
spacesuit,using,using,use,VERB,UCONN
milk,drinking,drinking,drink,VERB,UCONN
milk,mixing,mixing,mix,VERB,UCONN
milk,offering,offering,offer,VERB,UCONN
milk,creating,creating,create,VERB,UCONN
milk,collecting,collecting,collect,VERB,UCONN
editor,for books,books,book,NOUN,UCONN
editor,for journals,journals,journals,NOUN,UCONN
skeleton,movement,movement,movement,NOUN,UCONN
skeleton,examination,examination,examine,VERB,UCONN
skeleton,science studies,science,science,NOUN,UCONN
skeleton,science studies,studies,study,VERB,UCONN
skeleton,stability,stability,stability,NOUN,UCONN
shopkeeper,watching,watching,watch,VERB,UCONN
shopkeeper,organizing,organizing,organize,VERB,UCONN
shopkeeper,selling,selling,sell,VERB,UCONN
medics,saving,saving,save,VERB,UCONN
medics,medicating,medicating,medicate,VERB,UCONN
medics,life-saving action,life,life,NOUN,UCONN
medics,life-saving action,saving,save,VERB,UCONN
medics,life-saving action,action,action,NOUN,UCONN
leg,walking,walking,walk,VERB,UCONN
leg,sitting,sitting,sit,VERB,UCONN
leg,moving,moving,move,VERB,UCONN
road,walking,walking,walk,VERB,UCONN
road,driving,driving,drive,VERB,UCONN
road,running,running,run,VERB,UCONN
road,biking,biking,bike,VERB,UCONN
pennant,for necklace,necklace,necklace,NOUN,UCONN
pennant,bracelet,bracelet,bracelet,NOUN,UCONN
pennant,earring,earring,earr,VERB,UCONN
pennant,decoration,decoration,decorate,VERB,UCONN
hairdo,fashion,fashion,fashion,NOUN,UCONN
hairdo,accessorizing,accessorizing,accessorize,VERB,UCONN
hairdo,creating,creating,create,VERB,UCONN
cauldron,mixing,mixing,mix,VERB,UCONN
cauldron,burning,burning,burn,VERB,UCONN
shoulder,leaning on,leaning,lean,VERB,UCONN
shoulder,raising,raising,raise,VERB,UCONN
shoulder,turning it,turning,turn,VERB,UCONN
plexiglas,bendable,bendable,bend,VERB,UCONN
plexiglas,use for safety,use,use,VERB,UCONN
plexiglas,use for safety,safety,safety,NOUN,UCONN
peg,keeping in place,keeping,keep,VERB,UCONN
peg,keeping in place,place,place,NOUN,UCONN
peg,stabilizing ,stabilizing,stabilize,VERB,UCONN
blister,peel,peel,peel,VERB,UCONN
blister,touch,touch,touch,VERB,UCONN
blister,cover up,cover,cover,VERB,UCONN
blister,take care of,take,take,VERB,UCONN
blister,take care of,care,care,VERB,UCONN
blister,pop,pop,pop,VERB,UCONN
cash,spend,spend,spend,VERB,UCONN
cash,save,save,save,VERB,UCONN
cash,collect,collect,collect,VERB,UCONN
cash,touch,touch,touch,VERB,UCONN
cash,put into atm,put,put,VERB,UCONN
cash,put into atm,atm,atm,X,UCONN
cash,put in wallet,put,put,VERB,UCONN
cash,put in wallet,wallet,wallet,NOUN,UCONN
cash,give to others,give,give,VERB,UCONN
cash,give to others,others,other,NOUN,UCONN
stepparent,love,love,love,VERB,UCONN
stepparent,listen to,listen,listen,VERB,UCONN
stepparent,make happy,make,make,VERB,UCONN
stepparent,make happy,happy,happy,ADJ,UCONN
stepparent,make laugh,make,make,VERB,UCONN
stepparent,make laugh,laugh,laugh,VERB,UCONN
stepparent,get food from,get,get,VERB,UCONN
stepparent,get food from,food,food,NOUN,UCONN
stepparent,get gifts from,get,get,VERB,UCONN
stepparent,get gifts from,gifts,gift,NOUN,UCONN
stepparent,give gifts to,give,give,VERB,UCONN
stepparent,give gifts to,gifts,gift,VERB,UCONN
stepparent,make other parent happy,make,make,VERB,UCONN
stepparent,make other parent happy,parent,parent,NOUN,UCONN
stepparent,make other parent happy,happy,happy,ADJ,UCONN
goggle,look through,look,look,VERB,UCONN
goggle,swim with,swim,swim,VERB,UCONN
goggle,do labs with,labs,lab,NOUN,UCONN
goggle,clean,clean,clean,VERB,UCONN
goggle,put on,put,put,VERB,UCONN
goggle,wear,wear,wear,VERB,UCONN
workbench,sit on,sit,sit,VERB,UCONN
workbench,work on,work,work,NOUN,UCONN
workbench,put tools on,put,put,VERB,UCONN
workbench,put tools on,tools,tool,NOUN,UCONN
workbench,make things,make,make,VERB,UCONN
workbench,make things,things,thing,NOUN,UCONN
workbench,clean,clean,clean,VERB,UCONN
workbench,rebuild,rebuild,rebuild,VERB,UCONN
buttonhole,put button through,put,put,VERB,UCONN
buttonhole,put button through,button,button,VERB,UCONN
buttonhole,touch,touch,touch,VERB,UCONN
buttonhole,put things through,put,put,VERB,UCONN
buttonhole,put things through,things,thing,NOUN,UCONN
buttonhole,keep unbuttoned,keep,keep,VERB,UCONN
buttonhole,keep unbuttoned,unbuttoned,unbutton,VERB,UCONN
reptile,run away from,run,run,VERB,UCONN
reptile,run away from,away,away,ADV,UCONN
reptile,keep as pet,keep,keep,VERB,UCONN
reptile,keep as pet,pet,pet,VERB,UCONN
reptile,take care of,take,take,VERB,UCONN
reptile,take care of,care,care,VERB,UCONN
reptile,look at,look,look,VERB,UCONN
reptile,learn about,learn,learn,VERB,UCONN
reptile,study,study,study,VERB,UCONN
timber,say when a tree is falling,say,say,VERB,UCONN
timber,say when a tree is falling,tree,tree,NOUN,UCONN
timber,say when a tree is falling,falling,fall,VERB,UCONN
timber,sing the song,sing,se,VERB,UCONN
timber,sing the song,song,song,NOUN,UCONN
Saloon,go to,go,go,VERB,UCONN
Saloon,drink in,drink,drink,VERB,UCONN
Saloon,eat in,eat,eat,VERB,UCONN
Saloon,work at,work,work,VERB,UCONN
Saloon,clean,clean,clean,VERB,UCONN
Saloon,look at,look,look,VERB,UCONN
plumber,call,call,call,VERB,UCONN
plumber,choose as career,choose,choose,VERB,UCONN
plumber,choose as career,career,career,NOUN,UCONN
plumber,fix things,fix,fix,VERB,UCONN
plumber,fix things,things,thing,NOUN,UCONN
fig,eat,eat,eat,VERB,UCONN
fig,put in other foods,put,put,VERB,UCONN
fig,put in other foods,foods,food,NOUN,UCONN
fig,harvest,harvest,harvest,VERB,UCONN
fig,look at,look,look,VERB,UCONN
fig,learn about,learn,learn,VERB,UCONN
organism,study,study,study,VERB,UCONN
organism,learn about,learn,learn,VERB,UCONN
organism,collect,collect,collect,VERB,UCONN
pipe,connect things,connect,connect,VERB,UCONN
pipe,connect things,things,thing,NOUN,UCONN
pipe,have water go through,water,water,NOUN,UCONN
pipe,have water go through,go,go,VERB,UCONN
pipe,hit people with,hit,hit,VERB,UCONN
pipe,hit people with,people,people,NOUN,UCONN
pipe,use as tool,use,use,VERB,UCONN
pipe,use as tool,tool,tool,VERB,UCONN
limes,peel,peel,peel,VERB,UCONN
limes,cut,cut,cut,VERB,UCONN
limes,juice,juice,juice,VERB,UCONN
limes,eat,eat,eat,VERB,UCONN
putty,play with,play,play,VERB,UCONN
putty,touch,touch,touch,VERB,UCONN
putty,throw,throw,throw,VERB,UCONN
cup,drink from,drink,drink,VERB,UCONN
cup,trap something,trap,trap,VERB,UCONN
cup,trap something,something,something,PRON,UCONN
cup,stack,stack,stack,VERB,UCONN
cup,play games,play,play,VERB,UCONN
cup,play games,games,game,NOUN,UCONN
cup,wash,wash,wash,VERB,UCONN
meadow,walk through,walk,walk,VERB,UCONN
meadow,look at,look,look,VERB,UCONN
meadow,take pictures of,take,take,VERB,UCONN
meadow,take pictures of,pictures,picture,NOUN,UCONN
blackheads,pop,pop,pop,VERB,UCONN
blackheads,wash,wash,wash,VERB,UCONN
blackheads,clean,clean,clean,VERB,UCONN
blackheads,get rid of,get,get,VERB,UCONN
blackheads,get rid of,rid,rid,ADJ,UCONN
antiseptics,clean,clean,clean,ADJ,UCONN
antiseptics,get rid of bacteria,get,get,VERB,UCONN
antiseptics,get rid of bacteria,rid,rid,VERB,UCONN
antiseptics,get rid of bacteria,bacteria,bacteria,NOUN,UCONN
gatekeeper,keep things away,keep,keep,VERB,UCONN
gatekeeper,keep things away,things,thing,NOUN,UCONN
gatekeeper,keep things away,away,away,ADV,UCONN
gatekeeper,be selfish,selfish,selfish,INTJ,UCONN
tubing,have fun,fun,fun,NOUN,UCONN
tubing,recreation,recreation,recreation,VERB,UCONN
tubing,entertainment,entertainment,entertainment,VERB,UCONN
glasses,see through,see,see,VERB,UCONN
glasses,clean,clean,clean,VERB,UCONN
glasses,wear when driving,wear,wear,VERB,UCONN
glasses,wear when driving,driving,drive,VERB,UCONN
poodle,have as pet,pet,pet,VERB,UCONN
poodle,groom,groom,groom,VERB,UCONN
poodle,feed,feed,feed,VERB,UCONN
poodle,walk,walk,walk,VERB,UCONN
serviceman,call for help,call,call,VERB,UCONN
serviceman,call for help,help,help,VERB,UCONN
serviceman,fix things,fix,fix,VERB,UCONN
serviceman,fix things,things,thing,NOUN,UCONN
clamp,close things,close,close,VERB,UCONN
clamp,close things,things,thing,NOUN,UCONN
clamp,hold things,hold,hold,VERB,UCONN
clamp,hold things,things,thing,NOUN,UCONN
notepaper,write on,write,write,VERB,UCONN
notepaper,crumple up,crumple,crumple,VERB,UCONN
notepaper,make paper airplane,make,make,VERB,UCONN
notepaper,make paper airplane,paper,paper,NOUN,UCONN
notepaper,make paper airplane,airplane,airplane,NOUN,UCONN
notepaper,throw,throw,throw,VERB,UCONN
notepaper,crumple,crumple,crumple,VERB,UCONN
curry,make food with,make,make,VERB,UCONN
curry,make food with,food,food,NOUN,UCONN
curry,spice things up,spice,spice,NOUN,UCONN
curry,spice things up,things,thing,NOUN,UCONN
curry,eat,eat,eat,VERB,UCONN
rye,make bread,make,make,VERB,UCONN
rye,make bread,bread,bread,NOUN,UCONN
rye,harvest,harvest,harvest,VERB,UCONN
rye,eat,eat,eat,VERB,UCONN
livestock,take care of,take,take,VERB,UCONN
livestock,take care of,care,care,VERB,UCONN
livestock,feed,feed,feed,VERB,UCONN
livestock,butcher,butcher,butcher,VERB,UCONN
livestock,put into competitions,put,put,VERB,UCONN
livestock,put into competitions,competitions,compete,VERB,UCONN
cavalryman,fight,fight,fight,NOUN,UCONN
cavalryman,protect,protect,protect,VERB,UCONN
softball,softball,softball,softball,NOUN,UCONN
softball,throwing,throwing,throw,VERB,UCONN
axes,throwing,throwing,throw,VERB,UCONN
axes,chopping,chopping,chop,VERB,UCONN
bullet,shooting,shooting,shoot,VERB,UCONN
bullet,protecting,protecting,protect,VERB,UCONN
electrocardiogram,heartbeat,heartbeat,heartbeat,X,UCONN
outhouse,peeing,peeing,pee,VERB,UCONN
outhouse,pooping,pooping,poop,VERB,UCONN
stagecoach,riding,riding,ride,VERB,UCONN
honeysuckle,sweetening,sweetening,sweeten,VERB,UCONN
stirrer,stirring,stirring,stirr,VERB,UCONN
stirrer,eating,eating,eat,VERB,UCONN
eye,seeing,seeing,see,VERB,UCONN
eye,lookinbg,looking,look,VERB,UCONN
whip,whipping,whipping,whip,VERB,UCONN
knitting,knitting,knitting,knitt,VERB,UCONN
knitting,clothing,clothing,clothing,NOUN,UCONN
tile,flooring,flooring,flooring,NOUN,UCONN
tile,decor,decor,decorate,VERB,UCONN
