Username,ID,Gender,Age,Education,Race,Fluent,AgeEnglish,Country,consent
w10135630,1uv443kd9s,Female,18,"Some College, no degree","Asian/Pacific Islander",Yes,6,"United States",on
10138605GB,qvc3xzsp9l,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w10136516_mld,3xoo1zqiaj,Female,18,"High School Graduate",Black,Yes,0,"United States",on
w10108610_ljd,behgizcr8k,Female,20,"Some College, no degree",White,Yes,3,USA,on
w10134255,jh30ss7y38,Female,18,"Some College, no degree",Other/unknown,Yes,0,"United States",on
w10085166RP,70x7wws7ws,Female,19,"Some College, no degree",White,Yes,0,USA,on
w10134960_kac,3lb0d4wz25,Female,19,"Some College, no degree",White,Yes,0,USA,on
w10134960_kac,df7ypip2od,Female,19,"Some College, no degree",White,Yes,0,USA,on
w10139268AS,uht5srg43n,Male,18,"Some College, no degree",White,Yes,0,"United States",on
w10113823_DH,kbecctixmc,Female,19,"Some College, no degree","Asian/Pacific Islander",Yes,5,"United States",on
w10030831_AS,y94tad7v06,Female,20,"High School Graduate",White,Yes,0,"United States",on
w213445ebm,o6he6vlsc8,Female,21,"Associates degree",White,Yes,0,"United States",on
w10104063_cmc,d66qjgtojl,Female,20,"High School Graduate","American Indian/Alaskan Native",Yes,0,"United States ",on
w214176_hdb,xwfji4rqo7,Female,20,"Some College, no degree",White,Yes,0,"United States",on
w10089607,ajl5el4jg5,Female,21,"Some College, no degree","Asian/Pacific Islander",Yes,0,U.S.,on
w10115532,l3v58c6vu0,Female,19,"High School Graduate",White,Yes,0,"United States",on
w686393_KML,wcl3jvkchg,Female,33,"Bachelors degree",White,Yes,0,Usa,on
w10134385JS,g5vudwkgp0,Female,19,"High School Graduate",White,Yes,0,"United States",on
w10138393,ueopi3lfsa,Female,18,"High School Graduate",White,Yes,0,Us,on
w10134385JS,njqgeu6jee,Female,19,"High School Graduate",White,Yes,0,"United States",on
w10119127_kmw,t93gte7et4,Female,21,"Some College, no degree",White,Yes,0,"United States",on
w10105965,d1419lx3or,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w10128965ER,u53isddpvd,Female,18,"Some College, no degree",White,Yes,0,"United States of America",on
w10085133_dpl,lrqci1aqj6,Male,19,"Some College, no degree",Black,Yes,0,"United States of America",on
w10134091_akl,tiklindpk5,Female,19,"Some College, no degree",White,Yes,0,"United States",on
w10121848,a8ajx83479,Female,18,"High School Graduate",White,Yes,0,"United States of America ",on
w10081549_zd,t322xi7pt6,Female,20,"Some College, no degree",Black,Yes,0,"United States",on
w10107621_ssm,0auk5ev54w,Female,19,"Some College, no degree",Black,Yes,0,"United States of America",on
10094962_mem,8fhc0rxils,Female,18,"High School Graduate",White,Yes,0,USA,on
w10096632,xe5cgj9kqt,Female,20,"Some College, no degree",Black,Yes,"since birth","United States",on
w10087684_tmb,ayht6fr4ff,Female,19,"Associates degree",White,Yes,0,"United States",on
w213552DR,so0ivto3eb,Male,23,"Associates degree",Black,Yes,0,"united states",on
w10133928,4eedbza9b6,Female,21,"High School Graduate",Black,Yes,0,"united states",on
w10114722_eng,7x60kazuks,Female,19,"Some College, no degree",White,Yes,0,"United States",on
w10011164_tal,mggj13xne9,Female,22,"Associates degree",White,Yes,0,"United States ",on
w218848,6u3i1zds4g,Female,21,"Some College, no degree",White,Yes,0,"United States",on
w10130203_sbv,0k921cooy9,Female,20,"Associates degree",Other/unknown,Yes,0,"United States",on
w10132516JAG,lfbhteyp2h,Female,18,"Some College, no degree",White,Yes,0,USA,on
w10079390MW,u7wek7fux8,Other,19,"Some College, no degree",White,Yes,0,"United States",on
w10048138_mts,91odelfdx0,Female,21,"Some College, no degree",Black,Yes,0,"United States",on
w213552,22ayzjc67q,Male,23,"Associates degree",Black,Yes,0,"United States of America",on
w213552DR,rpgypn1dyh,Male,23,"Associates degree",Black,Yes,0,"United States",on
w10090639_amw,zdspl62g0k,Female,19,"High School Graduate",Black,Yes,0,"United States",on
w10090639,jejj69ubp2,Female,19,"High School Graduate",Black,Yes,0,"United States",on
w10095068,6cai2db2iz,Female,20,"Some College, no degree",White,Yes,0,"United States ",on
