Username,ID,Gender,Age,Education,Race,Fluent,AgeEnglish,Country,consent
w10128549LP,b99i8c6wx4,Female,18,"Some College, no degree",Asian/Pacific Islander,Yes,0,United States of America,on
w10128864DT,sqy0qnafj5,Female,19,High School Graduate,Black,Yes,0,US,on
w10137825LH,4860z0et4c,Female,19,"Some College, no degree",White,Yes,0,United States,on
w10162630_CAG,wwguy4vtcl,Male,19,High School Graduate,White,Yes,0,united states,on
w10098434SRM,d2bbz51t5s,Female,20,"Some College, no degree",White,Yes,0,United States,on
w10132763akp,abd8vwlwnl,Female,18,"Some College, no degree",White,Yes,0,United States,on
W10080559_SS,vkt13p1w0t,Female,18,"Some College, no degree",Black,Yes,0,United States of America,on
w10126626SG,v93fk4okcv,Female,18,High School Graduate,Black,Yes,0,United States,on
w10140518JF,k80dtaodyu,Male,19,"Some College, no degree",Black,Yes,0,United States,on
w10144355_HBL,11exs76qr3,Male,19,High School Graduate,White,Yes,0,United States,on
w10128714_RCH,lgj4tvo4wl,Female,18,High School Graduate,White,Yes,0,United States,on
10131468,810bl92o7a,Female,18,High School Graduate,Black,Yes,0,United States,on
w10131475MNC,c6rmo1vkde,Female,19,High School Graduate,White,Yes,0,United States,on
w10138845,erti228eix,Female,19,High School Graduate,Black,Yes,0,United States,on
w10114331_mf,9c6r9pqwg1,Female,18,High School Graduate,White,Yes,0,United States,on
w10131475-MNC,2kehw03l8n,Female,19,High School Graduate,Black,Yes,0,United States,on
w10058144_CR,aolii8hvj5,Male,21,High School Graduate,Black,Yes,0,United States of America,on
w10034926_GARC,us3zgj4lqi,Male,21,Associates degree,Other/unknown,Yes,7,United States,on
w10083877_dzw,fcgs41xweg,Male,21,"Some College, no degree",White,Yes,0,United States,on
w10143036_tke,jvtn8kfjzq,Female,20,High School Graduate,Asian/Pacific Islander,Yes,6,Bangladesh,on
w10118390Eh,g98b9bcu17,Female,18,"Some College, no degree",White,Yes,0,united states of america,on
W10137783_ppl,q2z3bd754u,Female,19,"Some College, no degree",White,Yes,0,USA,on
w10157043FM,gqsstd5zx4,Female,28,Associates degree,Black,Yes,0,United States,on
BAB,r22g8h97y5,Female,23,High School Graduate,Black,Yes,1,United States,on
JDR,f7t6cibdy6,Female,19,"Some College, no degree",Black,Yes,0,United States,on
10112107jf,btfloxnp3x,Female,20,"Some College, no degree",White,Yes,0,USA,on
1006869SJ,pjqehj26g0,Female,21,"Some College, no degree",Other/unknown,Yes,0,United States,on
10067639AS,ie5duiyf0v,Female,21,Associates degree,White,Yes,0,United States,on
10028531JS,c3f2vjw02z,Female,23,Associates degree,Black,Yes,0,United States,on
W993635_KG,muz5obvs73,Female,22,Associates degree,Black,Yes,0,US,on
w10089607VHN,ffzk3652y5,Female,21,High School Graduate,Asian/Pacific Islander,Yes,0,USA,on
W10064528_NE,r4qqxgf0ds,Male,20,"Some College, no degree",White,Yes,0,United States,on
w10143061_CSD,sasvleq0jf,Female,18,"Some College, no degree",Black,Yes,0,United States,on
w10038135km,0y7c6jsmvi,Female,21,Bachelors degree,Black,Yes,0,United States,on
W968289_BC,wbsr9gnczt,Female,39,"Some College, no degree",White,Yes,0,United State,on
W10085218_KGC,7hmpvdru2b,Female,20,Associates degree,White,Yes,0,United States,on
w10132172HM,lg9so7wz0m,Other,19,"Some College, no degree",White,Yes,0,United States of America ,on
w10147992_scm,2w16hx8acw,Female,18,High School Graduate,White,Yes,0,United States,on
10064738KL,05nfrqosz9,Female,21,Associates degree,White,Yes,0,The United States of AmericA,on
w10147480,xgnj0gth2n,Female,20,Associates degree,White,Yes,0,United States of America,on
W10145761,ppm30dcs3g,Male,19,High School Graduate,Black,Yes,0,Uniyed states,on
w879554_rb,lninlntd9r,Female,25,Associates degree,Black,Yes,0,United States,on
w10099139_ANB,r0ay5bbv9u,Female,19,High School Graduate,Black,Yes,0,United States,on
w10156002KD,oaldajh01k,Female,34,Associates degree,White,Yes,0,USA,on
w10148181,v2ljlq0rt8,Female,21,Associates degree,White,Yes,0,United States,on
W10088621_rjp,d3erxwzjem,Female,20,"Some College, no degree",Black,Yes,0,United States,on
W10168870_ams,c25e83bv2y,Female,21,Associates degree,White,Yes,0,United States,on
w941722JA,80qpgev0gz,Male,55,Bachelors degree,Black,Yes,1,United States,on
w10086581AM,muuhlkp2fr,Female,20,"Some College, no degree",White,Yes,0,United States,on
w10066174,qro8peycst,Male,21,High School Graduate,Black,Yes,0,United States,on
TC10008919,35vbrrtow0,Female,27,Associates degree,Other/unknown,Yes,5,United States,on
w10042098_MH,lovc13kgr9,Female,20,Some High School,Black,Yes,0,United States,on
W10143061_cd,2pdofcyysk,Female,18,"Some College, no degree",Black,Yes,0,United States,on
w10059219_lar,v5sfigazqt,Female,20,Associates degree,White,Yes,0,US,on
w10133524ACB,exr4rl6cn1,Male,18,High School Graduate,White,Yes,0,United States,on
W10068057_BVW,kruiamh22o,Female,20,"Some College, no degree",White,Yes,0,United States,on
W10132950_cam,rt1q221lls,Female,18,"Some College, no degree",White,Yes,0,United States,on
w10048508zh,uv63i5y7lt,Female,21,High School Graduate,Other/unknown,Yes,0,USA,on
w10126426_alk,chv4why6s4,Female,18,"Some College, no degree",Black,Yes,0,United States,on
w10140480CB,8mrhsv4qg2,Female,21,"Some College, no degree",White,Yes,0,Jackson,on
w10140480_cb,fo3tqnx638,Female,21,"Some College, no degree",White,Yes,0,Jackson,on
MakaylaTemple,4xnhqzv5jb,Female,21,Bachelors degree,White,Yes,0,The United States,on
W695191_tns,8vuabkkn3p,Female,35,Associates degree,Black,Yes,3,United States,on
w10051017_dg,i352v99wgc,Female,22,"Some College, no degree",Black,Yes,0,United States,on
w10141631,hhxhufai5h,Female,16,High School Graduate,Black,Yes,0,USA,on
w10133025,8vi6224edw,Male,20,"Some College, no degree",White,Yes,0,United States,on
w10065084sw,ol18vty2id,Female,21,"Some College, no degree",White,Yes,0,usa,on
W909000_ebm,9ewfw9q5ak,Female,28,Associates degree,White,Yes,0,United States,on
w10048534_slb,qiye3f9v1d,Female,22,"Some College, no degree",White,Yes,0,United States,on
w10048731_aj,34h8mynlux,Female,21,Associates degree,Black,Yes,0,USA,on
w10106975_mm,dmjf3tiv6b,Female,19,"Some College, no degree",White,Yes,0,United States,on
w10070122_LMT,lsnyw1w9ss,Female,20,"Some College, no degree",White,Yes,0,United States,on
w10137063_IGT,mx0vlawn51,Female,19,"Some College, no degree",White,Yes,0,united states of america,on
W10094449_IA,e42ww29sva,Female,19,High School Graduate,Black,Yes,0,United States,on
W10042654_kw,n0b3pkoytm,Female,19,Associates degree,White,Yes,0,US,on
W963035ME,kucmcbk59l,Female,24,Associates degree,White,Yes,0,United States,on
10151487MRR,dxzpzofk2h,Female,19,Associates degree,White,Yes,0,UNITED STATES,on
w10105013MadisonUlmer,ehwi22kf2y,Female,21,Associates degree,Black,Yes,3,United States,on
w10127202,kbcn476d91,Female,30,Associates degree,Other/unknown,Yes,14,United States,on
w10041242_mlg,50sr433ubz,Female,21,Associates degree,White,Yes,0,US,on
w10067389_sp,03j0por4z8,Female,21,"Some College, no degree",White,Yes,0,United States,on
W10142762_kfn,vnhprabrz2,Female,18,"Some College, no degree",Asian/Pacific Islander,Yes,0,USA,on
w10167751_slc,bphczwug0a,Female,21,Associates degree,Black,Yes,0,united states,on
W10045969_BMR,6022w8727w,Female,21,"Some College, no degree",White,Yes,0,United States,on
W10103417_VRS,b1o555nhcy,Other,20,"Some College, no degree",White,Yes,0,United States of America,on
10136134MC,lfa8b0mzfw,Female,19,Associates degree,White,Yes,0,United States,on
w10105780_AJ,x7zxuuqz05,Female,44,Associates degree,White,Yes,0,United States,on
10109717DF,94stehbd5u,Female,20,"Some College, no degree",White,Yes,0,United States,on
10106512gs,mwalcqqje2,Male,24,"Some College, no degree",White,Yes,0,United States,on
W10090639_amw,vcmrjvi8l4,Female,19,High School Graduate,Black,Yes,0,United States,on
W10099533_jah,xjb169dc22,Female,19,"Some College, no degree",Black,Yes,0,United States,on
w10087337KN,pphey8eaga,Female,19,High School Graduate,Asian/Pacific Islander,Yes,5,United States,on
w10132581JH,uy9ex6yj2c,Male,19,High School Graduate,Black,Yes,0,United States,on
w10138758RD,5eovnx8fq9,Male,18,High School Graduate,White,Yes,0,United States,on
w10107273,grfj48ysgo,Female,19,High School Graduate,Black,Yes,0,United States,on
w10166949_dea,i86rlc3740,Female,21,Associates degree,White,Yes,0,u.s.a,on
w10054556_jpl,pklkohzaga,Male,20,Associates degree,White,Yes,0,United States of America,on
W10043530_kap,tjoxhxkzj5,Female,22,"Some College, no degree",White,Yes,0,USA,on
W10113249_maw,1noxy2v880,Female,20,"Some College, no degree",White,Yes,0,United States,on
w10143398_abc,z8j1mvbdhl,Female,18,"Some College, no degree",Other/unknown,Yes,0,United States,on
W10115651,xrvouco1jy,Male,19,High School Graduate,Black,Yes,0,United States,on
W10135452_SB,34td6giuvt,Female,19,High School Graduate,White,Yes,0,United States of America,on
w821455_ag,uhmk6al9aa,Female,30,Associates degree,White,Yes,0,United States of America,on
w10102612_AC,2s8p9xj57m,Female,20,"Some College, no degree",Black,Yes,0,United States,on
w10084423_JCS,1ccfp0bgsy,Female,21,"Some College, no degree",White,Yes,0,USA,on
10125281KT,zi52hjzmn6,Female,19,Associates degree,Black,Yes,0,United States,on
w10115375AG,8qyboay5f0,Female,19,"Some College, no degree",White,Yes,0,United States,on
W10148866_ZT,e9vungff69,Female,19,High School Graduate,Black,Yes,1,United States,on
10141343JLH,jzln9dud19,Male,30,Associates degree,White,Yes,0,USA,on
W10168496_hah,8tdh6owpxv,Female,23,"Some College, no degree",White,Yes,0,United States,on
W917941DV,ksg5sg4a9h,Female,28,"Some College, no degree",Black,Yes,0,United States,on
w10008135MD,gk65tf3f04,Female,22,High School Graduate,Black,Yes,0,United States,on
w10119913_ldt,q8r1jy1uhs,Female,20,Bachelors degree,Black,Yes,0,United States,on
10161832jc,jwmk3v4qwi,Female,19,"Some College, no degree",Other/unknown,Yes,2,United States,on
