Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group,
60eeb9d36a7364ce4723b8bd,hairline,put it into a centre part,part,part,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,hairline,wear your hair all over your face,wear,wear,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,hairline,wear your hair all over your face,hair,hair,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,hairline,wear your hair all over your face,face,face,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,hairline,get hairline implants,get,get,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,hairline,get hairline implants,hairline,hairline,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,hairline,get hairline implants,implants,implant,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,liquor,drink it,drink,drink,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,liquor,set it on fire,set,set,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,liquor,set it on fire,fire,fire,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,liquor,make cocktails,make,make,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,liquor,make cocktails,cocktails,cocktail,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,liquor,clean things with it,clean,clean,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,liquor,clean things with it,things,thing,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,liquor,get drunk,get,get,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,liquor,get drunk,drunk,drunk,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,strings,tie up somebody,tie,tie,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,strings,tie up somebody,somebody,somebody,PRON,Prolific,
60eeb9d36a7364ce4723b8bd,strings,string a guitar,string,str,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,strings,string a guitar,guitar,guitar,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,strings,secure loose objects,secure,secure,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,strings,secure loose objects,loose,loose,ADV,Prolific,
60eeb9d36a7364ce4723b8bd,strings,secure loose objects,objects,object,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,strings,make sewing piping,make,make,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,strings,make sewing piping,sewing,sew,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,strings,make sewing piping,piping,piping,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,stilt,walk around on it,walk,walk,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,stilt,walk around on it,around,around,ADV,Prolific,
60eeb9d36a7364ce4723b8bd,cat,love it,love,love,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,cat,pet it,pet,pet,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,cat,talk to it,talk,talk,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,cat,sing to it,sing,se,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,cat,take it to the vet,take,take,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,cat,take it to the vet,vet,vet,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,cat,brush it,brush,brush,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,cat,love it somemore,love,love,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,cat,give it a nice bed pick it up,give,give,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,cat,give it a nice bed pick it up,nice,nice,ADJ,Prolific,
60eeb9d36a7364ce4723b8bd,cat,give it a nice bed pick it up,bed,bed,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,cat,give it a nice bed pick it up,pick,pick,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,sleep in it,sleep,sleep,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,book a room,book,book,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,book a room,room,room,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,enjoy the facilities,enjoy,enjoy,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,enjoy the facilities,facilities,facilities,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,use the executive lounge,use,use,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,use the executive lounge,executive,executive,ADJ,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,use the executive lounge,lounge,lounge,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,eat at a restaurant,eat,eat,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,eat at a restaurant,restaurant,restaurant,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,enjoy the view,enjoy,enjoy,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,enjoy the view,view,view,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,use room service,use,use,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,hotel,use room service,room,room service,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,tool,hammer a nail into a wall,hammer,hammer,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,tool,hammer a nail into a wall,nail,nail,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,tool,hammer a nail into a wall,wall,wall,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,tool,screw something into wood,screw,screw,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,tool,screw something into wood,something,something,PRON,Prolific,
60eeb9d36a7364ce4723b8bd,tool,screw something into wood,wood,wood,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,tool,make a shelf,make,make,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,tool,make a shelf,shelf,shelf,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,tool,make a dolls house,make,make,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,tool,make a dolls house,dolls,doll,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,tool,make a dolls house,house,house,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,tool,use a power tool,use,use,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,tool,use a power tool,power,power,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,tool,use a power tool,tool,tool,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,keep an eye on your prisoners,keep,keep,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,keep an eye on your prisoners,eye,eye,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,keep an eye on your prisoners,prisoners,prisoner,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,check all the cars coming in and out,check,check,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,check all the cars coming in and out,cars,cars,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,check all the cars coming in and out,coming,come,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,check out for invaders,check,check,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,check out for invaders,invaders,invade,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,check for escapees and use binoculars to check all is well,check,check,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,check for escapees and use binoculars to check all is well,escapees,escape,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,check for escapees and use binoculars to check all is well,use,use,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,check for escapees and use binoculars to check all is well,binoculars,binocular,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,check for escapees and use binoculars to check all is well,check,check,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,guardhouse,check for escapees and use binoculars to check all is well,well,well,INTJ,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use it to wait for hours outside the hospital,use,use,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use it to wait for hours outside the hospital,wait,wait,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use it to wait for hours outside the hospital,hours,hour,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use it to wait for hours outside the hospital,outside,outside,ADV,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use it to wait for hours outside the hospital,hospital,hospital,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use all it's facilities as you are slowly dying. use the oxygen mask,use,use,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use all it's facilities as you are slowly dying. use the oxygen mask,facilities,facilities,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use all it's facilities as you are slowly dying. use the oxygen mask,slowly,slowly,ADV,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use all it's facilities as you are slowly dying. use the oxygen mask,dying,die,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use all it's facilities as you are slowly dying. use the oxygen mask,use,use,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use all it's facilities as you are slowly dying. use the oxygen mask,oxygen,oxygen,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,use all it's facilities as you are slowly dying. use the oxygen mask,mask,mask,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,get an ecg done,get,get,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,ambulance,get an ecg done,done,done,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,bourbon,drink it neat,drink,drink,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,bourbon,drink it neat,neat,neat,X,Prolific,
60eeb9d36a7364ce4723b8bd,bourbon,drink it on the rocks,drink,drink,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,bourbon,drink it on the rocks,rocks,rock,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,bourbon,store it in barrels,store,store,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,bourbon,store it in barrels,barrels,barrels,NOUN,Prolific,
60eeb9d36a7364ce4723b8bd,footboard,fit it in,fit,fit,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,footboard,give it a kick closed,give,give,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,footboard,give it a kick closed,kick,kick,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,footboard,give it a kick closed,closed,close,ADJ,Prolific,
60eeb9d36a7364ce4723b8bd,footboard,bang some nails in,bang,bang,VERB,Prolific,
60eeb9d36a7364ce4723b8bd,footboard,bang some nails in,nails,nails,NOUN,Prolific,
623499c1de37d4c70abc20e7,latrine,toilet,toilet,toilet,VERB,Prolific,
623499c1de37d4c70abc20e7,latrine,sitting on,sitting,sit,VERB,Prolific,
623499c1de37d4c70abc20e7,latrine,standing in front of,standing,stand,VERB,Prolific,
623499c1de37d4c70abc20e7,latrine,standing in front of,front,front,ADJ,Prolific,
623499c1de37d4c70abc20e7,finger,pushing,pushing,push,VERB,Prolific,
623499c1de37d4c70abc20e7,finger,pointing,pointing,point,VERB,Prolific,
623499c1de37d4c70abc20e7,finger,pressing,pressing,press,VERB,Prolific,
623499c1de37d4c70abc20e7,finger,swearing,swearing,swear,VERB,Prolific,
623499c1de37d4c70abc20e7,lady,talking to,talking,talk,VERB,Prolific,
623499c1de37d4c70abc20e7,lawyer,divorce,divorce,divorce,VERB,Prolific,
623499c1de37d4c70abc20e7,lawyer,conveyancing,conveyancing,conveyance,NOUN,Prolific,
623499c1de37d4c70abc20e7,lawyer,defence,defend,defense,VERB,Prolific,
623499c1de37d4c70abc20e7,lawyer,prosecuting,prosecuting,prosecut,VERB,Prolific,
623499c1de37d4c70abc20e7,gavel,banging,banging,bang,VERB,Prolific,
623499c1de37d4c70abc20e7,neckwear,tying,tying,tie,VERB,Prolific,
623499c1de37d4c70abc20e7,neckwear,wearing,wearing,wear,VERB,Prolific,
623499c1de37d4c70abc20e7,thumb,pushing,pushing,push,VERB,Prolific,
623499c1de37d4c70abc20e7,thumb,pressing,pressing,press,NOUN,Prolific,
623499c1de37d4c70abc20e7,thumb,sucking,sucking,suck,VERB,Prolific,
623499c1de37d4c70abc20e7,wounds,showing off,showing,show,VERB,Prolific,
623499c1de37d4c70abc20e7,Leaf,sweeping,sweeping,sweep,VERB,Prolific,
623499c1de37d4c70abc20e7,Leaf,driving,driving,drive,VERB,Prolific,
623499c1de37d4c70abc20e7,Leaf,artwork,artwork,artwork,NOUN,Prolific,
623499c1de37d4c70abc20e7,Leaf,kicking,kicking,kick,VERB,Prolific,
623499c1de37d4c70abc20e7,maple,syrup,syrup,syrup,NOUN,Prolific,
623499c1de37d4c70abc20e7,doghouse,keeping a dog in,keeping,keep,VERB,Prolific,
623499c1de37d4c70abc20e7,doghouse,keeping a dog in,dog,dog,NOUN,Prolific,
623499c1de37d4c70abc20e7,pushcart,pushing,pushing,push,VERB,Prolific,
623499c1de37d4c70abc20e7,pushcart,keeping things in,keeping,keep,VERB,Prolific,
623499c1de37d4c70abc20e7,pushcart,keeping things in,things,thing,NOUN,Prolific,
623499c1de37d4c70abc20e7,abdomen,holding your body together,holding,hold,NOUN,Prolific,
623499c1de37d4c70abc20e7,abdomen,holding your body together,body,body,NOUN,Prolific,
623499c1de37d4c70abc20e7,abdomen,holding your body together,together,together,ADV,Prolific,
623499c1de37d4c70abc20e7,eyedrop,cleaning eye,cleaning,clean,VERB,Prolific,
623499c1de37d4c70abc20e7,eyedrop,cleaning eye,eye,eye,NOUN,Prolific,
623499c1de37d4c70abc20e7,sneaker,wearing,wearing,wear,VERB,Prolific,
623499c1de37d4c70abc20e7,pillowcase,on a pillow,pillow,pillow,NOUN,Prolific,
623499c1de37d4c70abc20e7,pillowcase,sleeping on,sleeping,sleep,VERB,Prolific,
623499c1de37d4c70abc20e7,pillowcase,put christmas presents on,put,put,VERB,Prolific,
623499c1de37d4c70abc20e7,pillowcase,put christmas presents on,presents,present,NOUN,Prolific,
623499c1de37d4c70abc20e7,fixture,hanging a picture,hanging,hang,VERB,Prolific,
623499c1de37d4c70abc20e7,fixture,hanging a picture,picture,picture,NOUN,Prolific,
623499c1de37d4c70abc20e7,tugboat,as a barge,barge,barge,NOUN,Prolific,
623499c1de37d4c70abc20e7,staff,holding,holding,hold,VERB,Prolific,
623499c1de37d4c70abc20e7,staff,running a business,running,run,VERB,Prolific,
623499c1de37d4c70abc20e7,staff,running a business,business,business,NOUN,Prolific,
623499c1de37d4c70abc20e7,absinthe,cocktails,cocktails,cocktail,NOUN,Prolific,
623499c1de37d4c70abc20e7,soles,boots or shoes,boots,boot,NOUN,Prolific,
623499c1de37d4c70abc20e7,soles,boots or shoes,shoes,shoe,VERB,Prolific,
623499c1de37d4c70abc20e7,boathouse,keeping a boat in,keeping,keep,VERB,Prolific,
623499c1de37d4c70abc20e7,boathouse,keeping a boat in,boat,boat,NOUN,Prolific,
623499c1de37d4c70abc20e7,scissor,cutting ,cutting,cut,VERB,Prolific,
623499c1de37d4c70abc20e7,stomp,show anger,show,show,VERB,Prolific,
623499c1de37d4c70abc20e7,stomp,show anger,anger,anger,NOUN,Prolific,
623499c1de37d4c70abc20e7,stomp,attract attention,attract,attract,AUX,Prolific,
623499c1de37d4c70abc20e7,stomp,attract attention,attention,attention,VERB,Prolific,
623499c1de37d4c70abc20e7,stomp,kill insect,kill,kill,VERB,Prolific,
623499c1de37d4c70abc20e7,stomp,kill insect,insect,insect,ADJ,Prolific,
623499c1de37d4c70abc20e7,stomp,scare predators,scare,scare,VERB,Prolific,
623499c1de37d4c70abc20e7,stomp,scare predators,predators,predator,NOUN,Prolific,
623499c1de37d4c70abc20e7,opium,getting high,getting,get,VERB,Prolific,
623499c1de37d4c70abc20e7,opium,getting high,high,high,INTJ,Prolific,
623499c1de37d4c70abc20e7,Food,eating,eating,eat,VERB,Prolific,
623499c1de37d4c70abc20e7,washstand,holding water,holding,hold,VERB,Prolific,
623499c1de37d4c70abc20e7,washstand,holding water,water,water,NOUN,Prolific,
623499c1de37d4c70abc20e7,sweetener,tea,tea,tea,NOUN,Prolific,
623499c1de37d4c70abc20e7,sweetener,coffee,coffee,coffee,NOUN,Prolific,
623499c1de37d4c70abc20e7,sweetener,cereal,cereal,cereal,NOUN,Prolific,
623499c1de37d4c70abc20e7,sweetener,cooking,cooking,cook,VERB,Prolific,
623499c1de37d4c70abc20e7,icing,cake,cake,cake,NOUN,Prolific,
623499c1de37d4c70abc20e7,icing,cupcake,cupcake,cupcake,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,chihuahua,playing with,playing,play,VERB,Prolific,
62d2c9d825a0449c13aa42cc,chihuahua,petting,petting,pet,VERB,Prolific,
62d2c9d825a0449c13aa42cc,chihuahua,scratching,scratching,scratch,VERB,Prolific,
62d2c9d825a0449c13aa42cc,chihuahua,hugging,hugging,hug,VERB,Prolific,
62d2c9d825a0449c13aa42cc,chalet,to live in,live,live,VERB,Prolific,
62d2c9d825a0449c13aa42cc,chalet,to party in,party,party,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,chalet,sleeping,sleeping,sleep,VERB,Prolific,
62d2c9d825a0449c13aa42cc,potboiler,to watch,watch,watch,VERB,Prolific,
62d2c9d825a0449c13aa42cc,potboiler,to laugh at,laugh,laugh,VERB,Prolific,
62d2c9d825a0449c13aa42cc,fingertip,to point with,point,point,VERB,Prolific,
62d2c9d825a0449c13aa42cc,fingertip,tapping someone,tapping,tap,VERB,Prolific,
62d2c9d825a0449c13aa42cc,fingertip,tapping someone,someone,someone,PRON,Prolific,
62d2c9d825a0449c13aa42cc,fingertip,drawing in the air,drawing,drawe,VERB,Prolific,
62d2c9d825a0449c13aa42cc,fingertip,drawing in the air,air,air,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,pond,to throw bread into,throw,throw,VERB,Prolific,
62d2c9d825a0449c13aa42cc,pond,to throw bread into,bread,bread,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,pond,to look at,look,look,VERB,Prolific,
62d2c9d825a0449c13aa42cc,pond,to swim in,swim,swim,VERB,Prolific,
62d2c9d825a0449c13aa42cc,nettle,to hurt someone with,hurt,hurt,VERB,Prolific,
62d2c9d825a0449c13aa42cc,nettle,to hurt someone with,someone,someone,PRON,Prolific,
62d2c9d825a0449c13aa42cc,item,to do anything with,anything,anything,PRON,Prolific,
62d2c9d825a0449c13aa42cc,item,to make your life easier,make,make,VERB,Prolific,
62d2c9d825a0449c13aa42cc,item,to make your life easier,life,life,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,item,to make your life easier,easier,easier,ADJ,Prolific,
62d2c9d825a0449c13aa42cc,earmuff,to block out noises,block,block,VERB,Prolific,
62d2c9d825a0449c13aa42cc,earmuff,to block out noises,noises,noise,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,earmuff,to sleep with,sleep,sleep,VERB,Prolific,
62d2c9d825a0449c13aa42cc,crewman,to help with work,help,help,VERB,Prolific,
62d2c9d825a0449c13aa42cc,crewman,to help with work,work,work,VERB,Prolific,
62d2c9d825a0449c13aa42cc,crewman,to fix something,fix,fix,VERB,Prolific,
62d2c9d825a0449c13aa42cc,crewman,to fix something,something,something,PRON,Prolific,
62d2c9d825a0449c13aa42cc,crewman,to build something,build,build,VERB,Prolific,
62d2c9d825a0449c13aa42cc,crewman,to build something,something,something,PRON,Prolific,
62d2c9d825a0449c13aa42cc,mask,to cover your face,cover,cover,VERB,Prolific,
62d2c9d825a0449c13aa42cc,mask,to cover your face,face,face,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,mask,to keep you warm,keep,keep,VERB,Prolific,
62d2c9d825a0449c13aa42cc,mask,to keep you warm,warm,warm,VERB,Prolific,
62d2c9d825a0449c13aa42cc,igloo,to live in,live,live,VERB,Prolific,
62d2c9d825a0449c13aa42cc,igloo,fishing in,fishing,fish,VERB,Prolific,
62d2c9d825a0449c13aa42cc,tearoom,to relax,relax,relax,VERB,Prolific,
62d2c9d825a0449c13aa42cc,tearoom,to drink tea,drink,drink,VERB,Prolific,
62d2c9d825a0449c13aa42cc,tearoom,to drink tea,tea,tea,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,tearoom,to smoke,smoke,smoke,VERB,Prolific,
62d2c9d825a0449c13aa42cc,sportswoman,to play sports with,play,play,VERB,Prolific,
62d2c9d825a0449c13aa42cc,sportswoman,to play sports with,sports,sport,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,sportswoman,to train with,train,train,VERB,Prolific,
62d2c9d825a0449c13aa42cc,camisole,to wear,wear,wear,VERB,Prolific,
62d2c9d825a0449c13aa42cc,camisole,to sleep in,sleep,sleep,VERB,Prolific,
62d2c9d825a0449c13aa42cc,banana,to eat,eat,eat,VERB,Prolific,
62d2c9d825a0449c13aa42cc,banana,to throw,throw,throw,VERB,Prolific,
62d2c9d825a0449c13aa42cc,banana,to peel,peel,peel,VERB,Prolific,
62d2c9d825a0449c13aa42cc,script,to read,read,read,VERB,Prolific,
62d2c9d825a0449c13aa42cc,script,to show off,show,show,VERB,Prolific,
62d2c9d825a0449c13aa42cc,moccasin,to wear,wear,wear,VERB,Prolific,
62d2c9d825a0449c13aa42cc,moccasin,to kick at people,kick,kick,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,moccasin,to kick at people,people,people,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,moccasin,to throw,throw,throw,VERB,Prolific,
62d2c9d825a0449c13aa42cc,trailer,to live in,live,live,VERB,Prolific,
62d2c9d825a0449c13aa42cc,trailer,to sleep in,sleep,sleep,VERB,Prolific,
62d2c9d825a0449c13aa42cc,cement,to fix a hole,fix,fix,VERB,Prolific,
62d2c9d825a0449c13aa42cc,cement,to fix a hole,hole,hole,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,cement,to cover something,cover,cover,VERB,Prolific,
62d2c9d825a0449c13aa42cc,cement,to cover something,something,something,PRON,Prolific,
62d2c9d825a0449c13aa42cc,journalist,to talk to,talk,talk,VERB,Prolific,
62d2c9d825a0449c13aa42cc,journalist,to annoy,annoy,annoy,VERB,Prolific,
62d2c9d825a0449c13aa42cc,journalist,to answer questions to,answer,answer,VERB,Prolific,
62d2c9d825a0449c13aa42cc,journalist,to answer questions to,questions,question,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,piglet,to pet,pet,pet,VERB,Prolific,
62d2c9d825a0449c13aa42cc,piglet,to have as a friend,friend,friend,VERB,Prolific,
62d2c9d825a0449c13aa42cc,piglet,to eat,eat,eat,VERB,Prolific,
62d2c9d825a0449c13aa42cc,prostitute,to have sex with,sex,sex,VERB,Prolific,
62d2c9d825a0449c13aa42cc,prostitute,to pay,pay,pay,VERB,Prolific,
62d2c9d825a0449c13aa42cc,prostitute,to keep you company,keep,keep,VERB,Prolific,
62d2c9d825a0449c13aa42cc,prostitute,to keep you company,company,company,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,employee,make him work,make,make,VERB,Prolific,
62d2c9d825a0449c13aa42cc,employee,make him work,work,work,VERB,Prolific,
62d2c9d825a0449c13aa42cc,employee,to pay him,pay,pay,VERB,Prolific,
62d2c9d825a0449c13aa42cc,employee,to have him do your job,job,job,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,paw,to high five,high,high-five,VERB,Prolific,
62d2c9d825a0449c13aa42cc,paw,to grab,grab,grab,VERB,Prolific,
62d2c9d825a0449c13aa42cc,cymbals,to smash together,smash,smash,VERB,Prolific,
62d2c9d825a0449c13aa42cc,cymbals,to smash together,together,together,ADV,Prolific,
62d2c9d825a0449c13aa42cc,cymbals,to play with drums,play,play,VERB,Prolific,
62d2c9d825a0449c13aa42cc,cymbals,to play with drums,drums,drum,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,cymbals,to crash on the floor,crash,crash,VERB,Prolific,
62d2c9d825a0449c13aa42cc,cymbals,to crash on the floor,floor,floor,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,bacon,to cook,cook,cook,VERB,Prolific,
62d2c9d825a0449c13aa42cc,bacon,to eat,eat,eat,VERB,Prolific,
62d2c9d825a0449c13aa42cc,bacon,to fry,fry,fry,VERB,Prolific,
62d2c9d825a0449c13aa42cc,mouthpiece,to play with,play,play,VERB,Prolific,
62d2c9d825a0449c13aa42cc,bra,to wear,wear,wear,VERB,Prolific,
62d2c9d825a0449c13aa42cc,bra,to take off,take,take,VERB,Prolific,
62d2c9d825a0449c13aa42cc,bra,to use as a cup holder,use,use,VERB,Prolific,
62d2c9d825a0449c13aa42cc,bra,to use as a cup holder,cup,cup holder,VERB,Prolific,
62d2c9d825a0449c13aa42cc,bookshelf,to keep your books,keep,keep,VERB,Prolific,
62d2c9d825a0449c13aa42cc,bookshelf,to keep your books,books,book,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,bookshelf,to rest items and toys,rest,rest,VERB,Prolific,
62d2c9d825a0449c13aa42cc,bookshelf,to rest items and toys,items,item,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,bookshelf,to rest items and toys,toys,toy,NOUN,Prolific,
62d2c9d825a0449c13aa42cc,bookshelf,to use as general storage,use,use,VERB,Prolific,
62d2c9d825a0449c13aa42cc,bookshelf,to use as general storage,general,general,ADJ,Prolific,
62d2c9d825a0449c13aa42cc,bookshelf,to use as general storage,storage,store,VERB,Prolific,
62d2c9d825a0449c13aa42cc,strap,to hold something together,hold,hold,VERB,Prolific,
62d2c9d825a0449c13aa42cc,strap,to hold something together,something,something,PRON,Prolific,
62d2c9d825a0449c13aa42cc,strap,to hold something together,together,together,ADV,Prolific,
62d2c9d825a0449c13aa42cc,strap,to wear,wear,wear,VERB,Prolific,
62ed5a99f10f63bee5bf02cd,produce,to make products,make,make,VERB,Prolific,
62ed5a99f10f63bee5bf02cd,produce,to make products,products,product,NOUN,Prolific,
62ed5a99f10f63bee5bf02cd,produce,to create ideas,create,create,VERB,Prolific,
62ed5a99f10f63bee5bf02cd,produce,to create ideas,ideas,idea,NOUN,Prolific,
62ed5a99f10f63bee5bf02cd,manicurist,to make me look beautiful,make,make,VERB,Prolific,
62ed5a99f10f63bee5bf02cd,manicurist,to make me look beautiful,look,look,VERB,Prolific,
62ed5a99f10f63bee5bf02cd,manicurist,to make me look beautiful,beautiful,beautiful,ADJ,Prolific,
62ed5a99f10f63bee5bf02cd,manicurist,to make my nails,make,make,VERB,Prolific,
62ed5a99f10f63bee5bf02cd,manicurist,to make my nails,nails,nails,NOUN,Prolific,
62ed5a99f10f63bee5bf02cd,grandpa,my grandfather,grandfather,grandfather,NOUN,Prolific,
62ed5a99f10f63bee5bf02cd,grandpa,an old man,old,old,ADJ,Prolific,
62ed5a99f10f63bee5bf02cd,grandpa,an old man,man,man,NOUN,Prolific,
62ed5a99f10f63bee5bf02cd,object,to make products,make,make,VERB,Prolific,
62ed5a99f10f63bee5bf02cd,object,to make products,products,product,NOUN,Prolific,
62ed5a99f10f63bee5bf02cd,object,to design,design,design,VERB,Prolific,
62ed5a99f10f63bee5bf02cd,sledge,to smith stones,smith,smith,NOUN,Prolific,
62ed5a99f10f63bee5bf02cd,sledge,to smith stones,stones,stone,NOUN,Prolific,
62ed5a99f10f63bee5bf02cd,veil,to cover female face during wedding,cover,cover,VERB,Prolific,
62ed5a99f10f63bee5bf02cd,veil,to cover female face during wedding,female,female,ADJ,Prolific,
62ed5a99f10f63bee5bf02cd,veil,to cover female face during wedding,face,face,NOUN,Prolific,
62ed5a99f10f63bee5bf02cd,veil,to cover female face during wedding,wedding,wedding,NOUN,Prolific,
62ed5a99f10f63bee5bf02cd,photocopy,to get a duplicate of an original document,get,get,VERB,Prolific,
62ed5a99f10f63bee5bf02cd,photocopy,to get a duplicate of an original document,duplicate,duplicate,VERB,Prolific,
62ed5a99f10f63bee5bf02cd,photocopy,to get a duplicate of an original document,original,original,ADJ,Prolific,
