Stimuli.Cue,affordance_parsed,word,lemma,POS,Source,,
schoolgirl,sibling,sibling,sibling,NOUN,Hope,,
sourdough,eaten,eaten,eat,VERB,Hope,,
sourdough,cooked,cooked,cook,VERB,Hope,,
sourdough,thrown,thrown,throw,VERB,Hope,,
sourdough,made into a sandwich,made,make,VERB,Hope,,
sourdough,made into a sandwich,sandwich,sandwich,NOUN,Hope,,
sourdough,toast,toast,toast,VERB,Hope,,
cookbook,read,read,read,VERB,Hope,,
cookbook,paper weight,paper,paper,NOUN,Hope,,
cookbook,paper weight,weight,weight,NOUN,Hope,,
cookbook,used to cook/bake,used,use,VERB,Hope,,
cookbook,used to cook/bake,cook,cake,VERB,Hope,,
cookbook,used to cook/bake,bake,bake,VERB,Hope,,
barnacle,a home,home,home,ADV,Hope,,
barnacle,eaten,eaten,eat,VERB,Hope,,
barnacle,protection,protection,protect,VERB,Hope,,
vinyl,played,played,play,VERB,Hope,,
vinyl,paired on,paired,paire,VERB,Hope,,
vinyl,decoration,decoration,decorate,VERB,Hope,,
hypnotist,illusionist,illusionist,illusionist,NOUN,Hope,,
hypnotist,medical,medical,medical,ADJ,Hope,,
curb,hit,hit,hit,VERB,Hope,,
curb,jumped on,jumped,jump,VERB,Hope,,
curb,walked on,walked,walk,VERB,Hope,,
curb,separation,separation,separate,VERB,Hope,,
curb,avoid runoff,avoid,avoid,VERB,Hope,,
curb,avoid runoff,runoff,runoff,NOUN,Hope,,
vinaigrette,dressing,dressing,dress,NOUN,Hope,,
vinaigrette,taste/flavor,taste,taste,VERB,Hope,,
vinaigrette,taste/flavor,flavor,flavor,VERB,Hope,,
vinaigrette,eaten,eaten,eat,VERB,Hope,,
hangnail,ripped off,ripped,rip,VERB,Hope,,
teenager,friend,friend,friend,NOUN,Hope,,
teenager,student,student,student,NOUN,Hope,,
teenager,child,child,child,NOUN,Hope,,
vinegar,get stains out,get,get,VERB,Hope,,
vinegar,get stains out,stains,stain,NOUN,Hope,,
vinegar,chemical reactions,chemical,chemical,ADJ,Hope,,
vinegar,chemical reactions,reactions,reaction,NOUN,Hope,,
vinegar,eaten/drank,eaten,eat,VERB,Hope,,
vinegar,eaten/drank,drank,drink,VERB,Hope,,
guest,friend,friend,friend,NOUN,Hope,,
guest,family,family,family,NOUN,Hope,,
streetcar,get around,get,get,VERB,Hope,,
streetcar,get around,around,around,ADV,Hope,,
streetcar,run errands,run,run,VERB,Hope,,
streetcar,run errands,errands,errand,NOUN,Hope,,
streetcar,race,race,race,VERB,Hope,,
streetcar,transport good,transport,transport,VERB,Hope,,
streetcar,transport good,good,good,ADJ,Hope,,
streetcar,make money,make,make,VERB,Hope,,
streetcar,make money,money,money,NOUN,Hope,,
streetcar,get to work,get,get,VERB,Hope,,
streetcar,get to work,work,work,NOUN,Hope,,
streetcar,support a family,support,support,NOUN,Hope,,
streetcar,support a family,family,family,NOUN,Hope,,
streetcar,vacation,vacation,vacation,NOUN,Hope,,
hook,fishing,fishing,fish,VERB,Hope,,
hook,holding something,holding,hold,NOUN,Hope,,
hook,holding something,something,something,PRON,Hope,,
hook,catching an animal,catching,catch,VERB,Hope,,
hook,catching an animal,animal,animal,NOUN,Hope,,
buttock,dispose waste,dispose,dispose,VERB,Hope,,
buttock,dispose waste,waste,waste,NOUN,Hope,,
buttock,sit,sit,sit,VERB,Hope,,
buttock,cushion,cushion,cushion,NOUN,Hope,,
eel,catch it,catch,catch,VERB,Hope,,
eel,eat it,eat,eat,VERB,Hope,,
eel,feed it,feed,feed,VERB,Hope,,
palm,high five,high,high,INTJ,Hope,,
palm,high five,five,five,NUM,Hope,,
palm,holding,holding,hold,VERB,Hope,,
palm,touch,touch,touch,VERB,Hope,,
palm,catching,catching,catch,VERB,Hope,,
palm,grip strength,grip,grip,VERB,Hope,,
palm,grip strength,strength,strength,NOUN,Hope,,
swab,cleaning,cleaning,clean,VERB,Hope,,
swab,testing,testing,test,VERB,Hope,,
slime,playing with,playing,play,VERB,Hope,,
slime,making it,making,make,VERB,Hope,,
slime,making a mess,making,make,VERB,Hope,,
slime,making a mess,mess,mess,NOUN,Hope,,
slime,stains,stains,stain,NOUN,Hope,,
watchdog,protection,protection,protect,VERB,Hope,,
watchdog,friend,friend,friend,NOUN,Hope,,
watchdog,guarding,guarding,guard,VERB,Hope,,
cymbal,music,music,music,NOUN,Hope,,
cymbal,noise,noise,noise,NOUN,Hope,,
cymbal,palying,playing,play,VERB,Hope,,
scorpion,death,death,death,NOUN,Hope,,
scorpion,attacking,attacking,attack,VERB,Hope,,
scorpion,hurting,hurting,hurt,VERB,Hope,,
scorpion,fear,fear,fear,NOUN,Hope,,
bunkmate,communicating,communicating,communicate,VERB,Hope,,
bunkmate,working,working,work,VERB,Hope,,
bunkmate,discussing,discussing,discuss,VERB,Hope,,
bunkmate,sleeping,sleeping,sleep,VERB,Hope,,
townsfolk,working,working,work,VERB,Hope,,
townsfolk,observing,observing,obserive,VERB,Hope,,
townsfolk,interacting,interacting,interact,VERB,Hope,,
townsfolk,viewing,viewing,viewe,VERB,Hope,,
townsfolk,selling,selling,sell,VERB,Hope,,
townsfolk,buying,buying,buy,VERB,Hope,,
breastbone,cooking,cooking,cook,VERB,Hope,,
breastbone,breaking,breaking,break,VERB,Hope,,
breastbone,disposing,disposing,dispose,VERB,Hope,,
Grasshopper,hopping,hopping,hop,VERB,Hope,,
Grasshopper,watching,watching,watch,VERB,Hope,,
Grasshopper,dissecting,dissecting,dissect,VERB,Hope,,
Grasshopper,listening,listening,listen,VERB,Hope,,
Grasshopper,viewing,viewing,viewe,VERB,Hope,,
Grasshopper,studying,studying,study,VERB,Hope,,
bug,studying,studying,study,VERB,Hope,,
bug,learning,learning,learn,VERB,Hope,,
bug,watching,watching,watch,VERB,Hope,,
bug,dissecting,dissecting,dissect,VERB,Hope,,
skin,rubbing,rubbing,rub,VERB,Hope,,
skin,touching,touching,touch,VERB,Hope,,
skin,cleaning,cleaning,clean,VERB,Hope,,
skin,feeling,feeling,feel,VERB,Hope,,
skin,washing,washing,wash,VERB,Hope,,
skin,drying,drying,dry,VERB,Hope,,
skin,moisturizing ,moisturizing,moisturize,VERB,Hope,,
electronics,learning,learning,learn,VERB,Hope,,
electronics,watching,watching,watch,VERB,Hope,,
electronics,entertaining,entertaining,entertaine,VERB,Hope,,
electronics,interacting,interacting,interact,VERB,Hope,,
electronics,helping,helping,help,VERB,Hope,,
housekeeper,cleaning,cleaning,clean,VERB,Hope,,
housekeeper,paying,paying,pay,VERB,Hope,,
housekeeper,dusting,dusting,dust,VERB,Hope,,
housekeeper,vacuuming,vacuuming,vacuum,VERB,Hope,,
housekeeper,tidying,tidying,tidy,VERB,Hope,,
kaleidoscope,viewing,viewing,viewe,VERB,Hope,,
kaleidoscope,entertaining,entertaining,entertaine,VERB,Hope,,
kaleidoscope,awing,awing,aw,VERB,Hope,,
gambler,winning,winning,win,VERB,Hope,,
gambler,playing,playing,play,VERB,Hope,,
gambler,gaming,gaming,game,NOUN,Hope,,
gambler,losing,losing,lose,VERB,Hope,,
gambler,betting,betting,bet,VERB,Hope,,
marshmallow,cooking,cooking,cook,VERB,Hope,,
marshmallow,eating,eating,eat,VERB,Hope,,
marshmallow,enjoying,enjoying,enjoy,VERB,Hope,,
marshmallow,tasting,tasting,taste,VERB,Hope,,
marshmallow,consuming,consuming,consume,VERB,Hope,,
marshmallow,frying,frying,fry,VERB,Hope,,
marshmallow,fattening,fattening,fatten,VERB,Hope,,
subway,eating,eating,eat,VERB,Hope,,
subway,transporting,transporting,transport,VERB,Hope,,
subway,commuting,commuting,commut,VERB,Hope,,
subway,associating,associating,associate,VERB,Hope,,
subway,moving,moving,move,VERB,Hope,,
father,caregiving,caregiving,caregive,VERB,Hope,,
father,helping,helping,help,VERB,Hope,,
father,hurting,hurting,hurt,VERB,Hope,,
father,advising,advising,advise,VERB,Hope,,
father,giving,giving,give,VERB,Hope,,
intercom,speaking,speaking,speak,VERB,Hope,,
intercom,announcing,announcing,announce,VERB,Hope,,
intercom,interacting,interacting,interact,VERB,Hope,,
intercom,advising,advising,advise,VERB,Hope,,
receipts,saving,saving,save,VERB,Hope,,
receipts,refunding,refunding,refund,VERB,Hope,,
receipts,proving,proving,prove,VERB,Hope,,
apricot,eating,eating,eat,VERB,Hope,,
apricot,observing,observing,obserive,VERB,Hope,,
apricot,enjoying,enjoying,enjoy,VERB,Hope,,
apricot,refreshing,refreshing,refresh,VERB,Hope,,
apricot,interesting,interesting,interesting,ADJ,Hope,,
lingerie,removing,removing,remove,VERB,Hope,,
lingerie,dressing,dressing,dress,VERB,Hope,,
lingerie,undressing,undressing,undress,VERB,Hope,,
appliance,using,using,use,VERB,Hope,,
appliance,helping,helping,help,VERB,Hope,,
appliance,caring,caring,care,VERB,Hope,,
appliance,holding,holding,hold,VERB,Hope,,
appliance,cleaning,cleaning,clean,VERB,Hope,,
appliance,cooling,cooling,cool,VERB,Hope,,
appliance,heating,heating,heat,VERB,Hope,,
appliance,cooking,cooking,cook,VERB,Hope,,
appliance,toasting,toasting,toast,VERB,Hope,,
flagpole,flying,flying,flie,VERB,Hope,,
flagpole,proving,proving,prove,VERB,Hope,,
flagpole,flagging,flagging,flagge,VERB,Hope,,
sedative,sleeping,sleeping,sleep,VERB,Hope,,
sedative,tiring,tiring,tire,VERB,Hope,,
sedative,entrancing,entrancing,entrance,VERB,Hope,,
foxhound,hunting,hunting,hunt,VERB,Hope,,
foxhound,companionship,companionship,companionship,NOUN,Hope,,
foxhound,interacting,interacting,interact,VERB,Hope,,
foxhound,protecting,protecting,protect,VERB,Hope,,
bum,working,working,work,VERB,Hope,,
bum,dirtying,dirtying,dirty,VERB,Hope,,
billfold,folding,folding,fold,VERB,Hope,,
fridge,cooling,cooling,cool,VERB,Hope,,
fridge,freezing,freezing,freeze,VERB,Hope,,
fridge,perserving,preserving,preserve,VERB,Hope,,
fridge,maintaining,maintaining,maintain,VERB,Hope,,
scythe,cutting,cutting,cut,VERB,Hope,,
scythe,reaping,reaping,reap,VERB,Hope,,
scythe,sowing,sowing,sow,VERB,Hope,,
scythe,farming,farming,farm,VERB,Hope,,
scythe,slicing,slicing,slice,VERB,Hope,,
cherry,eating,eating,eat,VERB,Hope,,
cherry,spitting,spitting,spit,VERB,Hope,,
cherry,enjoying,enjoying,enjoy,VERB,Hope,,
fondue,dipping,dipping,dip,VERB,Hope,,
fondue,eating,eating,eat,VERB,Hope,,
fondue,biting,biting,bite,VERB,Hope,,
fondue,licking,licking,lick,VERB,Hope,,
sarong,cook it,cook,cake,VERB,Hope,,
peashooter,shoot peas,shoot,shoot,VERB,Hope,,
peashooter,shoot peas,peas,pea,NOUN,Hope,,
bolt,hold wood together,hold,hold,VERB,Hope,,
bolt,hold wood together,wood,wood,NOUN,Hope,,
bolt,hold wood together,together,together,ADV,Hope,,
bolt,hold metal together used in a door,hold,hold,VERB,Hope,,
bolt,hold metal together used in a door,metal,metal,NOUN,Hope,,
bolt,hold metal together used in a door,together,together,ADV,Hope,,
bolt,hold metal together used in a door,used,use,VERB,Hope,,
bolt,hold metal together used in a door,door,door,NOUN,Hope,,
birdseed,feed birds,feed,feed,VERB,Hope,,
birdseed,feed birds,birds,bird,NOUN,Hope,,
birdseed,bait for mice,bait,bait,VERB,Hope,,
birdseed,bait for mice,mice,mouse,NOUN,Hope,,
birdseed,food for squrells,food,food,NOUN,Hope,,
birdseed,food for squrells,squirrels,squirrel,NOUN,Hope,,
album,listen to music ,listen,listen,VERB,Hope,,
album,listen to music ,music,music,NOUN,Hope,,
collie,dog ,dog,dog,NOUN,Hope,,
blade,cut fruit,cut,cut,VERB,Hope,,
blade,cut fruit,fruit,fruit,NOUN,Hope,,
blade,cut other food,cut,cut,VERB,Hope,,
blade,cut other food,food,food,NOUN,Hope,,
blade,cut trees down ,cut,cut,VERB,Hope,,
blade,cut trees down ,trees,tree,NOUN,Hope,,
syrup,eat it,eat,eat,VERB,Hope,,
syrup,cook it,cook,cake,VERB,Hope,,
syrup,bake it,bake,bake,VERB,Hope,,
sign,hang it up,hang,hang,VERB,Hope,,
sign,directions,directions,direction,NOUN,Hope,,
sign,decoration ,decoration,decorate,VERB,Hope,,
brother,friend,friend,friend,NOUN,Hope,,
brother,driver,driver,driver,NOUN,Hope,,
brother,someone to talk to,someone,someone,PRON,Hope,,
brother,someone to talk to,talk,talk,VERB,Hope,,
brother,someone one to make you food,someone,someone,PRON,Hope,,
brother,someone one to make you food,one,one,NUM,Hope,,
brother,someone one to make you food,make,make,VERB,Hope,,
brother,someone one to make you food,food,food,NOUN,Hope,,
trumpet,play music,play,play,VERB,Hope,,
trumpet,play music,music,music,NOUN,Hope,,
trumpet,hit someone,hit,hit,VERB,Hope,,
trumpet,hit someone,someone,someone,PRON,Hope,,
gum,chew,chew,chew,VERB,Hope,,
gum,swallow,swallow,swallow,VERB,Hope,,
gum,spit,spit,spit,VERB,Hope,,
gum,make your mouth minty ,make,make,VERB,Hope,,
gum,make your mouth minty ,mouth,mouth,NOUN,Hope,,
gum,make your mouth minty ,minty,mint,NOUN,Hope,,
buffalo,skin,skin,skin,NOUN,Hope,,
buffalo,meat,meat,meat,NOUN,Hope,,
buffalo,heard large objects,heard,hear,VERB,Hope,,
buffalo,heard large objects,large,large,ADJ,Hope,,
buffalo,heard large objects,objects,object,VERB,Hope,,
buffalo,ride it,ride,ride,VERB,Hope,,
buffalo,sauce flavor ,sauce,sauce,NOUN,Hope,,
buffalo,sauce flavor ,flavor,flavor,VERB,Hope,,
proofreader,make your essay better,make,make,VERB,Hope,,
proofreader,make your essay better,essay,essay,INTJ,Hope,,
proofreader,make your essay better,better,better,ADJ,Hope,,
singer,watch,watch,watch,VERB,Hope,,
lipstick,use on lips,use,use,VERB,Hope,,
lipstick,use on lips,lips,lip,NOUN,Hope,,
lipstick,as blush,blush,blush,VERB,Hope,,
lipstick,write a note,write,write,VERB,Hope,,
lipstick,write a note,note,note,NOUN,Hope,,
lipstick,eyeliner,eyeliner,eyeliner,VERB,Hope,,
lipstick,weapon ,weapon,weapon,NOUN,Hope,,
compost,grow a garden ,grow,grow,VERB,Hope,,
compost,grow a garden ,garden,garden,NOUN,Hope,,
letter, send it to someone,send,send,VERB,Hope,,
letter, send it to someone,someone,someone,PRON,Hope,,
tiller,steer a boat,steer,steer,NOUN,Hope,,
tiller,steer a boat,boat,boat,NOUN,Hope,,
factory,produce products ,produce,produce,VERB,Hope,,
factory,produce products ,products,product,NOUN,Hope,,
checkbook,write a check ,write,write,VERB,Hope,,
checkbook,write a check ,check,check,VERB,Hope,,
woodblock,doorstopper,doorstopper,doorstopper,VERB,Hope,,
woodblock,latter handle,latter,latter,ADJ,Hope,,
woodblock,latter handle,handle,handle,NOUN,Hope,,
woodblock,stepping stones,stepping,step,VERB,Hope,,
woodblock,stepping stones,stones,stone,NOUN,Hope,,
chart,look at graphs,look,look,VERB,Hope,,
chart,look at graphs,graphs,graph,NOUN,Hope,,
chart,organize data,organize,organize,VERB,Hope,,
chart,organize data,data,data,NOUN,Hope,,
locksmith,picking a lock,picking,pick,VERB,Hope,,
locksmith,picking a lock,lock,lock,NOUN,Hope,,
underwear,wear it,wear,wear,VERB,Hope,,
shore,run in it,run,run,NOUN,Hope,,
shore,walk on it,walk,walk,VERB,Hope,,
shore,play on it,play,play,VERB,Hope,,
fairground,walk,walk,walk,VERB,Hope,,
fairground,run,run,run,NOUN,Hope,,
cockatoo,scare people,scare,scare,VERB,Hope,,
cockatoo,scare people,people,people,NOUN,Hope,,
cockatoo,pet it,pet,pet,VERB,Hope,,
cockatoo,play with it,play,play,VERB,Hope,,
copier,copy,copy,copy,VERB,Hope,,
lei,necklace,necklace,necklace,NOUN,Hope,,
narcotics,medicine,medicine,medicine,NOUN,Hope,,
narcotics,pain reliever ,pain,pain,NOUN,Hope,,
narcotics,pain reliever ,reliever,relief,VERB,Hope,,
germ,sickness,sickness,sickness,NOUN,Hope,,
horseshoe,games,games,game,NOUN,Hope,,
horseshoe,decorations ,decorations,decorate,VERB,Hope,,
game,sports,sports,sport,NOUN,Hope,,
game,board games,board,board,NOUN,Hope,,
game,board games,games,game,NOUN,Hope,,
game,activity,activity,activity,NOUN,Hope,,
game,fun,fun,fun,NOUN,Hope,,
roommate,friend,friend,friend,NOUN,Hope,,
roommate,listener,listener,listen,VERB,Hope,,
nutcracker,decoration,decoration,decorate,VERB,Hope,,
tricycle,bike,bike,bike,NOUN,Hope,,
tricycle,activity,activity,activity,NOUN,Hope,,
gift,present,present,present,ADJ,Hope,,
gift,for another person,another,another,DET,Hope,,
gift,for another person,person,person,NOUN,Hope,,
gift,birthday,birthday,birthday,NOUN,Hope,,
gift,celebration,celebration,celebrate,VERB,Hope,,
gift,party,party,party,NOUN,Hope,,
suitcase,travel,travel,travel,NOUN,Hope,,
suitcase,fun,fun,fun,NOUN,Hope,,
suitcase,clothes,clothes,clothes,NOUN,Hope,,
suitcase,shoes,shoes,shoe,VERB,Hope,,
suitcase,food,food,food,NOUN,Hope,,
salt,food,food,food,NOUN,Hope,,
salt,taste,taste,taste,VERB,Hope,,
train,transportation,transportation,transport,VERB,Hope,,
train,delay,delay,delay,VERB,Hope,,
train,tracks,tracks,track,NOUN,Hope,,
train,ride,ride,ride,VERB,Hope,,
taxi,car,car,car,NOUN,Hope,,
taxi,transportation,transportation,transport,VERB,Hope,,
taxi,ride,ride,ride,VERB,Hope,,
cologne,smell,smell,smell,VERB,Hope,,
cologne,spray,spray,spray,VERB,Hope,,
mammal,animals,animals,animal,NOUN,Hope,,
mammal,zoo,zoo,zoo,NOUN,Hope,,
fedora,hat,hat,hat,NOUN,Hope,,
bulb,lights,lights,light,NOUN,Hope,,
tepee,camping,camping,camp,VERB,Hope,,
tepee,fun,fun,fun,NOUN,Hope,,
broccoli,food,food,food,NOUN,Hope,,
broccoli,vegetable ,vegetable,vegetable,NOUN,Hope,,
snail,animal,animal,animal,NOUN,Hope,,
snail,slow,slow,slow,ADJ,Hope,,
binoculars,seeing things far away,seeing,see,VERB,Hope,,
binoculars,seeing things far away,things,thing,NOUN,Hope,,
binoculars,seeing things far away,far,far,ADV,Hope,,
binoculars,seeing things far away,away,away,ADV,Hope,,
shorts,wear,wear,wear,VERB,Hope,,
shorts,sell,sell,sell,VERB,Hope,,
shorts,buy,buy,buy,VERB,Hope,,
shorts,present for someone,present,present,ADJ,Hope,,
shorts,present for someone,someone,someone,PRON,Hope,,
bratwurst,eat,eat,eat,VERB,Hope,,
bratwurst,cook,cook,cake,VERB,Hope,,
bratwurst,commercial prop,commercial,commercial,ADJ,Hope,,
bratwurst,commercial prop,prop,prop,NOUN,Hope,,
pea,eat,eat,eat,VERB,Hope,,
pea,cook,cook,cake,VERB,Hope,,
pea,punishment for child,punishment,punish,VERB,Hope,,
pea,punishment for child,child,child,NOUN,Hope,,
pea,increase nutrient intake/improve health,increase,increase,VERB,Hope,,
pea,increase nutrient intake/improve health,nutrient,nutrient,ADJ,Hope,,
pea,increase nutrient intake/improve health,intake,intake,NOUN,Hope,,
pea,increase nutrient intake/improve health,improve,improve,VERB,Hope,,
pea,increase nutrient intake/improve health,health,health,NOUN,Hope,,
pea,coloring/art,coloring,color,VERB,Hope,,
pea,coloring/art,art,art,NOUN,Hope,,
plane,fly,fly,fly,VERB,Hope,,
plane,ride in as transportation,ride,ride,NOUN,Hope,,
plane,ride in as transportation,transportation,transport,VERB,Hope,,
plane,build,build,build,VERB,Hope,,
plane,imagination,imagination,imagination,NOUN,Hope,,
plane,collect (collectors item),collect,collect,VERB,Hope,,
plane,study in school,study,study,VERB,Hope,,
plane,study in school,school,school,NOUN,Hope,,
plane,war,war,war,NOUN,Hope,,
player,sports games,sports,sport,NOUN,Hope,,
player,sports games,games,game,NOUN,Hope,,
player,dating,dating,date,VERB,Hope,,
player,dvd/record (movie/music),dvd,dvd,NOUN,Hope,,
player,dvd/record (movie/music),record,record,VERB,Hope,,
player,dvd/record (movie/music),movie,movie,NOUN,Hope,,
player,dvd/record (movie/music),music,music,NOUN,Hope,,
cuticle,remove it,remove,remove,VERB,Hope,,
cuticle,protect nail,protect,protect,VERB,Hope,,
cuticle,protect nail,nail,nail,NOUN,Hope,,
eyelash,flirt,flirt,flirt,VERB,Hope,,
eyelash,date,date,date,VERB,Hope,,
eyelash,boost self-confidence,boost,boost,VERB,Hope,,
eyelash,boost self-confidence,self,self,NOUN,Hope,,
eyelash,boost self-confidence,confidence,confidence,NOUN,Hope,,
carriage,ride in,ride,ride,VERB,Hope,,
carriage,drive,drive,drive,VERB,Hope,,
carriage,transport items,transport,transport,VERB,Hope,,
carriage,transport items,items,item,NOUN,Hope,,
carriage,museums,museums,museum,NOUN,Hope,,
carriage,christmas/holidays,christmas,christmas,PROPN,Hope,,
carriage,christmas/holidays,holidays,holiday,NOUN,Hope,,
web,internet,internet,internet,NOUN,Hope,,
web,study spiders,study,study,VERB,Hope,,
web,study spiders,spiders,spider,NOUN,Hope,,
web,organize thoughts,organize,organize,VERB,Hope,,
web,organize thoughts,thoughts,thought,VERB,Hope,,
web,look at how populations interact (food web),look,look,VERB,Hope,,
web,look at how populations interact (food web),populations,populations,NOUN,Hope,,
web,look at how populations interact (food web),interact,interact,VERB,Hope,,
web,look at how populations interact (food web),food,food,NOUN,Hope,,
web,look at how populations interact (food web),web,web,NOUN,Hope,,
web,physically connect things together,physically,physically,ADV,Hope,,
web,physically connect things together,connect,connect,VERB,Hope,,
web,physically connect things together,things,thing,NOUN,Hope,,
web,physically connect things together,together,together,ADV,Hope,,
undershirt,keep warm,keep,keep,VERB,Hope,,
undershirt,keep warm,warm,warm,ADJ,Hope,,
undershirt,fashion,fashion,fashion,NOUN,Hope,,
undershirt,culture/tradition,culture,culture,NOUN,Hope,,
undershirt,culture/tradition,tradition,tradition,NOUN,Hope,,
dietician,improve your diet,improve,improve,VERB,Hope,,
dietician,improve your diet,diet,diet,NOUN,Hope,,
dietician,study the frameworks behind food,study,study,VERB,Hope,,
dietician,study the frameworks behind food,frameworks,framework,NOUN,Hope,,
dietician,study the frameworks behind food,behind,behind,ADP,Hope,,
dietician,study the frameworks behind food,food,food,NOUN,Hope,,
fingerprint,identify someone,identify,identify,VERB,Hope,,
fingerprint,identify someone,someone,someone,PRON,Hope,,
fingerprint,finger painting/art,finger,finger,NOUN,Hope,,
fingerprint,finger painting/art,painting,paint,NOUN,Hope,,
fingerprint,finger painting/art,art,art,NOUN,Hope,,
fingerprint,solve a crime case,solve,solve,VERB,Hope,,
fingerprint,solve a crime case,crime,crime,NOUN,Hope,,
fingerprint,solve a crime case,case,case,NOUN,Hope,,
fingerprint,remember someone important/a loved one,remember,remember,VERB,Hope,,
fingerprint,remember someone important/a loved one,someone,someone,PRON,Hope,,
fingerprint,remember someone important/a loved one,important,important,ADJ,Hope,,
fingerprint,remember someone important/a loved one,loved,love,VERB,Hope,,
fingerprint,remember someone important/a loved one,one,one,NUM,Hope,,
club,drink,drink,drink,VERB,Hope,,
club,smoke,smoke,smoke,VERB,Hope,,
club,dance,dance,dance,VERB,Hope,,
club,meet new people,meet,meet,VERB,Hope,,
club,meet new people,new,new,ADJ,Hope,,
club,meet new people,people,people,NOUN,Hope,,
club,hit people,hit,hit,VERB,Hope,,
club,hit people,people,people,NOUN,Hope,,
club,protect yourself from danger,protect,protect,VERB,Hope,,
club,protect yourself from danger,danger,danger,NOUN,Hope,,
club,costume prop,costume,costume,NOUN,Hope,,
club,costume prop,prop,prop,NOUN,Hope,,
hubcap,keep your tire on the car,keep,keep,VERB,Hope,,
hubcap,keep your tire on the car,tire,tire,NOUN,Hope,,
hubcap,keep your tire on the car,car,car,NOUN,Hope,,
hubcap,express your financial wealth,express,express,VERB,Hope,,
hubcap,express your financial wealth,financial,financial,ADJ,Hope,,
hubcap,express your financial wealth,wealth,wealth,NOUN,Hope,,
hubcap,invest in your car hobby,invest,invest,VERB,Hope,,
hubcap,invest in your car hobby,car,car,NOUN,Hope,,
hubcap,invest in your car hobby,hobby,hobby,NOUN,Hope,,
haystack,feed livestock,feed,feed,VERB,Hope,,
haystack,feed livestock,livestock,livestock,NOUN,Hope,,
haystack,sleep in/relax in,sleep,sleep,VERB,Hope,,
haystack,sleep in/relax in,relax,relax,VERB,Hope,,
haystack,decoration,decoration,decorate,VERB,Hope,,
doorknocker,announce your entering into a room,announce,announce,VERB,Hope,,
doorknocker,announce your entering into a room,entering,enter,VERB,Hope,,
doorknocker,announce your entering into a room,room,room,NOUN,Hope,,
doorknocker,decoration,decoration,decorate,VERB,Hope,,
razor,shave off hair,shave,shave,VERB,Hope,,
razor,shave off hair,hair,hair,NOUN,Hope,,
razor,suicide,suicide,suicide,VERB,Hope,,
razor,magic trick,magic,magic,NOUN,Hope,,
razor,magic trick,trick,trick,NOUN,Hope,,
razor,cut things like paper,cut,cut,VERB,Hope,,
razor,cut things like paper,things,thing,NOUN,Hope,,
razor,cut things like paper,like,like,INTJ,Hope,,
razor,cut things like paper,paper,paper,NOUN,Hope,,
mail,communicate with other people,communicate,communicate,ADJ,Hope,,
mail,communicate with other people,people,people,NOUN,Hope,,
mail,spread awareness on a topic,spread,spread,VERB,Hope,,
mail,spread awareness on a topic,awareness,awareness,NOUN,Hope,,
mail,spread awareness on a topic,topic,topic,X,Hope,,
mail,advertisement,advertisement,advertisement,NOUN,Hope,,
spoon,eat,eat,eat,VERB,Hope,,
spoon,make rings out of them,make,make,VERB,Hope,,
spoon,make rings out of them,rings,ring,NOUN,Hope,,
spoon,collectors item,collectors,collect,VERB,Hope,,
spoon,collectors item,item,item,NOUN,Hope,,
salesgirl,sell your product,sell,sell,VERB,Hope,,
salesgirl,sell your product,product,product,NOUN,Hope,,
salesgirl,attract customers,attract,attract,VERB,Hope,,
salesgirl,attract customers,customers,customer,NOUN,Hope,,
snowball,have fun with friends,fun,fun,NOUN,Hope,,
snowball,have fun with friends,friends,friend,NOUN,Hope,,
snowball,make up a game,make,make,VERB,Hope,,
snowball,make up a game,game,game,NOUN,Hope,,
snowball,throw at someone,throw,throw,VERB,Hope,,
snowball,throw at someone,someone,someone,PRON,Hope,,
inspector,solve a crime,solve,solve,VERB,Hope,,
inspector,solve a crime,crime,crime,NOUN,Hope,,
inspector,hunt down someone who you need to find,hunt,hunt,VERB,Hope,,
inspector,hunt down someone who you need to find,someone,someone,PRON,Hope,,
inspector,hunt down someone who you need to find,need,need,VERB,Hope,,
inspector,hunt down someone who you need to find,find,find,VERB,Hope,,
inspector,uncover truth,uncover,uncover,VERB,Hope,,
inspector,uncover truth,truth,truth,NOUN,Hope,,
traveller,learn about new places,learn,learn,VERB,Hope,,
traveller,learn about new places,new,new,ADJ,Hope,,
traveller,learn about new places,places,place,NOUN,Hope,,
traveller,hear interesting stories,hear,hear,VERB,Hope,,
traveller,hear interesting stories,interesting,interesting,ADJ,Hope,,
traveller,hear interesting stories,stories,story,NOUN,Hope,,
traveller,learn life lessons,learn,learn,VERB,Hope,,
traveller,learn life lessons,life,life,NOUN,Hope,,
traveller,learn life lessons,lessons,lesson,NOUN,Hope,,
traveller,source of wisdom or entertainment,source,source,NOUN,Hope,,
traveller,source of wisdom or entertainment,wisdom,wisdom,X,Hope,,
traveller,source of wisdom or entertainment,entertainment,entertain,VERB,Hope,,
raisin,eat,eat,eat,VERB,Hope,,
raisin,cook with it,cook,cake,VERB,Hope,,
raisin,decoration on top of a food dish,decoration,decorate,VERB,Hope,,
raisin,decoration on top of a food dish,top,top,ADJ,Hope,,
raisin,decoration on top of a food dish,food,food,NOUN,Hope,,
raisin,decoration on top of a food dish,dish,dish,NOUN,Hope,,
raisin,science experiment,science,science,NOUN,Hope,,
raisin,science experiment,experiment,experiment,NOUN,Hope,,
