Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
W10115651,dogcatcher,protect,protect,protect,VERB,USM
W10115651,plow,agriculture,agriculture,agriculture,VERB,USM
W10115651,plow,turn soil,turn,turn,VERB,USM
W10115651,plow,turn soil,soil,soil,NOUN,USM
W10115651,plow,break soil,break,break,VERB,USM
W10115651,plow,break soil,soil,soil,NOUN,USM
W10115651,plow,weeds,weeds,weed,NOUN,USM
W10115651,lilac,symbolize purity,symbolize,symbolize,VERB,USM
W10115651,lilac,symbolize purity,purity,purity,NOUN,USM
W10115651,crumb,eat,eat,eat,VERB,USM
W10115651,crumb,pick up,pick,pick,VERB,USM
W10115651,crumb,dropped,dropped,drop,VERB,USM
W10115651,crumb,fed,fed,feed,VERB,USM
W10115651,crumb,licked,licked,lick,VERB,USM
W10115651,postmaster,manage,manage,manage,VERB,USM
W10115651,businesswoman,manage,manage,manage,VERB,USM
W10115651,businesswoman,market,market,market,NOUN,USM
W10115651,businesswoman,run operations ,run,run,VERB,USM
W10115651,businesswoman,run operations ,operations,operation,NOUN,USM
w10118390Eh,propeller,spin,spin,spin,VERB,USM
w10118390Eh,attorney,pay,pay,pay,VERB,USM
w10118390Eh,scrubber,clean dishes,clean,clean,VERB,USM
w10118390Eh,scrubber,clean dishes,dishes,dish,NOUN,USM
w10118390Eh,scrubber,clean,clean,clean,VERB,USM
w10118390Eh,roach,step on,step,step on,VERB,USM
w10118390Eh,roach,spray,spray,spray,VERB,USM
w10118390Eh,nostril,smell,smell,smell,VERB,USM
w10118390Eh,nostril,pierce,pierce,pierce,VERB,USM
w10118390Eh,nostril,blow,blow,blow,VERB,USM
w10118390Eh,accessory,wear,wear,wear,VERB,USM
w10118390Eh,accessory,hold,hold,hold,VERB,USM
w10118390Eh,accessory,buy,buy,buy,VERB,USM
w10118390Eh,wine,drink,drink,drink,VERB,USM
w10118390Eh,wine,make,make,make,VERB,USM
w10118390Eh,wine,smell,smell,smell,VERB,USM
w10118390Eh,wine,hold,hold,hold,VERB,USM
w10118390Eh,armband,wear,wear,wear,VERB,USM
w10118390Eh,armband,put on,put,put,VERB,USM
w10118390Eh,armband,buy,buy,buy,VERB,USM
w10118390Eh,biscuit,eat,eat,eat,VERB,USM
w10118390Eh,biscuit,make,make,make,VERB,USM
w10118390Eh,biscuit,pick up,pick,pick,VERB,USM
w10118390Eh,biscuit,put down,put,put,VERB,USM
w10118390Eh,biscuit,throw away,throw,throw away,VERB,USM
w10118390Eh,biscuit,throw away,away,away,ADV,USM
w10118390Eh,biscuit,drop,drop,drop,VERB,USM
w10118390Eh,biscuit,kneed,kneed,knee,VERB,USM
w10118390Eh,cheesecake,eat,eat,eat,VERB,USM
w10118390Eh,cheesecake,make,make,make,VERB,USM
w10118390Eh,cheesecake,bake,bake,bake,VERB,USM
w10118390Eh,cheesecake,buy,buy,buy,VERB,USM
w10118390Eh,cheesecake,throw away,throw,throw away,VERB,USM
w10118390Eh,cheesecake,throw away,away,away,ADV,USM
w10118390Eh,cheesecake,pick up,pick,pick,VERB,USM
w10118390Eh,cheesecake,put down,put,put,VERB,USM
w10118390Eh,rind,peel,peel,peel,VERB,USM
w10118390Eh,rind,eat,eat,eat,VERB,USM
w10118390Eh,rind,candy,candy,candy,NOUN,USM
w10118390Eh,skate,buy,buy,buy,VERB,USM
w10118390Eh,bun,make,make,make,VERB,USM
w10118390Eh,bun,bake,bake,bake,VERB,USM
w10118390Eh,bun,eat,eat,eat,VERB,USM
w10118390Eh,bun,cut open,cut,cut,VERB,USM
w10118390Eh,bun,cut open,open,open,VERB,USM
w10118390Eh,bun,drop,drop,drop,VERB,USM
w10118390Eh,bun,throw away,throw,throw away,VERB,USM
w10118390Eh,bun,throw away,away,away,ADV,USM
w10118390Eh,bun,pick up,pick,pick,VERB,USM
w10118390Eh,teeth,lose,lose,lose,VERB,USM
w10118390Eh,teeth,brush,brush,brush,VERB,USM
w10118390Eh,teeth,eat,eat,eat,VERB,USM
w10118390Eh,book,read,read,read,VERB,USM
w10118390Eh,book,make,make,make,VERB,USM
w10118390Eh,book,step on,step,step on,VERB,USM
w10118390Eh,pickle,eat,eat,eat,VERB,USM
w10118390Eh,pickle,make,make,make,VERB,USM
w10118390Eh,locker,open,open,open,VERB,USM
w10118390Eh,locker,close,close,close,VERB,USM
w10118390Eh,locker,lock,lock,lock,VERB,USM
w10121776DC,shellfish,cook,cook,cake,VERB,USM
w10121776DC,shellfish,decorate,decorate,decorate,VERB,USM
w10121776DC,shellfish,sort,sort,sort,ADV,USM
w10121776DC,shellfish,play,play,play,VERB,USM
w10121776DC,shellfish,see,see,see,VERB,USM
w10121776DC,shellfish,throw,throw,throw,VERB,USM
w10121776DC,shellfish,break,break,break,VERB,USM
w10121776DC,monument,see,see,see,VERB,USM
w10121776DC,monument,touch,touch,touch,VERB,USM
w10121776DC,monument,study,study,study,VERB,USM
w10121776DC,monument,appreciate,appreciate,appreciate,VERB,USM
w10121776DC,monument,draw,draw,dree,VERB,USM
w10121776DC,amphetamine,take,take,take,VERB,USM
w10121776DC,amphetamine,prescribe,prescribe,prescribe,VERB,USM
w10121776DC,amphetamine,buy,buy,buy,VERB,USM
w10121776DC,helicopter,fly,fly,fly,VERB,USM
w10121776DC,helicopter,land,land,land,NOUN,USM
w10121776DC,helicopter,see,see,see,VERB,USM
w10121776DC,helicopter,touch,touch,touch,VERB,USM
w10121776DC,helicopter,lift,lift,lift,VERB,USM
w10121776DC,limousine,drive,drive,drive,VERB,USM
w10121776DC,limousine,see,see,see,VERB,USM
w10121776DC,limousine,ride,ride,ride,VERB,USM
w10121776DC,limousine,drink,drink,drink,VERB,USM
w10121776DC,limousine,buy,buy,buy,VERB,USM
w10121776DC,piss,pee,pee,pee,NOUN,USM
w10121776DC,piss,relieve,relieve,relieve,VERB,USM
w10121776DC,handhold,everything,everything,everything,PRON,USM
w10121776DC,handhold,spoon,spoon,spoon,NOUN,USM
w10121776DC,handhold,fork,fork,fork,NOUN,USM
w10121776DC,handhold,bowl,bowl,bowl,NOUN,USM
w10121776DC,handhold,phone,phone,phone,NOUN,USM
w10121776DC,motor,fix,fix,fix,VERB,USM
w10121776DC,motor,break,break,break,VERB,USM
w10121776DC,motor,repair,repair,repair,VERB,USM
w10121776DC,motor,see,see,see,VERB,USM
w10121776DC,soup,make,make,make,VERB,USM
w10121776DC,soup,buy,buy,buy,VERB,USM
w10121776DC,soup,try,try,try,VERB,USM
w10121776DC,soup,taste,taste,taste,VERB,USM
w10121776DC,soup,eat,eat,eat,VERB,USM
w10121776DC,iceboat,ride,ride,ride,VERB,USM
w10121776DC,iceboat,fish,fish,fish,NOUN,USM
w10121776DC,iceboat,drive,drive,drive,VERB,USM
w10121776DC,crabgrass,grass,grass,grass,NOUN,USM
w10121776DC,vocalist,seeing,seeing,see,VERB,USM
w10121776DC,vocalist,practice,practice,practice,NOUN,USM
w10121776DC,vocalist,singing,singing,singe,VERB,USM
w10121776DC,vocalist,harmonizing ,harmonizing,harmonize,VERB,USM
w10121776DC,jasmine,name,name,name,NOUN,USM
w10121776DC,jasmine,smell,smell,smell,VERB,USM
w10121776DC,jasmine,see,see,see,VERB,USM
w10121776DC,jasmine,color,color,color,NOUN,USM
w10121776DC,gunfighter,shoot,shoot,shoot,VERB,USM
w10121776DC,gunfighter,fly,fly,fly,VERB,USM
w10121776DC,gunfighter,drive,drive,drive,VERB,USM
w10121776DC,chairperson,leader,leader,lead,VERB,USM
w10121776DC,chairperson,boss,boss,boss,NOUN,USM
w10121776DC,chairperson,owner,owner,owner,NOUN,USM
w10121776DC,trout,swim,swim,swim,VERB,USM
w10121776DC,trout,catch,catch,catch,VERB,USM
w10121776DC,trout,fish ,fish,fish,VERB,USM
w10121776DC,workshop,work,work,work,VERB,USM
w10121776DC,workshop,buy,buy,buy,VERB,USM
w10121776DC,workshop,order,order,order,VERB,USM
w10121776DC,dipper,drive,drive,drive,VERB,USM
w10121776DC,dipper,space,space,space,NOUN,USM
w10121776DC,bricklayer,worker,worker,work,VERB,USM
w10121776DC,gown,dress,dress,dress,NOUN,USM
w10121776DC,gown,wear ,wear,wear,VERB,USM
w10121776DC,hostess,hosting,hosting,host,VERB,USM
w10121776DC,bib,use,use,use,VERB,USM
w10121776DC,bib,clean ,clean,clean,VERB,USM
w10121776DC,cacti,hurt,hurt,hurt,VERB,USM
w10121776DC,capsule,hold ,hold,hold,VERB,USM
w10121776DC,bed,sleep,sleep,sleep,VERB,USM
w10121776DC,bed,rest,rest,rest,VERB,USM
w10121776DC,strawberry,eat,eat,eat,VERB,USM
w10121776DC,strawberry,plant,plant,plant,VERB,USM
w10121776DC,strawberry,buy,buy,buy,VERB,USM
w10121776DC,automotive,drive!,drive,drive,VERB,USM
w10121776DC,macaroni,eat,eat,eat,VERB,USM
w10121776DC,macaroni,buy,buy,buy,VERB,USM
w10121776DC,macaroni,cook,cook,cake,VERB,USM
w10126426_alk,blowtorch,lighter,lighter,lighter,VERB,USM
w10126426_alk,mustache,face,face,face,NOUN,USM
w10126426_alk,mustache,experiment,experiment,experiment,VERB,USM
w10126426_alk,mustache,prop,prop,prop,VERB,USM
w10126426_alk,Platform,famous,famous,famous,ADJ,USM
w10126426_alk,collarbone,body,body,body,NOUN,USM
w10126426_alk,banknote,bank,bank,bank,NOUN,USM
w10126426_alk,lubricant,condom,condom,condom,NOUN,USM
w10126426_alk,lubricant,sex,sex,sex,VERB,USM
w10126426_alk,almond,food,food,food,NOUN,USM
w10126426_alk,knob,door,door,door,NOUN,USM
w10126426_alk,gooseberry,goose,goose,goose,VERB,USM
w10126426_alk,bowl,food,food,food,NOUN,USM
w10126426_alk,marbles,game,game,game,NOUN,USM
w10126426_alk,speedboat,sea,sea,sea,NOUN,USM
w10126426_alk,speedboat,drive,drive,drive,VERB,USM
w10126426_alk,throne,king,king,king,NOUN,USM
w10126426_alk,orchid,plant,plant,plant,VERB,USM
w10126426_alk,plate,food,food,food,NOUN,USM
w10126426_alk,plate,eat,eat,eat,VERB,USM
w10126426_alk,frosting,cake,cake,cake,NOUN,USM
w10126426_alk,cosmetics,makeup,makeup,makeup,NOUN,USM
w10126426_alk,potpourri,pot,pot,pot,NOUN,USM
w10126426_alk,mascot,game,game,game,NOUN,USM
w10126426_alk,newsreader,news,news,news,NOUN,USM
w10126426_alk,fishpond,fish ,fish,fish,VERB,USM
w10126426_alk,projector,movie,movie,movie,NOUN,USM
w10126426_alk,projector,class,class,class,NOUN,USM
w10126426_alk,projector,work,work,work,VERB,USM
w10126426_alk,panties,wear,wear,wear,VERB,USM
w10126426_alk,basketball,play,play,play,VERB,USM
w10126426_alk,vanilla,ice cream,ice,ice cream,VERB,USM
w10126426_alk,vanilla,food,food,food,NOUN,USM
w10126426_alk,vanilla,extract,extract,extract,VERB,USM
w10126426_alk,cornflower,food,food,food,NOUN,USM
w10126426_alk,cannabis,smoke,smoke,smoke,VERB,USM
w10126626SG,sesame,cooking,cooking,cook,VERB,USM
w10126626SG,sesame,baking,baking,bake,VERB,USM
w10126626SG,sesame,eating,eating,eat,VERB,USM
w10126626SG,leaflet,write on,write,write,VERB,USM
w10126626SG,leaflet,draw on,draw,dree,VERB,USM
w10126626SG,backscratcher,scrath back,scratch,scratch,VERB,USM
w10126626SG,backscratcher,scrath back,back,back,ADV,USM
w10126626SG,backscratcher,point at something,point,point,VERB,USM
w10126626SG,backscratcher,point at something,something,something,PRON,USM
w10126626SG,stomach,storing food,storing,store,VERB,USM
w10126626SG,stomach,storing food,food,food,NOUN,USM
w10126626SG,dustbin,throwing away things,throwing,throw,VERB,USM
w10126626SG,dustbin,throwing away things,away,away,ADV,USM
w10126626SG,dustbin,throwing away things,things,thing,NOUN,USM
w10126626SG,dustbin,recycling,recycling,recycl,VERB,USM
w10126626SG,dustbin,storaging things,store,store,VERB,USM
w10126626SG,dustbin,storaging things,things,thing,NOUN,USM
w10126626SG,leather,jacket,jacket,jacket,NOUN,USM
w10126626SG,leather,pants,pants,pants,NOUN,USM
w10126626SG,leather,shirt,shirt,shirt,NOUN,USM
w10126626SG,cornflakes,eating,eating,eat,VERB,USM
w10126626SG,cornflakes,cooking,cooking,cook,VERB,USM
w10126626SG,cornflakes,baking,baking,bake,VERB,USM
w10126626SG,educator,teach,teach,teach,VERB,USM
w10126626SG,educator,learn,learn,learn,VERB,USM
w10126626SG,educator,talk,talk,talk,VERB,USM
w10126626SG,educator,listen,listen,listen,VERB,USM
w10126626SG,educator,help,help,help,VERB,USM
w10126626SG,lad,boy,boy,boy,NOUN,USM
w10126626SG,lad,young,young,young,ADJ,USM
w10126626SG,atlas,keeping maps,keeping,keep,VERB,USM
w10126626SG,atlas,keeping maps,maps,map,VERB,USM
w10126626SG,stocking,keeping things in order,keeping,keep,VERB,USM
w10126626SG,stocking,keeping things in order,things,thing,NOUN,USM
w10126626SG,stocking,keeping things in order,order,order,VERB,USM
w10126626SG,jumper, clothes,clothes,clothes,NOUN,USM
w10126626SG,wristband,keep track of people,keep,keep,VERB,USM
w10126626SG,wristband,keep track of people,track,track,VERB,USM
w10126626SG,wristband,keep track of people,people,people,NOUN,USM
w10126626SG,wristband,keep count of people,keep,keep,VERB,USM
w10126626SG,wristband,keep count of people,count,count,VERB,USM
w10126626SG,wristband,keep count of people,people,people,NOUN,USM
w10126626SG,clock,tell time,tell,tell,VERB,USM
w10126626SG,clock,tell time,time,time,NOUN,USM
w10126626SG,aquarium,teach about animals,teach,teach,VERB,USM
w10126626SG,aquarium,teach about animals,animals,animal,NOUN,USM
w10126626SG,walnut,cook,cook,cake,VERB,USM
w10126626SG,walnut,bake,bake,bake,VERB,USM
w10126626SG,walnut,eat,eat,eat,VERB,USM
w10126626SG,walnut,crush,crush,crush,VERB,USM
w10126626SG,walnut,chop,chop,chop,VERB,USM
w10126626SG,saucepan,fry,fry,fry,VERB,USM
w10126626SG,saucepan,sear,sear,sear,VERB,USM
w10126626SG,saucepan,sautee,saute,saute,VERB,USM
w10126626SG,pen,write,write,write,VERB,USM
w10126626SG,pen,sign,sign,sign,VERB,USM
w10126626SG,equipment,build things,build,build,VERB,USM
w10126626SG,equipment,build things,things,thing,NOUN,USM
w10126626SG,equipment,help with stuff,help,help,VERB,USM
w10126626SG,equipment,help with stuff,stuff,stuff,NOUN,USM
w10126626SG,okra,cooking,cooking,cook,VERB,USM
w10126626SG,okra,pickle,pickle,pickle,VERB,USM
w10126626SG,honeycomb,stores honey,stores,store,VERB,USM
w10126626SG,honeycomb,stores honey,honey,honey,NOUN,USM
w10126626SG,pail,store sand,store,store,VERB,USM
w10126626SG,pail,store sand,sand,sand,NOUN,USM
w10126626SG,pail,store water,store,store,VERB,USM
w10126626SG,pail,store water,water,water,NOUN,USM
w10126626SG,scrapbook,collect photos,collect,collect,VERB,USM
w10126626SG,scrapbook,collect photos,photos,photo,NOUN,USM
w10126626SG,pamphlet,stores information about things ,stores,store,VERB,USM
w10126626SG,pamphlet,stores information about things ,information,inform,VERB,USM
w10126626SG,pamphlet,stores information about things ,things,thing,NOUN,USM
w10128549LP,landlady,argues,argues,argue,VERB,USM
w10128549LP,landlady,helps people,helps,help,VERB,USM
w10128549LP,landlady,helps people,people,people,NOUN,USM
w10128549LP,accountant,to do taxes,taxes,tax,VERB,USM
w10128549LP,accountant,to do paperwork,paperwork,paperwork,VERB,USM
w10128549LP,printout,to make copies,make,make,VERB,USM
w10128549LP,printout,to make copies,copies,copy,VERB,USM
w10128549LP,printout,to make art,make,make,VERB,USM
w10128549LP,printout,to make art,art,art,VERB,USM
w10128549LP,needlework,to make blankets,make,make,VERB,USM
w10128549LP,needlework,to make blankets,blankets,blanket,NOUN,USM
w10128549LP,needlework,to decorate clothes,decorate,decorate,VERB,USM
w10128549LP,needlework,to decorate clothes,clothes,clothes,NOUN,USM
w10128549LP,needlework,to fix rips,fix,fix,VERB,USM
w10128549LP,needlework,to fix rips,rips,rip,VERB,USM
w10128549LP,persimmon,to make food dishes,make,make,VERB,USM
w10128549LP,persimmon,to make food dishes,food,food,NOUN,USM
w10128549LP,persimmon,to make food dishes,dishes,dish,NOUN,USM
w10128549LP,persimmon,to make drinks,make,make,VERB,USM
w10128549LP,persimmon,to make drinks,drinks,drink,VERB,USM
w10128549LP,persimmon,to make pigments for art,make,make,VERB,USM
w10128549LP,persimmon,to make pigments for art,pigments,pigment,NOUN,USM
w10128549LP,persimmon,to make pigments for art,art,art,VERB,USM
w10128549LP,handwork,build things,build,build,VERB,USM
w10128549LP,handwork,build things,things,thing,NOUN,USM
w10128549LP,windowpane,to make a house,make,make,VERB,USM
w10128549LP,windowpane,to make a house,house,house,NOUN,USM
w10128549LP,windowpane,to decorate a door,decorate,decorate,VERB,USM
w10128549LP,windowpane,to decorate a door,door,door,NOUN,USM
w10128549LP,windowpane,to make art,make,make,VERB,USM
w10128549LP,windowpane,to make art,art,art,VERB,USM
w10128549LP,lager,to get drunk,get,get,VERB,USM
w10128549LP,lager,to get drunk,drunk,drink,VERB,USM
w10128549LP,lager,to lower inhibitions,lower,lower,ADJ,USM
w10128549LP,lager,to lower inhibitions,inhibitions,inhibition,NOUN,USM
w10128549LP,lovebird,to make people happy,make,make,VERB,USM
w10128549LP,lovebird,to make people happy,people,people,NOUN,USM
w10128549LP,lovebird,to make people happy,happy,happy,ADJ,USM
w10128549LP,lovebird,to bring joy,bring,bring,VERB,USM
w10128549LP,lovebird,to bring joy,joy,joy,VERB,USM
w10128549LP,lovebird,to make people jelous,make,make,VERB,USM
w10128549LP,lovebird,to make people jelous,people,people,NOUN,USM
w10128549LP,lovebird,to make people jelous,jealous,jealous,ADJ,USM
w10128549LP,barrette,the get exact measurements,get,get,VERB,USM
w10128549LP,barrette,the get exact measurements,exact,exact,ADV,USM
w10128549LP,barrette,the get exact measurements,measurements,measure,VERB,USM
w10128549LP,barrette,to preform an experiment,preform,perform,VERB,USM
w10128549LP,barrette,to preform an experiment,experiment,experiment,VERB,USM
w10128549LP,barrette,to make something perfect,make,make,VERB,USM
w10128549LP,barrette,to make something perfect,something,something,PRON,USM
w10128549LP,barrette,to make something perfect,perfect,perfect,ADJ,USM
w10128549LP,plastic,to cover,cover,cover,VERB,USM
w10128549LP,plastic,to wrap,wrap,wrap,VERB,USM
w10128549LP,plastic,to hold,hold,hold,VERB,USM
w10128549LP,plastic,to contain,contain,contain,VERB,USM
w10128549LP,duckling,to provide happiness,provide,provide,VERB,USM
w10128549LP,duckling,to provide happiness,happiness,happiness,NOUN,USM
w10128549LP,duckling,comfort,comfort,comfort,VERB,USM
w10128549LP,duckling,joy,joy,joy,VERB,USM
w10128549LP,human,reproduction,reproduction,reproduce,VERB,USM
w10128549LP,human,joy,joy,joy,VERB,USM
w10128549LP,human,work,work,work,VERB,USM
w10128549LP,pistol,to hunt,hunt,hunt,VERB,USM
w10128549LP,pistol,to hit targets,hit,hit,VERB,USM
w10128549LP,pistol,to hit targets,targets,target,VERB,USM
w10128549LP,daffodil,to make something pretty,make,make,VERB,USM
w10128549LP,daffodil,to make something pretty,something,something,PRON,USM
w10128549LP,daffodil,to make something pretty,pretty,pretty,ADV,USM
w10128549LP,daffodil,to bring joy,bring,bring,VERB,USM
w10128549LP,daffodil,to bring joy,joy,joy,VERB,USM
w10128549LP,vegetation,to make something pleasant to look at,make,make,VERB,USM
w10128549LP,vegetation,to make something pleasant to look at,something,something,PRON,USM
w10128549LP,vegetation,to make something pleasant to look at,pleasant,pleasant,ADJ,USM
w10128549LP,vegetation,to make something pleasant to look at,look,look,VERB,USM
w10128549LP,vegetation,make things more natural,make,make,VERB,USM
w10128549LP,vegetation,make things more natural,things,thing,NOUN,USM
w10128549LP,vegetation,make things more natural,natural,natural,ADJ,USM
w10128549LP,ophthalmologist,to help people,help,help,VERB,USM
w10128549LP,ophthalmologist,to help people,people,people,NOUN,USM
w10128549LP,tripod,to hold a camera,hold,hold,VERB,USM
w10128549LP,tripod,to hold a camera,camera,camera,NOUN,USM
w10128549LP,tripod,to hold up a table,hold,hold,VERB,USM
w10128549LP,tripod,to hold up a table,table,table,NOUN,USM
w10128549LP,tripod,to hold up art,hold,hold,VERB,USM
w10128549LP,tripod,to hold up art,art,art,VERB,USM
w10128549LP,nightdress,to bring comfort,bring,bring,VERB,USM
w10128549LP,nightdress,to bring comfort,comfort,comfort,VERB,USM
w10128549LP,nightdress,to sleep in,sleep,sleep,VERB,USM
w10128549LP,vaccine,to help people,help,help,VERB,USM
w10128549LP,vaccine,to help people,people,people,NOUN,USM
w10128549LP,vaccine,to prevent disease,prevent,prevent,VERB,USM
w10128549LP,vaccine,to prevent disease,disease,disease,NOUN,USM
w10128549LP,vaccine,to kill bacteria or viruses ,kill,kill,VERB,USM
w10128549LP,vaccine,to kill bacteria or viruses ,bacteria,bacteria,NOUN,USM
w10128549LP,vaccine,to kill bacteria or viruses ,viruses,virus,NOUN,USM
w10128549LP,blueprint,to make plans,make,make,VERB,USM
w10128549LP,blueprint,to make plans,plans,plan,VERB,USM
w10128549LP,blueprint,to make a building,make,make,VERB,USM
w10128549LP,blueprint,to make a building,building,build,VERB,USM
w10128549LP,blueprint,to help people communicate,help,help,VERB,USM
w10128549LP,blueprint,to help people communicate,people,people,NOUN,USM
w10128549LP,blueprint,to help people communicate,communicate,communicate,VERB,USM
w10128549LP,squash,to eat,eat,eat,VERB,USM
w10128549LP,squash,to feed animals,feed,feed,VERB,USM
w10128549LP,squash,to feed animals,animals,animal,NOUN,USM
w10128549LP,squash,fertilizer,fertilizer,fertilize,VERB,USM
w10128549LP,pocket,to hold things,hold,hold,VERB,USM
w10128549LP,pocket,to hold things,things,thing,NOUN,USM
w10128549LP,pocket,to put your hand in,put,put,VERB,USM
w10128549LP,pocket,to put your hand in,hand,hand,NOUN,USM
w10128549LP,pocket,to attach things to,attach,attach,VERB,USM
w10128549LP,pocket,to attach things to,things,thing,NOUN,USM
w10128549LP,pike,to hold something up,hold,hold,VERB,USM
w10128549LP,pike,to hold something up,something,something,PRON,USM
w10128549LP,hair,braid,braid,braid,VERB,USM
w10128549LP,hair,straighten,straighten,straighten,VERB,USM
w10128549LP,hair,curl,curl,curl,VERB,USM
w10128549LP,hair,cut,cut,cut,VERB,USM
w10128549LP,hair,dye,dye,dye,VERB,USM
w10128549LP,hair,shave,shave,shave,VERB,USM
w10128549LP,hair,pluck,pluck,pluck,VERB,USM
w10128549LP,hair,break,break,break,VERB,USM
w10128549LP,bookmark,hold places,hold,hold,VERB,USM
w10128549LP,bookmark,hold places,places,place,VERB,USM
w10128549LP,bookmark,as a ruler,ruler,ruler,VERB,USM
w10128549LP,bookmark,as a doodle page,doodle,doodle,NOUN,USM
w10128549LP,bookmark,as a doodle page,page,page,NOUN,USM
w10128549LP,cello,to make music,make,make,VERB,USM
w10128549LP,cello,to make music,music,music,NOUN,USM
w10128549LP,cello,to express feelings,express,express,VERB,USM
w10128549LP,cello,to express feelings,feelings,feeling,NOUN,USM
w10128549LP,robe,to cover,cover,cover,VERB,USM
w10128549LP,robe,to bring comfort,bring,bring,VERB,USM
w10128549LP,robe,to bring comfort,comfort,comfort,VERB,USM
w10128549LP,robe,to make warm,make,make,VERB,USM
w10128549LP,robe,to make warm,warm,warm,VERB,USM
w10128549LP,salve,to make lubricated,make,make,VERB,USM
w10128549LP,salve,to make lubricated,lubricated,lubricate,VERB,USM
w10128549LP,salve,to keep from getting dry,keep,keep,VERB,USM
w10128549LP,salve,to keep from getting dry,getting,get,VERB,USM
w10128549LP,salve,to keep from getting dry,dry,dry,VERB,USM
w10128549LP,bunny,to bring joy,bring,bring,VERB,USM
w10128549LP,bunny,to bring joy,joy,joy,VERB,USM
w10128549LP,bunny,to create love,create,create,VERB,USM
w10128549LP,bunny,to create love,love,love,VERB,USM
w10128714_RCH,aunt,moms sister,moms,moms,NOUN,USM
w10128714_RCH,aunt,moms sister,sister,sister,NOUN,USM
w10128714_RCH,aunt,dads sister,dads,dad,NOUN,USM
w10128714_RCH,aunt,dads sister,sister,sister,NOUN,USM
w10128714_RCH,aunt,relative,relative,relative,ADV,USM
w10128714_RCH,stall,bathroom stall,bathroom,bathroom,NOUN,USM
w10128714_RCH,stall,bathroom stall,stall,stall,NOUN,USM
w10128714_RCH,stall,horse stall,horse,horse,NOUN,USM
w10128714_RCH,stall,horse stall,stall,stall,NOUN,USM
w10128714_RCH,stall,to wait ,wait,wait,VERB,USM
w10128714_RCH,concert,fun,fun,fun,NOUN,USM
w10128714_RCH,concert,relaxing,relaxing,relax,VERB,USM
w10128714_RCH,concert,music,music,music,NOUN,USM
w10128714_RCH,concert,hanging out with friends,hanging,hang,VERB,USM
w10128714_RCH,concert,hanging out with friends,friends,friend,NOUN,USM
w10128714_RCH,concert,orchestra,orchestra,orchestra,X,USM
w10128714_RCH,concert,musician,musician,musician,NOUN,USM
w10128714_RCH,garbage,litter,litter,litter,NOUN,USM
w10128714_RCH,garbage,waste,waste,waste,NOUN,USM
w10128714_RCH,garbage,garbage bags,garbage,garbage,NOUN,USM
w10128714_RCH,garbage,garbage bags,bags,bag,NOUN,USM
w10128714_RCH,garbage,garbage bins,garbage,garbage,NOUN,USM
w10128714_RCH,garbage,garbage bins,bins,bins,NOUN,USM
w10128714_RCH,garbage,garbage men ,garbage,garbage,NOUN,USM
w10128714_RCH,garbage,garbage men ,men,men,NOUN,USM
w10128714_RCH,recorder,instrument,instrument,instrument,VERB,USM
w10128714_RCH,recorder,device,device,device,VERB,USM
w10128714_RCH,recorder,camera,camera,camera,NOUN,USM
w10128714_RCH,builder,contractor,contractor,contractor,NOUN,USM
w10128714_RCH,builder,craftsman,craftsman,craftsman,NOUN,USM
w10128714_RCH,builder,carpenter,carpenter,carpenter,NOUN,USM
w10128714_RCH,builder,engineer ,engineer,engineer,NOUN,USM
w10128714_RCH,river,mississippi,mississippi,mississippi,X,USM
w10128714_RCH,river,travel,travel,travel,NOUN,USM
w10128714_RCH,river,haul cargo,haul,haul,VERB,USM
w10128714_RCH,river,haul cargo,cargo,cargo,NOUN,USM
w10128714_RCH,river,transport,transport,transport,VERB,USM
w10128714_RCH,river,fish,fish,fish,VERB,USM
w10128714_RCH,river,swim,swim,swim,VERB,USM
w10128714_RCH,toast,french toast,french,french,ADJ,USM
w10128714_RCH,toast,french toast,toast,toast,NOUN,USM
w10128714_RCH,toast,breakfast food,breakfast,breakfast,NOUN,USM
w10128714_RCH,toast,breakfast food,food,food,NOUN,USM
w10128714_RCH,toast,to celebrate,celebrate,celebrate,VERB,USM
w10128714_RCH,thyme,seasoning,seasoning,season,VERB,USM
w10128714_RCH,thyme,garnish,garnish,garnish,VERB,USM
w10128714_RCH,actor,performer,performer,perform,VERB,USM
w10128714_RCH,actor,artist,artist,artist,NOUN,USM
w10128714_RCH,actor,theatrical preformer,theatrical,theatrical,ADJ,USM
w10128714_RCH,actor,theatrical preformer,performer,perform,VERB,USM
w10128714_RCH,mitt,baseball,baseball,baseball,NOUN,USM
w10128714_RCH,mitt,cooking,cooking,cook,VERB,USM
w10128714_RCH,rat,poison ,poison,poison,VERB,USM
w10128714_RCH,stepfather,father-figure,father,father,NOUN,USM
w10128714_RCH,stepfather,father-figure,figure,figure,VERB,USM
w10128714_RCH,vaseline,ointment,ointment,ointment,VERB,USM
w10128714_RCH,vaseline,salve,salve,salve,VERB,USM
w10128714_RCH,vaseline,lip balm,lip,lip balm,VERB,USM
w10128714_RCH,vaseline,moisturizer ,moisturizer,moisturize,VERB,USM
w10128714_RCH,employer,boss,boss,boss,NOUN,USM
w10128714_RCH,employer,manager,manager,manager,NOUN,USM
w10128714_RCH,employer,owner ,owner,own,VERB,USM
w10128714_RCH,contraceptive,birth control,birth,birth control,VERB,USM
w10128714_RCH,contraceptive,iud,iud,IUD,NOUN,USM
