Username,Condition.Description,Stimuli.Cue,Procedure.Trial.Type,affordance_parsed,word,lemma,POS,Source
LindseyWaldo,Version 5,stableman,BOI,use to keep horses,use,use,VERB,Clemson
LindseyWaldo,Version 5,stableman,BOI,use to keep horses,keep,keep,VERB,Clemson
LindseyWaldo,Version 5,stableman,BOI,use to keep horses,horses,horse,NOUN,Clemson
LindseyWaldo,Version 5,antiques,BOI,decorate,decorate,decorate,VERB,Clemson
LindseyWaldo,Version 5,antiques,BOI,break,break,break,VERB,Clemson
LindseyWaldo,Version 5,cabbage,BOI,eat,eat,eat,VERB,Clemson
LindseyWaldo,Version 5,wristlet,BOI,wear on wrist,wear,wear,VERB,Clemson
LindseyWaldo,Version 5,wristlet,BOI,wear on wrist,wrist,wrist,NOUN,Clemson
LindseyWaldo,Version 5,wristlet,BOI,wear on ankle,wear,wear,VERB,Clemson
LindseyWaldo,Version 5,wristlet,BOI,wear on ankle,ankle,ankle,NOUN,Clemson
LindseyWaldo,Version 5,wristlet,BOI,put up as decoration,put,put,VERB,Clemson
LindseyWaldo,Version 5,wristlet,BOI,put up as decoration,decoration,decorate,VERB,Clemson
LindseyWaldo,Version 5,sheepskin,BOI,keep something warm,keep,keep,VERB,Clemson
LindseyWaldo,Version 5,sheepskin,BOI,keep something warm,something,something,PRON,Clemson
LindseyWaldo,Version 5,sheepskin,BOI,keep something warm,warm,warm,VERB,Clemson
LindseyWaldo,Version 5,sheepskin,BOI,use it as a rug,use,use,VERB,Clemson
LindseyWaldo,Version 5,sheepskin,BOI,use it as a rug,rug,rug,NOUN,Clemson
LindseyWaldo,Version 5,eyepiece,BOI,help you see,help,help,VERB,Clemson
LindseyWaldo,Version 5,eyepiece,BOI,help you see,see,see,VERB,Clemson
LindseyWaldo,Version 5,eyepiece,BOI,wear as an accessory,wear,wear,VERB,Clemson
LindseyWaldo,Version 5,eyepiece,BOI,wear as an accessory,accessory,accesorize,VERB,Clemson
LindseyWaldo,Version 5,prosecutor,BOI,in court,court,court,NOUN,Clemson
LindseyWaldo,Version 5,prosecutor,BOI,talking to the public,talking,talk,VERB,Clemson
LindseyWaldo,Version 5,prosecutor,BOI,talking to the public,public,public,ADJ,Clemson
LindseyWaldo,Version 5,pedal,BOI,make a car go,make,make,VERB,Clemson
LindseyWaldo,Version 5,pedal,BOI,make a car go,car,car,NOUN,Clemson
LindseyWaldo,Version 5,pedal,BOI,make a car go,go,go,VERB,Clemson
LindseyWaldo,Version 5,pedal,BOI,make a car stop,make,make,VERB,Clemson
LindseyWaldo,Version 5,pedal,BOI,make a car stop,car,car,NOUN,Clemson
LindseyWaldo,Version 5,pedal,BOI,make a car stop,stop,stop,VERB,Clemson
LindseyWaldo,Version 5,pedal,BOI,ride a bike,ride,ride,VERB,Clemson
LindseyWaldo,Version 5,pedal,BOI,ride a bike,bike,bike,NOUN,Clemson
LindseyWaldo,Version 5,pomegranate,BOI,eat,eat,eat,VERB,Clemson
LindseyWaldo,Version 5,pomegranate,BOI,use for color,use,use,VERB,Clemson
LindseyWaldo,Version 5,pomegranate,BOI,use for color,color,color,NOUN,Clemson
LindseyWaldo,Version 5,pomegranate,BOI,decorate with during holidays,decorate,decorate,VERB,Clemson
LindseyWaldo,Version 5,pomegranate,BOI,decorate with during holidays,holidays,holiday,NOUN,Clemson
LindseyWaldo,Version 5,sandbank,BOI,keep water back,keep,keep,VERB,Clemson
LindseyWaldo,Version 5,sandbank,BOI,keep water back,water,water,NOUN,Clemson
LindseyWaldo,Version 5,sandbank,BOI,keep water back,back,back,ADV,Clemson
LindseyWaldo,Version 5,figurine,BOI,put on display,put,put,VERB,Clemson
LindseyWaldo,Version 5,figurine,BOI,put on display,display,display,VERB,Clemson
LindseyWaldo,Version 5,crutch,BOI,walk,walk,walk,VERB,Clemson
LindseyWaldo,Version 5,crutch,BOI,play with,play,play,VERB,Clemson
LindseyWaldo,Version 5,woodwork,BOI,make designs,make,make,VERB,Clemson
LindseyWaldo,Version 5,woodwork,BOI,make designs,designs,designs,NOUN,Clemson
LindseyWaldo,Version 5,woodwork,BOI,build furniture,build,build,VERB,Clemson
LindseyWaldo,Version 5,woodwork,BOI,build furniture,furniture,furniture,NOUN,Clemson
LindseyWaldo,Version 5,hoop,BOI,play hula hoop,play,play,VERB,Clemson
LindseyWaldo,Version 5,hoop,BOI,play hula hoop,hula,hula,VERB,Clemson
LindseyWaldo,Version 5,hoop,BOI,play hula hoop,hoop,hoop,NOUN,Clemson
LindseyWaldo,Version 5,waste,BOI,throw away,throw,throw,VERB,Clemson
LindseyWaldo,Version 5,waste,BOI,throw away,away,away,ADV,Clemson
LindseyWaldo,Version 5,waste,BOI,recycle,recycle,recycle,VERB,Clemson
LindseyWaldo,Version 5,waste,BOI,compost,compost,compost,VERB,Clemson
LindseyWaldo,Version 5,keyhole,BOI,lock a door,lock,lock,VERB,Clemson
LindseyWaldo,Version 5,keyhole,BOI,lock a door,door,door,NOUN,Clemson
LindseyWaldo,Version 5,keyhole,BOI,decoration ,decoration,decorate,VERB,Clemson
LindseyWaldo,Version 5,playsuit,BOI,play,play,play,VERB,Clemson
LindseyWaldo,Version 5,playsuit,BOI,halloween,halloween,halloween,AUX,Clemson
LindseyWaldo,Version 5,postman,BOI,delivery mail,delivery,deliver,VERB,Clemson
LindseyWaldo,Version 5,postman,BOI,delivery mail,mail,mail,NOUN,Clemson
LindseyWaldo,Version 5,medication,BOI,use to feel better,use,use,VERB,Clemson
LindseyWaldo,Version 5,medication,BOI,use to feel better,feel,feel,VERB,Clemson
LindseyWaldo,Version 5,medication,BOI,use to feel better,better,better,ADJ,Clemson
LindseyWaldo,Version 5,medication,BOI,use to change something about yourself,use,use,VERB,Clemson
LindseyWaldo,Version 5,medication,BOI,use to change something about yourself,change,change,VERB,Clemson
LindseyWaldo,Version 5,medication,BOI,use to change something about yourself,something,something,PRON,Clemson
LindseyWaldo,Version 5,copper,BOI,coins,coins,coin,NOUN,Clemson
LindseyWaldo,Version 5,copper,BOI,roofs,roofs,roof,NOUN,Clemson
LindseyWaldo,Version 5,copper,BOI,buildings,buildings,building,NOUN,Clemson
LindseyWaldo,Version 5,Picture Frame,BOI,contain something like a picture or money,contain,contain,VERB,Clemson
LindseyWaldo,Version 5,Picture Frame,BOI,contain something like a picture or money,something,something,PRON,Clemson
LindseyWaldo,Version 5,Picture Frame,BOI,contain something like a picture or money,like,like,VERB,Clemson
LindseyWaldo,Version 5,Picture Frame,BOI,contain something like a picture or money,picture,picture,NOUN,Clemson
LindseyWaldo,Version 5,Picture Frame,BOI,contain something like a picture or money,money,money,NOUN,Clemson
LindseyWaldo,Version 5,worker,BOI,work,work,work,NOUN,Clemson
LindseyWaldo,Version 5,worker,BOI,fire,fire,fire,NOUN,Clemson
LindseyWaldo,Version 5,worker,BOI,hire,hire,hire,VERB,Clemson
LydiaHird,Version 9,token,BOI,payment,payment,pay,VERB,Clemson
LydiaHird,Version 9,token,BOI,souvenir,souvenir,souvenir,NOUN,Clemson
LydiaHird,Version 9,token,BOI,flipping,flipping,flip,VERB,Clemson
LydiaHird,Version 9,token,BOI,placement marker ,placement,placement,NOUN,Clemson
LydiaHird,Version 9,token,BOI,placement marker ,marker,marker,VERB,Clemson
LydiaHird,Version 9,elbow,BOI,nudging,nudging,nudge,VERB,Clemson
LydiaHird,Version 9,elbow,BOI,hitting,hitting,hit,VERB,Clemson
LydiaHird,Version 9,elbow,BOI,bending,bending,bend,VERB,Clemson
LydiaHird,Version 9,elbow,BOI,kneading ,kneading,knead,VERB,Clemson
LydiaHird,Version 9,mayor,BOI,leading,leading,lead,VERB,Clemson
LydiaHird,Version 9,mayor,BOI,policy making,policy,policy,NOUN,Clemson
LydiaHird,Version 9,mayor,BOI,policy making,making,make,VERB,Clemson
LydiaHird,Version 9,mayor,BOI,public speaking,public,public,ADJ,Clemson
LydiaHird,Version 9,mayor,BOI,public speaking,speaking,speak,VERB,Clemson
LydiaHird,Version 9,mayor,BOI,influencing,influencing,influence,VERB,Clemson
LydiaHird,Version 9,goblet,BOI,holding liquid,holding,hold,VERB,Clemson
LydiaHird,Version 9,goblet,BOI,holding liquid,liquid,liquid,AUX,Clemson
LydiaHird,Version 9,goblet,BOI,drinking,drinking,drink,VERB,Clemson
LydiaHird,Version 9,goblet,BOI,symbol,symbol,symbol,NOUN,Clemson
LydiaHird,Version 9,goblet,BOI,decoration,decoration,decorate,VERB,Clemson
LydiaHird,Version 9,wrapper,BOI,gift wrapping,gift,gift,VERB,Clemson
LydiaHird,Version 9,wrapper,BOI,gift wrapping,wrapping,wrap,VERB,Clemson
LydiaHird,Version 9,wrapper,BOI,item cover,item,item,NOUN,Clemson
LydiaHird,Version 9,wrapper,BOI,item cover,cover,cover,VERB,Clemson
LydiaHird,Version 9,wrapper,BOI,decor,decor,decorate,VERB,Clemson
LydiaHird,Version 9,wrapper,BOI,stuffing ,stuffing,stuff,VERB,Clemson
LydiaHird,Version 9,hardware,BOI,maintenance,maintenance,maintenance,VERB,Clemson
LydiaHird,Version 9,hardware,BOI,building,building,build,VERB,Clemson
LydiaHird,Version 9,hardware,BOI,fixing objects,fixing,fix,VERB,Clemson
LydiaHird,Version 9,hardware,BOI,fixing objects,objects,object,VERB,Clemson
LydiaHird,Version 9,hardware,BOI,holding things together,holding,hold,VERB,Clemson
LydiaHird,Version 9,hardware,BOI,holding things together,things,thing,NOUN,Clemson
LydiaHird,Version 9,hardware,BOI,holding things together,together,together,ADV,Clemson
LydiaHird,Version 9,hardware,BOI,decor,decor,decorate,VERB,Clemson
LydiaHird,Version 9,landscape,BOI,artwork,artwork,artwork,NOUN,Clemson
LydiaHird,Version 9,landscape,BOI,walking,walking,walk,NOUN,Clemson
LydiaHird,Version 9,landscape,BOI,hiking,hiking,hik,VERB,Clemson
LydiaHird,Version 9,landscape,BOI,photography,photography,photography,VERB,Clemson
LydiaHird,Version 9,landscape,BOI,viewing,viewing,viewe,VERB,Clemson
LydiaHird,Version 9,landscape,BOI,farming ,farming,farm,VERB,Clemson
LydiaHird,Version 9,bench,BOI,sitting,sitting,sit,VERB,Clemson
LydiaHird,Version 9,bench,BOI,leaning,leaning,lean,VERB,Clemson
LydiaHird,Version 9,bench,BOI,working out,working,work,VERB,Clemson
LydiaHird,Version 9,bench,BOI,laying,laying,lay,VERB,Clemson
LydiaHird,Version 9,bench,BOI,fill space,fill,fill,VERB,Clemson
LydiaHird,Version 9,bench,BOI,fill space,space,space,NOUN,Clemson
LydiaHird,Version 9,bench,BOI,advertisement,advertisement,advertise,VERB,Clemson
LydiaHird,Version 9,bench,BOI,memorial,memorial,memorial,ADJ,Clemson
LydiaHird,Version 9,chemicals,BOI,mixing,mixing,mix,VERB,Clemson
LydiaHird,Version 9,chemicals,BOI,creating new compounds,creating,create,VERB,Clemson
LydiaHird,Version 9,chemicals,BOI,creating new compounds,new,new,ADJ,Clemson
LydiaHird,Version 9,chemicals,BOI,creating new compounds,compounds,compound,NOUN,Clemson
LydiaHird,Version 9,chemicals,BOI,burning,burning,burn,VERB,Clemson
LydiaHird,Version 9,chemicals,BOI,color,color,color,NOUN,Clemson
LydiaHird,Version 9,chemicals,BOI,odor,odor,odor,NOUN,Clemson
LydiaHird,Version 9,chemicals,BOI,mixing,mixing,mix,VERB,Clemson
LydiaHird,Version 9,chemicals,BOI,experimentation,experimentation,experiment,VERB,Clemson
LydiaHird,Version 9,chemicals,BOI,cleaning,cleaning,clean,VERB,Clemson
LydiaHird,Version 9,chemicals,BOI,poison,poison,poison,NOUN,Clemson
LydiaHird,Version 9,chemicals,BOI,extraction,extraction,extract,VERB,Clemson
LydiaHird,Version 9,chemicals,BOI,preservation of perishable items,preservation,preserve,VERB,Clemson
LydiaHird,Version 9,chemicals,BOI,preservation of perishable items,perishable,perishable,ADJ,Clemson
LydiaHird,Version 9,chemicals,BOI,preservation of perishable items,items,item,NOUN,Clemson
LydiaHird,Version 9,chemicals,BOI,learning,learning,learn,VERB,Clemson
LydiaHird,Version 9,vessel,BOI,transportation,transportation,transport,VERB,Clemson
LydiaHird,Version 9,vessel,BOI,biological transportation,biological,biological,ADJ,Clemson
LydiaHird,Version 9,vessel,BOI,biological transportation,transportation,transportation,NOUN,Clemson
LydiaHird,Version 9,vessel,BOI,storage,storage,store,VERB,Clemson
LydiaHird,Version 9,vessel,BOI,connection,connection,connect,VERB,Clemson
LydiaHird,Version 9,block,BOI,building,building,build,VERB,Clemson
LydiaHird,Version 9,block,BOI,obstruction,obstruction,obstruct,VERB,Clemson
LydiaHird,Version 9,block,BOI,platform,platform,platform,NOUN,Clemson
LydiaHird,Version 9,block,BOI,sitting,sitting,sit,VERB,Clemson
LydiaHird,Version 9,block,BOI,standing,standing,stand,VERB,Clemson
LydiaHird,Version 9,block,BOI,leaning,leaning,lean,VERB,Clemson
LydiaHird,Version 9,block,BOI,conveying information with inscription,conveying,convey,VERB,Clemson
LydiaHird,Version 9,block,BOI,conveying information with inscription,information,information,NOUN,Clemson
LydiaHird,Version 9,block,BOI,conveying information with inscription,inscription,inscribe,VERB,Clemson
LydiaHird,Version 9,coleslaw,BOI,eating,eating,eat,VERB,Clemson
LydiaHird,Version 9,coleslaw,BOI,side dish,side,side dish,NOUN,Clemson
LydiaHird,Version 9,asparagus,BOI,eating,eating,eat,VERB,Clemson
LydiaHird,Version 9,asparagus,BOI,side dish,side,side dish,NOUN,Clemson
LydiaHird,Version 9,asparagus,BOI,health improvement ,health,health,NOUN,Clemson
LydiaHird,Version 9,asparagus,BOI,health improvement ,improvement,improve,NOUN,Clemson
LydiaHird,Version 9,rancher,BOI,work,work,work,VERB,Clemson
LydiaHird,Version 9,rancher,BOI,farming,farming,farm,VERB,Clemson
LydiaHird,Version 9,rancher,BOI,raising animals,raising,raise,VERB,Clemson
LydiaHird,Version 9,rancher,BOI,raising animals,animals,animal,NOUN,Clemson
LydiaHird,Version 9,rancher,BOI,maintenance of ranch,maintenance,maintenance,VERB,Clemson
LydiaHird,Version 9,rancher,BOI,maintenance of ranch,ranch,ranch,NOUN,Clemson
LydiaHird,Version 9,rancher,BOI,teacher ,teacher,teach,VERB,Clemson
LydiaHird,Version 9,veal,BOI,eating,eating,eat,VERB,Clemson
LydiaHird,Version 9,veal,BOI,cooking,cooking,cook,VERB,Clemson
LydiaHird,Version 9,wound,BOI,expression of injury,expression,expression,NOUN,Clemson
LydiaHird,Version 9,wound,BOI,expression of injury,injury,injury,NOUN,Clemson
LydiaHird,Version 9,wound,BOI,healing,healing,heal,VERB,Clemson
LydiaHird,Version 9,wound,BOI,keeping something held together,keeping,keep,VERB,Clemson
LydiaHird,Version 9,wound,BOI,keeping something held together,something,something,PRON,Clemson
LydiaHird,Version 9,wound,BOI,keeping something held together,held,hold,VERB,Clemson
LydiaHird,Version 9,wound,BOI,keeping something held together,together,together,ADV,Clemson
LydiaHird,Version 9,wound,BOI,sympathy,sympathy,sympathy,NOUN,Clemson
LydiaHird,Version 9,cane,BOI,physical support,physical,physical,ADJ,Clemson
LydiaHird,Version 9,cane,BOI,physical support,support,support,VERB,Clemson
LydiaHird,Version 9,cane,BOI,walking,walking,walk,VERB,Clemson
LydiaHird,Version 9,cane,BOI,weapon,weapon,weapon,VERB,Clemson
LydiaHird,Version 9,cane,BOI,pointer,pointer,pointer,NOUN,Clemson
LydiaHird,Version 9,cane,BOI,prop,prop,prop,VERB,Clemson
LydiaHird,Version 9,cane,BOI,pull objects,pull,pull,VERB,Clemson
LydiaHird,Version 9,cane,BOI,pull objects,objects,object,VERB,Clemson
LydiaHird,Version 9,cane,BOI,push objects,push,push,VERB,Clemson
LydiaHird,Version 9,cane,BOI,push objects,objects,object,VERB,Clemson
LydiaHird,Version 9,belly,BOI,food storage,food,food,NOUN,Clemson
LydiaHird,Version 9,belly,BOI,food storage,storage,store,VERB,Clemson
LydiaHird,Version 9,belly,BOI,organ storage,organ,organ,ADJ,Clemson
LydiaHird,Version 9,belly,BOI,organ storage,storage,store,VERB,Clemson
LydiaHird,Version 9,belly,BOI,balance objects on,balance,balance,NOUN,Clemson
LydiaHird,Version 9,belly,BOI,balance objects on,objects,object,VERB,Clemson
LydiaHird,Version 9,duck,BOI,pet,pet,pet,VERB,Clemson
LydiaHird,Version 9,duck,BOI,entertainment,entertainment,entertain,VERB,Clemson
LydiaHird,Version 9,duck,BOI,wildlife teaching,wildlife,wildlife,NOUN,Clemson
LydiaHird,Version 9,duck,BOI,wildlife teaching,teaching,teach,VERB,Clemson
LydiaHird,Version 9,duck,BOI,food,food,food,NOUN,Clemson
LydiaHird,Version 9,purse,BOI,storage,storage,store,VERB,Clemson
LydiaHird,Version 9,purse,BOI,transporting objects,transporting,transport,VERB,Clemson
LydiaHird,Version 9,purse,BOI,transporting objects,objects,object,VERB,Clemson
LydiaHird,Version 9,purse,BOI,fashion,fashion,fashion,VERB,Clemson
LydiaHird,Version 9,tube,BOI,transportation,transportation,transport,VERB,Clemson
LydiaHird,Version 9,tube,BOI,funneling,funneling,funnel,VERB,Clemson
LydiaHird,Version 9,tube,BOI,connection of two items,connection,connect,VERB,Clemson
LydiaHird,Version 9,tube,BOI,connection of two items,two,two,NUM,Clemson
LydiaHird,Version 9,tube,BOI,connection of two items,items,item,NOUN,Clemson
LydiaHird,Version 9,strainer,BOI,straining,straining,strain,VERB,Clemson
LydiaHird,Version 9,strainer,BOI,storage,storage,store,VERB,Clemson
LydiaHird,Version 9,orchard,BOI,plant growth,plant,plant,NOUN,Clemson
LydiaHird,Version 9,orchard,BOI,plant growth,growth,grow,VERB,Clemson
LydiaHird,Version 9,orchard,BOI,amusement,amusement,amusement,NOUN,Clemson
LydiaHird,Version 9,orchard,BOI,fruit picking,fruit,fruit,NOUN,Clemson
LydiaHird,Version 9,orchard,BOI,fruit picking,picking,pick,VERB,Clemson
LydiaHird,Version 9,orchard,BOI,sightseeing,sightseeing,sightsee,VERB,Clemson
LydiaHird,Version 9,orchard,BOI,business,business,business,NOUN,Clemson
LydiaHird,Version 9,altarpiece,BOI,religious practice,religious,religious,ADJ,Clemson
LydiaHird,Version 9,altarpiece,BOI,religious practice,practice,practice,NOUN,Clemson
LydiaHird,Version 9,altarpiece,BOI,leaning,leaning,lean,VERB,Clemson
LydiaHird,Version 9,altarpiece,BOI,symbolism,symbolism,symbol,VERB,Clemson
LydiaHird,Version 9,platter,BOI,plate,plate,plate,NOUN,Clemson
LydiaHird,Version 9,platter,BOI,storage,storage,store,VERB,Clemson
LydiaHird,Version 9,platter,BOI,decoration,decoration,decorate,VERB,Clemson
LydiaHird,Version 9,platter,BOI,presentation,presentation,present,VERB,Clemson
LydiaHird,Version 9,suit,BOI,clothing,clothing,clothing,NOUN,Clemson
LydiaHird,Version 9,suit,BOI,expression of wealth,expression,express,VERB,Clemson
LydiaHird,Version 9,suit,BOI,expression of wealth,wealth,wealth,NOUN,Clemson
LydiaHird,Version 9,suit,BOI,confidence,confidence,confidence,NOUN,Clemson
LydiaHird,Version 9,suit,BOI,fashion,fashion,fashion,NOUN,Clemson
LydiaHird,Version 9,saleslady,BOI,sales,sales,sell,VERB,Clemson
LydiaHird,Version 9,saleslady,BOI,marketing,marketing,marketing,VERB,Clemson
LydiaHird,Version 9,saleslady,BOI,profiting,profiting,profit,VERB,Clemson
LydiaHird,Version 9,saleslady,BOI,representative of company,representative,represent,VERB,Clemson
LydiaHird,Version 9,saleslady,BOI,representative of company,company,company,NOUN,Clemson
LydiaHird,Version 9,clay,BOI,molding,molding,mold,VERB,Clemson
LydiaHird,Version 9,clay,BOI,pottery,pottery,pottery,VERB,Clemson
LydiaHird,Version 9,clay,BOI,building,building,build,VERB,Clemson
LydiaHird,Version 9,clay,BOI,art,art,art,NOUN,Clemson
LydiaHird,Version 9,clay,BOI,patch repair,patch,patch,VERB,Clemson
LydiaHird,Version 9,clay,BOI,patch repair,repair,repair,VERB,Clemson
LydiaHird,Version 9,shell,BOI,decoration,decoration,decorate,VERB,Clemson
LydiaHird,Version 9,shell,BOI,protection,protection,protect,VERB,Clemson
LydiaHird,Version 9,shell,BOI,souvenir ,souvenir,souvenir,NOUN,Clemson
LyndseyBrewer,Version 23,box,BOI,cut,cut,cut,VERB,Clemson
LyndseyBrewer,Version 23,box,BOI,hold,hold,hold,VERB,Clemson
LyndseyBrewer,Version 23,box,BOI,build,build,build,VERB,Clemson
LyndseyBrewer,Version 23,box,BOI,ship,ship,ship,VERB,Clemson
LyndseyBrewer,Version 23,box,BOI,touch,touch,touch,VERB,Clemson
LyndseyBrewer,Version 23,box,BOI,kick,kick,kick,VERB,Clemson
LyndseyBrewer,Version 23,box,BOI,hit,hit,hit,VERB,Clemson
LyndseyBrewer,Version 23,box,BOI,mail,mail,mail,VERB,Clemson
LyndseyBrewer,Version 23,actress,BOI,act,act,act,NOUN,Clemson
LyndseyBrewer,Version 23,actress,BOI,sing,sing,se,VERB,Clemson
LyndseyBrewer,Version 23,actress,BOI,dance,dance,dance,VERB,Clemson
LyndseyBrewer,Version 23,actress,BOI,touch,touch,touch,VERB,Clemson
LyndseyBrewer,Version 23,actress,BOI,kiss,kiss,kiss,VERB,Clemson
LyndseyBrewer,Version 23,actress,BOI,hit,hit,hit,VERB,Clemson
LyndseyBrewer,Version 23,actress,BOI,hold,hold,hold,VERB,Clemson
LyndseyBrewer,Version 23,breadbasket,BOI,touch,touch,touch,VERB,Clemson
LyndseyBrewer,Version 23,breadbasket,BOI,hold,hold,hold,VERB,Clemson
LyndseyBrewer,Version 23,breadbasket,BOI,carry,carry,carry,VERB,Clemson
LyndseyBrewer,Version 23,breadbasket,BOI,fill,fill,fill,VERB,Clemson
LyndseyBrewer,Version 23,breadbasket,BOI,empty,empty,empty,VERB,Clemson
LyndseyBrewer,Version 23,breadbasket,BOI,clean,clean,clean,VERB,Clemson
LyndseyBrewer,Version 23,stapler,BOI,use,use,use,VERB,Clemson
LyndseyBrewer,Version 23,stapler,BOI,touch,touch,touch,VERB,Clemson
LyndseyBrewer,Version 23,stapler,BOI,throw,throw,throw,VERB,Clemson
LyndseyBrewer,Version 23,stapler,BOI,refill,refill,refill,VERB,Clemson
LyndseyBrewer,Version 23,stapler,BOI,place,place,place,VERB,Clemson
LyndseyBrewer,Version 23,diaper,BOI,put on,put,put,VERB,Clemson
LyndseyBrewer,Version 23,diaper,BOI,take off,take,take,VERB,Clemson
LyndseyBrewer,Version 23,diaper,BOI,clean off,clean,clean,VERB,Clemson
LyndseyBrewer,Version 23,diaper,BOI,throw out,throw,throw,VERB,Clemson
LyndseyBrewer,Version 23,diaper,BOI,reuse,reuse,reuse,NOUN,Clemson
LyndseyBrewer,Version 23,diaper,BOI,touch,touch,touch,VERB,Clemson
LyndseyBrewer,Version 23,diaper,BOI,hold,hold,hold,VERB,Clemson
LyndseyBrewer,Version 23,diaper,BOI,carry,carry,carry,VERB,Clemson
LyndseyBrewer,Version 23,diaper,BOI,smell,smell,smell,VERB,Clemson
LyndseyBrewer,Version 23,slide,BOI,play on,play,play,VERB,Clemson
LyndseyBrewer,Version 23,slide,BOI,touch,touch,touch,VERB,Clemson
LyndseyBrewer,Version 23,slide,BOI,hit,hit,hit,VERB,Clemson
LyndseyBrewer,Version 23,slide,BOI,run on,run,run,VERB,Clemson
LyndseyBrewer,Version 23,lodge,BOI,stay in,stay,stay,VERB,Clemson
LyndseyBrewer,Version 23,lodge,BOI,rent,rent,rent,VERB,Clemson
LyndseyBrewer,Version 23,lodge,BOI,buy,buy,buy,VERB,Clemson
LyndseyBrewer,Version 23,lodge,BOI,see,see,see,VERB,Clemson
LyndseyBrewer,Version 23,lodge,BOI,touch,touch,touch,VERB,Clemson
LyndseyBrewer,Version 23,lodge,BOI,sleep,sleep,sleep,VERB,Clemson
LyndseyBrewer,Version 23,pantaloons,BOI,put on,put,put,VERB,Clemson
LyndseyBrewer,Version 23,pantaloons,BOI,take off,take,take,VERB,Clemson
LyndseyBrewer,Version 23,pantaloons,BOI,wash,wash,wash,VERB,Clemson
LyndseyBrewer,Version 23,pantaloons,BOI,dry,dry,dry,VERB,Clemson
LyndseyBrewer,Version 23,pantaloons,BOI,fold,fold,fold,VERB,Clemson
LyndseyBrewer,Version 23,pantaloons,BOI,touch,touch,touch,VERB,Clemson
LyndseyBrewer,Version 23,pantaloons,BOI,hold,hold,hold,VERB,Clemson
LyndseyBrewer,Version 23,pantaloons,BOI,carry,carry,carry,VERB,Clemson
LyndseyBrewer,Version 23,pantaloons,BOI,borrow,borrow,borrow,VERB,Clemson
LyndseyBrewer,Version 23,journal,BOI,write,write,write,VERB,Clemson
LyndseyBrewer,Version 23,journal,BOI,hold,hold,hold,VERB,Clemson
LyndseyBrewer,Version 23,journal,BOI,fold,fold,fold,VERB,Clemson
LyndseyBrewer,Version 23,journal,BOI,throw,throw,throw,VERB,Clemson
LyndseyBrewer,Version 23,journal,BOI,burn,burn,burn,VERB,Clemson
LyndseyBrewer,Version 23,journal,BOI,erase,erase,erase,VERB,Clemson
LyndseyBrewer,Version 23,suture,BOI,form,form,form,VERB,Clemson
LyndseyBrewer,Version 23,auditorium,BOI,fill,fill,fill,VERB,Clemson
LyndseyBrewer,Version 23,auditorium,BOI,stand in,stand,stand,VERB,Clemson
LyndseyBrewer,Version 23,auditorium,BOI,run in,run,run,VERB,Clemson
LyndseyBrewer,Version 23,auditorium,BOI,hold a concert,hold,hold,VERB,Clemson
LyndseyBrewer,Version 23,auditorium,BOI,hold a concert,concert,concert,VERB,Clemson
LyndseyBrewer,Version 23,auditorium,BOI,hold a play,hold,hold,VERB,Clemson
LyndseyBrewer,Version 23,auditorium,BOI,hold a play,play,play,VERB,Clemson
LyndseyBrewer,Version 23,auditorium,BOI,speak in,speak,speak,VERB,Clemson
LyndseyBrewer,Version 23,bucket,BOI,carry,carry,carry,VERB,Clemson
LyndseyBrewer,Version 23,bucket,BOI,fill,fill,fill,VERB,Clemson
LyndseyBrewer,Version 23,bucket,BOI,empty,empty,empty,VERB,Clemson
LyndseyBrewer,Version 23,bucket,BOI,dump,dump,dump,VERB,Clemson
LyndseyBrewer,Version 23,bucket,BOI,kick,kick,kick,VERB,Clemson
LyndseyBrewer,Version 23,bucket,BOI,throw,throw,throw,VERB,Clemson
LyndseyBrewer,Version 23,bucket,BOI,step over,step,step over,VERB,Clemson
LyndseyBrewer,Version 23,podiatrist,BOI,see,see,see,VERB,Clemson
LyndseyBrewer,Version 23,podiatrist,BOI,visit,visit,visit,VERB,Clemson
LyndseyBrewer,Version 23,podiatrist,BOI,schedule,schedule,schedule,VERB,Clemson
LyndseyBrewer,Version 23,podiatrist,BOI,touch,touch,touch,VERB,Clemson
LyndseyBrewer,Version 23,podiatrist,BOI,hit,hit,hit,VERB,Clemson
LyndseyBrewer,Version 23,bifocals,BOI,wear,wear,wear,VERB,Clemson
LyndseyBrewer,Version 23,bifocals,BOI,use,use,use,VERB,Clemson
LyndseyBrewer,Version 23,bifocals,BOI,see through,see,see,VERB,Clemson
LyndseyBrewer,Version 23,bifocals,BOI,carry,carry,carry,VERB,Clemson
LyndseyBrewer,Version 23,bifocals,BOI,borrow,borrow,borrow,VERB,Clemson
LyndseyBrewer,Version 23,bifocals,BOI,lend,lend,lend,VERB,Clemson
LyndseyBrewer,Version 23,Shirt,BOI,wear,wear,wear,VERB,Clemson
LyndseyBrewer,Version 23,Shirt,BOI,touch,touch,touch,VERB,Clemson
LyndseyBrewer,Version 23,Shirt,BOI,fold,fold,fold,VERB,Clemson
LyndseyBrewer,Version 23,Shirt,BOI,wash,wash,wash,VERB,Clemson
LyndseyBrewer,Version 23,Shirt,BOI,dry,dry,dry,VERB,Clemson
LyndseyBrewer,Version 23,Shirt,BOI,borrow,borrow,borrow,VERB,Clemson
