"Username","Trial","Condition.Number","Condition.Notes","Stimuli.Cue","Procedure.Item","Procedure.Max.Time","Procedure.Min.Time","Response.RT","Response.RTfirst","Response.RTlast","affordance","affordance_corrected"
"w10081483_sgf",31,23,"List 23","earplug",690,"-","-",8444,2340,7591,"reduce","reduce"
"w10081483_sgf",31,23,"List 23","earplug",690,"-","-",8444,2340,7591,"or","or"
"w10081483_sgf",31,23,"List 23","earplug",690,"-","-",8444,2340,7591,"block","block"
"w10081483_sgf",31,23,"List 23","earplug",690,"-","-",8444,2340,7591,"out","out"
"w10081483_sgf",31,23,"List 23","earplug",690,"-","-",8444,2340,7591,"noise","noise"
"w10081483_sgf",32,23,"List 23","bifocals",673,"-","-",17616,7436,16681,"to","to"
"w10081483_sgf",32,23,"List 23","bifocals",673,"-","-",17616,7436,16681,"allow","allow"
"w10081483_sgf",32,23,"List 23","bifocals",673,"-","-",17616,7436,16681,"people","people"
"w10081483_sgf",32,23,"List 23","bifocals",673,"-","-",17616,7436,16681,"to","to"
"w10081483_sgf",32,23,"List 23","bifocals",673,"-","-",17616,7436,16681,"see","see"
"w10081483_sgf",32,23,"List 23","bifocals",673,"-","-",17616,7436,16681,"near","near"
"w10081483_sgf",32,23,"List 23","bifocals",673,"-","-",17616,7436,16681,"sighted","sighted"
"w10081483_sgf",32,23,"List 23","bifocals",673,"-","-",17616,7436,16681,"and","and"
"w10081483_sgf",32,23,"List 23","bifocals",673,"-","-",17616,7436,16681,"far","far"
"w10081483_sgf",32,23,"List 23","bifocals",673,"-","-",17616,7436,16681,"sighted","sighted"
"w10081483_sgf",33,23,"List 23","heroin",666,"-","-",8546,6096,7641,"to","to"
"w10081483_sgf",33,23,"List 23","heroin",666,"-","-",8546,6096,7641,"get","get"
"w10081483_sgf",33,23,"List 23","heroin",666,"-","-",8546,6096,7641,"high","high"
"w10081483_sgf",34,23,"List 23","suture",687,"-","-",10684,1911,9205,"to","to"
"w10081483_sgf",34,23,"List 23","suture",687,"-","-",10684,1911,9205,"hold","hold"
"w10081483_sgf",34,23,"List 23","suture",687,"-","-",10684,1911,9205,"a","a"
"w10081483_sgf",34,23,"List 23","suture",687,"-","-",10684,1911,9205,"would","would"
"w10081483_sgf",34,23,"List 23","suture",687,"-","-",10684,1911,9205,"together","together"
"w10081483_sgf",34,23,"List 23","suture",687,"-","-",10684,1911,9205,"while","while"
"w10081483_sgf",34,23,"List 23","suture",687,"-","-",10684,1911,9205,"it","it"
"w10081483_sgf",34,23,"List 23","suture",687,"-","-",10684,1911,9205,"heals","heals"
"w10081483_sgf",35,23,"List 23","podiatrist",663,"-","-",11989,7059,11033,"to","to"
"w10081483_sgf",35,23,"List 23","podiatrist",663,"-","-",11989,7059,11033,"help","help"
"w10081483_sgf",35,23,"List 23","podiatrist",663,"-","-",11989,7059,11033,"your","your"
"w10081483_sgf",35,23,"List 23","podiatrist",663,"-","-",11989,7059,11033,"feet","feet"
"w10081483_sgf",36,23,"List 23","diaper",679,"-","-",10434,1231,9553,"to","to"
"w10081483_sgf",36,23,"List 23","diaper",679,"-","-",10434,1231,9553,"keep","keep"
"w10081483_sgf",36,23,"List 23","diaper",679,"-","-",10434,1231,9553,"babies","babies"
"w10081483_sgf",36,23,"List 23","diaper",679,"-","-",10434,1231,9553,"from","from"
"w10081483_sgf",36,23,"List 23","diaper",679,"-","-",10434,1231,9553,"having","having"
"w10081483_sgf",36,23,"List 23","diaper",679,"-","-",10434,1231,9553,"accidents","accidents"
"w10081483_sgf",37,23,"List 23","shovel",689,"-","-",14563,1704,4565,"to","to"
"w10081483_sgf",37,23,"List 23","shovel",689,"-","-",14563,1704,4565,"bury","bury"
"w10081483_sgf",37,23,"List 23","shovel",689,"-","-",14563,1704,4565,"something","something"
"w10081483_sgf",38,23,"List 23","crown",680,"-","-",7549,2024,6681,"to","to"
"w10081483_sgf",38,23,"List 23","crown",680,"-","-",7549,2024,6681,"establish","establish"
"w10081483_sgf",38,23,"List 23","crown",680,"-","-",7549,2024,6681,"royalty","royalty"
"w10081483_sgf",39,23,"List 23","auditorium",684,"-","-",9685,2765,7976,"to","to"
"w10081483_sgf",39,23,"List 23","auditorium",684,"-","-",9685,2765,7976,"hold","hold"
"w10081483_sgf",39,23,"List 23","auditorium",684,"-","-",9685,2765,7976,"shows","shows"
"w10081483_sgf",39,23,"List 23","auditorium",684,"-","-",9685,2765,7976,"and","and"
"w10081483_sgf",39,23,"List 23","auditorium",684,"-","-",9685,2765,7976,"performances","performances"
"w10081483_sgf",40,23,"List 23","actress",685,"-","-",10067,3123,9121,"to","to"
"w10081483_sgf",40,23,"List 23","actress",685,"-","-",10067,3123,9121,"produce","produce"
"w10081483_sgf",40,23,"List 23","actress",685,"-","-",10067,3123,9121,"a","a"
"w10081483_sgf",40,23,"List 23","actress",685,"-","-",10067,3123,9121,"film","film"
"w10081483_sgf",40,23,"List 23","actress",685,"-","-",10067,3123,9121,"or","or"
"w10081483_sgf",40,23,"List 23","actress",685,"-","-",10067,3123,9121,"musical","musical"
"w10081611",11,25,"List 75","pottery",2242,"-","-",36178,3785,35641,"gifts","gifts"
"w10081611",11,25,"List 75","pottery",2242,"-","-",36178,3785,35641,"kitchenware","kitchenware"
"w10081611",11,25,"List 75","pottery",2242,"-","-",36178,3785,35641,"decoration","decoration"
"w10081611",11,25,"List 75","pottery",2242,"-","-",36178,3785,35641,"art","art"
"w10081611",12,25,"List 75","laundry",2222,"-","-",50714,6279,50414,"folding","folding"
"w10081611",12,25,"List 75","laundry",2222,"-","-",50714,6279,50414,"washing","washing"
"w10081611",12,25,"List 75","laundry",2222,"-","-",50714,6279,50414,"drying","drying"
"w10081611",12,25,"List 75","laundry",2222,"-","-",50714,6279,50414,"cleaning","cleaning"
"w10081611",14,25,"List 75","veterinarian",2232,"-","-",48907,8592,48148,"vaccines","vaccines"
"w10081611",14,25,"List 75","veterinarian",2232,"-","-",48907,8592,48148,"pet","pet"
"w10081611",14,25,"List 75","veterinarian",2232,"-","-",48907,8592,48148,"care","care"
"w10081611",14,25,"List 75","veterinarian",2232,"-","-",48907,8592,48148,"check-up","check-up"
"w10081611",14,25,"List 75","veterinarian",2232,"-","-",48907,8592,48148,"emergency","emergency"
"w10081611",14,25,"List 75","veterinarian",2232,"-","-",48907,8592,48148,"care","care"
"w10081611",14,25,"List 75","veterinarian",2232,"-","-",48907,8592,48148,"running","running"
"w10081611",14,25,"List 75","veterinarian",2232,"-","-",48907,8592,48148,"a","a"
"w10081611",14,25,"List 75","veterinarian",2232,"-","-",48907,8592,48148,"clinic","clinic"
"w10081611",15,25,"List 75","vehicle",2240,"-","-",30501,1772,30295,"driving","driving"
"w10081611",15,25,"List 75","vehicle",2240,"-","-",30501,1772,30295,"transportation","transportation"
"w10081611",15,25,"List 75","vehicle",2240,"-","-",30501,1772,30295,"selling","selling"
"w10081611",15,25,"List 75","vehicle",2240,"-","-",30501,1772,30295,"buying","buying"
"w10081611",15,25,"List 75","vehicle",2240,"-","-",30501,1772,30295,"gife","fife"
"w10081611",16,25,"List 75","lice",2230,"-","-",25389,5351,25177,"parasite","parasite"
"w10081611",16,25,"List 75","lice",2230,"-","-",25389,5351,25177,"washing","washing"
"w10081611",16,25,"List 75","lice",2230,"-","-",25389,5351,25177,"hair","hair"
"w10081611",16,25,"List 75","lice",2230,"-","-",25389,5351,25177,"revenge","revenge"
"w10081611",17,25,"List 75","mousetrap",2227,"-","-",44760,3700,44511,"killing","killing"
"w10081611",17,25,"List 75","mousetrap",2227,"-","-",44760,3700,44511,"trapping","trapping"
"w10081611",17,25,"List 75","mousetrap",2227,"-","-",44760,3700,44511,"revenge","revenge"
"w10081611",17,25,"List 75","mousetrap",2227,"-","-",44760,3700,44511,"eradication","eradication"
"w10081611",18,25,"List 75","washboard",2251,"-","-",14112,1360,9642,"decoration","decoration"
"w10081611",18,25,"List 75","washboard",2251,"-","-",14112,1360,9642,"cleaning","cleaning"
"w10081611",19,25,"List 75","ingredients",2228,"-","-",24594,2704,24461,"cooking","cooking"
"w10081611",19,25,"List 75","ingredients",2228,"-","-",24594,2704,24461,"baking","baking"
"w10081611",19,25,"List 75","ingredients",2228,"-","-",24594,2704,24461,"cleaning","cleaning"
"w10081611",19,25,"List 75","ingredients",2228,"-","-",24594,2704,24461,"smoothies","smoothies"
"w10081611",20,25,"List 75","moth",2226,"-","-",15165,3244,13884,"eating","eating"
"w10081611",20,25,"List 75","moth",2226,"-","-",15165,3244,13884,"clothing","clothing"
"w10081611",21,25,"List 75","doornail",2245,"-","-",12585,4877,12491,"holding","holding"
"w10081611",21,25,"List 75","doornail",2245,"-","-",12585,4877,12491,"door","door"
"w10081611",21,25,"List 75","doornail",2245,"-","-",12585,4877,12491,"in","in"
"w10081611",21,25,"List 75","doornail",2245,"-","-",12585,4877,12491,"place","place"
"w10081611",22,25,"List 75","denim",2239,"-","-",37949,1351,30597,"wearing","wearing"
"w10081611",22,25,"List 75","denim",2239,"-","-",37949,1351,30597,"clothes","clothes"
"w10081611",22,25,"List 75","denim",2239,"-","-",37949,1351,30597,"bags","bags"
"w10081611",22,25,"List 75","denim",2239,"-","-",37949,1351,30597,"product","product"
"w10081611",23,25,"List 75","wig",2243,"-","-",24743,2335,24478,"wearing","wearing"
"w10081611",23,25,"List 75","wig",2243,"-","-",24743,2335,24478,"enhancing","enhancing"
"w10081611",23,25,"List 75","wig",2243,"-","-",24743,2335,24478,"hair","hair"
"w10081611",23,25,"List 75","wig",2243,"-","-",24743,2335,24478,"costume","costume"
"w10081611",23,25,"List 75","wig",2243,"-","-",24743,2335,24478,"disguise","disguise"
"w10081611",25,25,"List 75","model",2236,"-","-",18832,1786,18607,"pictures","pictures"
"w10081611",25,25,"List 75","model",2236,"-","-",18832,1786,18607,"example","example"
"w10081611",25,25,"List 75","model",2236,"-","-",18832,1786,18607,"instructions","instructions"
"w10081611",25,25,"List 75","model",2236,"-","-",18832,1786,18607,"visual","visual"
"w10081611",25,25,"List 75","model",2236,"-","-",18832,1786,18607,"aide","aide"
"w10081611",26,25,"List 75","kindle",2244,"-","-",6989,3910,6727,"fire","fire"
"w10081611",26,25,"List 75","kindle",2244,"-","-",6989,3910,6727,"reading","reading"
"w10081611",27,25,"List 75","lavatory",2250,"-","-",15741,4099,15523,"using","using"
"w10081611",27,25,"List 75","lavatory",2250,"-","-",15741,4099,15523,"the","the"
"w10081611",27,25,"List 75","lavatory",2250,"-","-",15741,4099,15523,"bathroom","bathroom"
"w10081611",27,25,"List 75","lavatory",2250,"-","-",15741,4099,15523,"getting","getting"
"w10081611",27,25,"List 75","lavatory",2250,"-","-",15741,4099,15523,"ready","ready"
"w10081611",29,25,"List 75","shinbone",2223,"-","-",3523,2137,3320,"pain","pain"
"w10081611",31,25,"List 75","fudge",2225,"-","-",8333,2224,8072,"decoration","decoration"
"w10081611",31,25,"List 75","fudge",2225,"-","-",8333,2224,8072,"baking","baking"
"w10081611",32,25,"List 75","motorbike",2224,"-","-",11160,1124,11041,"driving","driving"
"w10081611",32,25,"List 75","motorbike",2224,"-","-",11160,1124,11041,"transportation","transportation"
"w10081611",32,25,"List 75","motorbike",2224,"-","-",11160,1124,11041,"sport","sport"
"w10081611",33,25,"List 75","metalworker",2231,"-","-",7758,2876,7264,"metal","metal"
"w10081611",33,25,"List 75","metalworker",2231,"-","-",7758,2876,7264,"making","making"
"w10081611",34,25,"List 75","cheddar",2247,"-","-",8504,4902,7700,"cooking","cooking"
"w10081611",35,25,"List 75","shotgun",2235,"-","-",9723,1512,9490,"killing","killing"
"w10081611",35,25,"List 75","shotgun",2235,"-","-",9723,1512,9490,"weapon","weapon"
"w10081611",35,25,"List 75","shotgun",2235,"-","-",9723,1512,9490,"sport","sport"
"w10081611",36,25,"List 75","quiche",2234,"-","-",2682,1614,2502,"eating","eating"
"w10081611",37,25,"List 75","rattle",2249,"-","-",10915,3031,7926,"warning","warning"
"w10081611",37,25,"List 75","rattle",2249,"-","-",10915,3031,7926,"baby","baby"
"w10081611",38,25,"List 75","whisk",2248,"-","-",13382,5041,12768,"cooking","cooking"
"w10081611",38,25,"List 75","whisk",2248,"-","-",13382,5041,12768,"baking","baking"
"w10081611",38,25,"List 75","whisk",2248,"-","-",13382,5041,12768,"incorporation","incorporation"
"w10081611",39,25,"List 75","anchor",2233,"-","-",18592,2945,18437,"sailing","sailing"
"w10081611",39,25,"List 75","anchor",2233,"-","-",18592,2945,18437,"swimming","swimming"
"w10081611",39,25,"List 75","anchor",2233,"-","-",18592,2945,18437,"building","building"
"w10081611",39,25,"List 75","anchor",2233,"-","-",18592,2945,18437,"houses","houses"
"w10081611",40,25,"List 75","substance",2241,"-","-",17716,8913,17371,"cooking","cooking"
"w10081611",40,25,"List 75","substance",2241,"-","-",17716,8913,17371,"experimenting","experimenting"
"w10081611",40,25,"List 75","substance",2241,"-","-",17716,8913,17371,"painting","painting"
"w10082103_rms",12,19,"List 69","firecracker",2048,"-","-",22678,4594,21223,"firework","firework"
"w10082103_rms",12,19,"List 69","firecracker",2048,"-","-",22678,4594,21223,"explosive","explosive"
"w10082103_rms",12,19,"List 69","firecracker",2048,"-","-",22678,4594,21223,"throw","throw"
"w10082103_rms",12,19,"List 69","firecracker",2048,"-","-",22678,4594,21223,"explode","explode"
"w10082103_rms",13,19,"List 69","candidate",2057,"-","-",15669,2870,14409,"vote","vote"
"w10082103_rms",13,19,"List 69","candidate",2057,"-","-",15669,2870,14409,"able","able"
"w10082103_rms",13,19,"List 69","candidate",2057,"-","-",15669,2870,14409,"responsible","responsible"
"w10082103_rms",14,19,"List 69","crop",2051,"-","-",21173,3334,19934,"corn","corn"
"w10082103_rms",14,19,"List 69","crop",2051,"-","-",21173,3334,19934,"grow","grow"
"w10082103_rms",14,19,"List 69","crop",2051,"-","-",21173,3334,19934,"cook","cook"
"w10082103_rms",14,19,"List 69","crop",2051,"-","-",21173,3334,19934,"farm","farm"
"w10082103_rms",15,19,"List 69","phone",2047,"-","-",34279,4609,33147,"home","home"
"w10082103_rms",15,19,"List 69","phone",2047,"-","-",34279,4609,33147,"call","call"
"w10082103_rms",15,19,"List 69","phone",2047,"-","-",34279,4609,33147,"pick","pick"
"w10082103_rms",15,19,"List 69","phone",2047,"-","-",34279,4609,33147,"up","up"
"w10082103_rms",15,19,"List 69","phone",2047,"-","-",34279,4609,33147,"hang","hang"
"w10082103_rms",15,19,"List 69","phone",2047,"-","-",34279,4609,33147,"up","up"
"w10082103_rms",15,19,"List 69","phone",2047,"-","-",34279,4609,33147,"connection","connection"
"w10082103_rms",16,19,"List 69","battery",2062,"-","-",14963,1872,11619,"power","power"
"w10082103_rms",16,19,"List 69","battery",2062,"-","-",14963,1872,11619,"metal","metal"
"w10082103_rms",16,19,"List 69","battery",2062,"-","-",14963,1872,11619,"electricity","electricity"
"w10082103_rms",16,19,"List 69","battery",2062,"-","-",14963,1872,11619,"useful","useful"
"w10082103_rms",17,19,"List 69","moonshine",2065,"-","-",19584,2931,18171,"liquor","liquor"
"w10082103_rms",17,19,"List 69","moonshine",2065,"-","-",19584,2931,18171,"glass","glass"
"w10082103_rms",17,19,"List 69","moonshine",2065,"-","-",19584,2931,18171,"bottle","bottle"
"w10082103_rms",17,19,"List 69","moonshine",2065,"-","-",19584,2931,18171,"strong","strong"
"w10082103_rms",18,19,"List 69","rubbish",2050,"-","-",14316,2063,13332,"foolish","foolish"
"w10082103_rms",18,19,"List 69","rubbish",2050,"-","-",14316,2063,13332,"trash","trash"
"w10082103_rms",18,19,"List 69","rubbish",2050,"-","-",14316,2063,13332,"expendable","expendable"
"w10082103_rms",19,19,"List 69","home",2059,"-","-",12956,1811,11599,"cozy","cozy"
"w10082103_rms",19,19,"List 69","home",2059,"-","-",12956,1811,11599,"family","family"
"w10082103_rms",19,19,"List 69","home",2059,"-","-",12956,1811,11599,"safe","safe"
"w10082103_rms",20,19,"List 69","foot",2061,"-","-",41330,3242,39672,"walk","walk"
"w10082103_rms",20,19,"List 69","foot",2061,"-","-",41330,3242,39672,"run","run"
"w10082103_rms",20,19,"List 69","foot",2061,"-","-",41330,3242,39672,"skip","skip"
"w10082103_rms",21,19,"List 69","kite",2045,"-","-",33134,1416,31315,"fly","fly"
"w10082103_rms",21,19,"List 69","kite",2045,"-","-",33134,1416,31315,"wind","wind"
"w10082103_rms",21,19,"List 69","kite",2045,"-","-",33134,1416,31315,"string","string"
"w10082103_rms",22,19,"List 69","nightie",2043,"-","-",17059,5268,14898,"night","night"
"w10082103_rms",22,19,"List 69","nightie",2043,"-","-",17059,5268,14898,"bedtime","bedtime"
"w10082103_rms",23,19,"List 69","medallion",2060,"-","-",17615,9017,16536,"honor","honor"
"w10082103_rms",23,19,"List 69","medallion",2060,"-","-",17615,9017,16536,"gold","gold"
"w10082103_rms",23,19,"List 69","medallion",2060,"-","-",17615,9017,16536,"proud","proud"
"w10082103_rms",24,19,"List 69","bleach",2066,"-","-",30563,1979,29258,"clean","clean"
"w10082103_rms",24,19,"List 69","bleach",2066,"-","-",30563,1979,29258,"disinfect","disinfect"
"w10082103_rms",24,19,"List 69","bleach",2066,"-","-",30563,1979,29258,"mop","mop"
"w10082103_rms",24,19,"List 69","bleach",2066,"-","-",30563,1979,29258,"clean","clean"
"w10082103_rms",24,19,"List 69","bleach",2066,"-","-",30563,1979,29258,"clothes","clothes"
"w10082103_rms",25,19,"List 69","thimble",2049,"-","-",11150,2862,10021,"hold","hold"
"w10082103_rms",25,19,"List 69","thimble",2049,"-","-",11150,2862,10021,"sharp","sharp"
"w10082103_rms",25,19,"List 69","thimble",2049,"-","-",11150,2862,10021,"metal","metal"
"w10082103_rms",26,19,"List 69","masseur",2069,"-","-",47007,31112,45479,"person","person"
"w10082103_rms",26,19,"List 69","masseur",2069,"-","-",47007,31112,45479,"massage","massage"
"w10082103_rms",26,19,"List 69","masseur",2069,"-","-",47007,31112,45479,"comforting","comforting"
"w10082103_rms",27,19,"List 69","snack",2044,"-","-",18939,2120,17819,"night","night"
"w10082103_rms",27,19,"List 69","snack",2044,"-","-",18939,2120,17819,"filling","filling"
"w10082103_rms",27,19,"List 69","snack",2044,"-","-",18939,2120,17819,"needed","needed"
"w10082103_rms",28,19,"List 69","armoire",2042,"-","-",16102,2030,14788,"clothes","clothes"
"w10082103_rms",28,19,"List 69","armoire",2042,"-","-",16102,2030,14788,"storage","storage"
"w10082103_rms",28,19,"List 69","armoire",2042,"-","-",16102,2030,14788,"beauty","beauty"
"w10082103_rms",29,19,"List 69","neckerchief",2052,"-","-",9912,2727,8886,"food","food"
"w10082103_rms",29,19,"List 69","neckerchief",2052,"-","-",9912,2727,8886,"spill","spill"
"w10082103_rms",29,19,"List 69","neckerchief",2052,"-","-",9912,2727,8886,"clean","clean"
"w10082103_rms",30,19,"List 69","cloth",2071,"-","-",20414,3110,19428,"pretty","pretty"
"w10082103_rms",30,19,"List 69","cloth",2071,"-","-",20414,3110,19428,"clothes","clothes"
"w10082103_rms",30,19,"List 69","cloth",2071,"-","-",20414,3110,19428,"table","table"
"w10082103_rms",30,19,"List 69","cloth",2071,"-","-",20414,3110,19428,"cloth","cloth"
"w10082103_rms",31,19,"List 69","brace",2063,"-","-",13541,3389,12468,"hold","hold"
"w10082103_rms",31,19,"List 69","brace",2063,"-","-",13541,3389,12468,"support","support"
"w10082103_rms",31,19,"List 69","brace",2063,"-","-",13541,3389,12468,"helpful","helpful"
"w10082103_rms",32,19,"List 69","medicine",2064,"-","-",22290,5895,21194,"healthy","healthy"
"w10082103_rms",32,19,"List 69","medicine",2064,"-","-",22290,5895,21194,"useful","useful"
"w10082103_rms",32,19,"List 69","medicine",2064,"-","-",22290,5895,21194,"healing","healing"
"w10082103_rms",33,19,"List 69","bunk",2067,"-","-",9245,2818,8247,"safe","safe"
"w10082103_rms",33,19,"List 69","bunk",2067,"-","-",9245,2818,8247,"bed","bed"
"w10082103_rms",33,19,"List 69","bunk",2067,"-","-",9245,2818,8247,"sleep","sleep"
"w10082103_rms",34,19,"List 69","cape",2054,"-","-",20593,1968,18740,"super","super"
"w10082103_rms",34,19,"List 69","cape",2054,"-","-",20593,1968,18740,"hero","hero"
"w10082103_rms",34,19,"List 69","cape",2054,"-","-",20593,1968,18740,"cloth","cloth"
"w10082103_rms",34,19,"List 69","cape",2054,"-","-",20593,1968,18740,"worn","worn"
"w10082103_rms",35,19,"List 69","sponge",2070,"-","-",16503,2241,15089,"clean","clean"
"w10082103_rms",35,19,"List 69","sponge",2070,"-","-",16503,2241,15089,"wash","wash"
"w10082103_rms",35,19,"List 69","sponge",2070,"-","-",16503,2241,15089,"dishes","dishes"
"w10082103_rms",35,19,"List 69","sponge",2070,"-","-",16503,2241,15089,"scrub","scrub"
"w10082103_rms",36,19,"List 69","lily",2053,"-","-",16574,1899,15249,"flower","flower"
"w10082103_rms",36,19,"List 69","lily",2053,"-","-",16574,1899,15249,"put","put"
"w10082103_rms",36,19,"List 69","lily",2053,"-","-",16574,1899,15249,"in","in"
"w10082103_rms",36,19,"List 69","lily",2053,"-","-",16574,1899,15249,"vase","vase"
"w10082103_rms",36,19,"List 69","lily",2053,"-","-",16574,1899,15249,"plant","plant"
"w10082103_rms",37,19,"List 69","cheekbone",2046,"-","-",9863,4491,9299,"smile","smile"
"w10082103_rms",37,19,"List 69","cheekbone",2046,"-","-",9863,4491,9299,"frown","frown"
"w10082103_rms",37,19,"List 69","cheekbone",2046,"-","-",9863,4491,9299,"show","show"
"w10082103_rms",38,19,"List 69","farmhouse",2056,"-","-",33184,3949,32629,"storage","storage"
"w10082103_rms",38,19,"List 69","farmhouse",2056,"-","-",33184,3949,32629,"hold","hold"
"w10082103_rms",38,19,"List 69","farmhouse",2056,"-","-",33184,3949,32629,"animals","animals"
"w10082103_rms",38,19,"List 69","farmhouse",2056,"-","-",33184,3949,32629,"farm","farm"
"w10082103_rms",38,19,"List 69","farmhouse",2056,"-","-",33184,3949,32629,"in","in"
"w10082103_rms",39,19,"List 69","cuff",2068,"-","-",9280,2959,8497,"arrest","arrest"
"w10082103_rms",39,19,"List 69","cuff",2068,"-","-",9280,2959,8497,"hold","hold"
"w10082103_rms",40,19,"List 69","mascara",2058,"-","-",9824,1917,8886,"makeup","makeup"
"w10082103_rms",40,19,"List 69","mascara",2058,"-","-",9824,1917,8886,"eyelashes","eyelashes"
"w10082287_gcm",11,4,"List 54","hatband",1607,"-","-",22964,5417,21604,"keep","keep"
"w10082287_gcm",11,4,"List 54","hatband",1607,"-","-",22964,5417,21604,"hat","hat"
"w10082287_gcm",11,4,"List 54","hatband",1607,"-","-",22964,5417,21604,"on","on"
"w10082287_gcm",11,4,"List 54","hatband",1607,"-","-",22964,5417,21604,"rubber","rubber"
"w10082287_gcm",11,4,"List 54","hatband",1607,"-","-",22964,5417,21604,"band","band"
"w10082287_gcm",12,4,"List 54","plug",1609,"-","-",16360,2921,14982,"electricity","electricity"
"w10082287_gcm",12,4,"List 54","plug",1609,"-","-",16360,2921,14982,"power","power"
"w10082287_gcm",12,4,"List 54","plug",1609,"-","-",16360,2921,14982,"charger","charger"
"w10082287_gcm",12,4,"List 54","plug",1609,"-","-",16360,2921,14982,"ear","ear"
"w10082287_gcm",12,4,"List 54","plug",1609,"-","-",16360,2921,14982,"plug","plug"
"w10082287_gcm",13,4,"List 54","mushroom",1592,"-","-",13385,2653,12465,"food","food"
"w10082287_gcm",13,4,"List 54","mushroom",1592,"-","-",13385,2653,12465,"drugs","drugs"
"w10082287_gcm",13,4,"List 54","mushroom",1592,"-","-",13385,2653,12465,"liquids","liquids"
"w10082287_gcm",14,4,"List 54","groceries",1598,"-","-",11020,1653,10089,"eat","eat"
"w10082287_gcm",14,4,"List 54","groceries",1598,"-","-",11020,1653,10089,"shop","shop"
"w10082287_gcm",14,4,"List 54","groceries",1598,"-","-",11020,1653,10089,"make","make"
"w10082287_gcm",14,4,"List 54","groceries",1598,"-","-",11020,1653,10089,"food","food"
"w10082287_gcm",15,4,"List 54","videotape",1615,"-","-",9180,1547,7271,"watch","watch"
"w10082287_gcm",15,4,"List 54","videotape",1615,"-","-",9180,1547,7271,"sell","sell"
"w10082287_gcm",15,4,"List 54","videotape",1615,"-","-",9180,1547,7271,"rent","rent"
"w10082287_gcm",16,4,"List 54","den",1604,"-","-",11198,3264,9704,"eating","eating"
"w10082287_gcm",16,4,"List 54","den",1604,"-","-",11198,3264,9704,"sleeping","sleeping"
"w10082287_gcm",16,4,"List 54","den",1604,"-","-",11198,3264,9704,"studying","studying"
"w10082287_gcm",18,4,"List 54","ankle",1620,"-","-",18864,10407,14041,"walking","walking"
"w10082287_gcm",19,4,"List 54","lilly",1616,"-","-",5031,2312,4197,"lilly","lilly"
"w10082287_gcm",19,4,"List 54","lilly",1616,"-","-",5031,2312,4197,"pad","pad"
"w10082287_gcm",20,4,"List 54","tapestry",1614,"-","-",14457,1571,10350,"decoration","decoration"
"w10082287_gcm",20,4,"List 54","tapestry",1614,"-","-",14457,1571,10350,"art","art"
"w10082287_gcm",21,4,"List 54","diamond",1619,"-","-",10228,1488,8830,"ring","ring"
"w10082287_gcm",21,4,"List 54","diamond",1619,"-","-",10228,1488,8830,"gem","gem"
"w10082287_gcm",23,4,"List 54","eyeglass",1599,"-","-",12015,5981,8327,"see","see"
"w10082287_gcm",24,4,"List 54","icebox",1597,"-","-",12134,2315,11201,"to","to"
"w10082287_gcm",24,4,"List 54","icebox",1597,"-","-",12134,2315,11201,"chill","chill"
"w10082287_gcm",24,4,"List 54","icebox",1597,"-","-",12134,2315,11201,"things","things"
"w10082287_gcm",24,4,"List 54","icebox",1597,"-","-",12134,2315,11201,"get","get"
"w10082287_gcm",24,4,"List 54","icebox",1597,"-","-",12134,2315,11201,"ice","ice"
"w10082287_gcm",25,4,"List 54","hammer",1618,"-","-",11676,4429,10050,"fix","fix"
"w10082287_gcm",25,4,"List 54","hammer",1618,"-","-",11676,4429,10050,"things","things"
"w10082287_gcm",25,4,"List 54","hammer",1618,"-","-",11676,4429,10050,"nail","nail"
"w10082287_gcm",25,4,"List 54","hammer",1618,"-","-",11676,4429,10050,"things","things"
"w10082287_gcm",26,4,"List 54","stencil",1610,"-","-",5685,1879,4407,"trace","trace"
"w10082287_gcm",26,4,"List 54","stencil",1610,"-","-",5685,1879,4407,"things","things"
"w10082287_gcm",27,4,"List 54","flamethrower",1612,"-","-",8425,2536,6810,"set","set"
"w10082287_gcm",27,4,"List 54","flamethrower",1612,"-","-",8425,2536,6810,"things","things"
"w10082287_gcm",27,4,"List 54","flamethrower",1612,"-","-",8425,2536,6810,"on","on"
"w10082287_gcm",27,4,"List 54","flamethrower",1612,"-","-",8425,2536,6810,"fire","fire"
"w10082287_gcm",28,4,"List 54","crayfish",1593,"-","-",10899,1937,2712,"eat","eat"
"w10082287_gcm",29,4,"List 54","windbreaker",1600,"-","-",8182,1579,6303,"protect","protect"
"w10082287_gcm",29,4,"List 54","windbreaker",1600,"-","-",8182,1579,6303,"from","from"
"w10082287_gcm",29,4,"List 54","windbreaker",1600,"-","-",8182,1579,6303,"wind","wind"
"w10082287_gcm",29,4,"List 54","windbreaker",1600,"-","-",8182,1579,6303,"wear","wear"
"w10082287_gcm",31,4,"List 54","pecan",1596,"-","-",4594,1435,3280,"eat","eat"
"w10082287_gcm",31,4,"List 54","pecan",1596,"-","-",4594,1435,3280,"bake","bake"
"w10082287_gcm",32,4,"List 54","coffeepot",1613,"-","-",10241,3712,7746,"to","to"
"w10082287_gcm",32,4,"List 54","coffeepot",1613,"-","-",10241,3712,7746,"make","make"
"w10082287_gcm",32,4,"List 54","coffeepot",1613,"-","-",10241,3712,7746,"coffee","coffee"
"w10082287_gcm",33,4,"List 54","handball",1608,"-","-",26072,17174,25145,"throw","throw"
