Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
apartments,unfurnished ,unfurnished,unfurnished,ADJ,Prolific
rectum,cleaned,cleaned,clean,VERB,Prolific
rectum,touched,touched,touch,VERB,Prolific
rectum,hidden,hidden,hide,VERB,Prolific
rectum,clothed,clothed,clothed,VERB,Prolific
rectum,cleaned,cleaned,clean,VERB,Prolific
flowerpot,held,held,hold,VERB,Prolific
flowerpot,stored,stored,store,VERB,Prolific
flowerpot,stacked,stacked,stack,VERB,Prolific
flowerpot,soiled,soiled,soil,VERB,Prolific
billiards,play pool,play,play,VERB,Prolific
billiards,play pool,pool,pool,INTJ,Prolific
billiards,throw balls,throw,throw,VERB,Prolific
billiards,throw balls,balls,ball,NOUN,Prolific
billiards,use cues as weapons,use,use,VERB,Prolific
billiards,use cues as weapons,cues,cue,NOUN,Prolific
billiards,use cues as weapons,weapons,weapon,VERB,Prolific
parakeet,have it as a pet,pet,pet,NOUN,Prolific
parakeet,talk to it,talk,talk,VERB,Prolific
parakeet,have a conversation,conversation,converse,VERB,Prolific
parakeet,take pictures of it,take,take,VERB,Prolific
parakeet,take pictures of it,pictures,picture,NOUN,Prolific
parakeet,burn it,burn,burn,VERB,Prolific
parakeet,kill it,kill,kill,VERB,Prolific
parakeet,eat it,eat,eat,VERB,Prolific
bondsman,have a conversation,conversation,converse,VERB,Prolific
bondsman,have an affair with him,affair,affair,NOUN,Prolific
bondsman,make a negotiation,make,make,VERB,Prolific
bondsman,make a negotiation,negotiation,negotiate,VERB,Prolific
bondsman,use him as a bodyguard,use,use,VERB,Prolific
bondsman,use him as a bodyguard,bodyguard,bodyguard,NOUN,Prolific
bondsman,personal driver,personal,personal,ADJ,Prolific
bondsman,personal driver,driver,driver,NOUN,Prolific
bondsman,personal chef,personal,personal,ADJ,Prolific
bondsman,personal chef,chef,chef,VERB,Prolific
bondsman,butler,butler,butler,NOUN,Prolific
bondsman,security guard,security,security,VERB,Prolific
bondsman,security guard,guard,guard,NOUN,Prolific
hibachi,cook it,cook,cake,VERB,Prolific
hibachi,eat it,eat,eat,VERB,Prolific
hibachi,order it at restaurant,order,order,VERB,Prolific
hibachi,order it at restaurant,restaurant,restaurant,NOUN,Prolific
crust,eat it,eat,eat,VERB,Prolific
crust,throw it away,throw,throw,VERB,Prolific
crust,throw it away,away,away,ADV,Prolific
crust,hold pizza,hold,hold,VERB,Prolific
crust,hold pizza,pizza,pizza,NOUN,Prolific
molasses,use as an ingredient,use,use,VERB,Prolific
molasses,use as an ingredient,ingredient,ingredient,NOUN,Prolific
molasses,eat it,eat,eat,VERB,Prolific
molasses,pour it,pour,pour,VERB,Prolific
molasses,squish it,squish,squish,VERB,Prolific
molasses,microwave it,microwave,microwave,NOUN,Prolific
molasses,freeze it,freeze,freeze,VERB,Prolific
molasses,burn it,burn,burn,VERB,Prolific
molasses,sell it,sell,sell,VERB,Prolific
corn,eat it,eat,eat,VERB,Prolific
corn,bake it,bake,bake,VERB,Prolific
corn,heat it,heat,heat,VERB,Prolific
corn,cook it,cook,cake,VERB,Prolific
corn,throw it,throw,throw,VERB,Prolific
corn,step on it,step,step on,VERB,Prolific
corn,grow it,grow,grow,VERB,Prolific
corn,sell it,sell,sell,VERB,Prolific
corn,make corn on the cob,make,make,VERB,Prolific
corn,make corn on the cob,corn,corn,NOUN,Prolific
corn,make corn on the cob,cob,cob,NOUN,Prolific
butt,grab it,grab,grab,VERB,Prolific
butt,slap it,slap,slap,VERB,Prolific
butt,lick,lick,lick,VERB,Prolific
butt,smell,smell,smell,VERB,Prolific
butt,appreciate,appreciate,appreciate,VERB,Prolific
butt,hump it,hump,hump,VERB,Prolific
butt,have sex ,sex,sex,VERB,Prolific
teaspoonful,pour it,pour,pour,VERB,Prolific
teaspoonful,use in a recipe,use,use,VERB,Prolific
teaspoonful,use in a recipe,recipe,recipe,NOUN,Prolific
teaspoonful,consume it,consume,consume,VERB,Prolific
teaspoonful,drop it,drop,drop,VERB,Prolific
teaspoonful,measure,measure,measure,VERB,Prolific
nut,eat it,eat,eat,VERB,Prolific
nut,save it for later,save,save,VERB,Prolific
nut,save it for later,later,later,ADV,Prolific
nut,give to a squirrel,give,give,VERB,Prolific
nut,give to a squirrel,squirrel,squirrel,NOUN,Prolific
nut,throw it,throw,throw,VERB,Prolific
nut,make a kid have an allergic reaction,make,make,VERB,Prolific
nut,make a kid have an allergic reaction,kid,kid,NOUN,Prolific
nut,make a kid have an allergic reaction,allergic,allergy,VERB,Prolific
nut,make a kid have an allergic reaction,reaction,reaction,VERB,Prolific
nut,make peanut butter,make,make,VERB,Prolific
nut,make peanut butter,peanut,make peanut butter,VERB,Prolific
nut,crush it,crush,crush,VERB,Prolific
belt,discipline kids,discipline,discipline,VERB,Prolific
belt,discipline kids,kids,kid,NOUN,Prolific
belt,tighten your pants,tighten,tighten,VERB,Prolific
belt,tighten your pants,pants,pants,NOUN,Prolific
belt,use as fashion aesthetic,use,use,VERB,Prolific
belt,use as fashion aesthetic,fashion,fashion,NOUN,Prolific
belt,use as fashion aesthetic,aesthetic,aesthetic,ADJ,Prolific
belt,whip someone,whip,whip,VERB,Prolific
belt,whip someone,someone,someone,PRON,Prolific
belt,sell it,sell,sell,VERB,Prolific
casserole,eat,eat,eat,VERB,Prolific
casserole,share,share,share,VERB,Prolific
casserole,give to homeless,give,give,VERB,Prolific
casserole,give to homeless,homeless,homeless,ADJ,Prolific
casserole,throw away,throw,throw away,VERB,Prolific
casserole,throw away,away,away,ADV,Prolific
casserole,step on it,step,step on,VERB,Prolific
casserole,smell it,smell,smell,VERB,Prolific
casserole,burn it,burn,burn,VERB,Prolific
flowerpot,drop on someone's head,drop,drop,VERB,Prolific
flowerpot,drop on someone's head,head,head,NOUN,Prolific
flowerpot,store dirt,store,store,NOUN,Prolific
flowerpot,store dirt,dirt,dirt,NOUN,Prolific
flowerpot,store a flower,store,store,VERB,Prolific
flowerpot,store a flower,flower,flower,NOUN,Prolific
flowerpot,grow seeds,grow,grow,VERB,Prolific
flowerpot,grow seeds,seeds,seed,NOUN,Prolific
flowerpot,give as a gift ,give,give,VERB,Prolific
flowerpot,give as a gift ,gift,gift,VERB,Prolific
raincoat,wear it,wear,wear,VERB,Prolific
raincoat,hang it,hang,hang,VERB,Prolific
raincoat,wash it,wash,wash,VERB,Prolific
raincoat,dry it,dry,dry,VERB,Prolific
raincoat,sit on it,sit,sit,VERB,Prolific
raincoat,draw on it,draw,dree,VERB,Prolific
raincoat,throw it,throw,throw,VERB,Prolific
raincoat,kick it around,kick,kick,VERB,Prolific
raincoat,kick it around,around,around,ADV,Prolific
raincoat,tie it around your waist,tie,tie,VERB,Prolific
raincoat,tie it around your waist,around,around,ADV,Prolific
raincoat,tie it around your waist,waist,waist,NOUN,Prolific
flatiron,make clothes look nice,make,make,VERB,Prolific
flatiron,make clothes look nice,clothes,clothes,NOUN,Prolific
flatiron,make clothes look nice,look,look,VERB,Prolific
flatiron,make clothes look nice,nice,nice,VERB,Prolific
flatiron,burn someone,burn,burn,VERB,Prolific
flatiron,burn someone,someone,someone,PRON,Prolific
device,call someone,call,call,VERB,Prolific
device,call someone,someone,someone,PRON,Prolific
device,go on internet,go,go,VERB,Prolific
device,go on internet,internet,internet,VERB,Prolific
device,email,email,email,VERB,Prolific
device,watch videos,watch,watch,VERB,Prolific
device,watch videos,videos,video,VERB,Prolific
device,play music,play,play,VERB,Prolific
device,play music,music,music,VERB,Prolific
device,perform mathematical calculations,perform,perform,VERB,Prolific
device,perform mathematical calculations,mathematical,math,VERB,Prolific
device,perform mathematical calculations,calculations,calculator,VERB,Prolific
device,write a story,write,write,VERB,Prolific
device,write a story,story,story,NOUN,Prolific
device,make bill payments,make,make,VERB,Prolific
device,make bill payments,bill,bill,NOUN,Prolific
device,make bill payments,payments,pay,VERB,Prolific
device,read the news,read,read,VERB,Prolific
device,read the news,news,news,NOUN,Prolific
device,measure heart rate,measure,measure,VERB,Prolific
device,measure heart rate,heart,heart rate,NOUN,Prolific
device,monitor your sleep,monitor,monitor,VERB,Prolific
device,monitor your sleep,sleep,sleep,VERB,Prolific
acupuncture,fix your body,fix,fix,VERB,Prolific
acupuncture,fix your body,body,body,NOUN,Prolific
acupuncture,stab it in someone,stab,stab,VERB,Prolific
acupuncture,stab it in someone,someone,someone,PRON,Prolific
kettledrum,play it,play,play,VERB,Prolific
kettledrum,throw it,throw,throw,VERB,Prolific
kettledrum,roll it,roll,roll,VERB,Prolific
kettledrum,sell it,sell,sell,VERB,Prolific
kettledrum,give it away,give,give,VERB,Prolific
kettledrum,give it away,away,away,ADV,Prolific
trigger,pull it,pull,pull,VERB,Prolific
trigger,threaten someone,threaten,threaten,VERB,Prolific
trigger,threaten someone,someone,someone,PRON,Prolific
trigger,rob a bank,rob,rob,VERB,Prolific
trigger,rob a bank,bank,bank,NOUN,Prolific
mullets,throw them,throw,throw,VERB,Prolific
mullets,put them in a box,put,put,VERB,Prolific
mullets,put them in a box,box,box,NOUN,Prolific
mullets,burn them,burn,burn,VERB,Prolific
mullets,put them in a bag,put,put,VERB,Prolific
mullets,put them in a bag,bag,bag,NOUN,Prolific
rectum,stick pen inside it,stick,stick,NOUN,Prolific
rectum,stick pen inside it,pen,pen,NOUN,Prolific
rectum,stick pen inside it,inside,inside,ADV,Prolific
rectum,shove your finger up it,shove,shove,VERB,Prolific
rectum,shove your finger up it,finger,finger,VERB,Prolific
rectum,have sex,sex,sex,VERB,Prolific
rectum,fart,fart,fart,NOUN,Prolific
rectum,poop,poop,poop,VERB,Prolific
taffy,eat it,eat,eat,VERB,Prolific
taffy,break it,break,break,VERB,Prolific
taffy,throw it,throw,throw,VERB,Prolific
taffy,sell it,sell,sell,VERB,Prolific
taffy,burn it,burn,burn,VERB,Prolific
village,host a party,host,host,VERB,Prolific
village,host a party,party,party,NOUN,Prolific
village,invade it,invade,invade,VERB,Prolific
village,steal its farm,steal,steal,VERB,Prolific
village,steal its farm,farm,farm,NOUN,Prolific
village,trade with the villagers,trade,trade,VERB,Prolific
village,trade with the villagers,villagers,villager,NOUN,Prolific
village,use as a new home,use,use,VERB,Prolific
village,use as a new home,new,new,ADJ,Prolific
village,use as a new home,home,home,ADV,Prolific
village,store drug money,store,store,NOUN,Prolific
village,store drug money,drug,drug money,NOUN,Prolific
furnace,heat source,heat,heat,VERB,Prolific
furnace,heat source,source,source,NOUN,Prolific
furnace,cook food,cook,cake,VERB,Prolific
furnace,cook food,food,food,NOUN,Prolific
furnace,burn someone,burn,burn,VERB,Prolific
furnace,burn someone,someone,someone,PRON,Prolific
pan,fry eggs,fry,fry,VERB,Prolific
pan,fry eggs,eggs,egg,NOUN,Prolific
pan,make hamburgers,make,make,VERB,Prolific
pan,make hamburgers,hamburgers,hamburger,NOUN,Prolific
pan,hit someone,hit,hit,VERB,Prolific
pan,hit someone,someone,someone,PRON,Prolific
pan,pour oil on it,pour,pour,VERB,Prolific
pan,pour oil on it,oil,oil,VERB,Prolific
pan,fry vegetables,fry,fry,VERB,Prolific
pan,fry vegetables,vegetables,vegetables,NOUN,Prolific
stepdaughter,teach her algebra,teach,teach,VERB,Prolific
stepdaughter,teach her algebra,algebra,algebra,NOUN,Prolific
stepdaughter,feed her,feed,feed,VERB,Prolific
stepdaughter,go on a drive,go,go,VERB,Prolific
stepdaughter,go on a drive,drive,drive,VERB,Prolific
stepdaughter,talk about aliens,talk,talk,VERB,Prolific
stepdaughter,talk about aliens,aliens,alien,NOUN,Prolific
grandchild,read a book,read,read,VERB,Prolific
grandchild,read a book,book,book,NOUN,Prolific
grandchild,feed them,feed,feed,VERB,Prolific
grandchild,take care of them,take,take,VERB,Prolific
grandchild,take care of them,care,care,VERB,Prolific
grandchild,go on a walk,go,go,VERB,Prolific
grandchild,go on a walk,walk,walk,VERB,Prolific
grandchild,hold their hand,hold,hold,VERB,Prolific
grandchild,hold their hand,hand,hand,NOUN,Prolific
apartments,use as shelter,use,use,VERB,Prolific
apartments,use as shelter,shelter,shelter,VERB,Prolific
apartments,rent a room,rent,rent,VERB,Prolific
apartments,rent a room,room,room,NOUN,Prolific
apartments,sleep,sleep,sleep,VERB,Prolific
apartments,have a conversation with someone,conversation,converse,VERB,Prolific
apartments,have a conversation with someone,someone,someone,PRON,Prolific
apartments,do a ding dong ditch prank,ditch,ding-dong ditch,VERB,Prolific
apartments,do a ding dong ditch prank,prank,prank,VERB,Prolific
mongoose,catch it,catch,catch,VERB,Prolific
mongoose,take pictures of it,take,take,VERB,Prolific
mongoose,take pictures of it,pictures,photograph,VERB,Prolific
mongoose,kill it,kill,kill,VERB,Prolific
mongoose,kick it,kick,kick,VERB,Prolific
mongoose,punch it,punch,punch,VERB,Prolific
mongoose,burn it,burn,burn,VERB,Prolific
mongoose,eat it,eat,eat,VERB,Prolific
mongoose,throw it,throw,throw,VERB,Prolific
dirt,eat it,eat,eat,VERB,Prolific
dirt,touch it,touch,touch,VERB,Prolific
dirt,throw it,throw,throw,VERB,Prolific
dirt,slam it,slam,slam,VERB,Prolific
dirt,stomp on it,stomp,stomp,VERB,Prolific
dirt,dig your hands in it,dig,dig,VERB,Prolific
dirt,dig your hands in it,hands,hand,NOUN,Prolific
broom,clean a floor,clean,clean,VERB,Prolific
broom,clean a floor,floor,floor,NOUN,Prolific
fence,keep people in a garden,keep,keep,VERB,Prolific
fence,keep people in a garden,people,people,NOUN,Prolific
fence,keep people in a garden,garden,garden,NOUN,Prolific
fence,keep people out of a garden,keep,keep,VERB,Prolific
fence,keep people out of a garden,people,people,NOUN,Prolific
fence,keep people out of a garden,garden,garden,NOUN,Prolific
receipt,proof of purchase,proof,proof,VERB,Prolific
receipt,proof of purchase,purchase,purchase,INTJ,Prolific
receipt,to take something back,take,take,VERB,Prolific
receipt,to take something back,something,something,PRON,Prolific
receipt,to take something back,back,back,ADV,Prolific
machetes,to harm someone,harm,harm,VERB,Prolific
machetes,to harm someone,someone,someone,PRON,Prolific
machetes,to chop something,chop,chop,VERB,Prolific
machetes,to chop something,something,something,PRON,Prolific
crumpet,to eat ,eat,eat,VERB,Prolific
scar,be proud of a wound,proud,pride,VERB,Prolific
scar,be proud of a wound,wound,wound,NOUN,Prolific
scar,be ashamed of a wound,ashamed,asham,VERB,Prolific
scar,be ashamed of a wound,wound,wound,NOUN,Prolific
patrolman,to feel safe,feel,feel,VERB,Prolific
patrolman,to feel safe,safe,safe,VERB,Prolific
patrolman,to feel unsafe,feel,feel,VERB,Prolific
patrolman,to feel unsafe,unsafe,unsafe,VERB,Prolific
patrolman,watched,watched,watch,VERB,Prolific
cream,put on a dessert,put,put,VERB,Prolific
cream,put on a dessert,dessert,dessert,NOUN,Prolific
cream,apply to an injury,apply,apply,VERB,Prolific
cream,apply to an injury,injury,injury,VERB,Prolific
soil,garden,garden,garden,VERB,Prolific
cabinet,storage,storage,store,VERB,Prolific
cabinet,tidying ,tidying,tidy,VERB,Prolific
wagon,travel ,travel,travel,VERB,Prolific
vine,cd,cd,cd,PROPN,Prolific
crawfish,food,food,food,VERB,Prolific
vest,wearing,wearing,wear,VERB,Prolific
blackberry,pie,pie,pie,NOUN,Prolific
kitty,family ,family,family,NOUN,Prolific
menu,selection,selection,selection,NOUN,Prolific
menu,food,food,food,VERB,Prolific
rake,garden,garden,garden,NOUN,Prolific
rake,cleaning ,cleaning,clean,VERB,Prolific
oxtail,drink,drink,drink,VERB,Prolific
cotton,ears,ears,ears,NOUN,Prolific
cotton,cleaning ,cleaning,clean,VERB,Prolific
vein,blood ,blood,blood,NOUN,Prolific
playroom,playing,playing,play,VERB,Prolific
trinket,necklace ,necklace,necklace,NOUN,Prolific
pharmacist,medince ,medicine,medicine,NOUN,Prolific
jogger,running ,running,run,VERB,Prolific
addict,focus ,focus,focus,VERB,Prolific
eraser,removing ,removing,remove,VERB,Prolific
copybook,notes,notes,note,NOUN,Prolific
bicep,tense,tense,tense,VERB,Prolific
bicep,flex,flex,flex,VERB,Prolific
bicep,lift,lift,lift,VERB,Prolific
berry,eat,eat,eat,VERB,Prolific
berry,hold,hold,hold,VERB,Prolific
berry,bake,bake,bake,VERB,Prolific
desert,eat,eat,eat,VERB,Prolific
desert,cook,cook,cake,VERB,Prolific
desert,bake,bake,bake,VERB,Prolific
desert,freeze,freeze,freeze,VERB,Prolific
harvest,hold,hold,hold,VERB,Prolific
harvest,collect,collect,collect,VERB,Prolific
parsnip,eat,eat,eat,VERB,Prolific
parsnip,chew,chew,chew,VERB,Prolific
parsnip,chop,chop,chop,VERB,Prolific
parsnip,cut,cut,cut,VERB,Prolific
parsnip,cook,cook,cake,VERB,Prolific
scale,step on,step,step on,VERB,Prolific
scale,hold,hold,hold,VERB,Prolific
bathe,scrub,scrub,scrub,VERB,Prolific
bird,hold,hold,hold,VERB,Prolific
bird,train,train,train,VERB,Prolific
bird,eat,eat,eat,VERB,Prolific
bird,cook,cook,cake,VERB,Prolific
whisky,drink,drink,drink,VERB,Prolific
whisky,hold,hold,hold,VERB,Prolific
whisky,mix,mix,mix,VERB,Prolific
whisky,serve,serve,serve,VERB,Prolific
physician,talk,talk,talk,VERB,Prolific
physician,see,see,see,VERB,Prolific
blindfold,wear,wear,wear,VERB,Prolific
blindfold,hold,hold,hold,VERB,Prolific
blindfold,use,use,use,VERB,Prolific
ticket,hold,hold,hold,VERB,Prolific
crystal,hold,hold,hold,VERB,Prolific
crystal,wear,wear,wear,VERB,Prolific
chronograph,hold,hold,hold,VERB,Prolific
ginger,eat,eat,eat,VERB,Prolific
ginger,cook,cook,cake,VERB,Prolific
wand,hold,hold,hold,VERB,Prolific
wand,use,use,use,VERB,Prolific
pilaf,hold,hold,hold,VERB,Prolific
screw,use,use,use,VERB,Prolific
screw,hold,hold,hold,VERB,Prolific
tabasco,eat,eat,eat,VERB,Prolific
negligee,use,use,use,VERB,Prolific
canvass,hold,hold,hold,VERB,Prolific
chinaware,use,use,use,VERB,Prolific
chinaware,wear,wear,wear,VERB,Prolific
tinfoil,hold,hold,hold,VERB,Prolific
tinfoil,wrap,wrap,wrap,VERB,Prolific
family,love,love,love,VERB,Prolific
family,laugh,laugh,laugh,VERB,Prolific
balcony,walk on,walk,walk,VERB,Prolific
balcony,step on,step,step on,VERB,Prolific
footballer,watch,watch,watch,VERB,Prolific
snowfall,watch,watch,watch,VERB,Prolific
snowfall,catch,catch,catch,VERB,Prolific
myself,walk,walk,walk,VERB,Prolific
tofu,eat,eat,eat,VERB,Prolific
tofu,cook,cook,cake,VERB,Prolific
van,drive,drive,drive,VERB,Prolific
catfish,food,food,food,VERB,Prolific
catfish,bait,bait,bait,VERB,Prolific
catfish,pet food.,pet,pet,VERB,Prolific
catfish,pet food.,food,food,VERB,Prolific
labrador,working dog,working,work,VERB,Prolific
labrador,working dog,dog,dog,NOUN,Prolific
labrador,pet,pet,pet,VERB,Prolific
labrador,service dog,service,service,NOUN,Prolific
labrador,service dog,dog,dog,NOUN,Prolific
labrador,wearer of antlers for christmas amusement,wearer,wear,ADJ,Prolific
labrador,wearer of antlers for christmas amusement,antlers,antler,NOUN,Prolific
labrador,wearer of antlers for christmas amusement,christmas,christmas,PROPN,Prolific
labrador,wearer of antlers for christmas amusement,amusement,amuse,VERB,Prolific
labrador,exercise companion,exercise,exercise,VERB,Prolific
labrador,exercise companion,companion,companion,VERB,Prolific
labrador,family protector.,family,family,NOUN,Prolific
labrador,family protector.,protector,protect,VERB,Prolific
wafer,ice cream holder,ice,ice cream,NOUN,Prolific
wafer,ice cream holder,holder,hold,VERB,Prolific
wafer,desert decoration,desert,desert,NOUN,Prolific
wafer,desert decoration,decoration,decorate,VERB,Prolific
wafer,use marker pen to make playing cards.,use,use,VERB,Prolific
wafer,use marker pen to make playing cards.,marker,marker,NOUN,Prolific
wafer,use marker pen to make playing cards.,pen,pen,NOUN,Prolific
wafer,use marker pen to make playing cards.,make,make,VERB,Prolific
wafer,use marker pen to make playing cards.,playing,play,VERB,Prolific
wafer,use marker pen to make playing cards.,cards,card,NOUN,Prolific
anklet,bracelet,bracelet,bracelet,NOUN,Prolific
anklet,necklace when joined with others.,necklace,necklace,NOUN,Prolific
anklet,necklace when joined with others.,joined,join,VERB,Prolific
anklet,necklace when joined with others.,others,other,NOUN,Prolific
foghorn,focal piece in nautical or seaside restaurant/bar,focal,focal,ADJ,Prolific
foghorn,focal piece in nautical or seaside restaurant/bar,piece,piece,NOUN,Prolific
foghorn,focal piece in nautical or seaside restaurant/bar,nautical,nautical,ADJ,Prolific
foghorn,focal piece in nautical or seaside restaurant/bar,seaside,seaside,NOUN,Prolific
foghorn,focal piece in nautical or seaside restaurant/bar,restaurant,restaurant,NOUN,Prolific
foghorn,focal piece in nautical or seaside restaurant/bar,bar,bar,NOUN,Prolific
foghorn,publicity novelty for airb&b,publicity,publicity,NOUN,Prolific
foghorn,publicity novelty for airb&b,novelty,novelty,INTJ,Prolific
foghorn,publicity novelty for airb&b,b,benefit,VERB,Prolific
foghorn,museum piece,museum,museum,NOUN,Prolific
foghorn,museum piece,piece,piece,NOUN,Prolific
foghorn,basis of art sculpture.,basis,basis,NOUN,Prolific
foghorn,basis of art sculpture.,art,art,NOUN,Prolific
foghorn,basis of art sculpture.,sculpture,sculpture,NOUN,Prolific
shower,pet sluice,pet,pet,NOUN,Prolific
shower,pet sluice,sluice,sluice,NOUN,Prolific
shower,clothes de-wrinkler,clothes,clothes,NOUN,Prolific
shower,clothes de-wrinkler,wrinkle,de-wrinkle,VERB,Prolific
shower,teenage onanism,teenage,teenage,NOUN,Prolific
shower,adult fun time.,adult,adult,NOUN,Prolific
shower,adult fun time.,fun,fun,VERB,Prolific
shower,adult fun time.,time,time,NOUN,Prolific
beanstalk,hold up as an example when explaining how thin you are,hold,hold,VERB,Prolific
beanstalk,hold up as an example when explaining how thin you are,example,example,NOUN,Prolific
beanstalk,hold up as an example when explaining how thin you are,explaining,explain,VERB,Prolific
beanstalk,hold up as an example when explaining how thin you are,thin,thing,INTJ,Prolific
beanstalk,pretend to be jack,pretend,pretend,VERB,Prolific
beanstalk,pretend to be jack,jack,jack,VERB,Prolific
beanstalk,substitute for green beans,substitute,substitute,VERB,Prolific
beanstalk,substitute for green beans,green,green,ADJ,Prolific
beanstalk,substitute for green beans,beans,bean,NOUN,Prolific
beanstalk,they taste similar,taste,taste,VERB,Prolific
beanstalk,they taste similar,similar,similar,ADJ,Prolific
beanstalk,probably.,probably,probably,ADV,Prolific
throat,speaking,speaking,speak,VERB,Prolific
throat,breathing,breathing,breathe,VERB,Prolific
throat,eating,eating,eat,VERB,Prolific
throat,performing oral sex,performing,perform,VERB,Prolific
throat,performing oral sex,oral,oral,ADJ,Prolific
throat,performing oral sex,sex,oral sex,VERB,Prolific
throat,sword swallowing act,sword,sword,NOUN,Prolific
throat,sword swallowing act,swallowing,swallow,VERB,Prolific
throat,sword swallowing act,act,act,NOUN,Prolific
throat,regurgitation act,regurgitation,regurgitate,VERB,Prolific
throat,regurgitation act,act,act,NOUN,Prolific
throat,yodelling,yodeling,yodel,VERB,Prolific
throat,teaching yodelling,teaching,teach,VERB,Prolific
throat,teaching yodelling,yodeling,yodel,VERB,Prolific
throat,shouting abuse at iain duncan smith,shouting,shout,VERB,Prolific
throat,shouting abuse at iain duncan smith,abuse,abuse,VERB,Prolific
throat,who should correctly addressed as iain duncan or mr smith as duncan is his middle name not part of a double barelled name as the chancer would have you think.,correctly,correctly,ADV,Prolific
throat,who should correctly addressed as iain duncan or mr smith as duncan is his middle name not part of a double barelled name as the chancer would have you think.,addressed,address,VERB,Prolific
throat,who should correctly addressed as iain duncan or mr smith as duncan is his middle name not part of a double barelled name as the chancer would have you think.,barreled,barrele,VERB,Prolific
throat,who should correctly addressed as iain duncan or mr smith as duncan is his middle name not part of a double barelled name as the chancer would have you think.,think,think,VERB,Prolific
jaw,leave buried as a fun diversion for future archaeologists,leave,leave,VERB,Prolific
jaw,leave buried as a fun diversion for future archaeologists,buried,bury,VERB,Prolific
jaw,leave buried as a fun diversion for future archaeologists,fun,fun,NOUN,Prolific
jaw,leave buried as a fun diversion for future archaeologists,diversion,diversion,NOUN,Prolific
jaw,leave buried as a fun diversion for future archaeologists,future,future,NOUN,Prolific
jaw,leave buried as a fun diversion for future archaeologists,archaeologists,archaeologist,NOUN,Prolific
jaw,sharpen bone to make knife,sharpen,sharpen,VERB,Prolific
jaw,sharpen bone to make knife,bone,bone,NOUN,Prolific
jaw,sharpen bone to make knife,make,make,VERB,Prolific
jaw,sharpen bone to make knife,knife,knife,NOUN,Prolific
jaw,fight off baddies using jaw knife,fight,fight,VERB,Prolific
jaw,fight off baddies using jaw knife,baddies,baddy,NOUN,Prolific
jaw,fight off baddies using jaw knife,using,use,VERB,Prolific
jaw,fight off baddies using jaw knife,jaw,jaw,NOUN,Prolific
jaw,fight off baddies using jaw knife,knife,knife,NOUN,Prolific
jaw,chew food,chew,chew,VERB,Prolific
jaw,chew food,food,food,NOUN,Prolific
jaw,make boomerang,make,make,VERB,Prolific
jaw,make boomerang,boomerang,boomerang,VERB,Prolific
jaw,boil for stock.,boil,boil,VERB,Prolific
jaw,boil for stock.,stock,stock,NOUN,Prolific
nectar,feed bees,feed,feed,VERB,Prolific
nectar,feed bees,bees,bees,NOUN,Prolific
nectar,pollinate flowers,pollinate,pollinate,VERB,Prolific
nectar,pollinate flowers,flowers,flower,NOUN,Prolific
nectar,make mead.,make,make,VERB,Prolific
nectar,make mead.,mead,mead,NOUN,Prolific
scoop,water jug,water,water,NOUN,Prolific
scoop,water jug,jug,jug,X,Prolific
scoop,gravy boat,gravy,gravy,NOUN,Prolific
scoop,gravy boat,boat,boat,NOUN,Prolific
scoop,condiment sachet holder,condiment,condiment,NOUN,Prolific
scoop,condiment sachet holder,sachet,sachet,NOUN,Prolific
scoop,condiment sachet holder,holder,hold,VERB,Prolific
scoop,codpiece,codpiece,codpiece,NOUN,Prolific
scoop,soup bowl.,soup,soup,NOUN,Prolific
scoop,soup bowl.,bowl,bowl,VERB,Prolific
macaroon,food,food,food,VERB,Prolific
macaroon,crumble into base for dessert dish,crumble,crumble,VERB,Prolific
macaroon,crumble into base for dessert dish,base,base,NOUN,Prolific
macaroon,crumble into base for dessert dish,dessert,dessert,VERB,Prolific
macaroon,crumble into base for dessert dish,dish,dish,NOUN,Prolific
macaroon,perform the macarena with the words changed slightly as you eat,perform,perform,VERB,Prolific
macaroon,perform the macarena with the words changed slightly as you eat,words,word,NOUN,Prolific
macaroon,perform the macarena with the words changed slightly as you eat,changed,change,VERB,Prolific
macaroon,perform the macarena with the words changed slightly as you eat,slightly,slightly,ADV,Prolific
macaroon,perform the macarena with the words changed slightly as you eat,eat,eat,VERB,Prolific
macaroon,use in an argument to prove your claim that all good french food is actually scottish.,use,use,VERB,Prolific
macaroon,use in an argument to prove your claim that all good french food is actually scottish.,argument,argument,NOUN,Prolific
macaroon,use in an argument to prove your claim that all good french food is actually scottish.,prove,prove,VERB,Prolific
macaroon,use in an argument to prove your claim that all good french food is actually scottish.,claim,claim,NOUN,Prolific
macaroon,use in an argument to prove your claim that all good french food is actually scottish.,good,good,ADJ,Prolific
macaroon,use in an argument to prove your claim that all good french food is actually scottish.,french,french,ADJ,Prolific
macaroon,use in an argument to prove your claim that all good french food is actually scottish.,food,food,NOUN,Prolific
macaroon,use in an argument to prove your claim that all good french food is actually scottish.,actually,actually,ADV,Prolific
popcorn,packaging for parcels,packaging,package,VERB,Prolific
popcorn,packaging for parcels,parcels,parcel,NOUN,Prolific
popcorn,use a skip full to break a stunt man's fall when shooting a low budget film,use,use,VERB,Prolific
popcorn,use a skip full to break a stunt man's fall when shooting a low budget film,skip,skip,VERB,Prolific
