"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","affordance_corrected"
"M20259543_kas",27,"Version 63","storybook",1885,"reading","reading"
"M20259543_kas",27,"Version 63","storybook",1885,"writing","writing"
"M20259543_kas",28,"Version 63","chevy",1890,"drive","drive"
"M20259543_kas",29,"Version 63","dough",1888,"date","date"
"M20259543_kas",29,"Version 63","dough",1888,"cook","cook"
"M20259543_kas",29,"Version 63","dough",1888,"knead","knead"
"M20259543_kas",30,"Version 63","dandelion",1874,"to grow","to grow"
"M20259543_kas",31,"Version 63","noodle",1875,"cook","cook"
"M20259543_kas",31,"Version 63","noodle",1875,"eat","eat"
"M20259543_kas",31,"Version 63","noodle",1875,"make crafts","make crafts"
"M20259543_kas",31,"Version 63","noodle",1875,"swim with","swim with"
"M20259543_kas",32,"Version 63","scarecrow",1865,"scare birds","scare birds"
"M20259543_kas",32,"Version 63","scarecrow",1865,"halloween decorations","halloween decorations"
"M20259543_kas",33,"Version 63","grandnephew",1876,"love","love"
"M20259543_kas",34,"Version 63","pebble",1867,"used on roads","used on roads"
"M20259543_kas",34,"Version 63","pebble",1867,"in fish tanks","in fish tanks"
"M20259543_kas",34,"Version 63","pebble",1867,"skip rocks","skip rocks"
"M20259543_kas",35,"Version 63","trainee",1884,"training","training"
"M20259543_kas",35,"Version 63","trainee",1884,"work","work"
"M20259543_kas",36,"Version 63","flag",1887,"show support","show support"
"M20259543_kas",36,"Version 63","flag",1887,"hang","hang"
"M20259543_kas",36,"Version 63","flag",1887,"wave","wave"
"M20259543_kas",37,"Version 63","wineglass",1891,"drink something","drink something"
"M20259543_kas",38,"Version 63","hardwood",1877,"flooring","flooring"
"M20259543_kas",39,"Version 63","page",1886,"used in books","used in books"
"M20259543_kas",39,"Version 63","page",1886,"trying to reach someone","trying to reach someone"
"M20259543_kas",40,"Version 63","margarine",1881,"cook","cook"
"M20259543_kas",40,"Version 63","margarine",1881,"bake","bake"
"M20259543_kas",40,"Version 63","margarine",1881,"eat","eat"
"M20264728_agr",11,"Version 68","sketchpad",2016,"write","write"
"M20264728_agr",11,"Version 68","sketchpad",2016,"throw","throw"
"M20264728_agr",11,"Version 68","sketchpad",2016,"read","read"
"M20264728_agr",11,"Version 68","sketchpad",2016,"learn","learn"
"M20264728_agr",11,"Version 68","sketchpad",2016,"track","track"
"M20264728_agr",11,"Version 68","sketchpad",2016,"break","break"
"M20264728_agr",11,"Version 68","sketchpad",2016,"place","place"
"M20264728_agr",11,"Version 68","sketchpad",2016,"store","store"
"M20264728_agr",11,"Version 68","sketchpad",2016,"utilize","utilize"
"M20264728_agr",12,"Version 68","chisel",2013,"cut","cut"
"M20264728_agr",12,"Version 68","chisel",2013,"make","make"
"M20264728_agr",12,"Version 68","chisel",2013,"break","break"
"M20264728_agr",12,"Version 68","chisel",2013,"build","build"
"M20264728_agr",12,"Version 68","chisel",2013,"tear","tear"
"M20264728_agr",12,"Version 68","chisel",2013,"supply","supply"
"M20264728_agr",12,"Version 68","chisel",2013,"furnish","furnish"
"M20264728_agr",12,"Version 68","chisel",2013,"tarnish ","tarnish "
"M20264728_agr",13,"Version 68","stitching",2032,"clothes","clothes"
"M20264728_agr",13,"Version 68","stitching",2032,"shoes","shoes"
"M20264728_agr",13,"Version 68","stitching",2032,"skin","skin"
"M20264728_agr",13,"Version 68","stitching",2032,"items","items"
"M20264728_agr",13,"Version 68","stitching",2032,"flesh","flesh"
"M20264728_agr",13,"Version 68","stitching",2032,"nursing","nursing"
"M20264728_agr",14,"Version 68","wiring",2018,"wires","wires"
"M20264728_agr",14,"Version 68","wiring",2018,"fix","fix"
"M20264728_agr",14,"Version 68","wiring",2018,"break","break"
"M20264728_agr",14,"Version 68","wiring",2018,"tear","tear"
"M20264728_agr",14,"Version 68","wiring",2018,"ruin","ruin"
"M20264728_agr",14,"Version 68","wiring",2018,"make","make"
"M20264728_agr",14,"Version 68","wiring",2018,"build","build"
"M20264728_agr",14,"Version 68","wiring",2018,"furnish","furnish"
"M20264728_agr",14,"Version 68","wiring",2018,"home","home"
"M20264728_agr",14,"Version 68","wiring",2018,"house","house"
"M20264728_agr",14,"Version 68","wiring",2018,"places","places"
"M20264728_agr",14,"Version 68","wiring",2018,"school","school"
"M20264728_agr",14,"Version 68","wiring",2018,"engineering","engineering"
"M20264728_agr",15,"Version 68","violinist",2035,"music","music"
"M20264728_agr",15,"Version 68","violinist",2035,"instrument","instrument"
"M20264728_agr",15,"Version 68","violinist",2035,"class","class"
"M20264728_agr",15,"Version 68","violinist",2035,"church","church"
"M20264728_agr",15,"Version 68","violinist",2035,"school","school"
"M20264728_agr",15,"Version 68","violinist",2035,"home","home"
"M20264728_agr",16,"Version 68","guy",2033,"friend","friend"
"M20264728_agr",16,"Version 68","guy",2033,"play","play"
"M20264728_agr",16,"Version 68","guy",2033,"laugh","laugh"
"M20264728_agr",16,"Version 68","guy",2033,"cry","cry"
"M20264728_agr",16,"Version 68","guy",2033,"learn","learn"
"M20264728_agr",16,"Version 68","guy",2033,"friendship","friendship"
"M20264728_agr",16,"Version 68","guy",2033,"grow","grow"
"M20264728_agr",17,"Version 68","businessman",2022,"work","work"
"M20264728_agr",17,"Version 68","businessman",2022,"business","business"
"M20264728_agr",17,"Version 68","businessman",2022,"jobs","jobs"
"M20264728_agr",17,"Version 68","businessman",2022,"presentations","presentations"
"M20264728_agr",17,"Version 68","businessman",2022,"connections","connections"
"M20264728_agr",18,"Version 68","toothbrush",2040,"brush","brush"
"M20264728_agr",18,"Version 68","toothbrush",2040,"throw","throw"
"M20264728_agr",18,"Version 68","toothbrush",2040,"play","play"
"M20264728_agr",18,"Version 68","toothbrush",2040,"clean","clean"
"M20264728_agr",18,"Version 68","toothbrush",2040,"scratch","scratch"
"M20264728_agr",18,"Version 68","toothbrush",2040,"break","break"
"M20264728_agr",18,"Version 68","toothbrush",2040,"place","place"
"M20264728_agr",19,"Version 68","whistle",2015,"attention","attention"
"M20264728_agr",19,"Version 68","whistle",2015,"focus","focus"
"M20264728_agr",19,"Version 68","whistle",2015,"noise","noise"
"M20264728_agr",20,"Version 68","primates",2036,"instincts","instincts"
"M20264728_agr",20,"Version 68","primates",2036,"primal","primal"
"M20264728_agr",20,"Version 68","primates",2036,"yell","yell"
"M20264728_agr",20,"Version 68","primates",2036,"scream","scream"
"M20264728_agr",20,"Version 68","primates",2036,"eat","eat"
"M20264728_agr",21,"Version 68","textile",2019,"school","school"
"M20264728_agr",21,"Version 68","textile",2019,"job","job"
"M20264728_agr",21,"Version 68","textile",2019,"work","work"
"M20264728_agr",21,"Version 68","textile",2019,"businesses","businesses"
"M20264728_agr",22,"Version 68","winch",2021,"build","build"
"M20264728_agr",22,"Version 68","winch",2021,"store","store"
"M20264728_agr",22,"Version 68","winch",2021,"furnish","furnish"
"M20264728_agr",22,"Version 68","winch",2021,"tear","tear"
"M20264728_agr",22,"Version 68","winch",2021,"destroy","destroy"
"M20264728_agr",23,"Version 68","questionnaire",2012,"learn","learn"
"M20264728_agr",23,"Version 68","questionnaire",2012,"abuse","abuse"
"M20264728_agr",23,"Version 68","questionnaire",2012,"benefit","benefit"
"M20264728_agr",23,"Version 68","questionnaire",2012,"data","data"
"M20264728_agr",24,"Version 68","staircase",2023,"run","run"
"M20264728_agr",24,"Version 68","staircase",2023,"walk","walk"
"M20264728_agr",24,"Version 68","staircase",2023,"fall","fall"
"M20264728_agr",24,"Version 68","staircase",2023,"trip","trip"
"M20264728_agr",24,"Version 68","staircase",2023,"jump","jump"
"M20264728_agr",24,"Version 68","staircase",2023,"sit","sit"
"M20264728_agr",24,"Version 68","staircase",2023,"sleep","sleep"
"M20264728_agr",24,"Version 68","staircase",2023,"play","play"
"M20264728_agr",24,"Version 68","staircase",2023,"break","break"
"M20264728_agr",24,"Version 68","staircase",2023,"stretch","stretch"
"M20264728_agr",25,"Version 68","ottoman",2028,"sleep","sleep"
"M20264728_agr",25,"Version 68","ottoman",2028,"sit","sit"
"M20264728_agr",25,"Version 68","ottoman",2028,"rest","rest"
"M20264728_agr",25,"Version 68","ottoman",2028,"eat","eat"
"M20264728_agr",25,"Version 68","ottoman",2028,"fall","fall"
"M20264728_agr",25,"Version 68","ottoman",2028,"jump","jump"
"M20264728_agr",25,"Version 68","ottoman",2028,"play","play"
"M20264728_agr",25,"Version 68","ottoman",2028,"wrestle","wrestle"
"M20264728_agr",25,"Version 68","ottoman",2028,"study","study"
"M20264728_agr",25,"Version 68","ottoman",2028,"learn","learn"
"M20264728_agr",25,"Version 68","ottoman",2028,"watch","watch"
"M20264728_agr",26,"Version 68","button",2034,"furnish","furnish"
"M20264728_agr",26,"Version 68","button",2034,"style","style"
"M20264728_agr",26,"Version 68","button",2034,"close","close"
"M20264728_agr",27,"Version 68","servant",2038,"cook","cook"
"M20264728_agr",27,"Version 68","servant",2038,"clean","clean"
"M20264728_agr",27,"Version 68","servant",2038,"furnish","furnish"
"M20264728_agr",27,"Version 68","servant",2038,"buy","buy"
"M20264728_agr",27,"Version 68","servant",2038,"sell","sell"
"M20264728_agr",27,"Version 68","servant",2038,"teach","teach"
"M20264728_agr",27,"Version 68","servant",2038,"taunt","taunt"
"M20264728_agr",27,"Version 68","servant",2038,"abuse","abuse"
"M20264728_agr",27,"Version 68","servant",2038,"benefit","benefit"
"M20264728_agr",28,"Version 68","nursery",2039,"shelter","shelter"
"M20264728_agr",28,"Version 68","nursery",2039,"teach","teach"
"M20264728_agr",28,"Version 68","nursery",2039,"provide","provide"
"M20264728_agr",28,"Version 68","nursery",2039,"support","support"
"M20264728_agr",29,"Version 68","zucchini",2027,"eat","eat"
"M20264728_agr",29,"Version 68","zucchini",2027,"make","make"
"M20264728_agr",29,"Version 68","zucchini",2027,"store","store"
"M20264728_agr",29,"Version 68","zucchini",2027,"buy","buy"
"M20264728_agr",29,"Version 68","zucchini",2027,"vomit","vomit"
"M20264728_agr",29,"Version 68","zucchini",2027,"cook","cook"
"M20264728_agr",29,"Version 68","zucchini",2027,"clean","clean"
"M20264728_agr",29,"Version 68","zucchini",2027,"grow","grow"
"M20264728_agr",29,"Version 68","zucchini",2027,"throw","throw"
"M20264728_agr",29,"Version 68","zucchini",2027,"play","play"
"M20264728_agr",29,"Version 68","zucchini",2027,"fry","fry"
"M20264728_agr",30,"Version 68","teaspoon",2041,"stir","stir"
"M20264728_agr",30,"Version 68","teaspoon",2041,"measure","measure"
"M20264728_agr",30,"Version 68","teaspoon",2041,"throw","throw"
"M20264728_agr",30,"Version 68","teaspoon",2041,"place","place"
"M20264728_agr",30,"Version 68","teaspoon",2041,"store","store"
"M20264728_agr",30,"Version 68","teaspoon",2041,"buy","buy"
"M20264728_agr",30,"Version 68","teaspoon",2041,"make","make"
"M20264728_agr",30,"Version 68","teaspoon",2041,"lose","lose"
"M20264728_agr",31,"Version 68","stoneware",2030,"make","make"
"M20264728_agr",31,"Version 68","stoneware",2030,"buy","buy"
"M20264728_agr",31,"Version 68","stoneware",2030,"place","place"
"M20264728_agr",31,"Version 68","stoneware",2030,"store","store"
"M20264728_agr",32,"Version 68","supper",2014,"eat","eat"
"M20264728_agr",32,"Version 68","supper",2014,"throw","throw"
"M20264728_agr",32,"Version 68","supper",2014,"play","play"
"M20264728_agr",32,"Version 68","supper",2014,"vomit","vomit"
"M20264728_agr",32,"Version 68","supper",2014,"clean","clean"
"M20264728_agr",32,"Version 68","supper",2014,"make","make"
"M20264728_agr",32,"Version 68","supper",2014,"buy","buy"
"M20264728_agr",32,"Version 68","supper",2014,"grow","grow"
"M20264728_agr",32,"Version 68","supper",2014,"waste","waste"
"M20264728_agr",33,"Version 68","slacks",2026,"wear","wear"
"M20264728_agr",33,"Version 68","slacks",2026,"tear","tear"
"M20264728_agr",33,"Version 68","slacks",2026,"throw","throw"
"M20264728_agr",33,"Version 68","slacks",2026,"buy","buy"
"M20264728_agr",33,"Version 68","slacks",2026,"find","find"
"M20264728_agr",33,"Version 68","slacks",2026,"store","store"
"M20264728_agr",34,"Version 68","umbrella",2020,"dry","dry"
"M20264728_agr",34,"Version 68","umbrella",2020,"clean","clean"
"M20264728_agr",34,"Version 68","umbrella",2020,"shelter","shelter"
"M20264728_agr",34,"Version 68","umbrella",2020,"provide","provide"
"M20264728_agr",35,"Version 68","bellman",2029,"open","open"
"M20264728_agr",35,"Version 68","bellman",2029,"close","close"
"M20264728_agr",35,"Version 68","bellman",2029,"service","service"
"M20264728_agr",35,"Version 68","bellman",2029,"talk","talk"
"M20264728_agr",37,"Version 68","chickenfeed",2025,"eat","eat"
"M20264728_agr",37,"Version 68","chickenfeed",2025,"store","store"
"M20264728_agr",37,"Version 68","chickenfeed",2025,"buy","buy"
"M20264728_agr",37,"Version 68","chickenfeed",2025,"grow","grow"
"M20264728_agr",37,"Version 68","chickenfeed",2025,"make","make"
"M20264728_agr",37,"Version 68","chickenfeed",2025,"bake","bake"
"M20264728_agr",37,"Version 68","chickenfeed",2025,"take","take"
"M20264728_agr",38,"Version 68","shipman",2017,"sail","sail"
"M20264728_agr",38,"Version 68","shipman",2017,"support","support"
"M20264728_agr",38,"Version 68","shipman",2017,"provide","provide"
"M20264728_agr",38,"Version 68","shipman",2017,"guide","guide"
"M20264728_agr",38,"Version 68","shipman",2017,"learn","learn"
"M20264728_agr",38,"Version 68","shipman",2017,"earn","earn"
"M20264728_agr",39,"Version 68","dorm",2037,"sleep","sleep"
"M20264728_agr",39,"Version 68","dorm",2037,"study","study"
"M20264728_agr",39,"Version 68","dorm",2037,"eat","eat"
"M20264728_agr",39,"Version 68","dorm",2037,"cook","cook"
"M20264728_agr",39,"Version 68","dorm",2037,"clean","clean"
"M20264728_agr",39,"Version 68","dorm",2037,"learn","learn"
"M20264728_agr",39,"Version 68","dorm",2037,"grow","grow"
"M20264728_agr",40,"Version 68","pig",2031,"eat","eat"
"M20264728_agr",40,"Version 68","pig",2031,"pet","pet"
"M20264728_agr",40,"Version 68","pig",2031,"grow","grow"
"M20264728_agr",40,"Version 68","pig",2031,"feed","feed"
"M20265707_bms",11,"Version 13","vest",379,"to wear","to wear"
"M20265707_bms",11,"Version 13","vest",379,"to use as protection","to use as protection"
"M20265707_bms",11,"Version 13","vest",379,"to style","to style"
"M20265707_bms",11,"Version 13","vest",379,"to wash","to wash"
"M20265707_bms",11,"Version 13","vest",379,"to dry","to dry"
"M20265707_bms",11,"Version 13","vest",379,"to take off","to take off"
"M20265707_bms",12,"Version 13","pharmacist",387,"to get medication from","to get medication from"
"M20265707_bms",12,"Version 13","pharmacist",387,"to communicate with","to communicate with"
"M20265707_bms",12,"Version 13","pharmacist",387,"to befriend","to befriend"
"M20265707_bms",12,"Version 13","pharmacist",387,"to work with","to work with"
"M20265707_bms",12,"Version 13","pharmacist",387,"to work towards","to work towards"
"M20265707_bms",12,"Version 13","pharmacist",387,"to argue with","to argue with"
"M20265707_bms",13,"Version 13","cabinet",391,"to place plates","to place plates"
"M20265707_bms",13,"Version 13","cabinet",391,"to place bowls","to place bowls"
"M20265707_bms",13,"Version 13","cabinet",391,"to use for storage","to use for storage"
"M20265707_bms",13,"Version 13","cabinet",391,"to fill","to fill"
"M20265707_bms",14,"Version 13","crawfish",384,"to eat","to eat"
"M20265707_bms",14,"Version 13","crawfish",384,"to watch","to watch"
"M20265707_bms",14,"Version 13","crawfish",384,"to cook","to cook"
"M20265707_bms",14,"Version 13","crawfish",384,"to capture","to capture"
"M20265707_bms",15,"Version 13","trinket",372,"to use for enjoyment","to use for enjoyment"
"M20265707_bms",15,"Version 13","trinket",372,"to fiddle with ","to fiddle with "
"M20265707_bms",16,"Version 13","panhandler",375,"to communicate with","to communicate with"
"M20265707_bms",16,"Version 13","panhandler",375,"to offer money","to offer money"
"M20265707_bms",16,"Version 13","panhandler",375,"to refuse money","to refuse money"
"M20265707_bms",16,"Version 13","panhandler",375,"to sympathize with","to sympathize with"
"M20265707_bms",17,"Version 13","squirrel",390,"to watch","to watch"
"M20265707_bms",17,"Version 13","squirrel",390,"to nurture","to nurture"
"M20265707_bms",17,"Version 13","squirrel",390,"to feed","to feed"
"M20265707_bms",17,"Version 13","squirrel",390,"to eat","to eat"
"M20265707_bms",17,"Version 13","squirrel",390,"to run over","to run over"
"M20265707_bms",17,"Version 13","squirrel",390,"to befriend","to befriend"
"M20265707_bms",18,"Version 13","vine",363,"to grow","to grow"
"M20265707_bms",18,"Version 13","vine",363,"to eat","to eat"
"M20265707_bms",18,"Version 13","vine",363,"to use for wine","to use for wine"
"M20265707_bms",19,"Version 13","spareribs",388,"to eat","to eat"
"M20265707_bms",19,"Version 13","spareribs",388,"to cook","to cook"
"M20265707_bms",19,"Version 13","spareribs",388,"to feed ","to feed "
"M20265707_bms",20,"Version 13","anus",371,"to laugh at","to laugh at"
"M20265707_bms",20,"Version 13","anus",371,"to defecate with","to defecate with"
"M20265707_bms",20,"Version 13","anus",371,"to fart with","to fart with"
"M20265707_bms",20,"Version 13","anus",371,"to be born with","to be born with"
"M20265707_bms",22,"Version 13","vein",368,"to pump blood","to pump blood"
"M20265707_bms",22,"Version 13","vein",368,"to cut","to cut"
"M20265707_bms",22,"Version 13","vein",368,"to live with","to live with"
"M20265707_bms",23,"Version 13","soil",381,"to grow plants","to grow plants"
"M20265707_bms",23,"Version 13","soil",381,"to walk on","to walk on"
"M20265707_bms",23,"Version 13","soil",381,"to dig up","to dig up"
"M20265707_bms",23,"Version 13","soil",381,"to lay on","to lay on"
"M20265707_bms",23,"Version 13","soil",381,"to water","to water"
"M20265707_bms",24,"Version 13","copybook",389,"to learn from","to learn from"
"M20265707_bms",25,"Version 13","testes",377,"to make sperm","to make sperm"
"M20265707_bms",25,"Version 13","testes",377,"to use for reproduction","to use for reproduction"
"M20265707_bms",27,"Version 13","cotton",380,"to make clothes with","to make clothes with"
"M20265707_bms",27,"Version 13","cotton",380,"to pick","to pick"
"M20265707_bms",28,"Version 13","kitty",366,"to pet","to pet"
"M20265707_bms",28,"Version 13","kitty",366,"to love","to love"
"M20265707_bms",28,"Version 13","kitty",366,"to take care of","to take care of"
"M20265707_bms",28,"Version 13","kitty",366,"to live with","to live with"
"M20265707_bms",28,"Version 13","kitty",366,"to sleep with","to sleep with"
"M20265707_bms",28,"Version 13","kitty",366,"to feed","to feed"
"M20265707_bms",28,"Version 13","kitty",366,"to bathe ","to bathe "
"M20265707_bms",29,"Version 13","addict",367,"to supply","to supply"
"M20265707_bms",29,"Version 13","addict",367,"to intervene","to intervene"
"M20265707_bms",29,"Version 13","addict",367,"to feel bad for","to feel bad for"
"M20265707_bms",30,"Version 13","wagon",365,"to carry heavy objects with","to carry heavy objects with"
"M20265707_bms",30,"Version 13","wagon",365,"to ride","to ride"
"M20265707_bms",30,"Version 13","wagon",365,"to live in ","to live in "
"M20265707_bms",31,"Version 13","kelp",374,"to eat","to eat"
"M20265707_bms",31,"Version 13","kelp",374,"to grow","to grow"
"M20265707_bms",31,"Version 13","kelp",374,"to feed","to feed"
"M20265707_bms",32,"Version 13","jogger",378,"to run with","to run with"
"M20265707_bms",32,"Version 13","jogger",378,"to exercise with","to exercise with"
"M20265707_bms",33,"Version 13","topsoil",370,"to grow plants with","to grow plants with"
"M20265707_bms",33,"Version 13","topsoil",370,"to dig up ","to dig up "
"M20265707_bms",34,"Version 13","rake",386,"to collect leaves","to collect leaves"
"M20265707_bms",34,"Version 13","rake",386,"to hit with","to hit with"
"M20265707_bms",34,"Version 13","rake",386,"to break ","to break "
"M20265707_bms",35,"Version 13","liqueur",373,"to drink","to drink"
"M20265707_bms",35,"Version 13","liqueur",373,"to get drunk with","to get drunk with"
"M20265707_bms",36,"Version 13","eraser",385,"to erase writing","to erase writing"
"M20265707_bms",36,"Version 13","eraser",385,"to throw","to throw"
"M20265707_bms",37,"Version 13","amulet",369,"to admire","to admire"
"M20265707_bms",37,"Version 13","amulet",369,"to collect","to collect"
"M20265707_bms",38,"Version 13","menu",382,"to read","to read"
"M20265707_bms",38,"Version 13","menu",382,"to look at","to look at"
"M20265707_bms",38,"Version 13","menu",382,"to decide ","to decide "
"M20265707_bms",39,"Version 13","playroom",362,"to play in","to play in"
"M20265707_bms",39,"Version 13","playroom",362,"to observe","to observe"
"M20265707_bms",40,"Version 13","blackberry",376,"to eat","to eat"
"M20265707_bms",40,"Version 13","blackberry",376,"to feed","to feed"
"M20265707_bms",40,"Version 13","blackberry",376,"to grow","to grow"
"M20266105JS",11,"Version 14","suede",392,"step on","step on"
"M20266105JS",12,"Version 14","granddaughter",393,"feed","feed"
"M20266105JS",12,"Version 14","granddaughter",393,"pick up","pick up"
"M20266105JS",12,"Version 14","granddaughter",393,"dress up","dress up"
"M20266105JS",13,"Version 14","milkshake",394,"drink","drink"
"M20266105JS",13,"Version 14","milkshake",394,"throw","throw"
"M20266105JS",13,"Version 14","milkshake",394,"step on","step on"
"M20266105JS",13,"Version 14","milkshake",394,"crush","crush"
"M20266105JS",14,"Version 14","turnip",413,"eat","eat"
"M20266105JS",14,"Version 14","turnip",413,"throw","throw"
"M20266105JS",14,"Version 14","turnip",413,"step on","step on"
"M20266105JS",14,"Version 14","turnip",413,"cook","cook"
"M20266105JS",15,"Version 14","broker",405,"purchase","purchase"
"M20266105JS",15,"Version 14","broker",405,"sell","sell"
"M20266105JS",15,"Version 14","broker",405,"slap","slap"
"M20266105JS",16,"Version 14","driftwood",396,"fuel","fuel"
"M20266105JS",16,"Version 14","driftwood",396,"furnish","furnish"
"M20266105JS",16,"Version 14","driftwood",396,"cut","cut"
"M20266105JS",16,"Version 14","driftwood",396,"chop","chop"
"M20266105JS",17,"Version 14","hutch",401,"step on","step on"
"M20266105JS",18,"Version 14","cocktail",416,"drink","drink"
"M20266105JS",18,"Version 14","cocktail",416,"light on fire","light on fire"
"M20266105JS",18,"Version 14","cocktail",416,"throw","throw"
"M20266105JS",18,"Version 14","cocktail",416,"pour","pour"
"M20266105JS",19,"Version 14","brassiere",410,"throw","throw"
"M20266105JS",20,"Version 14","hairpin",398,"throw","throw"
"M20266105JS",20,"Version 14","hairpin",398,"tie hair","tie hair"
"M20266105JS",20,"Version 14","hairpin",398,"step on","step on"
"M20266105JS",21,"Version 14","tuba",402,"blow","blow"
"M20266105JS",21,"Version 14","tuba",402,"music","music"
"M20266105JS",22,"Version 14","hamstring",409,"slap","slap"
"M20266105JS",22,"Version 14","hamstring",409,"stretch","stretch"
"M20266105JS",22,"Version 14","hamstring",409,"strengthen","strengthen"
"M20266105JS",23,"Version 14","crayon",395,"eat","eat"
"M20266105JS",23,"Version 14","crayon",395,"color","color"
"M20266105JS",23,"Version 14","crayon",395,"writing","writing"
"M20266105JS",23,"Version 14","crayon",395,"drawing","drawing"
"M20266105JS",24,"Version 14","author",399,"write","write"
"M20266105JS",24,"Version 14","author",399,"read","read"
"M20266105JS",25,"Version 14","fisherman",419,"collect fish","collect fish"
"M20266105JS",25,"Version 14","fisherman",419,"cook fish","cook fish"
"M20266105JS",25,"Version 14","fisherman",419,"skin fish","skin fish"
"M20266105JS",26,"Version 14","doorstep",397,"step on","step on"
"M20266105JS",27,"Version 14","cleat",408,"running","running"
"M20266105JS",27,"Version 14","cleat",408,"walking","walking"
"M20266105JS",28,"Version 14","pedestal",420,"holding","holding"
"M20266105JS",29,"Version 14","vagina",400,"sex","sex"
"M20266105JS",30,"Version 14","clip",407,"hold paper","hold paper"
"M20266105JS",30,"Version 14","clip",407,"throw","throw"
"M20266105JS",31,"Version 14","pellet",417,"shoot","shoot"
"M20266105JS",31,"Version 14","pellet",417,"throw","throw"
"M20266105JS",32,"Version 14","paperhanger",411,"hang paper","hang paper"
"M20266105JS",33,"Version 14","booth",404,"sitting","sitting"
"M20266105JS",33,"Version 14","booth",404,"standing","standing"
"M20266105JS",34,"Version 14","doctor",418,"medical aid","medical aid"
"M20266105JS",35,"Version 14","flannels",414,"wear","wear"
"M20266105JS",35,"Version 14","flannels",414,"burn","burn"
"M20266105JS",36,"Version 14","Cheeseburger",403,"eat","eat"
"M20266105JS",36,"Version 14","Cheeseburger",403,"throw","throw"
"M20266105JS",36,"Version 14","Cheeseburger",403,"step on","step on"
"M20266105JS",36,"Version 14","Cheeseburger",403,"stomp","stomp"
"M20266105JS",36,"Version 14","Cheeseburger",403,"slap","slap"
"M20266105JS",37,"Version 14","earring",406,"piercing ear","piercing ear"
"M20266105JS",38,"Version 14","seasoning",412,"put on food","put on food"
"M20266105JS",39,"Version 14","tonic",415,"wear","wear"
"M20266105JS",40,"Version 14","cord",421,"wrap","wrap"
"M20266105JS",40,"Version 14","cord",421,"trip pver","trip over"
"M20284854_KHM",11,"Version 81","mouse",2427,"killed","killed"
"M20284854_KHM",11,"Version 81","mouse",2427,"scared","scared"
"M20284854_KHM",11,"Version 81","mouse",2427,"kept","kept"
"M20284854_KHM",11,"Version 81","mouse",2427,"pet","pet"
"M20284854_KHM",11,"Version 81","mouse",2427,"hugged","hugged"
"M20284854_KHM",11,"Version 81","mouse",2427,"kissed","kissed"
"M20284854_KHM",11,"Version 81","mouse",2427,"trapped","trapped"
"M20284854_KHM",11,"Version 81","mouse",2427,"eaten","eaten"
"M20284854_KHM",11,"Version 81","mouse",2427,"snuggled","snuggled"
"M20284854_KHM",11,"Version 81","mouse",2427,"squished","squished"
"M20284854_KHM",11,"Version 81","mouse",2427,"set free","set free"
"M20284854_KHM",12,"Version 81","snow",2424,"melted","melted"
"M20284854_KHM",12,"Version 81","snow",2424,"eaten","eaten"
"M20284854_KHM",12,"Version 81","snow",2424,"licked","licked"
"M20284854_KHM",12,"Version 81","snow",2424,"frozen","frozen"
"M20284854_KHM",12,"Version 81","snow",2424,"thrown","thrown"
"M20284854_KHM",12,"Version 81","snow",2424,"rolled","rolled"
"M20284854_KHM",12,"Version 81","snow",2424,"balled","balled"
"M20284854_KHM",12,"Version 81","snow",2424,"kicked","kicked"
"M20284854_KHM",12,"Version 81","snow",2424,"played","played"
"M20284854_KHM",13,"Version 81","log",2404,"sat on","sat on"
"M20284854_KHM",13,"Version 81","log",2404,"burned","burned"
"M20284854_KHM",13,"Version 81","log",2404,"cut","cut"
"M20284854_KHM",13,"Version 81","log",2404,"thrown","thrown"
"M20284854_KHM",14,"Version 81","soybean",2431,"eaten","eaten"
"M20284854_KHM",14,"Version 81","soybean",2431,"washed","washed"
"M20284854_KHM",14,"Version 81","soybean",2431,"rinsed","rinsed"
"M20284854_KHM",14,"Version 81","soybean",2431,"cooked","cooked"
"M20284854_KHM",14,"Version 81","soybean",2431,"thrown away","thrown away"
"M20284854_KHM",15,"Version 81","shawl",2414,"wrapped","wrapped"
"M20284854_KHM",15,"Version 81","shawl",2414,"worn","worn"
"M20284854_KHM",15,"Version 81","shawl",2414,"weaved","weaved"
"M20284854_KHM",15,"Version 81","shawl",2414,"made","made"
"M20284854_KHM",15,"Version 81","shawl",2414,"covered","covered"
"M20284854_KHM",15,"Version 81","shawl",2414,"washed","washed"
"M20284854_KHM",16,"Version 81","Mug",2416,"drank out of","drank out of"
"M20284854_KHM",16,"Version 81","Mug",2416,"warmed","warmed"
"M20284854_KHM",16,"Version 81","Mug",2416,"broke","broke"
"M20284854_KHM",16,"Version 81","Mug",2416,"painted","painted"
"M20284854_KHM",16,"Version 81","Mug",2416,"washed","washed"
"M20284854_KHM",16,"Version 81","Mug",2416,"dirtied","dirtied"
"M20284854_KHM",16,"Version 81","Mug",2416,"dried","dried"
"M20284854_KHM",16,"Version 81","Mug",2416,"cracked","cracked"
"M20284854_KHM",17,"Version 81","dividers",2428,"thrown away","thrown away"
"M20284854_KHM",17,"Version 81","dividers",2428,"kept","kept"
"M20284854_KHM",17,"Version 81","dividers",2428,"bought","bought"
"M20284854_KHM",17,"Version 81","dividers",2428,"divided","divided"
