Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
rose,giving to someone to show affection,affection,affection,VERB,CCSU
rose,present,present,present,VERB,CCSU
rose,gift,gift,gift,VERB,CCSU
rose,decoration,decoration,decorate,VERB,CCSU
rose,symbol of love,symbol,symbol,NOUN,CCSU
rose,symbol of love,love,love,VERB,CCSU
hookers,sex workers deserving of respect,sex,sex,VERB,CCSU
hookers,sex workers deserving of respect,workers,work,VERB,CCSU
hookers,sex workers deserving of respect,deserving,deserve,VERB,CCSU
hookers,sex workers deserving of respect,respect,respect,VERB,CCSU
weaponry,literally nothing,literally,literally,ADV,CCSU
weaponry,literally nothing,nothing,nothing,PRON,CCSU
weaponry,except maybe pistols for self defence,except,except,ADP,CCSU
weaponry,except maybe pistols for self defence,maybe,maybe,ADV,CCSU
weaponry,except maybe pistols for self defence,pistols,pistol,NOUN,CCSU
weaponry,except maybe pistols for self defence,self,self,NOUN,CCSU
weaponry,except maybe pistols for self defence,defense,defense,VERB,CCSU
tuna,killing people with their teeth,killing,kill,VERB,CCSU
tuna,killing people with their teeth,people,people,NOUN,CCSU
tuna,killing people with their teeth,teeth,tooth,NOUN,CCSU
tuna,food,food,food,NOUN,CCSU
tuna,make great canned birthday cakes for cats,make,make,VERB,CCSU
tuna,make great canned birthday cakes for cats,great,great,ADJ,CCSU
tuna,make great canned birthday cakes for cats,canned,can,VERB,CCSU
tuna,make great canned birthday cakes for cats,birthday,birthday,NOUN,CCSU
tuna,make great canned birthday cakes for cats,cakes,cake,NOUN,CCSU
tuna,make great canned birthday cakes for cats,cats,cat,NOUN,CCSU
crankshaft,literally just for its one use lol,literally,literally,ADV,CCSU
crankshaft,literally just for its one use lol,just,just,ADV,CCSU
crankshaft,literally just for its one use lol,one,one,NUM,CCSU
crankshaft,literally just for its one use lol,use,use,VERB,CCSU
bistro,eating,eating,eat,VERB,CCSU
bistro,socializing,socializing,socialize,VERB,CCSU
bistro,drinking,drinking,drink,VERB,CCSU
bistro,meeting someone new ,meeting,meet,VERB,CCSU
bistro,meeting someone new ,someone,someone,PRON,CCSU
bistro,meeting someone new ,new,new,ADJ,CCSU
antique,speculate the story behind it,speculate,speculate,VERB,CCSU
antique,speculate the story behind it,story,story,NOUN,CCSU
antique,speculate the story behind it,behind,behind,ADP,CCSU
antique,historical object,historical,historical,ADJ,CCSU
antique,historical object,object,object,ADV,CCSU
antique,educational ,educational,educate,VERB,CCSU
cleavers,ground coffee,ground,ground,NOUN,CCSU
cleavers,ground coffee,coffee,coffee,NOUN,CCSU
cleavers,food ,food,food,NOUN,CCSU
lifebuoy,keeping people afloat,keeping,keep,VERB,CCSU
lifebuoy,keeping people afloat,people,people,NOUN,CCSU
lifebuoy,keeping people afloat,afloat,float,VERB,CCSU
lifebuoy,throwing one at someone ,throwing,throw,VERB,CCSU
lifebuoy,throwing one at someone ,one,one,NUM,CCSU
lifebuoy,throwing one at someone ,someone,someone,PRON,CCSU
fish,food for both people and aquatic life,food,food,NOUN,CCSU
fish,food for both people and aquatic life,people,people,NOUN,CCSU
fish,food for both people and aquatic life,aquatic,aquatic,ADJ,CCSU
fish,food for both people and aquatic life,life,life,NOUN,CCSU
fish,beneficial to the earth depending on the species of fish and their purposes,beneficial,beneficial,ADJ,CCSU
fish,beneficial to the earth depending on the species of fish and their purposes,earth,earth,NOUN,CCSU
fish,beneficial to the earth depending on the species of fish and their purposes,depending,depend,VERB,CCSU
fish,beneficial to the earth depending on the species of fish and their purposes,species,species,NOUN,CCSU
fish,beneficial to the earth depending on the species of fish and their purposes,fish,fish,NOUN,CCSU
fish,beneficial to the earth depending on the species of fish and their purposes,purposes,purpose,NOUN,CCSU
track,running,running,run,VERB,CCSU
track,jogging,jogging,jogge,VERB,CCSU
track,sprinting,sprinting,sprint,VERB,CCSU
track,practicing,practicing,practice,VERB,CCSU
dressmaker,making dresses..,making,make,NOUN,CCSU
dressmaker,making dresses..,dresses,dress,VERB,CCSU
coffee,energizer,energizer,energy,VERB,CCSU
coffee,can cause severe burns,can,can,AUX,CCSU
coffee,can cause severe burns,cause,cause,NOUN,CCSU
coffee,can cause severe burns,severe,severe,ADJ,CCSU
coffee,can cause severe burns,burns,burn,VERB,CCSU
sweatband,slingshot,slingshot,slingshot,VERB,CCSU
sweatband,soaking up sweat ,soaking,soak,VERB,CCSU
sweatband,soaking up sweat ,sweat,sweat,X,CCSU
burlap,potato sackss,potato,potato,NOUN,CCSU
burlap,potato sackss,sacks,sack,NOUN,CCSU
shopper,shopping,shopping,shop,VERB,CCSU
tourniquet,stop life threatening bleeding,stop,stop,VERB,CCSU
tourniquet,stop life threatening bleeding,life,life,NOUN,CCSU
tourniquet,stop life threatening bleeding,threatening,threaten,VERB,CCSU
tourniquet,stop life threatening bleeding,bleeding,bleed,VERB,CCSU
heads,head butting,head,head,NOUN,CCSU
heads,head butting,butting,but,VERB,CCSU
heads,concussions,concussions,concussion,NOUN,CCSU
heads,eating,eating,eat,VERB,CCSU
heads,thinking,thinking,think,VERB,CCSU
heads,talking,talking,talk,VERB,CCSU
husk,layer or shell,layer,layer,NOUN,CCSU
husk,layer or shell,shell,shell,NOUN,CCSU
gingerbread,eating,eating,eat,VERB,CCSU
gingerbread,baking,baking,bake,VERB,CCSU
gingerbread,throwing at someone when its stale,throwing,throw,VERB,CCSU
gingerbread,throwing at someone when its stale,someone,someone,PRON,CCSU
gingerbread,throwing at someone when its stale,stale,stale,NOUN,CCSU
scotch,alcohol,alcohol,alcohol,NOUN,CCSU
tinderbox,getting messages on tinder,getting,get,VERB,CCSU
rope,hitting someone,hitting,hit,VERB,CCSU
rope,hitting someone,someone,someone,PRON,CCSU
rope,tying something or someone,tying,tie,VERB,CCSU
rope,tying something or someone,something,something,PRON,CCSU
rope,tying something or someone,someone,someone,PRON,CCSU
rope,pulling someone up,pulling,pull,VERB,CCSU
rope,pulling someone up,someone,someone,PRON,CCSU
rope,holding something together,holding,hold,VERB,CCSU
rope,holding something together,something,something,PRON,CCSU
rope,holding something together,together,together,ADV,CCSU
shingle,a nasty disease,nasty,nasty,ADJ,CCSU
shingle,a nasty disease,disease,disease,NOUN,CCSU
dictionary,educating oneself on certain words and their definitions,educating,educate,VERB,CCSU
dictionary,educating oneself on certain words and their definitions,oneself,oneself,PRON,CCSU
dictionary,educating oneself on certain words and their definitions,certain,certain,ADJ,CCSU
dictionary,educating oneself on certain words and their definitions,words,word,NOUN,CCSU
dictionary,educating oneself on certain words and their definitions,definitions,define,VERB,CCSU
booklet,keep track of things,keep,keep,VERB,CCSU
booklet,keep track of things,track,track,VERB,CCSU
booklet,keep track of things,things,thing,NOUN,CCSU
blowgun,hunting,hunting,hunt,VERB,CCSU
blowgun,target practice,target,target,VERB,CCSU
blowgun,target practice,practice,practice,VERB,CCSU
blowgun,pest control,pest,pest control,VERB,CCSU
blowgun,pest control,control,control,VERB,CCSU
blowgun,harm against others,harm,harm,VERB,CCSU
blowgun,harm against others,others,other,NOUN,CCSU
breadboard,cutting board,cutting,cut,VERB,CCSU
breadboard,cutting board,board,board,NOUN,CCSU
breadboard,protect surfaces from hot pots and pans,protect,protect,VERB,CCSU
breadboard,protect surfaces from hot pots and pans,surfaces,surface,NOUN,CCSU
breadboard,protect surfaces from hot pots and pans,hot,hot,ADJ,CCSU
breadboard,protect surfaces from hot pots and pans,pots,pot,NOUN,CCSU
breadboard,protect surfaces from hot pots and pans,pans,pans,NOUN,CCSU
breadboard,appetizer board,appetizer,appetizer,NOUN,CCSU
breadboard,appetizer board,board,board,NOUN,CCSU
breadboard,serving food,serving,serive,VERB,CCSU
breadboard,serving food,food,food,NOUN,CCSU
breadboard,decoration,decoration,decorate,VERB,CCSU
school,learning,learning,learn,VERB,CCSU
school,teaching,teaching,teach,VERB,CCSU
school,performances,performances,perform,VERB,CCSU
school,concerts,concerts,concert,NOUN,CCSU
school,graduations,graduations,graduate,VERB,CCSU
school,ceremonies,ceremonies,ceremony,NOUN,CCSU
school,disaster relief shelter,disaster,disaster,NOUN,CCSU
school,disaster relief shelter,relief,relief,NOUN,CCSU
school,disaster relief shelter,shelter,shelter,VERB,CCSU
school,meeting place,meeting,meet,VERB,CCSU
school,meeting place,place,place,NOUN,CCSU
topaz,jewelry,jewelry,jewelry,NOUN,CCSU
topaz,decoration,decoration,decorate,VERB,CCSU
waist,hula hooping,hula,hula hoop,VERB,CCSU
waist,hang tools from belt,hang,hang,VERB,CCSU
waist,hang tools from belt,tools,tool,NOUN,CCSU
waist,hang tools from belt,belt,belt,NOUN,CCSU
waist,fashion,fashion,fashion,NOUN,CCSU
debris,block flooding,block,block,VERB,CCSU
debris,block flooding,flooding,flooding,NOUN,CCSU
debris,throw it away,throw,throw,VERB,CCSU
debris,throw it away,away,away,ADV,CCSU
debris,clean it up,clean,clean,VERB,CCSU
earplugs,block loud sounds,block,block,VERB,CCSU
earplugs,block loud sounds,loud,loud,ADV,CCSU
earplugs,block loud sounds,sounds,sound,NOUN,CCSU
earplugs,protect hearing,protect,protect,VERB,CCSU
earplugs,protect hearing,hearing,hear,NOUN,CCSU
earplugs,block out annoying sounds,block,block,VERB,CCSU
earplugs,block out annoying sounds,annoying,annoy,VERB,CCSU
earplugs,block out annoying sounds,sounds,sound,NOUN,CCSU
earplugs,use them during a test to help focus,use,use,VERB,CCSU
earplugs,use them during a test to help focus,test,test,NOUN,CCSU
earplugs,use them during a test to help focus,help,help,VERB,CCSU
earplugs,use them during a test to help focus,focus,focus,VERB,CCSU
respirator,protect respiratory system,protect,protect,VERB,CCSU
respirator,protect respiratory system,respiratory,respirate,VERB,CCSU
respirator,protect respiratory system,system,system,NOUN,CCSU
respirator,filter out harmful particulates and bacteria,filter,filter,VERB,CCSU
respirator,filter out harmful particulates and bacteria,harmful,harmful,ADJ,CCSU
respirator,filter out harmful particulates and bacteria,particulates,particulate,NOUN,CCSU
respirator,filter out harmful particulates and bacteria,bacteria,bacteria,NOUN,CCSU
respirator,protect from harmful chemicals and gasses,protect,protect,VERB,CCSU
respirator,protect from harmful chemicals and gasses,harmful,harmful,ADJ,CCSU
respirator,protect from harmful chemicals and gasses,chemicals,chemical,NOUN,CCSU
respirator,protect from harmful chemicals and gasses,gasses,gass,NOUN,CCSU
respirator,part of a costume,part,part,NOUN,CCSU
respirator,part of a costume,costume,costume,NOUN,CCSU
dye,hair,hair,hair,NOUN,CCSU
dye,food,food,food,NOUN,CCSU
dye,clothing,clothing,clothing,NOUN,CCSU
dye,paint,paint,paint,VERB,CCSU
dye,ink,ink,ink,VERB,CCSU
fieldstone,make into a house,make,make,VERB,CCSU
fieldstone,make into a house,house,house,NOUN,CCSU
fieldstone,chimney,chimney,chimney,NOUN,CCSU
fieldstone,oven,oven,oven,VERB,CCSU
fieldstone,hot rock cooking,hot,hot,ADJ,CCSU
fieldstone,hot rock cooking,rock,rock,NOUN,CCSU
fieldstone,hot rock cooking,cooking,cook,VERB,CCSU
hound,hunting,hunting,hunt,VERB,CCSU
hound,retrieve birds,retrieve,retrieve,VERB,CCSU
hound,retrieve birds,birds,bird,NOUN,CCSU
hound,flush out birds,flush,flush,VERB,CCSU
hound,flush out birds,birds,bird,NOUN,CCSU
hound,pet,pet,pet,NOUN,CCSU
hound,support animal,support,support,VERB,CCSU
hound,support animal,animal,animal,NOUN,CCSU
hound,police animal,police,police,NOUN,CCSU
hound,police animal,animal,animal,NOUN,CCSU
hound,play with it,play,play,VERB,CCSU
guardrail,prevent crashes from being worse,prevent,prevent,VERB,CCSU
guardrail,prevent crashes from being worse,crashes,crashes,VERB,CCSU
guardrail,prevent crashes from being worse,worse,worse,ADJ,CCSU
guardrail,keep people from driving off a cliff,keep,keep,VERB,CCSU
guardrail,keep people from driving off a cliff,people,people,NOUN,CCSU
guardrail,keep people from driving off a cliff,driving,drive,VERB,CCSU
guardrail,keep people from driving off a cliff,cliff,cliff,NOUN,CCSU
guardrail,protect homes,protect,protect,VERB,CCSU
guardrail,protect homes,homes,home,NOUN,CCSU
knickers,wear them,wear,wear,VERB,CCSU
knickers,advertising,advertising,advertise,VERB,CCSU
knickers,comedy,comedy,comedy,NOUN,CCSU
dish,serving food,serving,serive,VERB,CCSU
dish,serving food,food,food,NOUN,CCSU
dish,eat food off of it,eat,eat,VERB,CCSU
dish,eat food off of it,food,food,NOUN,CCSU
dish,prevent burns,prevent,prevent,VERB,CCSU
dish,prevent burns,burns,burn,VERB,CCSU
dish,smash it,smash,smash,VERB,CCSU
brow,tattoos,tattoos,tattoo,VERB,CCSU
centipede,scare people,scare,scare,VERB,CCSU
centipede,scare people,people,people,NOUN,CCSU
centipede,examine it,examine,examine,VERB,CCSU
centipede,cook it,cook,cake,VERB,CCSU
marketeer,advertising,advertising,advertise,VERB,CCSU
marketeer,marketing,marketing,market,VERB,CCSU
marketeer,cold calling,cold,cold,ADJ,CCSU
marketeer,cold calling,calling,call,VERB,CCSU
marketeer,public opinion survey,public,public,ADJ,CCSU
marketeer,public opinion survey,opinion,opinion,NOUN,CCSU
marketeer,public opinion survey,survey,survey,VERB,CCSU
marketeer,product reviews,product,product,NOUN,CCSU
marketeer,product reviews,reviews,review,VERB,CCSU
wallboard,hang a to do list,hang,hang,VERB,CCSU
wallboard,hang a to do list,list,list,VERB,CCSU
wallboard,organization,organization,organize,VERB,CCSU
wallboard,reminders,reminders,remind,VERB,CCSU
wallboard,decoration,decoration,decorate,VERB,CCSU
wrist,watch,watch,watch,VERB,CCSU
wrist,self-defense,self,self,NOUN,CCSU
wrist,self-defense,defense,defense,VERB,CCSU
wrist,jewelry ,jewelry,jewelry,NOUN,CCSU
badminton,game,game,game,NOUN,CCSU
badminton,fun,fun,fun,NOUN,CCSU
badminton,exercise,exercise,exercise,VERB,CCSU
badminton,entertainment,entertainment,entertainment,NOUN,CCSU
trampoline,games,games,game,NOUN,CCSU
trampoline,exercise,exercise,exercise,VERB,CCSU
trampoline,gymnastics,gymnastics,gymnastic,VERB,CCSU
trampoline,bounce back balls,bounce,bounce,VERB,CCSU
trampoline,bounce back balls,back,back,ADV,CCSU
trampoline,bounce back balls,balls,ball,NOUN,CCSU
trampoline,advertisement,advertisement,advertise,VERB,CCSU
trampoline,fun,fun,fun,NOUN,CCSU
pulley,move heavy things,move,move,VERB,CCSU
pulley,move heavy things,heavy,heavy,ADJ,CCSU
pulley,move heavy things,things,thing,NOUN,CCSU
pulley,reduce amount of force needed to move things,reduce,reduce,NOUN,CCSU
pulley,reduce amount of force needed to move things,amount,amount,NOUN,CCSU
pulley,reduce amount of force needed to move things,force,force,VERB,CCSU
pulley,reduce amount of force needed to move things,needed,need,VERB,CCSU
pulley,reduce amount of force needed to move things,move,move,VERB,CCSU
pulley,reduce amount of force needed to move things,things,thing,NOUN,CCSU
pulley,exercise,exercise,exercise,VERB,CCSU
pulley,resistance training,resistance,resistance,VERB,CCSU
pulley,resistance training,training,train,VERB,CCSU
pulley,belts in engines,belts,belts,NOUN,CCSU
pulley,belts in engines,engines,engine,NOUN,CCSU
Fern,produce oxygen,produce,produce,VERB,CCSU
Fern,produce oxygen,oxygen,oxygen,NOUN,CCSU
Fern,decoration,decoration,decorate,NOUN,CCSU
Fern,food for wildlife,food,food,NOUN,CCSU
Fern,food for wildlife,wildlife,wildlife,NOUN,CCSU
Fern,shelter,shelter,shelter,VERB,CCSU
Fern,fan,fan,fan,VERB,CCSU
deck,parties,parties,party,VERB,CCSU
deck,barbeques,barbecues,barbecue,NOUN,CCSU
deck,dinners,dinners,dinner,NOUN,CCSU
deck,gatherings,gatherings,gather,VERB,CCSU
deck,entertainment,entertainment,entertain,VERB,CCSU
deck,stage,stage,stage,VERB,CCSU
bowling,team building,team,team,NOUN,CCSU
bowling,team building,building,build,VERB,CCSU
bowling,fun,fun,fun,NOUN,CCSU
bowling,competition,competition,compete,VERB,CCSU
bowling,exercise,exercise,exercise,NOUN,CCSU
waffle,food,food,food,NOUN,CCSU
waffle,family time,family,family,NOUN,CCSU
waffle,family time,time,time,NOUN,CCSU
waffle,activity,activity,activity,NOUN,CCSU
greenhouse,grow flowers,grow,grow,VERB,CCSU
greenhouse,grow flowers,flowers,flower,NOUN,CCSU
greenhouse,grow food,grow,grow,VERB,CCSU
greenhouse,grow food,food,food,NOUN,CCSU
greenhouse,community garden,community,community,NOUN,CCSU
greenhouse,community garden,garden,garden,NOUN,CCSU
greenhouse,hydroponics,hydroponics,hydroponic,NOUN,CCSU
limb,tree house,tree,tree,NOUN,CCSU
limb,tree house,house,house,NOUN,CCSU
limb,swing,swing,swing,VERB,CCSU
limb,fire wood,fire,fire,NOUN,CCSU
limb,fire wood,wood,wood,NOUN,CCSU
limb,sculpture,sculpture,sculpt,VERB,CCSU
limb,wood working,wood,wood,NOUN,CCSU
limb,wood working,working,work,VERB,CCSU
tee,golfing,golfing,golf,VERB,CCSU
tee,block small holes,block,block,VERB,CCSU
tee,block small holes,small,small,ADJ,CCSU
tee,block small holes,holes,hole,NOUN,CCSU
honeysuckle,eat,eat,eat,VERB,CCSU
beautician,skincare,skincare,skincare,NOUN,CCSU
beautician,facial,facial,facial,ADJ,CCSU
beautician,eyebrows,eyebrows,eyebrow,NOUN,CCSU
beautician,treatment,treatment,treat,VERB,CCSU
beautician,eyelashes,eyelashes,eyelash,NOUN,CCSU
beautician,hair,hair,hair,NOUN,CCSU
knitting,repair,repair,repair,VERB,CCSU
soccer,entertainment,entertainment,enetertain,VERB,CCSU
soccer,play,play,play,VERB,CCSU
soccer,competition,competition,compete,VERB,CCSU
soccer,bonding,bonding,bond,VERB,CCSU
stagecoach,carry,carry,carry,VERB,CCSU
stagecoach,transport,transport,transport,VERB,CCSU
stagecoach,travel,travel,travel,VERB,CCSU
baggage,carry,carry,carry,VERB,CCSU
baggage,travel,travel,travel,VERB,CCSU
baggage,organize,organize,organize,VERB,CCSU
eye,see,see,see,VERB,CCSU
eye,perceive color,perceive,perceive,VERB,CCSU
eye,perceive color,color,color,NOUN,CCSU
eye,read,read,read,VERB,CCSU
bullet,forensic evidence,forensic,forensic,ADJ,CCSU
bullet,forensic evidence,evidence,evidence,VERB,CCSU
bullet,kill,kill,kill,VERB,CCSU
bullet,hunt,hunt,hunt,VERB,CCSU
triceps,push-ups,push,push,VERB,CCSU
triceps,push-ups,ups,push-up,VERB,CCSU
triceps,lift,lift,lift,VERB,CCSU
triceps,carry,carry,carry,VERB,CCSU
triceps,stretch,stretch,stretch,VERB,CCSU
electrocardiogram,measure heart activity,measure,measure,VERB,CCSU
electrocardiogram,measure heart activity,heart,heart,NOUN,CCSU
electrocardiogram,measure heart activity,activity,activity,NOUN,CCSU
musician,read sheet music,read,read,VERB,CCSU
musician,read sheet music,sheet,sheet,NOUN,CCSU
musician,read sheet music,music,music,NOUN,CCSU
musician,play instruments,play,play,VERB,CCSU
musician,play instruments,instruments,instrument,NOUN,CCSU
musician,sight-read,sight,sight-read,VERB,CCSU
musician,sight-read,read,read,VERB,CCSU
musician,sing,sing,se,VERB,CCSU
whip,control animals,control,control,VERB,CCSU
whip,control animals,animals,animal,NOUN,CCSU
whip,weapon,weapon,weapon,VERB,CCSU
midwife,birth assistance,birth,birth,VERB,CCSU
midwife,birth assistance,assistance,assist,VERB,CCSU
midwife,advice,advice,advice,VERB,CCSU
shoehorn,put on shoes,put,put,VERB,CCSU
shoehorn,put on shoes,shoes,shoe,VERB,CCSU
shoehorn,pry things open,pry,pry,VERB,CCSU
shoehorn,pry things open,things,thing,NOUN,CCSU
shoehorn,pry things open,open,open,VERB,CCSU
holder,hold things,hold,hold,VERB,CCSU
holder,hold things,things,thing,NOUN,CCSU
holder,organize,organize,organize,VERB,CCSU
attire,wear,wear,wear,VERB,CCSU
attire,style,style,style,NOUN,CCSU
attire,accessorize,accessorize,accessorize,VERB,CCSU
runner,decorate table,decorate,decorate,VERB,CCSU
runner,decorate table,table,table,NOUN,CCSU
belongings,wear,wear,wear,VERB,CCSU
belongings,organize,organize,organize,VERB,CCSU
belongings,read,read,read,VERB,CCSU
belongings,give away,give,give,VERB,CCSU
belongings,give away,away,away,ADV,CCSU
belongings,share,share,share,NOUN,CCSU
tile,decorate house,decorate,decorate,VERB,CCSU
tile,decorate house,house,house,NOUN,CCSU
tile,art,art,art,NOUN,CCSU
tile,bath,bath,bath,NOUN,CCSU
tile,floor,floor,floor,NOUN,CCSU
tile,shower,shower,shower,NOUN,CCSU
axes,cut firewood,cut,cut,VERB,CCSU
axes,cut firewood,firewood,firewood,NOUN,CCSU
axes,cut trees,cut,cut,VERB,CCSU
axes,cut trees,trees,tree,NOUN,CCSU
axes,kill,kill,kill,VERB,CCSU
tenant,payment,payment,pay,VERB,CCSU
softball,throw,throw,throw,VERB,CCSU
softball,catch,catch,catch,VERB,CCSU
softball,play,play,play,VERB,CCSU
softball,hit,hit,hit,VERB,CCSU
outhouse,bathroom,bathroom,bathroom,VERB,CCSU
trolley,transport,transport,transport,VERB,CCSU
trolley,travel,travel,travel,VERB,CCSU
trolley,carry,carry,carry,VERB,CCSU
surgeon,surgery,surgery,surgery,NOUN,CCSU
diploma,job,job,job,NOUN,CCSU
diploma,display,display,display,VERB,CCSU
beret,wear,wear,wear,VERB,CCSU
stirrer,stir,stir,stir,VERB,CCSU
stirrer,cook,cook,cake,VERB,CCSU
stirrer,mix,mix,mix,VERB,CCSU
farmer,to grow food,grow,grow,VERB,CCSU
farmer,to grow food,food,food,NOUN,CCSU
custodian,to clean,clean,clean,VERB,CCSU
lemon,for water,water,water,NOUN,CCSU
lemon,to make lemonade,make,make,VERB,CCSU
lemon,to make lemonade,lemonade,lemonade,NOUN,CCSU
lemon,to eat,eat,eat,VERB,CCSU
nightshirt,to wear,wear,wear,VERB,CCSU
cardboard,to use for a project,use,use,VERB,CCSU
cardboard,to use for a project,project,project,NOUN,CCSU
cardboard,to build something,build,build,VERB,CCSU
cardboard,to build something,something,something,PRON,CCSU
cashier,to check out people,check,check,VERB,CCSU
cashier,to check out people,people,people,NOUN,CCSU
cashier,to put items away,put,put,VERB,CCSU
cashier,to put items away,items,item,NOUN,CCSU
cashier,to put items away,away,away,ADV,CCSU
dinnerware,to serve food,serve,serve,VERB,CCSU
dinnerware,to serve food,food,food,NOUN,CCSU
nutmeg,to add flavor to food,add,add,VERB,CCSU
nutmeg,to add flavor to food,flavor,flavor,VERB,CCSU
nutmeg,to add flavor to food,food,food,NOUN,CCSU
Taco,to eat,eat,eat,VERB,CCSU
streets,to walk on,walk,walk,VERB,CCSU
farm,to grow food,grow,grow,VERB,CCSU
farm,to grow food,food,food,NOUN,CCSU
pajamas,to wear when going to sleep,wear,wear,VERB,CCSU
pajamas,to wear when going to sleep,going,go,VERB,CCSU
pajamas,to wear when going to sleep,sleep,sleep,NOUN,CCSU
cone,for ice cream,ice,ice cream,NOUN,CCSU
water,drank,drank,drink,VERB,CCSU
water,cooking,cooking,cook,VERB,CCSU
water,baking,baking,bake,VERB,CCSU
water,growing plants,growing,grow,VERB,CCSU
water,growing plants,plants,plant,NOUN,CCSU
water,shower,shower,shower,NOUN,CCSU
water,boil,boil,boil,VERB,CCSU
water,clean,clean,clean,VERB,CCSU
golf,played,played,play,VERB,CCSU
golf,hit,hit,hit,VERB,CCSU
golf,thrown,thrown,throw,VERB,CCSU
golf,kicked,kicked,kick,VERB,CCSU
broomstick,sweep,sweep,sweep,VERB,CCSU
broomstick,clean,clean,clean,VERB,CCSU
thong,underwear,underwear,underwear,VERB,CCSU
thong,prevent underwear lines,prevent,prevent,VERB,CCSU
thong,prevent underwear lines,underwear,underwear,ADJ,CCSU
thong,prevent underwear lines,lines,line,NOUN,CCSU
thong,comfort,comfort,comfort,NOUN,CCSU
thong,worn,worn,wear,VERB,CCSU
thong,dressed,dressed,dress,VERB,CCSU
thong,outfit,outfit,outfit,NOUN,CCSU
baseboard,standing,standing,stand,VERB,CCSU
baseboard,cleaning,cleaning,clean,VERB,CCSU
baseboard,building,building,build,VERB,CCSU
crap,project,project,project,NOUN,CCSU
crap,thrown away,thrown,throw,VERB,CCSU
crap,thrown away,away,throw away,VERB,CCSU
driver,driving,driving,drive,VERB,CCSU
driver,car,car,car,NOUN,CCSU
driver,van,van,van,NOUN,CCSU
driver,bus,bus,bus,NOUN,CCSU
driver,transportation,transportation,transport,VERB,CCSU
councilman,making decisions,making,make,NOUN,CCSU
councilman,making decisions,decisions,decide,VERB,CCSU
councilman,voting,voting,vote,VERB,CCSU
councilman,create,create,create,VERB,CCSU
diagram,visual,visual,visual,ADJ,CCSU
diagram,research,research,research,VERB,CCSU
diagram,data,data,data,VERB,CCSU
diagram,presenting,presenting,present,VERB,CCSU
clergyman,religion,religion,religion,NOUN,CCSU
clergyman,religious information,religious,religious,ADJ,CCSU
clergyman,religious information,information,inform,VERB,CCSU
clergyman,spreading religion ,spreading,spread,VERB,CCSU
clergyman,spreading religion ,religion,religion,NOUN,CCSU
chocolate,eaten,eaten,eat,VERB,CCSU
chocolate,baked,baked,bake,VERB,CCSU
chocolate,mixed,mixed,mix,VERB,CCSU
chocolate,gift,gift,gift,VERB,CCSU
chow,eating,eating,eat,VERB,CCSU
chow,cooking,cooking,cook,VERB,CCSU
cervix,sex,sex,sex,VERB,CCSU
cervix,exam,exam,examine,VERB,CCSU
cervix,doctor,doctor,doctor,NOUN,CCSU
rosewater,face mist,face,face,NOUN,CCSU
rosewater,face mist,mist,mist,VERB,CCSU
rosewater,drank,drank,drink,VERB,CCSU
rosewater,skin treatment,skin,skin,NOUN,CCSU
rosewater,skin treatment,treatment,treat,VERB,CCSU
padlock,locking something,locking,lock,VERB,CCSU
padlock,locking something,something,something,PRON,CCSU
padlock,house,house,house,NOUN,CCSU
padlock,protection,protection,protect,VERB,CCSU
padlock,hiding,hiding,hi,VERB,CCSU
blowpipe,war,war,war,VERB,CCSU
blowpipe,pain,pain,pain,NOUN,CCSU
loaf,baked,baked,bake,VERB,CCSU
loaf,bread,bread,bread,NOUN,CCSU
loaf,eaten,eaten,eat,VERB,CCSU
manuscript,document,document,document,NOUN,CCSU
manuscript,typed,typed,type,VERB,CCSU
manuscript,written,written,write,VERB,CCSU
manuscript,drawn,drawn,draw,VERB,CCSU
chimney,heat,heat,heat,VERB,CCSU
chimney,smoke,smoke,smoke,NOUN,CCSU
chimney,fire,fire,fire,NOUN,CCSU
chimney,warmth,warmth,warm,VERB,CCSU
chimney,decoration ,decoration,decorate,VERB,CCSU
planter,planting,planting,plan,VERB,CCSU
planter,growing,growing,grow,VERB,CCSU
planter,food,food,food,NOUN,CCSU
planter,hobby,hobby,hobby,NOUN,CCSU
scissors,cutting,cutting,cut,VERB,CCSU
scissors,slicing,slicing,slice,VERB,CCSU
scissors,opening,opening,open,VERB,CCSU
hood,warmth,warmth,warm,VERB,CCSU
hood,look,look,look,VERB,CCSU
hood,protection,protection,protect,VERB,CCSU
deodorant,smelling good,smelling,smell,VERB,CCSU
deodorant,smelling good,good,good,ADJ,CCSU
deodorant,staying fresh,staying,stay,VERB,CCSU
deodorant,staying fresh,fresh,fresh,ADJ,CCSU
deodorant,preventing sweat,preventing,prevent,VERB,CCSU
deodorant,preventing sweat,sweat,sweat,X,CCSU
deodorant,preventing odor ,preventing,prevent,VERB,CCSU
deodorant,preventing odor ,odor,odor,NOUN,CCSU
hardcover,book,book,book,NOUN,CCSU
hardcover,protection,protection,protect,VERB,CCSU
raspberry,eaten,eaten,eat,VERB,CCSU
raspberry,grown,grown,grow,VERB,CCSU
raspberry,collected,collected,collect,VERB,CCSU
raspberry,sold,sold,sell,VERB,CCSU
raspberry,bought,bought,buy,VERB,CCSU
raspberry,business,business,business,NOUN,CCSU
raspberry,farmed,farmed,far,VERB,CCSU
freezer,keeping things cold,keeping,keep,VERB,CCSU
freezer,keeping things cold,things,thing,NOUN,CCSU
