"Username","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","word","lemma","POS"
"M20301552_caf","Version 99","springboard",2944,"reduce impact","impact","impact","NOUN"
"M20301552_caf","Version 99","garbage",2953,"be thrown away","thrown","throw","VERB"
"M20301552_caf","Version 99","garbage",2953,"be thrown away","away","away","ADV"
"M20301552_caf","Version 99","garbage",2953,"recycled","recycled","recycle","VERB"
"M20301552_caf","Version 99","garbage",2953,"compacted","compacted","compact","VERB"
"M20301552_caf","Version 99","thyme",2942,"spice","spice","spice","NOUN"
"M20301552_caf","Version 99","thyme",2942,"used for seasoning foods","used","use","VERB"
"M20301552_caf","Version 99","thyme",2942,"used for seasoning foods","seasoning","season","VERB"
"M20301552_caf","Version 99","thyme",2942,"used for seasoning foods","foods","food","NOUN"
"M20301552_caf","Version 99","aunt",2961,"babysit","babysit","babysit","NOUN"
"M20301552_caf","Version 99","aunt",2961,"meet at gatherings","meet","meet","VERB"
"M20301552_caf","Version 99","aunt",2961,"meet at gatherings","gatherings","gatherings","NOUN"
"M20301552_caf","Version 99","aunt",2961,"hangout with","hangout","hangout","NOUN"
"M20301552_caf","Version 99","contraceptive",2959,"medications used for various reasons","medications","medication","NOUN"
"M20301552_caf","Version 99","contraceptive",2959,"medications used for various reasons","used","use","VERB"
"M20301552_caf","Version 99","contraceptive",2959,"medications used for various reasons","various","various","ADJ"
"M20301552_caf","Version 99","contraceptive",2959,"medications used for various reasons","reasons","reason","NOUN"
"M20301552_caf","Version 99","bomb",2971,"explode","explode","explode","NOUN"
"M20301552_caf","Version 99","bomb",2971,"kill","kill","kill","VERB"
"M20301552_caf","Version 99","bomb",2971,"destroy","destroy","destroy","VERB"
"M20301552_caf","Version 99","stepfather",2949,"parent","parent","parent","NOUN"
"M20301552_caf","Version 99","stepfather",2949,"protect child","protect","protect","VERB"
"M20301552_caf","Version 99","stepfather",2949,"protect child","child","child","NOUN"
"M20301552_caf","Version 99","stepfather",2949,"care for child","care","care","NOUN"
"M20301552_caf","Version 99","stepfather",2949,"care for child","child","child","NOUN"
"M20301552_caf","Version 99","cattle",2970,"food","food","food","NOUN"
"M20301552_caf","Version 99","cattle",2970,"graze land","graze","graze","NOUN"
"M20301552_caf","Version 99","cattle",2970,"graze land","land","land","NOUN"
"M20301552_caf","Version 99","cattle",2970,"leather goods","leather","leather","NOUN"
"M20301552_caf","Version 99","cattle",2970,"leather goods","goods","goods","NOUN"
"M20301552_caf","Version 99","cattle",2970,"dairy goods","dairy","dairy","NOUN"
"M20301552_caf","Version 99","cattle",2970,"dairy goods","goods","goods","NOUN"
"M20301552_caf","Version 99","casebook",2958,"textbook material","textbook","textbook","NOUN"
"M20301552_caf","Version 99","casebook",2958,"textbook material","material","material","NOUN"
"M20301552_caf","Version 99","actor",2962,"create movies/shows","create","create","VERB"
"M20301552_caf","Version 99","actor",2962,"create movies/shows","movies","movy","NOUN"
"M20301552_caf","Version 99","actor",2962,"create movies/shows","shows","show","NOUN"
"M20301552_caf","Version 99","actor",2962,"entertain","entertain","entertain","ADJ"
"M20301552_caf","Version 99","tar",2952,"roads","roads","roads","NOUN"
"M20301552_caf","Version 99","tar",2952,"fill cracks/holes","fill","fill","NOUN"
"M20301552_caf","Version 99","tar",2952,"fill cracks/holes","cracks","crack","NOUN"
"M20301552_caf","Version 99","tar",2952,"fill cracks/holes","holes","hole","NOUN"
"M20301552_caf","Version 99","tar",2952,"stick roofing","stick","stick","NOUN"
"M20301552_caf","Version 99","tar",2952,"stick roofing","roofing","roofing","NOUN"
"M20302929_gjb","Version 91","car",2728,"drive","drive","drive","VERB"
"M20302929_gjb","Version 91","car",2728,"ride in","ride","ride","NOUN"
"M20302929_gjb","Version 91","car",2728,"storage","storage","storage","NOUN"
"M20302929_gjb","Version 91","car",2728,"weapon","weapon","weapon","NOUN"
"M20302929_gjb","Version 91","trainer",2729,"motivate","motivate","motivate","NOUN"
"M20302929_gjb","Version 91","trainer",2729,"confide in","confide","confide","NOUN"
"M20302929_gjb","Version 91","trainer",2729,"friend","friend","friend","NOUN"
"M20302929_gjb","Version 91","flyswatter",2727,"kill flies/insects","kill","kill","VERB"
"M20302929_gjb","Version 91","flyswatter",2727,"kill flies/insects","flies","flie","VERB"
"M20302929_gjb","Version 91","flyswatter",2727,"kill flies/insects","insects","insects","NOUN"
"M20302929_gjb","Version 91","penthouse",2716,"live in","live","live","VERB"
"M20302929_gjb","Version 91","penthouse",2716,"party/date/event location","party","party","NOUN"
"M20302929_gjb","Version 91","penthouse",2716,"party/date/event location","date","date","NOUN"
"M20302929_gjb","Version 91","penthouse",2716,"party/date/event location","event","event","NOUN"
"M20302929_gjb","Version 91","penthouse",2716,"party/date/event location","location","location","NOUN"
"M20302929_gjb","Version 91","crocodile",2725,"zoo exhibit","zoo","zoo","NOUN"
"M20302929_gjb","Version 91","crocodile",2725,"zoo exhibit","exhibit","exhibit","NOUN"
"M20302929_gjb","Version 91","crocodile",2725,"clothing material","clothing","clothing","NOUN"
"M20302929_gjb","Version 91","crocodile",2725,"clothing material","material","material","NOUN"
"M20302929_gjb","Version 91","crocodile",2725,"evil base guard","evil","evil","NOUN"
"M20302929_gjb","Version 91","crocodile",2725,"evil base guard","base","base","NOUN"
"M20302929_gjb","Version 91","crocodile",2725,"evil base guard","guard","guard","NOUN"
"M20302929_gjb","Version 91","physiologist",2710,"therapist","therapist","therapist","NOUN"
"M20302929_gjb","Version 91","physiologist",2710,"criminal case investigator","criminal","criminal","ADJ"
"M20302929_gjb","Version 91","physiologist",2710,"criminal case investigator","case","case","NOUN"
"M20302929_gjb","Version 91","physiologist",2710,"criminal case investigator","investigator","investigator","NOUN"
"M20302929_gjb","Version 91","moustache",2720,"disguise","disguise","disguise","NOUN"
"M20302929_gjb","Version 91","moustache",2720,"fashion statement","fashion","fashion","NOUN"
"M20302929_gjb","Version 91","moustache",2720,"fashion statement","statement","statement","NOUN"
"M20302929_gjb","Version 91","wigwam",2711,"house","house","house","NOUN"
"M20302929_gjb","Version 91","wigwam",2711,"storage location","storage","storage","NOUN"
"M20302929_gjb","Version 91","wigwam",2711,"storage location","location","location","NOUN"
"M20302929_gjb","Version 91","chopstick",2708,"eat food","eat","eat","VERB"
"M20302929_gjb","Version 91","chopstick",2708,"eat food","food","food","NOUN"
"M20302929_gjb","Version 91","chopstick",2708,"cooking utensil","cooking","cook","NOUN"
"M20302929_gjb","Version 91","chopstick",2708,"cooking utensil","utensil","utensil","NOUN"
"M20302929_gjb","Version 91","chopstick",2708,"hair ornament","hair","hair","NOUN"
"M20302929_gjb","Version 91","chopstick",2708,"hair ornament","ornament","ornament","NOUN"
"M20302929_gjb","Version 91","chopstick",2708,"science-fair project material","science","science","NOUN"
"M20302929_gjb","Version 91","chopstick",2708,"science-fair project material","fair","fair","ADJ"
"M20302929_gjb","Version 91","chopstick",2708,"science-fair project material","project","project","NOUN"
"M20302929_gjb","Version 91","chopstick",2708,"science-fair project material","material","material","NOUN"
"M20302929_gjb","Version 91","kleenex",2724,"to clean eyes","clean","clean","ADJ"
"M20302929_gjb","Version 91","kleenex",2724,"to clean eyes","eyes","eyes","NOUN"
"M20302929_gjb","Version 91","kleenex",2724,"nose","nose","nose","PRON"
"M20302929_gjb","Version 91","kleenex",2724,"bodily fluids","bodily","bodily","ADV"
"M20302929_gjb","Version 91","kleenex",2724,"bodily fluids","fluids","fluid","NOUN"
"M20302929_gjb","Version 91","kleenex",2724,"small spills","small","small","ADJ"
"M20302929_gjb","Version 91","kleenex",2724,"small spills","spills","spill","NOUN"
"M20302929_gjb","Version 91","kleenex",2724,"improvised bandage","improvised","improvise","VERB"
"M20302929_gjb","Version 91","kleenex",2724,"improvised bandage","bandage","bandage","NOUN"
"M20302929_gjb","Version 91","pedicurist",2717,"perform pedicures","perform","perform","VERB"
"M20302929_gjb","Version 91","pedicurist",2717,"perform pedicures","pedicures","pedicure","NOUN"
"M20302929_gjb","Version 91","sister",2731,"friend","friend","friend","NOUN"
"M20302929_gjb","Version 91","sister",2731,"solve family matters","solve","solve","NOUN"
"M20302929_gjb","Version 91","sister",2731,"solve family matters","family","family","NOUN"
"M20302929_gjb","Version 91","sister",2731,"solve family matters","matters","matter","NOUN"
"M20302929_gjb","Version 91","acrobat",2706,"performer","performer","performer","NOUN"
"M20302929_gjb","Version 91","acrobat",2706,"aid in revenue generation","aid","aid","NOUN"
"M20302929_gjb","Version 91","acrobat",2706,"aid in revenue generation","revenue","revenue","NOUN"
"M20302929_gjb","Version 91","acrobat",2706,"aid in revenue generation","generation","generation","NOUN"
"M20302929_gjb","Version 91","acrobat",2706,"entertainer","entertainer","entertainer","NOUN"
"M20302929_gjb","Version 91","nugget",2702,"money if precious metal","money","money","NOUN"
"M20302929_gjb","Version 91","nugget",2702,"money if precious metal","precious","precious","ADJ"
"M20302929_gjb","Version 91","nugget",2702,"money if precious metal","metal","metal","NOUN"
"M20302929_gjb","Version 91","nugget",2702,"food if chicken based","food","food","NOUN"
"M20302929_gjb","Version 91","nugget",2702,"food if chicken based","chicken","chicken","NOUN"
"M20302929_gjb","Version 91","nugget",2702,"food if chicken based","based","base","VERB"
"M20302929_gjb","Version 91","horse",2707,"travel method","travel","travel","NOUN"
"M20302929_gjb","Version 91","horse",2707,"travel method","method","method","NOUN"
"M20302929_gjb","Version 91","horse",2707,"revenue generation","revenue","revenue","NOUN"
"M20302929_gjb","Version 91","horse",2707,"revenue generation","generation","generation","NOUN"
"M20302929_gjb","Version 91","horse",2707,"food if necessary","food","food","NOUN"
"M20302929_gjb","Version 91","horse",2707,"food if necessary","necessary","necessary","ADJ"
"M20302929_gjb","Version 91","practitioner",2719,"a person who can do a specific thing","person","person","NOUN"
"M20302929_gjb","Version 91","practitioner",2719,"a person who can do a specific thing","can","can","AUX"
"M20302929_gjb","Version 91","practitioner",2719,"a person who can do a specific thing","specific","specific","ADJ"
"M20302929_gjb","Version 91","practitioner",2719,"a person who can do a specific thing","thing","thing","NOUN"
"M20302929_gjb","Version 91","present",2722,"give to someone or yourself","give","give","VERB"
"M20302929_gjb","Version 91","present",2722,"give to someone or yourself","someone","someone","PRON"
"M20302929_gjb","Version 91","present",2722,"hide a practical joke","hide","hide","NOUN"
"M20302929_gjb","Version 91","present",2722,"hide a practical joke","practical","practical","ADJ"
"M20302929_gjb","Version 91","present",2722,"hide a practical joke","joke","joke","NOUN"
"M20302929_gjb","Version 91","hairstylist",2712,"style someone's hair","style","style","NOUN"
"M20302929_gjb","Version 91","hairstylist",2712,"style someone's hair","hair","hair","NOUN"
"M20302929_gjb","Version 91","hairstylist",2712,"small talk","small","small","ADJ"
"M20302929_gjb","Version 91","hairstylist",2712,"small talk","talk","talk","VERB"
"M20302929_gjb","Version 91","shirtsleeve",2703,"improvised tissue/bandage","improvised","improvise","VERB"
"M20302929_gjb","Version 91","shirtsleeve",2703,"improvised tissue/bandage","tissue","tissue","NOUN"
"M20302929_gjb","Version 91","shirtsleeve",2703,"improvised tissue/bandage","bandage","bandage","NOUN"
"M20302929_gjb","Version 91","shirtsleeve",2703,"fashion statement","fashion","fashion","NOUN"
"M20302929_gjb","Version 91","shirtsleeve",2703,"fashion statement","statement","statement","NOUN"
"M20302929_gjb","Version 91","record",2726,"store data","store","store","NOUN"
"M20302929_gjb","Version 91","record",2726,"store data","data","data","NOUN"
"M20302929_gjb","Version 91","record",2726,"movie/set prop","movie","movie","NOUN"
"M20302929_gjb","Version 91","record",2726,"movie/set prop","set","set","VERB"
"M20302929_gjb","Version 91","record",2726,"movie/set prop","prop","prop","NOUN"
"M20302929_gjb","Version 91","pelvis",2704,"attach legs to back","attach","attach","VERB"
"M20302929_gjb","Version 91","pelvis",2704,"attach legs to back","legs","leg","NOUN"
"M20302929_gjb","Version 91","pelvis",2704,"attach legs to back","back","back","ADV"
"M20302929_gjb","Version 91","pelvis",2704,"part of birthing process in mammals. ","part","part","NOUN"
"M20302929_gjb","Version 91","pelvis",2704,"part of birthing process in mammals. ","birthing","birthing","NOUN"
"M20302929_gjb","Version 91","pelvis",2704,"part of birthing process in mammals. ","process","process","NOUN"
"M20302929_gjb","Version 91","pelvis",2704,"part of birthing process in mammals. ","mammals","mammal","NOUN"
"M20302929_gjb","Version 91","stepsister",2714,"friend","friend","friend","NOUN"
"M20302929_gjb","Version 91","stepsister",2714,"solve family matters","solve","solve","NOUN"
"M20302929_gjb","Version 91","stepsister",2714,"solve family matters","family","family","NOUN"
"M20302929_gjb","Version 91","stepsister",2714,"solve family matters","matters","matter","NOUN"
"M20302929_gjb","Version 91","hailstone",2723,"storm data collection","storm","storm","NOUN"
"M20302929_gjb","Version 91","hailstone",2723,"storm data collection","data","data","NOUN"
"M20302929_gjb","Version 91","hailstone",2723,"storm data collection","collection","collection","NOUN"
"M20302929_gjb","Version 91","hailstone",2723,"ice for drink/cooler","ice","ice","NOUN"
"M20302929_gjb","Version 91","hailstone",2723,"ice for drink/cooler","drink","drink","NOUN"
"M20302929_gjb","Version 91","hailstone",2723,"ice for drink/cooler","cooler","cooler","ADJ"
"M20302929_gjb","Version 91","ant",2715,"prank someone","prank","prank","NOUN"
"M20302929_gjb","Version 91","ant",2715,"prank someone","someone","someone","PRON"
"M20302929_gjb","Version 91","ant",2715,"study for pack animal behavior","study","study","NOUN"
"M20302929_gjb","Version 91","ant",2715,"study for pack animal behavior","pack","pack","NOUN"
"M20302929_gjb","Version 91","ant",2715,"study for pack animal behavior","animal","animal","NOUN"
"M20302929_gjb","Version 91","ant",2715,"study for pack animal behavior","behavior","behavior","NOUN"
"M20302929_gjb","Version 91","ant",2715,"squish","squish","squish","INTJ"
"M20302929_gjb","Version 91","clothesline",2705,"dry clothes","dry","dry","ADJ"
"M20302929_gjb","Version 91","clothesline",2705,"dry clothes","clothes","clothe","NOUN"
"M20302929_gjb","Version 91","clothesline",2705,"hang items","hang","hang","VERB"
"M20302929_gjb","Version 91","clothesline",2705,"hang items","items","item","NOUN"
"M20302929_gjb","Version 91","clothesline",2705,"improvised rope","improvised","improvise","VERB"
"M20302929_gjb","Version 91","clothesline",2705,"improvised rope","rope","rope","NOUN"
"M20302929_gjb","Version 91","goulash",2713,"eat","eat","eat","VERB"
"M20302929_gjb","Version 91","housewife",2730,"lover","lover","lover","NOUN"
"M20302929_gjb","Version 91","housewife",2730,"friend","friend","friend","NOUN"
"M20302929_gjb","Version 91","housewife",2730,"mother","mother","mother","NOUN"
"M20302929_gjb","Version 91","housewife",2730,"house chores","house","house","NOUN"
"M20302929_gjb","Version 91","housewife",2730,"house chores","chores","chor","NOUN"
"M20302929_gjb","Version 91","gin",2718,"drink","drink","drink","NOUN"
"M20302929_gjb","Version 91","gin",2718,"disinfect wounds","disinfect","disinfect","NOUN"
"M20302929_gjb","Version 91","gin",2718,"disinfect wounds","wounds","wound","NOUN"
"M20302929_gjb","Version 91","gin",2718,"burn/fuel","burn","burn","VERB"
"M20302929_gjb","Version 91","gin",2718,"burn/fuel","fuel","fuel","NOUN"
"M20302929_gjb","Version 91","blackhead",2721,"pop","pop","pop","NOUN"
"M20302929_gjb","Version 91","blackhead",2721,"extract","extract","extract","NOUN"
"M20302929_gjb","Version 91","midget",2709,"circus act","circus","circus","NOUN"
"M20302929_gjb","Version 91","midget",2709,"circus act","act","act","NOUN"
"M20302929_gjb","Version 91","midget",2709,"actor","actor","actor","NOUN"
"M20302929_gjb","Version 91","midget",2709,"friend","friend","friend","NOUN"
"M20302929_gjb","Version 91","midget",2709,"lover","lover","lover","NOUN"
"M20304329_alm","Version 1","handrail",20,"grab it","grab","grab","VERB"
"M20304329_alm","Version 1","handrail",20,"slide down it","slide","slide","VERB"
"M20304329_alm","Version 1","handrail",20,"hold it going up stairs","hold","hold","INTJ"
"M20304329_alm","Version 1","handrail",20,"hold it going up stairs","going","go","VERB"
"M20304329_alm","Version 1","handrail",20,"hold it going up stairs","stairs","stair","NOUN"
"M20304329_alm","Version 1","grease",16,"cook","cook","cake","VERB"
"M20304329_alm","Version 1","Massage",23,"feet","feet","foot","NOUN"
"M20304329_alm","Version 1","Massage",23,"back","back","back","ADV"
"M20304329_alm","Version 1","Massage",23,"neck","neck","neck","NOUN"
"M20304329_alm","Version 1","Massage",23,"shoulders","shoulders","shoulder","NOUN"
"M20304329_alm","Version 1","map",18,"directions","directions","direction","NOUN"
"M20304329_alm","Version 1","wishbone",21,"to make a wish","make","make","VERB"
"M20304329_alm","Version 1","wishbone",21,"to make a wish","wish","wish","VERB"
"M20304329_alm","Version 1","wishbone",21,"stocks to cook with ","stocks","stock","NOUN"
"M20304329_alm","Version 1","wishbone",21,"stocks to cook with ","cook","cake","VERB"
"M20304329_alm","Version 1","solicitor",10,"stand","stand","stand","VERB"
"M20304329_alm","Version 1","solicitor",10,"sit","sit","sit","VERB"
"M20304329_alm","Version 1","solicitor",10,"speak ","speak","speak","NOUN"
"M20304329_alm","Version 1","bloomers",22,"wear them under cheer skirt ","wear","wear","VERB"
"M20304329_alm","Version 1","bloomers",22,"wear them under cheer skirt ","cheer","cheer","NOUN"
"M20304329_alm","Version 1","bloomers",22,"wear them under cheer skirt ","skirt","skirt","NOUN"
"M20304329_alm","Version 1","mint",4,"eat","eat","eat","VERB"
"M20304329_alm","Version 1","mint",4,"cook","cook","cake","VERB"
"M20304329_alm","Version 1","mint",4,"smells good","smells","smell","NOUN"
"M20304329_alm","Version 1","mint",4,"smells good","good","good","ADJ"
"M20304329_alm","Version 1","mint",4,"toothpaste ","toothpaste","toothpaste","NOUN"
"M20304329_alm","Version 1","briefcase",11,"carry","carry","carry","VERB"
"M20304329_alm","Version 1","briefcase",11,"store","store","store","NOUN"
"M20304329_alm","Version 1","briefcase",11,"business man ","business","business","NOUN"
"M20304329_alm","Version 1","briefcase",11,"business man ","man","man","NOUN"
"M20304329_alm","Version 1","hosiery",17,"wear it ","wear","wear","VERB"
"M20304329_alm","Version 1","orangutan",19,"hunt","hunt","hunt","NOUN"
"M20304329_alm","Version 1","orangutan",19,"eat","eat","eat","VERB"
"M20304329_alm","Version 1","orangutan",19,"wear ","wear","wear","VERB"
"M20304329_alm","Version 1","petticoat",9,"wear it","wear","wear","VERB"
"M20304329_alm","Version 1","petticoat",9,"wash it ","wash","wash","INTJ"
"M20304329_alm","Version 1","cayenne",25,"cook with it","cook","cake","VERB"
"M20304329_alm","Version 1","cayenne",25,"liver cleanse ","liver","liver","NOUN"
"M20304329_alm","Version 1","cayenne",25,"liver cleanse ","cleanse","cleanse","NOUN"
"M20304329_alm","Version 1","lanyard",5,"wear it around neck","wear","wear","VERB"
"M20304329_alm","Version 1","lanyard",5,"wear it around neck","around","around","ADV"
"M20304329_alm","Version 1","lanyard",5,"wear it around neck","neck","neck","NOUN"
"M20304329_alm","Version 1","lanyard",5,"key chain ","key","key","ADJ"
"M20304329_alm","Version 1","lanyard",5,"key chain ","chain","chain","NOUN"
"M20304329_alm","Version 1","ladle",24,"scoop ","scoop","scoop","NOUN"
"M20304329_alm","Version 1","joint",7,"bend it","bend","bend","NOUN"
"M20304329_alm","Version 1","joint",7,"pops sometimes ","pops","pop","NOUN"
"M20304329_alm","Version 1","joint",7,"pops sometimes ","sometimes","sometimes","ADV"
"M20304329_alm","Version 1","spyglass",31,"wear them","wear","wear","VERB"
"M20304329_alm","Version 1","spyglass",31,"stalk people ","stalk","stalk","NOUN"
"M20304329_alm","Version 1","spyglass",31,"stalk people ","people","people","NOUN"
"M20304329_alm","Version 1","sandbox",13,"play","play","play","VERB"
"M20304329_alm","Version 1","sandbox",13,"sand castle ","sand","sand","NOUN"
"M20304329_alm","Version 1","sandbox",13,"sand castle ","castle","castle","NOUN"
"M20304329_alm","Version 1","parsley",28,"cook","cook","cake","VERB"
"M20304329_alm","Version 1","florist",14,"sell flowers","sell","sell","VERB"
"M20304329_alm","Version 1","florist",14,"sell flowers","flowers","flower","NOUN"
"M20304329_alm","Version 1","florist",14,"deliver flowers ","deliver","deliver","VERB"
"M20304329_alm","Version 1","florist",14,"deliver flowers ","flowers","flower","NOUN"
"M20304329_alm","Version 1","decor",2,"hang pictures","hang","hang","VERB"
"M20304329_alm","Version 1","decor",2,"hang pictures","pictures","picture","NOUN"
"M20304329_alm","Version 1","decor",2,"gives things color and fun ","gives","give","VERB"
"M20304329_alm","Version 1","decor",2,"gives things color and fun ","things","thing","NOUN"
"M20304329_alm","Version 1","decor",2,"gives things color and fun ","color","color","NOUN"
"M20304329_alm","Version 1","decor",2,"gives things color and fun ","fun","fun","NOUN"
"M20304329_alm","Version 1","boa",26,"wear it around neck","wear","wear","VERB"
"M20304329_alm","Version 1","boa",26,"wear it around neck","around","around","ADV"
"M20304329_alm","Version 1","boa",26,"wear it around neck","neck","neck","NOUN"
"M20304329_alm","Version 1","boa",26,"dance ","dance","dance","NOUN"
"M20304329_alm","Version 1","seat",3,"sit","sit","sit","VERB"
"M20304329_alm","Version 1","seat",3,"lay down","lay","lay","VERB"
"M20304329_alm","Version 1","seat",3,"listen in my school seat","listen","listen","VERB"
"M20304329_alm","Version 1","seat",3,"listen in my school seat","school","school","NOUN"
"M20304329_alm","Version 1","seat",3,"listen in my school seat","seat","seat","NOUN"
"M20304329_alm","Version 1","bread",8,"toast","toast","toast","NOUN"
"M20304329_alm","Version 1","bread",8,"eat","eat","eat","VERB"
"M20304329_alm","Version 1","pin",30,"wear on jacket","wear","wear","VERB"
"M20304329_alm","Version 1","pin",30,"wear on jacket","jacket","jacket","NOUN"
"M20304329_alm","Version 1","merchandise",6,"sell","sell","sell","VERB"
"M20304329_alm","Version 1","merchandise",6,"collect ","collect","collect","NOUN"
"M20304329_alm","Version 1","stationary",27,"still","still","still","ADV"
"M20304329_alm","Version 1","stationary",27,"big machines ","big","big","ADJ"
"M20304329_alm","Version 1","stationary",27,"big machines ","machines","machine","NOUN"
"M20304329_alm","Version 1","tablespoon",29,"cook","cook","cake","VERB"
"M20304329_alm","Version 1","tablespoon",29,"measure","measure","measure","NOUN"
"M20304329_alm","Version 1","tablespoon",29,"eat ","eat","eat","VERB"
"M20304329_alm","Version 1","tit",12,"bird in new zealand ","bird","bird","NOUN"
"M20304329_alm","Version 1","tit",12,"bird in new zealand ","new","new","ADJ"
"M20304329_alm","Version 1","tit",12,"bird in new zealand ","zealand","zealand","NOUN"
"M20304329_alm","Version 1","tomahawk",15,"ax","ax","ax","SYM"
"M20304329_alm","Version 1","tomahawk",15,"throwing ","throwing","throw","VERB"
"M20304862_krn","Version 6","chinaware",159,"plate","plate","plate","NOUN"
"M20304862_krn","Version 6","screw",153,"nail","nail","nail","NOUN"
"M20304862_krn","Version 6","footballer",166,"hot","hot","hot","ADJ"
"M20304862_krn","Version 6","bathe",157,"slide","slide","slide","VERB"
"M20304862_krn","Version 6","canvass",178,"paint","paint","paint","VERB"
"M20304862_krn","Version 6","physician",162,"doctor","doctor","doctor","NOUN"
"M20304862_krn","Version 6","balcony",177,"sitting","sitting","sit","VERB"
"M20304862_krn","Version 6","tinfoil",156,"aluminum","aluminum","aluminum","X"
"M20304862_krn","Version 6","scale",176,"pounds and weight","pounds","pound","NOUN"
"M20304862_krn","Version 6","scale",176,"pounds and weight","weight","weight","NOUN"
"M20304862_krn","Version 6","harvest",169,"crops","crops","crop","NOUN"
"M20304862_krn","Version 6","tabasco",174,"hot","hot","hot","ADJ"
"M20304862_krn","Version 6","tabasco",174,"spicy","spicy","spicy","ADJ"
"M20304862_krn","Version 6","tofu",181,"vegan","vegan","vegan","ADJ"
"M20304862_krn","Version 6","parsnip",160,"oregano","oregano","oregano","INTJ"
"M20304862_krn","Version 6","berry",180,"raspberry","raspberry","raspberry","NOUN"
"M20304862_krn","Version 6","van",164,"car","car","car","NOUN"
"M20304862_krn","Version 6","ginger",179,"red","red","re","ADJ"
"M20304862_krn","Version 6","family",154,"friends","friends","friend","NOUN"
"M20304862_krn","Version 6","bicep",152,"tricep","tricep","tricep","NOUN"
"M20304862_krn","Version 6","crystal",171,"diamond","diamond","diamond","NOUN"
"M20304862_krn","Version 6","snowfall",167,"cold ","cold","cold","ADJ"
"M20304862_krn","Version 6","desert",161,"sweet","sweet","sweet","ADJ"
"M20304862_krn","Version 6","myself",163,"love","love","love","NOUN"
"M20304862_krn","Version 6","ticket",165,"speed","speed","speed","NOUN"
"M20304862_krn","Version 6","blindfold",168,"can't see","see","see","VERB"
"M20304862_krn","Version 6","whisky",175,"coke","coke","coke","NOUN"
"M20304862_krn","Version 6","wand",170,"throw","throw","throw","INTJ"
"M20304862_krn","Version 6","bird",172,"fly","fly","fly","VERB"
"M20305947AB","Version 11","teaspoonful",323,"measuring powders","measuring","measure","VERB"
"M20305947AB","Version 11","teaspoonful",323,"measuring powders","powders","powder","NOUN"
"M20305947AB","Version 11","teaspoonful",323,"eat a teaspoonful","eat","eat","VERB"
"M20305947AB","Version 11","teaspoonful",323,"eat a teaspoonful","teaspoonful","teaspoonful","INTJ"
"M20305947AB","Version 11","crust",304,"eat it","eat","eat","VERB"
"M20305947AB","Version 11","crust",304,"use it for bird feed","use","use","VERB"
"M20305947AB","Version 11","crust",304,"use it for bird feed","bird","bird","NOUN"
"M20305947AB","Version 11","crust",304,"use it for bird feed","feed","feed","NOUN"
"M20305947AB","Version 11","crust",304,"cut off of a sandwich","cut","cut","VERB"
"M20305947AB","Version 11","crust",304,"cut off of a sandwich","sandwich","sandwich","NOUN"
"M20305947AB","Version 11","crust",304,"thrown out","thrown","throw","VERB"
"M20305947AB","Version 11","crust",304,"made for a pie","made","make","VERB"
"M20305947AB","Version 11","crust",304,"made for a pie","pie","pie","NOUN"
"M20305947AB","Version 11","raincoat",326,"worn to stay dry","worn","wear","ADJ"
"M20305947AB","Version 11","raincoat",326,"worn to stay dry","stay","stay","VERB"
"M20305947AB","Version 11","raincoat",326,"worn to stay dry","dry","dry","ADJ"
"M20305947AB","Version 11","raincoat",326,"hung on a coat rack","hung","hang","VERB"
"M20305947AB","Version 11","raincoat",326,"hung on a coat rack","coat","coat","NOUN"
"M20305947AB","Version 11","raincoat",326,"hung on a coat rack","rack","rack","NOUN"
"M20305947AB","Version 11","raincoat",326,"worn as a fashion piece","worn","wear","ADJ"
"M20305947AB","Version 11","raincoat",326,"worn as a fashion piece","fashion","fashion","NOUN"
"M20305947AB","Version 11","raincoat",326,"worn as a fashion piece","piece","piece","NOUN"
"M20305947AB","Version 11","bondsman",308,"someone who provides bail bonds","someone","someone","PRON"
"M20305947AB","Version 11","bondsman",308,"someone who provides bail bonds","provides","provide","NOUN"
"M20305947AB","Version 11","bondsman",308,"someone who provides bail bonds","bail","bail","NOUN"
"M20305947AB","Version 11","bondsman",308,"someone who provides bail bonds","bonds","bond","NOUN"
"M20305947AB","Version 11","acupuncture",302,"alternative and painful form of medicine","alternative","alternative","ADJ"
"M20305947AB","Version 11","acupuncture",302,"alternative and painful form of medicine","painful","painful","ADJ"
"M20305947AB","Version 11","acupuncture",302,"alternative and painful form of medicine","form","form","NOUN"
"M20305947AB","Version 11","acupuncture",302,"alternative and painful form of medicine","medicine","medicine","NOUN"
"M20305947AB","Version 11","acupuncture",302,"pseudoscience","pseudoscience","pseudoscience","NOUN"
"M20305947AB","Version 11","mongoose",330,"a bird!","bird","bird","NOUN"
"M20305947AB","Version 11","rectum",309,"used to excrete waste","used","use","VERB"
"M20305947AB","Version 11","rectum",309,"used to excrete waste","excrete","excrete","X"
"M20305947AB","Version 11","rectum",309,"used to excrete waste","waste","waste","NOUN"
"M20305947AB","Version 11","rectum",309,"fart","fart","fart","NOUN"
"M20305947AB","Version 11","kettledrum",305,"instrument","instrument","instrument","NOUN"
"M20305947AB","Version 11","grandchild",316,"your child's offspring","offspring","offspring","NOUN"
"M20305947AB","Version 11","grandchild",316,"someone you can spoil","someone","someone","PRON"
