Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
M20290865_PSJ,storekeeper,keeps items in the store neat and accessible,keeps,keep,VERB,MSU Texas
M20290865_PSJ,storekeeper,keeps items in the store neat and accessible,items,item,NOUN,MSU Texas
M20290865_PSJ,storekeeper,keeps items in the store neat and accessible,store,store,NOUN,MSU Texas
M20290865_PSJ,storekeeper,keeps items in the store neat and accessible,neat,neat,ADJ,MSU Texas
M20290865_PSJ,storekeeper,keeps items in the store neat and accessible,accessible,accessible,ADJ,MSU Texas
M20290865_PSJ,storekeeper,cashes out items,cashes,cash,VERB,MSU Texas
M20290865_PSJ,storekeeper,cashes out items,items,item,NOUN,MSU Texas
M20290865_PSJ,storekeeper,removes security tags,removes,remove,VERB,MSU Texas
M20290865_PSJ,storekeeper,removes security tags,security,security,NOUN,MSU Texas
M20290865_PSJ,storekeeper,removes security tags,tags,tags,NOUN,MSU Texas
M20290865_PSJ,teapot,heats water,heats,heats,VERB,MSU Texas
M20290865_PSJ,teapot,heats water,water,water,NOUN,MSU Texas
M20290865_PSJ,trapeze,swing on,swing,swing,VERB,MSU Texas
M20290865_PSJ,rod,hang things on,hang,hang,VERB,MSU Texas
M20290865_PSJ,rod,hang things on,things,thing,NOUN,MSU Texas
M20290865_PSJ,burger,eat,eat,eat,VERB,MSU Texas
M20290865_PSJ,newsstand,buys and sells newspapers ,buys,buy,VERB,MSU Texas
M20290865_PSJ,newsstand,buys and sells newspapers ,sells,sell,VERB,MSU Texas
M20290865_PSJ,newsstand,buys and sells newspapers ,newspapers,newspaper,NOUN,MSU Texas
M20290865_PSJ,newsstand,sells snacks and drinks,sells,sell,VERB,MSU Texas
M20290865_PSJ,newsstand,sells snacks and drinks,snacks,snack,NOUN,MSU Texas
M20290865_PSJ,newsstand,sells snacks and drinks,drinks,drink,NOUN,MSU Texas
M20290865_PSJ,oceanographer,studies plants and animals in a marine environment ,studies,study,VERB,MSU Texas
M20290865_PSJ,oceanographer,studies plants and animals in a marine environment ,plants,plant,NOUN,MSU Texas
M20290865_PSJ,oceanographer,studies plants and animals in a marine environment ,animals,animal,NOUN,MSU Texas
M20290865_PSJ,oceanographer,studies plants and animals in a marine environment ,marine,marine,NOUN,MSU Texas
M20290865_PSJ,oceanographer,studies plants and animals in a marine environment ,environment,environment,NOUN,MSU Texas
M20290865_PSJ,sundeck,open space to go relax,open,open,ADJ,MSU Texas
M20290865_PSJ,sundeck,open space to go relax,space,space,NOUN,MSU Texas
M20290865_PSJ,sundeck,open space to go relax,go,go,VERB,MSU Texas
M20290865_PSJ,sundeck,open space to go relax,relax,relax,VERB,MSU Texas
M20290865_PSJ,claw,pick things up,pick,pick,VERB,MSU Texas
M20290865_PSJ,claw,pick things up,things,thing,NOUN,MSU Texas
M20290865_PSJ,claw,scratch you,scratch,scratch,VERB,MSU Texas
M20290865_PSJ,claw,animals indicator if they are unsafe,animals,animal,NOUN,MSU Texas
M20290865_PSJ,claw,animals indicator if they are unsafe,indicator,indicator,NOUN,MSU Texas
M20290865_PSJ,claw,animals indicator if they are unsafe,unsafe,unsafe,ADJ,MSU Texas
M20290865_PSJ,restaurant,to eat food in,eat,eat,VERB,MSU Texas
M20290865_PSJ,restaurant,to eat food in,food,food,NOUN,MSU Texas
M20290865_PSJ,restaurant,to buy food from,buy,buy,VERB,MSU Texas
M20290865_PSJ,restaurant,to buy food from,food,food,NOUN,MSU Texas
M20290865_PSJ,restaurant,cooks,cooks,cook,VERB,MSU Texas
M20290865_PSJ,thermometer,takes your temperature,takes,take,VERB,MSU Texas
M20290865_PSJ,thermometer,takes your temperature,temperature,temperature,NOUN,MSU Texas
M20290865_PSJ,thermometer,tests the temperature of food and water,tests,test,VERB,MSU Texas
M20290865_PSJ,thermometer,tests the temperature of food and water,temperature,temperature,NOUN,MSU Texas
M20290865_PSJ,thermometer,tests the temperature of food and water,food,food,NOUN,MSU Texas
M20290865_PSJ,thermometer,tests the temperature of food and water,water,water,NOUN,MSU Texas
M20290865_PSJ,apartment,to live in,live,live,VERB,MSU Texas
M20290865_PSJ,corridor,to walk in,walk,walk,VERB,MSU Texas
M20290865_PSJ,corridor,to keep shoes,keep,keep,VERB,MSU Texas
M20290865_PSJ,corridor,to keep shoes,shoes,shoe,NOUN,MSU Texas
M20290865_PSJ,racket,to hit balls with,hit,hit,VERB,MSU Texas
M20290865_PSJ,racket,to hit balls with,balls,ball,NOUN,MSU Texas
M20290865_PSJ,flounder,a fish in the ecosystem,fish,fish,NOUN,MSU Texas
M20290865_PSJ,flounder,a fish in the ecosystem,ecosystem,ecosystem,NOUN,MSU Texas
M20301206MU,mansions,live,live,live,VERB,MSU Texas
M20301206MU,mansions,rent,rent,rent,VERB,MSU Texas
M20301206MU,mansions,paint,paint,paint,VERB,MSU Texas
M20301206MU,mansions,clean,clean,clean,VERB,MSU Texas
M20301206MU,mansions,events,events,event,NOUN,MSU Texas
M20301206MU,nightcaps,sleep,sleep,sleep,VERB,MSU Texas
M20301206MU,nightcaps,rest,rest,rest,VERB,MSU Texas
M20301206MU,nightcaps,night,night,night,NOUN,MSU Texas
M20301206MU,nightcaps,put on,put,put,VERB,MSU Texas
M20301206MU,goatee,cut,cut,cut,VERB,MSU Texas
M20301206MU,goatee,grow out,grow,grow,VERB,MSU Texas
M20301206MU,goatee,wear,wear,wear,VERB,MSU Texas
M20301206MU,goatee,shave,shave,shave,VERB,MSU Texas
M20301206MU,pub,drink,drink,drink,VERB,MSU Texas
M20301206MU,pub,party,party,party,VERB,MSU Texas
M20301206MU,pub,bar,bar,bar,NOUN,MSU Texas
M20301206MU,pub,friends,friends,friend,NOUN,MSU Texas
M20301206MU,latch,hold on,hold,hold,VERB,MSU Texas
M20301206MU,latch,stay with it,stay,stay,VERB,MSU Texas
M20301206MU,drain,eptmy out,empty,empty,VERB,MSU Texas
M20301206MU,sailcloth,sail,sail,sail,VERB,MSU Texas
M20301206MU,sailcloth,cut,cut,cut,VERB,MSU Texas
M20301206MU,sailcloth,ride,ride,ride,VERB,MSU Texas
M20301206MU,sailcloth,wet,wet,wet,ADJ,MSU Texas
M20301206MU,sailcloth,wind,wind,wind,NOUN,MSU Texas
M20301206MU,hairstyle,parties,parties,party,NOUN,MSU Texas
M20301206MU,hairstyle,hair,hair,hair,NOUN,MSU Texas
M20301206MU,hairstyle,style,style,style,NOUN,MSU Texas
M20301206MU,hairstyle,wear,wear,wear,VERB,MSU Texas
M20301206MU,hairstyle,cut,cut,cut,VERB,MSU Texas
M20301206MU,hairstyle,culr,curl,curl,VERB,MSU Texas
M20301206MU,hairstyle,straithen,straighten,straighten,VERB,MSU Texas
M20301206MU,daisy,flower,flower,flower,NOUN,MSU Texas
M20301206MU,daisy,paint,paint,paint,VERB,MSU Texas
M20301206MU,daisy,wear,wear,wear,VERB,MSU Texas
M20301206MU,daisy,cut,cut,cut,VERB,MSU Texas
M20301206MU,daisy,give,give,give,VERB,MSU Texas
M20301206MU,compressor,compose,compose,compose,VERB,MSU Texas
M20301206MU,incubator,hold together,hold,hold,VERB,MSU Texas
M20301206MU,incubator,hold together,together,together,ADV,MSU Texas
M20301206MU,dentist,clean,clean,clean,VERB,MSU Texas
M20301206MU,folder,hold,hold,hold,VERB,MSU Texas
M20301206MU,chronometer,watch,watch,watch,VERB,MSU Texas
M20301206MU,chronometer,time,time,time,NOUN,MSU Texas
M20301206MU,chronometer,space,space,space,NOUN,MSU Texas
M20301206MU,shrubbery,cut,cut,cut,VERB,MSU Texas
M20301206MU,shrubbery,trim,trim,trim,VERB,MSU Texas
M20301206MU,shrubbery,short,short,short,ADJ,MSU Texas
M20301206MU,shrubbery,fix,fix,fix,VERB,MSU Texas
M20301206MU,dynamite,grow,grow,grow,VERB,MSU Texas
M20301206MU,tie,close,close,close,VERB,MSU Texas
M20301206MU,tie,put together,put,put,VERB,MSU Texas
M20301206MU,tie,put together,together,together,ADV,MSU Texas
M20301206MU,marmalade,cut,cut,cut,VERB,MSU Texas
M20301206MU,marmalade,ear,ear,ear,NOUN,MSU Texas
M20301206MU,marmalade,drink,drink,drink,VERB,MSU Texas
M20301206MU,marmalade,mix,mix,mix,VERB,MSU Texas
M20301206MU,memo,clue,clue,clue,NOUN,MSU Texas
M20301206MU,memo,saying,saying,say,VERB,MSU Texas
M20301206MU,memo,statement,statement,statement,NOUN,MSU Texas
M20301206MU,prop,thing,thing,thing,NOUN,MSU Texas
M20301206MU,prop,object,object,object,NOUN,MSU Texas
M20301206MU,wing,fly,fly,fly,VERB,MSU Texas
M20301206MU,wing,eat,eat,eat,VERB,MSU Texas
M20301206MU,wing,cook,cook,cook,VERB,MSU Texas
M20301206MU,wing,mix,mix,mix,VERB,MSU Texas
M20301206MU,wing,draw,draw,draw,VERB,MSU Texas
M20301206MU,crossword,game,game,game,NOUN,MSU Texas
M20301206MU,crossword,brain,brain,brain,NOUN,MSU Texas
M20301206MU,worm,cut,cut,cut,VERB,MSU Texas
M20301206MU,worm,eat,eat,eat,VERB,MSU Texas
M20301206MU,worm,drink,drink,drink,VERB,MSU Texas
M20301206MU,worm,feed,feed,feed,VERB,MSU Texas
M20301206MU,worm,step on,step,step,VERB,MSU Texas
M20301206MU,gravel,drive on,drive,drive,VERB,MSU Texas
M20301206MU,gravel,make,make,make,VERB,MSU Texas
M20301206MU,gravel,cut,cut,cut,VERB,MSU Texas
M20301206MU,gravel,shape,shape,shape,VERB,MSU Texas
M20301206MU,theologian,engages,engages,engage,VERB,MSU Texas
M20301206MU,theologian,learn,learn,learn,VERB,MSU Texas
M20301206MU,fiddle,miss with,miss,miss,VERB,MSU Texas
M20301206MU,fiddle,bored,bored,bore,ADJ,MSU Texas
M20301206MU,fiddle,mix,mix,mix,VERB,MSU Texas
M20301206MU,fiddle,write,write,write,VERB,MSU Texas
M20301206MU,fiddle,create,create,create,VERB,MSU Texas
M20301206MU,hurdle,jump,jump,jump,VERB,MSU Texas
M20301206MU,hurdle,rum,rum,rum,NOUN,MSU Texas
M20301206MU,hurdle,stomp,stomp,stomp,VERB,MSU Texas
M20301206MU,hurdle,stop,stop,stop,VERB,MSU Texas
M20301206MU,hurdle,trip,trip,trip,VERB,MSU Texas
M20301206MU,hurdle,jog,jog,jog,VERB,MSU Texas
M20301206MU,hurdle,sprint,sprint,sprint,VERB,MSU Texas
M20301206MU,hurdle,walk,walk,walk,VERB,MSU Texas
M20301206MU,outfit,wear,wear,wear,VERB,MSU Texas
M20301206MU,outfit,plan,plan,plan,VERB,MSU Texas
M20301206MU,outfit,make,make,make,VERB,MSU Texas
M20301206MU,outfit,draw,draw,draw,VERB,MSU Texas
M20301206MU,outfit,cut,cut,cut,VERB,MSU Texas
M20301206MU,outfit,take,take,take,VERB,MSU Texas
M20301206MU,outfit,picture,picture,picture,NOUN,MSU Texas
M20301206MU,outfit,make,make,make,VERB,MSU Texas
M20301206MU,repairer,fix,fix,fix,VERB,MSU Texas
M20301206MU,repairer,make,make,make,VERB,MSU Texas
M20301206MU,repairer,redo,redo,redo,VERB,MSU Texas
M20301206MU,warden,wear,wear,wear,VERB,MSU Texas
M20302550_bc,screwdriver,work,work,work,VERB,MSU Texas
M20302550_bc,screwdriver,walls,walls,wall,NOUN,MSU Texas
M20302550_bc,screwdriver,furniture,furniture,furniture,NOUN,MSU Texas
M20302550_bc,screwdriver,toys,toys,toy,NOUN,MSU Texas
M20302550_bc,screwdriver,tools,tools,tool,NOUN,MSU Texas
M20302550_bc,screwdriver,building,building,build,VERB,MSU Texas
M20302550_bc,harmonica,music,music,music,NOUN,MSU Texas
M20302550_bc,harmonica,calm,calm,calm,ADJ,MSU Texas
M20302550_bc,harmonica,sound,sound,sound,NOUN,MSU Texas
M20302550_bc,harmonica,teaching,teaching,teach,VERB,MSU Texas
M20302550_bc,harmonica,entertainment,entertainment,entertainment,NOUN,MSU Texas
M20302550_bc,teardrop,sad,sad,sad,ADJ,MSU Texas
M20302550_bc,teardrop,meaning,meaning,mean,NOUN,MSU Texas
M20302550_bc,teardrop,pain,pain,pain,NOUN,MSU Texas
M20302550_bc,teardrop,frustration,frustration,frustration,NOUN,MSU Texas
M20302550_bc,teardrop,baby,baby,baby,NOUN,MSU Texas
M20302550_bc,vitamins,growth,growth,growth,NOUN,MSU Texas
M20302550_bc,vitamins,health,health,health,NOUN,MSU Texas
M20302550_bc,vitamins,ate,ate,eat,VERB,MSU Texas
M20302550_bc,vitamins,made,made,make,VERB,MSU Texas
M20302550_bc,telescope,sight,sight,sight,NOUN,MSU Texas
M20302550_bc,telescope,learning,learning,learn,VERB,MSU Texas
M20302550_bc,telescope,gazing,gazing,gaze,VERB,MSU Texas
M20302550_bc,telescope,sky,sky,sky,NOUN,MSU Texas
M20302550_bc,telescope,starts,starts,star,NOUN,MSU Texas
M20302550_bc,telescope,planets,planets,planet,NOUN,MSU Texas
M20302550_bc,telescope,cells,cells,cell,NOUN,MSU Texas
M20302550_bc,woodshed,storage,storage,storage,NOUN,MSU Texas
M20302550_bc,woodshed,shelter,shelter,shelter,NOUN,MSU Texas
M20302550_bc,woodshed,tools,tools,tool,NOUN,MSU Texas
M20302550_bc,woodshed,dads,dads,dad,NOUN,MSU Texas
M20302550_bc,llama,animal,animal,animal,NOUN,MSU Texas
M20302550_bc,llama,rides,rides,ride,VERB,MSU Texas
M20302550_bc,llama,transport,transport,transport,VERB,MSU Texas
M20302550_bc,llama,skin,skin,skin,NOUN,MSU Texas
M20302550_bc,mentor,help,help,help,VERB,MSU Texas
M20302550_bc,mentor,study,study,study,VERB,MSU Texas
M20302550_bc,mentor,guide,guide,guide,VERB,MSU Texas
M20302550_bc,mentor,happy,happy,happy,ADJ,MSU Texas
M20302550_bc,mentor,sad,sad,sad,ADJ,MSU Texas
M20302550_bc,lambskin,wool,wool,wool,NOUN,MSU Texas
M20302550_bc,lambskin,skin,skin,skin,NOUN,MSU Texas
M20302550_bc,manicure,selfcare,selfcare,selfcare,NOUN,MSU Texas
M20302550_bc,manicure,model,model,model,NOUN,MSU Texas
M20302550_bc,manicure,pretty,pretty,pretty,ADJ,MSU Texas
M20302550_bc,manicure,events,events,event,NOUN,MSU Texas
M20302550_bc,manicure,money,money,money,NOUN,MSU Texas
M20302550_bc,ornament,decor,decor,decor,NOUN,MSU Texas
M20302550_bc,ornament,christmas,christmas,christmas,PROPN,MSU Texas
M20302550_bc,ornament,memory,memory,memory,NOUN,MSU Texas
M20302550_bc,ornament,meaning,meaning,mean,NOUN,MSU Texas
M20302550_bc,ornament,kids,kids,kid,NOUN,MSU Texas
M20302550_bc,ornament,family,family,family,NOUN,MSU Texas
M20302550_bc,ornament,cold,cold,cold,ADJ,MSU Texas
M20302550_bc,beagle,ate,ate,eat,VERB,MSU Texas
M20302550_bc,beagle,aesthetic,aesthetic,aesthetic,ADJ,MSU Texas
M20302550_bc,rain,water,water,water,NOUN,MSU Texas
M20302550_bc,rain,thunder,thunder,thunder,NOUN,MSU Texas
M20302550_bc,rain,weather,weather,weather,NOUN,MSU Texas
M20302550_bc,motorcycle,trasportation,transport,transportation,NOUN,MSU Texas
M20302550_bc,motorcycle,cool,cool,cool,ADJ,MSU Texas
M20302550_bc,motorcycle,dangerous,dangerous,dangerous,ADJ,MSU Texas
M20302550_bc,motorcycle,fast,fast,fast,ADJ,MSU Texas
M20302550_bc,motorcycle,small ,small,small,ADJ,MSU Texas
M20302550_bc,male,bad,bad,bad,ADJ,MSU Texas
M20302550_bc,male,fathers,fathers,father,NOUN,MSU Texas
M20302550_bc,male,brothers,brothers,brother,NOUN,MSU Texas
M20302550_bc,male,organism,organism,organism,NOUN,MSU Texas
M20302550_bc,male,work,work,work,VERB,MSU Texas
M20302550_bc,saltshaker,flavor,flavor,flavor,NOUN,MSU Texas
M20302550_bc,saltshaker,season,season,season,VERB,MSU Texas
M20302550_bc,saltshaker,spreads salt,spreads,spreads,VERB,MSU Texas
M20302550_bc,saltshaker,spreads salt,salt,salt,NOUN,MSU Texas
M20302550_bc,saltshaker,fair amount,fair,fair,ADJ,MSU Texas
M20302550_bc,saltshaker,fair amount,amount,amount,NOUN,MSU Texas
M20302550_bc,engine,car,car,car,NOUN,MSU Texas
M20302550_bc,engine,boat,boat,boat,NOUN,MSU Texas
M20302550_bc,engine,computer,computer,computer,NOUN,MSU Texas
M20302550_bc,houseboat,living,living,live,VERB,MSU Texas
M20302550_bc,houseboat,enviroment,environment,environment,NOUN,MSU Texas
M20302550_bc,houseboat,travel,travel,travel,VERB,MSU Texas
M20302550_bc,drugstore,drugs,drugs,drug,NOUN,MSU Texas
M20302550_bc,drugstore,foods,foods,food,NOUN,MSU Texas
M20302550_bc,drugstore,utilities,utilities,utility,NOUN,MSU Texas
M20302550_bc,drugstore,utensils,utensils,utensil,NOUN,MSU Texas
M20302550_bc,barber,appearance,appearance,appearance,NOUN,MSU Texas
M20302550_bc,barber,self care,self,self,NOUN,MSU Texas
M20302550_bc,barber,self care,care,care,NOUN,MSU Texas
M20302550_bc,barber,money,money,money,NOUN,MSU Texas
M20302550_bc,barber,males,males,male,NOUN,MSU Texas
M20302550_bc,edibles,food,food,food,NOUN,MSU Texas
M20302550_bc,edibles,snacks,snacks,snack,NOUN,MSU Texas
M20302550_bc,edibles,safe,safe,safe,ADJ,MSU Texas
M20302550_bc,curler,hair curler,hair,hair,NOUN,MSU Texas
M20302550_bc,curler,hair curler,curler,curler,NOUN,MSU Texas
M20302550_bc,curler,appearance,appearance,appearance,NOUN,MSU Texas
M20302550_bc,curler,gym curler,gym,gym,NOUN,MSU Texas
M20302550_bc,curler,gym curler,curler,curler,NOUN,MSU Texas
M20302550_bc,tombstone,death,death,death,NOUN,MSU Texas
M20302550_bc,tombstone,remembrance,remembrance,remembrance,NOUN,MSU Texas
M20302550_bc,tombstone,statement,statement,statement,NOUN,MSU Texas
M20302550_bc,tombstone,loved,loved,love,VERB,MSU Texas
M20302550_bc,tombstone,recognized ,recognized,recognize,VERB,MSU Texas
M20302550_bc,laxative,poop,poop,poop,NOUN,MSU Texas
M20302550_bc,laxative,clears body,clears,clear,VERB,MSU Texas
M20302550_bc,laxative,clears body,body,body,NOUN,MSU Texas
M20302550_bc,laxative,digest,digest,digest,VERB,MSU Texas
M20302779SB,player,move,move,move,VERB,MSU Texas
M20302779SB,player,play with,play,play,VERB,MSU Texas
M20302779SB,player,control,control,control,VERB,MSU Texas
M20302779SB,traveller,walk,walk,walk,VERB,MSU Texas
M20302779SB,traveller,explore,explore,explore,VERB,MSU Texas
M20302779SB,traveller,view,view,view,NOUN,MSU Texas
M20302779SB,shorts,wear,wear,wear,VERB,MSU Texas
M20302779SB,snowball,throw,throw,throw,VERB,MSU Texas
M20302779SB,snowball,eat,eat,eat,VERB,MSU Texas
M20302779SB,snowball,break,break,break,VERB,MSU Texas
M20302779SB,inspector,watch,watch,watch,VERB,MSU Texas
M20302779SB,inspector,view,view,view,VERB,MSU Texas
M20302779SB,shipmate,talk,talk,talk,VERB,MSU Texas
M20302779SB,shipmate,co-operate,co,co,X,MSU Texas
M20302779SB,shipmate,co-operate,operate,operate,VERB,MSU Texas
M20302779SB,liquid,drink,drink,drink,VERB,MSU Texas
M20302779SB,liquid,pour,pour,pour,VERB,MSU Texas
M20302779SB,liquid,splash,splash,splash,VERB,MSU Texas
M20302779SB,spoon,scoop,scoop,scoop,VERB,MSU Texas
M20302779SB,spoon,stir,stir,stir,VERB,MSU Texas
M20302779SB,cuticle,cut,cut,cut,VERB,MSU Texas
M20302779SB,hubcap,holds tire,holds,hold,VERB,MSU Texas
M20302779SB,hubcap,holds tire,tire,tire,NOUN,MSU Texas
M20302779SB,hubcap,decoration,decoration,decoration,NOUN,MSU Texas
M20302779SB,roadway,drive on,drive,drive,VERB,MSU Texas
M20302779SB,roadway,direction,direction,direction,NOUN,MSU Texas
M20302779SB,heel,walk,walk,walk,VERB,MSU Texas
M20302779SB,plane,fly,fly,fly,VERB,MSU Texas
M20302779SB,plane,travel,travel,travel,VERB,MSU Texas
M20302779SB,plane,ride,ride,ride,VERB,MSU Texas
M20302779SB,hearse,funeral,funeral,funeral,NOUN,MSU Texas
M20302779SB,hearse,ride,ride,ride,NOUN,MSU Texas
M20302779SB,club,party,party,party,VERB,MSU Texas
M20302779SB,club,dance,dance,dance,VERB,MSU Texas
M20302779SB,fingerprint,id,id,id,NOUN,MSU Texas
M20302779SB,fingerprint,touch,touch,touch,NOUN,MSU Texas
M20302779SB,razor,shave,shave,shave,VERB,MSU Texas
M20302779SB,razor,cut,cut,cut,VERB,MSU Texas
M20302779SB,dietician,meal plan,meal,meal,NOUN,MSU Texas
M20302779SB,dietician,meal plan,plan,plan,VERB,MSU Texas
M20302779SB,dietician,food,food,food,NOUN,MSU Texas
M20302779SB,bratwurst,eat,eat,eat,VERB,MSU Texas
M20302779SB,bratwurst,cook,cook,cook,VERB,MSU Texas
M20302779SB,haystack,feed,feed,feed,NOUN,MSU Texas
M20302779SB,haystack,sit,sit,sit,VERB,MSU Texas
M20302779SB,haystack,warm,warm,warm,ADJ,MSU Texas
M20302779SB,arm,punch,punch,punch,VERB,MSU Texas
M20302779SB,arm,throw,throw,throw,VERB,MSU Texas
M20302779SB,arm,touch,touch,touch,VERB,MSU Texas
M20302779SB,arm,drive,drive,drive,VERB,MSU Texas
M20302779SB,eyelash,blink,blink,blink,VERB,MSU Texas
M20302779SB,web,sticky,sticky,sticky,ADJ,MSU Texas
M20302779SB,web,catch food,catch,catch,VERB,MSU Texas
M20302779SB,web,catch food,food,food,NOUN,MSU Texas
M20302779SB,web,protect,protect,protect,VERB,MSU Texas
M20302779SB,salesgirl,sells things,sells,sell,VERB,MSU Texas
M20302779SB,salesgirl,sells things,things,thing,NOUN,MSU Texas
M20302779SB,salesgirl,solicit,solicit,solicit,VERB,MSU Texas
M20302779SB,salesgirl,organize,organize,organize,VERB,MSU Texas
M20302779SB,mail,read,read,read,VERB,MSU Texas
M20302779SB,mail,send,send,send,VERB,MSU Texas
M20302779SB,mail,open,open,open,VERB,MSU Texas
M20302779SB,raisin,eat,eat,eat,VERB,MSU Texas
M20302779SB,raisin,mix,mix,mix,VERB,MSU Texas
M20302779SB,raisin,bake,bake,bake,VERB,MSU Texas
M20302779SB,doorknocker,knocks,knocks,knock,VERB,MSU Texas
M20302779SB,doorknocker,alert someone,alert,alert,VERB,MSU Texas
M20302779SB,doorknocker,alert someone,someone,someone,PRON,MSU Texas
M20302779SB,pea,eat,eat,eat,VERB,MSU Texas
M20302779SB,pea,smash,smash,smash,VERB,MSU Texas
M20302779SB,pea,puree,puree,puree,VERB,MSU Texas
M20302779SB,undershirt,wear,wear,wear,VERB,MSU Texas
M20302779SB,undershirt,warmth,warmth,warmth,NOUN,MSU Texas
M20302779SB,carriage,carry,carry,carry,VERB,MSU Texas
M20302779SB,carriage,ride,ride,ride,VERB,MSU Texas
M20302779SB,carriage,travel,travel,travel,VERB,MSU Texas
M20302810_SG,bellflower,eat,eat,eat,VERB,MSU Texas
M20302810_SG,bellflower,decorate,decorate,decorate,VERB,MSU Texas
M20302810_SG,bellflower,gift,gift,gift,VERB,MSU Texas
M20302810_SG,bellflower,cook,cook,cook,VERB,MSU Texas
M20302810_SG,bellflower,hold,hold,hold,VERB,MSU Texas
M20302810_SG,bellflower,tear,tear,tear,VERB,MSU Texas
M20302810_SG,bellflower,break,break,break,VERB,MSU Texas
M20302810_SG,bellflower,throw,throw,throw,VERB,MSU Texas
M20302810_SG,nectar,eat,eat,eat,VERB,MSU Texas
M20302810_SG,nectar,cook,cook,cook,VERB,MSU Texas
M20302810_SG,nectar,save,save,save,VERB,MSU Texas
M20302810_SG,nectar,keep,keep,keep,VERB,MSU Texas
M20302810_SG,nectar,attract,attract,attract,VERB,MSU Texas
M20302810_SG,lobbyist,meet,meet,meet,VERB,MSU Texas
M20302810_SG,lobbyist,negotiate,negotiate,negotiate,VERB,MSU Texas
M20302810_SG,lobbyist,draft,draft,draft,NOUN,MSU Texas
M20302810_SG,lobbyist,talk,talk,talk,VERB,MSU Texas
M20302810_SG,lobbyist,work,work,work,VERB,MSU Texas
M20302810_SG,griddle,cook,cook,cook,VERB,MSU Texas
M20302810_SG,griddle,bake,bake,bake,VERB,MSU Texas
M20302810_SG,griddle,sautee,sautee,sautee,VERB,MSU Texas
M20302810_SG,griddle,hold,hold,hold,VERB,MSU Texas
M20302810_SG,griddle,use,use,use,VERB,MSU Texas
M20302810_SG,jaw,eat,eat,eat,VERB,MSU Texas
M20302810_SG,jaw,chew,chew,chew,VERB,MSU Texas
M20302810_SG,jaw,swallow,swallow,swallow,VERB,MSU Texas
M20302810_SG,jaw,clench,clench,clench,VERB,MSU Texas
M20302810_SG,jaw,open,open,open,VERB,MSU Texas
M20302810_SG,jaw,close,close,close,VERB,MSU Texas
M20302810_SG,jaw,move,move,move,VERB,MSU Texas
M20302810_SG,jaw,pop,pop,pop,VERB,MSU Texas
M20302810_SG,foghorn,hold,hold,hold,VERB,MSU Texas
M20302810_SG,foghorn,blow,blow,blow,VERB,MSU Texas
M20302810_SG,foghorn,make noise,make,make,VERB,MSU Texas
M20302810_SG,foghorn,make noise,noise,noise,NOUN,MSU Texas
M20302810_SG,labrador,pet,pet,pet,NOUN,MSU Texas
M20302810_SG,labrador,run,run,run,VERB,MSU Texas
M20302810_SG,labrador,play,play,play,VERB,MSU Texas
M20302810_SG,labrador,hold,hold,hold,VERB,MSU Texas
M20302810_SG,labrador,chase,chase,chase,VERB,MSU Texas
M20302810_SG,labrador,cuddle,cuddle,cuddle,VERB,MSU Texas
M20302810_SG,labrador,teach,teach,teach,VERB,MSU Texas
M20302810_SG,shower,clean,clean,clean,VERB,MSU Texas
M20302810_SG,shower,sing,sing,sing,VERB,MSU Texas
M20302810_SG,shower,dance,dance,dance,VERB,MSU Texas
M20302810_SG,tongue,lick,lick,lick,VERB,MSU Texas
M20302810_SG,tongue,bite,bite,bite,VERB,MSU Texas
M20302810_SG,tongue,move,move,move,VERB,MSU Texas
M20302810_SG,scoop,grab,grab,grab,VERB,MSU Texas
M20302810_SG,scoop,hold,hold,hold,VERB,MSU Texas
M20302810_SG,beanstalk,eat,eat,eat,VERB,MSU Texas
M20302810_SG,beanstalk,cook,cook,cook,VERB,MSU Texas
M20302810_SG,beanstalk,pick,pick,pick,VERB,MSU Texas
M20302810_SG,beanstalk,crush,crush,crush,VERB,MSU Texas
M20302810_SG,wallpaper,use,use,use,VERB,MSU Texas
M20302810_SG,wallpaper,put up,put,put,VERB,MSU Texas
M20302810_SG,wallpaper,hold,hold,hold,VERB,MSU Texas
M20302810_SG,wallpaper,stick,stick,stick,VERB,MSU Texas
M20302810_SG,macaroon,eat,eat,eat,VERB,MSU Texas
M20302810_SG,macaroon,look at,look,look,VERB,MSU Texas
M20302810_SG,macaroon,hold,hold,hold,VERB,MSU Texas
M20302810_SG,macaroon,savor,savor,savor,VERB,MSU Texas
M20302810_SG,macaroon,enjoy,enjoy,enjoy,VERB,MSU Texas
M20302810_SG,wafer,eat,eat,eat,VERB,MSU Texas
M20302810_SG,wafer,cook,cook,cook,VERB,MSU Texas
M20302810_SG,wafer,hold,hold,hold,VERB,MSU Texas
M20302810_SG,wafer,savor,savor,savor,VERB,MSU Texas
M20302810_SG,wafer,enjoy,enjoy,enjoy,VERB,MSU Texas
M20302810_SG,throat,swallow,swallow,swallow,VERB,MSU Texas
M20302810_SG,throat,consume,consume,consume,VERB,MSU Texas
M20302810_SG,tortilla,eat,eat,eat,VERB,MSU Texas
M20302810_SG,tortilla,cook,cook,cook,VERB,MSU Texas
M20302810_SG,tortilla,throw,throw,throw,VERB,MSU Texas
M20302810_SG,tortilla,slap,slap,slap,VERB,MSU Texas
M20302810_SG,tortilla,hold,hold,hold,VERB,MSU Texas
