Username,CUE,RESPONSE,RESPONSE.TOKEN,RESPONSE.LEMMA,POS,Source
J00676300_jrd,stairs,sitting,sitting,sit,VERB,USA
J00676300_jrd,stairs,standing on,standing,stand,VERB,USA
J00676300_jrd,entertainer,watching,watching,watch,VERB,USA
J00676300_jrd,pouch,storing,storing,store,VERB,USA
J00676300_jrd,chicken,cooking,cooking,cook,VERB,USA
J00676300_jrd,chicken,feeding,feeding,feed,VERB,USA
J00676300_jrd,brandy,drinking,drinking,drink,VERB,USA
J00676300_jrd,soy,cooking,cooking,cook,VERB,USA
J00676300_jrd,chowder,eating,eating,eat,VERB,USA
J00676300_jrd,chowder,cooking,cooking,cook,VERB,USA
J00676300_jrd,leash,walking,walking,walk,VERB,USA
J00676300_jrd,leash,keeping a dog from running away,keeping,keep,VERB,USA
J00676300_jrd,leash,keeping a dog from running away,dog,dog,NOUN,USA
J00676300_jrd,leash,keeping a dog from running away,running,run,VERB,USA
J00676300_jrd,leash,keeping a dog from running away,away,away,ADV,USA
J00676300_jrd,steel,welding,welding,weld,VERB,USA
J00676300_jrd,valve,turning,turning,turn,VERB,USA
J00676300_jrd,stationery,writing,writing,write,VERB,USA
J00676300_jrd,shrimp,eating,eating,eat,VERB,USA
J00676300_jrd,shrimp,cooking,cooking,cook,VERB,USA
J00676300_jrd,rook,moving,moving,move,VERB,USA
J00686027SW,fastener,hold,hold,hold,VERB,USA
J00686027SW,fastener,throw,throw,throw,VERB,USA
J00686027SW,fastener,attach,attach,attach,VERB,USA
J00686027SW,fastener,hammer,hammer,hammer,NOUN,USA
J00686027SW,fastener,screw,screw,screw,NOUN,USA
J00686027SW,fastener,collect,collect,collect,VERB,USA
J00686027SW,fastener,store,store,store,VERB,USA
J00686027SW,fastener,hang,hang,hang,VERB,USA
J00686027SW,businesswoman,lead,lead,lead,VERB,USA
J00686027SW,businesswoman,make money,make,make,VERB,USA
J00686027SW,businesswoman,make money,money,money,NOUN,USA
J00686027SW,businesswoman,share information,share,share,VERB,USA
J00686027SW,businesswoman,share information,information,inform,VERB,USA
J00686027SW,businesswoman,call,call,call,VERB,USA
J00686027SW,businesswoman,email,email,email,VERB,USA
J00686027SW,businesswoman,dinner,dinner,dinner,NOUN,USA
J00686027SW,plastics,burn,burn,burn,VERB,USA
J00686027SW,plastics,fold,fold,fold,VERB,USA
J00686027SW,plastics,cut,cut,cut,VERB,USA
J00686027SW,plastics,make packaging,make,make,VERB,USA
J00686027SW,plastics,make packaging,packaging,package,NOUN,USA
J00686027SW,plastics,build,build,build,VERB,USA
J00686027SW,plastics,construct,construct,construct,VERB,USA
J00686027SW,plastics,transport,transport,transport,VERB,USA
J00686027SW,plastics,make toys,make,make,VERB,USA
J00686027SW,plastics,make toys,toys,toy,NOUN,USA
J00686027SW,plastics,make bottles,make,make,VERB,USA
J00686027SW,plastics,make bottles,bottles,bottle,NOUN,USA
J00686027SW,plastics,make chairs,make,make,VERB,USA
J00686027SW,plastics,make chairs,chairs,chair,NOUN,USA
J00686027SW,cart,push,push,push,VERB,USA
J00686027SW,cart,pull,pull,pull,VERB,USA
J00686027SW,cart,stand on,stand,stand,VERB,USA
J00686027SW,cart,store,store,store,NOUN,USA
J00686027SW,lilac,sugar them,sugar,sugar,NOUN,USA
J00686027SW,lilac,freeze,freeze,freeze,VERB,USA
J00686027SW,lilac,water,water,water,NOUN,USA
J00686027SW,lilac,make honey,make,make,VERB,USA
J00686027SW,lilac,make honey,honey,honey,NOUN,USA
J00686027SW,lilac,make candles,make,make,VERB,USA
J00686027SW,lilac,make candles,candles,candle,NOUN,USA
J00686027SW,lilac,make oil,make,make,VERB,USA
J00686027SW,lilac,make oil,oil,oil,NOUN,USA
J00686027SW,lilac,decorations,decorations,decorate,VERB,USA
J00686027SW,lilac,plant,plant,plant,NOUN,USA
J00686027SW,rack,hang,hang,hang,VERB,USA
J00686027SW,rack,exercise,exercise,exercise,NOUN,USA
J00686027SW,crumb,throw in the trash,throw,throw away,VERB,USA
J00686027SW,crumb,eat,eat,eat,VERB,USA
J00686027SW,crumb,recycle,recycle,recycle,VERB,USA
J00686027SW,crumb,collect,collect,collect,VERB,USA
J00686027SW,crumb,sweep,sweep,sweep,VERB,USA
J00686027SW,crumb,mop,mop,mop,VERB,USA
J00686027SW,crumb,step on,step,step on,VERB,USA
J00686027SW,curtain,hang,hang,hang,VERB,USA
J00686027SW,curtain,draw,draw,dree,VERB,USA
J00686027SW,curtain,pull,pull,pull,VERB,USA
J00686027SW,curtain,tie,tie,tie,VERB,USA
J00686027SW,curtain,twist,twist,twist,VERB,USA
J00686027SW,curtain,braid,braid,braid,AUX,USA
J00686027SW,curtain,swing on,swing,swing,VERB,USA
J00686027SW,curtain,hold,hold,hold,VERB,USA
J00686027SW,curtain,create privacy,create,create,VERB,USA
J00686027SW,curtain,create privacy,privacy,privacy,NOUN,USA
J00686027SW,curtain,block the sun,block,block,VERB,USA
J00686027SW,curtain,block the sun,sun,sun,NOUN,USA
J00686027SW,lumber,make shelves,make,make,VERB,USA
J00686027SW,lumber,make shelves,shelves,shelf,VERB,USA
J00686027SW,lumber,treehouse,tree,tree,NOUN,USA
J00686027SW,lumber,treehouse,house,house,NOUN,USA
J00686027SW,lumber,walls,walls,wall,NOUN,USA
J00686027SW,lumber,headboard,headboard,headboard,X,USA
J00686027SW,lumber,counters,counters,counters,NOUN,USA
J00686027SW,lumber,dresser,dresser,dresser,NOUN,USA
J00686027SW,lumber,mirror,mirror,mirror,NOUN,USA
J00686027SW,lumber,fire,fire,fire,VERB,USA
J00686027SW,lumber,fireplace,fireplace,fireplace,NOUN,USA
J00686027SW,stake,point,point,point,NOUN,USA
J00686027SW,stake,part a fence,part,part,NOUN,USA
J00686027SW,stake,part a fence,fence,fence,VERB,USA
J00686027SW,stake,support a plant,support,support,VERB,USA
J00686027SW,stake,support a plant,plant,plant,NOUN,USA
J00686027SW,stake,execute,execute,execute,VERB,USA
J00686027SW,stake,burn,burn,burn,VERB,USA
J00686027SW,stone,throw,throw,throw,VERB,USA
J00686027SW,stone,skip,skip,skip,VERB,USA
J00686027SW,stone,make furniture,make,make,VERB,USA
J00686027SW,stone,make furniture,furniture,furniture,NOUN,USA
J00686027SW,stone,create a fire,create,create,VERB,USA
J00686027SW,stone,create a fire,fire,fire,VERB,USA
J00686027SW,stone,build a house,build,build,VERB,USA
J00686027SW,stone,build a house,house,house,NOUN,USA
J00686027SW,stone,protection,protection,protect,VERB,USA
J00686027SW,pinecone,make a fire,make,make,VERB,USA
J00686027SW,pinecone,make a fire,fire,fire,VERB,USA
J00686027SW,pinecone,decoration,decoration,decorate,VERB,USA
J00686027SW,pinecone,eat,eat,eat,VERB,USA
J00686027SW,pinecone,make crafts,make,make,VERB,USA
J00686027SW,pinecone,make crafts,crafts,craft,NOUN,USA
J00686027SW,pinecone,bug repellant,bug,bug,NOUN,USA
J00686027SW,pinecone,bug repellant,repellent,repellent,ADJ,USA
J00686027SW,stuff,fold,fold,fold,VERB,USA
J00686027SW,stuff,kick,kick,kick,NOUN,USA
J00686027SW,stuff,eat,eat,eat,VERB,USA
J00686027SW,stuff,ride,ride,ride,VERB,USA
J00686027SW,stuff,roll,roll,roll,VERB,USA
J00686027SW,stuff,catch,catch,catch,VERB,USA
J00686027SW,stuff,hold,hold,hold,VERB,USA
J00686027SW,stuff,buy,buy,buy,VERB,USA
J00686027SW,stuff,smell,smell,smell,VERB,USA
J00686027SW,litter,throw away,throw,throw away,VERB,USA
J00686027SW,litter,throw away,away,away,ADV,USA
J00686027SW,litter,recycle,recycle,recycle,VERB,USA
J00686027SW,litter,use a decorations,use,use,VERB,USA
J00686027SW,litter,use a decorations,decorations,decorate,VERB,USA
J00686027SW,litter,burn,burn,burn,VERB,USA
J00686027SW,litter,scoop,scoop,scoop,VERB,USA
J00686027SW,litter,hold,hold,hold,VERB,USA
J00686027SW,litter,poke,poke,poke,VERB,USA
J00686027SW,limestone,make glass,make,make,VERB,USA
J00686027SW,limestone,make glass,glass,glass,NOUN,USA
J00686027SW,limestone,agriculture,agriculture,agriculture,INTJ,USA
J00686027SW,limestone,build,build,build,VERB,USA
J00686027SW,limestone,mix,mix,mix,VERB,USA
J00686027SW,limestone,toothpaste,toothpaste,toothpaste,NOUN,USA
J00686027SW,limestone,food,food,food,NOUN,USA
J00686027SW,limestone,grow plants ,grow,grow,VERB,USA
J00686027SW,limestone,grow plants ,plants,plant,NOUN,USA
J00686027SW,postage,sell,sell,sell,VERB,USA
J00686027SW,postage,stamp,stamp,stamp,NOUN,USA
J00686027SW,postage,mail,mail,mail,NOUN,USA
J00686027SW,postage,shred,shred,shr,VERB,USA
J00686027SW,police,call,call,call,VERB,USA
J00686027SW,police,help,help,help,VERB,USA
J00686027SW,police,protection,protection,protect,VERB,USA
J00686027SW,police,car assistance,car,car,NOUN,USA
J00686027SW,police,car assistance,assistance,assist,VERB,USA
J00686027SW,overcoat,wear,wear,wear,VERB,USA
J00686027SW,overcoat,hang,hang,hang,VERB,USA
J00686027SW,overcoat,tailor,tailor,tailor,NOUN,USA
J00686027SW,overcoat,fold,fold,fold,VERB,USA
J00686027SW,overcoat,wash,wash,wash,VERB,USA
J00686027SW,plow,break up soil,break,break,VERB,USA
J00686027SW,plow,break up soil,soil,soil,NOUN,USA
J00686027SW,plow,bury crops,bury,bury,VERB,USA
J00686027SW,plow,bury crops,crops,crop,NOUN,USA
J00686027SW,plow,control weeds,control,control,NOUN,USA
J00686027SW,plow,control weeds,weeds,weed,NOUN,USA
J00686027SW,plow,turn soil,turn,turn,VERB,USA
J00686027SW,plow,turn soil,soil,soil,NOUN,USA
J00686027SW,rink,skate,skate,skate,VERB,USA
J00686027SW,rink,race,race,race,VERB,USA
J00686027SW,rink,glide,glide,glide,VERB,USA
J00686027SW,rink,volleyball,volleyball,volleyball,NOUN,USA
J00686027SW,rink,hockey,hockey,hockey,NOUN,USA
J00686027SW,rink,freeze,freeze,freeze,VERB,USA
J00686027SW,rink,slide,slide,slide,VERB,USA
J00686027SW,tights,wear,wear,wear,VERB,USA
J00686027SW,tights,stretch,stretch,stretch,VERB,USA
J00686027SW,tights,fold,fold,fold,VERB,USA
J00686027SW,tights,sew,sew,sew,VERB,USA
J00686027SW,tights,burn,burn,burn,VERB,USA
J00686027SW,tights,tie,tie,tie,VERB,USA
J00686027SW,tights,thrift,thrift,thrift,NOUN,USA
J00686027SW,perfume,spray,spray,spray,VERB,USA
J00686027SW,perfume,rub,rub,rub,VERB,USA
J00686027SW,perfume,hold,hold,hold,VERB,USA
J00686027SW,perfume,store,store,store,NOUN,USA
J00686027SW,perfume,collect,collect,collect,VERB,USA
J00686027SW,perfume,buy,buy,buy,VERB,USA
J00686027SW,perfume,make,make,make,VERB,USA
J00686027SW,perfume,sell,sell,sell,VERB,USA
J00686027SW,perfume,smell,smell,smell,VERB,USA
J00686027SW,footplate,wheelchair,wheelchair,wheelchair,NOUN,USA
J00686027SW,footplate,posture,posture,posture,NOUN,USA
J00686027SW,sportswriter,call,call,call,VERB,USA
J00686027SW,sportswriter,email,email,email,VERB,USA
J00686027SW,sportswriter,help,help,help,VERB,USA
J00686027SW,sportswriter,hire,hire,hire,VERB,USA
J00686027SW,sportswriter,watch,watch,watch,VERB,USA
J00686027SW,sportswriter,meet,meet,meet,VERB,USA
J00686027SW,postmaster,supervise,supervise,supervise,VERB,USA
J00686027SW,postmaster,call,call,call,VERB,USA
J00686027SW,postmaster,email,email,email,VERB,USA
J00686027SW,postmaster,hire,hire,hire,VERB,USA
J00686027SW,postmaster,deliver mail,deliver,deliver,VERB,USA
J00686027SW,postmaster,deliver mail,mail,mail,VERB,USA
J00686027SW,spit,keep moist,keep,keep,VERB,USA
J00686027SW,spit,keep moist,moist,moist,NOUN,USA
J00686027SW,spit,swallow,swallow,swallow,VERB,USA
J00686027SW,spit,fight germs,fight,fight,NOUN,USA
J00686027SW,spit,fight germs,germs,germ,NOUN,USA
J00686027SW,spit,protect gums,protect,protect,VERB,USA
J00686027SW,spit,protect gums,gums,gum,NOUN,USA
J00686027SW,spit,secure dentures,secure,secure,VERB,USA
J00686027SW,spit,secure dentures,dentures,denture,NOUN,USA
J00686027SW,sash,wear,wear,wear,VERB,USA
J00686027SW,sash,hold,hold,hold,VERB,USA
J00686027SW,sash,sew,sew,sew,VERB,USA
J00686027SW,sash,buy,buy,buy,VERB,USA
J00686027SW,sash,sell,sell,sell,VERB,USA
J00686027SW,delicatessen,eat,eat,eat,VERB,USA
J00686027SW,delicatessen,cut,cut,cut,VERB,USA
J00686027SW,delicatessen,smell,smell,smell,VERB,USA
J00686027SW,delicatessen,sell,sell,sell,VERB,USA
J00686027SW,delicatessen,buy,buy,buy,VERB,USA
J00686027SW,delicatessen,cook,cook,cake,VERB,USA
J00686027SW,delicatessen,bake,bake,bake,VERB,USA
J00686027SW,delicatessen,juggle,juggle,juggle,NOUN,USA
J00686027SW,delicatessen,throw,throw,throw,VERB,USA
J00686027SW,dogcatcher,hire,hire,hire,VERB,USA
J00686027SW,dogcatcher,pay,pay,pay,VERB,USA
J00686027SW,dogcatcher,help,help,help,VERB,USA
J00686027SW,dogcatcher,call,call,call,VERB,USA
J00686027SW,dogcatcher,watch,watch,watch,VERB,USA
J00686058,apartments,live,live,live,VERB,USA
J00686058,apartments,clean,clean,clean,VERB,USA
J00686058,apartments,sell,sell,sell,VERB,USA
J00686058,nut,eat,eat,eat,VERB,USA
J00686058,nut,make,make,make,VERB,USA
J00686058,nut,produce,produce,produce,VERB,USA
J00686058,device,call,call,call,VERB,USA
J00686058,device,text,text,text,VERB,USA
J00686058,device,learn,learn,learn,VERB,USA
J00686058,flowerpot,make,make,make,VERB,USA
J00686058,flowerpot,use,use,use,VERB,USA
J00686058,flowerpot,build,build,build,VERB,USA
J00686058,crust,eat,eat,eat,VERB,USA
J00686058,crust,make,make,make,VERB,USA
J00686058,crust,cut,cut,cut,VERB,USA
J00686058,crust,bite,bite,bite,VERB,USA
J00686058,casserole,cut,cut,cut,VERB,USA
J00686058,casserole,eat,eat,eat,VERB,USA
J00686058,corn,grow,grow,grow,VERB,USA
J00686058,corn,eat,eat,eat,VERB,USA
J00686058,corn,cook,cook,cake,VERB,USA
J00686058,corn,make,make,make,VERB,USA
J00686058,pan,cook,cook,cake,VERB,USA
J00686058,village,protect,protect,protect,VERB,USA
J00686058,village,save,save,save,VERB,USA
J00686058,village,help,help,help,VERB,USA
J00686058,village,living,living,live,VERB,USA
J00686058,raincoat,wear,wear,wear,VERB,USA
J00686058,raincoat,protection,protection,protect,VERB,USA
J00686058,belt,wear,wear,wear,VERB,USA
J00686058,belt,tightening,tightening,tightene,VERB,USA
J00686058,flatiron,straighten,straighten,straighten,VERB,USA
J00686058,flatiron,curl,curl,curl,VERB,USA
J00686058,dirt,grow,grow,grow,VERB,USA
J00686058,dirt,plants,plants,plant,VERB,USA
J00686058,rectum,use restroom,use,use,VERB,USA
J00686058,rectum,use restroom,restroom,restroom,NOUN,USA
J00686058,taffy,eat,eat,eat,VERB,USA
J00686058,hibachi,eat,eat,eat,VERB,USA
J00686058,hibachi,cook,cook,cake,VERB,USA
J00686058,hibachi,entertainment,entertainment,entertain,VERB,USA
J00686058,trigger,response,response,response,NOUN,USA
J00686428_CMN,glue,creating,creating,create,VERB,USA
J00686428_CMN,glue,fixing,fixing,fix,VERB,USA
J00686428_CMN,glue,art,art,art,NOUN,USA
J00686428_CMN,glue,maintenance,maintenance,maintenance,VERB,USA
J00686428_CMN,dressing,clothes,clothes,clothes,NOUN,USA
J00686428_CMN,dressing,food,food,food,NOUN,USA
J00686428_CMN,elephant,metaphor,metaphor,metaphor,NOUN,USA
J00686428_CMN,elephant,animal,animal,animal,NOUN,USA
J00686428_CMN,elephant,expression,expression,expression,NOUN,USA
J00686428_CMN,elephant,competition,competition,competition,NOUN,USA
J00686428_CMN,pistachio,food,food,food,NOUN,USA
J00686428_CMN,scorecard,competition,competition,competition,NOUN,USA
J00686428_CMN,tummy,full,full,full,ADJ,USA
J00686428_CMN,tummy,patting,patting,pat,VERB,USA
J00686428_CMN,tummy,aching,aching,ach,VERB,USA
J00686428_CMN,lamplight,sight,sight,see,VERB,USA
J00686428_CMN,lamplight,fire,fire,fire,VERB,USA
J00686428_CMN,lamplight,warmth,warmth,warm,VERB,USA
J00686428_CMN,lid,containment,containment,contain,VERB,USA
J00686428_CMN,handle,carrying,carrying,carry,VERB,USA
J00686428_CMN,handle,understanding,understanding,understand,NOUN,USA
J00686428_CMN,handle,moving,moving,move,VERB,USA
J00686428_CMN,locket,jewelry,jewelry,jewelry,NOUN,USA
J00686428_CMN,locket,picture,picture,picture,NOUN,USA
J00686428_CMN,locket,container,container,contain,VERB,USA
J00686428_CMN,rag,wipe,wipe,wipe,VERB,USA
J00686428_CMN,rag,wash,wash,wash,VERB,USA
J00686428_CMN,rag,clean,clean,clean,VERB,USA
J00686428_CMN,rag,soak,soak,soak,VERB,USA
J00686428_CMN,lotion,hydration,hydration,hydrate,VERB,USA
J00686428_CMN,toffee,sweet,sweet,sweet,ADJ,USA
J00686428_CMN,toffee,baking,baking,bake,VERB,USA
J00686428_CMN,toffee,treat,treat,treat,VERB,USA
J00686428_CMN,forklift,machinery,machinery,machinery,NOUN,USA
J00686428_CMN,forklift,lifting,lifting,lift,VERB,USA
J00686428_CMN,forklift,moving,moving,move,VERB,USA
J00686428_CMN,forklift,driving,driving,drive,VERB,USA
J00686428_CMN,twig,pire,pier,pier,NOUN,USA
J00686428_CMN,twig,burning,burning,burn,VERB,USA
J00686428_CMN,twig,throwing,throwing,throw,VERB,USA
J00686428_CMN,jet,flying,flying,flie,VERB,USA
J00686428_CMN,jet,transport,transport,transport,VERB,USA
J00686428_CMN,tub,bathing,bathing,bathe,VERB,USA
J00686428_CMN,tub,containing,containing,contain,VERB,USA
J00686428_CMN,mustard,food,food,food,NOUN,USA
J00686428_CMN,critter,animal,animal,animal,NOUN,USA
J00686428_CMN,clover,luck,luck,luck,VERB,USA
J00686428_CMN,rosary,religious beads,religious,religious,ADJ,USA
J00686428_CMN,rosary,religious beads,beads,bead,NOUN,USA
J00686428_CMN,shirttail,tucked,tucked,tuck,VERB,USA
J00686428_CMN,gear,vehicle part,vehicle,vehicle,NOUN,USA
J00686428_CMN,gear,vehicle part,part,part,NOUN,USA
J00686428_CMN,gear,climbing,climbing,climb,VERB,USA
J00686428_CMN,gear,surviving,surviving,survive,VERB,USA
J00686428_CMN,gear,nifty,nifty,nifty,INTJ,USA
J00686428_CMN,chair,sitting,sitting,sit,VERB,USA
J00686428_CMN,kneecap,bone,bone,bone,NOUN,USA
J00686428_CMN,kneecap,cartilage,cartilage,cartilage,NOUN,USA
J00686428_CMN,kneecap,joint,joint,joint,ADJ,USA
J00686428_CMN,kneecap,essential for movement,essential,essential,ADJ,USA
J00686428_CMN,kneecap,essential for movement,movement,move,VERB,USA
J00686428_CMN,jeweler,buying jewelry,buying,buy,VERB,USA
J00686428_CMN,jeweler,buying jewelry,jewelry,jewelry,NOUN,USA
J00686428_CMN,jeweler,cleaning jewelry,cleaning,clean,VERB,USA
J00686428_CMN,jeweler,cleaning jewelry,jewelry,jewelry,NOUN,USA
J00686428_CMN,vase,container,container,container,NOUN,USA
J00686428_CMN,vase,decor,decor,decorate,VERB,USA
J00686428_CMN,vase,gift,gift,gift,VERB,USA
J00686428_CMN,greenery,vegetation,vegetation,vegetation,NOUN,USA
J00686428_CMN,greenery,color,color,color,NOUN,USA
J00686428_CMN,stereo,music,music,music,VERB,USA
J00686428_CMN,stereo,news,news,news,VERB,USA
J00686428_CMN,stereo,communication,communication,communicate,VERB,USA
J00687233,stockings,christmas,christmas,christmas,PROPN,USA
J00687233,stockings,feet,feet,foot,NOUN,USA
J00687233,stockings,legs,legs,leg,NOUN,USA
J00687233,pinkie,toe,toe,toe,NOUN,USA
J00687233,pinkie,finger,finger,finger,NOUN,USA
J00687233,pinkie,color,color,color,NOUN,USA
J00687233,sifter,sift,sift,sift,VERB,USA
J00687233,sifter,flour,flour,flour,NOUN,USA
J00687233,sifter,powder,powder,powder,NOUN,USA
J00687233,ruby,jewelry,jewelry,jewelry,NOUN,USA
J00687233,ruby,rings,rings,ring,NOUN,USA
J00687233,ruby,necklace,necklace,necklace,NOUN,USA
J00687233,hourglass,figure,figure,figure,VERB,USA
J00687233,hourglass,time,time,time,NOUN,USA
J00687233,hourglass,sand,sand,sand,NOUN,USA
J00687233,cobweb,spiders,spiders,spider,NOUN,USA
J00687233,cobweb,old,old,old,ADJ,USA
J00687233,cobweb,dust,dust,dust,NOUN,USA
J00687233,dumbbell,weights,weights,weight,NOUN,USA
J00687233,dumbbell,lift,lift,lift,VERB,USA
J00687233,mall,shop,shop,shop,VERB,USA
J00687233,mall,buy,buy,buy,VERB,USA
J00687233,mall,walk,walk,walk,VERB,USA
J00687233,mulberry,tree,tree,tree,NOUN,USA
J00687233,mulberry,berries,berries,berries,NOUN,USA
J00687233,champagne,drink,drink,drink,VERB,USA
J00687233,champagne,party,party,party,NOUN,USA
J00687233,closet,clothes,clothes,clothes,NOUN,USA
J00687233,closet,hang stuff,hang,hang,VERB,USA
J00687233,closet,hang stuff,stuff,stuff,NOUN,USA
J00687233,showerhead,water,water,water,NOUN,USA
J00687233,showerhead,shower,shower,shower,NOUN,USA
J00687233,flower,surprise,surprise,surprise,NOUN,USA
J00687233,flower,gift,gift,gift,NOUN,USA
J00687233,certificate,degree,degree,degree,NOUN,USA
J00687233,certificate,award,award,award,VERB,USA
J00687233,dairy,milk,milk,milk,NOUN,USA
J00687233,dairy,cow,cow,cow,NOUN,USA
J00687233,necklace,jewelry,jewelry,jewelry,NOUN,USA
J00687233,necklace,gift,gift,gift,VERB,USA
J00687233,toddler,baby,baby,baby,NOUN,USA
J00687233,toddler,young,young,young,ADJ,USA
J00687233,shot,medicine,medicine,medicine,NOUN,USA
J00687233,shot,drinking,drinking,drink,VERB,USA
J00687233,man,money,money,money,NOUN,USA
J00687233,man,hard work,hard,hard,ADJ,USA
J00687233,man,hard work,work,work,VERB,USA
J00687233,bystander,witness,witness,witness,VERB,USA
J00687233,dock,boat,boat,boat,NOUN,USA
J00687233,dock,lake,lake,lake,NOUN,USA
J00687233,String,sow,sow,sow,NOUN,USA
J00687233,condiment,sauce,sauce,sauce,NOUN,USA
J00687233,condiment,fries,fries,fries,NOUN,USA
J00687233,beet,vegetable,vegetable,vegetable,NOUN,USA
J00687233,bartender,drinks,drinks,drink,VERB,USA
J00687233,bartender,tips,tips,tip,VERB,USA
J00687233,bass,fish,fish,fish,NOUN,USA
J00687233,bass,song,song,song,NOUN,USA
J00687233,mayonnaise,sauce,sauce,sauce,NOUN,USA
J00687233,mayonnaise,sandwhich,sandwich,sandwich,NOUN,USA
J00687233,hip,bones,bones,bone,NOUN,USA
J00687233,fungus,mushroom,mushroom,mushroom,NOUN,USA
J00687566_brc,bunk,sleeping on,sleeping,sleep,VERB,USA
J00687566_brc,bunk,building,building,build,VERB,USA
J00687566_brc,bunk,sitting on,sitting,sit,VERB,USA
J00687566_brc,firecracker,popping,popping,pop,VERB,USA
J00687566_brc,firecracker,throwing,throwing,throw,VERB,USA
J00687566_brc,firecracker,smelling,smelling,smell,VERB,USA
J00687566_brc,firecracker,hearing,hearing,hear,VERB,USA
J00687566_brc,firecracker,holding,holding,hold,VERB,USA
J00687566_brc,firecracker,buying,buying,buy,VERB,USA
J00687566_brc,firecracker,cracking,cracking,crack,VERB,USA
J00687566_brc,phone,calling,calling,call,VERB,USA
J00687566_brc,phone,texting,texting,text,VERB,USA
J00687566_brc,phone,buying,buying,buy,VERB,USA
J00687566_brc,phone,holding,holding,hold,VERB,USA
J00687566_brc,phone,scrolling,scrolling,scroll,VERB,USA
J00687566_brc,phone,reading,reading,read,VERB,USA
J00687566_brc,phone,picking up,picking,pick,VERB,USA
J00687566_brc,crop,cutting,cutting,cut,VERB,USA
J00687566_brc,crop,sowing,sowing,sow,VERB,USA
J00687566_brc,crop,eating,eating,eat,VERB,USA
J00687566_brc,crop,storing,storing,store,VERB,USA
J00687566_brc,cloth,sewing,sewing,sew,VERB,USA
J00687566_brc,cloth,washing,washing,wash,VERB,USA
J00687566_brc,cloth,cleaning,cleaning,clean,VERB,USA
J00687566_brc,cloth,coloring,coloring,color,NOUN,USA
J00687566_brc,cloth,making,making,make,NOUN,USA
J00687566_brc,cloth,giving,giving,give,VERB,USA
J00687566_brc,cloth,taking,taking,take,VERB,USA
J00687566_brc,cloth,buying,buying,buy,VERB,USA
J00687566_brc,snack,eating,eating,eat,VERB,USA
J00687566_brc,snack,buying,buying,buy,VERB,USA
J00687566_brc,snack,sharing,sharing,share,VERB,USA
J00687566_brc,snack,looking for,looking,look,VERB,USA
J00687566_brc,mascara,using,using,use,VERB,USA
J00687566_brc,mascara,buying,buying,buy,VERB,USA
J00687566_brc,brace,wearing,wearing,wear,VERB,USA
J00687566_brc,medicine,taking,taking,take,VERB,USA
J00687566_brc,medicine,drinking,drinking,drink,VERB,USA
J00687566_brc,medicine,eating,eating,eat,VERB,USA
J00687566_brc,medicine,dissolving,dissolving,dissolve,VERB,USA
J00687566_brc,medicine,buying,buying,buy,VERB,USA
J00687566_brc,medicine,prescribing,prescribing,prescrib,VERB,USA
J00687566_brc,cheekbone,massaging,massaging,massage,VERB,USA
J00687566_brc,cheekbone,smiling,smiling,smile,VERB,USA
J00687566_brc,cuff,rolling,rolling,roll,VERB,USA
J00687566_brc,cuff,closing,closing,close,VERB,USA
J00687566_brc,cuff,arresting,arresting,arrest,VERB,USA
J00687566_brc,sponge,washing,washing,wash,VERB,USA
J00687566_brc,sponge,cleaning,cleaning,clean,VERB,USA
J00687566_brc,sponge,bathing,bathing,bathe,VERB,USA
J00687566_brc,candidate,voting,voting,vote,VERB,USA
J00687566_brc,candidate,running,running,run,VERB,USA
J00687566_brc,candidate,opposing,opposing,oppose,VERB,USA
J00687566_brc,armoire,storing,storing,store,VERB,USA
J00687566_brc,armoire,opening,opening,open,VERB,USA
J00687566_brc,armoire,closing,closing,close,VERB,USA
J00687566_brc,armoire,viewing,viewing,viewe,VERB,USA
J00687566_brc,neckerchief,wiping,wiping,wipe,VERB,USA
J00687566_brc,neckerchief,tucking,tucking,tuck,VERB,USA
J00687566_brc,neckerchief,blotting,blotting,blott,VERB,USA
J00687566_brc,neckerchief,blowing,blowing,blow,VERB,USA
J00687566_brc,moonshine,drinking,drinking,drink,VERB,USA
J00687566_brc,moonshine,making,making,make,NOUN,USA
J00687566_brc,moonshine,buying,buying,buy,VERB,USA
J00687566_brc,foot,walking,walking,walk,VERB,USA
J00687566_brc,foot,running,running,run,VERB,USA
J00687566_brc,foot,standing,standing,stand,VERB,USA
J00687566_brc,foot,flexing,flexing,flex,VERB,USA
J00687566_brc,cape,wearing,wearing,wear,VERB,USA
J00687566_brc,cape,flying,flying,flie,VERB,USA
J00687566_brc,cape,swishing,swishing,swish,VERB,USA
J00687566_brc,cape,swirling,swirling,swirl,VERB,USA
J00687566_brc,cape,running,running,run,VERB,USA
J00687566_brc,kite,flying,flying,flie,VERB,USA
J00687566_brc,kite,running,running,run,VERB,USA
J00687566_brc,kite,pulling,pulling,pull,VERB,USA
J00687566_brc,lily,smelling,smelling,smell,VERB,USA
J00687566_brc,lily,growing,growing,grow,VERB,USA
J00687566_brc,lily,observing,observing,obserive,VERB,USA
J00687566_brc,lily,picking,picking,pick,VERB,USA
J00687566_brc,bleach,cleaning,cleaning,clean,VERB,USA
J00687566_brc,bleach,washing,washing,wash,VERB,USA
J00687566_brc,bleach,coloring,coloring,color,VERB,USA
J00687566_brc,bleach,dying,dying,die,VERB,USA
J00687566_brc,rubbish,throwing,throwing,throw,VERB,USA
