CUE,RESPONSE,RESPONSE.TOKEN,RESPONSE.LEMMA,POS,Source
block,keep away,away,away,ADV,MSU-TEXAS
strainer,used in cooking,used,use,VERB,MSU-TEXAS
strainer,used in cooking,cooking,cook,VERB,MSU-TEXAS
strainer,draining water,draining,drain,VERB,MSU-TEXAS
strainer,draining water,water,water,NOUN,MSU-TEXAS
strainer,separate large from tiny particles,separate,separate,VERB,MSU-TEXAS
strainer,separate large from tiny particles,large,large,ADJ,MSU-TEXAS
strainer,separate large from tiny particles,tiny,tiny,ADJ,MSU-TEXAS
strainer,separate large from tiny particles,particles,particle,NOUN,MSU-TEXAS
altarpiece,decoration,decoration,decorate,VERB,MSU-TEXAS
saleslady,work,work,work,NOUN,MSU-TEXAS
saleslady,make revenue,make,make,VERB,MSU-TEXAS
saleslady,make revenue,revenue,revenue,NOUN,MSU-TEXAS
goblet,to hold liquid,hold,hold,VERB,MSU-TEXAS
goblet,to hold liquid,liquid,liquid,AUX,MSU-TEXAS
goblet,to drink out of,drink,drink,NOUN,MSU-TEXAS
mayor,to govern a town/city,govern,govern,NOUN,MSU-TEXAS
mayor,to govern a town/city,town,town,NOUN,MSU-TEXAS
mayor,to govern a town/city,city,city,NOUN,MSU-TEXAS
tube,swimming,swimming,swimm,VERB,MSU-TEXAS
tube,fishing,fishing,fishing,VERB,MSU-TEXAS
tube,medical supplies/like a feeding tube to receive nutrients,medical,medical,ADJ,MSU-TEXAS
tube,medical supplies/like a feeding tube to receive nutrients,supplies,supplies,NOUN,MSU-TEXAS
tube,medical supplies/like a feeding tube to receive nutrients,like,like,INTJ,MSU-TEXAS
tube,medical supplies/like a feeding tube to receive nutrients,feeding,feeding,NOUN,MSU-TEXAS
tube,medical supplies/like a feeding tube to receive nutrients,tube,tube,NOUN,MSU-TEXAS
tube,medical supplies/like a feeding tube to receive nutrients,receive,receive,VERB,MSU-TEXAS
tube,medical supplies/like a feeding tube to receive nutrients,nutrients,nutrient,NOUN,MSU-TEXAS
duck,to look at,look,look,VERB,MSU-TEXAS
duck,to have as a pet,pet,pet,VERB,MSU-TEXAS
purse,hold essentials like money/chapstick etc.,hold,hold,VERB,MSU-TEXAS
purse,hold essentials like money/chapstick etc.,essentials,essential,NOUN,MSU-TEXAS
purse,hold essentials like money/chapstick etc.,like,like,INTJ,MSU-TEXAS
purse,hold essentials like money/chapstick etc.,money,money,NOUN,MSU-TEXAS
purse,hold essentials like money/chapstick etc.,chapstick,chapstick,NOUN,MSU-TEXAS
purse,hold essentials like money/chapstick etc.,etc,etc,X,MSU-TEXAS
platter,present food,present,present,ADJ,MSU-TEXAS
platter,present food,food,food,NOUN,MSU-TEXAS
veal,eat,eat,eat,VERB,MSU-TEXAS
landscape,make house look nice,make,make,VERB,MSU-TEXAS
landscape,make house look nice,house,house,NOUN,MSU-TEXAS
landscape,make house look nice,look,look,VERB,MSU-TEXAS
landscape,make house look nice,nice,nice,ADJ,MSU-TEXAS
landscape,work,work,work,NOUN,MSU-TEXAS
token,arcade,arcade,arcade,NOUN,MSU-TEXAS
wound,nurses treat wounds so give jobs,nurses,nurse,NOUN,MSU-TEXAS
wound,nurses treat wounds so give jobs,treat,treat,VERB,MSU-TEXAS
wound,nurses treat wounds so give jobs,wounds,wound,NOUN,MSU-TEXAS
wound,nurses treat wounds so give jobs,give,give,VERB,MSU-TEXAS
wound,nurses treat wounds so give jobs,jobs,job,NOUN,MSU-TEXAS
shell,protection,protection,protection,NOUN,MSU-TEXAS
chemicals,to make substances,make,make,VERB,MSU-TEXAS
chemicals,to make substances,substances,substance,NOUN,MSU-TEXAS
harp,play,play,play,VERB,MSU-TEXAS
harp,sooth,sooth,sooth,VERB,MSU-TEXAS
harp,in a band,band,band,NOUN,MSU-TEXAS
harp,get a job,get,get,VERB,MSU-TEXAS
harp,get a job,job,job,NOUN,MSU-TEXAS
harp,replicate,replicate,replicate,VERB,MSU-TEXAS
harp,burn,burn,burn,VERB,MSU-TEXAS
wildlife,watch,watch,watch,VERB,MSU-TEXAS
wildlife,admire,admire,admire,NOUN,MSU-TEXAS
wildlife,sooth self,sooth,sooth,VERB,MSU-TEXAS
wildlife,sooth self,self,self,NOUN,MSU-TEXAS
wildlife,meditate,meditate,meditate,NOUN,MSU-TEXAS
wildlife,fishing,fishing,fishing,NOUN,MSU-TEXAS
wildlife,hunting,hunting,hunt,VERB,MSU-TEXAS
wildlife,camping,camping,camp,VERB,MSU-TEXAS
wildlife,firecamp,fire,fire,NOUN,MSU-TEXAS
wildlife,marshmellow,marshmallow,marshmallow,NOUN,MSU-TEXAS
wildlife,snow,snow,snow,NOUN,MSU-TEXAS
wildlife,mountain climbing,mountain,mountain,NOUN,MSU-TEXAS
wildlife,mountain climbing,climbing,climb,VERB,MSU-TEXAS
wildlife,snowmobiling,snowmobiling,snowmobiling,NOUN,MSU-TEXAS
wildlife,hunting,hunting,hunt,VERB,MSU-TEXAS
wildlife,food,food,food,NOUN,MSU-TEXAS
wildlife,wood,wood,wood,NOUN,MSU-TEXAS
wildlife,building.,building,building,NOUN,MSU-TEXAS
nightlight,saftey,safety,safety,NOUN,MSU-TEXAS
nightlight,security,security,security,NOUN,MSU-TEXAS
nightlight,light,light,light,NOUN,MSU-TEXAS
nightlight,romance,romance,romance,NOUN,MSU-TEXAS
nightlight,soothing,soothing,soothe,VERB,MSU-TEXAS
fir,fiber,fiber,fiber,NOUN,MSU-TEXAS
fir,fire,fire,fire,NOUN,MSU-TEXAS
fir,planting,planting,plan,VERB,MSU-TEXAS
rock,build,build,build,NOUN,MSU-TEXAS
rock,break,break,break,VERB,MSU-TEXAS
rock,fire,fire,fire,NOUN,MSU-TEXAS
rock,split,split,split,VERB,MSU-TEXAS
rock,craft,craft,craft,VERB,MSU-TEXAS
rock,study,study,study,NOUN,MSU-TEXAS
rock,cook,cook,cake,VERB,MSU-TEXAS
hibiscus,smell,smell,smell,VERB,MSU-TEXAS
hibiscus,sooth,sooth,sooth,VERB,MSU-TEXAS
hibiscus,serinade,serenade,serenade,NOUN,MSU-TEXAS
hibiscus,plant,plant,plant,NOUN,MSU-TEXAS
hibiscus,grow,grow,grow,VERB,MSU-TEXAS
bong,high,high,high,INTJ,MSU-TEXAS
quarters,reside,reside,reside,NOUN,MSU-TEXAS
quarters,live,live,live,VERB,MSU-TEXAS
quarters,love,love,love,NOUN,MSU-TEXAS
quarters,home,home,home,ADV,MSU-TEXAS
quarters,family,family,family,NOUN,MSU-TEXAS
quarters,growth,growth,growth,NOUN,MSU-TEXAS
breast,romance,romance,romance,NOUN,MSU-TEXAS
breast,grab,grab,grab,VERB,MSU-TEXAS
breast,babys,baby,baby,NOUN,MSU-TEXAS
sugar,food,food,food,NOUN,MSU-TEXAS
sugar,sweetening,sweetening,sweeten,VERB,MSU-TEXAS
sugar,happyness,happiness,happiness,NOUN,MSU-TEXAS
sugar,reward,reward,reward,VERB,MSU-TEXAS
leotard,circus,circus,circus,NOUN,MSU-TEXAS
woodpecker,annoy world,annoy,annoy,VERB,MSU-TEXAS
woodpecker,annoy world,world,world,NOUN,MSU-TEXAS
woodpecker,alarm,alarm,alarm,VERB,MSU-TEXAS
woodpecker,bugs,bugs,bug,NOUN,MSU-TEXAS
woodpecker,nature,nature,nature,NOUN,MSU-TEXAS
blueberry,eat,eat,eat,VERB,MSU-TEXAS
blueberry,color,color,color,NOUN,MSU-TEXAS
blueberry,paint,paint,paint,VERB,MSU-TEXAS
blueberry,dye,dye,dye,VERB,MSU-TEXAS
blueberry,nutrition,nutrition,nutrition,NOUN,MSU-TEXAS
giblets,turkey,turkey,turkey,NOUN,MSU-TEXAS
shin,walk,walk,walk,VERB,MSU-TEXAS
shin,kick,kick,kick,VERB,MSU-TEXAS
shin,support,support,support,VERB,MSU-TEXAS
shin,stand,stand,stand,VERB,MSU-TEXAS
shin,sit,sit,sit,VERB,MSU-TEXAS
shin,brace,brace,brace,VERB,MSU-TEXAS
shin,jump,jump,jump,VERB,MSU-TEXAS
shin,fall,fall,fall,NOUN,MSU-TEXAS
bosom,romance,romance,romance,NOUN,MSU-TEXAS
bosom,bouncy,bouncy,bounce,VERB,MSU-TEXAS
bosom,babys,baby,baby,NOUN,MSU-TEXAS
bosom,attraction,attraction,attraction,NOUN,MSU-TEXAS
artichoke,throw away!,throw,throw,VERB,MSU-TEXAS
artichoke,throw away!,away,away,ADV,MSU-TEXAS
cricket,chirp,chirp,chirp,NOUN,MSU-TEXAS
cricket,fishing,fishing,fish,VERB,MSU-TEXAS
cricket,soothing,soothing,soothe,VERB,MSU-TEXAS
cricket,nighttime,nighttime,nighttime,NOUN,MSU-TEXAS
lampshade,light,light,light,NOUN,MSU-TEXAS
charcoal,cook,cook,cake,VERB,MSU-TEXAS
charcoal,burn,burn,burn,VERB,MSU-TEXAS
charcoal,paint,paint,paint,VERB,MSU-TEXAS
parcel,mail,mail,mail,NOUN,MSU-TEXAS
parcel,package,package,package,NOUN,MSU-TEXAS
smuggler,steal,steal,steal,VERB,MSU-TEXAS
smuggler,sneak,sneak,sneak,VERB,MSU-TEXAS
gymnasium,workout,workout,workout,VERB,MSU-TEXAS
gymnasium,growth,growth,growth,NOUN,MSU-TEXAS
gymnasium,strength,strength,strength,NOUN,MSU-TEXAS
gymnasium,resolve,resolve,resolve,VERB,MSU-TEXAS
gymnasium,intuition,intuition,intuition,NOUN,MSU-TEXAS
puck,hit,hit,hit,VERB,MSU-TEXAS
puck,hockey,hockey,hockey,NOUN,MSU-TEXAS
floor,stand,stand,stand,VERB,MSU-TEXAS
floor,build,build,build,VERB,MSU-TEXAS
floor,base,base,base,NOUN,MSU-TEXAS
floor,fall,fall,fall,NOUN,MSU-TEXAS
floor,gravity,gravity,gravity,NOUN,MSU-TEXAS
countrywoman,farm,farm,farm,NOUN,MSU-TEXAS
countrywoman,grow,grow,grow,VERB,MSU-TEXAS
countrywoman,marry,marry,marry,VERB,MSU-TEXAS
countrywoman,learn,learn,learn,VERB,MSU-TEXAS
herb,grow,grow,grow,VERB,MSU-TEXAS
herb,heal,heal,heal,NOUN,MSU-TEXAS
herb,eat,eat,eat,VERB,MSU-TEXAS
herb,cook,cook,cake,VERB,MSU-TEXAS
herb,plant,plant,plant,VERB,MSU-TEXAS
enemy,fight,fight,fight,NOUN,MSU-TEXAS
enemy,kill,kill,kill,VERB,MSU-TEXAS
enemy,stop,stop,stop,VERB,MSU-TEXAS
enemy,peace,peace,peace,NOUN,MSU-TEXAS
cactus,pain,pain,pain,NOUN,MSU-TEXAS
cactus,growth,growth,grow,VERB,MSU-TEXAS
cactus,flowers,flowers,flower,NOUN,MSU-TEXAS
cactus,pranks,pranks,prank,VERB,MSU-TEXAS
easel,use to pain,use,use,VERB,MSU-TEXAS
easel,use to pain,pain,pain,NOUN,MSU-TEXAS
easel,hold pictures,hold,hold,VERB,MSU-TEXAS
easel,hold pictures,pictures,picture,NOUN,MSU-TEXAS
easel,hold clothes,hold,hold,VERB,MSU-TEXAS
easel,hold clothes,clothes,clothes,NOUN,MSU-TEXAS
easel,use as an organizer,use,use,VERB,MSU-TEXAS
easel,use as an organizer,organizer,organizer,NOUN,MSU-TEXAS
lip,bite,bite,bite,VERB,MSU-TEXAS
lip,lick,lick,lick,VERB,MSU-TEXAS
lip,suck,suck,suck,VERB,MSU-TEXAS
thigh,rub,rub,rub,VERB,MSU-TEXAS
thigh,stretch,stretch,stretch,VERB,MSU-TEXAS
satin,hair,hair,hair,NOUN,MSU-TEXAS
satin,bed,bed,bed,NOUN,MSU-TEXAS
satin,clothes,clothes,clothes,NOUN,MSU-TEXAS
soap,wash clothes,wash,wash,VERB,MSU-TEXAS
soap,wash clothes,clothes,clothes,NOUN,MSU-TEXAS
soap,wash hair,wash,wash,VERB,MSU-TEXAS
soap,wash hair,hair,hair,NOUN,MSU-TEXAS
soap,wash body,wash,wash,VERB,MSU-TEXAS
soap,wash body,body,body,NOUN,MSU-TEXAS
soap,use as cleaning supply,use,use,VERB,MSU-TEXAS
soap,use as cleaning supply,cleaning,clean,VERB,MSU-TEXAS
soap,use as cleaning supply,supply,supply,NOUN,MSU-TEXAS
checklist,use for groceries,use,use,VERB,MSU-TEXAS
checklist,use for groceries,groceries,grocery,NOUN,MSU-TEXAS
checklist,buying clothes,buying,buy,VERB,MSU-TEXAS
checklist,buying clothes,clothes,clothes,NOUN,MSU-TEXAS
checklist,buying christmas gifts,buying,buy,VERB,MSU-TEXAS
checklist,buying christmas gifts,christmas,christmas,PROPN,MSU-TEXAS
checklist,buying christmas gifts,gifts,gift,NOUN,MSU-TEXAS
linen,bed,bed,bed,NOUN,MSU-TEXAS
linen,towels,towels,towel,NOUN,MSU-TEXAS
linen,clothes,clothes,clothes,NOUN,MSU-TEXAS
collar,restrictions,restrictions,restriction,NOUN,MSU-TEXAS
collar,ownership,ownership,ownership,NOUN,MSU-TEXAS
cellar,jail,jail,jail,NOUN,MSU-TEXAS
cellar,keep wine,keep,keep,VERB,MSU-TEXAS
cellar,keep wine,wine,wine,NOUN,MSU-TEXAS
cellar,keep extra foods,keep,keep,VERB,MSU-TEXAS
cellar,keep extra foods,extra,extra,ADJ,MSU-TEXAS
cellar,keep extra foods,foods,food,NOUN,MSU-TEXAS
pole,fence,fence,fence,NOUN,MSU-TEXAS
pole,space limit possession,space,space,NOUN,MSU-TEXAS
pole,space limit possession,limit,limit,NOUN,MSU-TEXAS
pole,space limit possession,possession,possession,NOUN,MSU-TEXAS
rupee,money,money,money,NOUN,MSU-TEXAS
rupee,paper,paper,paper,NOUN,MSU-TEXAS
genital,body part,body,body,NOUN,MSU-TEXAS
genital,body part,part,part,NOUN,MSU-TEXAS
stoop,stair,stair,stair,NOUN,MSU-TEXAS
note,study,study,study,NOUN,MSU-TEXAS
note,remember things,remember,remember,VERB,MSU-TEXAS
note,remember things,things,thing,NOUN,MSU-TEXAS
bayonet,weapon,weapon,weapon,NOUN,MSU-TEXAS
bayonet,to shoot someone,shoot,shoot,VERB,MSU-TEXAS
bayonet,to shoot someone,someone,someone,PRON,MSU-TEXAS
bayonet,to kill someone ,kill,kill,VERB,MSU-TEXAS
bayonet,to kill someone ,someone,someone,PRON,MSU-TEXAS
bayonet,to protect people,protect,protect,VERB,MSU-TEXAS
bayonet,to protect people,people,people,NOUN,MSU-TEXAS
apprentice,to learning things,learning,learn,VERB,MSU-TEXAS
apprentice,to learning things,things,thing,NOUN,MSU-TEXAS
apprentice,to be a assistant ,assistant,assistant,NOUN,MSU-TEXAS
lake,to swim,swim,swim,VERB,MSU-TEXAS
lake,to fish,fish,fish,NOUN,MSU-TEXAS
lake,to tube,tube,tube,NOUN,MSU-TEXAS
lake,to study,study,study,NOUN,MSU-TEXAS
paraphernalia,to inject things into the body,inject,inject,NOUN,MSU-TEXAS
paraphernalia,to inject things into the body,things,thing,NOUN,MSU-TEXAS
paraphernalia,to inject things into the body,body,body,NOUN,MSU-TEXAS
paraphernalia,for medicine,medicine,medicine,NOUN,MSU-TEXAS
paraphernalia,for drugs,drugs,drug,NOUN,MSU-TEXAS
jean,to wear,wear,wear,VERB,MSU-TEXAS
jean,to paint,paint,paint,VERB,MSU-TEXAS
sardine,to eat,eat,eat,VERB,MSU-TEXAS
sardine,to study,study,study,NOUN,MSU-TEXAS
sardine,to fish,fish,fish,VERB,MSU-TEXAS
mortician,a job,job,job,NOUN,MSU-TEXAS
raindrop,to get wet,get,get,VERB,MSU-TEXAS
raindrop,to get wet,wet,wet,ADJ,MSU-TEXAS
raindrop,to make preidictions,make,make,VERB,MSU-TEXAS
raindrop,to make preidictions,predictions,prediction,NOUN,MSU-TEXAS
spatula,to cook,cook,cake,VERB,MSU-TEXAS
spatula,to flip things,flip,flip,VERB,MSU-TEXAS
spatula,to flip things,things,thing,NOUN,MSU-TEXAS
spatula,to hold stuff on,hold,hold,VERB,MSU-TEXAS
spatula,to hold stuff on,stuff,stuff,NOUN,MSU-TEXAS
scientist,to learn,learn,learn,VERB,MSU-TEXAS
scientist,to research to study,research,research,VERB,MSU-TEXAS
scientist,to research to study,study,study,NOUN,MSU-TEXAS
nickel,to buy things,buy,buy,VERB,MSU-TEXAS
nickel,to buy things,things,thing,NOUN,MSU-TEXAS
policewoman,a job ,job,job,NOUN,MSU-TEXAS
coal,to cook,cook,cake,VERB,MSU-TEXAS
mutton,to eat,eat,eat,VERB,MSU-TEXAS
mutton,to raise,raise,raise,VERB,MSU-TEXAS
mutton,to get fur,get,get,VERB,MSU-TEXAS
mutton,to get fur,fur,fur,NOUN,MSU-TEXAS
belt,lifting weights,lifting,lift,VERB,MSU-TEXAS
belt,lifting weights,weights,weight,NOUN,MSU-TEXAS
belt,holding ones pants up,holding,hold,VERB,MSU-TEXAS
belt,holding ones pants up,ones,one,NOUN,MSU-TEXAS
belt,holding ones pants up,pants,pants,NOUN,MSU-TEXAS
trigger,guns,guns,gun,NOUN,MSU-TEXAS
trigger,firing a bullet,firing,fi,VERB,MSU-TEXAS
trigger,firing a bullet,bullet,bullet,NOUN,MSU-TEXAS
dirt,gardens,gardens,garden,NOUN,MSU-TEXAS
dirt,filling in holes,filling,fill,NOUN,MSU-TEXAS
dirt,filling in holes,holes,hole,NOUN,MSU-TEXAS
flatiron,hair,hair,hair,NOUN,MSU-TEXAS
kettledrum,noise,noise,noise,NOUN,MSU-TEXAS
kettledrum,band,band,band,NOUN,MSU-TEXAS
kettledrum,music,music,music,NOUN,MSU-TEXAS
stepdaughter,working,working,work,VERB,MSU-TEXAS
stepdaughter,babysitting,babysitting,babysitt,NOUN,MSU-TEXAS
parakeet,company,company,company,NOUN,MSU-TEXAS
parakeet,talking,talking,talk,VERB,MSU-TEXAS
mongoose,eating,eating,eat,VERB,MSU-TEXAS
mongoose,pet,pet,pet,VERB,MSU-TEXAS
hibachi,food,food,food,NOUN,MSU-TEXAS
hibachi,eating,eating,eat,VERB,MSU-TEXAS
hibachi,smell,smell,smell,VERB,MSU-TEXAS
furnace,house,house,house,NOUN,MSU-TEXAS
furnace,office,office,office,NOUN,MSU-TEXAS
furnace,cool,cool,cool,ADJ,MSU-TEXAS
furnace,heat,heat,heat,NOUN,MSU-TEXAS
taffy,eating,eating,eat,VERB,MSU-TEXAS
taffy,candy ,candy,candy,NOUN,MSU-TEXAS
billiards,game,game,game,NOUN,MSU-TEXAS
billiards,playing,playing,play,VERB,MSU-TEXAS
pan,cooking,cooking,cook,NOUN,MSU-TEXAS
pan,storing ,storing,storing,NOUN,MSU-TEXAS
device,games,games,game,NOUN,MSU-TEXAS
device,calling,calling,call,VERB,MSU-TEXAS
device,texting,texting,text,VERB,MSU-TEXAS
device,information,information,information,NOUN,MSU-TEXAS
teaspoonful,measuring,measuring,measure,VERB,MSU-TEXAS
teaspoonful,cooking,cooking,cook,VERB,MSU-TEXAS
bondsman,crimes,crimes,crime,NOUN,MSU-TEXAS
bondsman,court,court,court,NOUN,MSU-TEXAS
bondsman,money,money,money,NOUN,MSU-TEXAS
crust,cooking,cooking,cook,VERB,MSU-TEXAS
crust,layering,layering,layer,VERB,MSU-TEXAS
grandchild,company,company,company,NOUN,MSU-TEXAS
grandchild,working,working,work,VERB,MSU-TEXAS
casserole,food,food,food,NOUN,MSU-TEXAS
casserole,eating,eating,eat,VERB,MSU-TEXAS
molasses,spicing,spicing,spicing,NOUN,MSU-TEXAS
molasses,cooking,cooking,cook,VERB,MSU-TEXAS
raincoat,weather,weather,weather,NOUN,MSU-TEXAS
raincoat,warmth,warmth,warmth,NOUN,MSU-TEXAS
butt,cushion,cushion,cushion,NOUN,MSU-TEXAS
butt,body,body,body,NOUN,MSU-TEXAS
mullets,hair,hair,hair,NOUN,MSU-TEXAS
mullets,ponytail,ponytail,ponytail,NOUN,MSU-TEXAS
village,living,living,live,VERB,MSU-TEXAS
village,house,house,house,NOUN,MSU-TEXAS
corn,eating,eating,eat,VERB,MSU-TEXAS
corn,planting,planting,plan,VERB,MSU-TEXAS
corn,deer,deer,deer,NOUN,MSU-TEXAS
nut,animals,animals,animal,NOUN,MSU-TEXAS
nut,growing,growing,grow,VERB,MSU-TEXAS
nut,eating,eating,eat,VERB,MSU-TEXAS
rectum,storing,storing,store,VERB,MSU-TEXAS
rectum,bowel movement,bowel,bowel,NOUN,MSU-TEXAS
rectum,bowel movement,movement,movement,NOUN,MSU-TEXAS
acupuncture,chemicals,chemicals,chemical,NOUN,MSU-TEXAS
acupuncture,body,body,body,NOUN,MSU-TEXAS
flowerpot,stores,stores,store,NOUN,MSU-TEXAS
flowerpot,looks,looks,look,VERB,MSU-TEXAS
apartments,living,living,live,NOUN,MSU-TEXAS
apartments,money,money,money,NOUN,MSU-TEXAS
woodwork,build a house,build,build,NOUN,MSU-TEXAS
woodwork,build a house,house,house,NOUN,MSU-TEXAS
woodwork,study,study,study,NOUN,MSU-TEXAS
worker,make money,make,make,VERB,MSU-TEXAS
worker,make money,money,money,NOUN,MSU-TEXAS
worker,make them do laborious tasks,make,make,VERB,MSU-TEXAS
worker,make them do laborious tasks,laborious,laborious,ADJ,MSU-TEXAS
worker,make them do laborious tasks,tasks,task,NOUN,MSU-TEXAS
worker,compensate for their work,compensate,compensate,VERB,MSU-TEXAS
worker,compensate for their work,work,work,NOUN,MSU-TEXAS
worker,make more things efficient,make,make,VERB,MSU-TEXAS
worker,make more things efficient,things,thing,NOUN,MSU-TEXAS
worker,make more things efficient,efficient,efficient,ADJ,MSU-TEXAS
worker,make things run smoothly,make,make,VERB,MSU-TEXAS
worker,make things run smoothly,things,thing,NOUN,MSU-TEXAS
worker,make things run smoothly,run,run,NOUN,MSU-TEXAS
worker,make things run smoothly,smoothly,smoothly,ADV,MSU-TEXAS
wristlet,fashion,fashion,fashion,NOUN,MSU-TEXAS
wristlet,protection,protection,protect,VERB,MSU-TEXAS
wristlet,security,security,security,NOUN,MSU-TEXAS
wristlet,identification,identification,identification,NOUN,MSU-TEXAS
antiques,decoration,decoration,decoration,NOUN,MSU-TEXAS
antiques,memory,memory,memory,NOUN,MSU-TEXAS
antiques,breaking it,breaking,break,VERB,MSU-TEXAS
paprika,add flavor,add,add,VERB,MSU-TEXAS
paprika,add flavor,flavor,flavor,NOUN,MSU-TEXAS
paprika,used as a weapon,used,use,VERB,MSU-TEXAS
paprika,used as a weapon,weapon,weapon,NOUN,MSU-TEXAS
paprika,punishment,punishment,punishment,NOUN,MSU-TEXAS
paprika,games,games,game,NOUN,MSU-TEXAS
laryngoscope,check for diseases,check,check,VERB,MSU-TEXAS
laryngoscope,check for diseases,diseases,disease,NOUN,MSU-TEXAS
laryngoscope,easily look at throat,easily,easily,ADV,MSU-TEXAS
laryngoscope,easily look at throat,look,look,VERB,MSU-TEXAS
laryngoscope,easily look at throat,throat,throat,NOUN,MSU-TEXAS
pedal,drive a car,drive,drive,VERB,MSU-TEXAS
pedal,drive a car,car,car,NOUN,MSU-TEXAS
pedal,ride a bike,ride,ride,VERB,MSU-TEXAS
pedal,ride a bike,bike,bike,NOUN,MSU-TEXAS
postman,deliveries,deliveries,delivery,NOUN,MSU-TEXAS
postman,make more efficient,make,make,VERB,MSU-TEXAS
postman,make more efficient,efficient,efficient,ADJ,MSU-TEXAS
postman,work laborious tasks,work,work,NOUN,MSU-TEXAS
postman,work laborious tasks,laborious,laborious,ADJ,MSU-TEXAS
postman,work laborious tasks,tasks,task,NOUN,MSU-TEXAS
postman,make money,make,make,VERB,MSU-TEXAS
postman,make money,money,money,NOUN,MSU-TEXAS
postman,compensate for work done,compensate,compensate,VERB,MSU-TEXAS
postman,compensate for work done,work,work,NOUN,MSU-TEXAS
postman,compensate for work done,done,done,VERB,MSU-TEXAS
cabbage,cook,cook,cake,VERB,MSU-TEXAS
cabbage,eat,eat,eat,VERB,MSU-TEXAS
cabbage,throw away,throw,throw,VERB,MSU-TEXAS
cabbage,throw away,away,away,ADV,MSU-TEXAS
cabbage,give to someone else,give,give,VERB,MSU-TEXAS
cabbage,give to someone else,someone,someone,PRON,MSU-TEXAS
cabbage,give to someone else,else,else,ADJ,MSU-TEXAS
cabbage,use as a weapon,use,use,VERB,MSU-TEXAS
cabbage,use as a weapon,weapon,weapon,NOUN,MSU-TEXAS
figurine,decoration,decoration,decoration,NOUN,MSU-TEXAS
figurine,painting,painting,paint,NOUN,MSU-TEXAS
figurine,breaking,breaking,break,NOUN,MSU-TEXAS
tranquilizers,use as a weapon,use,use,VERB,MSU-TEXAS
tranquilizers,use as a weapon,weapon,weapon,NOUN,MSU-TEXAS
tranquilizers,calm someone down,calm,calm,VERB,MSU-TEXAS
tranquilizers,calm someone down,someone,someone,PRON,MSU-TEXAS
tranquilizers,catch a wild animal,catch,catch,VERB,MSU-TEXAS
tranquilizers,catch a wild animal,wild,wild,ADJ,MSU-TEXAS
tranquilizers,catch a wild animal,animal,animal,NOUN,MSU-TEXAS
tranquilizers,safety,safety,safety,NOUN,MSU-TEXAS
playsuit,fashion,fashion,fashion,NOUN,MSU-TEXAS
playsuit,safety,safety,safety,NOUN,MSU-TEXAS
powderpuff,recreational activity,recreational,recreational,ADJ,MSU-TEXAS
powderpuff,recreational activity,activity,activity,NOUN,MSU-TEXAS
powderpuff,bonding,bonding,bond,NOUN,MSU-TEXAS
powderpuff,exercise,exercise,exercise,NOUN,MSU-TEXAS
eyepiece,observation,observation,observation,NOUN,MSU-TEXAS
eyepiece,analysis,analysis,analysis,NOUN,MSU-TEXAS
eyepiece,focusing on a small object,focusing,focus,VERB,MSU-TEXAS
eyepiece,focusing on a small object,small,small,ADJ,MSU-TEXAS
eyepiece,focusing on a small object,object,object,ADV,MSU-TEXAS
sandbank,play,play,play,VERB,MSU-TEXAS
sandbank,observe,observe,observe,VERB,MSU-TEXAS
sandbank,take a picture,take,take,VERB,MSU-TEXAS
sandbank,take a picture,picture,picture,NOUN,MSU-TEXAS
sandbank,experiment,experiment,experiment,NOUN,MSU-TEXAS
watercress,eat,eat,eat,VERB,MSU-TEXAS
watercress,cook,cook,cake,VERB,MSU-TEXAS
watercress,give to someone,give,give,VERB,MSU-TEXAS
watercress,give to someone,someone,someone,PRON,MSU-TEXAS
watercress,throw away,throw,throw,VERB,MSU-TEXAS
watercress,throw away,away,away,ADV,MSU-TEXAS
keyhole,lock,lock,lock,NOUN,MSU-TEXAS
keyhole,open,open,open,VERB,MSU-TEXAS
keyhole,secure,secure,secure,VERB,MSU-TEXAS
pomegranate,eat,eat,eat,VERB,MSU-TEXAS
pomegranate,cook,cook,cake,VERB,MSU-TEXAS
pomegranate,give to someone,give,give,VERB,MSU-TEXAS
pomegranate,give to someone,someone,someone,PRON,MSU-TEXAS
pomegranate,throw away,throw,throw,VERB,MSU-TEXAS
pomegranate,throw away,away,away,ADV,MSU-TEXAS
medication,eat,eat,eat,VERB,MSU-TEXAS
medication,drink,drink,drink,VERB,MSU-TEXAS
medication,throw away,throw,throw,VERB,MSU-TEXAS
medication,throw away,away,away,ADV,MSU-TEXAS
stableman,cleaning,cleaning,clean,VERB,MSU-TEXAS
stableman,compensation for work,compensation,compensation,NOUN,MSU-TEXAS
stableman,compensation for work,work,work,NOUN,MSU-TEXAS
stableman,doing laborious tasks,laborious,laborious,ADJ,MSU-TEXAS
stableman,doing laborious tasks,tasks,task,NOUN,MSU-TEXAS
stableman,efficiency,efficiency,efficiency,NOUN,MSU-TEXAS
sheepskin,fashion,fashion,fashion,NOUN,MSU-TEXAS
sheepskin,eat,eat,eat,VERB,MSU-TEXAS
sheepskin,cook,cook,cake,VERB,MSU-TEXAS
sheepskin,decoration,decoration,decorate,VERB,MSU-TEXAS
sheepskin,give to someone,give,give,VERB,MSU-TEXAS
sheepskin,give to someone,someone,someone,PRON,MSU-TEXAS
Picture Frame,decoration,decoration,decorate,VERB,MSU-TEXAS
