Username,Condition.Description,Stimuli.Cue,Procedure.Item,affordance_parsed,word,lemma,POS,Group
M20315177_EJM,Version 36,lambskin,1056,clothing/accessories?,accessories,accessory,NOUN,MSU-TEXAS
M20315177_EJM,Version 36,lambskin,1056,eating?,eating,eat,VERB,MSU-TEXAS
M20315177_EJM,Version 36,lambskin,1056,making things ,making,make,VERB,MSU-TEXAS
M20315177_EJM,Version 36,lambskin,1056,making things ,things,thing,NOUN,MSU-TEXAS
M20315177_EJM,Version 36,ornament,1063,hanging,hanging,hang,VERB,MSU-TEXAS
M20315177_EJM,Version 36,ornament,1063,throwing,throwing,throw,VERB,MSU-TEXAS
M20315177_EJM,Version 36,ornament,1063,stepping on,stepping,step,VERB,MSU-TEXAS
M20315177_EJM,Version 36,ornament,1063,decorating,decorating,decorate,VERB,MSU-TEXAS
M20315177_EJM,Version 36,engine,1066,building,building,build,VERB,MSU-TEXAS
M20315177_EJM,Version 36,engine,1066,manufacturing,manufacturing,manufacture,VERB,MSU-TEXAS
M20315177_EJM,Version 36,engine,1066,driving,driving,drive,VERB,MSU-TEXAS
M20315177_EJM,Version 36,mentor,1054,tutoring,tutoring,tutor,VERB,MSU-TEXAS
M20315177_EJM,Version 36,mentor,1054,learning,learning,learn,VERB,MSU-TEXAS
M20315177_EJM,Version 36,llama,1055,petting,petting,pet,VERB,MSU-TEXAS
M20315177_EJM,Version 36,llama,1055,raising,raising,raise,VERB,MSU-TEXAS
M20315177_EJM,Version 36,llama,1055,food,food,food,NOUN,MSU-TEXAS
M20315177_EJM,Version 36,edibles,1064,consuming,consuming,consume,VERB,MSU-TEXAS
M20315177_EJM,Version 36,edibles,1064,giving,giving,give,VERB,MSU-TEXAS
M20315177_EJM,Version 36,edibles,1064,throwing away,throwing,throw,VERB,MSU-TEXAS
M20315177_EJM,Version 36,edibles,1064,throwing away,away,away,ADV,MSU-TEXAS
M20315177_EJM,Version 36,edibles,1064,taking,taking,take,VERB,MSU-TEXAS
M20315177_EJM,Version 36,male,1058,companionship,companionship,companionship,VERB,MSU-TEXAS
M20315177_EJM,Version 36,male,1058,conversation,conversation,converse,VERB,MSU-TEXAS
M20315177_EJM,Version 36,male,1058,manual labor,manual,manual,ADJ,MSU-TEXAS
M20315177_EJM,Version 36,male,1058,manual labor,labor,labor,VERB,MSU-TEXAS
M20315177_EJM,Version 36,vitamins,1078,taking,taking,take,VERB,MSU-TEXAS
M20315177_EJM,Version 36,vitamins,1078,crushing,crushing,crush,VERB,MSU-TEXAS
M20315177_EJM,Version 36,vitamins,1078,swallowing,swallowing,swallow,VERB,MSU-TEXAS
M20315177_EJM,Version 36,vitamins,1078,throwing away,throwing,throw,VERB,MSU-TEXAS
M20315177_EJM,Version 36,vitamins,1078,throwing away,away,away,ADV,MSU-TEXAS
M20315177_EJM,Version 36,houseboat,1072,living,living,live,VERB,MSU-TEXAS
M20315177_EJM,Version 36,houseboat,1072,traveling,traveling,travel,VERB,MSU-TEXAS
M20315177_EJM,Version 36,houseboat,1072,vacationing,vacationing,vacation,VERB,MSU-TEXAS
M20315177_EJM,Version 36,houseboat,1072,partying,partying,party,VERB,MSU-TEXAS
M20315177_EJM,Version 36,saltshaker,1059,adding flavor to food,adding,add,VERB,MSU-TEXAS
M20315177_EJM,Version 36,saltshaker,1059,adding flavor to food,flavor,flavor,VERB,MSU-TEXAS
M20315177_EJM,Version 36,saltshaker,1059,adding flavor to food,food,food,NOUN,MSU-TEXAS
M20315177_EJM,Version 36,saltshaker,1059,shaking,shaking,shak,VERB,MSU-TEXAS
M20315177_EJM,Version 36,saltshaker,1059,throwing,throwing,throw,VERB,MSU-TEXAS
M20315177_EJM,Version 36,telescope,1060,viewing,viewing,viewe,VERB,MSU-TEXAS
M20315177_EJM,Version 36,switchboard,1075,controlling,controlling,control,VERB,MSU-TEXAS
M20315177_EJM,Version 36,teardrop,1065,facial moisturizer,facial,facial,ADJ,MSU-TEXAS
M20315177_EJM,Version 36,teardrop,1065,facial moisturizer,moisturizer,moisturize,VERB,MSU-TEXAS
M20315177_EJM,Version 36,alfalfa,1074,feeding,feeding,feed,VERB,MSU-TEXAS
M20315177_EJM,Version 36,alfalfa,1074,growing,growing,grow,VERB,MSU-TEXAS
M20315177_EJM,Version 36,alfalfa,1074,eating,eating,eat,VERB,MSU-TEXAS
M20315177_EJM,Version 36,flashbulb,1077,taking well-lit pictures,taking,take,VERB,MSU-TEXAS
M20315177_EJM,Version 36,flashbulb,1077,taking well-lit pictures,well,well,INTJ,MSU-TEXAS
M20315177_EJM,Version 36,flashbulb,1077,taking well-lit pictures,lit,lit,NOUN,MSU-TEXAS
M20315177_EJM,Version 36,flashbulb,1077,taking well-lit pictures,pictures,picture,NOUN,MSU-TEXAS
M20315177_EJM,Version 36,leftovers,1071,consuming,consuming,consume,VERB,MSU-TEXAS
M20315177_EJM,Version 36,leftovers,1071,giving,giving,give,VERB,MSU-TEXAS
M20315177_EJM,Version 36,leftovers,1071,throwing away,throwing,throw,VERB,MSU-TEXAS
M20315177_EJM,Version 36,leftovers,1071,throwing away,away,away,ADV,MSU-TEXAS
M20315177_EJM,Version 36,woodshed,1052,storing,storing,store,VERB,MSU-TEXAS
M20315177_EJM,Version 36,woodshed,1052,hiding,hiding,hi,VERB,MSU-TEXAS
M20315177_EJM,Version 36,woodshed,1052,hanging out in,hanging,hang,VERB,MSU-TEXAS
M20315356JN,Version 32,fan,940,flown,flown,flow,VERB,MSU-TEXAS
M20315356JN,Version 32,fan,940,waved,waved,wav,VERB,MSU-TEXAS
M20315356JN,Version 32,fan,940,cooling,cooling,cool,NOUN,MSU-TEXAS
M20315356JN,Version 32,fan,940,cheering on,cheering,cheer,VERB,MSU-TEXAS
M20315356JN,Version 32,sprinter,937,runner,runner,run,VERB,MSU-TEXAS
M20315356JN,Version 32,sprinter,937,car,car,car,NOUN,MSU-TEXAS
M20315356JN,Version 32,artifact,943,old evidence,old,old,ADJ,MSU-TEXAS
M20315356JN,Version 32,artifact,943,old evidence,evidence,evidence,NOUN,MSU-TEXAS
M20315356JN,Version 32,artifact,943,something in a document,something,something,PRON,MSU-TEXAS
M20315356JN,Version 32,artifact,943,something in a document,document,document,NOUN,MSU-TEXAS
M20315356JN,Version 32,artifact,943,fossil,fossil,fossil,NOUN,MSU-TEXAS
M20315356JN,Version 32,pocketknife,933,cut something,cut,cut,VERB,MSU-TEXAS
M20315356JN,Version 32,pocketknife,933,cut something,something,something,PRON,MSU-TEXAS
M20315356JN,Version 32,pocketknife,933,opening,opening,open,VERB,MSU-TEXAS
M20315356JN,Version 32,pocketknife,933,defence,defense,defense,VERB,MSU-TEXAS
M20315356JN,Version 32,stairwell,951,walking up,walking,walk,VERB,MSU-TEXAS
M20315356JN,Version 32,stairwell,951,walking down,walking,walk,VERB,MSU-TEXAS
M20315356JN,Version 32,stairwell,951,pushing down,pushing,push,VERB,MSU-TEXAS
M20315356JN,Version 32,stairwell,951,falling down,falling,fall,VERB,MSU-TEXAS
M20315356JN,Version 32,stairwell,951,falling upwards,falling,fall,VERB,MSU-TEXAS
M20315356JN,Version 32,stairwell,951,falling upwards,upwards,upward,NOUN,MSU-TEXAS
M20315356JN,Version 32,stairwell,951,dropping something,dropping,drop,VERB,MSU-TEXAS
M20315356JN,Version 32,stairwell,951,dropping something,something,something,PRON,MSU-TEXAS
M20315356JN,Version 32,stairwell,951,echoing,echoing,echo,VERB,MSU-TEXAS
M20315356JN,Version 32,songbook,956,looking at,looking,look,VERB,MSU-TEXAS
M20315356JN,Version 32,songbook,956,reading,reading,read,VERB,MSU-TEXAS
M20315356JN,Version 32,songbook,956,signing,signing,sign,VERB,MSU-TEXAS
M20315356JN,Version 32,songbook,956,playing an instrument ,playing,play,VERB,MSU-TEXAS
M20315356JN,Version 32,songbook,956,playing an instrument ,instrument,instrument,NOUN,MSU-TEXAS
M20315356JN,Version 32,seed,944,plant,plant,plant,VERB,MSU-TEXAS
M20315356JN,Version 32,seed,944,eating,eating,eat,VERB,MSU-TEXAS
M20315356JN,Version 32,seed,944,thrown away ,thrown,throw,VERB,MSU-TEXAS
M20315356JN,Version 32,seed,944,thrown away ,away,away,ADV,MSU-TEXAS
M20315356JN,Version 32,machinery,955,working,working,work,VERB,MSU-TEXAS
M20315356JN,Version 32,machinery,955,environment,environment,environment,NOUN,MSU-TEXAS
M20315356JN,Version 32,machinery,955,people using,people,people,NOUN,MSU-TEXAS
M20315356JN,Version 32,machinery,955,people using,using,use,VERB,MSU-TEXAS
M20315356JN,Version 32,pimple,958,popping,popping,pop,VERB,MSU-TEXAS
M20315356JN,Version 32,pimple,958,looking at,looking,look,VERB,MSU-TEXAS
M20315356JN,Version 32,lodging,934,living,living,live,VERB,MSU-TEXAS
M20315356JN,Version 32,lodging,934,wood,wood,wood,NOUN,MSU-TEXAS
M20315356JN,Version 32,powerboat,961,boating,boating,boate,VERB,MSU-TEXAS
M20315356JN,Version 32,powerboat,961,coasting,coasting,coast,VERB,MSU-TEXAS
M20315356JN,Version 32,trousers,949,pants,pants,pants,NOUN,MSU-TEXAS
M20315356JN,Version 32,cloverleaf,946,luck,luck,luck,NOUN,MSU-TEXAS
M20315356JN,Version 32,cloverleaf,946,leaf,leaf,leaf,NOUN,MSU-TEXAS
M20315356JN,Version 32,tin,942,storing,storing,store,VERB,MSU-TEXAS
M20315356JN,Version 32,tin,942,protection,protection,protect,VERB,MSU-TEXAS
M20315356JN,Version 32,balm,953,lips,lips,lip,NOUN,MSU-TEXAS
M20315356JN,Version 32,balm,953,moisturizer,moisturizer,moisturize,VERB,MSU-TEXAS
M20315356JN,Version 32,balm,953,stabilizer,stabilizer,stablize,VERB,MSU-TEXAS
M20315356JN,Version 32,dollar,945,trading,trading,trade,VERB,MSU-TEXAS
M20315356JN,Version 32,dollar,945,money,money,money,NOUN,MSU-TEXAS
M20315356JN,Version 32,hairnet,941,hair falling out,hair,hair,NOUN,MSU-TEXAS
M20315356JN,Version 32,hairnet,941,hair falling out,falling,fall,VERB,MSU-TEXAS
M20315356JN,Version 32,hairnet,941,food/drink protection,food,food,NOUN,MSU-TEXAS
M20315356JN,Version 32,hairnet,941,food/drink protection,drink,drink,VERB,MSU-TEXAS
M20315356JN,Version 32,hairnet,941,food/drink protection,protection,protect,VERB,MSU-TEXAS
M20315356JN,Version 32,glassblower,947,fun,fun,fun,NOUN,MSU-TEXAS
M20315356JN,Version 32,glassblower,947,decoration,decoration,decorate,VERB,MSU-TEXAS
M20315356JN,Version 32,stretcher,948,carrying an injured individual,carrying,carry,VERB,MSU-TEXAS
M20315356JN,Version 32,stretcher,948,carrying an injured individual,injured,injur,VERB,MSU-TEXAS
M20315356JN,Version 32,stretcher,948,carrying an injured individual,individual,individual,ADJ,MSU-TEXAS
M20315356JN,Version 32,stretcher,948,stretching muscle,stretching,stretch,VERB,MSU-TEXAS
M20315356JN,Version 32,stretcher,948,stretching muscle,muscle,muscle,NOUN,MSU-TEXAS
M20315356JN,Version 32,sidewalk,960,walking,walking,walk,VERB,MSU-TEXAS
M20315356JN,Version 32,sidewalk,960,not walking in middle of road,walking,walk,VERB,MSU-TEXAS
M20315356JN,Version 32,sidewalk,960,not walking in middle of road,middle,middle,ADJ,MSU-TEXAS
M20315356JN,Version 32,sidewalk,960,not walking in middle of road,road,road,NOUN,MSU-TEXAS
M20315356JN,Version 32,skillet,950,cooking,cooking,cook,VERB,MSU-TEXAS
M20315356JN,Version 32,summerhouse,954,vacation,vacation,vacation,VERB,MSU-TEXAS
M20315356JN,Version 32,summerhouse,954,relaxing,relaxing,relax,VERB,MSU-TEXAS
M20315356JN,Version 32,rotisserie,957,chicken,chicken,chicken,NOUN,MSU-TEXAS
M20315356JN,Version 32,rotisserie,957,cooking meat,cooking,cook,VERB,MSU-TEXAS
M20315356JN,Version 32,rotisserie,957,cooking meat,meat,meat,NOUN,MSU-TEXAS
M20315356JN,Version 32,bead,952,jewelry,jewelry,jewelry,NOUN,MSU-TEXAS
M20315356JN,Version 32,bead,952,trading,trading,trade,VERB,MSU-TEXAS
M20315356JN,Version 32,tinplate,935,holding food,holding,hold,VERB,MSU-TEXAS
M20315356JN,Version 32,tinplate,935,holding food,food,food,NOUN,MSU-TEXAS
M20315356JN,Version 32,dessert,959,food,food,food,NOUN,MSU-TEXAS
M20315356JN,Version 32,dessert,959,enjoyment,enjoyment,enjoy,VERB,MSU-TEXAS
M20315356JN,Version 32,dessert,959,taste good,taste,taste,VERB,MSU-TEXAS
M20315356JN,Version 32,dessert,959,taste good,good,good,ADJ,MSU-TEXAS
M20315356JN,Version 32,dessert,959,bad feelings,bad,bad,ADJ,MSU-TEXAS
M20315356JN,Version 32,dessert,959,bad feelings,feelings,feeling,NOUN,MSU-TEXAS
M20315356JN,Version 32,ash,938,make up,make,make,VERB,MSU-TEXAS
M20315356JN,Version 32,ash,938,from a fire,fire,fire,NOUN,MSU-TEXAS
M20315356JN,Version 32,costume,936,holidays,holidays,holiday,NOUN,MSU-TEXAS
M20315356JN,Version 32,costume,936,fun/comedy,fun,fun,NOUN,MSU-TEXAS
M20315356JN,Version 32,costume,936,fun/comedy,comedy,comedy,NOUN,MSU-TEXAS
M20315356JN,Version 32,costume,936,tv,tv,tv,X,MSU-TEXAS
M20315356JN,Version 32,bible,932,reading,reading,read,VERB,MSU-TEXAS
M20315356JN,Version 32,bible,932,self-fulfillment,self,self,NOUN,MSU-TEXAS
M20315356JN,Version 32,bible,932,self-fulfillment,fulfillment,fulfillment,NOUN,MSU-TEXAS
M20315356JN,Version 32,pumice,939,decoration,decoration,decorate,VERB,MSU-TEXAS
m20315428KT,Version 36,drugstore,1080,shop,shop,shop,VERB,MSU-TEXAS
m20315428KT,Version 36,drugstore,1080,medicine,medicine,medicine,NOUN,MSU-TEXAS
m20315428KT,Version 36,drugstore,1080,cheap,cheap,cheap,ADJ,MSU-TEXAS
m20315428KT,Version 36,drugstore,1080,convienient,convenient,convenient,ADJ,MSU-TEXAS
m20315428KT,Version 36,woodshed,1052,build,build,build,VERB,MSU-TEXAS
m20315428KT,Version 36,woodshed,1052,work,work,work,VERB,MSU-TEXAS
m20315428KT,Version 36,woodshed,1052,tool storage,tool,tool,VERB,MSU-TEXAS
m20315428KT,Version 36,woodshed,1052,tool storage,storage,store,VERB,MSU-TEXAS
m20315428KT,Version 36,motorcycle,1067,riden,ride,ride,VERB,MSU-TEXAS
m20315428KT,Version 36,motorcycle,1067,crashed,crashed,crashed,VERB,MSU-TEXAS
m20315428KT,Version 36,motorcycle,1067,start,start,start,VERB,MSU-TEXAS
m20315428KT,Version 36,motorcycle,1067,turn off,turn,turn,VERB,MSU-TEXAS
m20315428KT,Version 36,motorcycle,1067,race,race,race,VERB,MSU-TEXAS
m20315428KT,Version 36,rain,1068,walk,walk,walk,VERB,MSU-TEXAS
m20315428KT,Version 36,rain,1068,umbrella,umbrella,umbrella,NOUN,MSU-TEXAS
m20315428KT,Version 36,rain,1068,puddle jump,puddle,puddle,NOUN,MSU-TEXAS
m20315428KT,Version 36,rain,1068,puddle jump,jump,jump,VERB,MSU-TEXAS
m20315428KT,Version 36,rain,1068,dance in it,dance,dance,VERB,MSU-TEXAS
m20315428KT,Version 36,mentor,1054,tutor,tutor,tutor,VERB,MSU-TEXAS
m20315428KT,Version 36,mentor,1054,learn,learn,learn,VERB,MSU-TEXAS
m20315428KT,Version 36,mentor,1054,take notes from,take,take,VERB,MSU-TEXAS
m20315428KT,Version 36,mentor,1054,take notes from,notes,note,NOUN,MSU-TEXAS
m20315428KT,Version 36,teardrop,1065,wiped off,wiped,wip,VERB,MSU-TEXAS
m20315428KT,Version 36,telescope,1060,look in sky,look,look,VERB,MSU-TEXAS
m20315428KT,Version 36,telescope,1060,look in sky,sky,sky,NOUN,MSU-TEXAS
m20315428KT,Version 36,telescope,1060,look at stars,look,look,VERB,MSU-TEXAS
m20315428KT,Version 36,telescope,1060,look at stars,stars,star,NOUN,MSU-TEXAS
m20315428KT,Version 36,laxative,1053,eat,eat,eat,VERB,MSU-TEXAS
m20315428KT,Version 36,harmonica,1062,play it,play,play,VERB,MSU-TEXAS
m20315428KT,Version 36,tombstone,1073,design it,design,design,VERB,MSU-TEXAS
m20315428KT,Version 36,flashbulb,1077,turn on,turn,turn,VERB,MSU-TEXAS
m20315428KT,Version 36,flashbulb,1077,turn off,turn,turn,VERB,MSU-TEXAS
m20315428KT,Version 36,engine,1066,fix it,fix,fix,VERB,MSU-TEXAS
m20315428KT,Version 36,engine,1066,take apart,take,take,VERB,MSU-TEXAS
m20315428KT,Version 36,engine,1066,take apart,apart,apart,ADV,MSU-TEXAS
m20315428KT,Version 36,engine,1066,put together,put,put,VERB,MSU-TEXAS
m20315428KT,Version 36,engine,1066,put together,together,together,ADV,MSU-TEXAS
m20315428KT,Version 36,barber,1061,hair cut,hair,hair,NOUN,MSU-TEXAS
m20315428KT,Version 36,barber,1061,hair cut,cut,cut,VERB,MSU-TEXAS
m20315428KT,Version 36,barber,1061,trim,trim,trim,VERB,MSU-TEXAS
m20315428KT,Version 36,barber,1061,fade,fade,fade,VERB,MSU-TEXAS
m20315428KT,Version 36,barber,1061,hairstyle,hairstyle,hairstyle,NOUN,MSU-TEXAS
m20315428KT,Version 36,curler,1069,curl hair,curl,curl,VERB,MSU-TEXAS
m20315428KT,Version 36,curler,1069,curl hair,hair,hair,NOUN,MSU-TEXAS
m20315428KT,Version 36,male,1058,work,work,work,VERB,MSU-TEXAS
m20315428KT,Version 36,lambskin,1056,jacket?,jacket,jacket,NOUN,MSU-TEXAS
m20315428KT,Version 36,beagle,1076,hunting,hunting,hunt,VERB,MSU-TEXAS
m20315428KT,Version 36,leftovers,1071,eat,eat,eat,VERB,MSU-TEXAS
m20315428KT,Version 36,leftovers,1071,throw away,throw,throw,VERB,MSU-TEXAS
m20315428KT,Version 36,leftovers,1071,throw away,away,away,ADV,MSU-TEXAS
m20315428KT,Version 36,manicure,1081,nails,nails,nail,NOUN,MSU-TEXAS
m20315428KT,Version 36,manicure,1081,paint,paint,paint,VERB,MSU-TEXAS
m20315428KT,Version 36,manicure,1081,polish,polish,polish,VERB,MSU-TEXAS
m20315428KT,Version 36,manicure,1081,colors,colors,color,VERB,MSU-TEXAS
m20315428KT,Version 36,vitamins,1078,medicine,medicine,medicine,NOUN,MSU-TEXAS
m20315428KT,Version 36,vitamins,1078,health,health,health,NOUN,MSU-TEXAS
m20315428KT,Version 36,edibles,1064,eat,eat,eat,VERB,MSU-TEXAS
m20315428KT,Version 36,llama,1055,petting zoo,petting,pet,VERB,MSU-TEXAS
m20315428KT,Version 36,llama,1055,petting zoo,zoo,zoo,NOUN,MSU-TEXAS
m20315428KT,Version 36,llama,1055,spits,spits,spit,VERB,MSU-TEXAS
m20315428KT,Version 36,houseboat,1072,live in,live,live,VERB,MSU-TEXAS
m20315428KT,Version 36,houseboat,1072,water,water,water,NOUN,MSU-TEXAS
m20315428KT,Version 36,houseboat,1072,float,float,float,VERB,MSU-TEXAS
m20315428KT,Version 36,houseboat,1072,ocean,ocean,ocean,NOUN,MSU-TEXAS
m20315428KT,Version 36,houseboat,1072,sea,sea,sea,NOUN,MSU-TEXAS
m20315428KT,Version 36,alfalfa,1074,movie,movie,movie,NOUN,MSU-TEXAS
m20315428KT,Version 36,ornament,1063,decorate,decorate,decorate,VERB,MSU-TEXAS
m20315428KT,Version 36,ornament,1063,hang up,hang,hang,VERB,MSU-TEXAS
m20315428KT,Version 36,ornament,1063,break,break,break,VERB,MSU-TEXAS
m20315428KT,Version 36,ornament,1063,drop it,drop,drop,VERB,MSU-TEXAS
m20315428KT,Version 36,ornament,1063,fix it,fix,fix,VERB,MSU-TEXAS
m20315428KT,Version 36,saltshaker,1059,season food,season,season,VERB,MSU-TEXAS
m20315428KT,Version 36,saltshaker,1059,season food,food,food,NOUN,MSU-TEXAS
m20315428KT,Version 36,screwdriver,1070,take apart items,take,take,VERB,MSU-TEXAS
m20315428KT,Version 36,screwdriver,1070,take apart items,apart,apart,ADV,MSU-TEXAS
m20315428KT,Version 36,screwdriver,1070,take apart items,items,item,NOUN,MSU-TEXAS
m20315428KT,Version 36,screwdriver,1070,put items together,put,put,VERB,MSU-TEXAS
m20315428KT,Version 36,screwdriver,1070,put items together,items,item,NOUN,MSU-TEXAS
m20315428KT,Version 36,screwdriver,1070,put items together,together,together,ADV,MSU-TEXAS
M20316883ZS,Version 92,bill,2736,pay,pay,pay,VERB,MSU-TEXAS
M20316883ZS,Version 92,bill,2736,see what you bought,see,see,VERB,MSU-TEXAS
M20316883ZS,Version 92,bill,2736,see what you bought,bought,buy,VERB,MSU-TEXAS
M20316883ZS,Version 92,torso,2740,eating,eating,eat,VERB,MSU-TEXAS
M20316883ZS,Version 92,torso,2740,digesting,digesting,digest,VERB,MSU-TEXAS
M20316883ZS,Version 92,torso,2740,kissing,kissing,kiss,VERB,MSU-TEXAS
M20316883ZS,Version 92,torso,2740,working out,working,work,VERB,MSU-TEXAS
M20316883ZS,Version 92,newsprint,2753,reading,reading,read,VERB,MSU-TEXAS
M20316883ZS,Version 92,newsprint,2753,knowing information,knowing,know,VERB,MSU-TEXAS
M20316883ZS,Version 92,newsprint,2753,knowing information,information,inform,VERB,MSU-TEXAS
M20316883ZS,Version 92,vacuum,2739,cleaning ,cleaning,clean,VERB,MSU-TEXAS
M20316883ZS,Version 92,tissue,2760,wiping your nose,wiping,wipe,VERB,MSU-TEXAS
M20316883ZS,Version 92,tissue,2760,wiping your nose,nose,nose,PRON,MSU-TEXAS
M20316883ZS,Version 92,tissue,2760,cleaning,cleaning,clean,VERB,MSU-TEXAS
M20316883ZS,Version 92,airplane,2751,traveling,traveling,travel,VERB,MSU-TEXAS
M20316883ZS,Version 92,airplane,2751,working,working,work,VERB,MSU-TEXAS
M20316883ZS,Version 92,airplane,2751,flying ,flying,flie,VERB,MSU-TEXAS
M20316883ZS,Version 92,spokesman,2735,sell things,sell,sell,VERB,MSU-TEXAS
M20316883ZS,Version 92,spokesman,2735,sell things,things,thing,NOUN,MSU-TEXAS
M20316883ZS,Version 92,spokesman,2735,give speeches,give,give,VERB,MSU-TEXAS
M20316883ZS,Version 92,spokesman,2735,give speeches,speeches,speech,NOUN,MSU-TEXAS
M20316883ZS,Version 92,padding,2743,to not hurt yourself when you fall,hurt,hurt,VERB,MSU-TEXAS
M20316883ZS,Version 92,padding,2743,to not hurt yourself when you fall,fall,fall,VERB,MSU-TEXAS
M20316883ZS,Version 92,padding,2743,make a mattress,make,make,VERB,MSU-TEXAS
M20316883ZS,Version 92,padding,2743,make a mattress,mattress,mattress,NOUN,MSU-TEXAS
M20316883ZS,Version 92,padding,2743,make clothes,make,make,VERB,MSU-TEXAS
M20316883ZS,Version 92,padding,2743,make clothes,clothes,clothes,NOUN,MSU-TEXAS
M20316883ZS,Version 92,poker,2746,play,play,play,VERB,MSU-TEXAS
M20316883ZS,Version 92,poker,2746,win money ,win,win,VERB,MSU-TEXAS
M20316883ZS,Version 92,poker,2746,win money ,money,money,NOUN,MSU-TEXAS
M20316883ZS,Version 92,basil,2737,cooking,cooking,cook,VERB,MSU-TEXAS
M20316883ZS,Version 92,basil,2737,planting,planting,plan,VERB,MSU-TEXAS
M20316883ZS,Version 92,mule,2744,look at,look,look,VERB,MSU-TEXAS
M20316883ZS,Version 92,typewriter,2732,write stories ,write,write,VERB,MSU-TEXAS
M20316883ZS,Version 92,typewriter,2732,write stories ,stories,story,NOUN,MSU-TEXAS
M20316883ZS,Version 92,garnets,2752,wear,wear,wear,VERB,MSU-TEXAS
M20316883ZS,Version 92,teahouse,2738,to play,play,play,VERB,MSU-TEXAS
M20316883ZS,Version 92,teahouse,2738,drink tea with friends ,drink,drink,VERB,MSU-TEXAS
M20316883ZS,Version 92,teahouse,2738,drink tea with friends ,tea,tea,NOUN,MSU-TEXAS
M20316883ZS,Version 92,teahouse,2738,drink tea with friends ,friends,friend,NOUN,MSU-TEXAS
M20316883ZS,Version 92,cannonball,2756,shoot pirates,shoot,shoot,VERB,MSU-TEXAS
M20316883ZS,Version 92,cannonball,2756,shoot pirates,pirates,pirate,NOUN,MSU-TEXAS
M20316883ZS,Version 92,cannonball,2756,look at,look,look,VERB,MSU-TEXAS
M20316883ZS,Version 92,sangria,2757,drink,drink,drink,VERB,MSU-TEXAS
M20316883ZS,Version 92,screen,2750,show things,show,show,VERB,MSU-TEXAS
M20316883ZS,Version 92,screen,2750,show things,things,thing,NOUN,MSU-TEXAS
M20316883ZS,Version 92,screen,2750,play video games ,play,play,VERB,MSU-TEXAS
M20316883ZS,Version 92,screen,2750,play video games ,video,video,NOUN,MSU-TEXAS
M20316883ZS,Version 92,screen,2750,play video games ,games,game,NOUN,MSU-TEXAS
M20316883ZS,Version 92,zipper,2741,zip up jacket,zip,zip,VERB,MSU-TEXAS
M20316883ZS,Version 92,zipper,2741,zip up jacket,jacket,jacket,NOUN,MSU-TEXAS
M20316883ZS,Version 92,zipper,2741,close a bag,close,close,VERB,MSU-TEXAS
M20316883ZS,Version 92,zipper,2741,close a bag,bag,bag,NOUN,MSU-TEXAS
M20316883ZS,Version 92,wife,2747,have kids with,kids,kid,NOUN,MSU-TEXAS
M20316883ZS,Version 92,wife,2747,love,love,love,VERB,MSU-TEXAS
M20316883ZS,Version 92,wife,2747,best friend ,best,best,ADJ,MSU-TEXAS
M20316883ZS,Version 92,wife,2747,best friend ,friend,friend,NOUN,MSU-TEXAS
M20316883ZS,Version 92,workbox,2755,put work stuff in ,put,put,VERB,MSU-TEXAS
M20316883ZS,Version 92,workbox,2755,put work stuff in ,work,work,VERB,MSU-TEXAS
M20316883ZS,Version 92,workbox,2755,put work stuff in ,stuff,stuff,NOUN,MSU-TEXAS
M20316883ZS,Version 92,fruitcake,2748,eat,eat,eat,VERB,MSU-TEXAS
M20316883ZS,Version 92,smoothie,2742,drink,drink,drink,VERB,MSU-TEXAS
M20316883ZS,Version 92,sweatshirt,2745,wear,wear,wear,VERB,MSU-TEXAS
M20316883ZS,Version 92,technician,2758,fix your technology,fix,fix,VERB,MSU-TEXAS
M20316883ZS,Version 92,technician,2758,fix your technology,technology,technology,NOUN,MSU-TEXAS
M20316883ZS,Version 92,wreath,2733,put on your door,put,put,VERB,MSU-TEXAS
