Username,Stimuli.Cue,Procedure.Trial.Type,affordance_parsed,word,lemma,POS,Source
5f0b4fa9f7e4fd4520e646a1,baggage,BOI,wheel,wheel,wheel,NOUN,Prolific
5f0b4fa9f7e4fd4520e646a1,baggage,BOI,travel,travel,travel,NOUN,Prolific
5f0b4fa9f7e4fd4520e646a1,beautician,BOI,facial,facial,facial,ADJ,Prolific
5f0b4fa9f7e4fd4520e646a1,beautician,BOI,makeup,makeup,makeup,NOUN,Prolific
5f0b4fa9f7e4fd4520e646a1,beautician,BOI,talk,talk,talk,VERB,Prolific
5f0b4fa9f7e4fd4520e646a1,beautician,BOI,question,question,question,NOUN,Prolific
5f0b4fa9f7e4fd4520e646a1,beautician,BOI,listen,listen,listen,VERB,Prolific
5f0b4fa9f7e4fd4520e646a1,tenant,BOI,listen,listen,listen,VERB,Prolific
5f0b4fa9f7e4fd4520e646a1,tenant,BOI,question,question,question,NOUN,Prolific
5f0b4fa9f7e4fd4520e646a1,tenant,BOI,chat,chat,chat,VERB,Prolific
5f0b4fa9f7e4fd4520e646a1,tile,BOI,decorate,decorate,decorate,VERB,Prolific
5f0b4fa9f7e4fd4520e646a1,tile,BOI,bathroom,bathroom,bathroom,NOUN,Prolific
5f0b4fa9f7e4fd4520e646a1,tile,BOI,polish,polish,polish,NOUN,Prolific
5f0b4fa9f7e4fd4520e646a1,beret,BOI,wear,wear,wear,VERB,Prolific
5f0b4fa9f7e4fd4520e646a1,beret,BOI,store,store,store,NOUN,Prolific
5f0b4fa9f7e4fd4520e646a1,beret,BOI,wash,wash,wash,INTJ,Prolific
5f516a44067fba1b4c562a55,cup,BOI,drink from,drink,drink,NOUN,Prolific
5f516a44067fba1b4c562a55,notepaper,BOI,buy it,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,notepaper,BOI,write on it,write,write,X,Prolific
5f516a44067fba1b4c562a55,notepaper,BOI,read it,read,read,VERB,Prolific
5f516a44067fba1b4c562a55,notepaper,BOI,make hats,make,make,VERB,Prolific
5f516a44067fba1b4c562a55,notepaper,BOI,make hats,hats,hat,NOUN,Prolific
5f516a44067fba1b4c562a55,notepaper,BOI,paper airplanes,paper,paper,NOUN,Prolific
5f516a44067fba1b4c562a55,notepaper,BOI,paper airplanes,airplanes,airplane,NOUN,Prolific
5f516a44067fba1b4c562a55,notepaper,BOI,mark it,mark,mark,NOUN,Prolific
5f516a44067fba1b4c562a55,notepaper,BOI,draw on it ,draw,dree,VERB,Prolific
5f516a44067fba1b4c562a55,blister,BOI,pop it,pop,pop,NOUN,Prolific
5f516a44067fba1b4c562a55,blister,BOI,put band aid on,put,put,VERB,Prolific
5f516a44067fba1b4c562a55,blister,BOI,put band aid on,band,band,NOUN,Prolific
5f516a44067fba1b4c562a55,blister,BOI,put band aid on,aid,aid,NOUN,Prolific
5f516a44067fba1b4c562a55,blister,BOI,put cream on,put,put,VERB,Prolific
5f516a44067fba1b4c562a55,blister,BOI,put cream on,cream,cream,NOUN,Prolific
5f516a44067fba1b4c562a55,blister,BOI,rub it,rub,rub,NOUN,Prolific
5f516a44067fba1b4c562a55,blister,BOI,leave it open,leave,leave,VERB,Prolific
5f516a44067fba1b4c562a55,blister,BOI,leave it open,open,open,ADJ,Prolific
5f516a44067fba1b4c562a55,meadow,BOI,farm it,farm,farm,NOUN,Prolific
5f516a44067fba1b4c562a55,meadow,BOI,walk in there,walk,walk,VERB,Prolific
5f516a44067fba1b4c562a55,meadow,BOI,cut grass,cut,cut,VERB,Prolific
5f516a44067fba1b4c562a55,meadow,BOI,cut grass,grass,grass,NOUN,Prolific
5f516a44067fba1b4c562a55,meadow,BOI,have picnic,picnic,picnic,NOUN,Prolific
5f516a44067fba1b4c562a55,meadow,BOI,play in,play,play,VERB,Prolific
5f516a44067fba1b4c562a55,meadow,BOI,relax in ,relax,relax,NOUN,Prolific
5f516a44067fba1b4c562a55,rye,BOI,farm it,farm,farm,NOUN,Prolific
5f516a44067fba1b4c562a55,rye,BOI,mill it,mill,mill,NOUN,Prolific
5f516a44067fba1b4c562a55,rye,BOI,make flour,make,make,VERB,Prolific
5f516a44067fba1b4c562a55,rye,BOI,make flour,flour,flour,NOUN,Prolific
5f516a44067fba1b4c562a55,rye,BOI,make bread,make,make,VERB,Prolific
5f516a44067fba1b4c562a55,rye,BOI,make bread,bread,bread,NOUN,Prolific
5f516a44067fba1b4c562a55,rye,BOI,make alcohol,make,make,VERB,Prolific
5f516a44067fba1b4c562a55,rye,BOI,make alcohol,alcohol,alcohol,NOUN,Prolific
5f516a44067fba1b4c562a55,rye,BOI,buy it,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,rye,BOI,sell it ,sell,sell,VERB,Prolific
5f516a44067fba1b4c562a55,limes,BOI,farm them,farm,farm,NOUN,Prolific
5f516a44067fba1b4c562a55,limes,BOI,eat them,eat,eat,VERB,Prolific
5f516a44067fba1b4c562a55,limes,BOI,sell them,sell,sell,VERB,Prolific
5f516a44067fba1b4c562a55,limes,BOI,buy them,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,limes,BOI,make drinks,make,make,VERB,Prolific
5f516a44067fba1b4c562a55,limes,BOI,make drinks,drinks,drink,NOUN,Prolific
5f516a44067fba1b4c562a55,limes,BOI,cut them,cut,cut,VERB,Prolific
5f516a44067fba1b4c562a55,limes,BOI,juice them,juice,juice,NOUN,Prolific
5f516a44067fba1b4c562a55,limes,BOI,zest them,zest,zest,ADJ,Prolific
5f516a44067fba1b4c562a55,goggle,BOI,search things,search,search,VERB,Prolific
5f516a44067fba1b4c562a55,goggle,BOI,search things,things,thing,NOUN,Prolific
5f516a44067fba1b4c562a55,goggle,BOI,write it,write,write,X,Prolific
5f516a44067fba1b4c562a55,goggle,BOI,push buttons,push,push,INTJ,Prolific
5f516a44067fba1b4c562a55,goggle,BOI,push buttons,buttons,button,NOUN,Prolific
5f516a44067fba1b4c562a55,goggle,BOI,say it ,say,say,VERB,Prolific
5f516a44067fba1b4c562a55,buttonhole,BOI,put a button in it,put,put,VERB,Prolific
5f516a44067fba1b4c562a55,buttonhole,BOI,put a button in it,button,button,NOUN,Prolific
5f516a44067fba1b4c562a55,buttonhole,BOI,fix it ,fix,fix,VERB,Prolific
5f516a44067fba1b4c562a55,workbench,BOI,work on there,work,work,NOUN,Prolific
5f516a44067fba1b4c562a55,workbench,BOI,clean it,clean,clean,ADJ,Prolific
5f516a44067fba1b4c562a55,workbench,BOI,make it,make,make,VERB,Prolific
5f516a44067fba1b4c562a55,workbench,BOI,stand by,stand,stand,VERB,Prolific
5f516a44067fba1b4c562a55,workbench,BOI,fix it ,fix,fix,VERB,Prolific
5f516a44067fba1b4c562a55,serviceman,BOI,pay them,pay,pay,VERB,Prolific
5f516a44067fba1b4c562a55,serviceman,BOI,work with,work,work,NOUN,Prolific
5f516a44067fba1b4c562a55,serviceman,BOI,train,train,train,NOUN,Prolific
5f516a44067fba1b4c562a55,serviceman,BOI,order them,order,order,NOUN,Prolific
5f516a44067fba1b4c562a55,serviceman,BOI,talk to them,talk,talk,VERB,Prolific
5f516a44067fba1b4c562a55,serviceman,BOI,listen to them ,listen,listen,VERB,Prolific
5f516a44067fba1b4c562a55,stepparent,BOI,listen to,listen,listen,VERB,Prolific
5f516a44067fba1b4c562a55,stepparent,BOI,order,order,order,NOUN,Prolific
5f516a44067fba1b4c562a55,stepparent,BOI,marry,marry,marry,INTJ,Prolific
5f516a44067fba1b4c562a55,stepparent,BOI,divorce,divorce,divorce,NOUN,Prolific
5f516a44067fba1b4c562a55,stepparent,BOI,speak,speak,speak,NOUN,Prolific
5f516a44067fba1b4c562a55,stepparent,BOI,do activities ,activities,activity,NOUN,Prolific
5f516a44067fba1b4c562a55,cavalryman,BOI,order them,order,order,NOUN,Prolific
5f516a44067fba1b4c562a55,cavalryman,BOI,watch them,watch,watch,VERB,Prolific
5f516a44067fba1b4c562a55,cavalryman,BOI,speak to,speak,speak,NOUN,Prolific
5f516a44067fba1b4c562a55,plumber,BOI,call them,call,call,NOUN,Prolific
5f516a44067fba1b4c562a55,plumber,BOI,order them,order,order,NOUN,Prolific
5f516a44067fba1b4c562a55,plumber,BOI,listen to,listen,listen,VERB,Prolific
5f516a44067fba1b4c562a55,plumber,BOI,speak to,speak,speak,NOUN,Prolific
5f516a44067fba1b4c562a55,plumber,BOI,help them,help,help,VERB,Prolific
5f516a44067fba1b4c562a55,plumber,BOI,drive them,drive,drive,VERB,Prolific
5f516a44067fba1b4c562a55,plumber,BOI,pay them,pay,pay,VERB,Prolific
5f516a44067fba1b4c562a55,plumber,BOI,work with ,work,work,NOUN,Prolific
5f516a44067fba1b4c562a55,clamp,BOI,use,use,use,VERB,Prolific
5f516a44067fba1b4c562a55,clamp,BOI,buy them,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,clamp,BOI,sell them,sell,sell,VERB,Prolific
5f516a44067fba1b4c562a55,clamp,BOI,make them,make,make,VERB,Prolific
5f516a44067fba1b4c562a55,clamp,BOI,pack them ,pack,pack,NOUN,Prolific
5f516a44067fba1b4c562a55,organism,BOI,watch them,watch,watch,VERB,Prolific
5f516a44067fba1b4c562a55,organism,BOI,study them,study,study,NOUN,Prolific
5f516a44067fba1b4c562a55,organism,BOI,write about them,write,write,X,Prolific
5f516a44067fba1b4c562a55,organism,BOI,store them,store,store,NOUN,Prolific
5f516a44067fba1b4c562a55,organism,BOI,look for them ,look,look,VERB,Prolific
5f516a44067fba1b4c562a55,cash,BOI,use it,use,use,VERB,Prolific
5f516a44067fba1b4c562a55,cash,BOI,put in bank,put,put,VERB,Prolific
5f516a44067fba1b4c562a55,cash,BOI,put in bank,bank,bank,NOUN,Prolific
5f516a44067fba1b4c562a55,cash,BOI,buy things,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,cash,BOI,buy things,things,thing,NOUN,Prolific
5f516a44067fba1b4c562a55,cash,BOI,collect it,collect,collect,NOUN,Prolific
5f516a44067fba1b4c562a55,cash,BOI,give to someone ,give,give,VERB,Prolific
5f516a44067fba1b4c562a55,cash,BOI,give to someone ,someone,someone,PRON,Prolific
5f516a44067fba1b4c562a55,timber,BOI,cut down,cut,cut,VERB,Prolific
5f516a44067fba1b4c562a55,timber,BOI,buy it,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,timber,BOI,sell it,sell,sell,VERB,Prolific
5f516a44067fba1b4c562a55,timber,BOI,mark it,mark,mark,NOUN,Prolific
5f516a44067fba1b4c562a55,timber,BOI,screw it,screw,screw,NOUN,Prolific
5f516a44067fba1b4c562a55,poodle,BOI,buy it,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,poodle,BOI,sell it,sell,sell,VERB,Prolific
5f516a44067fba1b4c562a55,poodle,BOI,pet it ,pet,pet,NOUN,Prolific
5f516a44067fba1b4c562a55,poodle,BOI,walk it,walk,walk,VERB,Prolific
5f516a44067fba1b4c562a55,poodle,BOI,talk to,talk,talk,VERB,Prolific
5f516a44067fba1b4c562a55,poodle,BOI,feed,feed,feed,NOUN,Prolific
5f516a44067fba1b4c562a55,poodle,BOI,clear up after it,clear,clear,ADJ,Prolific
5f516a44067fba1b4c562a55,poodle,BOI,name it,name,name,NOUN,Prolific
5f516a44067fba1b4c562a55,livestock,BOI,buy it,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,livestock,BOI,sell it,sell,sell,VERB,Prolific
5f516a44067fba1b4c562a55,livestock,BOI,kill it,kill,kill,VERB,Prolific
5f516a44067fba1b4c562a55,livestock,BOI,feed it,feed,feed,NOUN,Prolific
5f516a44067fba1b4c562a55,livestock,BOI,water them,water,water,NOUN,Prolific
5f516a44067fba1b4c562a55,livestock,BOI,transport them ,transport,transport,NOUN,Prolific
5f516a44067fba1b4c562a55,putty,BOI,mould it,mold,mold,NOUN,Prolific
5f516a44067fba1b4c562a55,putty,BOI,buy it,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,putty,BOI,sell it,sell,sell,VERB,Prolific
5f516a44067fba1b4c562a55,putty,BOI,stick it to things,stick,stick,NOUN,Prolific
5f516a44067fba1b4c562a55,putty,BOI,stick it to things,things,thing,NOUN,Prolific
5f516a44067fba1b4c562a55,putty,BOI,squeeze it ,squeeze,squeeze,NOUN,Prolific
5f516a44067fba1b4c562a55,antiseptics,BOI,take them,take,take,VERB,Prolific
5f516a44067fba1b4c562a55,antiseptics,BOI,rub them on you,rub,rub,NOUN,Prolific
5f516a44067fba1b4c562a55,antiseptics,BOI,prescribe them,prescribe,prescribe,VERB,Prolific
5f516a44067fba1b4c562a55,antiseptics,BOI,make them,make,make,VERB,Prolific
5f516a44067fba1b4c562a55,antiseptics,BOI,buy them,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,antiseptics,BOI,sell them,sell,sell,VERB,Prolific
5f516a44067fba1b4c562a55,pipe,BOI,put water thru,put,put,VERB,Prolific
5f516a44067fba1b4c562a55,pipe,BOI,put water thru,water,water,NOUN,Prolific
5f516a44067fba1b4c562a55,pipe,BOI,put water thru,thru,through,ADP,Prolific
5f516a44067fba1b4c562a55,pipe,BOI,make them,make,make,VERB,Prolific
5f516a44067fba1b4c562a55,pipe,BOI,sell them,sell,sell,VERB,Prolific
5f516a44067fba1b4c562a55,pipe,BOI,buy them,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,pipe,BOI,screw them,screw,screw,NOUN,Prolific
5f516a44067fba1b4c562a55,pipe,BOI,cut them,cut,cut,VERB,Prolific
5f516a44067fba1b4c562a55,gatekeeper,BOI,pay them,pay,pay,VERB,Prolific
5f516a44067fba1b4c562a55,gatekeeper,BOI,talk with them,talk,talk,VERB,Prolific
5f516a44067fba1b4c562a55,gatekeeper,BOI,hire them,hire,hire,VERB,Prolific
5f516a44067fba1b4c562a55,gatekeeper,BOI,fire them,fire,fire,NOUN,Prolific
5f516a44067fba1b4c562a55,Saloon,BOI,build one,build,build,NOUN,Prolific
5f516a44067fba1b4c562a55,Saloon,BOI,build one,one,one,NUM,Prolific
5f516a44067fba1b4c562a55,Saloon,BOI,work in one,work,work,NOUN,Prolific
5f516a44067fba1b4c562a55,Saloon,BOI,work in one,one,one,NUM,Prolific
5f516a44067fba1b4c562a55,Saloon,BOI,order in one,order,order,NOUN,Prolific
5f516a44067fba1b4c562a55,Saloon,BOI,order in one,one,one,NUM,Prolific
5f516a44067fba1b4c562a55,Saloon,BOI,work in one ,work,work,NOUN,Prolific
5f516a44067fba1b4c562a55,Saloon,BOI,work in one ,one,one,NUM,Prolific
5f516a44067fba1b4c562a55,curry,BOI,eat it,eat,eat,VERB,Prolific
5f516a44067fba1b4c562a55,curry,BOI,make it,make,make,VERB,Prolific
5f516a44067fba1b4c562a55,curry,BOI,order it,order,order,NOUN,Prolific
5f516a44067fba1b4c562a55,curry,BOI,buy it ,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,tubing,BOI,put it around arm,put,put,VERB,Prolific
5f516a44067fba1b4c562a55,tubing,BOI,put it around arm,around,around,ADV,Prolific
5f516a44067fba1b4c562a55,tubing,BOI,put it around arm,arm,arm,X,Prolific
5f516a44067fba1b4c562a55,tubing,BOI,buy it,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,tubing,BOI,sell it,sell,sell,VERB,Prolific
5f516a44067fba1b4c562a55,tubing,BOI,thread it around ,thread,thread,NOUN,Prolific
5f516a44067fba1b4c562a55,tubing,BOI,thread it around ,around,around,ADV,Prolific
5f516a44067fba1b4c562a55,fig,BOI,eat it,eat,eat,VERB,Prolific
5f516a44067fba1b4c562a55,fig,BOI,cut it,cut,cut,VERB,Prolific
5f516a44067fba1b4c562a55,fig,BOI,bake it,bake,bake,VERB,Prolific
5f516a44067fba1b4c562a55,fig,BOI,sell it,sell,sell,VERB,Prolific
5f516a44067fba1b4c562a55,fig,BOI,farm them ,farm,farm,NOUN,Prolific
5f516a44067fba1b4c562a55,reptile,BOI,watch it,watch,watch,VERB,Prolific
5f516a44067fba1b4c562a55,reptile,BOI,buy it,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,reptile,BOI,study it,study,study,NOUN,Prolific
5f516a44067fba1b4c562a55,reptile,BOI,feed it,feed,feed,NOUN,Prolific
5f516a44067fba1b4c562a55,reptile,BOI,water it,water,water,NOUN,Prolific
5f516a44067fba1b4c562a55,reptile,BOI,put it in a tank ,put,put,VERB,Prolific
5f516a44067fba1b4c562a55,reptile,BOI,put it in a tank ,tank,tank,NOUN,Prolific
5f516a44067fba1b4c562a55,glasses,BOI,wear them,wear,wear,VERB,Prolific
5f516a44067fba1b4c562a55,glasses,BOI,buy them,buy,buy,VERB,Prolific
5f516a44067fba1b4c562a55,glasses,BOI,make it,make,make,VERB,Prolific
5f516a44067fba1b4c562a55,glasses,BOI,prescribe them,prescribe,prescribe,VERB,Prolific
5f516a44067fba1b4c562a55,glasses,BOI,fix them,fix,fix,VERB,Prolific
5f516a44067fba1b4c562a55,glasses,BOI,clean them,clean,clean,ADJ,Prolific
5f516a44067fba1b4c562a55,blackheads,BOI,wipe them off,wipe,wipe,INTJ,Prolific
5f516a44067fba1b4c562a55,blackheads,BOI,look at them,look,look,VERB,Prolific
5f516a44067fba1b4c562a55,blackheads,BOI,talk about,talk,talk,VERB,Prolific
5f516a44067fba1b4c562a55,blackheads,BOI,rub cream on ,rub,rub,NOUN,Prolific
5f516a44067fba1b4c562a55,blackheads,BOI,rub cream on ,cream,cream,NOUN,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,to hear music,hear,hear,VERB,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,to hear music,music,music,NOUN,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,podcast,podcast,podcast,NOUN,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,tv,tv,tv,X,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,radio,radio,radio,NOUN,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,news,news,news,NOUN,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,to decorate a christmas tree if it's a bright colour,decorate,decorate,VERB,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,to decorate a christmas tree if it's a bright colour,christmas,christmas,PROPN,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,to decorate a christmas tree if it's a bright colour,tree,tree,NOUN,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,to decorate a christmas tree if it's a bright colour,bright,bright,ADJ,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,to decorate a christmas tree if it's a bright colour,color,color,NOUN,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,hear a cassette tape,hear,hear,VERB,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,hear a cassette tape,cassette,cassette,NOUN,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,hear a cassette tape,tape,tape,NOUN,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,listen to a record,listen,listen,VERB,Prolific
5f7a35fd77a52012998ad75f,earphone,BOI,listen to a record,record,record,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them to tell me about the most interesting insects they've studied,ask,ask,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them to tell me about the most interesting insects they've studied,tell,tell,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them to tell me about the most interesting insects they've studied,interesting,interesting,ADJ,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them to tell me about the most interesting insects they've studied,insects,insects,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them to tell me about the most interesting insects they've studied,studied,study,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them how to keep ants and wasps and other nuisance pests out of my home,ask,ask,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them how to keep ants and wasps and other nuisance pests out of my home,keep,keep,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them how to keep ants and wasps and other nuisance pests out of my home,ants,ant,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them how to keep ants and wasps and other nuisance pests out of my home,wasps,wasp,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them how to keep ants and wasps and other nuisance pests out of my home,nuisance,nuisance,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them how to keep ants and wasps and other nuisance pests out of my home,pests,pest,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask them how to keep ants and wasps and other nuisance pests out of my home,home,home,ADV,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask to see pictures of insects they've studied,ask,ask,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask to see pictures of insects they've studied,see,see,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask to see pictures of insects they've studied,pictures,picture,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask to see pictures of insects they've studied,insects,insects,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask to see pictures of insects they've studied,studied,study,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask how long they studied to receive their degree,ask,ask,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask how long they studied to receive their degree,long,long,ADV,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask how long they studied to receive their degree,studied,study,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask how long they studied to receive their degree,receive,receive,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask how long they studied to receive their degree,degree,degree,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask where they work and what they do,ask,ask,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask where they work and what they do,work,work,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask how they became interested in their type of work,ask,ask,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask how they became interested in their type of work,became,become,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask how they became interested in their type of work,interested,interested,ADJ,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask how they became interested in their type of work,type,type,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask how they became interested in their type of work,work,work,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask if a young friend who likes bugs could work with them for a day,ask,ask,VERB,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask if a young friend who likes bugs could work with them for a day,young,young,ADJ,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask if a young friend who likes bugs could work with them for a day,friend,friend,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask if a young friend who likes bugs could work with them for a day,likes,like,INTJ,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask if a young friend who likes bugs could work with them for a day,bugs,bug,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask if a young friend who likes bugs could work with them for a day,work,work,NOUN,Prolific
5f7a35fd77a52012998ad75f,entomologist,BOI,ask if a young friend who likes bugs could work with them for a day,day,day,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,donate to a charity/organization/school so a young man could use for a fancy event,donate,donate,ADJ,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,donate to a charity/organization/school so a young man could use for a fancy event,charity,charity,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,donate to a charity/organization/school so a young man could use for a fancy event,organization,organization,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,donate to a charity/organization/school so a young man could use for a fancy event,school,school,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,donate to a charity/organization/school so a young man could use for a fancy event,young,young,ADJ,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,donate to a charity/organization/school so a young man could use for a fancy event,man,man,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,donate to a charity/organization/school so a young man could use for a fancy event,use,use,VERB,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,donate to a charity/organization/school so a young man could use for a fancy event,fancy,fancy,ADJ,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,donate to a charity/organization/school so a young man could use for a fancy event,event,event,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,cut it up and use fabric to make small purses using the pockets,cut,cut,VERB,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,cut it up and use fabric to make small purses using the pockets,use,use,VERB,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,cut it up and use fabric to make small purses using the pockets,fabric,fabric,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,cut it up and use fabric to make small purses using the pockets,make,make,VERB,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,cut it up and use fabric to make small purses using the pockets,small,small,ADJ,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,cut it up and use fabric to make small purses using the pockets,purses,purse,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,cut it up and use fabric to make small purses using the pockets,using,use,VERB,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,cut it up and use fabric to make small purses using the pockets,pockets,pockets,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,wear it and make a funny video to share online,wear,wear,VERB,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,wear it and make a funny video to share online,make,make,VERB,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,wear it and make a funny video to share online,funny,funny,ADJ,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,wear it and make a funny video to share online,video,video,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,wear it and make a funny video to share online,share,share,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,wear it and make a funny video to share online,online,online,ADV,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,give it to a friend to wear,give,give,VERB,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,give it to a friend to wear,friend,friend,NOUN,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,give it to a friend to wear,wear,wear,VERB,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,sell it online,sell,sell,VERB,Prolific
5f7a35fd77a52012998ad75f,tuxedo,BOI,sell it online,online,online,ADV,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,as a religious meeting place,religious,religious,ADJ,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,as a religious meeting place,meeting,meeting,NOUN,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,as a religious meeting place,place,place,NOUN,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,music practice,music,music,NOUN,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,music practice,practice,practice,NOUN,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,marriage,marriage,marriage,NOUN,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,funeral,funeral,funeral,NOUN,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,landmark,landmark,landmark,NOUN,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,historical site/museum,historical,historical,ADJ,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,historical site/museum,site,site,NOUN,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,historical site/museum,museum,museum,NOUN,Prolific
5f7a35fd77a52012998ad75f,cathedral,BOI,concerts,concerts,concert,NOUN,Prolific
