Username,Condition.Description,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group,
J00707319EKD,Version 27,gambler,lose money,lose,lose,VERB,USA,
J00707319EKD,Version 27,gambler,lose money,money,money,NOUN,USA,
J00707319EKD,Version 27,bunkmate,chores,chores,chore,NOUN,USA,
J00707319EKD,Version 27,bunkmate,friend,friend,friend,NOUN,USA,
J00707319EKD,Version 27,bunkmate,dinner date,dinner,dinner,NOUN,USA,
J00707319EKD,Version 27,bunkmate,dinner date,date,date,VERB,USA,
J00707319EKD,Version 27,electronics,plone call,pone,pone,NOUN,USA,
J00707319EKD,Version 27,electronics,plone call,call,call,VERB,USA,
J00707319EKD,Version 27,electronics,text,text,text,VERB,USA,
J00707319EKD,Version 27,electronics,social media,social,social,ADJ,USA,
J00707319EKD,Version 27,electronics,social media,media,media,NOUN,USA,
J00707319EKD,Version 27,electronics,work,work,work,VERB,USA,
J00707319EKD,Version 27,electronics,games,games,game,NOUN,USA,
J00707319EKD,Version 27,receipts,returns,returns,return,NOUN,USA,
J00707319EKD,Version 27,sedative,sleep,sleep,sleep,VERB,USA,
J00707319EKD,Version 27,sedative,antidepressant,antidepressant,antidepressant,ADJ,USA,
J00707319EKD,Version 27,lingerie,romance,romance,romance,NOUN,USA,
J00707319EKD,Version 27,lingerie,money,money,money,NOUN,USA,
J00707319EKD,Version 27,billfold,store cash,store,store,VERB,USA,
J00707319EKD,Version 27,billfold,store cash,cash,cash,NOUN,USA,
J00707319EKD,Version 27,billfold,cards and reciepts,cards,card,NOUN,USA,
J00707319EKD,Version 27,billfold,cards and reciepts,receipts,receipt,NOUN,USA,
J00707319EKD,Version 27,father,money,money,money,NOUN,USA,
J00707319EKD,Version 27,father,heartbreak,heartbreak,heartbreak,NOUN,USA,
J00707319EKD,Version 27,apricot,eat,eat,eat,VERB,USA,
J00707319EKD,Version 27,kaleidoscope,look in someones ear,look,look,VERB,USA,
J00707319EKD,Version 27,kaleidoscope,look in someones ear,someones,someone,NOUN,USA,
J00707319EKD,Version 27,kaleidoscope,look in someones ear,ear,ear,ADJ,USA,
J00707319EKD,Version 27,fridge,keep items cold,keep,keep,VERB,USA,
J00707319EKD,Version 27,fridge,keep items cold,items,item,NOUN,USA,
J00707319EKD,Version 27,fridge,keep items cold,cold,cold,ADJ,USA,
J00707319EKD,Version 27,fridge,ice,ice,ice,NOUN,USA,
J00707319EKD,Version 27,fridge,water,water,water,NOUN,USA,
J00707319EKD,Version 27,appliance,washer,washer,washer,NOUN,USA,
J00707319EKD,Version 27,appliance,dryer,dryer,dryer,NOUN,USA,
J00707319EKD,Version 27,appliance,dishwasher,dishwasher,dishwasher,NOUN,USA,
J00707319EKD,Version 27,appliance,fridge,fridge,fridge,NOUN,USA,
J00707319EKD,Version 27,appliance,freezer,freezer,freezer,NOUN,USA,
J00707319EKD,Version 27,intercom,announcements,announcements,announce,VERB,USA,
J00707319EKD,Version 27,intercom,checkouts,checkouts,checkout,VERB,USA,
J00707319EKD,Version 27,intercom,messages,messages,message,VERB,USA,
J00707319EKD,Version 27,foxhound,hunting,hunting,hunt,VERB,USA,
J00707319EKD,Version 27,foxhound,scavenging ,scavenging,scavenge,VERB,USA,
J00707319EKD,Version 27,daiquiri,drink,drink,drink,VERB,USA,
J00707319EKD,Version 27,daiquiri,alcohol,alcohol,alcohol,NOUN,USA,
J00707642ALM,Version 50,nanny,pay,pay,pay,VERB,USA,
J00707642ALM,Version 50,nanny,babysit,babysit,babysit,VERB,USA,
J00707642ALM,Version 50,nanny,hire,hire,hire,VERB,USA,
J00707642ALM,Version 50,geranium,plant,plant,plant,VERB,USA,
J00707642ALM,Version 50,geranium,garden,garden,garden,VERB,USA,
J00707642ALM,Version 50,coin,purchase something,purchase,purchase,VERB,USA,
J00707642ALM,Version 50,coin,purchase something,something,something,PRON,USA,
J00707642ALM,Version 50,coin,settle debate,settle,settle,VERB,USA,
J00707642ALM,Version 50,coin,settle debate,debate,debate,VERB,USA,
J00707642ALM,Version 50,cliff,diving,diving,dive,VERB,USA,
J00707642ALM,Version 50,cliff,climb,climb,climb,VERB,USA,
J00707642ALM,Version 50,sombrero,wear,wear,wear,VERB,USA,
J00707642ALM,Version 50,sombrero,block sun,block,block,VERB,USA,
J00707642ALM,Version 50,sombrero,block sun,sun,sun,NOUN,USA,
J00707642ALM,Version 50,necktie,wear,wear,wear,VERB,USA,
J00707642ALM,Version 50,necktie,tie,tie,tie,VERB,USA,
J00707642ALM,Version 50,necktie,look formal,look,look,VERB,USA,
J00707642ALM,Version 50,necktie,look formal,formal,formal,ADJ,USA,
J00707642ALM,Version 50,potato,skin,skin,skin,NOUN,USA,
J00707642ALM,Version 50,potato,cut,cut,cut,VERB,USA,
J00707642ALM,Version 50,potato,eat,eat,eat,VERB,USA,
J00707642ALM,Version 50,potato,cook,cook,cake,VERB,USA,
J00707642ALM,Version 50,muzzle,prevent injury,prevent,prevent,VERB,USA,
J00707642ALM,Version 50,muzzle,prevent injury,injury,injury,NOUN,USA,
J00707642ALM,Version 50,muzzle,stop barking,stop,stop,VERB,USA,
J00707642ALM,Version 50,muzzle,stop barking,barking,bark,NOUN,USA,
J00707642ALM,Version 50,corset,look skinny,look,look,VERB,USA,
J00707642ALM,Version 50,corset,look skinny,skinny,skinny,ADJ,USA,
J00707642ALM,Version 50,corset,shape waist,shape,shape,VERB,USA,
J00707642ALM,Version 50,corset,shape waist,waist,waist,NOUN,USA,
J00707642ALM,Version 50,corset,wear,wear,wear,VERB,USA,
J00707642ALM,Version 50,grandson,do chores,chores,chore,NOUN,USA,
J00707642ALM,Version 50,grandson,help with travel,help,help,VERB,USA,
J00707642ALM,Version 50,grandson,help with travel,travel,travel,VERB,USA,
J00707642ALM,Version 50,metal,build,build,build,VERB,USA,
J00707642ALM,Version 50,metal,conduct electricity,conduct,conduct,VERB,USA,
J00707642ALM,Version 50,metal,conduct electricity,electricity,electricity,NOUN,USA,
J00707642ALM,Version 50,councilwoman,represent local government,represent,represent,VERB,USA,
J00707642ALM,Version 50,councilwoman,represent local government,local,local,ADJ,USA,
J00707642ALM,Version 50,councilwoman,represent local government,government,govern,VERB,USA,
J00707642ALM,Version 50,councilwoman,present new ideas,present,present,VERB,USA,
J00707642ALM,Version 50,councilwoman,present new ideas,new,new,ADJ,USA,
J00707642ALM,Version 50,councilwoman,present new ideas,ideas,idea,NOUN,USA,
J00707642ALM,Version 50,shavings,fertilizer,fertilizer,fertilize,VERB,USA,
J00707642ALM,Version 50,shavings,filling,filling,fill,VERB,USA,
J00707642ALM,Version 50,shavings,gardening,gardening,garde,VERB,USA,
J00707642ALM,Version 50,houseboy,clean house,clean,clean,VERB,USA,
J00707642ALM,Version 50,houseboy,clean house,house,house,NOUN,USA,
J00707642ALM,Version 50,houseboy,take care of children,take,take,VERB,USA,
J00707642ALM,Version 50,houseboy,take care of children,care,care,VERB,USA,
J00707642ALM,Version 50,houseboy,take care of children,children,child,NOUN,USA,
J00707642ALM,Version 50,houseboy,keep house safe,keep,keep,VERB,USA,
J00707642ALM,Version 50,houseboy,keep house safe,house,house,NOUN,USA,
J00707642ALM,Version 50,houseboy,keep house safe,safe,safe,ADJ,USA,
J00707642ALM,Version 50,joystick,play video games,play,play,VERB,USA,
J00707642ALM,Version 50,joystick,play video games,video,video,NOUN,USA,
J00707642ALM,Version 50,joystick,play video games,games,game,NOUN,USA,
J00707642ALM,Version 50,joystick,shift car gears,shift,shift,VERB,USA,
J00707642ALM,Version 50,joystick,shift car gears,car,car,NOUN,USA,
J00707642ALM,Version 50,joystick,shift car gears,gears,gear,NOUN,USA,
J00707642ALM,Version 50,cent,vending machines,vending,vend,VERB,USA,
J00707642ALM,Version 50,cent,vending machines,machines,machine,NOUN,USA,
J00707642ALM,Version 50,cent,purchases,purchases,purchase,VERB,USA,
J00707642ALM,Version 50,drywall,form walls,form,form,VERB,USA,
J00707642ALM,Version 50,drywall,form walls,walls,wall,NOUN,USA,
J00707642ALM,Version 50,drywall,form ceilings,form,form,VERB,USA,
J00707642ALM,Version 50,drywall,form ceilings,ceilings,ceiling,NOUN,USA,
J00707642ALM,Version 50,wildcat,rid of mice,rid,rid,VERB,USA,
J00707642ALM,Version 50,wildcat,rid of mice,mice,mouse,NOUN,USA,
J00707642ALM,Version 50,wildcat,rid of snakes,rid,rid,VERB,USA,
J00707642ALM,Version 50,wildcat,rid of snakes,snakes,snake,NOUN,USA,
J00707642ALM,Version 50,forehead,express emotions,express,express,VERB,USA,
J00707642ALM,Version 50,forehead,express emotions,emotions,emotion,NOUN,USA,
J00707642ALM,Version 50,shallot,eat,eat,eat,VERB,USA,
J00707642ALM,Version 50,shallot,cook with,cook,cake,VERB,USA,
J00707642ALM,Version 50,shallot,plant,plant,plant,VERB,USA,
J00707642ALM,Version 50,celery,eat,eat,eat,VERB,USA,
J00707642ALM,Version 50,celery,cook with,cook,cake,VERB,USA,
J00707642ALM,Version 50,celery,plant,plant,plant,VERB,USA,
J00707642ALM,Version 50,celery,garden,garden,garden,NOUN,USA,
J00707642ALM,Version 50,needle,tattoo,tattoo,tattoo,NOUN,USA,
J00707642ALM,Version 50,needle,medical reasons,medical,medical,ADJ,USA,
J00707642ALM,Version 50,needle,medical reasons,reasons,reason,NOUN,USA,
J00707642ALM,Version 50,needle,sewing,sewing,sew,VERB,USA,
J00707642ALM,Version 50,Ladder,climb,climb,climb,VERB,USA,
J00707642ALM,Version 50,Ladder,reach things,reach,reach,VERB,USA,
J00707642ALM,Version 50,Ladder,reach things,things,thing,NOUN,USA,
J00707642ALM,Version 50,pineapple,eat,eat,eat,VERB,USA,
J00707642ALM,Version 50,pineapple,cook,cook,cake,VERB,USA,
J00707642ALM,Version 50,pineapple,plant,plant,plant,VERB,USA,
J00707642ALM,Version 50,orange,eat,eat,eat,VERB,USA,
J00707642ALM,Version 50,orange,cook,cook,cake,VERB,USA,
J00707642ALM,Version 50,orange,plant,plant,plant,VERB,USA,
J00707642ALM,Version 50,pudding,eat,eat,eat,VERB,USA,
J00707642ALM,Version 50,pudding,cook,cook,cake,VERB,USA,
J00707642ALM,Version 50,pudding,serve,serve,serve,VERB,USA,
J00707642ALM,Version 50,poultry,eat,eat,eat,VERB,USA,
J00707642ALM,Version 50,poultry,cook,cook,cake,VERB,USA,
J00707642ALM,Version 50,poultry,gather eggs,gather,gather,NOUN,USA,
J00707642ALM,Version 50,poultry,gather eggs,eggs,egg,NOUN,USA,
J00707642ALM,Version 50,pullover,warmth,warmth,warmth,NOUN,USA,
J00707642ALM,Version 50,pullover,coverage,coverage,cover,VERB,USA,
J00707642ALM,Version 50,pullover,wear,wear,wear,VERB,USA,
J00707642ALM,Version 50,merchant,hire,hire,hire,VERB,USA,
J00707642ALM,Version 50,merchant,sale,sale,sale,NOUN,USA,
J00707642ALM,Version 50,merchant,gather money,gather,gather,NOUN,USA,
J00707642ALM,Version 50,merchant,gather money,money,money,NOUN,USA,
J00707642ALM,Version 50,saddle,sit on,sit,sit,VERB,USA,
J00707642ALM,Version 50,saddle,provides comfort on animal,provides,provide,VERB,USA,
J00707642ALM,Version 50,saddle,provides comfort on animal,comfort,comfort,NOUN,USA,
J00707642ALM,Version 50,saddle,provides comfort on animal,animal,animal,NOUN,USA,
J00708366_grd,Version 45,darkroom,develop photos,develop,develop,VERB,USA,
J00708366_grd,Version 45,darkroom,develop photos,photos,photo,NOUN,USA,
J00708366_grd,Version 45,darkroom,sleep,sleep,sleep,VERB,USA,
J00708366_grd,Version 45,slime,play with,play,play,VERB,USA,
J00708366_grd,Version 45,slime,throw,throw,throw,VERB,USA,
J00708366_grd,Version 45,slime,squish,squish,squish,VERB,USA,
J00708366_grd,Version 45,slime,toss,toss,toss,VERB,USA,
J00708366_grd,Version 45,slime,step on,step,step on,VERB,USA,
J00708366_grd,Version 45,slime,collect dust,collect,collect,VERB,USA,
J00708366_grd,Version 45,slime,collect dust,dust,dust,NOUN,USA,
J00708366_grd,Version 45,watchdog,keep watch,keep,keep,VERB,USA,
J00708366_grd,Version 45,watchdog,keep watch,watch,watch,VERB,USA,
J00708366_grd,Version 45,watchdog,protection,protection,protect,VERB,USA,
J00708366_grd,Version 45,watchdog,run,run,run,VERB,USA,
J00708366_grd,Version 45,vinyl,listen to music,listen,listen,VERB,USA,
J00708366_grd,Version 45,vinyl,listen to music,music,music,NOUN,USA,
J00708366_grd,Version 45,vinyl,decoration,decoration,decorate,NOUN,USA,
J00708366_grd,Version 45,vinyl,collection,collection,collect,VERB,USA,
J00708366_grd,Version 45,teenager,friend,friend,friend,NOUN,USA,
J00708366_grd,Version 45,teenager,partner,partner,partner,NOUN,USA,
J00708366_grd,Version 45,teenager,someone to talk to ,someone,someone,PRON,USA,
J00708366_grd,Version 45,teenager,someone to talk to ,talk,talk,VERB,USA,
J00708366_grd,Version 45,swab,take off makeup,take,take,VERB,USA,
J00708366_grd,Version 45,swab,take off makeup,makeup,makeup,NOUN,USA,
J00708366_grd,Version 45,swab,paint,paint,paint,VERB,USA,
J00708366_grd,Version 45,vinaigrette,dress a salad,dress,dress,VERB,USA,
J00708366_grd,Version 45,vinaigrette,dress a salad,salad,salad,NOUN,USA,
J00708366_grd,Version 45,vinaigrette,cook,cook,cake,VERB,USA,
J00708366_grd,Version 45,hypnotist,hypnotise someone,hypnotize,hypnotize,VERB,USA,
J00708366_grd,Version 45,hypnotist,hypnotise someone,someone,someone,PRON,USA,
J00708366_grd,Version 45,eel,to sting someone,sting,st,VERB,USA,
J00708366_grd,Version 45,eel,to sting someone,someone,someone,PRON,USA,
J00708366_grd,Version 45,eel,decoration,decoration,decorate,VERB,USA,
J00708366_grd,Version 45,eel,food,food,food,NOUN,USA,
J00708366_grd,Version 45,schoolgirl,do homework,homework,homework,NOUN,USA,
J00708366_grd,Version 45,schoolgirl,talk to,talk,talk,VERB,USA,
J00708366_grd,Version 45,statue,take pictures with,take,take,VERB,USA,
J00708366_grd,Version 45,statue,take pictures with,pictures,picture,NOUN,USA,
J00708366_grd,Version 45,statue,gaze at,gaze,gaze,VERB,USA,
J00708366_grd,Version 45,statue,use as a monument,use,use,VERB,USA,
J00708366_grd,Version 45,statue,use as a monument,monument,monument,NOUN,USA,
J00708366_grd,Version 45,intern,do the work for you,work,work,NOUN,USA,
J00708366_grd,Version 45,intern,a friend,friend,friend,NOUN,USA,
J00708366_grd,Version 45,intern,someone to talk to,someone,someone,PRON,USA,
J00708366_grd,Version 45,intern,someone to talk to,talk,talk,VERB,USA,
J00708366_grd,Version 45,streetcar,race,race,race,NOUN,USA,
J00708366_grd,Version 45,streetcar,drive,drive,drive,VERB,USA,
J00708366_grd,Version 45,streetcar,crash,crash,crash,VERB,USA,
J00708366_grd,Version 45,sprinkler,water the lawn,water,water,NOUN,USA,
J00708366_grd,Version 45,sprinkler,water the lawn,lawn,lawn,NOUN,USA,
J00708366_grd,Version 45,sprinkler,play in the water,play,play,VERB,USA,
J00708366_grd,Version 45,sprinkler,play in the water,water,water,NOUN,USA,
J00708366_grd,Version 45,sprinkler,keep children entertained,keep,keep,VERB,USA,
J00708366_grd,Version 45,sprinkler,keep children entertained,children,child,NOUN,USA,
J00708366_grd,Version 45,sprinkler,keep children entertained,entertained,entertaine,ADJ,USA,
J00708366_grd,Version 45,sprinkler,water flowers,water,water,NOUN,USA,
J00708366_grd,Version 45,sprinkler,water flowers,flowers,flower,NOUN,USA,
J00708366_grd,Version 45,scorpion,sting,sting,st,VERB,USA,
J00708366_grd,Version 45,scorpion,eat other animals,eat,eat,VERB,USA,
J00708366_grd,Version 45,scorpion,eat other animals,animals,animal,NOUN,USA,
J00708366_grd,Version 45,scorpion,scare people,scare,scare,VERB,USA,
J00708366_grd,Version 45,scorpion,scare people,people,people,NOUN,USA,
J00708366_grd,Version 45,hook,fishing,fishing,fish,VERB,USA,
J00708366_grd,Version 45,hook,pirate,pirate,pirate,NOUN,USA,
J00708366_grd,Version 45,hook,crocheting,crocheting,crochete,VERB,USA,
J00708366_grd,Version 45,grass,aesthetical looks,aesthetically,aesthetically,ADV,USA,
J00708366_grd,Version 45,grass,aesthetical looks,looks,look,VERB,USA,
J00708366_grd,Version 45,grass,throw,throw,throw,VERB,USA,
J00708366_grd,Version 45,grass,pluck,pluck,pluck,NOUN,USA,
J00708366_grd,Version 45,sourdough,bread,bread,bread,NOUN,USA,
J00708366_grd,Version 45,goatskin,milk,milk,milk,NOUN,USA,
J00708366_grd,Version 45,goatskin,clothing,clothing,clothes,NOUN,USA,
J00708366_grd,Version 45,hangnail,pick it off,pick,pick,VERB,USA,
J00708366_grd,Version 45,hangnail,poke someone,poke,poke,VERB,USA,
J00708366_grd,Version 45,hangnail,poke someone,someone,someone,PRON,USA,
J00708366_grd,Version 45,cookbook,cook dinner,cook,cake,VERB,USA,
J00708366_grd,Version 45,cookbook,cook dinner,dinner,dinner,NOUN,USA,
J00708366_grd,Version 45,cookbook,a platter,platter,platter,NOUN,USA,
J00708366_grd,Version 45,cookbook,bake dessert,bake,bake,VERB,USA,
J00708366_grd,Version 45,cookbook,bake dessert,dessert,dessert,NOUN,USA,
J00708366_grd,Version 45,cookbook,kitchen decoration,kitchen,kitchen,NOUN,USA,
J00708366_grd,Version 45,cookbook,kitchen decoration,decoration,decorate,VERB,USA,
J00708366_grd,Version 45,cymbal,clang,clang,clang,VERB,USA,
J00708366_grd,Version 45,cymbal,band,band,band,NOUN,USA,
J00708366_grd,Version 45,cymbal,annoy someone,annoy,annoy,ADJ,USA,
J00708366_grd,Version 45,cymbal,annoy someone,someone,someone,PRON,USA,
J00708366_grd,Version 45,buttock,sit,sit,sit,VERB,USA,
J00708366_grd,Version 45,curb,hit with a car,hit,hit,VERB,USA,
J00708366_grd,Version 45,curb,hit with a car,car,car,NOUN,USA,
J00708366_grd,Version 45,curb,stop running water,stop,stop,VERB,USA,
J00708366_grd,Version 45,curb,stop running water,running,run,VERB,USA,
J00708366_grd,Version 45,curb,stop running water,water,water,NOUN,USA,
J00708366_grd,Version 45,curb,dictate where the road is,dictate,dictate,VERB,USA,
J00708366_grd,Version 45,curb,dictate where the road is,road,road,NOUN,USA,
J00708366_grd,Version 45,palm,hit,hit,hit,VERB,USA,
J00708366_grd,Version 45,palm,tarot reading,tarot,tarot,PART,USA,
J00708366_grd,Version 45,palm,tarot reading,reading,read,VERB,USA,
J00708366_grd,Version 45,palm,paint,paint,paint,VERB,USA,
J00708366_grd,Version 45,palm,read braille,read,read,VERB,USA,
J00708366_grd,Version 45,palm,read braille,braille,braille,NOUN,USA,
J00708366_grd,Version 45,feast,eat,eat,eat,VERB,USA,
J00708366_grd,Version 45,feast,look at,look,look,VERB,USA,
J00708366_grd,Version 45,feast,throw away,throw,throw,VERB,USA,
J00708366_grd,Version 45,feast,throw away,away,away,ADV,USA,
J00708366_grd,Version 45,vinegar,fly traps,fly,fly,VERB,USA,
J00708366_grd,Version 45,vinegar,fly traps,traps,trap,NOUN,USA,
J00708366_grd,Version 45,vinegar,cook,cook,cake,VERB,USA,
J00708366_grd,Version 45,vinegar,drink,drink,drink,VERB,USA,
J00708366_grd,Version 45,guest,welcome them,welcome,welcome,VERB,USA,
J00708366_grd,Version 45,guest,talk to them,talk,talk,VERB,USA,
J00708366_grd,Version 45,barnacle,look at,look,look,VERB,USA,
J00708366_grd,Version 45,barnacle,touch,touch,touch,VERB,USA,
J00708366_grd,Version 45,barnacle,play with,play,play,VERB,USA,
J00708366_grd,Version 45,peanuts,eat,eat,eat,VERB,USA,
J00708366_grd,Version 45,peanuts,cook,cook,cake,VERB,USA,
J00708366_grd,Version 45,peanuts,bake,bake,bake,VERB,USA,
J00708366_grd,Version 45,peanuts,make peanut butter,make,make,VERB,USA,
J00708366_grd,Version 45,peanuts,make peanut butter,peanut butter,peanut,NOUN,USA,
J00708607CQ,Version 47,sled,ride it,ride,ride,VERB,USA,
J00708607CQ,Version 47,sled,break it,break,break,VERB,USA,
J00708607CQ,Version 47,sled,push it,push,push,VERB,USA,
J00708607CQ,Version 47,newt,have as a pet,pet,pet,NOUN,USA,
J00708607CQ,Version 47,newt,eat it,eat,eat,VERB,USA,
J00708607CQ,Version 47,axle,use it,use,use,VERB,USA,
J00708607CQ,Version 47,tortoise,keep as a pet,keep,keep,VERB,USA,
J00708607CQ,Version 47,tortoise,keep as a pet,pet,pet,NOUN,USA,
J00708607CQ,Version 47,tortoise,feed it,feed,feed,NOUN,USA,
J00708607CQ,Version 47,tortoise,walk it,walk,walk,VERB,USA,
J00708607CQ,Version 47,stream,get water,get,get,VERB,USA,
J00708607CQ,Version 47,stream,get water,water,water,NOUN,USA,
J00708607CQ,Version 47,stream,fish,fish,fish,VERB,USA,
J00708607CQ,Version 47,pet,walk it,walk,walk,VERB,USA,
J00708607CQ,Version 47,pet,feed it,feed,feed,VERB,USA,
J00708607CQ,Version 47,pet,comfort it,comfort,comfort,VERB,USA,
J00708607CQ,Version 47,chest,store stuff in it,store,store,VERB,USA,
J00708607CQ,Version 47,chest,store stuff in it,stuff,stuff,NOUN,USA,
J00708607CQ,Version 47,chest,lock it,lock,lock,VERB,USA,
J00708607CQ,Version 47,chest,unlock it,unlock,unlock,VERB,USA,
J00708607CQ,Version 47,chest,hide ,hide,hide,VERB,USA,
J00708607CQ,Version 47,duckweed,use it,use,use,VERB,USA,
J00708607CQ,Version 47,headrest,rest your head,rest,rest,VERB,USA,
J00708607CQ,Version 47,headrest,rest your head,head,head,NOUN,USA,
J00708607CQ,Version 47,headrest,rest your legs,rest,rest,VERB,USA,
J00708607CQ,Version 47,headrest,rest your legs,legs,leg,NOUN,USA,
J00708607CQ,Version 47,mink,use as a coat,use,use,VERB,USA,
J00708607CQ,Version 47,mink,use as a coat,coat,coat,NOUN,USA,
J00708607CQ,Version 47,mink,keep as a pet,keep,keep,VERB,USA,
J00708607CQ,Version 47,mink,keep as a pet,pet,pet,NOUN,USA,
J00708607CQ,Version 47,mink,set free,set,set,VERB,USA,
J00708607CQ,Version 47,mink,set free,free,free,ADJ,USA,
J00708607CQ,Version 47,mink,observe in habitat,observe,observe,VERB,USA,
J00708607CQ,Version 47,mink,observe in habitat,habitat,habitat,NOUN,USA,
J00708607CQ,Version 47,apron,use to cook,use,use,VERB,USA,
J00708607CQ,Version 47,apron,use to cook,cook,cake,VERB,USA,
J00708607CQ,Version 47,apron,use as clothing item,use,use,VERB,USA,
J00708607CQ,Version 47,apron,use as clothing item,clothing,clothes,NOUN,USA,
J00708607CQ,Version 47,apron,use as clothing item,item,item,NOUN,USA,
J00708607CQ,Version 47,apron,use as wipe,use,use,VERB,USA,
J00708607CQ,Version 47,apron,use as wipe,wipe,wipe,VERB,USA,
J00708607CQ,Version 47,gate,use for security,use,use,VERB,USA,
J00708607CQ,Version 47,gate,use for security,security,security,NOUN,USA,
J00708607CQ,Version 47,gate,use as barrier,use,use,VERB,USA,
J00708607CQ,Version 47,gate,use as barrier,barrier,barrier,NOUN,USA,
J00708607CQ,Version 47,gate,use to keep in,use,use,VERB,USA,
J00708607CQ,Version 47,gate,use to keep in,keep,keep,VERB,USA,
J00708607CQ,Version 47,gate,use to keep out,use,use,VERB,USA,
J00708607CQ,Version 47,gate,use to keep out,keep,keep,VERB,USA,
J00708607CQ,Version 47,harpsichord,use it,use,use,VERB,USA,
J00708607CQ,Version 47,loin,use it,use,use,VERB,USA,
J00708607CQ,Version 47,firstborn,trial,trial,trial,NOUN,USA,
J00708607CQ,Version 47,firstborn,helper,helper,help,VERB,USA,
J00708607CQ,Version 47,firstborn,responsible,responsible,responsible,ADJ,USA,
J00708607CQ,Version 47,pot,boil water,boil,boil,VERB,USA,
J00708607CQ,Version 47,pot,boil water,water,water,NOUN,USA,
J00708607CQ,Version 47,pot,cook,cook,cake,VERB,USA,
J00708607CQ,Version 47,pot,catch rain,catch,catch,VERB,USA,
J00708607CQ,Version 47,pot,catch rain,rain,rain,NOUN,USA,
J00708607CQ,Version 47,longbow,hunt,hunt,hunt,VERB,USA,
J00708607CQ,Version 47,kit,help someone,help,help,VERB,USA,
J00708607CQ,Version 47,kit,help someone,someone,someone,PRON,USA,
J00708607CQ,Version 47,kit,help yourself,help,help,VERB,USA,
J00708607CQ,Version 47,newspaper,read it,read,read,VERB,USA,
J00708607CQ,Version 47,newspaper,use it for pet,use,use,VERB,USA,
J00708607CQ,Version 47,newspaper,use it for pet,pet,pet,NOUN,USA,
J00708607CQ,Version 47,keepsake,keep it,keep,keep,VERB,USA,
J00708607CQ,Version 47,animal,keep it,keep,keep,VERB,USA,
J00708607CQ,Version 47,animal,set it free,set,set,VERB,USA,
J00708607CQ,Version 47,animal,set it free,free,free,VERB,USA,
J00708607CQ,Version 47,animal,eat it,eat,eat,VERB,USA,
J00708607CQ,Version 47,radiologist,check pictures,check,check,VERB,USA,
J00708607CQ,Version 47,radiologist,check pictures,pictures,picture,NOUN,USA,
J00708607CQ,Version 47,radiologist,determine condition,determine,determine,VERB,USA,
J00708607CQ,Version 47,radiologist,determine condition,condition,condition,NOUN,USA,
J00708607CQ,Version 47,spear,kill,kill,kill,VERB,USA,
J00708607CQ,Version 47,spear,protect,protect,protect,VERB,USA,
J00708607CQ,Version 47,spear,get food,get,get,VERB,USA,
J00708607CQ,Version 47,spear,get food,food,food,NOUN,USA,
J00708607CQ,Version 47,secretary,help,help,help,VERB,USA,
J00708607CQ,Version 47,secretary,assist,assist,assist,VERB,USA,
J00708607CQ,Version 47,comb,brush ,brush,brush,VERB,USA,
J00708607CQ,Version 47,confetti,celebrate,celebrate,celebrate,VERB,USA,
J00708607CQ,Version 47,confetti,pop,pop,pop,VERB,USA,
J00708607CQ,Version 47,comforter,provide comfort,provide,provide,VERB,USA,
J00708607CQ,Version 47,comforter,provide comfort,comfort,comfort,VERB,USA,
J00708607CQ,Version 47,comforter,warmth,warmth,warmth,NOUN,USA,
J00708607CQ,Version 47,comforter,sleep,sleep,sleep,NOUN,USA,
J00708607CQ,Version 47,floorboard,walk,walk,walk,VERB,USA,
J00708607CQ,Version 47,floorboard,stand,stand,stand,VERB,USA,
J00708607CQ,Version 47,hamster,pet,pet,pet,VERB,USA,
J00708607CQ,Version 47,hamster,hold,hold,hold,VERB,USA,
J00708607CQ,Version 47,hamster,clean,clean,clean,VERB,USA,
J00708607CQ,Version 47,handkerchief,wipe,wipe,wipe,VERB,USA,
J00708607CQ,Version 47,handkerchief,clean,clean,clean,VERB,USA,
J00708607CQ,Version 47,handkerchief,blow,blow,blow,VERB,USA,
J00708773_kmm,Version 55,fawn,killed,killed,kill,VERB,USA,
J00708773_kmm,Version 55,fawn,raised,raised,raise,VERB,USA,
J00708773_kmm,Version 55,fawn,or eaten,eaten,eat,VERB,USA,
J00708773_kmm,Version 55,stationery,writing,writing,write,VERB,USA,
J00708773_kmm,Version 55,stationery,surveys,surveys,survey,VERB,USA,
J00708773_kmm,Version 55,stationery,drawing,drawing,drawe,VERB,USA,
J00708773_kmm,Version 55,stationery,reading,reading,read,VERB,USA,
J00708773_kmm,Version 55,stationery,or art projects ,art,art,NOUN,USA,
J00708773_kmm,Version 55,stationery,or art projects ,projects,project,NOUN,USA,
J00708773_kmm,Version 55,ship,mailing or transportation,mailing,mail,VERB,USA,
J00708773_kmm,Version 55,ship,mailing or transportation,transportation,transport,VERB,USA,
J00708773_kmm,Version 55,customer,buy products,buy,buy,VERB,USA,
J00708773_kmm,Version 55,customer,buy products,products,product,NOUN,USA,
J00708773_kmm,Version 55,customer,money,money,money,NOUN,USA,
J00708773_kmm,Version 55,customer,or asking questions ,asking,ask,VERB,USA,
J00708773_kmm,Version 55,customer,or asking questions ,questions,question,NOUN,USA,
J00708773_kmm,Version 55,breeches,warmth,warmth,warmth,NOUN,USA,
