"Username","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","word","lemma","POS"
"M20302810_SG","Version 34","pinwheel",1003,"look at","look","look","VERB"
"M20302810_SG","Version 34","pinwheel",1003,"entertain","entertain","entertain","ADJ"
"M20302810_SG","Version 34","pinwheel",1003,"enjoy","enjoy","enjoy","VERB"
"M20302810_SG","Version 34","mutt",1015,"look at","look","look","VERB"
"M20302810_SG","Version 34","mutt",1015,"play","play","play","VERB"
"M20302810_SG","Version 34","mutt",1015,"catch","catch","catch","VERB"
"M20302810_SG","Version 34","mutt",1015,"hold","hold","hold","INTJ"
"M20302810_SG","Version 34","mutt",1015,"run","run","run","NOUN"
"M20302810_SG","Version 34","popcorn",995,"eat","eat","eat","VERB"
"M20302810_SG","Version 34","popcorn",995,"throw","throw","throw","INTJ"
"M20302810_SG","Version 34","popcorn",995,"enjoy","enjoy","enjoy","VERB"
"M20302810_SG","Version 34","popcorn",995,"catch ","catch","catch","VERB"
"M20302810_SG","Version 34","gold",1005,"store","store","store","NOUN"
"M20302810_SG","Version 34","gold",1005,"keep","keep","keep","VERB"
"M20302810_SG","Version 34","gold",1005,"buy","buy","buy","VERB"
"M20302810_SG","Version 34","gold",1005,"hold","hold","hold","INTJ"
"M20302810_SG","Version 34","hammock",1009,"swing","swing","sw","NOUN"
"M20302810_SG","Version 34","hammock",1009,"sit","sit","sit","VERB"
"M20302810_SG","Version 34","hammock",1009,"play","play","play","VERB"
"M20302810_SG","Version 34","hammock",1009,"sleep","sleep","sleep","NOUN"
"M20302810_SG","Version 34","hammock",1009,"push","push","push","INTJ"
"M20302810_SG","Version 34","loincloth",1008,"hold","hold","hold","INTJ"
"M20302810_SG","Version 34","gravy",1020,"eat","eat","eat","VERB"
"M20302810_SG","Version 34","gravy",1020,"cook","cook","cake","VERB"
"M20302810_SG","Version 34","gravy",1020,"smother","smother","smother","ADJ"
"M20302810_SG","Version 34","gravy",1020,"cover","cover","cover","NOUN"
"M20302810_SG","Version 34","gravy",1020,"sauce","sauce","sauce","NOUN"
"m20304869_br","Version 23","box",669,"packing","packing","pack","VERB"
"m20304869_br","Version 23","box",669,"storage","storage","storage","NOUN"
"m20304869_br","Version 23","box",669,"moving","moving","move","VERB"
"m20304869_br","Version 23","box",669,"toys","toys","toy","NOUN"
"m20304869_br","Version 23","box",669,"tools","tools","tool","NOUN"
"m20304869_br","Version 23","box",669,"shelter","shelter","shelter","NOUN"
"m20304869_br","Version 23","box",669,"cage","cage","cage","NOUN"
"m20304869_br","Version 23","box",669,"art","art","art","NOUN"
"m20304869_br","Version 23","heroin",666,"drug","drug","drug","NOUN"
"m20304869_br","Version 23","earplug",690,"silence","silence","silence","NOUN"
"m20304869_br","Version 23","earplug",690,"hearing","hearing","hear","NOUN"
"m20304869_br","Version 23","earplug",690,"music","music","music","NOUN"
"m20304869_br","Version 23","earplug",690,"communication","communication","communication","NOUN"
"m20304869_br","Version 23","honeydew",668,"snack","snack","snack","NOUN"
"m20304869_br","Version 23","honeydew",668,"fruit","fruit","fruit","NOUN"
"m20304869_br","Version 23","honeydew",668,"sweet","sweet","sweet","ADJ"
"m20304869_br","Version 23","honeydew",668,"yummy","yummy","yummy","INTJ"
"m20304869_br","Version 23","honeydew",668,"healthy","healthy","healthy","ADJ"
"m20304869_br","Version 23","lasso",664,"rodeo","rodeo","rodeo","NOUN"
"m20304869_br","Version 23","lasso",664,"bulls","bulls","bull","NOUN"
"m20304869_br","Version 23","lasso",664,"cowboys","cowboys","cowboy","NOUN"
"m20304869_br","Version 23","lasso",664,"cowgirls","cowgirls","cowgirl","NOUN"
"m20304869_br","Version 23","lasso",664,"fair games","fair","fair","ADJ"
"m20304869_br","Version 23","lasso",664,"fair games","games","game","NOUN"
"m20304869_br","Version 23","lasso",664,"twizzler","sizzler","sizzler","NOUN"
"m20304869_br","Version 23","woodcraft",665,"cabinets","cabinets","cabinet","NOUN"
"m20304869_br","Version 23","woodcraft",665,"doors","doors","door","NOUN"
"m20304869_br","Version 23","woodcraft",665,"plaques","plaques","plaque","NOUN"
"m20304869_br","Version 23","woodcraft",665,"decoration","decoration","decoration","NOUN"
"m20304869_br","Version 23","woodcraft",665,"trees","trees","tree","NOUN"
"m20304869_br","Version 23","woodcraft",665,"fun","fun","fun","NOUN"
"m20304869_br","Version 23","woodcraft",665,"stairs","stairs","stair","NOUN"
"m20304869_br","Version 23","woodcraft",665,"box","box","box","NOUN"
"m20304869_br","Version 23","crown",680,"king","king","king","NOUN"
"m20304869_br","Version 23","crown",680,"queen","queen","queen","NOUN"
"m20304869_br","Version 23","crown",680,"games","games","game","NOUN"
"m20304869_br","Version 23","crown",680,"drawing","drawing","drawe","VERB"
"m20304869_br","Version 23","crown",680,"coloring","coloring","coloring","NOUN"
"m20304869_br","Version 23","crown",680,"screws","screws","screw","NOUN"
"m20304869_br","Version 23","brick",672,"house","house","house","NOUN"
"m20304869_br","Version 23","brick",672,"walls","walls","wall","NOUN"
"m20304869_br","Version 23","brick",672,"ruins","ruins","ruin","NOUN"
"m20304869_br","Version 23","brick",672,"red","red","re","ADJ"
"m20304869_br","Version 23","brick",672,"chalky","chalky","chalky","NOUN"
"m20304869_br","Version 23","brick",672,"heavy","heavy","heavy","ADJ"
"m20304869_br","Version 23","auditorium",684,"performance","performance","performance","NOUN"
"m20304869_br","Version 23","auditorium",684,"lectures","lectures","lecture","NOUN"
"m20304869_br","Version 23","auditorium",684,"musicals","musicals","musical","NOUN"
"m20304869_br","Version 23","auditorium",684,"movies","movies","movy","NOUN"
"m20304869_br","Version 23","Shirt",677,"clothes","clothes","clothe","NOUN"
"m20304869_br","Version 23","Shirt",677,"cloth","cloth","cloth","NOUN"
"m20304869_br","Version 23","Shirt",677,"designs","designs","designs","NOUN"
"m20304869_br","Version 23","Shirt",677,"warm","warm","warm","ADJ"
"m20304869_br","Version 23","Shirt",677,"colorful","colorful","colorful","ADJ"
"m20304869_br","Version 23","ice",686,"cold","cold","cold","ADJ"
"m20304869_br","Version 23","ice",686,"frozen","frozen","freeze","VERB"
"m20304869_br","Version 23","ice",686,"clear","clear","clear","ADJ"
"m20304869_br","Version 23","prize",688,"winner","winner","winner","NOUN"
"m20304869_br","Version 23","prize",688,"games","games","game","NOUN"
"m20304869_br","Version 23","prize",688,"competitions","competitions","competitions","NOUN"
"m20304869_br","Version 23","prize",688,"birthdays","birthdays","birthday","NOUN"
"m20304869_br","Version 23","prize",688,"races","races","races","NOUN"
"m20304869_br","Version 23","journal",675,"history","history","history","NOUN"
"m20304869_br","Version 23","journal",675,"wars","wars","war","NOUN"
"m20304869_br","Version 23","journal",675,"blogs","blogs","blog","NOUN"
"m20304869_br","Version 23","journal",675,"news","news","news","NOUN"
"m20304869_br","Version 23","breadbasket",681,"gifts","gifts","gift","NOUN"
"m20304869_br","Version 23","breadbasket",681,"transporting","transporting","transport","VERB"
"m20304869_br","Version 23","breadbasket",681,"picnics","picnics","picnic","NOUN"
"m20304869_br","Version 23","shovel",689,"digging","digging","digge","VERB"
"m20304869_br","Version 23","shovel",689,"planting","planting","plan","VERB"
"m20304869_br","Version 23","shovel",689,"hitting","hitting","hit","VERB"
"m20304869_br","Version 23","slide",676,"fun","fun","fun","NOUN"
"m20304869_br","Version 23","slide",676,"playground","playground","playground","NOUN"
"m20304869_br","Version 23","slide",676,"backyard","backyard","backyard","X"
"m20304869_br","Version 23","slide",676,"party","party","party","NOUN"
"m20304869_br","Version 23","slide",676,"park","park","park","NOUN"
"m20304869_br","Version 23","actress",685,"movies","movies","movy","NOUN"
"m20304869_br","Version 23","actress",685,"plays","plays","play","INTJ"
"m20304869_br","Version 23","actress",685,"series","series","series","NOUN"
"m20304869_br","Version 23","child",662,"birth","birth","birth","NOUN"
"m20304869_br","Version 23","child",662,"kid","kid","kid","NOUN"
"m20304869_br","Version 23","pill",667,"medicne","medicine","medicine","NOUN"
"m20304869_br","Version 23","shaker",674,"ice cream","ice","ice","NOUN"
"m20304869_br","Version 23","shaker",674,"ice cream","cream","cream","NOUN"
"m20304869_br","Version 23","shaker",674,"shakes","shakes","shakes","NOUN"
"m20304869_br","Version 23","shaker",674,"drinks","drinks","drink","NOUN"
"m20304869_br","Version 23","shaker",674,"puree","puree","puree","NOUN"
"m20304869_br","Version 23","flowerbed",671,"gardening","gardening","garde","VERB"
"m20304869_br","Version 23","flowerbed",671,"planting","planting","plan","VERB"
"m20304869_br","Version 23","flowerbed",671,"trees","trees","tree","NOUN"
"m20304869_br","Version 23","flowerbed",671,"flowers","flowers","flower","NOUN"
"m20304869_br","Version 23","flowerbed",671,"foods","foods","food","NOUN"
"m20304869_br","Version 23","stapler",683,"papers","papers","papers","NOUN"
"m20304869_br","Version 23","stapler",683,"walls","walls","wall","NOUN"
"m20304869_br","Version 23","stapler",683,"shelfing","shelf","shelf","NOUN"
"m20304869_br","Version 23","turtleneck",682,"clothes","clothes","clothe","NOUN"
"m20304869_br","Version 23","turtleneck",682,"warm","warm","warm","ADJ"
"m20304869_br","Version 23","turtleneck",682,"long","long","long","ADV"
"m20304869_br","Version 23","turtleneck",682,"hot","hot","hot","ADJ"
"m20304869_br","Version 23","bucket",670,"water","water","water","NOUN"
"m20304869_br","Version 23","bucket",670,"transporting","transporting","transport","VERB"
"m20304869_br","Version 23","bucket",670,"minecraft","minecraft","minecraft","NOUN"
"m20304869_br","Version 23","lodge",678,"relaxing","relaxing","relax","VERB"
"m20304869_br","Version 23","lodge",678,"reading","reading","read","NOUN"
"m20304869_br","Version 23","diaper",679,"babys","baby","baby","NOUN"
"m20304869_br","Version 23","diaper",679,"elderly","elderly","elderly","ADV"
"m20304869_br","Version 23","diaper",679,"bathroo","bathroom","bathroom","NOUN"
"M20305581_cp","Version 35","coke",1024,"drink","drink","drink","NOUN"
"M20305581_cp","Version 35","coke",1024,"thrown","thrown","throw","VERB"
"M20305581_cp","Version 35","coke",1024,"ice pack","ice","ice","NOUN"
"M20305581_cp","Version 35","coke",1024,"ice pack","pack","pack","NOUN"
"M20305581_cp","Version 35","goat",1046,"play with","play","play","VERB"
"M20305581_cp","Version 35","goat",1046,"eaten","eaten","eat","VERB"
"M20305581_cp","Version 35","goat",1046,"sold","sold","sell","VERB"
"M20305581_cp","Version 35","creamer",1048,"thrown","thrown","throw","VERB"
"M20305581_cp","Version 35","creamer",1048,"sold","sold","sell","VERB"
"M20305581_cp","Version 35","farmhand",1027,"farm land","farm","farm","NOUN"
"M20305581_cp","Version 35","farmhand",1027,"farm land","land","land","NOUN"
"M20305581_cp","Version 35","farmhand",1027,"guardian","guardian","guardian","NOUN"
"M20305581_cp","Version 35","watch",1042,"keep time","keep","keep","VERB"
"M20305581_cp","Version 35","watch",1042,"keep time","time","time","NOUN"
"M20305581_cp","Version 35","watch",1042,"leave conversation","leave","leave","VERB"
"M20305581_cp","Version 35","watch",1042,"leave conversation","conversation","conversation","NOUN"
"M20305581_cp","Version 35","encyclopedia",1043,"read","read","read","VERB"
"M20305581_cp","Version 35","encyclopedia",1043,"pass time","pass","pass","VERB"
"M20305581_cp","Version 35","encyclopedia",1043,"pass time","time","time","NOUN"
"M20305581_cp","Version 35","encyclopedia",1043,"thrown","thrown","throw","VERB"
"M20305581_cp","Version 35","encyclopedia",1043,"sold","sold","sell","VERB"
"M20305581_cp","Version 35","machetes",1041,"cut down weeds","cut","cut","VERB"
"M20305581_cp","Version 35","machetes",1041,"cut down weeds","weeds","weed","NOUN"
"M20305581_cp","Version 35","machetes",1041,"weapon","weapon","weapon","NOUN"
"M20305581_cp","Version 35","machetes",1041,"itimidate","intimidate","intimidate","NOUN"
"M20305581_cp","Version 35","fountain",1050,"cool down","cool","cool","ADJ"
"M20305581_cp","Version 35","fountain",1050,"look at","look","look","VERB"
"M20305581_cp","Version 35","caseworker",1040,"talk to","talk","talk","VERB"
"M20305581_cp","Version 35","caseworker",1040,"guardian","guardian","guardian","NOUN"
"M20305581_cp","Version 35","receipt",1029,"keep info","keep","keep","VERB"
"M20305581_cp","Version 35","receipt",1029,"keep info","info","info","NOUN"
"M20305581_cp","Version 35","receipt",1029,"organize","organize","organize","VERB"
"M20305581_cp","Version 35","receipt",1029,"add to conspiracy board","add","add","VERB"
"M20305581_cp","Version 35","receipt",1029,"add to conspiracy board","conspiracy","conspiracy","NOUN"
"M20305581_cp","Version 35","receipt",1029,"add to conspiracy board","board","board","NOUN"
"M20305581_cp","Version 35","partner",1038,"crime","crime","crime","NOUN"
"M20305581_cp","Version 35","partner",1038,"business","business","business","NOUN"
"M20305581_cp","Version 35","partner",1038,"romance","romance","romance","NOUN"
"M20305581_cp","Version 35","toboggan",1028,"worn","worn","wear","ADJ"
"M20305581_cp","Version 35","toboggan",1028,"thrown","thrown","throw","VERB"
"M20305581_cp","Version 35","toboggan",1028,"sold","sold","sell","VERB"
"M20305581_cp","Version 35","Toilet",1025,"bathroom","bathroom","bathroom","NOUN"
"M20305581_cp","Version 35","Toilet",1025,"throw up in","throw","throw","INTJ"
"M20305581_cp","Version 35","patrolman",1045,"keep watch","keep","keep","VERB"
"M20305581_cp","Version 35","patrolman",1045,"keep watch","watch","watch","VERB"
"M20305581_cp","Version 35","patrolman",1045,"say something","say","say","VERB"
"M20305581_cp","Version 35","patrolman",1045,"say something","something","something","PRON"
"M20305581_cp","Version 35","stethoscope",1032,"listen","listen","listen","VERB"
"M20305581_cp","Version 35","stethoscope",1032,"diagnose","diagnose","diagnose","NOUN"
"M20305581_cp","Version 35","stethoscope",1032,"thrown","thrown","throw","VERB"
"M20305581_cp","Version 35","stethoscope",1032,"sold","sold","sell","VERB"
"M20305581_cp","Version 35","broom",1023,"weapon","weapon","weapon","NOUN"
"M20305581_cp","Version 35","broom",1023,"clean","clean","clean","ADJ"
"M20305581_cp","Version 35","broom",1023,"itimidate","intimidate","intimidate","NOUN"
"M20305581_cp","Version 35","crumpet",1022,"eaten","eaten","eat","VERB"
"M20305581_cp","Version 35","crumpet",1022,"thrown","thrown","throw","VERB"
"M20305581_cp","Version 35","crumpet",1022,"sold","sold","sell","VERB"
"M20305581_cp","Version 35","slipcover",1037,"cover","cover","cover","NOUN"
"M20305581_cp","Version 35","slipcover",1037,"sold","sold","sell","VERB"
"M20305581_cp","Version 35","nurse",1034,"emotional support","emotional","emotional","ADJ"
"M20305581_cp","Version 35","nurse",1034,"emotional support","support","support","NOUN"
"M20305581_cp","Version 35","nurse",1034,"medical support","medical","medical","ADJ"
"M20305581_cp","Version 35","nurse",1034,"medical support","support","support","NOUN"
"M20305581_cp","Version 35","fence",1047,"hide crime","hide","hide","NOUN"
"M20305581_cp","Version 35","fence",1047,"hide crime","crime","crime","NOUN"
"M20305581_cp","Version 35","fence",1047,"establish boundaries","establish","establish","NOUN"
"M20305581_cp","Version 35","fence",1047,"establish boundaries","boundaries","boundary","NOUN"
"M20305581_cp","Version 35","fence",1047,"climb","climb","climb","VERB"
"M20305581_cp","Version 35","corvette",1044,"transport","transport","transport","NOUN"
"M20305581_cp","Version 35","corvette",1044,"show off","show","show","VERB"
"M20305581_cp","Version 35","genitalia",1035,"sex","sex","sex","NOUN"
"M20305581_cp","Version 35","genitalia",1035,"make kids","make","make","VERB"
"M20305581_cp","Version 35","genitalia",1035,"make kids","kids","kid","NOUN"
"M20305581_cp","Version 35","lint",1049,"dryer","dryer","dryer","NOUN"
"M20305581_cp","Version 35","neck",1033,"support head weight","support","support","NOUN"
"M20305581_cp","Version 35","neck",1033,"support head weight","head","head","NOUN"
"M20305581_cp","Version 35","neck",1033,"support head weight","weight","weight","NOUN"
"M20305581_cp","Version 35","tobacco",1039,"chew","chew","chew","NOUN"
"M20305581_cp","Version 35","tobacco",1039,"distraction","distraction","distraction","NOUN"
"M20305581_cp","Version 35","tobacco",1039,"thrown","thrown","throw","VERB"
"M20305581_cp","Version 35","tobacco",1039,"sold","sold","sell","VERB"
"M20305581_cp","Version 35","scar",1026,"tells a story","tells","tell","NOUN"
"M20305581_cp","Version 35","scar",1026,"tells a story","story","story","NOUN"
"M20305581_cp","Version 35","scar",1026,"expresses pain","expresses","express","NOUN"
"M20305581_cp","Version 35","scar",1026,"expresses pain","pain","pain","NOUN"
"M20305581_cp","Version 35","scar",1026,"individualizes a person","individualizes","individualize","NOUN"
"M20305581_cp","Version 35","scar",1026,"individualizes a person","person","person","NOUN"
"M20305581_cp","Version 35","shortcake",1031,"eaten","eaten","eat","VERB"
"M20305581_cp","Version 35","shortcake",1031,"thrown","thrown","throw","VERB"
"M20305581_cp","Version 35","shortcake",1031,"sold","sold","sell","VERB"
"M20305581_cp","Version 35","workbook",1030,"written on","written","write","VERB"
"M20305581_cp","Version 35","workbook",1030,"hold information","hold","hold","INTJ"
"M20305581_cp","Version 35","workbook",1030,"hold information","information","information","NOUN"
"M20305581_cp","Version 35","workbook",1030,"thrown","thrown","throw","VERB"
"M20305581_cp","Version 35","workbook",1030,"sold","sold","sell","VERB"
"M20305581_cp","Version 35","watchmaker",1051,"builder","builder","builder","NOUN"
"M20305581_cp","Version 35","watchmaker",1051,"eye for detail","eye","eye","NOUN"
"M20305581_cp","Version 35","watchmaker",1051,"eye for detail","detail","detail","NOUN"
"M20305581_cp","Version 35","cream",1036,"soothes","soothes","soothes","NOUN"
"M20305581_cp","Version 35","cream",1036,"decorates","decorates","decorate","NOUN"
"M20306898_AJ","Version 25","cod",733,"fish","fish","fish","NOUN"
"M20306898_AJ","Version 25","cod",733,"food","food","food","NOUN"
"M20306898_AJ","Version 25","sheep",737,"coats","coats","coat","NOUN"
"M20306898_AJ","Version 25","sheep",737,"food","food","food","NOUN"
"M20306898_AJ","Version 25","sheep",737,"wool","wool","wool","INTJ"
"M20306898_AJ","Version 25","perspiration",723,"sweating","sweating","sweat","VERB"
"M20306898_AJ","Version 25","perspiration",723,"cooling down","cooling","cool","NOUN"
"M20306898_AJ","Version 25","painkiller",744,"medicine","medicine","medicine","NOUN"
"M20306898_AJ","Version 25","painkiller",744,"relieve pain ","relieve","relieve","ADJ"
"M20306898_AJ","Version 25","painkiller",744,"relieve pain ","pain","pain","NOUN"
"M20306898_AJ","Version 25","dice",751,"game","game","game","NOUN"
"M20306898_AJ","Version 25","dice",751,"indicator","indicator","indicator","NOUN"
"M20306898_AJ","Version 25","housemaid",725,"cleaning","cleaning","cleaning","NOUN"
"M20306898_AJ","Version 25","housemaid",725,"helping out","helping","help","VERB"
"M20306898_AJ","Version 25","cutlet",746,"food","food","food","NOUN"
"M20306898_AJ","Version 25","kindling",748,"affection","affection","affection","NOUN"
"M20306898_AJ","Version 25","kindling",748,"bonds","bonds","bond","NOUN"
"M20306898_AJ","Version 25","baton",745,"hitting","hitting","hit","VERB"
"M20306898_AJ","Version 25","baton",745,"twirling","twirling","twirl","NOUN"
"M20306898_AJ","Version 25","railroad",736,"trains","trains","train","NOUN"
"M20306898_AJ","Version 25","railroad",736,"transportation","transportation","transportation","NOUN"
"M20306898_AJ","Version 25","polyester",739,"clothes","clothes","clothe","NOUN"
"M20306898_AJ","Version 25","polyester",739,"material","material","material","NOUN"
"M20306898_AJ","Version 25","turntable",726,"holding objects","holding","hold","NOUN"
"M20306898_AJ","Version 25","turntable",726,"holding objects","objects","object","VERB"
"M20306898_AJ","Version 25","capes",731,"superheroes","superheroes","superhero","NOUN"
"M20306898_AJ","Version 25","capes",731,"hiding things","hiding","hi","VERB"
"M20306898_AJ","Version 25","capes",731,"hiding things","things","thing","NOUN"
"M20306898_AJ","Version 25","toupee",750,"hair","hair","hair","NOUN"
"M20306898_AJ","Version 25","toupee",750,"hiding insecurities","hiding","hi","VERB"
"M20306898_AJ","Version 25","toupee",750,"hiding insecurities","insecurities","insecurity","NOUN"
"M20306898_AJ","Version 25","cornstarch",730,"food","food","food","NOUN"
"M20306898_AJ","Version 25","cornstarch",730,"powder","powder","powder","NOUN"
"M20306898_AJ","Version 25","salmon",749,"food","food","food","NOUN"
"M20306898_AJ","Version 25","carpet",729,"walking on","walking","walk","NOUN"
"M20306898_AJ","Version 25","carpet",729,"material","material","material","NOUN"
"M20306898_AJ","Version 25","carpet",729,"flooring","flooring","flooring","NOUN"
"M20306898_AJ","Version 25","dude",722,"cowboy","cowboy","cowboy","NOUN"
"M20306898_AJ","Version 25","sandcastle",742,"fun for kids","fun","fun","NOUN"
"M20306898_AJ","Version 25","sandcastle",742,"fun for kids","kids","kid","NOUN"
"M20306898_AJ","Version 25","dryer",732,"drying clothes","drying","dry","NOUN"
"M20306898_AJ","Version 25","dryer",732,"drying clothes","clothes","clothe","NOUN"
"M20306898_AJ","Version 25","seam",728,"sleek look","sleek","sleek","NOUN"
"M20306898_AJ","Version 25","seam",728,"sleek look","look","look","VERB"
"M20306898_AJ","Version 25","sandbag",735,"throwing","throwing","throw","VERB"
"M20306898_AJ","Version 25","sandbag",735,"cornhole","corn","corn","NOUN"
"M20306898_AJ","Version 25","sandbag",735,"cornhole","hole","hole","NOUN"
"M20306898_AJ","Version 25","boxer",738,"sport","sport","sport","NOUN"
"M20306898_AJ","Version 25","boxer",738,"athletics","athletics","athletic","NOUN"
"M20306898_AJ","Version 25","boxer",738,"fun","fun","fun","NOUN"
"M20306898_AJ","Version 25","microphone",727,"singing","singing","singe","VERB"
"M20306898_AJ","Version 25","microphone",727,"announcements","announcements","announcement","NOUN"
"M20306898_AJ","Version 25","grape",734,"eating","eating","eat","VERB"
"M20306898_AJ","Version 25","grape",734,"makeup","makeup","makeup","NOUN"
"M20306898_AJ","Version 25","spike",743,"track","track","track","NOUN"
"M20306898_AJ","Version 25","spike",743,"poking","poking","pok","VERB"
"M20306898_AJ","Version 25","spike",743,"cutting","cutting","cut","VERB"
"M20306898_AJ","Version 25","lock",741,"closing hidden places","closing","closing","NOUN"
"M20306898_AJ","Version 25","lock",741,"closing hidden places","hidden","hidden","ADJ"
"M20306898_AJ","Version 25","lock",741,"closing hidden places","places","place","NOUN"
"M20306898_AJ","Version 25","lock",741,"security","security","security","NOUN"
"M20306898_AJ","Version 25","snowflake",724,"snow","snow","snow","NOUN"
"M20308293_jml","Version 32","summerhouse",954,"sleep in","sleep","sleep","NOUN"
"M20308293_jml","Version 32","summerhouse",954,"eat in","eat","eat","VERB"
"M20308293_jml","Version 32","summerhouse",954,"cook in","cook","cake","VERB"
"M20308293_jml","Version 32","summerhouse",954,"party in","party","party","NOUN"
"M20308293_jml","Version 32","summerhouse",954,"shower in","shower","shower","NOUN"
"M20308293_jml","Version 32","seed",944,"plant it","plant","plant","NOUN"
"M20308293_jml","Version 32","seed",944,"eat it","eat","eat","VERB"
"M20308293_jml","Version 32","seed",944,"harvest it","harvest","harvest","ADJ"
"M20308293_jml","Version 32","stairwell",951,"walk up and down","walk","walk","VERB"
"M20308293_jml","Version 32","stairwell",951,"throw things down it","throw","throw","INTJ"
"M20308293_jml","Version 32","stairwell",951,"throw things down it","things","thing","NOUN"
"M20308293_jml","Version 32","stairwell",951,"play on it","play","play","VERB"
"M20308293_jml","Version 32","rotisserie",957,"cooking","cooking","cook","NOUN"
"M20308293_jml","Version 32","dessert",959,"eat it","eat","eat","VERB"
"M20308293_jml","Version 32","dessert",959,"throw it at someone","throw","throw","INTJ"
"M20308293_jml","Version 32","dessert",959,"throw it at someone","someone","someone","PRON"
"M20308293_jml","Version 32","dessert",959,"use it decoration","use","use","VERB"
"M20308293_jml","Version 32","dessert",959,"use it decoration","decoration","decoration","NOUN"
"M20308293_jml","Version 32","pimple",958,"pop it","pop","pop","NOUN"
"M20308293_jml","Version 32","pimple",958,"cover it up","cover","cover","NOUN"
"M20308293_jml","Version 32","pimple",958,"grow pimples ","grow","grow","VERB"
"M20308293_jml","Version 32","pimple",958,"grow pimples ","pimples","pimple","NOUN"
"M20308293_jml","Version 32","bible",932,"write in it","write","write","X"
"M20308293_jml","Version 32","bible",932,"read it","read","read","VERB"
"M20308293_jml","Version 32","bible",932,"analyze and highlight in it","analyze","analyze","NOUN"
"M20308293_jml","Version 32","bible",932,"analyze and highlight in it","highlight","highlight","INTJ"
"M20308293_jml","Version 32","pumice",939,"use for decoration","use","use","VERB"
"M20308293_jml","Version 32","pumice",939,"use for decoration","decoration","decoration","NOUN"
"M20308293_jml","Version 32","pumice",939,"use it for science","use","use","VERB"
"M20308293_jml","Version 32","pumice",939,"use it for science","science","science","NOUN"
"M20308293_jml","Version 32","glassblower",947,"to make glass containers","make","make","VERB"
"M20308293_jml","Version 32","glassblower",947,"to make glass containers","glass","glass","NOUN"
"M20308293_jml","Version 32","glassblower",947,"to make glass containers","containers","container","NOUN"
"M20308293_jml","Version 32","glassblower",947,"decoration","decoration","decoration","NOUN"
"M20308293_jml","Version 32","glassblower",947,"you could burn someone with it","burn","burn","VERB"
"M20308293_jml","Version 32","glassblower",947,"you could burn someone with it","someone","someone","PRON"
"M20308293_jml","Version 32","bead",952,"put on necklaces","put","put","VERB"
"M20308293_jml","Version 32","bead",952,"put on necklaces","necklaces","necklace","NOUN"
"M20308293_jml","Version 32","bead",952,"hair keychains","hair","hair","NOUN"
"M20308293_jml","Version 32","bead",952,"hair keychains","keychain","keychain","NOUN"
"M20308293_jml","Version 32","balm",953,"for lipstick","lipstick","lipstick","NOUN"
"M20308293_jml","Version 32","balm",953,"to take off makeup","take","take","VERB"
"M20308293_jml","Version 32","balm",953,"to take off makeup","makeup","makeup","NOUN"
"M20308293_jml","Version 32","sprinter",937,"run","run","run","NOUN"
"M20308293_jml","Version 32","sprinter",937,"chase","chase","chase","NOUN"
"M20308293_jml","Version 32","stretcher",948,"to carry someone","carry","carry","VERB"
"M20308293_jml","Version 32","stretcher",948,"to carry someone","someone","someone","PRON"
"M20308293_jml","Version 32","stretcher",948,"stretch ones muscles","stretch","stretch","NOUN"
"M20308293_jml","Version 32","stretcher",948,"stretch ones muscles","ones","one","NOUN"
"M20308293_jml","Version 32","stretcher",948,"stretch ones muscles","muscles","muscle","NOUN"
"M20308293_jml","Version 32","sidewalk",960,"to walk","walk","walk","VERB"
"M20308293_jml","Version 32","sidewalk",960,"run","run","run","NOUN"
"M20308293_jml","Version 32","sidewalk",960,"skateboard","skateboard","skateboard","X"
"M20308293_jml","Version 32","ash",938,"put out cigarettes","put","put","VERB"
"M20308293_jml","Version 32","ash",938,"put out cigarettes","cigarettes","cigarettes","NOUN"
"M20308293_jml","Version 32","artifact",943,"inform people about something","inform","inform","NOUN"
"M20308293_jml","Version 32","artifact",943,"inform people about something","people","people","NOUN"
"M20308293_jml","Version 32","artifact",943,"inform people about something","something","something","PRON"
"M20308293_jml","Version 32","artifact",943,"decoration","decoration","decoration","NOUN"
"M20308293_jml","Version 32","costume",936,"scare someone","scare","scare","NOUN"
"M20308293_jml","Version 32","costume",936,"scare someone","someone","someone","PRON"
"M20308293_jml","Version 32","costume",936,"dress up for fun","dress","dress","NOUN"
"M20308293_jml","Version 32","costume",936,"dress up for fun","fun","fun","NOUN"
"M20308293_jml","Version 32","costume",936,"for a show","show","show","VERB"
"M20308293_jml","Version 32","powerboat",961,"to go travel","go","go","VERB"
"M20308293_jml","Version 32","powerboat",961,"to go travel","travel","travel","NOUN"
"M20308293_jml","Version 32","powerboat",961,"to transport goods","transport","transport","NOUN"
"M20308293_jml","Version 32","powerboat",961,"to transport goods","goods","goods","NOUN"
"M20308293_jml","Version 32","cloverleaf",946,"to look at","look","look","VERB"
"M20308293_jml","Version 32","cloverleaf",946,"take a picture","take","take","VERB"
"M20308293_jml","Version 32","cloverleaf",946,"take a picture","picture","picture","NOUN"
"M20308293_jml","Version 32","cloverleaf",946,"grow it","grow","grow","VERB"
"M20308293_jml","Version 32","machinery",955,"make things","make","make","VERB"
"M20308293_jml","Version 32","machinery",955,"make things","things","thing","NOUN"
"M20308293_jml","Version 32","machinery",955,"use it to transport things","use","use","VERB"
