"Username","Trial","Condition.Number","Condition.Notes","Stimuli.Cue","Procedure.Item","Procedure.Max.Time","Procedure.Min.Time","Response.RT","Response.RTfirst","Response.RTlast","affordance","affordance_corrected","affordance_lemma","POS"
"w110011589_ehw",28,23,"List 48","neckband",1417,"-","-",11810,3263,10910,"stretched","stretched","stretch","VERB"
"w110011589_ehw",28,23,"List 48","neckband",1417,"-","-",11810,3263,10910,"ripped","ripped","rip","VERB"
"w110011589_ehw",29,23,"List 48","condom",1440,"-","-",31033,2529,15895,"sex","sex","sex","NOUN"
"w110011589_ehw",29,23,"List 48","condom",1440,"-","-",31033,2529,15895,"blown","blown","blow","VERB"
"w110011589_ehw",29,23,"List 48","condom",1440,"-","-",31033,2529,15895,"filled","filled","fill","VERB"
"w110011589_ehw",29,23,"List 48","condom",1440,"-","-",31033,2529,15895,"ripped","ripped","rip","VERB"
"w110011589_ehw",29,23,"List 48","condom",1440,"-","-",31033,2529,15895,"punctured","punctured","puncture","VERB"
"w110011589_ehw",30,23,"List 48","pencil",1437,"-","-",33618,1486,32655,"writing","writing","write","NOUN"
"w110011589_ehw",30,23,"List 48","pencil",1437,"-","-",33618,1486,32655,"drawing","drawing","drawe","VERB"
"w110011589_ehw",30,23,"List 48","pencil",1437,"-","-",33618,1486,32655,"broken","broken","break","VERB"
"w110011589_ehw",30,23,"List 48","pencil",1437,"-","-",33618,1486,32655,"made","made","make","VERB"
"w110011589_ehw",30,23,"List 48","pencil",1437,"-","-",33618,1486,32655,"burned","burned","burn","VERB"
"w110011589_ehw",30,23,"List 48","pencil",1437,"-","-",33618,1486,32655,"snapped","snapped","snap","VERB"
"w110011589_ehw",30,23,"List 48","pencil",1437,"-","-",33618,1486,32655,"sharpened","sharpened","sharpen","VERB"
"w110011589_ehw",30,23,"List 48","pencil",1437,"-","-",33618,1486,32655,"thrown","thrown","throw","VERB"
"w110011589_ehw",30,23,"List 48","pencil",1437,"-","-",33618,1486,32655,"away","away","away","ADV"
"w110011589_ehw",31,23,"List 48","primrose",1430,"-","-",8466,2083,7246,"planted","planted","plan","VERB"
"w110011589_ehw",31,23,"List 48","primrose",1430,"-","-",8466,2083,7246,"smalled","smelled","smell","VERB"
"w110011589_ehw",31,23,"List 48","primrose",1430,"-","-",8466,2083,7246,"picked","picked","pick","VERB"
"w110011589_ehw",32,23,"List 48","chick",1436,"-","-",25933,2014,24683,"eaten","eaten","eat","VERB"
"w110011589_ehw",32,23,"List 48","chick",1436,"-","-",25933,2014,24683,"petted","petted","pett","VERB"
"w110011589_ehw",32,23,"List 48","chick",1436,"-","-",25933,2014,24683,"feed","feed","feed","NOUN"
"w110011589_ehw",32,23,"List 48","chick",1436,"-","-",25933,2014,24683,"kicked","kicked","kick","VERB"
"w110011589_ehw",32,23,"List 48","chick",1436,"-","-",25933,2014,24683,"hold","hold","hold","INTJ"
"w110011589_ehw",32,23,"List 48","chick",1436,"-","-",25933,2014,24683,"kiss","kiss","kiss","NOUN"
"w110011589_ehw",32,23,"List 48","chick",1436,"-","-",25933,2014,24683,"bathed","bathed","bath","VERB"
"w110011589_ehw",33,23,"List 48","tape",1422,"-","-",27681,2604,25513,"projects","projects","project","NOUN"
"w110011589_ehw",33,23,"List 48","tape",1422,"-","-",27681,2604,25513,"signs","signs","sign","NOUN"
"w110011589_ehw",33,23,"List 48","tape",1422,"-","-",27681,2604,25513,"thrown","thrown","throw","VERB"
"w110011589_ehw",33,23,"List 48","tape",1422,"-","-",27681,2604,25513,"away","away","away","ADV"
"w110011589_ehw",33,23,"List 48","tape",1422,"-","-",27681,2604,25513,"cut","cut","cut","VERB"
"w110011589_ehw",33,23,"List 48","tape",1422,"-","-",27681,2604,25513,"opened","opened","open","VERB"
"w110011589_ehw",33,23,"List 48","tape",1422,"-","-",27681,2604,25513,"unrolled","unrolled","unrolled","ADJ"
"w110011589_ehw",34,23,"List 48","oat",1428,"-","-",19216,2197,15836,"baked","baked","bake","VERB"
"w110011589_ehw",34,23,"List 48","oat",1428,"-","-",19216,2197,15836,"cooked","cooked","cook","VERB"
"w110011589_ehw",34,23,"List 48","oat",1428,"-","-",19216,2197,15836,"planted","planted","plan","VERB"
"w110011589_ehw",34,23,"List 48","oat",1428,"-","-",19216,2197,15836,"harvested","harvested","harvest","VERB"
"w110011589_ehw",35,23,"List 48","tattoo",1424,"-","-",117275,4450,116139,"given","given","give","VERB"
"w110011589_ehw",35,23,"List 48","tattoo",1424,"-","-",117275,4450,116139,"received","received","receive","VERB"
"w110011589_ehw",35,23,"List 48","tattoo",1424,"-","-",117275,4450,116139,"designed","designed","desig","VERB"
"w110011589_ehw",35,23,"List 48","tattoo",1424,"-","-",117275,4450,116139,"thought","thought","thing","VERB"
"w110011589_ehw",35,23,"List 48","tattoo",1424,"-","-",117275,4450,116139,"judged","judged","judge","VERB"
"w110011589_ehw",35,23,"List 48","tattoo",1424,"-","-",117275,4450,116139,"loved","loved","love","VERB"
"w110011589_ehw",35,23,"List 48","tattoo",1424,"-","-",117275,4450,116139,"paid","paid","pay","VERB"
"w110011589_ehw",36,23,"List 48","graveyard",1433,"-","-",35397,4456,34224,"mourning","mourning","mourn","VERB"
"w110011589_ehw",36,23,"List 48","graveyard",1433,"-","-",35397,4456,34224,"digging","digging","digge","VERB"
"w110011589_ehw",36,23,"List 48","graveyard",1433,"-","-",35397,4456,34224,"burying","burying","bury","VERB"
"w110011589_ehw",36,23,"List 48","graveyard",1433,"-","-",35397,4456,34224,"used","used","use","VERB"
"w110011589_ehw",36,23,"List 48","graveyard",1433,"-","-",35397,4456,34224,"services","services","service","NOUN"
"w110011589_ehw",36,23,"List 48","graveyard",1433,"-","-",35397,4456,34224,"jogging","jogging","jogge","VERB"
"w110011589_ehw",36,23,"List 48","graveyard",1433,"-","-",35397,4456,34224,"running","running","run","VERB"
"w110011589_ehw",36,23,"List 48","graveyard",1433,"-","-",35397,4456,34224,"walking","walking","walk","NOUN"
"w110011589_ehw",36,23,"List 48","graveyard",1433,"-","-",35397,4456,34224,"hide","hide","hide","NOUN"
"w110011589_ehw",36,23,"List 48","graveyard",1433,"-","-",35397,4456,34224,"go","go","go","VERB"
"w110011589_ehw",36,23,"List 48","graveyard",1433,"-","-",35397,4456,34224,"seek","seek","seek","VERB"
"w110011589_ehw",37,23,"List 48","eggshell",1431,"-","-",9895,1692,4816,"crushed","crushed","crush","VERB"
"w110011589_ehw",37,23,"List 48","eggshell",1431,"-","-",9895,1692,4816,"thrown","thrown","throw","VERB"
"w110011589_ehw",37,23,"List 48","eggshell",1431,"-","-",9895,1692,4816,"away","away","away","ADV"
"w110011589_ehw",38,23,"List 48","bone",1427,"-","-",15838,1404,10089,"snapped","snapped","snap","VERB"
"w110011589_ehw",38,23,"List 48","bone",1427,"-","-",15838,1404,10089,"grown","grown","grow","VERB"
"w110011589_ehw",38,23,"List 48","bone",1427,"-","-",15838,1404,10089,"sprained","sprained","sprain","VERB"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"petted","petted","pett","VERB"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"killed","killed","kill","VERB"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"hugged","hugged","hug","VERB"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"kissed","kissed","kiss","VERB"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"fed","fed","feed","ADJ"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"walked","walked","walk","VERB"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"cuddled","cuddled","cuddle","VERB"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"hit","hit","hit","VERB"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"yell","yell","yell","INTJ"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"teach","teach","teach","NOUN"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"followed","followed","follow","VERB"
"w110011589_ehw",39,23,"List 48","bloodhound",1416,"-","-",36606,1829,35429,"trained","trained","train","VERB"
"w110011589_ehw",40,23,"List 48","morsel",1415,"-","-",9558,3556,8716,"thrown","thrown","throw","VERB"
"w110011589_ehw",40,23,"List 48","morsel",1415,"-","-",9558,3556,8716,"away","away","away","ADV"
"w110011589_ehw",40,23,"List 48","morsel",1415,"-","-",9558,3556,8716,"eaten","eaten","eat","VERB"
"w110011589_ehw",40,23,"List 48","morsel",1415,"-","-",9558,3556,8716,"used","used","use","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"make","make","make","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"jam","jam","jam","NOUN"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"make","make","make","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"sauce","sauce","sauce","NOUN"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"make","make","make","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"cheesecake","cheesecake","cheesecake","NOUN"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"make","make","make","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"cookies","cookies","cookie","NOUN"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"eat","eat","eat","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"plain","plain","plain","ADJ"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"put","put","put","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"sugar","sugar","sugar","NOUN"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"eat","eat","eat","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"make","make","make","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"parfaits","parfaits","parfait","NOUN"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"dry","dry","dry","ADJ"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"make","make","make","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"dried","dried","dry","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"cranberries","cranberries","cranberry","NOUN"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"use","use","use","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"fruit","fruit","fruit","NOUN"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"cake","cake","cake","NOUN"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"make","make","make","VERB"
"w212885",11,4,"List 54","cranberry",1621,"-","-",161866,12547,160265,"juice","juice","juice","NOUN"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"put","put","put","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"ring","ring","ring","NOUN"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"put","put","put","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"necklace","necklace","necklace","NOUN"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"put","put","put","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"bracelet","bracelet","bracelet","NOUN"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"put","put","put","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"earrings","earrings","earring","NOUN"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"use","use","use","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"make","make","make","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"statue","statue","statue","NOUN"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"use","use","use","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"propose","propose","propose","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"someone","someone","someone","PRON"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"look","look","look","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"write","write","write","X"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"songs","songs","songs","NOUN"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"use","use","use","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"make","make","make","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"look","look","look","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"rich","rich","rich","ADJ"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"use","use","use","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"charm","charm","charm","NOUN"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"put","put","put","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"teeth","teeth","tooth","NOUN"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"use","use","use","VERB"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"badazzle","bedazzle","bedazzle","NOUN"
"w212885",12,4,"List 54","diamond",1619,"-","-",148737,3732,141381,"something","something","something","PRON"
"w212885",13,4,"List 54","ferryboat",1594,"-","-",65084,5050,57088,"ride","ride","ride","NOUN"
"w212885",13,4,"List 54","ferryboat",1594,"-","-",65084,5050,57088,"pilot","pilot","pilot","NOUN"
"w212885",13,4,"List 54","ferryboat",1594,"-","-",65084,5050,57088,"drive","drive","drive","VERB"
"w212885",13,4,"List 54","ferryboat",1594,"-","-",65084,5050,57088,"look","look","look","VERB"
"w212885",13,4,"List 54","ferryboat",1594,"-","-",65084,5050,57088,"paint","paint","paint","VERB"
"w212885",13,4,"List 54","ferryboat",1594,"-","-",65084,5050,57088,"picture","picture","picture","NOUN"
"w212885",13,4,"List 54","ferryboat",1594,"-","-",65084,5050,57088,"sleep","sleep","sleep","NOUN"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"grow","grow","grow","VERB"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"beard","beard","beard","NOUN"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"pop","pop","pop","NOUN"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"pimples","pimples","pimple","NOUN"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"pluck","pluck","pluck","NOUN"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"hairs","hairs","hair","NOUN"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"push","push","push","INTJ"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"forward","forward","forward","ADV"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"fix","fix","fix","VERB"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"jawline","jawline","jawline","NOUN"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"get","get","get","VERB"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"surgery","surgery","surgery","NOUN"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"grind","grind","grind","INTJ"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"teeth","teeth","tooth","NOUN"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"talk","talk","talk","VERB"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"burp","burp","burp","NOUN"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"drink","drink","drink","NOUN"
"w212885",14,4,"List 54","chin",1617,"-","-",96372,3654,80529,"eat","eat","eat","VERB"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"pie","pie","pie","NOUN"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"oatmeal","oatmeal","oatmeal","ADJ"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"eat","eat","eat","VERB"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"plain","plain","plain","ADJ"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"put","put","put","VERB"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"sugar","sugar","sugar","NOUN"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"chop","chop","chop","NOUN"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"pick","pick","pick","VERB"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"make","make","make","VERB"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"pecan","pecan","pecan","ADJ"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"butter","butter","butter","NOUN"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"roast","roast","roast","ADJ"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"sell","sell","sell","VERB"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"salad","salad","salad","NOUN"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"gift","gift","gift","NOUN"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"people","people","people","NOUN"
"w212885",15,4,"List 54","pecan",1596,"-","-",138977,2825,136300,"smell","smell","smell","INTJ"
"w212885",16,4,"List 54","coffeepot",1613,"-","-",60238,2353,29848,"make","make","make","VERB"
"w212885",16,4,"List 54","coffeepot",1613,"-","-",60238,2353,29848,"coffee","coffee","coffee","NOUN"
"w212885",16,4,"List 54","coffeepot",1613,"-","-",60238,2353,29848,"heat","heat","heat","NOUN"
"w212885",16,4,"List 54","coffeepot",1613,"-","-",60238,2353,29848,"water","water","water","NOUN"
"w212885",16,4,"List 54","coffeepot",1613,"-","-",60238,2353,29848,"heat","heat","heat","NOUN"
"w212885",16,4,"List 54","coffeepot",1613,"-","-",60238,2353,29848,"liquids","liquids","liquid","NOUN"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"carry","carry","carry","VERB"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"buy","buy","buy","VERB"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"shop","shop","shop","NOUN"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"make","make","make","VERB"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"decisions","decisions","decision","NOUN"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"make","make","make","VERB"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"list","list","list","NOUN"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"earn","earn","earn","VERB"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"money","money","money","NOUN"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"scanning","scanning","scan","VERB"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"certain","certain","certain","ADJ"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"apps","apps","app","NOUN"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"scan","scan","scan","ADJ"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"bag","bag","bag","NOUN"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"cook","cook","cake","VERB"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"microwave","microwave","microwave","NOUN"
"w212885",17,4,"List 54","groceries",1598,"-","-",115957,3731,114751,"gift","gift","gift","NOUN"
"w212885",18,4,"List 54","stencil",1610,"-","-",20660,3640,12698,"make","make","make","VERB"
"w212885",18,4,"List 54","stencil",1610,"-","-",20660,3640,12698,"picture","picture","picture","NOUN"
"w212885",18,4,"List 54","stencil",1610,"-","-",20660,3640,12698,"draw","draw","dree","VERB"
"w212885",18,4,"List 54","stencil",1610,"-","-",20660,3640,12698,"words","words","word","NOUN"
"w212885",18,4,"List 54","stencil",1610,"-","-",20660,3640,12698,"trace","trace","trace","NOUN"
"w212885",19,4,"List 54","crayfish",1593,"-","-",80684,3124,64991,"eat","eat","eat","VERB"
"w212885",19,4,"List 54","crayfish",1593,"-","-",80684,3124,64991,"boil","boil","boil","NOUN"
"w212885",19,4,"List 54","crayfish",1593,"-","-",80684,3124,64991,"season","season","season","NOUN"
"w212885",19,4,"List 54","crayfish",1593,"-","-",80684,3124,64991,"crawfish","crayfish","crayfish","NOUN"
"w212885",19,4,"List 54","crayfish",1593,"-","-",80684,3124,64991,"bowl","bowl","bowl","NOUN"
"w212885",19,4,"List 54","crayfish",1593,"-","-",80684,3124,64991,"eat","eat","eat","VERB"
"w212885",19,4,"List 54","crayfish",1593,"-","-",80684,3124,64991,"potatoes","potatoes","potatoe","NOUN"
"w212885",19,4,"List 54","crayfish",1593,"-","-",80684,3124,64991,"corn","corn","corn","NOUN"
"w212885",19,4,"List 54","crayfish",1593,"-","-",80684,3124,64991,"peel","peel","peel","NOUN"
"w212885",19,4,"List 54","crayfish",1593,"-","-",80684,3124,64991,"gatherings","gatherings","gatherings","NOUN"
"w212885",19,4,"List 54","crayfish",1593,"-","-",80684,3124,64991,"dig","dig","dig","X"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"clean","clean","clean","ADJ"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"use","use","use","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"see","see","see","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"use","use","use","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"magnifying","magnifying","magnify","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"glass","glass","glass","NOUN"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"use","use","use","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"start","start","start","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"fire","fire","fire","NOUN"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"break","break","break","NOUN"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"use","use","use","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"read","read","read","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"use","use","use","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"see","see","see","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"far","far","far","ADV"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"away","away","away","ADV"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"use","use","use","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"see","see","see","VERB"
"w212885",20,4,"List 54","eyeglass",1599,"-","-",53541,2304,46138,"close","close","close","ADJ"
"w212885",21,4,"List 54","lilly",1616,"-","-",21324,3804,20131,"pick","pick","pick","VERB"
"w212885",21,4,"List 54","lilly",1616,"-","-",21324,3804,20131,"smell","smell","smell","INTJ"
"w212885",21,4,"List 54","lilly",1616,"-","-",21324,3804,20131,"gift","gift","gift","NOUN"
"w212885",21,4,"List 54","lilly",1616,"-","-",21324,3804,20131,"make","make","make","VERB"
"w212885",21,4,"List 54","lilly",1616,"-","-",21324,3804,20131,"bouquet","bouquet","bouquet","NOUN"
"w212885",21,4,"List 54","lilly",1616,"-","-",21324,3804,20131,"draw","draw","dree","VERB"
"w212885",22,4,"List 54","thermostat",1605,"-","-",46869,2444,38170,"use","use","use","VERB"
"w212885",22,4,"List 54","thermostat",1605,"-","-",46869,2444,38170,"measure","measure","measure","NOUN"
"w212885",22,4,"List 54","thermostat",1605,"-","-",46869,2444,38170,"temperature","temperature","temperature","NOUN"
"w212885",22,4,"List 54","thermostat",1605,"-","-",46869,2444,38170,"use","use","use","VERB"
"w212885",22,4,"List 54","thermostat",1605,"-","-",46869,2444,38170,"set","set","set","VERB"
"w212885",22,4,"List 54","thermostat",1605,"-","-",46869,2444,38170,"different","different","different","ADJ"
"w212885",22,4,"List 54","thermostat",1605,"-","-",46869,2444,38170,"temperature","temperature","temperature","NOUN"
"w212885",22,4,"List 54","thermostat",1605,"-","-",46869,2444,38170,"use","use","use","VERB"
"w212885",22,4,"List 54","thermostat",1605,"-","-",46869,2444,38170,"make","make","make","VERB"
"w212885",22,4,"List 54","thermostat",1605,"-","-",46869,2444,38170,"warmer","warmer","warmer","ADJ"
"w212885",22,4,"List 54","thermostat",1605,"-","-",46869,2444,38170,"colder","colder","colder","ADJ"
"w212885",23,4,"List 54","handball",1608,"-","-",67853,1931,65820,"throw","throw","throw","INTJ"
"w212885",23,4,"List 54","handball",1608,"-","-",67853,1931,65820,"watch","watch","watch","VERB"
"w212885",23,4,"List 54","handball",1608,"-","-",67853,1931,65820,"record","record","record","NOUN"
"w212885",23,4,"List 54","handball",1608,"-","-",67853,1931,65820,"play","play","play","VERB"
"w212885",24,4,"List 54","den",1604,"-","-",31466,2226,27044,"sleep","sleep","sleep","NOUN"
"w212885",24,4,"List 54","den",1604,"-","-",31466,2226,27044,"explore","explore","explore","VERB"
"w212885",24,4,"List 54","den",1604,"-","-",31466,2226,27044,"start","start","start","VERB"
"w212885",24,4,"List 54","den",1604,"-","-",31466,2226,27044,"fire","fire","fire","NOUN"
"w212885",24,4,"List 54","den",1604,"-","-",31466,2226,27044,"shelter","shelter","shelter","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"keep","keep","keep","VERB"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"food","food","food","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"good","good","good","ADJ"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"keep","keep","keep","VERB"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"drinks","drinks","drink","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"cold","cold","cold","ADJ"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"keep","keep","keep","VERB"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"severed","severed","sever","VERB"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"organs","organs","organ","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"alive","alive","alive","ADJ"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"sit","sit","sit","VERB"
