CUE,RESPONSE,RESPONSE.TOKEN,RESPONSE.LEMMA,POS,Source
germ,increase illness,illness,illness,NOUN,USA
germ,transfer,transfer,transfer,VERB,USA
germ,observed,observed,observe,ADJ,USA
germ,kill it,kill,kill,VERB,MSU-TEXAS
germ,digest food,digest,digest,VERB,MSU-TEXAS
germ,digest food,food,food,NOUN,MSU-TEXAS
germ,an experiment,experiment,experiment,VERB,MSU-TEXAS
germ,sickness,sickness,sickness,NOUN,USA
germ,diease,disease,disease,NOUN,USA
giblets,turkey,turkey,turkey,NOUN,MSU-TEXAS
giblets,cook,cook,cake,VERB,USA
giblets,eat,eat,eat,VERB,USA
giblets,throw them away,throw,throw,VERB,USA
giblets,throw them away,away,away,ADV,USA
giblets,feed to pets,feed,feed,VERB,USA
giblets,feed to pets,pets,pets,NOUN,USA
giblets,wash them,wash,wash,VERB,USA
giblets,bread them,bread,bread,NOUN,USA
giblets,fry them,fry,fry,VERB,USA
giblets,bake them,bake,bake,VERB,USA
giblets,chop them up,chop,chop,VERB,USA
giblets,cook,cook,cake,VERB,MSU-TEXAS
giblets,eat,eat,eat,VERB,MSU-TEXAS
giblets,to eat,eat,eat,VERB,Clemson
giblets,use as ingredient in gravy,use,use,VERB,Clemson
giblets,use as ingredient in gravy,ingredient,ingredient,NOUN,Clemson
giblets,use as ingredient in gravy,gravy,gravy,NOUN,Clemson
giblets,to feed farm life,feed,feed,VERB,Clemson
giblets,to feed farm life,farm,farm,NOUN,Clemson
giblets,to feed farm life,life,life,NOUN,Clemson
giblets,to sell,sell,sell,VERB,Clemson
giblets,to butcher,butcher,butcher,VERB,Clemson
giblets,to gross people out,gross,gross,ADJ,Clemson
giblets,to gross people out,people,people,NOUN,Clemson
giblets,to set up a fake crime scene ,set,set,VERB,Clemson
giblets,to set up a fake crime scene ,fake,fake,ADJ,Clemson
giblets,to set up a fake crime scene ,crime,crime,NOUN,Clemson
giblets,to set up a fake crime scene ,scene,scene,NOUN,Clemson
gift,apologize,apologize,apologize,NOUN,USM
gift,build favor,build,build,NOUN,USM
gift,build favor,favor,favor,NOUN,USM
gift,received,received,receive,VERB,USM
gift,sent,sent,send,VERB,USM
gift,show feeling,show,show,NOUN,USM
gift,show feeling,feeling,feel,VERB,USM
gift,unwrapped,unwrapped,unwrap,ADJ,USM
gift,show love and appreciation,show,show,VERB,ILL_STATE
gift,show love and appreciation,love,love,NOUN,ILL_STATE
gift,show love and appreciation,appreciation,appreciation,NOUN,ILL_STATE
gift,celebrate ,celebrate,celebrate,NOUN,ILL_STATE
gift,giving,giving,give,VERB,Hope
gift,birthday,birthday,birthday,NOUN,Hope
gift,fun,fun,fun,NOUN,Hope
gift,present,present,present,ADJ,Hope
gift,for another person,another,another,DET,Hope
gift,for another person,person,person,NOUN,Hope
gift,birthday,birthday,birthday,NOUN,Hope
gift,celebration,celebration,celebrate,VERB,Hope
gift,party,party,party,NOUN,Hope
gift,giving,giving,give,VERB,Hope
gift,receiving,receiving,receive,VERB,Hope
gift,christmas,christmas,christmas,PROPN,Hope
gift,birthday,birthday,birthday,NOUN,Hope
gift,received,received,receive,VERB,USA
gift,given,given,give,VERB,USA
gift,repurposed,repurposed,repurpose,VERB,USA
gift,make someone happy,make,make,VERB,MSU-TEXAS
gift,make someone happy,someone,someone,PRON,MSU-TEXAS
gift,make someone happy,happy,happy,ADJ,MSU-TEXAS
gift,ask for forgiveness,ask,ask,VERB,MSU-TEXAS
gift,ask for forgiveness,forgiveness,forgive,VERB,MSU-TEXAS
gift,to be kind,kind,kind,ADV,MSU-TEXAS
gift,to surprise someone,surprise,surprise,VERB,MSU-TEXAS
gift,to surprise someone,someone,someone,PRON,MSU-TEXAS
gift,give,give,give,VERB,USA
gift,christmas,christmas,christmas,PROPN,USA
gift,birthday,birthday,birthday,NOUN,USA
gin,produced,produced,produce,VERB,USM
gin,to pick all of the grains out of cotton,pick,pick,VERB,USM
gin,to pick all of the grains out of cotton,grains,grains,NOUN,USM
gin,to pick all of the grains out of cotton,cotton,cotton,NOUN,USM
gin,to work with cotton,work,work,VERB,USM
gin,to work with cotton,cotton,cotton,NOUN,USM
gin,drank,drank,drink,VERB,USM
gin,party,party,party,NOUN,USM
gin,mixing,mixing,mix,NOUN,CCSU
gin,drinking,drinking,drink,VERB,CCSU
gin,socializing,socializing,socialize,VERB,CCSU
gin,make a drink,make,make,VERB,UCONN
gin,make a drink,drink,drink,VERB,UCONN
gin,show on display,show,show,VERB,UCONN
gin,show on display,display,display,VERB,UCONN
gin,sell it ,sell,sell,VERB,UCONN
gin,drink,drink,drink,VERB,UCONN
gin,create,create,create,VERB,UCONN
gin,brew,brew,brew,VERB,UCONN
gin,serve,serve,serve,VERB,UCONN
gin,purchase,purchase,purchase,VERB,UCONN
gin,spill,spill,spill,VERB,UCONN
gin,poison,poison,poison,VERB,UCONN
gin,pour,pour,pour,VERB,UCONN
gin,fill,fill,fill,VERB,UCONN
gin,drink it,drink,drink,VERB,USA
gin,eat it,eat,eat,VERB,USA
gin,drink,drink,drink,VERB,UCONN
gin,mix,mix,mix,VERB,UCONN
ginger,bottled,bottled,bottle,VERB,USM
ginger,cube,cube,cube,NOUN,USM
ginger,give flavot,give,give,VERB,USM
ginger,give flavot,flavot,flavot,NOUN,USM
ginger,hair products,hair,hair,NOUN,USM
ginger,hair products,products,product,NOUN,USM
ginger,making a room smell nice,making,make,VERB,USM
ginger,making a room smell nice,room,room,NOUN,USM
ginger,making a room smell nice,smell,smell,NOUN,USM
ginger,making a room smell nice,nice,nice,ADJ,USM
ginger,making asian foods,making,make,VERB,USM
ginger,making asian foods,asian,asian,ADJ,USM
ginger,making asian foods,foods,food,NOUN,USM
ginger,making tea,making,make,VERB,USM
ginger,making tea,tea,tea,NOUN,USM
ginger,making things spicy,making,make,VERB,USM
ginger,making things spicy,spicy,spicy,ADJ,USM
ginger,spice in food,spice,spice,NOUN,USM
ginger,spice in food,food,food,NOUN,USM
ginger,use as fragrance,use,use,VERB,USM
ginger,use as fragrance,fragrance,fragrance,NOUN,USM
ginger,use in homeopathy,use,use,VERB,USM
ginger,use in homeopathy,homeopathy,homeopathy,NOUN,USM
ginger,zest,zest,zest,ADJ,USM
ginger,cook with it,cook,cake,VERB,USM
ginger,use it to stay healthy,use,use,VERB,USM
ginger,use it to stay healthy,stay,stay,VERB,USM
ginger,use it to stay healthy,healthy,healthy,ADJ,USM
ginger,food,food,food,NOUN,MSU-TEXAS
ginger,beneficial for your body,beneficial,beneficial,ADJ,MSU-TEXAS
ginger,beneficial for your body,body,body,NOUN,MSU-TEXAS
ginger,cook,cook,cake,VERB,ILL_STATE
ginger,bake,bake,bake,VERB,ILL_STATE
ginger,shred,shred,shr,VERB,ILL_STATE
ginger,peel,peel,peel,VERB,ILL_STATE
ginger,chop,chop,chop,VERB,ILL_STATE
ginger,grow,grow,grow,VERB,ILL_STATE
ginger,harvest,harvest,harvest,VERB,ILL_STATE
ginger,style,style,style,NOUN,ILL_STATE
ginger,cooking,cooking,cook,VERB,ILL_STATE
ginger,cook with it,cook,cake,VERB,USA
ginger,step on it,step,step on,VERB,USA
ginger,eat it,eat,eat,VERB,USA
ginger,cookie,cookie,cookie,NOUN,MSU-TEXAS
ginger,hair color,hair,hair,NOUN,MSU-TEXAS
ginger,hair color,color,color,NOUN,MSU-TEXAS
ginger,irish,irish,irish,ADJ,MSU-TEXAS
ginger,eat,eat,eat,VERB,USA
ginger,cook,cook,cake,VERB,USA
ginger,grow,grow,grow,VERB,USA
ginger,harvest,harvest,harvest,VERB,USA
ginger,a healthy alternative,healthy,healthy,ADJ,Clemson
ginger,a healthy alternative,alternative,alternative,ADJ,Clemson
ginger,put in smoothies or sushi,put,put,VERB,Clemson
ginger,put in smoothies or sushi,smoothies,smoothie,NOUN,Clemson
ginger,put in smoothies or sushi,sushi,sushi,NOUN,Clemson
ginger,to cook,cook,cake,VERB,Clemson
ginger,used for health,used,use,VERB,Clemson
ginger,used for health,health,health,NOUN,Clemson
ginger,used for scents,used,use,VERB,Clemson
ginger,used for scents,scents,scent,NOUN,Clemson
gingerbread,a kind of food,kind,kind,NOUN,USM
gingerbread,a kind of food,food,food,NOUN,USM
gingerbread,craft\,craft,craft,NOUN,USM
gingerbread,create with,create,create,VERB,USM
gingerbread,formed to house,formed,form,VERB,USM
gingerbread,formed to house,house,house,NOUN,USM
gingerbread,gingerbread house,gingerbread,gingerbread,ADJ,USM
gingerbread,gingerbread house,house,house,NOUN,USM
gingerbread,make a house,make,make,VERB,USM
gingerbread,make a house,house,house,NOUN,USM
gingerbread,memories,memories,memories,NOUN,USM
gingerbread,family fun,family,family,NOUN,USM
gingerbread,family fun,fun,fun,NOUN,USM
gingerbread,christmas,christmas,christmas,PROPN,USM
gingerbread,eat,eat,eat,VERB,USA
gingerbread,throw,throw,throw,VERB,USA
gingerbread,chew,chew,chew,VERB,USA
gingerbread,rip,rip,rip,VERB,USA
gingerbread,stand on it,stand,stand,VERB,USA
gingerbread,hit it,hit,hit,VERB,USA
gingerbread,bake,bake,bake,VERB,USA
gingerbread,eat,eat,eat,VERB,MSU-TEXAS
gingerbread,decorate,decorate,decorate,VERB,MSU-TEXAS
gingerbread,build,build,build,VERB,MSU-TEXAS
gingerbread,eat it,eat,eat,VERB,UCONN
gingerbread,create a gingerbread house,create,create,VERB,UCONN
gingerbread,create a gingerbread house,gingerbread,gingerbread,NOUN,UCONN
gingerbread,create a gingerbread house,house,house,NOUN,UCONN
gingerbread,to flavor other foods and drink,flavor,flavor,NOUN,UCONN
gingerbread,to flavor other foods and drink,foods,food,NOUN,UCONN
gingerbread,to flavor other foods and drink,drink,drink,NOUN,UCONN
gingerbread,to decorate for the holidays,decorate,decorate,VERB,UCONN
gingerbread,to decorate for the holidays,holidays,holiday,NOUN,UCONN
gingerbread,eat,eat,eat,VERB,UCONN
gingerbread,make,make,make,VERB,UCONN
gingerbread,cook,cook,cake,VERB,UCONN
gingerbread,decorate,decorate,decorate,VERB,UCONN
gingerbread,to make into a house,house,house,NOUN,UCONN
gingerbread,to make into many different foods,foods,food,VERB,UCONN
gingersnap,cookie,cookie,cookie,NOUN,USM
gingersnap,desert,desert,desert,NOUN,USM
gingersnap,recipes,recipes,recipe,NOUN,USM
gingersnap,snacks,snacks,snack,VERB,USM
gingersnap,eat,eat,eat,VERB,USA
gingersnap,cook,cook,cake,VERB,USA
gingersnap,eaten,eaten,eat,VERB,MSU-TEXAS
gingersnap,cooked,cooked,cook,VERB,MSU-TEXAS
gingersnap,digestion,digestion,digest,VERB,USA
gingersnap,cookie,cookie,cookie,NOUN,USA
gingersnap,to eat,eat,eat,VERB,Clemson
gingersnap,to make,make,make,VERB,Clemson
gingersnap,to give to santa,give,give,VERB,Clemson
girdle,holding body shape,holding,hold,VERB,USM
girdle,holding body shape,body,body,NOUN,USM
girdle,holding body shape,shape,shape,NOUN,USM
girdle,make someone slim,make,make,VERB,USM
girdle,make someone slim,slim,slim,ADJ,USM
girdle,pulling up,pulling,pull,VERB,USM
girdle,putting on,putting,put,VERB,USM
girdle,wear it,wear,wear,VERB,USA
girdle,stretch it,stretch,stretch,NOUN,USA
girdle,wrap it around you,wrap,wrap,VERB,USA
girdle,wrap it around you,around,around,VERB,USA
girdle,shorten it,shorten,shorten,VERB,USA
girdle,fasten it,fasten,fasten,ADV,USA
girdle,to slim your waist,slim,slim,X,CCSU
girdle,to slim your waist,waist,waist,NOUN,CCSU
girdle,to wear as a headband,wear,wear,VERB,CCSU
girdle,to wear as a headband,headband,headband,NOUN,CCSU
girdle,wear,wear,wear,VERB,MSU-TEXAS
girdle,bodily region,bodily,bodily,ADV,UCONN
girdle,bodily region,region,region,NOUN,UCONN
girdle,create a form-fitting figure,create,create,VERB,UCONN
girdle,create a form-fitting figure,form,form,NOUN,UCONN
girdle,create a form-fitting figure,fitting,fitte,VERB,UCONN
girdle,create a form-fitting figure,figure,figure,VERB,UCONN
girdle,belt,belt,belt,VERB,USA
girl,be friends,friends,friend,NOUN,USM
girl,can be hugged,hugged,hug,VERB,USM
girl,hate,hate,hate,NOUN,USM
girl,say bye,say,say,VERB,USM
girl,to respect,respect,respect,VERB,USM
girl,talk to,talk,talk,VERB,USM
girl,sleep with,sleep,sleep,VERB,USM
girl,hangout with,hangout,hangout,NOUN,USM
girl,help,help,help,VERB,UCONN
girl,talk to,talk,talk,VERB,UCONN
girl,listen to,listen,listen,VERB,UCONN
girl,can be a friend,can,can,AUX,UCONN
girl,can be a friend,friend,friend,NOUN,UCONN
girl,friend,friend,friend,NOUN,UCONN
girl,lover,lover,lover,NOUN,UCONN
girl,fun,fun,fun,VERB,UCONN
girlfriend,a term used to describe a person who refers to themselves as female who may or may not be partaking in intercourse with said person but is their intimate friend,term,term,NOUN,USM
girlfriend,a term used to describe a person who refers to themselves as female who may or may not be partaking in intercourse with said person but is their intimate friend,used,use,VERB,USM
girlfriend,a term used to describe a person who refers to themselves as female who may or may not be partaking in intercourse with said person but is their intimate friend,describe,describe,VERB,USM
girlfriend,a term used to describe a person who refers to themselves as female who may or may not be partaking in intercourse with said person but is their intimate friend,person,person,NOUN,USM
girlfriend,a term used to describe a person who refers to themselves as female who may or may not be partaking in intercourse with said person but is their intimate friend,refers,refer,VERB,USM
girlfriend,a term used to describe a person who refers to themselves as female who may or may not be partaking in intercourse with said person but is their intimate friend,female,female,ADJ,USM
girlfriend,a term used to describe a person who refers to themselves as female who may or may not be partaking in intercourse with said person but is their intimate friend,partaking,partak,VERB,USM
girlfriend,a term used to describe a person who refers to themselves as female who may or may not be partaking in intercourse with said person but is their intimate friend,intercourse,intercourse,NOUN,USM
girlfriend,a term used to describe a person who refers to themselves as female who may or may not be partaking in intercourse with said person but is their intimate friend,said,say,VERB,USM
girlfriend,a term used to describe a person who refers to themselves as female who may or may not be partaking in intercourse with said person but is their intimate friend,intimate,intimate,ADJ,USM
girlfriend,a term used to describe a person who refers to themselves as female who may or may not be partaking in intercourse with said person but is their intimate friend,friend,friend,NOUN,USM
girlfriend,best friend,best,best,ADJ,USM
girlfriend,best friend,friend,friend,NOUN,USM
girlfriend,getting food,getting,get,VERB,MSU-TEXAS
girlfriend,getting food,food,food,NOUN,MSU-TEXAS
girlfriend,compliments,compliments,compliment,NOUN,MSU-TEXAS
girlfriend,advice,advice,advice,NOUN,MSU-TEXAS
girlfriend,love,love,love,NOUN,USA
girlfriend,relationship,relationship,relationship,NOUN,USA
girlfriend,intimate,intimate,intimate,NOUN,MSU-TEXAS
girlfriend,soulmate,soulmate,soulmate,NOUN,MSU-TEXAS
girlfriend,love,love,love,VERB,USA
girlfriend,dating,dating,date,VERB,USA
girlfriend,friend,friend,friend,NOUN,USA
girlfriend,play,play,play,VERB,Clemson
girlfriend,talk,talk,talk,VERB,Clemson
girlfriend,ask,ask,ask,VERB,Clemson
girlfriend,refuse,refuse,refuse,VERB,Clemson
girlfriend,accept,accept,accept,VERB,Clemson
girlfriend,kiss,kiss,kiss,VERB,Clemson
girlfriend,hug,hug,hug,VERB,Clemson
girlfriend,hit,hit,hit,VERB,Clemson
girlfriend,hurt,hurt,hurt,VERB,Clemson
girlfriend,buy,buy,buy,VERB,Clemson
girlfriend,cook,cook,cake,VERB,Clemson
girlfriend,clean,clean,clean,VERB,Clemson
girlfriend,sing,sing,se,VERB,Clemson
girlfriend,dance,dance,dance,VERB,Clemson
girlfriend,wash,wash,wash,VERB,Clemson
glass,formed,formed,form,VERB,USM
glass,looking through,looking,look,VERB,USM
glass,making windows,making,make,VERB,USM
glass,making windows,windows,window,NOUN,USM
glass,melted,melted,melt,VERB,USM
glass,shattered,shattered,shatte,VERB,USM
glass,thrown around,thrown,throw,VERB,USM
glass,drink out of it,drink,drink,VERB,USA
glass,crack it,crack,crack,VERB,USA
glass,shatter it,shatter,shatter,VERB,USA
glass,cut with it,cut,cut,VERB,USA
glass,make it into a weapon,make,make,VERB,USA
glass,make it into a weapon,weapon,weapon,NOUN,USA
glass,to kill someone,kill,kill,VERB,CCSU
glass,to kill someone,someone,someone,PRON,CCSU
glass,to see through,see,see,VERB,CCSU
glass,to hold drinks,hold,hold,VERB,CCSU
glass,to hold drinks,drinks,drink,VERB,CCSU
glass,to look pretty,look,look,VERB,CCSU
glass,to look pretty,pretty,pretty,ADV,CCSU
glass,cup,cup,cup,NOUN,MSU-TEXAS
glass,to see,see,see,VERB,MSU-TEXAS
glass,break,break,break,VERB,UCONN
glass,make,make,make,VERB,UCONN
glass,look through,look,look,VERB,UCONN
glass,drink out of,drink,drink,VERB,UCONN
glass,create,create,create,VERB,UCONN
glass,protect,protect,protect,VERB,UCONN
glass,make artwork,make,make,VERB,UCONN
glass,make artwork,artwork,artwork,NOUN,UCONN
glass,drink,drink,drink,VERB,USA
glass,see,see,see,VERB,USA
glass,wash,wash,wash,VERB,USA
glass,hold,hold,hold,VERB,USA
glass,throw,throw,throw,VERB,USA
glass,break,break,break,VERB,USA
glass,shatter,shatter,shatter,VERB,USA
glass,break,break,break,VERB,UCONN
glassblower,blow glass,blow,blow,VERB,USM
glassblower,blow glass,glass,glass,NOUN,USM
glassblower,inflating,inflating,inflate,VERB,USM
glassblower,make vases,make,make,VERB,USM
glassblower,make vases,vases,vase,NOUN,USM
glassblower,remove glass,remove,remove,VERB,USM
glassblower,remove glass,glass,glass,NOUN,USM
glassblower,mold glass,mold,mold,VERB,Hope
glassblower,mold glass,glass,glass,NOUN,Hope
glassblower,make vases,make,make,VERB,Hope
glassblower,make vases,vases,vase,NOUN,Hope
glassblower,make plates,make,make,VERB,Hope
glassblower,make plates,plates,plate,NOUN,Hope
glassblower,make vases,make,make,VERB,Hope
glassblower,make vases,vases,vase,NOUN,Hope
glassblower,make cups,make,make,VERB,Hope
glassblower,make cups,cups,cup,NOUN,Hope
glassblower,make bowls,make,make,VERB,Hope
glassblower,make bowls,bowls,bowl,NOUN,Hope
glassblower,make decorations,make,make,VERB,Hope
glassblower,make decorations,decorations,decorate,VERB,Hope
glassblower,make glass,make,make,VERB,Hope
glassblower,make glass,glass,glass,NOUN,Hope
glassblower,heat something up,heat,heat,VERB,Hope
glassblower,heat something up,something,something,PRON,Hope
glassblower,melt something,melt,melt,NOUN,Hope
glassblower,melt something,something,something,PRON,Hope
glassblower,contan,contain,contain,VERB,USA
glassblower,fun,fun,fun,NOUN,MSU-TEXAS
glassblower,decoration,decoration,decorate,VERB,MSU-TEXAS
glassblower,create,create,create,VERB,USA
glassblower,sale,sale,sale,NOUN,USA
glassblower,buy,buy,buy,VERB,USA
glasses,wear,wear,wear,VERB,CCSU
glasses,hold,hold,hold,VERB,CCSU
glasses,wear,wear,wear,VERB,MSU-TEXAS
glasses,see,see,see,VERB,MSU-TEXAS
glasses,magnify,magnify,magnify,VERB,MSU-TEXAS
glasses,enhance,enhance,enhance,VERB,MSU-TEXAS
glasses,use to see better,use,use,VERB,UCONN
glasses,use to see better,see,see,VERB,UCONN
glasses,use to see better,better,better,ADJ,UCONN
glasses,use as fashion,use,use,VERB,UCONN
glasses,use as fashion,fashion,fashion,NOUN,UCONN
glasses,throw it at people,throw,throw,VERB,UCONN
glasses,throw it at people,people,people,NOUN,UCONN
glasses,break it,break,break,NOUN,UCONN
glasses,see through,see,see,VERB,UCONN
glasses,clean,clean,clean,VERB,UCONN
glasses,wear when driving,wear,wear,VERB,UCONN
glasses,wear when driving,driving,drive,VERB,UCONN
glasses,seeong,seeing,see,VERB,USA
glassware,hold solid,hold,hold,VERB,USM
glassware,hold solid,solid,solid,ADJ,USM
glassware,special occasions,special,special,ADJ,USM
glassware,special occasions,occasions,occasion,NOUN,USM
glassware,use for holding food or drink items,use,use,VERB,USM
glassware,use for holding food or drink items,holding,hold,VERB,USM
glassware,use for holding food or drink items,food,food,NOUN,USM
glassware,use for holding food or drink items,drink,drink,NOUN,USM
glassware,use for holding food or drink items,items,item,NOUN,USM
glassware,used for baking,used,use,VERB,USM
glassware,used for baking,baking,bake,VERB,USM
glassware,clean,clean,clean,VERB,ILL_STATE
glassware,display,display,display,NOUN,ILL_STATE
glassware,eat with,eat,eat,VERB,ILL_STATE
glassware,to eat,eat,eat,VERB,Hope
glassware,to display,display,display,VERB,Hope
glassware,to break,break,break,VERB,Hope
glassware,to throw,throw,throw,VERB,Hope
glassware,to crack,crack,crack,VERB,Hope
glassware,to wash,wash,wash,VERB,Hope
glassware,to dry,dry,dry,ADJ,Hope
glassware,to look at,look,look,VERB,Hope
glassware,as a cup,cup,cup,NOUN,Hope
glassware,as a vase,vase,vase,NOUN,Hope
glassware,break,break,break,VERB,Hope
glassware,smash,smash,smash,VERB,Hope
glassware,to contain liquids,contain,contain,NOUN,Hope
glassware,to contain liquids,liquids,liquid,NOUN,Hope
glassware,to bake,bake,bake,VERB,Hope
glassware,to drink out of ,drink,drink,VERB,Hope
glassware,make items,make,make,VERB,USA
glassware,make items,items,item,NOUN,USA
glassware,wear,wear,wear,VERB,MSU-TEXAS
glassware,displayed,displayed,display,VERB,USA
glassware,smashed,smashed,smash,VERB,USA
glider,baby room d<U+653C><U+3E39>cor,baby,baby,NOUN,USM
glider,baby room d<U+653C><U+3E39>cor,room,room,NOUN,USM
glider,baby room d<U+653C><U+3E39>cor,d<U+653C><U+3E39>cor,d?cor,NOUN,USM
glider,for comfort,comfort,comfort,NOUN,USM
glider,glide,glide,glide,NOUN,USM
glider,nursery,nursery,nursery,NOUN,USM
glider,rocker,rocker,rocker,NOUN,USM
glider,rocking a baby,rocking,rock,VERB,USM
glider,rocking a baby,baby,baby,NOUN,USM
glider,glide in the air,glide,glide,VERB,USM
glider,glide in the air,air,air,NOUN,USM
glider,"""fly""",fly,fly,VERB,USM
glider,fly,fly,fly,VERB,MSU-TEXAS
glider,fall in style,fall,fall,NOUN,UCONN
glider,fall in style,style,style,NOUN,UCONN
glider,observe,observe,observe,VERB,UCONN
glider,transportation,transportation,transport,VERB,UCONN
glider,flying,flying,flie,VERB,UCONN
glider,transportation,transportation,transport,VERB,UCONN
glider,glide,glide,glide,VERB,USA
glitter,asserise,asserise,asserise,NOUN,USM
glitter,diy,diy,diy,NOUN,USM
glitter,edible glitter,edible,edible,ADJ,USM
glitter,edible glitter,glitter,glitter,NOUN,USM
glitter,partys,partys,party,NOUN,USM
glitter,put in slime,put,put,VERB,USM
glitter,put in slime,slime,slime,NOUN,USM
glitter,decorating,decorating,decorate,VERB,USM
glitter,arts,arts,art,VERB,MSU-TEXAS
glitter,pour,pour,pour,VERB,UCONN
glitter,throw,throw,throw,VERB,UCONN
glitter,sprinkle,sprinkle,sprinkle,VERB,UCONN
glitter,arts and crafts,arts,arts,NOUN,USA
glitter,arts and crafts,crafts,craft,NOUN,USA
glitter,make a mess,make,make,VERB,USA
glitter,make a mess,mess,mess,VERB,USA
glitter,eat (edible),eat,eat,VERB,USA
glitter,eat (edible),edible,eat,VERB,USA
glitter,decorate,decorate,decorate,VERB,USA
glitter,to apply as makeup,makeup,makeup,NOUN,UCONN
glitter,to consume if made edible,consume,consume,VERB,UCONN
glitter,on arts and crafts,arts,arts,NOUN,UCONN
glitter,on arts and crafts,crafts,craft,NOUN,UCONN
glitter,put on clothing,clothing,clothing,NOUN,UCONN
globe,daydreaming,daydreaming,daydream,VERB,USM
globe,find things,find,find,VERB,USM
globe,planning,planning,plan,VERB,USM
globe,point at,point,point,NOUN,USM
globe,spin,spin,spin,NOUN,USM
globe,locating places,locating,locate,VERB,USM
globe,locating places,places,place,NOUN,USM
globe,visualizing the world,visualizing,visualize,VERB,USM
globe,visualizing the world,world,world,NOUN,USM
globe,spin,spin,spin,VERB,MSU-TEXAS
globe,throw,throw,throw,VERB,MSU-TEXAS
globe,study,study,study,VERB,MSU-TEXAS
globe,sit on,sit,sit,VERB,MSU-TEXAS
globe,use as decoration,use,use,VERB,MSU-TEXAS
globe,use as decoration,decoration,decorate,VERB,MSU-TEXAS
globe,look at,look,look,VERB,UCONN
globe,use,use,use,VERB,UCONN
globe,spin,spin,spin,VERB,UCONN
globe,world,world,world,NOUN,UCONN
globe,spin,spin,spin,VERB,UCONN
globe,geography,geography,geography,VERB,UCONN
glue,can be used to get something off,used,use,VERB,USM
glue,can be used to hold things together,used,use,VERB,USM
glue,can be used to hold things together,hold,hold,VERB,USM
glue,for painting,painting,paint,VERB,USM
glue,hold together,hold,hold,VERB,USM
glue,join together,join,join,VERB,USM
glue,sticking,sticking,sticke,VERB,USM
glue,to decorate things,decorate,decorate,VERB,USM
glue,to stick things together,stick,stick,VERB,USM
glue,stick,stick,stick,VERB,ILL_STATE
glue,hold together ,hold,hold,VERB,ILL_STATE
glue,hold together ,together,together,ADV,ILL_STATE
glue,stick,stick,stick,VERB,Hope
glue,sticky,sticky,sticky,NOUN,Hope
glue,tighten,tighten,tighten,VERB,Hope
glue,secure,secure,secure,VERB,Hope
glue,hold,hold,hold,VERB,Hope
glue,stick,stick,stick,NOUN,Hope
glue,fuse,fuse,fuse,NOUN,Hope
glue,fix,fix,fix,VERB,Hope
glue,put together,put,put,VERB,Hope
glue,put together,together,together,ADV,Hope
glue,stick things together,stick,stick,VERB,Hope
glue,stick things together,things,thing,NOUN,Hope
glue,stick things together,together,together,ADV,Hope
glue,share,share,share,VERB,Hope
glue,smell,smell,smell,VERB,Hope
glue,stick,stick,stick,NOUN,USA
glue,put together,put,put,VERB,USA
glue,put together,together,together,ADV,USA
glue,tacky,tacky,tacky,INTJ,USA
glue,fix,fix,fix,VERB,USA
glue,crafts,crafts,craft,NOUN,USA
glue,keep together,keep,keep,VERB,MSU-TEXAS
glue,keep together,together,together,ADV,MSU-TEXAS
glycerine,give energy,give,give,VERB,USM
glycerine,give energy,energy,energy,NOUN,USM
glycerine,jello,jello,jello,NOUN,USM
glycerine,keep awake,keep,keep,VERB,USM
glycerine,keep awake,awake,awake,NOUN,USM
glycerine,keep healthy,keep,keep,VERB,USM
glycerine,keep healthy,healthy,healthy,ADJ,USM
glycerine,lubricant,lubricant,lubricant,ADJ,USM
glycerine,make soap,make,make,VERB,USM
glycerine,make soap,soap,soap,NOUN,USM
glycerine,moisturizer,moisturizer,moisturizer,NOUN,USM
glycerine,treat rashes,treat,treat,ADJ,USM
glycerine,treat rashes,rashes,rash,NOUN,USM
glycerine,moisturize,moisturize,moisturize,VERB,MSU-TEXAS
glycerine,in medicine,medicine,medicine,NOUN,MSU-TEXAS
glycerine,skin care,skin,skin,NOUN,MSU-TEXAS
glycerine,skin care,care,care,NOUN,MSU-TEXAS
glycerine,inhancer,enhancer,enhance,VERB,USA
glycerine,drink,drink,drink,VERB,USA
glycerine,mix in,mix,mix,VERB,USA
glycerine,ingest,ingest,ingest,VERB,Clemson
goalkeeper,block goal,block,block,NOUN,USM
goalkeeper,block goal,goal,goal,NOUN,USM
goalkeeper,keep ball from entering goal,keep,keep,VERB,USM
goalkeeper,keep ball from entering goal,ball,ball,NOUN,USM
goalkeeper,keep ball from entering goal,entering,entering,VERB,USM
goalkeeper,keep ball from entering goal,goal,goal,NOUN,USM
goalkeeper,keeping,keeping,keep,VERB,USM
goalkeeper,prevent soccer balls from going into the goals,prevent,prevent,ADJ,USM
goalkeeper,prevent soccer balls from going into the goals,soccer,soccer,NOUN,USM
goalkeeper,prevent soccer balls from going into the goals,balls,ball,NOUN,USM
goalkeeper,prevent soccer balls from going into the goals,going,go,VERB,USM
goalkeeper,prevent soccer balls from going into the goals,goals,goals,NOUN,USM
goalkeeper,teammate,teammate,teammate,NOUN,USM
goalkeeper,to kick the ball when it comes near,kick,kick,VERB,USM
goalkeeper,to kick the ball when it comes near,ball,ball,NOUN,USM
goalkeeper,to kick the ball when it comes near,comes,come,VERB,USM
goalkeeper,soccor,covid,covid,AUX,CCSU
goalkeeper,other sports,sports,sport,NOUN,CCSU
