Username,Trial,Condition.Notes,Stimuli.Cue,Procedure.Item,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,Lemma_1,POS,feats
w110011589_ehw,34,List 48,oat,1428,19216,2197,15836,cooked,cooked,cook,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,34,List 48,oat,1428,19216,2197,15836,planted,planted,plant,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,34,List 48,oat,1428,19216,2197,15836,harvested,harvested,harvest,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w110011589_ehw,35,List 48,tattoo,1424,117275,4450,116139,given,given,give,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,35,List 48,tattoo,1424,117275,4450,116139,received,received,receive,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w110011589_ehw,35,List 48,tattoo,1424,117275,4450,116139,designed,designed,design,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,35,List 48,tattoo,1424,117275,4450,116139,thought,thought,think,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w110011589_ehw,35,List 48,tattoo,1424,117275,4450,116139,judged,judged,judge,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,35,List 48,tattoo,1424,117275,4450,116139,loved,loved,love,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,35,List 48,tattoo,1424,117275,4450,116139,paid,paid,pay,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w110011589_ehw,36,List 48,graveyard,1433,35397,4456,34224,mourning,mourning,mourn,VERB,VerbForm=Ger
w110011589_ehw,36,List 48,graveyard,1433,35397,4456,34224,digging,digging,dig,VERB,VerbForm=Ger
w110011589_ehw,36,List 48,graveyard,1433,35397,4456,34224,burying,burying,bury,VERB,VerbForm=Ger
w110011589_ehw,36,List 48,graveyard,1433,35397,4456,34224,used,used,use,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,36,List 48,graveyard,1433,35397,4456,34224,services,services,service,NOUN,Number=Plur
w110011589_ehw,36,List 48,graveyard,1433,35397,4456,34224,jogging,jogging,jog,VERB,VerbForm=Ger
w110011589_ehw,36,List 48,graveyard,1433,35397,4456,34224,running,running,run,VERB,VerbForm=Ger
w110011589_ehw,36,List 48,graveyard,1433,35397,4456,34224,walking,walking,walk,NOUN,Number=Sing
w110011589_ehw,36,List 48,graveyard,1433,35397,4456,34224,hide,hide,hide,NOUN,Number=Sing
w110011589_ehw,36,List 48,graveyard,1433,35397,4456,34224,go,go,go,VERB,Mood=Imp|VerbForm=Fin
w110011589_ehw,36,List 48,graveyard,1433,35397,4456,34224,seek,seek,seek,VERB,VerbForm=Inf
w110011589_ehw,37,List 48,eggshell,1431,9895,1692,4816,crushed,crushed,crush,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,37,List 48,eggshell,1431,9895,1692,4816,thrown,thrown,throw,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,37,List 48,eggshell,1431,9895,1692,4816,away,away,away,ADV,NA
w110011589_ehw,38,List 48,bone,1427,15838,1404,10089,snapped,snapped,snap,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w110011589_ehw,38,List 48,bone,1427,15838,1404,10089,grown,grown,grow,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,38,List 48,bone,1427,15838,1404,10089,sprained,sprained,sprain,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,petted,petted,pet,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,killed,killed,kill,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,hugged,hugged,hug,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,kissed,kissed,kiss,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,fed,fed,feed,ADJ,Degree=Pos
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,walked,walked,walk,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,cuddled,cuddled,cuddle,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,hit,hit,hit,VERB,Mood=Imp|VerbForm=Fin
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,yell,yell,yell,INTJ,NA
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,teach,teach,teach,NOUN,Number=Sing
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,followed,followed,follow,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w110011589_ehw,39,List 48,bloodhound,1416,36606,1829,35429,trained,trained,train,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,40,List 48,morsel,1415,9558,3556,8716,thrown,thrown,throw,VERB,Tense=Past|VerbForm=Part
w110011589_ehw,40,List 48,morsel,1415,9558,3556,8716,away,away,away,ADV,NA
w110011589_ehw,40,List 48,morsel,1415,9558,3556,8716,eaten,eaten,eat,VERB,Mood=Imp|VerbForm=Fin
w110011589_ehw,40,List 48,morsel,1415,9558,3556,8716,used,used,use,VERB,Tense=Past|VerbForm=Part
w212885,11,List 54,cranberry,1621,161866,12547,160265,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,11,List 54,cranberry,1621,161866,12547,160265,jam,jam,jam,NOUN,Number=Sing
w212885,11,List 54,cranberry,1621,161866,12547,160265,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,11,List 54,cranberry,1621,161866,12547,160265,sauce,sauce,sauce,NOUN,Number=Sing
w212885,11,List 54,cranberry,1621,161866,12547,160265,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,11,List 54,cranberry,1621,161866,12547,160265,cheesecake,cheesecake,cheesecake,NOUN,Number=Sing
w212885,11,List 54,cranberry,1621,161866,12547,160265,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,11,List 54,cranberry,1621,161866,12547,160265,cookies,cookies,cookie,NOUN,Number=Plur
w212885,11,List 54,cranberry,1621,161866,12547,160265,eat,eat,eat,VERB,VerbForm=Inf
w212885,11,List 54,cranberry,1621,161866,12547,160265,plain,plain,plain,ADJ,Degree=Pos
w212885,11,List 54,cranberry,1621,161866,12547,160265,put,put,put,VERB,Mood=Imp|VerbForm=Fin
w212885,11,List 54,cranberry,1621,161866,12547,160265,sugar,sugar,sugar,NOUN,Number=Sing
w212885,11,List 54,cranberry,1621,161866,12547,160265,eat,eat,eat,VERB,VerbForm=Inf
w212885,11,List 54,cranberry,1621,161866,12547,160265,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,11,List 54,cranberry,1621,161866,12547,160265,parfaits,parfaits,parfaits,NOUN,Number=Plur
w212885,11,List 54,cranberry,1621,161866,12547,160265,dry,dry,dry,ADJ,Degree=Pos
w212885,11,List 54,cranberry,1621,161866,12547,160265,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,11,List 54,cranberry,1621,161866,12547,160265,dried,dried,dry,VERB,Tense=Past|VerbForm=Part
w212885,11,List 54,cranberry,1621,161866,12547,160265,cranberries,cranberries,cranberry,NOUN,Number=Plur
w212885,11,List 54,cranberry,1621,161866,12547,160265,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,11,List 54,cranberry,1621,161866,12547,160265,fruit,fruit,fruit,NOUN,Number=Sing
w212885,11,List 54,cranberry,1621,161866,12547,160265,cake,cake,cake,NOUN,Number=Sing
w212885,11,List 54,cranberry,1621,161866,12547,160265,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,11,List 54,cranberry,1621,161866,12547,160265,juice,juice,juice,NOUN,Number=Sing
w212885,12,List 54,diamond,1619,148737,3732,141381,put,put,put,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,ring,ring,ring,NOUN,Number=Sing
w212885,12,List 54,diamond,1619,148737,3732,141381,put,put,put,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,necklace,necklace,necklace,NOUN,Number=Sing
w212885,12,List 54,diamond,1619,148737,3732,141381,put,put,put,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,bracelet,bracelet,bracelet,NOUN,Number=Sing
w212885,12,List 54,diamond,1619,148737,3732,141381,put,put,put,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,earrings,earrings,earring,NOUN,Number=Plur
w212885,12,List 54,diamond,1619,148737,3732,141381,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,statue,statue,statue,NOUN,Number=Sing
w212885,12,List 54,diamond,1619,148737,3732,141381,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,propose,propose,propose,VERB,VerbForm=Inf
w212885,12,List 54,diamond,1619,148737,3732,141381,someone,someone,someone,PRON,Number=Sing
w212885,12,List 54,diamond,1619,148737,3732,141381,look,look,look,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,write,write,write,X,NA
w212885,12,List 54,diamond,1619,148737,3732,141381,songs,songs,song,NOUN,Number=Plur
w212885,12,List 54,diamond,1619,148737,3732,141381,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,look,look,look,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,rich,rich,rich,ADJ,Degree=Pos
w212885,12,List 54,diamond,1619,148737,3732,141381,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,charm,charm,charm,NOUN,Number=Sing
w212885,12,List 54,diamond,1619,148737,3732,141381,put,put,put,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,teeth,teeth,tooth,NOUN,Number=Sing
w212885,12,List 54,diamond,1619,148737,3732,141381,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,12,List 54,diamond,1619,148737,3732,141381,badazzle,bedazzle,bedazzle,NOUN,Number=Sing
w212885,12,List 54,diamond,1619,148737,3732,141381,something,something,something,PRON,Number=Sing
w212885,13,List 54,ferryboat,1594,65084,5050,57088,ride,ride,ride,NOUN,Number=Sing
w212885,13,List 54,ferryboat,1594,65084,5050,57088,pilot,pilot,pilot,NOUN,Number=Sing
w212885,13,List 54,ferryboat,1594,65084,5050,57088,drive,drive,drive,VERB,VerbForm=Inf
w212885,13,List 54,ferryboat,1594,65084,5050,57088,look,look,look,VERB,Mood=Imp|VerbForm=Fin
w212885,13,List 54,ferryboat,1594,65084,5050,57088,paint,paint,paint,VERB,Mood=Imp|VerbForm=Fin
w212885,13,List 54,ferryboat,1594,65084,5050,57088,picture,picture,picture,NOUN,Number=Sing
w212885,13,List 54,ferryboat,1594,65084,5050,57088,sleep,sleep,sleep,NOUN,Number=Sing
w212885,14,List 54,chin,1617,96372,3654,80529,grow,grow,grow,VERB,Mood=Ind|Tense=Pres|VerbForm=Fin
w212885,14,List 54,chin,1617,96372,3654,80529,beard,beard,beard,NOUN,Number=Sing
w212885,14,List 54,chin,1617,96372,3654,80529,pop,pop,pop,NOUN,Number=Sing
w212885,14,List 54,chin,1617,96372,3654,80529,pimples,pimples,pimple,NOUN,Number=Plur
w212885,14,List 54,chin,1617,96372,3654,80529,pluck,pluck,pluck,NOUN,Number=Sing
w212885,14,List 54,chin,1617,96372,3654,80529,hairs,hairs,hair,NOUN,Number=Plur
w212885,14,List 54,chin,1617,96372,3654,80529,push,push,push,INTJ,NA
w212885,14,List 54,chin,1617,96372,3654,80529,forward,forward,forward,ADV,NA
w212885,14,List 54,chin,1617,96372,3654,80529,fix,fix,fix,VERB,VerbForm=Inf
w212885,14,List 54,chin,1617,96372,3654,80529,jawline,jawline,jawline,NOUN,Number=Sing
w212885,14,List 54,chin,1617,96372,3654,80529,get,get,get,VERB,VerbForm=Inf
w212885,14,List 54,chin,1617,96372,3654,80529,surgery,surgery,surgery,NOUN,Number=Sing
w212885,14,List 54,chin,1617,96372,3654,80529,grind,grind,grind,INTJ,NA
w212885,14,List 54,chin,1617,96372,3654,80529,teeth,teeth,tooth,NOUN,Number=Sing
w212885,14,List 54,chin,1617,96372,3654,80529,talk,talk,talk,VERB,VerbForm=Inf
w212885,14,List 54,chin,1617,96372,3654,80529,burp,burp,burp,NOUN,Number=Sing
w212885,14,List 54,chin,1617,96372,3654,80529,drink,drink,drink,NOUN,Number=Sing
w212885,14,List 54,chin,1617,96372,3654,80529,eat,eat,eat,VERB,VerbForm=Inf
w212885,15,List 54,pecan,1596,138977,2825,136300,pie,pie,pie,NOUN,Number=Sing
w212885,15,List 54,pecan,1596,138977,2825,136300,oatmeal,oatmeal,oatmeal,ADJ,Degree=Pos
w212885,15,List 54,pecan,1596,138977,2825,136300,eat,eat,eat,VERB,VerbForm=Inf
w212885,15,List 54,pecan,1596,138977,2825,136300,plain,plain,plain,ADJ,Degree=Pos
w212885,15,List 54,pecan,1596,138977,2825,136300,put,put,put,VERB,Mood=Imp|VerbForm=Fin
w212885,15,List 54,pecan,1596,138977,2825,136300,sugar,sugar,sugar,NOUN,Number=Sing
w212885,15,List 54,pecan,1596,138977,2825,136300,chop,chop,chop,NOUN,Number=Sing
w212885,15,List 54,pecan,1596,138977,2825,136300,pick,pick,pick,VERB,VerbForm=Inf
w212885,15,List 54,pecan,1596,138977,2825,136300,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,15,List 54,pecan,1596,138977,2825,136300,pecan,pecan,pecan,ADJ,Degree=Pos
w212885,15,List 54,pecan,1596,138977,2825,136300,butter,butter,butter,NOUN,Number=Sing
w212885,15,List 54,pecan,1596,138977,2825,136300,roast,roast,roast,ADJ,Degree=Pos
w212885,15,List 54,pecan,1596,138977,2825,136300,sell,sell,sell,VERB,Mood=Imp|VerbForm=Fin
w212885,15,List 54,pecan,1596,138977,2825,136300,salad,salad,salad,NOUN,Number=Sing
w212885,15,List 54,pecan,1596,138977,2825,136300,gift,gift,gift,NOUN,Number=Sing
w212885,15,List 54,pecan,1596,138977,2825,136300,people,people,people,NOUN,Number=Plur
w212885,15,List 54,pecan,1596,138977,2825,136300,smell,smell,smell,INTJ,NA
w212885,16,List 54,coffeepot,1613,60238,2353,29848,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,16,List 54,coffeepot,1613,60238,2353,29848,coffee,coffee,coffee,NOUN,Number=Sing
w212885,16,List 54,coffeepot,1613,60238,2353,29848,heat,heat,heat,NOUN,Number=Sing
w212885,16,List 54,coffeepot,1613,60238,2353,29848,water,water,water,NOUN,Number=Sing
w212885,16,List 54,coffeepot,1613,60238,2353,29848,heat,heat,heat,NOUN,Number=Sing
w212885,16,List 54,coffeepot,1613,60238,2353,29848,liquids,liquids,liquid,NOUN,Number=Plur
w212885,17,List 54,groceries,1598,115957,3731,114751,carry,carry,carry,VERB,VerbForm=Inf
w212885,17,List 54,groceries,1598,115957,3731,114751,buy,buy,buy,VERB,Mood=Imp|VerbForm=Fin
w212885,17,List 54,groceries,1598,115957,3731,114751,shop,shop,shop,NOUN,Number=Sing
w212885,17,List 54,groceries,1598,115957,3731,114751,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,17,List 54,groceries,1598,115957,3731,114751,decisions,decisions,decision,NOUN,Number=Plur
w212885,17,List 54,groceries,1598,115957,3731,114751,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,17,List 54,groceries,1598,115957,3731,114751,list,list,list,NOUN,Number=Sing
w212885,17,List 54,groceries,1598,115957,3731,114751,earn,earn,earn,VERB,Mood=Imp|VerbForm=Fin
w212885,17,List 54,groceries,1598,115957,3731,114751,money,money,money,NOUN,Number=Sing
w212885,17,List 54,groceries,1598,115957,3731,114751,scanning,scanning,scan,VERB,VerbForm=Ger
w212885,17,List 54,groceries,1598,115957,3731,114751,certain,certain,certain,ADJ,Degree=Pos
w212885,17,List 54,groceries,1598,115957,3731,114751,apps,apps,app,NOUN,Number=Plur
w212885,17,List 54,groceries,1598,115957,3731,114751,scan,scan,scan,ADJ,Degree=Pos
w212885,17,List 54,groceries,1598,115957,3731,114751,bag,bag,bag,NOUN,Number=Sing
w212885,17,List 54,groceries,1598,115957,3731,114751,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
w212885,17,List 54,groceries,1598,115957,3731,114751,microwave,microwave,microwave,NOUN,Number=Sing
w212885,17,List 54,groceries,1598,115957,3731,114751,gift,gift,gift,NOUN,Number=Sing
w212885,18,List 54,stencil,1610,20660,3640,12698,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,18,List 54,stencil,1610,20660,3640,12698,picture,picture,picture,NOUN,Number=Sing
w212885,18,List 54,stencil,1610,20660,3640,12698,draw,draw,draw,VERB,Mood=Imp|VerbForm=Fin
w212885,18,List 54,stencil,1610,20660,3640,12698,words,words,word,NOUN,Number=Plur
w212885,18,List 54,stencil,1610,20660,3640,12698,trace,trace,trace,NOUN,Number=Sing
w212885,19,List 54,crayfish,1593,80684,3124,64991,eat,eat,eat,VERB,VerbForm=Inf
w212885,19,List 54,crayfish,1593,80684,3124,64991,boil,boil,boil,NOUN,Number=Sing
w212885,19,List 54,crayfish,1593,80684,3124,64991,season,season,season,NOUN,Number=Sing
w212885,19,List 54,crayfish,1593,80684,3124,64991,crawfish,crayfish,crayfish,NOUN,Number=Sing
w212885,19,List 54,crayfish,1593,80684,3124,64991,bowl,bowl,bowl,NOUN,Number=Sing
w212885,19,List 54,crayfish,1593,80684,3124,64991,eat,eat,eat,VERB,VerbForm=Inf
w212885,19,List 54,crayfish,1593,80684,3124,64991,potatoes,potatoes,potato,NOUN,Number=Plur
w212885,19,List 54,crayfish,1593,80684,3124,64991,corn,corn,corn,NOUN,Number=Sing
w212885,19,List 54,crayfish,1593,80684,3124,64991,peel,peel,peel,NOUN,Number=Sing
w212885,19,List 54,crayfish,1593,80684,3124,64991,gatherings,gatherings,gathering,NOUN,Number=Plur
w212885,19,List 54,crayfish,1593,80684,3124,64991,dig,dig,dig,X,NA
w212885,20,List 54,eyeglass,1599,53541,2304,46138,clean,clean,clean,ADJ,Degree=Pos
w212885,20,List 54,eyeglass,1599,53541,2304,46138,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,20,List 54,eyeglass,1599,53541,2304,46138,see,see,see,VERB,Mood=Imp|VerbForm=Fin
w212885,20,List 54,eyeglass,1599,53541,2304,46138,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,20,List 54,eyeglass,1599,53541,2304,46138,magnifying,magnifying,magnify,VERB,VerbForm=Ger
w212885,20,List 54,eyeglass,1599,53541,2304,46138,glass,glass,glass,NOUN,Number=Sing
w212885,20,List 54,eyeglass,1599,53541,2304,46138,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,20,List 54,eyeglass,1599,53541,2304,46138,start,start,start,VERB,VerbForm=Inf
w212885,20,List 54,eyeglass,1599,53541,2304,46138,fire,fire,fire,NOUN,Number=Sing
w212885,20,List 54,eyeglass,1599,53541,2304,46138,break,break,break,NOUN,Number=Sing
w212885,20,List 54,eyeglass,1599,53541,2304,46138,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,20,List 54,eyeglass,1599,53541,2304,46138,read,read,read,VERB,Mood=Imp|VerbForm=Fin
w212885,20,List 54,eyeglass,1599,53541,2304,46138,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,20,List 54,eyeglass,1599,53541,2304,46138,see,see,see,VERB,Mood=Imp|VerbForm=Fin
w212885,20,List 54,eyeglass,1599,53541,2304,46138,far,far,far,ADV,Degree=Pos
w212885,20,List 54,eyeglass,1599,53541,2304,46138,away,away,away,ADV,NA
w212885,20,List 54,eyeglass,1599,53541,2304,46138,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,20,List 54,eyeglass,1599,53541,2304,46138,see,see,see,VERB,Mood=Imp|VerbForm=Fin
w212885,20,List 54,eyeglass,1599,53541,2304,46138,close,close,close,ADJ,Degree=Pos
w212885,21,List 54,lilly,1616,21324,3804,20131,pick,pick,pick,VERB,VerbForm=Inf
w212885,21,List 54,lilly,1616,21324,3804,20131,smell,smell,smell,INTJ,NA
w212885,21,List 54,lilly,1616,21324,3804,20131,gift,gift,gift,NOUN,Number=Sing
w212885,21,List 54,lilly,1616,21324,3804,20131,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,21,List 54,lilly,1616,21324,3804,20131,bouquet,bouquet,bouquet,NOUN,Number=Sing
w212885,21,List 54,lilly,1616,21324,3804,20131,draw,draw,draw,VERB,Mood=Imp|VerbForm=Fin
w212885,22,List 54,thermostat,1605,46869,2444,38170,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,22,List 54,thermostat,1605,46869,2444,38170,measure,measure,measure,NOUN,Number=Sing
w212885,22,List 54,thermostat,1605,46869,2444,38170,temperature,temperature,temperature,NOUN,Number=Sing
w212885,22,List 54,thermostat,1605,46869,2444,38170,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,22,List 54,thermostat,1605,46869,2444,38170,set,set,set,VERB,Mood=Imp|VerbForm=Fin
w212885,22,List 54,thermostat,1605,46869,2444,38170,different,different,different,ADJ,Degree=Pos
w212885,22,List 54,thermostat,1605,46869,2444,38170,temperature,temperature,temperature,NOUN,Number=Sing
w212885,22,List 54,thermostat,1605,46869,2444,38170,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,22,List 54,thermostat,1605,46869,2444,38170,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,22,List 54,thermostat,1605,46869,2444,38170,warmer,warmer,warm,ADJ,Degree=Cmp
w212885,22,List 54,thermostat,1605,46869,2444,38170,colder,colder,cold,ADJ,Degree=Cmp
w212885,23,List 54,handball,1608,67853,1931,65820,throw,throw,throw,INTJ,NA
w212885,23,List 54,handball,1608,67853,1931,65820,watch,watch,watch,VERB,Mood=Imp|VerbForm=Fin
w212885,23,List 54,handball,1608,67853,1931,65820,record,record,record,NOUN,Number=Sing
w212885,23,List 54,handball,1608,67853,1931,65820,play,play,play,VERB,VerbForm=Inf
w212885,24,List 54,den,1604,31466,2226,27044,sleep,sleep,sleep,NOUN,Number=Sing
w212885,24,List 54,den,1604,31466,2226,27044,explore,explore,explore,VERB,VerbForm=Inf
w212885,24,List 54,den,1604,31466,2226,27044,start,start,start,VERB,VerbForm=Inf
w212885,24,List 54,den,1604,31466,2226,27044,fire,fire,fire,NOUN,Number=Sing
w212885,24,List 54,den,1604,31466,2226,27044,shelter,shelter,shelter,NOUN,Number=Sing
w212885,25,List 54,icebox,1597,107858,2148,106683,keep,keep,keep,VERB,Mood=Imp|VerbForm=Fin
w212885,25,List 54,icebox,1597,107858,2148,106683,food,food,food,NOUN,Number=Sing
w212885,25,List 54,icebox,1597,107858,2148,106683,good,good,good,ADJ,Degree=Pos
w212885,25,List 54,icebox,1597,107858,2148,106683,keep,keep,keep,VERB,Mood=Imp|VerbForm=Fin
w212885,25,List 54,icebox,1597,107858,2148,106683,drinks,drinks,drink,NOUN,Number=Plur
w212885,25,List 54,icebox,1597,107858,2148,106683,cold,cold,cold,ADJ,Degree=Pos
w212885,25,List 54,icebox,1597,107858,2148,106683,keep,keep,keep,VERB,Mood=Imp|VerbForm=Fin
w212885,25,List 54,icebox,1597,107858,2148,106683,severed,severed,sever,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w212885,25,List 54,icebox,1597,107858,2148,106683,organs,organs,organ,NOUN,Number=Plur
w212885,25,List 54,icebox,1597,107858,2148,106683,alive,alive,alive,ADJ,Degree=Pos
w212885,25,List 54,icebox,1597,107858,2148,106683,sit,sit,sit,VERB,Mood=Imp|VerbForm=Fin
w212885,25,List 54,icebox,1597,107858,2148,106683,fill,fill,fill,NOUN,Number=Sing
w212885,25,List 54,icebox,1597,107858,2148,106683,water,water,water,NOUN,Number=Sing
w212885,25,List 54,icebox,1597,107858,2148,106683,dogs,dogs,dog,NOUN,Number=Plur
w212885,25,List 54,icebox,1597,107858,2148,106683,drink,drink,drink,NOUN,Number=Sing
w212885,25,List 54,icebox,1597,107858,2148,106683,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,25,List 54,icebox,1597,107858,2148,106683,stand,stand,stand,VERB,VerbForm=Inf
w212885,25,List 54,icebox,1597,107858,2148,106683,self,self,self,NOUN,Number=Sing
w212885,25,List 54,icebox,1597,107858,2148,106683,timer,timer,timer,NOUN,Number=Sing
w212885,25,List 54,icebox,1597,107858,2148,106683,photo,photo,photo,NOUN,Number=Sing
w212885,25,List 54,icebox,1597,107858,2148,106683,put,put,put,VERB,Mood=Imp|VerbForm=Fin
w212885,25,List 54,icebox,1597,107858,2148,106683,things,things,thing,NOUN,Number=Plur
w212885,25,List 54,icebox,1597,107858,2148,106683,top,top,top,ADJ,Degree=Pos
w212885,26,List 54,hatband,1607,61012,27221,37955,keep,keep,keep,VERB,Mood=Imp|VerbForm=Fin
w212885,26,List 54,hatband,1607,61012,27221,37955,hat,hat,hat,NOUN,Number=Sing
w212885,26,List 54,hatband,1607,61012,27221,37955,posture,posture,posture,NOUN,Number=Sing
w212885,26,List 54,hatband,1607,61012,27221,37955,tighten,tighten,tighten,ADJ,Degree=Pos
w212885,26,List 54,hatband,1607,61012,27221,37955,hat,hat,hat,NOUN,Number=Sing
w212885,27,List 54,headboard,1611,18681,10381,15769,sit,sit,sit,VERB,Mood=Imp|VerbForm=Fin
w212885,27,List 54,headboard,1611,18681,10381,15769,rest,rest,rest,VERB,Mood=Imp|VerbForm=Fin
w212885,27,List 54,headboard,1611,18681,10381,15769,back,back,back,ADV,NA
w212885,28,List 54,windbreaker,1600,32395,2788,26214,protect,protect,protect,VERB,VerbForm=Inf
w212885,28,List 54,windbreaker,1600,32395,2788,26214,rain,rain,rain,NOUN,Number=Sing
w212885,28,List 54,windbreaker,1600,32395,2788,26214,protect,protect,protect,VERB,VerbForm=Inf
w212885,28,List 54,windbreaker,1600,32395,2788,26214,wind,wind,wind,NOUN,Number=Sing
w212885,28,List 54,windbreaker,1600,32395,2788,26214,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,28,List 54,windbreaker,1600,32395,2788,26214,keep,keep,keep,VERB,Mood=Imp|VerbForm=Fin
w212885,28,List 54,windbreaker,1600,32395,2788,26214,warm,warm,warm,ADJ,Degree=Pos
w212885,28,List 54,windbreaker,1600,32395,2788,26214,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,28,List 54,windbreaker,1600,32395,2788,26214,protect,protect,protect,VERB,VerbForm=Inf
w212885,28,List 54,windbreaker,1600,32395,2788,26214,electronics,electronics,electronic,NOUN,Number=Plur
w212885,29,List 54,dad,1595,44204,15782,35758,money,money,money,NOUN,Number=Sing
w212885,29,List 54,dad,1595,44204,15782,35758,love,love,love,NOUN,Number=Sing
w212885,29,List 54,dad,1595,44204,15782,35758,comfort,comfort,comfort,NOUN,Number=Sing
w212885,29,List 54,dad,1595,44204,15782,35758,conversation,conversation,conversation,NOUN,Number=Sing
w212885,29,List 54,dad,1595,44204,15782,35758,advice,advice,advice,NOUN,Number=Sing
